gene	mean	VO_mean	VO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
LINC02228	0.010618749	0.0013940927	0.0009699321047526673	0.04204851	0.031725049570389956	4.81814	10.074567	1
NPR3	0.014079141	0.0039431606	0.0027158098933074684	0.048614036	0.034368803701255786	3.5907822	9.804001	1
PRLR	0.1105202	0.07475888	0.04422890397672163	0.23235348	0.1612690019828156	1.6346966	24.315937	1
SPEF2	0.09519605	0.07962504	0.05024248302618817	0.1482429	0.10839391936549901	0.89583105	7.6662498	1
PTGER4	0.028993938	0.017186634	0.011445198836081475	0.069218874	0.051553205551883675	2.0035913	9.416868	1
EMB	0.034079783	0.040014714	0.028903976721629487	0.013851784	0.01255783212161269	-1.523682	7.6287627	1
ISL1	0.25283888	0.22246662	0.13113482056256062	0.3563039	0.2280237937871778	0.6792758	10.834184	1
PELO	0.12490231	0.11147156	0.07701260911736178	0.17064564	0.13417052214144085	0.6138794	5.40757	1
ITGA1	0.2654146	0.24124555	0.1588748787584869	0.34774303	0.2452081956378057	0.52733606	8.17736	1
SNX18	0.27554172	0.24424393	0.15829291949563531	0.3821613	0.2736285525446133	0.6456458	12.82643	1
ESM1	0.05415002	0.06546873	0.0422890397672163	0.015593803	0.011235955056179775	-2.062813	16.554087	1
IL6ST	0.573965	0.52204937	0.3222114451988361	0.7509089	0.46926635822868473	0.5243674	19.663942	1
MAP3K1	0.35178548	0.31546763	0.19670223084384092	0.47554645	0.33575677461996034	0.59194046	14.350837	1
RAB3C	0.039928235	0.029369524	0.020562560620756547	0.07589765	0.058823529411764705	1.366731	7.2405906	1
ADAMTS6	0.24925815	0.22568253	0.13831231813773037	0.32956403	0.22141440846001323	0.54606265	7.5428734	1
CCNB1	0.19550689	0.2125366	0.12725509214354996	0.13746616	0.08790482485128882	-0.6282643	6.5075607	1
CRHBP	0.024593038	0.0069528865	0.0044616876818622695	0.08469398	0.048909451421017845	3.5876763	12.605081	1
MCTP1	0.02638894	0.03175332	0.020368574199806012	0.008105048	0.005948446794448116	-1.9568602	7.5931234	1
LIX1	0.013539806	0.0059979414	0.0036857419980601356	0.03923616	0.027098479841374753	2.6894622	6.5815153	1
CAMK4	0.1466648	0.13199466	0.09408341416100872	0.19663043	0.15003304692663583	0.5746479	5.5375986	1
EPB41L4A-AS1	0.37763077	0.34032753	0.21319107662463627	0.50476897	0.34831460674157305	0.56856143	14.145478	1
MCC	0.14312038	0.12317703	0.07681862269641125	0.21105213	0.14937210839391937	0.7763788	8.5196905	1
LOX	0.020527598	0.009645652	0.007177497575169738	0.057603117	0.0449438202247191	2.5658188	10.322762	1
LMNB1	0.28885826	0.31167573	0.19728419010669254	0.21109703	0.14937210839391937	-0.561919	9.035839	1
P4HA2	0.28483322	0.20106894	0.13016488845780796	0.5702199	0.38466622604097817	1.5033638	44.55244	1
PDLIM4	0.14305805	0.112790905	0.07410281280310378	0.24616362	0.1830799735624587	1.1252743	18.044233	1
PITX1	0.08762299	0.07570499	0.0498545101842871	0.12822782	0.09319233311302048	0.75946915	5.188654	1
CDC25C	0.04436053	0.050771654	0.03763336566440349	0.02252468	0.021810971579643092	-1.1689647	6.5673995	1
ECSCR	0.022516102	0.027170375	0.016488845780795344	0.0066516637	0.005948446794448116	-2.0140197	7.3109946	1
TMEM173	0.05894229	0.06639409	0.04791464597478177	0.03356063	0.027098479841374753	-0.98216397	5.885887	1
CYSTM1	0.20414619	0.22134182	0.15344325897187197	0.14554138	0.11566424322538003	-0.6045073	8.139356	1
PCDHA12	0.07187439	0.060704175	0.04034917555771096	0.109941415	0.08261731658955718	0.85580426	5.448786	1
PCDHGA10	0.18225761	0.15270643	0.098545101842871	0.28292382	0.20423000660938534	0.8892181	14.584584	1
PCDH1	0.03868384	0.046989653	0.03724539282250242	0.010383494	0.009253139458030404	-2.1672904	15.453287	1
PCDH12	0.010829193	0.013653621	0.010281280310378274	0.0012068065	0.0013218770654329147	-3.395694	8.500566	1
SPRY4	0.20134535	0.22350709	0.14587778855480116	0.12581871	0.0991407799074686	-0.82847315	13.509033	1
JAKMIP2	0.06671088	0.054684456	0.03588748787584869	0.107695475	0.0806345009914078	0.97645813	6.370198	1
CARMN	0.6045515	0.66446704	0.37652764306498543	0.40048438	0.2703238598810311	-0.7303087	32.422672	1
SMIM3	0.17758133	0.15921131	0.09660523763336566	0.2401523	0.17448777263714474	0.59270155	6.612008	1
TNIP1	0.16043888	0.120820716	0.08128031037827352	0.2954045	0.21017845340383345	1.2891185	25.05709	1
GALNT10	0.12808268	0.14068727	0.0950533462657614	0.08511582	0.06411103767349637	-0.72432375	6.724027	1
HAND1	0.034130316	0.025319967	0.015324927255092144	0.06414126	0.041639127561136816	1.3375381	5.0550556	1
C1QTNF2	0.00650767	0.008276163	0.006207565470417071	0.00048299035	0.0006609385327164573	-3.8447456	6.18961	1
SLU7	0.18107156	0.16414076	0.10882638215324927	0.23873828	0.17250495703899538	0.54022187	5.82073	1
HMMR	0.12662119	0.13862948	0.08826382153249272	0.08568629	0.06278916060806344	-0.6934554	5.6881533	1
SLIT3	0.23750214	0.20973775	0.13152279340446169	0.3320808	0.23793787177792466	0.66269445	11.190673	1
INSYN2B	0.014878673	0.008288084	0.0052376333656644035	0.03733388	0.03304692663582287	2.1579316	6.62107	1
NKX2-5	0.018461604	0.011932966	0.008535402521823473	0.040705748	0.03040317250495704	1.7617801	5.1895967	1
STC2	0.0056346934	0.001174305	0.0007759456838021338	0.020832239	0.015862524785194978	4.0379443	5.075454	1
B4GALT7	0.11023087	0.09649987	0.06479146459747817	0.15700108	0.1209517514871117	0.70159996	5.954046	1
PHYKPL	0.1379692	0.12392302	0.08244422890397672	0.18580885	0.14342366159947126	0.5839876	5.346504	1
ADAMTS2	0.026670562	0.0157098	0.01066925315227934	0.0640121	0.051553205551883675	2.0197778	9.5864	1
FOXC1	0.47154528	0.4171651	0.2587778855480116	0.65688676	0.41771315267680104	0.6549001	23.11881	1
SERPINB6	0.35890964	0.3190012	0.20795344325897186	0.4949089	0.3536021150033047	0.6334405	17.437222	1
AL031058.1	0.027386172	0.018749539	0.01396702230843841	0.05680784	0.046926635822868476	1.5940982	6.8139143	1
DSP	0.19586232	0.17684126	0.11910766246362754	0.26065028	0.17911434236615995	0.5593982	6.2159753	1
GFOD1	0.077562734	0.065751605	0.0457807953443259	0.11781305	0.08856576338400529	0.8404329	5.729187	1
ATXN1	0.15745878	0.14311846	0.09466537342386033	0.20630014	0.15730337078651685	0.52722657	5.0776834	1
KIF13A	0.11266709	0.09800835	0.06673132880698351	0.16259556	0.12756113681427628	0.729727	6.606858	1
ID4	0.27842095	0.23708318	0.14704170708050437	0.4192516	0.29213483146067415	0.8221585	19.583302	1
HIST1H2BD	0.15106834	0.13436285	0.08302618816682832	0.20796786	0.14937210839391937	0.6298465	6.240575	1
ZSCAN26	0.07989933	0.0687089	0.04597478176527643	0.11803152	0.0898876404494382	0.77972686	5.221396	1
HLA-A	0.40008563	0.36190403	0.23549951503394762	0.5302246	0.3701255783212161	0.55087006	14.882826	1
NRM	0.09401776	0.08003436	0.05548011639185257	0.1416557	0.1116986120290813	0.8229139	6.936998	1
IER3	0.08707706	0.067551576	0.04655674102812803	0.15360466	0.1130204890945142	1.1839654	11.436345	1
GTF2H4	0.08643687	0.075184174	0.05179437439379243	0.12477647	0.09715796430931924	0.73008317	5.088818	1
NFKBIL1	0.15002975	0.13272698	0.08826382153249272	0.2089647	0.1579643093192333	0.65440124	7.013056	1
GPANK1	0.12413249	0.11012314	0.07429679922405431	0.17184739	0.13152676801057503	0.64154005	5.6754236	1
RNF5	0.29454055	0.2666433	0.1726479146459748	0.38957515	0.28155981493721083	0.54682004	10.249767	1
HLA-DPB1	0.0956549	0.08364892	0.05722599418040737	0.13655213	0.10442828816920026	0.7063654	5.240422	1
SLC39A7	0.42494377	0.3879201	0.24539282250242483	0.5511495	0.38664904163912756	0.50657403	13.624949	1
HSD17B8	0.03521501	0.024855647	0.016488845780795344	0.07050364	0.054196959682749506	1.5003762	7.557992	1
KCNK17	0.0052825534	0.006695609	0.00562560620756547	0.00046890276	0.0006609385327164573	-3.5783489	5.3042846	1
MDFI	0.5871379	0.5317757	0.32318137730358876	0.7758163	0.5102445472571051	0.5448119	23.6227	1
MRPL2	0.16550983	0.1484334	0.09893307468477207	0.22367346	0.17052214144084601	0.59125155	6.522904	1
MRPS18A	0.149734	0.13529888	0.09117361784675072	0.19889846	0.15069398545935228	0.55554146	5.2544327	1
VEGFA	0.14493428	0.10348209	0.06265761396702231	0.28614888	0.20092531394580304	1.4664954	27.64141	1
ADGRF5	0.017020885	0.020628488	0.01687681862269641	0.004730133	0.0039656311962987445	-2.1014802	6.927881	1
BAG2	0.04847849	0.036552075	0.023278370514064017	0.08911354	0.06411103767349637	1.2833678	7.268833	1
LINC00472	0.040578425	0.047010604	0.035499515033947625	0.018663412	0.016523463317911435	-1.3281298	7.231175	1
COL12A1	0.26236475	0.28481528	0.16139670223084385	0.18585576	0.12623925974884337	-0.6155735	8.97235	1
FILIP1	0.044672884	0.03567563	0.026188166828322017	0.07532625	0.056840713813615336	1.0760895	5.15424	1
MYO6	0.432201	0.3814223	0.24442289039767218	0.60526717	0.40251156642432256	0.6660431	22.495064	1
TPBG	0.15532145	0.1686452	0.10649854510184287	0.109906	0.08129543952412426	-0.6172642	5.844004	1
PNRC1	1.0286136	0.9299657	0.5129000969932105	1.3647447	0.7528089887640449	0.55333227	44.55244	1
GABRR1	0.048379973	0.05674291	0.041319107662463626	0.019894274	0.01784534038334435	-1.5073936	10.490844	1
UFL1	0.3341147	0.29878515	0.19495635305528614	0.45449793	0.3238598810310641	0.60499996	14.323705	1
MMS22L	0.09186601	0.1024436	0.07410281280310378	0.05580517	0.046926635822868476	-0.8751839	7.2863245	1
GRIK2	0.10359864	0.077333935	0.047332686711930166	0.19307804	0.1348314606741573	1.3188932	15.719253	1
CDC40	0.40042502	0.36263317	0.2273520853540252	0.52923596	0.3674818241903503	0.54527515	14.238439	1
FAM229B	0.19195482	0.17142954	0.1119301648884578	0.26186925	0.19365499008592202	0.61094034	7.925189	1
LAMA4	0.26081997	0.2896036	0.18971871968962173	0.16273382	0.12425644415069398	-0.83117706	17.589516	1
GOPC	0.4300051	0.3831837	0.24325897187196896	0.5895881	0.4077990746860542	0.6215396	20.545279	1
SLC35F1	0.09598406	0.108252615	0.07584869059165858	0.054161552	0.04230006609385327	-0.9977318	9.085336	1
MAN1A1	0.32060456	0.2779041	0.16799224054316197	0.46608993	0.3073364177131527	0.74581176	18.124329	1
RNF217	0.13033833	0.11243971	0.07410281280310378	0.1913038	0.14871116986120292	0.76618534	8.328739	1
TPD52L1	0.048549	0.021197304	0.014161008729388943	0.14173996	0.10442828816920026	2.7355213	24.800219	1
NCOA7	0.13386369	0.11773755	0.08069835111542192	0.18879016	0.14540647719762062	0.6807482	6.807945	1
CENPW	0.27205467	0.29228917	0.18215324927255092	0.20309545	0.14937210839391937	-0.5250217	7.789429	1
ARHGAP18	0.12404623	0.13608502	0.0915615906886518	0.08300697	0.06345009914077991	-0.71252656	6.3077245	1
TMEM200A	0.04482918	0.034839604	0.021920465567410282	0.07886325	0.06014540647719762	1.176318	6.089102	1
TCF21	0.16929728	0.14535853	0.08729388942774007	0.25084057	0.16523463317911435	0.78673774	9.627033	1
SGK1	0.27927917	0.22387257	0.1381183317167798	0.46804458	0.3119629874421679	1.0636321	30.963123	1
AL078590.2	0.015540555	0.007858447	0.0060135790494665374	0.041714784	0.03502974223397224	2.3934543	7.6818843	1
CITED2	0.12569012	0.13800223	0.09641125121241513	0.08371971	0.06278916060806344	-0.7203753	6.541191	1
PHACTR2	0.596709	0.54429287	0.32609117361784673	0.77535266	0.4970257766027759	0.5103905	19.998272	1
HYMAI	0.14397721	0.12644164	0.08031037827352086	0.20370561	0.15003304692663583	0.6875815	7.121871	1
EZR	0.15241829	0.16522773	0.11600387972841901	0.10875554	0.08724388631857237	-0.60291386	6.077311	1
RNASET2	0.06894549	0.056301225	0.03627546071774976	0.11203516	0.07997356245869135	0.9914403	6.5109863	1
PDGFA	0.13568863	0.15295386	0.10358874878758487	0.07684203	0.056840713813615336	-0.9921956	12.06322	1
COX19	0.13942194	0.12449868	0.08535402521823472	0.1902501	0.14540647719762062	0.6113665	5.8361707	1
ZDHHC4	0.15749107	0.13763858	0.09000969932104752	0.22511329	0.16655651024454726	0.7093592	8.362486	1
THSD7A	0.3384076	0.28963056	0.17516973811833172	0.50461084	0.3258426966292135	0.8007453	21.938745	1
SOSTDC1	0.13236763	0.14583965	0.08283220174587778	0.08644492	0.056179775280898875	-0.75385076	6.360163	1
AHR	0.05686496	0.04473824	0.031231813773035886	0.09818753	0.07666886979510905	1.1322787	7.3621497	1
AC004540.2	0.070570104	0.08102272	0.0457807953443259	0.03496424	0.02511566424322538	-1.2101054	8.450474	1
HOXA11	0.11481571	0.0962235	0.05935984481086324	0.17814678	0.12888301387970919	0.88791627	8.869613	1
FKBP14	0.21058564	0.18621632	0.12395732298739089	0.29359573	0.21678783873099802	0.6565681	9.991479	1
FKBP9	0.13624394	0.12245234	0.08108632395732299	0.18321651	0.14210178453403832	0.5809387	5.244362	1
BMPER	0.044905078	0.026409904	0.016488845780795344	0.10791887	0.07865168539325842	2.0266802	14.723738	1
AMPH	0.049272746	0.05690419	0.043452958292919494	0.02327916	0.020489094514210177	-1.2858448	8.375886	1
INHBA	0.117937334	0.09745482	0.061105722599418044	0.18770815	0.12756113681427628	0.94497454	9.574078	1
MYL7	0.08219052	-5.2023097e-09	0.0	0.36222497	0.2498347653668209	11.823144	44.55244	1
IGFBP3	1.4129653	1.1678495	0.5369544131910766	2.248123	0.807666886979511	0.94480705	44.55244	1
VSTM2A	0.015081969	0.019203173	0.01066925315227934	0.0010412869	0.0006609385327164573	-4.080105	9.761954	1
VPS37D	0.041669544	0.03126585	0.019786614936954414	0.077111624	0.05816259087904825	1.2996234	6.7855883	1
DNAJC30	0.084821	0.072933584	0.05063045586808924	0.12532322	0.09583608724388631	0.78017247	5.5722704	1
RHBDD2	0.09326177	0.0792925	0.05431619786614937	0.14085223	0.10641110376734964	0.8281316	6.671455	1
CD36	0.080507524	0.099862136	0.05955383123181377	0.014541635	0.009253139458030404	-2.771305	31.409264	1
HGF	0.044489123	0.019558439	0.011057225994180407	0.12943001	0.08658294778585592	2.7200658	20.36791	1
SEMA3D	0.20846084	0.2235199	0.12919495635305528	0.15713611	0.1037673496364838	-0.50811595	5.0364637	1
LINC00972	0.012527454	0.015608996	0.010281280310378274	0.0020290068	0.0013218770654329147	-2.8833385	6.670254	1
ANKIB1	0.22410186	0.20476754	0.13773035887487875	0.28995737	0.21943159286186384	0.5016468	6.643353	1
PDK4	0.045469433	0.052870918	0.03918525703200776	0.02025946	0.017184401850627893	-1.3795012	8.396208	1
ZNF3	0.11684573	0.10413533	0.06964112512124151	0.16013512	0.12227362855254462	0.620346	5.023777	1
PCOLCE	0.26892218	0.24103442	0.15577109602327838	0.363923	0.2663582286847323	0.594192	10.85671	1
TRIP6	0.21635512	0.19743025	0.1322987390882638	0.28081658	0.21348314606741572	0.5080681	6.6417785	1
PRKRIP1	0.18192096	0.16480911	0.1107662463627546	0.24020483	0.1817580964970258	0.5431946	6.147435	1
RELN	0.029813923	0.035638127	0.023278370514064017	0.0099633625	0.005948446794448116	-1.8283517	7.1193385	1
NAMPT	0.094386175	0.08265473	0.05722599418040737	0.13435131	0.10773298083278256	0.70017016	5.257426	1
PRKAR2B	0.12753592	0.11213375	0.07565470417070805	0.17999615	0.1361533377395902	0.68226075	6.443091	1
ZNF277	0.13826159	0.12264517	0.08341416100872939	0.19145127	0.14077990746860541	0.6420643	6.1400228	1
IFRD1	0.14846179	0.13269883	0.09175557710960233	0.20215037	0.15598149372108394	0.6068999	6.2340097	1
GPR85	0.012541731	0.005715489	0.0038797284190106693	0.03579998	0.025776602775941838	2.6260107	6.322493	1
TES	0.20196466	0.21668723	0.1443258971871969	0.15178494	0.1130204890945142	-0.51330096	5.629685	1
CAV1	0.03756919	0.043985587	0.029097963142580018	0.015700705	0.013218770654329148	-1.4803182	7.31002	1
TMEM229A	0.13657103	0.11315593	0.07138700290979631	0.21633162	0.1599471249173827	0.9343246	12.01476	1
GPR37	0.16005366	0.14379884	0.0915615906886518	0.21541752	0.15267680105750164	0.58275014	5.700585	1
ARF5	0.3751667	0.33643085	0.22172647914645974	0.50718033	0.3674818241903503	0.59204453	16.547985	1
HILPDA	0.1557309	0.13794921	0.0921435499515034	0.21629775	0.16192994051553206	0.64850277	7.08844	1
PLXNA4	0.1613235	0.12980603	0.07934044616876819	0.2686888	0.17713152676801058	1.0490047	15.518603	1
CHRM2	0.13044332	0.115573674	0.07468477206595538	0.18108948	0.13152676801057503	0.6474385	5.713751	1
TRIM24	0.4188286	0.3649434	0.2331716779825412	0.6024725	0.4018506278916061	0.723067	25.270416	1
RARRES2	0.10210184	0.08977578	0.06168768186226964	0.14408728	0.11103767349636484	0.68193966	5.234018	1
XRCC2	0.06275598	0.07051181	0.05140640155189137	0.036338497	0.029742233972240583	-0.95444596	5.8289394	1
GATA4	0.0053645633	0.0008935995	0.0005819592628516004	0.020597968	0.016523463317911435	4.380681	5.370286	1
CTSB	0.24576	0.2141616	0.14704170708050437	0.3534018	0.25247851949768674	0.72234416	13.797666	1
MTUS1	0.04686013	0.029807895	0.021920465567410282	0.10495935	0.07997356245869135	1.8126062	13.336109	1
PDLIM2	0.37246287	0.33916813	0.2192046556741028	0.4859377	0.34434897554527427	0.5186423	12.243586	1
EGR3	0.095936656	0.10647108	0.07216294859359845	0.060022693	0.046265697290152015	-0.8258344	6.42841	1
R3HCC1	0.17844836	0.16303167	0.1078564500484966	0.23095712	0.17382683410442828	0.50221264	5.2338495	1
EBF2	0.097836114	0.11343574	0.07216294859359845	0.04466405	0.03040317250495704	-1.3427339	13.698488	1
BNIP3L	1.0201287	0.91614294	0.5113482056256062	1.3744482	0.7693324520819563	0.58515537	44.55244	1
ZNF395	0.08340557	0.06494288	0.04306498545101843	0.1463165	0.10641110376734964	1.1706151	10.663258	1
ERLIN2	0.10350787	0.09142644	0.06188166828322018	0.14465687	0.1130204890945142	0.66137135	5.1146336	1
CHCHD7	0.137059	0.122948356	0.08089233753637246	0.18511848	0.1381361533377396	0.59000266	5.245755	1
PENK	0.030019207	0.016360989	0.009311348205625606	0.07655016	0.04230006609385327	2.219238	7.905365	1
ASPH	0.3743089	0.31961244	0.2064015518913676	0.56070155	0.38400528750826174	0.81071556	28.391115	1
KCNB2	0.023412753	0.012390801	0.007953443258971873	0.06096417	0.04296100462656973	2.2894602	9.281574	1
RDH10	0.061085023	0.04611469	0.030067895247332686	0.11209831	0.07666886979510905	1.2796274	8.546359	1
TMEM70	0.14581741	0.12719809	0.0863239573229874	0.20923887	0.15069398545935228	0.71762943	7.737108	1
ZC2HC1A	0.32754967	0.29362375	0.1871968962172648	0.4431462	0.30601454064771977	0.5936484	12.780249	1
FABP5	0.72836584	0.8047624	0.39631425800193987	0.46814498	0.3192333113020489	-0.78147876	42.972656	1
FABP4	0.07424312	0.09381586	0.05373423860329777	0.0075645642	0.004626569729015202	-3.6150932	36.61849	1
AC015522.1	0.010773591	0.0032482648	0.002133850630455868	0.036413662	0.03040317250495704	3.446951	8.652095	1
RALYL	0.035262108	0.021296788	0.012415130940834141	0.08283783	0.06014540647719762	1.9546361	10.844404	1
SLC26A7	0.16896148	0.1425569	0.07875848690591658	0.2589061	0.1553205551883675	0.8604364	10.172189	1
AC027031.2	0.11544122	0.0989537	0.06420950533462658	0.17159994	0.12690019828155982	0.7936067	7.4375577	1
ANGPT1	0.6089257	0.55239165	0.3251212415130941	0.80159956	0.4950429610046266	0.537109	21.683365	1
COLEC10	0.01974619	0.004910974	0.003297769156159069	0.07029184	0.05287508261731659	3.8122454	15.212034	1
COL14A1	0.07495265	0.059231386	0.03705140640155189	0.12852621	0.09054857898215465	1.1163173	8.542693	1
HAS2	0.24181877	0.2126321	0.13346265761396703	0.34124333	0.232650363516193	0.6821857	11.413602	1
MYC	0.09359775	0.10808089	0.07701260911736178	0.044229887	0.038995373430270985	-1.287094	14.997352	1
ST3GAL1	0.12310638	0.11044312	0.07798254122211445	0.16623512	0.13086582947785855	0.5894835	5.0244827	1
CYHR1	0.18090032	0.16341627	0.10727449078564501	0.2404525	0.1784534038334435	0.55691767	6.272827	1
ZNF7	0.10025329	0.08758292	0.05974781765276431	0.143413	0.11037673496364839	0.7108137	5.5830665	1
ZNF250	0.06508181	0.04932175	0.03336566440349176	0.11878758	0.08922670191672175	1.2663801	9.83821	1
FREM1	0.24764882	0.19654545	0.1264791464597478	0.42175075	0.2855254461335096	1.1011357	29.51147	1
PLIN2	0.25021878	0.22618708	0.1501454898157129	0.33207947	0.24256444150693984	0.5538086	8.785649	1
CDKN2A	0.11118147	0.121566996	0.08050436469447139	0.07577521	0.06014540647719762	-0.6812373	5.3779798	1
B4GALT1	0.13863479	0.12306151	0.08128031037827352	0.19167806	0.14672835426305353	0.6388863	6.225613	1
NUDT2	0.121007256	0.10741428	0.07487875848690592	0.16730428	0.13086582947785855	0.6388081	5.6488895	1
CNTFR	0.21394315	0.18110728	0.11348205625606207	0.3258004	0.23000660938532716	0.8467901	15.684754	1
IL11RA	0.33049348	0.28568217	0.17924345295829291	0.48317546	0.3298083278255122	0.75792986	20.744175	1
PGM5	0.09826148	0.08187484	0.051988360814742965	0.15408686	0.1163251817580965	0.9114267	8.234559	1
CKS2	0.32487404	0.3606291	0.21163918525703201	0.2030663	0.14011896893588896	-0.82825464	19.259487	1
OGN	0.0667606	0.07680541	0.04209505334626576	0.03254418	0.018506278916060808	-1.2362593	6.887967	1
ASPN	0.06849516	0.08075429	0.046944713870029096	0.026734361	0.01982815598149372	-1.5912428	13.01982	1
PCAT7	0.16793044	0.15226932	0.098545101842871	0.22127153	0.15928618638466624	0.5388972	5.2911024	1
PTCH1	0.047913723	0.029835032	0.02017458777885548	0.10951144	0.07732980832782552	1.8724917	13.38789	1
SLC44A1	0.14925636	0.13407105	0.09059165858389913	0.20097728	0.1553205551883675	0.58367664	5.7983575	1
LPAR1	0.1077055	0.08886258	0.05664403491755577	0.17189434	0.12822207534699273	0.9510905	9.769226	1
TNC	0.08057266	0.0685775	0.04306498545101843	0.121447116	0.08790482485128882	0.8236062	5.306228	1
OLFML2A	0.06409832	0.07350028	0.05354025218234724	0.03207234	0.025776602775941838	-1.1938905	8.722641	1
PBX3	0.57754105	0.5177121	0.30223084384093113	0.7814447	0.47918043621943157	0.5938997	23.853764	1
ENG	0.20096664	0.15062492	0.1049466537342386	0.37247095	0.25710508922670194	1.3055971	32.137867	1
AK1	0.38184717	0.33826616	0.21125121241513095	0.53037053	0.3648380700594845	0.64868736	18.718014	1
FAM102A	0.1092424	0.095807165	0.06479146459747817	0.15500265	0.11896893588896233	0.6935129	5.7631893	1
CERCAM	0.11717592	0.102733225	0.07002909796314258	0.16636726	0.12756113681427628	0.69493204	6.2502875	1
IER5L	0.3704419	0.3332376	0.21474296799224055	0.49723566	0.34963648380700596	0.57723594	14.829645	1
PRRX2	0.054159746	0.029133271	0.019786614936954414	0.13943112	0.10575016523463318	2.2549038	21.782694	1
PTGES	0.035279837	0.023026459	0.014548981571290009	0.077022016	0.05485789821546596	1.7375984	8.813435	1
LAMC3	0.065924585	0.055702418	0.03996120271580989	0.10076088	0.07997356245869135	0.85396713	5.3260317	1
EGFL7	0.38876733	0.3180465	0.2034917555771096	0.62975454	0.41044282881692	0.9853275	40.71751	1
AGPAT2	0.15593186	0.1353541	0.09272550921435499	0.22602426	0.17118307997356247	0.73931164	9.262602	1
DIPK1B	0.16987066	0.15083098	0.0991270611057226	0.23472291	0.17448777263714474	0.6376842	7.5415387	1
SNHG7	0.5781728	0.51630485	0.3105722599418041	0.78902084	0.5089226701916721	0.6117437	28.19892	1
TMEM141	0.4286779	0.38007006	0.2451988360814743	0.5943475	0.4051553205551884	0.64490455	21.707016	1
RABL6	0.33928037	0.30833608	0.2046556741028128	0.4447248	0.3198942498347654	0.5282657	11.432355	1
PTGDS	0.01924105	0.008118492	0.004849660523763337	0.057137486	0.038995373430270985	2.8000147	9.31779	1
MAN1B1	0.13525553	0.11915463	0.08263821532492725	0.1900961	0.14871116986120292	0.67344236	6.919898	1
DPP7	0.122565016	0.09878532	0.06401551891367604	0.20356828	0.14871116986120292	1.042393	12.944363	1
NRARP	0.091837235	0.1024498	0.07565470417070805	0.055657025	0.046265697290152015	-0.87909913	7.4294715	1
PFKP	0.0898912	0.061247353	0.046362754607177495	0.18748464	0.14342366159947126	1.6124687	21.222864	1
PFKFB3	0.042573817	0.03423842	0.02308438409311348	0.07097235	0.056840713813615336	1.0494647	5.002334	1
SFMBT2	0.06309739	0.07117634	0.04772065955383123	0.03557892	0.02775941837409121	-0.9983513	6.037788	1
GATA3	0.3280335	0.28872	0.18060135790494666	0.46198565	0.3066754791804362	0.6779896	15.7853155	1
CELF2	0.21912852	0.1951032	0.11580989330746848	0.30096602	0.2029081295439524	0.6251031	8.557698	1
CCDC3	0.09910335	0.054785363	0.03899127061105723	0.25009838	0.17316589557171183	2.1885788	35.915966	1
MCM10	0.06343238	0.07221166	0.052764306498545105	0.033527855	0.029081295439524125	-1.1045716	7.7446404	1
RSU1	0.1154417	0.12807783	0.0892337536372454	0.07236732	0.06080634500991408	-0.8227444	8.135311	1
NEBL	0.010070638	0.00075892906	0.0003879728419010669	0.041796938	0.031725049570389956	5.608162	10.5974	1
DNAJC1	0.52327746	0.4673282	0.2903976721629486	0.7139627	0.47323198942498346	0.6113061	24.981241	1
MSRB2	0.39396456	0.35781968	0.23142580019398643	0.51716113	0.3621943159286186	0.531257	13.580386	1
BAMBI	0.3753357	0.23517801	0.14820562560620756	0.8528879	0.4943820224719101	1.858159	44.55244	1
SVIL	0.50392145	0.44254658	0.27158098933074687	0.7130927	0.4573694646397885	0.68813676	28.207521	1
NRP1	0.35005993	0.29988718	0.1901066925315228	0.5210223	0.3331130204890945	0.7967213	22.535347	1
FZD8	0.24185355	0.26688513	0.16857419980601357	0.15654999	0.11566424322538003	-0.76921463	13.750126	1
CXCL12	0.5367929	0.44365725	0.24597478176527643	0.8541729	0.4904163912756114	0.9449264	44.55244	1
ZWINT	0.13702622	0.15158214	0.10882638215324927	0.087411605	0.07072042300066093	-0.79350483	8.978011	1
FAM13C	0.04824877	0.05606213	0.038021338506304556	0.021635367	0.01784534038334435	-1.3695532	8.342011	1
CDK1	0.19428381	0.2165668	0.13210475266731328	0.11834347	0.07931262392597488	-0.8712794	12.333797	1
EGR2	0.09477892	0.1077066	0.07041707080504364	0.050710693	0.0403172504957039	-1.0852414	10.358111	1
NRBF2	0.26538646	0.2290271	0.14975751697381184	0.38925263	0.2835426305353602	0.7649292	17.30297	1
TET1	0.56506395	0.4946234	0.2962172647914646	0.80512124	0.4990085922009253	0.70276314	33.710613	1
DDX50	0.27407625	0.24930857	0.16566440349175557	0.35844615	0.2656972901520159	0.5236477	8.878798	1
HK1	0.17494828	0.14624868	0.0979631425800194	0.27271304	0.20687376074025116	0.89850277	15.059978	1
PCBD1	0.23963366	0.2605179	0.16566440349175557	0.16846187	0.12822207534699273	-0.62865776	9.704886	1
UNC5B	0.75526947	0.6806666	0.40523763336566443	1.0094962	0.6133509583608724	0.5685461	36.55086	1
DDIT4	0.14503126	0.10087018	0.060717749757516974	0.2954749	0.2015862524785195	1.5495943	29.316763	1
P4HA1	0.68164384	0.5344431	0.3154219204655674	1.1832144	0.6642432253800397	1.1464553	44.55244	1
FUT11	0.08045299	0.06743892	0.046750727449078565	0.124800324	0.09649702577660278	0.8869861	6.694025	1
