gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
AC044810.2	0.00075325044	7.1304385e-10	0.0	0.0010434977	0.0006609385327164573	3.5153713	0.49829006	0
OR5P2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
OR5P3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
OR10A6	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
OR10A3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NLRP10	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
EIF3F	1.5369033	1.5645186	0.8662092624356775	1.5262693	0.8215465961665566	-0.035706904	0.50386447	0
CASC23	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TUB	0.06634834	0.062120315	0.04974271012006861	0.067977086	0.050892267019167214	0.12978357	0.17069826	0
AC116456.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TUB-AS1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RIC3	0.013642187	0.019206008	0.0137221269296741	0.011498927	0.008592200925313946	-0.7350585	0.50717396	0
RIC3-DT	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LMO1	0.0019209526	0.002818666	0.003430531732418525	0.0015749864	0.0013218770654329147	-0.8011598	0.23143233	0
STK33	0.035307713	0.037463576	0.029159519725557463	0.034477286	0.025776602775941838	-0.11950975	0.10720483	0
TRIM66	0.018481651	0.027891548	0.024013722126929673	0.014856437	0.01255783212161269	-0.90422475	0.9370894	0
AC091053.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RPL27A	3.2312095	3.2399876	0.9931389365351629	3.2278244	0.9973562458691342	-0.0054260106	0.23144415	0
ST5	0.19028212	0.20071486	0.16295025728987994	0.1862653	0.14210178453403832	-0.10773272	0.27483147	0
AC091053.1	0.0011191656	0.0015475018	0.0017152658662092624	0.0009541938	0.0006609385327164573	-0.6441399	0.12829533	0
AC026894.1	0.0018537511	0.0015565114	0.0017152658662092624	0.001968239	0.0019828155981493722	0.3202549	0.08047563	0
AKIP1	0.1045947	0.12862587	0.11149228130360206	0.09533149	0.07732980832782552	-0.4317647	1.2164379	0
C11orf16	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ASCL3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TMEM9B	0.17227134	0.18346483	0.1509433962264151	0.16795944	0.1302048909451421	-0.12731807	0.32087353	0
TMEM9B-AS1	0.013181244	0.007597685	0.00686106346483705	0.015332867	0.01255783212161269	1.0035096	0.8483011	0
NRIP3	0.038321123	0.040758114	0.032590051457975985	0.037382334	0.027098479841374753	-0.12441176	0.11829539	0
AC079296.1	0.00065070426	0.002339367	0.0017152658662092624	1.3096724e-09	0.0	-4.608416	0.49794856	0
SCUBE2	0.018760944	0.04375187	0.032590051457975985	0.0091321785	0.007931262392597489	-2.2478955	3.013921	0
AC079296.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
DENND5A	0.13344921	0.1267727	0.10634648370497427	0.13602202	0.10641110376734964	0.101518735	0.20460834	0
AP006259.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TMEM41B	0.17855513	0.1669721	0.13550600343053174	0.18302053	0.14011896893588896	0.13232274	0.33636257	0
IPO7	0.302866	0.30619478	0.24356775300171526	0.30157885	0.2267019167217449	-0.02190728	0.061599925	0
AC132192.1	0.0045034806	0.0039786324	0.003430531732418525	0.0047056437	0.004626569729015202	0.23664416	0.081512235	0
AC132192.2	0.028634503	0.024533728	0.02058319039451115	0.030214993	0.023793787177792465	0.29939654	0.28363255	0
ZNF143	0.14513497	0.15133902	0.12178387650085763	0.14274463	0.11103767349636484	-0.08429018	0.16966914	0
WEE1	0.09250912	0.11008178	0.08919382504288165	0.08573423	0.0713813615333774	-0.36026052	0.7933752	0
SWAP70	0.06971131	0.076070465	0.0634648370497427	0.06725963	0.051553205551883675	-0.1773475	0.26118323	0
LINC02709	0.0041838954	0.004949527	0.003430531732418525	0.0038886836	0.003304692663582287	-0.3402354	0.10299474	0
SBF2-AS1	0.022618627	0.012125388	0.012006861063464836	0.026662134	0.01982815598149372	1.1303129	1.4829232	0
SBF2	0.21335204	0.22261365	0.17667238421955403	0.20978688	0.16391275611368142	-0.085578	0.22416589	0
AC011092.2	0.015751356	0.0101474	0.008576329331046312	0.017910827	0.013879709187045605	0.81360656	0.69224834	0
AC011092.3	0.00073927536	7.1304385e-10	0.0	0.0010241376	0.0006609385327164573	3.4907365	0.49829748	0
AC100763.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC080023.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ADM	0.027477665	0.021717316	0.017152658662092625	0.029697543	0.023793787177792465	0.44971985	0.451622	0
AMPD3	0.008033046	0.010197846	0.010291595197255575	0.007198892	0.005948446794448116	-0.49659327	0.26749325	0
MTRNR2L8	0.046783704	0.035513777	0.030874785591766724	0.051126517	0.0403172504957039	0.52445537	0.8436518	0
RNF141	0.08700851	0.09406787	0.0823327615780446	0.08428581	0.0667547918043622	-0.1582345	0.2716575	0
MRVI1-AS1	0.0014528425	7.1304385e-10	0.0	0.0020126614	0.0013218770654329147	4.4009795	0.7860251	0
LYVE1	0.001594979	0.0020558587	0.0017152658662092624	0.0014173896	0.0013218770654329147	-0.50667113	0.107627094	0
MRVI1	0.04316587	0.040400863	0.03430531732418525	0.044231556	0.036351619299405155	0.13038139	0.14046533	0
CTR9	0.24903022	0.24329336	0.20411663807890223	0.25124213	0.1877065432914739	0.046362672	0.12549306	0
EIF4G2	1.2946612	1.1730082	0.7101200686106347	1.3415447	0.7547918043621943	0.19366658	4.3475366	0
AC116535.1	0.0005633481	7.1304385e-10	0.0	0.000780421	0.0006609385327164573	3.1381834	0.49831367	0
ZBED5	0.23375532	0.21442279	0.16981132075471697	0.24120717	0.1751487111698612	0.16973986	0.5534075	0
ZBED5-AS1	0.020022826	0.015795138	0.0137221269296741	0.02165204	0.017184401850627893	0.45256516	0.38824183	0
AC069360.1	0.00053033786	7.1304385e-10	0.0	0.0007346908	0.0006609385327164573	3.0612316	0.49829435	0
LINC02752	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KC877392.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
GALNT18	0.0036412757	7.1304385e-10	0.0	0.005044358	0.004626569729015202	5.684909	1.9044385	0
CSNK2A3	0.00527515	0.005792072	0.005145797598627788	0.0050759134	0.0039656311962987445	-0.1869616	0.067497954	0
AC023946.1	0.0005148571	7.1304385e-10	0.0	0.0007132449	0.0006609385327164573	3.0236795	0.49830404	0
AC104031.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC104383.2	0.0011525073	0.0041437573	0.003430531732418525	1.3096724e-09	0.0	-5.4072514	0.78579724	0
USP47	0.47293037	0.48830494	0.37221269296740994	0.46700048	0.33113020489094513	-0.06434484	0.2851682	0
DKK3	0.039752	0.039234582	0.03430531732418525	0.03995153	0.031725049570389956	0.026059031	0.023844182	0
LINC02547	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC124276.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC124276.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MICAL2	0.023156963	0.029268516	0.024013722126929673	0.020802466	0.016523463317911435	-0.4905972	0.43803865	0
AC079329.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC025300.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
PARVA	0.3072238	0.32941866	0.2641509433962264	0.2986672	0.23066754791804361	-0.14133844	0.5690462	0
AC009806.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC107881.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TEAD1	0.3355683	0.34625727	0.27101200686106347	0.3314427	0.24851288830138796	-0.06306621	0.21447425	0
AC013549.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC013549.4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC013549.1	0.00087029254	0.003128899	0.0017152658662092624	1.3096724e-09	0.0	-5.0129514	0.49794745	0
LINC00958	0.00039743714	7.1304385e-10	0.0	0.00055058004	0.0006609385327164573	2.7017162	0.49831685	0
RASSF10-DT	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RASSF10	0.0005151103	0.0018518802	0.0017152658662092624	1.3096724e-09	0.0	-4.2867737	0.49794704	0
AC013762.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ARNTL	0.0120952735	0.015664862	0.0137221269296741	0.010720524	0.009253139458030404	-0.54294217	0.36653185	0
BTBD10	0.13106042	0.14818619	0.12521440823327615	0.12446065	0.09980171844018507	-0.25153586	0.6520603	0
AC021269.3	0.0007229979	0.0025992768	0.0017152658662092624	1.3096724e-09	0.0	-4.7544823	0.49794826	0
PTH	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FAR1	0.11638198	0.093914	0.08061749571183534	0.1250372	0.09649702577660278	0.41256315	1.181247	0
FAR1-IT1	0.0041760155	0.0066903615	0.00686106346483705	0.0032070535	0.0026437541308658294	-1.0379419	0.44273072	0
LINC02548	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC027779.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02545	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02683	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SPON1	0.013431615	0.00978979	0.008576329331046312	0.014835011	0.011235955056179775	0.59468657	0.4205978	0
SPON1-AS1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
RRAS2	0.05516447	0.032278955	0.0274442538593482	0.06398301	0.04758757435558493	0.98488545	2.344925	0
COPB1	0.62059826	0.65978646	0.4751286449399657	0.6054925	0.4196959682749504	-0.12387054	0.8756187	0
PSMA1	0.6960917	0.72415966	0.5214408233276158	0.68527067	0.4619960343688037	-0.079622604	0.53910553	0
PDE3B	0.008635557	0.007205405	0.00686106346483705	0.009186675	0.007931262392597489	0.34619787	0.18075408	0
CYP2R1	0.042800043	0.044000518	0.03773584905660377	0.04233767	0.033707865168539325	-0.055450123	0.053812236	0
CALCB	0.0009355405	0.003363719	0.0017152658662092624	1.3096724e-09	0.0	-5.114231	0.49794745	0
CALCA	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
INSC	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02751	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC073172.1	0.0017403979	0.0040607923	0.003430531732418525	0.00084639905	0.0006609385327164573	-2.1363378	0.5482502	0
AC087379.2	0.0016204364	0.003699932	0.003430531732418525	0.0008192552	0.0006609385327164573	-2.0474362	0.523911	0
AC087379.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009869.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02682	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SOX6	0.13140722	0.16404659	0.13036020583190394	0.11882783	0.08658294778585592	-0.46489835	1.5135412	0
AC103794.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
C11orf58	1.1882175	1.1376617	0.7118353344768439	1.2077037	0.7184401850627892	0.08618758	1.0910424	0
PLEKHA7	0.0005734754	0.002061714	0.0017152658662092624	1.3096724e-09	0.0	-4.434085	0.49794665	0
RPS13	3.0579932	3.147221	0.9914236706689536	3.0236168	0.9953734302709848	-0.05780133	6.176892	0
PIK3C2A	0.18552269	0.17744692	0.1457975986277873	0.18863735	0.14540647719762062	0.088179566	0.21315946	0
NUCB2	0.39339364	0.4248793	0.3156089193825043	0.3812566	0.2736285525446133	-0.1562519	0.76793164	0
AC124798.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NCR3LG1	0.0032804247	0.0073621157	0.00686106346483705	0.001707408	0.0013218770654329147	-2.0456626	0.7940444	0
AC124798.1	0.003492511	0.0029294016	0.003430531732418525	0.003709494	0.003304692663582287	0.33056653	0.11292076	0
KCNJ11	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ABCC8	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC124798.3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
USH1C	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
OTOG	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC124301.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02729	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MYOD1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
KCNC1	0.012180463	0.0025482166	0.0017152658662092624	0.015892038	0.011896893588896233	2.5942607	2.4503953	0
SERGEF	0.022792585	0.025880221	0.018867924528301886	0.021603215	0.01784534038334435	-0.25950494	0.19922754	0
TPH1	0.004736216	7.1304385e-10	0.0	0.006561208	0.004626569729015202	6.0577016	2.0725117	0
SAAL1	0.0676006	0.07026606	0.0634648370497427	0.06657259	0.05221414408460013	-0.077785924	0.10364563	0
MRGPRX3	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090099.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090099.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MRGPRX4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SAA4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SAA2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SAA1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
HPS5	0.05515599	0.062114876	0.05317324185248713	0.052474722	0.044282881692002646	-0.24289021	0.33976737	0
GTF2H1	0.13398519	0.12341534	0.09948542024013722	0.13805777	0.10707204230006609	0.16162644	0.35082367	0
LDHA	1.6673244	1.2604088	0.6775300171526587	1.8241241	0.8116325181758096	0.53327686	27.327314	1
AC084117.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LDHC	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LDHAL6A	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
TSG101	0.37820512	0.3812855	0.30017152658662094	0.37701172	0.2769332452081956	-0.016257977	0.05229159	0
AC027544.2	0.00055935356	0.0020109434	0.0017152658662092624	1.3096724e-09	0.0	-4.399797	0.49794888	0
UEVLD	0.04897712	0.043451298	0.03945111492281304	0.051106613	0.038995373430270985	0.23361441	0.30272403	0
SPTY2D1OS	0.014033344	0.013638781	0.012006861063464836	0.014185832	0.011235955056179775	0.056330938	0.03129958	0
SPTY2D1	0.21845818	0.23146659	0.19039451114922812	0.21344765	0.16192994051553206	-0.11686909	0.3393669	0
TMEM86A	0.01181236	0.019934	0.0137221269296741	0.008683169	0.005948446794448116	-1.1896371	0.82031435	0
IGSF22	0.001661349	7.1304385e-10	0.0	0.0023015111	0.0019828155981493722	4.5858603	1.0642262	0
AC103974.1	0.001936786	0.0021439493	0.0017152658662092624	0.0018568094	0.0013218770654329147	-0.19753689	0.041390765	0
PTPN5	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC103974.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MRGPRX1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC023078.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MRGPRX2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ZDHHC13	0.024175152	0.038085982	0.03430531732418525	0.018815398	0.01520158625247852	-1.0134821	1.3752607	0
CSRP3	0.017301392	0.012144959	0.010291595197255575	0.019288486	0.014540647719762063	0.6630123	0.5635348	0
CSRP3-AS1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
E2F8	0.029606164	0.037082817	0.03430531732418525	0.026725622	0.024454725710508923	-0.47102454	0.55177295	0
AC009652.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NAV2	0.04636695	0.044813454	0.0411663807890223	0.046965774	0.038995373430270985	0.06753071	0.07235482	0
NAV2-IT1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NAV2-AS5	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NAV2-AS4	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC009549.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NAV2-AS3	0.0029462187	0.001259623	0.0017152658662092624	0.0035961196	0.0026437541308658294	1.4428048	0.53114396	0
NAV2-AS2	0.0011206467	7.1304385e-10	0.0	0.0015524618	0.0013218770654329147	4.0465345	0.7767801	0
NAV2-AS1	0.0015191309	7.1304385e-10	0.0	0.002104526	0.0019828155981493722	4.462386	1.0596297	0
DBX1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
HTATIP2	0.018354287	0.017807148	0.017152658662092625	0.018565401	0.01520158625247852	0.059830952	0.039441373	0
PRMT3	0.04730508	0.05378763	0.04631217838765009	0.044807453	0.0356906807666887	-0.26299927	0.3378811	0
AC090707.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SLC6A5	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
NELL1	0.0053801774	0.010102079	0.00686106346483705	0.0035604995	0.0026437541308658294	-1.4787507	0.6267939	0
AC090707.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090857.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC130307.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ANO5	0.010625893	0.014368187	0.012006861063464836	0.00918417	0.005948446794448116	-0.6400394	0.37119812	0
AC116534.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC107882.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC107886.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC104009.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
SLC17A6	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC040936.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01495	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC055878.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FANCF	0.074538514	0.08707195	0.07204116638078903	0.069707	0.056179775280898875	-0.3204923	0.5856334	0
GAS2	0.036602985	0.044029713	0.03430531732418525	0.033741623	0.023793787177792465	-0.3829515	0.4229963	0
SVIP	0.04663611	0.041114535	0.032590051457975985	0.0487639	0.0403172504957039	0.24561581	0.29888368	0
AC006299.1	0.005720507	0.0043844893	0.003430531732418525	0.006235348	0.004626569729015202	0.49848023	0.19574964	0
CCDC179	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02718	0.0027358895	7.1304385e-10	0.0	0.0037901017	0.003304692663582287	5.281726	1.5185043	0
LINC02726	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC100768.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02686	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LUZP2	0.17774282	0.09318843	0.06689536878216124	0.21032499	0.14011896893588896	1.173536	7.912677	1
LINC02699	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC013799.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ANO3	0.011649174	0.019166844	0.015437392795883362	0.008752769	0.006609385327164574	-1.1219196	0.8567065	0
AC021698.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ANO3-AS1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MUC15	0.0007307568	7.1304385e-10	0.0	0.0010123367	0.0006609385327164573	3.4755113	0.49830854	0
SLC5A12	0.0019194804	0.0021025005	0.0017152658662092624	0.0018487835	0.0013218770654329147	-0.17656863	0.036966298	0
FIBIN	0.20915726	0.25607464	0.17667238421955403	0.19108339	0.12359550561797752	-0.42217034	1.7451144	0
BBOX1	0.003186155	7.1304385e-10	0.0	0.004413867	0.003304692663582287	5.4962816	1.5838428	0
BBOX1-AS1	0.003893532	7.1304385e-10	0.0	0.005393815	0.0039656311962987445	5.779726	1.7654762	0
CCDC34	0.27888033	0.28715375	0.22298456260720412	0.27569082	0.19629874421678783	-0.058751307	0.16755933	0
LGR4	0.07280612	0.05286069	0.044596912521440824	0.080490455	0.061467283542630535	0.605687	1.4223429	0
AC100771.2	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LIN7C	0.12825386	0.13921377	0.11320754716981132	0.12402802	0.09715796430931924	-0.16650908	0.3607765	0
BDNF-AS	0.09350089	0.11039123	0.08576329331046312	0.08698959	0.06609385327164574	-0.34335965	0.72643816	0
LINC00678	0.0012163186	7.1304385e-10	0.0	0.0016849986	0.0013218770654329147	4.1578407	0.7907726	0
BDNF	0.2092574	0.27677476	0.20411663807890223	0.18324694	0.12888301387970919	-0.59465724	3.2687943	0
AC103796.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090159.1	0.0008098302	7.1304385e-10	0.0	0.0011218796	0.0013218770654329147	3.6110198	0.80309063	0
KIF18A	0.058376998	0.07344774	0.06174957118353345	0.05256997	0.043621943159286185	-0.4817004	0.8672117	0
METTL15	0.06022101	0.08950988	0.08061749571183534	0.048935443	0.038334434897554524	-0.86983293	2.3042188	0
AC013714.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02758	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02742	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090791.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02755	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC090124.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC110058.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC02546	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
AC107973.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
LINC01616	0.00059940584	7.1304385e-10	0.0	0.00083037256	0.0006609385327164573	3.2177982	0.49829805	0
KCNA4	0.003904647	7.1304385e-10	0.0	0.005409213	0.0039656311962987445	5.783764	1.7454692	0
AL358944.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
FSHB	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
ARL14EP	0.28839856	0.23431101	0.18696397941680962	0.3092383	0.2267019167217449	0.40014514	2.4097586	0
MPPED2	0.14254695	0.1782538	0.12006861063464837	0.12878701	0.08526107072042301	-0.46863505	1.4438603	0
AL353699.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
MPPED2-AS1	0.0027979333	0.005089029	0.003430531732418525	0.0019149933	0.0013218770654329147	-1.3646896	0.3865718	0
AL122014.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
DCDC1	0.0011956427	7.1304385e-10	0.0	0.0016563557	0.0013218770654329147	4.134503	0.7405667	0
AL137804.1	1.4188117e-09	7.1304385e-10	0.0	1.3096724e-09	0.0	8.599107e-06	37.500446	0
DNAJC24	0.072729774	0.06366622	0.051457975986277875	0.076220594	0.058823529411764705	0.25928006	0.4251772	0
IMMP1L	0.15806621	0.14899603	0.1234991423670669	0.16156287	0.12623925974884337	0.11674658	0.27025616	0
ELP4	0.093284935	0.10200942	0.08919382504288165	0.08991973	0.07072042300066093	-0.18180287	0.33885294	0
