Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	2/37	1.471109e-02	6.218304e-02	0	0	1.158309e+01	4.887084e+01	AMBP;DUSP1
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	2/37	1.471109e-02	6.218304e-02	0	0	1.158309e+01	4.887084e+01	FGB;FGA
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	3/104	1.534532e-02	6.463472e-02	0	0	6.062774e+00	2.532387e+01	GLUD1;RBP4;ACSL4
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	4/192	1.579778e-02	6.630619e-02	0	0	4.368794e+00	1.812126e+01	RPL41;RPS6;RPL29;RPL39
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	2/39	1.626241e-02	6.754282e-02	0	0	1.095587e+01	4.512614e+01	APOE;AGT
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	2/39	1.626241e-02	6.754282e-02	0	0	1.095587e+01	4.512614e+01	FXYD3;FXYD2
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	2/39	1.626241e-02	6.754282e-02	0	0	1.095587e+01	4.512614e+01	ID1;S100P
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	4/194	1.634868e-02	6.766535e-02	0	0	4.322368e+00	1.778053e+01	ALB;CLU;AGT;TPT1
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	5/296	1.652403e-02	6.815447e-02	0	0	3.546573e+00	1.455137e+01	JUN;DUSP1;CAMK2N1;ID2;PROX1
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	2/40	1.706318e-02	6.965519e-02	0	0	1.066702e+01	4.342367e+01	RBP4;AKR1C1
GO_Biological_Process_2021	positive regulation of catalytic activity (GO:0043085)	2/40	1.706318e-02	6.965519e-02	0	0	1.066702e+01	4.342367e+01	IGF2;APOA1
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	2/40	1.706318e-02	6.965519e-02	0	0	1.066702e+01	4.342367e+01	FXYD3;FXYD2
GO_Biological_Process_2021	visual system development (GO:0150063)	2/41	1.788046e-02	7.274235e-02	0	0	1.039299e+01	4.182187e+01	C3;RBP4
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	4/201	1.837135e-02	7.448521e-02	0	0	4.167301e+00	1.665655e+01	RPL41;RPS6;RPL29;RPL39
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	3/114	1.955421e-02	7.825516e-02	0	0	5.513792e+00	2.169437e+01	CDH1;SERPINE1;SPINT2
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	3/114	1.955421e-02	7.825516e-02	0	0	5.513792e+00	2.169437e+01	JUN;ID1;APOA1
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	2/43	1.956379e-02	7.825516e-02	0	0	9.885017e+00	3.888840e+01	CDH1;SPINT2
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	2/43	1.956379e-02	7.825516e-02	0	0	9.885017e+00	3.888840e+01	CAMK2N1;F2
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	7/547	1.988642e-02	7.927965e-02	0	0	2.698526e+00	1.057207e+01	JUN;BTG2;ID2;ID1;DBI;PROX1;ATF5
GO_Biological_Process_2021	embryonic organ morphogenesis (GO:0048562)	2/44	2.042948e-02	8.090347e-02	0	0	9.649174e+00	3.754278e+01	RBP4;ID2
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	2/44	2.042948e-02	8.090347e-02	0	0	9.649174e+00	3.754278e+01	FGB;FGA
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	5/314	2.074774e-02	8.189174e-02	0	0	3.336910e+00	1.293159e+01	RPL41;RPS6;APOE;RPL29;RPL39
GO_Biological_Process_2021	regulation of insulin receptor signaling pathway (GO:0046626)	2/45	2.131096e-02	8.356140e-02	0	0	9.424300e+00	3.626974e+01	AHSG;IGF2
GO_Biological_Process_2021	zymogen activation (GO:0031638)	2/45	2.131096e-02	8.356140e-02	0	0	9.424300e+00	3.626974e+01	FGB;FGA
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	3/118	2.139875e-02	8.363051e-02	0	0	5.320932e+00	2.045591e+01	SERPINE1;APOA1;APOE
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	2/46	2.220804e-02	8.622797e-02	0	0	9.209647e+00	3.506390e+01	FTH1;AGT
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	2/46	2.220804e-02	8.622797e-02	0	0	9.209647e+00	3.506390e+01	JUN;ID2
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	4/214	2.252605e-02	8.689662e-02	0	0	3.906746e+00	1.481861e+01	C3;IGF2;TXN;F2
GO_Biological_Process_2021	translation (GO:0006412)	4/214	2.252605e-02	8.689662e-02	0	0	3.906746e+00	1.481861e+01	RPL41;RPS6;RPL29;RPL39
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	2.312056e-02	8.703896e-02	0	0	9.004535e+00	3.392038e+01	ALDH1A1;ID1
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	2/47	2.312056e-02	8.703896e-02	0	0	9.004535e+00	3.392038e+01	JUN;TXN
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	2/47	2.312056e-02	8.703896e-02	0	0	9.004535e+00	3.392038e+01	FGB;FGA
GO_Biological_Process_2021	negative regulation of B cell differentiation (GO:0045578)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	ID2
GO_Biological_Process_2021	negative regulation of cardiac muscle cell proliferation (GO:0060044)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	RBP4
GO_Biological_Process_2021	negative regulation of cholesterol biosynthetic process (GO:0045541)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2021	negative regulation of cholesterol metabolic process (GO:0090206)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2021	negative regulation of dendritic cell differentiation (GO:2001199)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	TMEM176A
GO_Biological_Process_2021	atrial cardiac muscle tissue morphogenesis (GO:0055009)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	PROX1
GO_Biological_Process_2021	negative regulation of leukocyte differentiation (GO:1902106)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	TMEM176A
GO_Biological_Process_2021	cell migration involved in gastrulation (GO:0042074)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	GPC3
GO_Biological_Process_2021	negative regulation of plasminogen activation (GO:0010757)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	SERPINE1
GO_Biological_Process_2021	cellular response to indole-3-methanol (GO:0071681)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	CDH1
GO_Biological_Process_2021	negative regulation of sterol biosynthetic process (GO:0106119)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2021	regulation of heart growth (GO:0060420)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	PROX1
GO_Biological_Process_2021	cerebellar granule cell differentiation (GO:0021707)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	PROX1
GO_Biological_Process_2021	regulation of intestinal lipid absorption (GO:1904729)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOA1
GO_Biological_Process_2021	regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2021	regulation of sterol transport (GO:0032371)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	APOC1
GO_Biological_Process_2021	female genitalia development (GO:0030540)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	RBP4
GO_Biological_Process_2021	fructose catabolic process (GO:0006001)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	ALDH1A1
GO_Biological_Process_2021	fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (GO:0061624)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	ALDH1A1
GO_Biological_Process_2021	gamma-aminobutyric acid metabolic process (GO:0009448)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	ALDH1A1
GO_Biological_Process_2021	regulation of triglyceride metabolic process (GO:0090207)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	C3
GO_Biological_Process_2021	glutamate catabolic process (GO:0006538)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	GLUD1
GO_Biological_Process_2021	glutathione transport (GO:0034635)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	MGST1
GO_Biological_Process_2021	response to indole-3-methanol (GO:0071680)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	CDH1
GO_Biological_Process_2021	His-Purkinje system development (GO:0003164)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	ID2
GO_Biological_Process_2021	leukotriene B4 metabolic process (GO:0036102)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	PTGR1
GO_Biological_Process_2021	mesonephric duct development (GO:0072177)	1/5	2.475353e-02	8.703896e-02	0	0	5.024242e+01	1.858360e+02	GPC3
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	3/125	2.484876e-02	8.711684e-02	0	0	5.013858e+00	1.852594e+01	FGB;FGA;APOE
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	2/49	2.499119e-02	8.735923e-02	0	0	8.620495e+00	3.180301e+01	APOE;AGT
GO_Biological_Process_2021	organic hydroxy compound biosynthetic process (GO:1901617)	2/50	2.594896e-02	9.044200e-02	0	0	8.440476e+00	3.082144e+01	EBP;TM7SF2
GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	2/52	2.790858e-02	9.415311e-02	0	0	8.102041e+00	2.899576e+01	APOE;CLU
GO_Biological_Process_2021	regulation of exocytosis (GO:0017157)	2/52	2.790858e-02	9.415311e-02	0	0	8.102041e+00	2.899576e+01	FGB;FGA
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	3/131	2.803072e-02	9.415311e-02	0	0	4.777384e+00	1.707654e+01	JUN;TF;CDH1
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	2.913737e-02	9.415311e-02	0	0	4.703410e+00	1.663000e+01	JUN;ID1;APOA1
GO_Biological_Process_2021	negative regulation of astrocyte differentiation (GO:0048712)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	F2
GO_Biological_Process_2021	negative regulation of cardiac muscle tissue growth (GO:0055022)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	RBP4
GO_Biological_Process_2021	alditol metabolic process (GO:0019400)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	ANGPTL3
GO_Biological_Process_2021	negative regulation of meiotic cell cycle (GO:0051447)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	DUSP1
GO_Biological_Process_2021	negative regulation of monocyte chemotaxis (GO:0090027)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	DUSP1
GO_Biological_Process_2021	cellular response to iron ion (GO:0071281)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	TF
GO_Biological_Process_2021	regulation of hepatocyte proliferation (GO:2000345)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	HPN
GO_Biological_Process_2021	negative regulation of triglyceride metabolic process (GO:0090209)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	APOC3
GO_Biological_Process_2021	nephric duct morphogenesis (GO:0072178)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	GPC3
GO_Biological_Process_2021	cholesterol import (GO:0070508)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	APOA1
GO_Biological_Process_2021	neurotransmitter-gated ion channel clustering (GO:0072578)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2021	regulation of mitotic sister chromatid segregation (GO:0033047)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	DUSP1
GO_Biological_Process_2021	regulation of mitotic spindle checkpoint (GO:1903504)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	DUSP1
GO_Biological_Process_2021	regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	TXN
GO_Biological_Process_2021	regulation of protein lipidation (GO:1903059)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	DBI
GO_Biological_Process_2021	regulation of sarcomere organization (GO:0060297)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PROX1
GO_Biological_Process_2021	positive regulation of cholesterol storage (GO:0010886)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	APOB
GO_Biological_Process_2021	glomerular epithelial cell differentiation (GO:0072311)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	CD24
GO_Biological_Process_2021	positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	CD24
GO_Biological_Process_2021	renal filtration cell differentiation (GO:0061318)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	CD24
GO_Biological_Process_2021	positive regulation of gap junction assembly (GO:1903598)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	AGT
GO_Biological_Process_2021	hepatocyte differentiation (GO:0070365)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PROX1
GO_Biological_Process_2021	skeletal muscle thin filament assembly (GO:0030240)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PROX1
GO_Biological_Process_2021	positive regulation of plasminogen activation (GO:0010756)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	HPN
GO_Biological_Process_2021	sterol import (GO:0035376)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	APOA1
GO_Biological_Process_2021	lipoxin metabolic process (GO:2001300)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PTGR1
GO_Biological_Process_2021	positive regulation of tau-protein kinase activity (GO:1902949)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	CLU
GO_Biological_Process_2021	venous blood vessel morphogenesis (GO:0048845)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PROX1
GO_Biological_Process_2021	ventricular cardiac muscle cell development (GO:0055015)	1/6	2.963096e-02	9.415311e-02	0	0	4.019192e+01	1.414328e+02	PROX1
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	3/134	2.969930e-02	9.415311e-02	0	0	4.667270e+00	1.641307e+01	VTN;IGF2;AGT
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	2/54	2.992584e-02	9.436930e-02	0	0	7.789639e+00	2.733410e+01	CAMK2N1;F2
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	2/54	2.992584e-02	9.436930e-02	0	0	7.789639e+00	2.733410e+01	SERPINE1;S100A14
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	4/238	3.160077e-02	9.938816e-02	0	0	3.501781e+00	1.209716e+01	FGB;FGA;CAMK2N1;APOE
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	6/474	3.169733e-02	9.942952e-02	0	0	2.650300e+00	9.147571e+00	EPCAM;ID2;RPS6;IGF2;PROX1;AGT
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	3/139	3.259476e-02	9.952839e-02	0	0	4.494542e+00	1.538753e+01	APOE;ATF5;AGT
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	2/57	3.305692e-02	9.952839e-02	0	0	7.363636e+00	2.510650e+01	DUSP1;IGF2
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	2/57	3.305692e-02	9.952839e-02	0	0	7.363636e+00	2.510650e+01	PON2;PTGR1
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	3/141	3.379286e-02	9.952839e-02	0	0	4.428956e+00	1.500311e+01	APOC2;APOA1;APOE
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	6/482	3.398187e-02	9.952839e-02	0	0	2.604684e+00	8.808856e+00	CAMK2N1;ID2;HPN;CLU;AGPAT2;AGT
GO_Biological_Process_2021	negative regulation of hydrolase activity (GO:0051346)	2/58	3.412802e-02	9.952839e-02	0	0	7.231778e+00	2.442632e+01	APOA2;SERPINA5
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	2/58	3.412802e-02	9.952839e-02	0	0	7.231778e+00	2.442632e+01	VTN;APOE
GO_Biological_Process_2021	negative regulation of cell cycle phase transition (GO:1901988)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ATF5
GO_Biological_Process_2021	purine-containing compound metabolic process (GO:0072521)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	TTR
GO_Biological_Process_2021	amino sugar catabolic process (GO:0046348)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ALDH1A1
GO_Biological_Process_2021	negative regulation of digestive system process (GO:0060457)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	HAMP
GO_Biological_Process_2021	negative regulation of lymphocyte differentiation (GO:0045620)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ID2
GO_Biological_Process_2021	negative regulation of p38MAPK cascade (GO:1903753)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	DUSP1
GO_Biological_Process_2021	cellular amino acid biosynthetic process (GO:0008652)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ALDH1A1
GO_Biological_Process_2021	regulation of extracellular matrix assembly (GO:1901201)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	AGT
GO_Biological_Process_2021	regulation of glycogen (starch) synthase activity (GO:2000465)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	IGF2
GO_Biological_Process_2021	nose development (GO:0043584)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	PROX1
GO_Biological_Process_2021	complement activation, alternative pathway (GO:0006957)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	C3
GO_Biological_Process_2021	coronary vasculature development (GO:0060976)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	GPC3
GO_Biological_Process_2021	regulation of NAD(P)H oxidase activity (GO:0033860)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	AGT
GO_Biological_Process_2021	parallel actin filament bundle assembly (GO:0030046)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ESPN
GO_Biological_Process_2021	regulation of neurotrophin TRK receptor signaling pathway (GO:0051386)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	AGT
GO_Biological_Process_2021	regulation of phospholipid transport (GO:2001138)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	DBI
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	SAT1
GO_Biological_Process_2021	positive regulation of activation of Janus kinase activity (GO:0010536)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	AGT
GO_Biological_Process_2021	positive regulation of amyloid-beta clearance (GO:1900223)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2021	regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	AGT
GO_Biological_Process_2021	glyceraldehyde-3-phosphate metabolic process (GO:0019682)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ALDH1A1
GO_Biological_Process_2021	heart trabecula formation (GO:0060347)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	RBP4
GO_Biological_Process_2021	positive regulation of hormone metabolic process (GO:0032352)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	HPN
GO_Biological_Process_2021	intermembrane lipid transfer (GO:0120009)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	GLTPD2
GO_Biological_Process_2021	positive regulation of receptor catabolic process (GO:2000646)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2021	xenobiotic catabolic process (GO:0042178)	1/7	3.448425e-02	9.952839e-02	0	0	3.349158e+01	1.127746e+02	ACAA1
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	3.501366e-02	1.008123e-01	0	0	4.365243e+00	1.463237e+01	ID2;ID1;PROX1
GO_Biological_Process_2021	protein polymerization (GO:0051258)	2/59	3.521256e-02	1.008975e-01	0	0	7.104547e+00	2.377432e+01	FGB;FGA
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	2/59	3.521256e-02	1.008975e-01	0	0	7.104547e+00	2.377432e+01	JUN;APOE
GO_Biological_Process_2021	regulation of endocytosis (GO:0030100)	2/61	3.742130e-02	1.060219e-01	0	0	6.863023e+00	2.254857e+01	GPC3;APOE
GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)	2/61	3.742130e-02	1.060219e-01	0	0	6.863023e+00	2.254857e+01	SERPINE1;APOA2
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	4/252	3.775691e-02	1.060219e-01	0	0	3.301747e+00	1.081846e+01	C3;VTN;IGF2;AGPAT2
GO_Biological_Process_2021	protein transport (GO:0015031)	5/369	3.781741e-02	1.060219e-01	0	0	2.824754e+00	9.251030e+00	TF;MTTP;APOE;APOB;CLU
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	2/62	3.854520e-02	1.060219e-01	0	0	6.748299e+00	2.197195e+01	RBP4;HSD17B2
GO_Biological_Process_2021	regulation of activation of Janus kinase activity (GO:0010533)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	AGT
GO_Biological_Process_2021	regulation of apoptotic cell clearance (GO:2000425)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	C3
GO_Biological_Process_2021	benzene-containing compound metabolic process (GO:0042537)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	ACAA1
GO_Biological_Process_2021	negative regulation of long-term synaptic potentiation (GO:1900272)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2021	negative regulation of phospholipase activity (GO:0010519)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	ANGPTL3
GO_Biological_Process_2021	regulation of extent of cell growth (GO:0061387)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2021	negative regulation of response to reactive oxygen species (GO:1901032)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	TXN
GO_Biological_Process_2021	regulation of intestinal cholesterol absorption (GO:0030300)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	APOA1
GO_Biological_Process_2021	regulation of nitrogen compound metabolic process (GO:0051171)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2021	entry of bacterium into host cell (GO:0035635)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	CDH1
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	C3
GO_Biological_Process_2021	positive regulation of astrocyte differentiation (GO:0048711)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	ID2
GO_Biological_Process_2021	regulation of vascular wound healing (GO:0061043)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	SERPINE1
GO_Biological_Process_2021	positive regulation of membrane invagination (GO:1905155)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	C3
GO_Biological_Process_2021	skeletal myofibril assembly (GO:0014866)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	PROX1
GO_Biological_Process_2021	lens fiber cell development (GO:0070307)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	PROX1
GO_Biological_Process_2021	spermidine metabolic process (GO:0008216)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	SAT1
GO_Biological_Process_2021	lymphatic endothelial cell differentiation (GO:0060836)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	PROX1
GO_Biological_Process_2021	mammary gland epithelial cell differentiation (GO:0060644)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	ID2
GO_Biological_Process_2021	venous blood vessel development (GO:0060841)	1/8	3.931350e-02	1.060219e-01	0	0	2.870563e+01	9.289679e+01	PROX1
GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)	2/63	3.968190e-02	1.067739e-01	0	0	6.637337e+00	2.141776e+01	FABP1;JUN
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	4.083127e-02	1.093727e-01	0	0	6.529954e+00	2.088480e+01	F2;RPL39
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	2/64	4.083127e-02	1.093727e-01	0	0	6.529954e+00	2.088480e+01	CLU;TPT1
GO_Biological_Process_2021	steroid biosynthetic process (GO:0006694)	2/65	4.199313e-02	1.111832e-01	0	0	6.425980e+00	2.037196e+01	EBP;TM7SF2
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	6/511	4.315017e-02	1.111832e-01	0	0	2.451443e+00	7.705054e+00	JUN;CDH1;ID2;APOE;ATF5;AGT
