gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
KRTAP1-3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP1-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP2-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP2-2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP2-3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP2-4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC100808.1	0.0019744344	-9.458745e-11	0.0	0.0024876827	0.002652519893899204	4.69359	0.49763903	0
KRTAP4-8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-16	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-12	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP4-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP9-7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP29-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP16-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRTAP17-1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT33A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT33B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT34	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT31	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC003958.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT37	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT38	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT32	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT35	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT36	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT13	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC019349.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT15	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT19	0.037805654	0.033771023	0.04081632653061224	0.038854536	0.03978779840848806	0.2017397	0.098023236	0
LINC00974	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT14	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT16	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KRT17	0.019313555	0.012155299	0.02040816326530612	0.021174297	0.034482758620689655	0.7957058	0.40879586	0
EIF1	2.9751263	2.9326746	1.0	2.9861605	0.9920424403183024	0.026073895	0.6178743	0
GAST	0.0006633385	0.0032152121	0.01020408163265306	1.7462298e-10	0.0	-5.051027	0.4951232	0
HAP1	0.0052850368	-9.458745e-11	0.0	0.006658866	0.007957559681697613	6.0787106	1.0786015	0
JUP	0.25989032	0.34872764	0.45918367346938777	0.23679745	0.27586206896551724	-0.5582517	1.7117261	0
P3H4	0.6925522	0.8536145	0.7448979591836735	0.6506853	0.6180371352785146	-0.39157203	2.4591002	0
FKBP10	1.0562412	1.1448597	0.8775510204081632	1.0332054	0.8010610079575596	-0.14803009	1.0154115	0
NT5C3B	0.3080475	0.31982413	0.4387755102040816	0.30498546	0.35278514588859416	-0.06851637	0.12329086	0
KLHL10	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC125257.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KLHL11	0.0073252637	-9.458745e-11	0.0	0.009229444	0.013262599469496022	6.5437207	1.5109847	0
ACLY	0.42719385	0.5315463	0.5918367346938775	0.4000664	0.44297082228116713	-0.40986678	1.6335264	0
AC125257.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TTC25	0.0043256446	0.009201901	0.02040816326530612	0.0030580985	0.005305039787798408	-1.5584694	0.42201215	0
CNP	0.1759656	0.2039098	0.2857142857142857	0.16870184	0.20689655172413793	-0.27330774	0.40746486	0
DNAJC7	0.69927114	0.6893074	0.6836734693877551	0.7018612	0.6763925729442971	0.02603454	0.07621531	0
NKIRAS2	0.28910714	0.31070137	0.41836734693877553	0.2834934	0.3448275862068966	-0.13216889	0.25955462	0
ZNF385C	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C17orf113	0.0012271358	-9.458745e-11	0.0	0.0015461261	0.002652519893899204	4.041004	0.49764028	0
DHX58	0.0017100109	-9.458745e-11	0.0	0.002154523	0.002652519893899204	4.494752	0.49763823	0
KAT2A	0.029933013	0.04346964	0.07142857142857142	0.026414158	0.03978779840848806	-0.7165603	0.47682276	0
HSPB9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RAB5C	0.73453814	0.77803135	0.7755102040816326	0.723233	0.6657824933687002	-0.10535373	0.44216442	0
AC099811.3	0.0026560943	0.0077595655	0.01020408163265306	0.0013294476	0.002652519893899204	-2.4589918	0.3809588	0
KCNH4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HCRT	0.0018569356	-9.458745e-11	0.0	0.00233964	0.002652519893899204	4.6085978	0.49763718	0
GHDC	0.012538049	0.0061272676	0.01020408163265306	0.014204486	0.01856763925729443	1.1997964	0.49114794	0
STAT5B	0.11423722	0.12845753	0.1836734693877551	0.110541046	0.14058355437665782	-0.21652742	0.23360188	0
AC099811.4	0.0033746506	-9.458745e-11	0.0	0.004251881	0.005305039787798408	5.4435687	0.7861476	0
AC099811.1	0.0060076853	-9.458745e-11	0.0	0.0075693647	0.007957559681697613	6.2610364	1.0513587	0
AC099811.5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
STAT5A	0.0268436	0.026604723	0.05102040816326531	0.02690569	0.03713527851458886	0.016168471	0.007527132	0
STAT3	0.5429579	0.5868622	0.6224489795918368	0.5315445	0.5437665782493368	-0.14280574	0.42960122	0
CAVIN1	0.7445202	1.0705497	0.8061224489795918	0.6597713	0.5464190981432361	-0.6982299	6.304398	1
ATP6V0A1	0.18860176	0.1948852	0.2653061224489796	0.18696856	0.22811671087533156	-0.059797447	0.07241385	0
AC107993.1	0.007983915	0.008336228	0.01020408163265306	0.007892361	0.010610079575596816	-0.07797643	0.016892387	0
AC067852.3	0.018977482	0.016862193	0.02040816326530612	0.019527309	0.029177718832891247	0.21053965	0.07173391	0
NAGLU	0.2067539	0.22706789	0.3163265306122449	0.20147339	0.246684350132626	-0.17245378	0.26826385	0
HSD17B1	0.014263277	0.010288977	0.02040816326530612	0.0152963735	0.023872679045092837	0.567537	0.22557397	0
AC067852.2	0.04320487	0.061152793	0.09183673469387756	0.03853951	0.050397877984084884	-0.6646988	0.51150364	0
COASY	0.117681794	0.11752644	0.1836734693877551	0.1177224	0.14323607427055704	0.0024014579	0.0022093605	0
MLX	0.20999348	0.2361825	0.32653061224489793	0.20318586	0.246684350132626	-0.21700288	0.36682457	0
PSMC3IP	0.054461982	0.05078258	0.08163265306122448	0.055418514	0.07427055702917772	0.12579717	0.08233656	0
AC067852.5	0.0065888893	-9.458745e-11	0.0	0.008301651	0.010610079575596816	6.3926024	1.3338817	0
RETREG3	0.15082519	0.18035138	0.2653061224489796	0.14315017	0.17771883289124668	-0.33307335	0.5112812	0
TUBG1	0.20692012	0.22045027	0.30612244897959184	0.20340303	0.23872679045092837	-0.11605723	0.16544817	0
TUBG2	0.06670017	0.06914811	0.10204081632653061	0.06606414	0.09814323607427056	-0.065725125	0.045671973	0
PLEKHH3	0.084934354	0.050862573	0.07142857142857142	0.093791306	0.1246684350132626	0.8815534	1.1451081	0
CCR10	0.019356124	0.010887803	0.02040816326530612	0.021557402	0.026525198938992044	0.9789573	0.5119249	0
AC100793.2	0.03720822	0.025454445	0.04081632653061224	0.04026359	0.050397877984084884	0.65948033	0.4579045	0
CNTNAP1	0.09655846	0.10454189	0.14285714285714285	0.09448341	0.11140583554376658	-0.14580141	0.12563871	0
AC100793.3	0.0014478808	-9.458745e-11	0.0	0.0018242527	0.002652519893899204	4.2662277	0.49763727	0
EZH1	0.10648376	0.10215004	0.16326530612244897	0.10761046	0.14323607427055704	0.075057015	0.072171085	0
AC100793.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RAMP2-AS1	0.055921514	0.05477668	0.07142857142857142	0.05621921	0.06896551724137931	0.037433844	0.021907069	0
RAMP2	0.85471284	0.8783067	0.7857142857142857	0.84858024	0.6737400530503979	-0.04966793	0.1593348	0
VPS25	0.4022872	0.42667547	0.5	0.39594665	0.4270557029177719	-0.10780685	0.23317833	0
WNK4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
COA3	0.45585856	0.40179405	0.47959183673469385	0.46991205	0.493368700265252	0.22588259	0.6831092	0
CNTD1	0.0028824	0.0039730207	0.01020408163265306	0.0025989097	0.002652519893899204	-0.5937223	0.1120646	0
BECN1	0.17381728	0.18157312	0.2755102040816326	0.17180146	0.21220159151193635	-0.0797632	0.10112169	0
PSME3	0.18323839	0.23167443	0.30612244897959184	0.1706477	0.22015915119363394	-0.4408553	0.8118297	0
AOC2	0.0015240132	-9.458745e-11	0.0	0.0019201754	0.002652519893899204	4.33641	0.49763644	0
AOC3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC00671	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
G6PC	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AARSD1	0.20794632	0.3323012	0.4387755102040816	0.1756207	0.21750663129973474	-0.91964126	2.9920287	0
PTGES3L	0.027622981	0.02895322	0.04081632653061224	0.02727715	0.03713527851458886	-0.08572583	0.036938142	0
RUNDC1	0.095394954	0.09369447	0.14285714285714285	0.095837064	0.129973474801061	0.032585397	0.027819201	0
RPL27	2.418542	2.366088	1.0	2.432178	1.0	0.039743558	0.8068851	0
IFI35	0.023951884	0.028569248	0.04081632653061224	0.0227516	0.03183023872679045	-0.32720888	0.14587592	0
VAT1	0.65780944	0.6588276	0.6428571428571429	0.65754575	0.6180371352785146	-0.0028093182	0.006702466	0
RND2	0.025447119	0.026476368	0.04081632653061224	0.02517949	0.03713527851458886	-0.07217657	0.030431585	0
BRCA1	0.07921037	0.08098427	0.12244897959183673	0.0787495	0.08753315649867374	-0.04032053	0.030007545	0
NBR2	0.015860429	0.021490462	0.030612244897959183	0.014396912	0.021220159151193633	-0.57464844	0.21898565	0
AC060780.1	0.07893716	0.0696759	0.10204081632653061	0.081344865	0.09283819628647215	0.22309493	0.17899619	0
NBR1	0.22386628	0.2726413	0.35714285714285715	0.21118753	0.246684350132626	-0.36832547	0.74627775	0
TMEM106A	0.06329236	0.067882545	0.11224489795918367	0.06209926	0.08222811671087533	-0.12826693	0.095276825	0
CCDC200	0.006342627	-9.458745e-11	0.0	0.0079913745	0.010610079575596816	6.338314	1.3131309	0
LINC00910	0.0013725391	-9.458745e-11	0.0	0.0017293263	0.002652519893899204	4.193242	0.4976399	0
ARL4D	0.4179133	0.40175804	0.42857142857142855	0.4221116	0.4270557029177719	0.07128019	0.13357629	0
MIR2117HG	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DHX8	0.16223313	0.1631111	0.23469387755102042	0.162005	0.21220159151193635	-0.009810581	0.0105291465	0
ETV4	0.1480094	0.19276874	0.2653061224489796	0.13637462	0.16976127320954906	-0.49898663	0.8460879	0
MEOX1	0.001041522	-9.458745e-11	0.0	0.001312262	0.002652519893899204	3.8199372	0.4976375	0
LINC02594	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SOST	0.03297085	0.010064757	0.02040816326530612	0.03892521	0.023872679045092837	1.9408306	1.01808	0
DUSP3	0.21297586	0.22854725	0.29591836734693877	0.20892827	0.2519893899204244	-0.1294254	0.18262479	0
CFAP97D1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC003098.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MPP3	0.017617127	0.00794179	0.02040816326530612	0.020132167	0.029177718832891247	1.3310623	0.8433736	0
CD300LG	0.0035584592	-9.458745e-11	0.0	0.00448347	0.005305039787798408	5.5183697	0.7959536	0
MPP2	0.05359716	0.080891214	0.1326530612244898	0.046502646	0.06631299734748011	-0.7973535	0.81685364	0
AC007993.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM215A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC007993.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01976	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PPY	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PYY	0.0022737584	-9.458745e-11	0.0	0.002864815	0.002652519893899204	4.8898716	0.49763784	0
NAGS	0.011602153	0.004991726	0.01020408163265306	0.013320512	0.015915119363395226	1.398213	0.5864074	0
TMEM101	0.2101127	0.28044426	0.35714285714285715	0.19183037	0.2440318302387268	-0.54764533	1.2604599	0
LSM12	0.25479248	0.30995363	0.3979591836734694	0.2404536	0.2864721485411141	-0.36615932	0.8623297	0
G6PC3	0.29409143	0.2699503	0.3673469387755102	0.30036658	0.35278514588859416	0.1539764	0.2964556	0
HDAC5	0.13688153	0.109501295	0.17346938775510204	0.1439991	0.1830238726790451	0.39479643	0.58824795	0
AC023855.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C17orf53	0.018167295	0.010172606	0.02040816326530612	0.02024548	0.029177718832891247	0.985906	0.54080707	0
ASB16	0.0011558146	0.0056020985	0.01020408163265306	1.7462298e-10	0.0	-5.8334184	0.49512446	0
ASB16-AS1	0.034669314	0.031014679	0.05102040816326531	0.035619315	0.050397877984084884	0.19910915	0.10906899	0
TMUB2	0.1474265	0.14160924	0.19387755102040816	0.14893885	0.1856763925729443	0.07275462	0.0774904	0
ATXN7L3	0.1866363	0.17032318	0.24489795918367346	0.19087698	0.23342175066312998	0.16427721	0.235864	0
AC004596.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
UBTF	0.49961907	0.4880404	0.5816326530612245	0.5026279	0.5251989389920424	0.042481825	0.102174304	0
AC003102.1	0.0150990095	-9.458745e-11	0.0	0.019023951	0.026525198938992044	7.5792384	2.746176	0
SLC4A1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC003043.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RUNDC3A-AS1	0.0055894223	-9.458745e-11	0.0	0.007042375	0.007957559681697613	6.1583333	1.0504037	0
RUNDC3A	0.007964518	0.017112548	0.030612244897959183	0.0055865794	0.007957559681697613	-1.5978277	0.5695065	0
SLC25A39	0.32635474	0.3307206	0.4489795918367347	0.32521915	0.3660477453580902	-0.024193306	0.041931488	0
AC003043.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GRN	0.8667617	0.86743516	0.7653061224489796	0.8665877	0.7480106100795756	-0.0014100006	0.0042658444	0
FAM171A2	0.10130962	0.13029124	0.20408163265306123	0.09377631	0.11671087533156499	-0.47401392	0.6299601	0
ITGA2B	0.005640555	-9.458745e-11	0.0	0.0071068006	0.010610079575596816	6.1712885	1.3093394	0
GPATCH8	0.2958371	0.3081321	0.37755102040816324	0.29264066	0.33421750663129973	-0.07439404	0.121586084	0
AC103703.1	0.0049933693	-9.458745e-11	0.0	0.0062913806	0.007957559681697613	5.998057	1.0660311	0
FZD2	0.1720273	0.19511726	0.2755102040816326	0.16602534	0.20159151193633953	-0.23280847	0.34864765	0
LINC01180	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MEIOC	0.0026276605	-9.458745e-11	0.0	0.003310713	0.005305039787798408	5.092003	0.7028255	0
CCDC43	0.21612608	0.298142	0.37755102040816324	0.19480655	0.2493368700265252	-0.6137008	1.6097623	0
AC091152.2	0.0034078835	-9.458745e-11	0.0	0.004293753	0.005305039787798408	5.457383	0.74373966	0
DBF4B	0.03547899	0.018979937	0.030612244897959183	0.039767932	0.05305039787798409	1.0631723	0.83596635	0
ADAM11	0.0018795986	0.009110236	0.01020408163265306	1.7462298e-10	0.0	-6.5251637	0.4951257	0
AC005180.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005180.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GJC1	0.2470883	0.21227013	0.2755102040816326	0.2561393	0.30238726790450926	0.27091092	0.4910876	0
HIGD1B	0.0020190978	-9.458745e-11	0.0	0.0025439558	0.002652519893899204	4.7246275	0.49763644	0
EFTUD2	0.21180613	0.23417142	0.3163265306122449	0.20599248	0.246684350132626	-0.18488911	0.29366118	0
CCDC103	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM187A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GFAP	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KIF18B	0.015065887	0.020749457	0.030612244897959183	0.013588514	0.021220159151193633	-0.6070439	0.23387343	0
AC015936.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C1QL1	0.00513025	0.0077595655	0.01020408163265306	0.0044468273	0.005305039787798408	-0.78958935	0.15921788	0
AC015936.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DCAKD	0.10925887	0.14348255	0.22448979591836735	0.10036288	0.13262599469496023	-0.5152179	0.76227844	0
NMT1	0.24883299	0.23858584	0.336734693877551	0.2514968	0.3076923076923077	0.07600037	0.12036617	0
PLCD3	0.032540407	0.049204912	0.08163265306122448	0.028208468	0.03713527851458886	-0.8004978	0.5508422	0
ACBD4	0.014600997	0.030575048	0.05102040816326531	0.010448409	0.010610079575596816	-1.5400401	0.723822	0
AC142472.1	0.020975122	0.00701026	0.01020408163265306	0.02460523	0.029177718832891247	1.7968422	1.0632557	0
HEXIM1	0.14345294	0.1221538	0.19387755102040816	0.14898978	0.1883289124668435	0.28630197	0.39158294	0
AC138150.1	0.009020066	0.00701026	0.01020408163265306	0.009542478	0.013262599469496022	0.43950173	0.11990807	0
HEXIM2	0.021225754	0.041762818	0.061224489795918366	0.015887147	0.015915119363395226	-1.388757	0.7324934	0
AC138150.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC008105.3	0.0017119179	-9.458745e-11	0.0	0.0021569254	0.002652519893899204	4.4962883	0.49763814	0
FMNL1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC008105.1	0.0014259734	-9.458745e-11	0.0	0.0017966508	0.002652519893899204	4.2453837	0.49764484	0
MAP3K14-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPATA32	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MAP3K14	0.005954365	0.0046783485	0.01020408163265306	0.006286074	0.007957559681697613	0.4184172	0.103816785	0
AC003070.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ARHGAP27	0.0018418693	-9.458745e-11	0.0	0.0023206575	0.002652519893899204	4.5973287	0.49763903	0
AC003070.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLEKHM1	0.04502233	0.049400736	0.061224489795918366	0.043884333	0.05570291777188329	-0.17046027	0.09268382	0
AC091132.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091132.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091132.4	0.004316287	-9.458745e-11	0.0	0.005438293	0.007957559681697613	5.791371	1.0700979	0
AC126544.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC217774.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC217774.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CRHR1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MAPT-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPPL2C	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MAPT	0.034994785	0.057197627	0.08163265306122448	0.029223261	0.034482758620689655	-0.96642977	0.70502687	0
MAPT-IT1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CR936218.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
STH	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KANSL1	0.38078362	0.3549161	0.42857142857142855	0.38750693	0.41379310344827586	0.12670998	0.26398036	0
CR936218.1	0.0035422842	0.00668693	0.01020408163265306	0.0027248312	0.002652519893899204	-1.2645943	0.23348355	0
KANSL1-AS1	0.016848663	0.03003809	0.04081632653061224	0.013419988	0.021220159151193633	-1.1564941	0.5352582	0
ARL17B	0.03505989	0.024307838	0.05102040816326531	0.03785483	0.04774535809018567	0.6369391	0.46376905	0
LRRC37A	0.0072694155	0.005707533	0.01020408163265306	0.0076754317	0.007957559681697613	0.42099732	0.10445578	0
LRRC37A2	0.01813705	-9.458745e-11	0.0	0.02285172	0.03183023872679045	7.8424597	2.8122878	0
ARL17A	0.04522174	0.06994945	0.11224489795918367	0.038794026	0.05570291777188329	-0.84882504	0.76747495	0
FAM215B	0.039590143	0.053023875	0.07142857142857142	0.03609825	0.04509283819628647	-0.5534404	0.34465536	0
NSF	0.21139364	0.25122884	0.336734693877551	0.20103881	0.2493368700265252	-0.3213847	0.60342246	0
WNT3	0.01827497	0.031685308	0.05102040816326531	0.014788869	0.021220159151193633	-1.094126	0.56499255	0
WNT9B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01974	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005670.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GOSR2	0.27325335	0.3245298	0.4489795918367347	0.25992417	0.3103448275862069	-0.3201497	0.79135615	0
RPRML	0.03382709	0.061199047	0.08163265306122448	0.026711846	0.03183023872679045	-1.1929941	0.8138235	0
AC005670.3	0.1329103	0.13491589	0.17346938775510204	0.13238917	0.16445623342175067	-0.027254695	0.025121575	0
CDC27	0.39238924	0.40035716	0.5	0.39031714	0.4535809018567639	-0.036631502	0.072681524	0
AC002558.3	0.088597216	0.10382911	0.16326530612244897	0.08463808	0.10079575596816977	-0.29451737	0.29859444	0
AC002558.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MYL4	0.16258283	0.1426818	0.20408163265306123	0.16775621	0.1883289124668435	0.23341373	0.28251606	0
ITGB3	0.17423181	0.2411424	0.32653061224489793	0.15683874	0.1989389920424403	-0.620282	1.3527428	0
