gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
AC126768.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LSINCT5	0.0009638542	4.5838533e-10	0.0	0.0015525927	0.0013192612137203166	4.046653	0.49808508	0
AC091891.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
IRX2	0.013473851	0.009339602	0.0064794816414686825	0.015999192	0.0158311345646438	0.7701904	0.45086446	0
C5orf38	0.003483306	0.0030433564	0.0021598272138228943	0.0037520656	0.00395778364116095	0.29332638	0.070794016	0
AC094105.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC094105.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091832.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC01019	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02162	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC01017	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
IRX1	0.0017226404	0.0045430274	0.004319654427645789	9.385985e-10	0.0	-5.53698	0.776143	0
AC016595.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025773.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025187.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02063	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106799.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106799.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106799.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010634.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02114	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC026719.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC026415.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010451.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010451.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC01020	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010451.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02121	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022424.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
ADAMTS16	0.0009845574	4.5838533e-10	0.0	0.0015859425	0.0013192612137203166	4.0754766	0.49808654	0
AC022424.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091978.1	0.004786595	0.0044051046	0.004319654427645789	0.0050194496	0.00395778364116095	0.18442819	0.051636122	0
ICE1	0.23912667	0.22392175	0.19222462203023757	0.24841309	0.20844327176781002	0.14968309	0.4059212	0
AC026736.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010266.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010266.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02145	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
MED10	0.33904892	0.34508342	0.27645788336933047	0.3353671	0.2678100263852243	-0.041191813	0.11043092	0
AC093307.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
UBE2QL1	0.013480141	0.0026847294	0.0021598272138228943	0.0200744	0.017150395778364115	2.8569167	2.2979484	0
LINC01018	0.0034756232	0.0058144433	0.004319654427645789	0.0020469357	0.0013192612137203166	-1.4619633	0.38495815	0
NSUN2	0.07316343	0.083675526	0.07127429805615551	0.06674264	0.06068601583113457	-0.32575998	0.4764926	0
SRD5A1	0.059114933	0.043847337	0.038876889848812095	0.068440914	0.06068601583113457	0.6411896	1.0561762	0
LINC02102	0.0006666099	4.5838533e-10	0.0	0.0010737862	0.0013192612137203166	3.553091	0.49808055	0
TENT4A	0.076400414	0.08534144	0.06911447084233262	0.07093936	0.05804749340369393	-0.26631734	0.36269632	0
LINC02236	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC122710.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02196	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC122710.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025756.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091889.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091951.4	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC027343.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02123	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC027343.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC027343.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02142	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
ADCY2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC093305.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
C5orf49	0.0060183126	0.0067462693	0.0064794816414686825	0.005573554	0.005277044854881266	-0.2710653	0.09001685	0
MTRR	0.056400396	0.032519195	0.02591792656587473	0.070987776	0.05804749340369393	1.1238803	2.1259997	0
FASTKD3	0.023287032	0.02226425	0.02159827213822894	0.02391233	0.021108179419525065	0.10258096	0.06610411	0
AC025174.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC116361.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091912.3	0.001196129	4.5838533e-10	0.0	0.0019267449	0.0013192612137203166	4.341086	0.49807584	0
LINC02226	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091965.1	0.00097038463	4.5838533e-10	0.0	0.001563112	0.0013192612137203166	4.0558066	0.49808326	0
AC091965.4	0.0027142642	4.5838533e-10	0.0	0.0043721846	0.002638522427440633	5.482901	0.8028321	0
MIR4458HG	0.07673472	0.10081935	0.08207343412526998	0.062023707	0.052770448548812667	-0.699987	1.3921268	0
AC091953.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091932.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02199	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC021088.1	0.00082545227	0.0021768133	0.0021598272138228943	9.385985e-10	0.0	-4.5089307	0.49779958	0
SEMA5A	0.59274024	0.5503989	0.35853131749460043	0.61859953	0.4050131926121372	0.16849935	0.84066325	0
AC091906.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
SEMA5A-AS1	0.0056403484	0.00556999	0.004319654427645789	0.0056832763	0.005277044854881266	0.028540967	0.007872278	0
AC027335.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
SNHG18	0.25574917	0.23468198	0.1900647948164147	0.26861817	0.22163588390501318	0.19477202	0.5888451	0
AC026787.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAS2R1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02112	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091838.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02221	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034229.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034229.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034229.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034229.4	0.0009111837	0.0024029003	0.0021598272138228943	9.385985e-10	0.0	-4.6455154	0.4978075	0
ATPSCKMT	0.057875123	0.055686194	0.04535637149028078	0.059212442	0.052770448548812667	0.08842659	0.087557875	0
AC012640.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CCT5	0.72125816	0.7379675	0.5140388768898488	0.7110449	0.5184696569920845	-0.05360921	0.26349208	0
AC012640.4	0.0008264402	4.5838533e-10	0.0	0.0013312438	0.0013192612137203166	3.839191	0.49807987	0
AC012640.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CMBL	0.11713496	0.115810245	0.09287257019438445	0.117942706	0.09498680738786279	0.026300883	0.03484498	0
AC012640.2	0.01436136	0.01343331	0.01079913606911447	0.0149287125	0.011873350923482849	0.15120673	0.07144221	0
MARCH6	0.38961318	0.38417196	0.2980561555075594	0.39294106	0.3153034300791557	0.03255227	0.09233403	0
ROPN1L-AS1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
ROPN1L	0.0009761055	4.5838533e-10	0.0	0.0015723276	0.0013192612137203166	4.063779	0.4980794	0
LINC01513	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC092336.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02212	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02213	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
ANKRD33B	0.003509016	0.0034786158	0.004319654427645789	0.0035274173	0.002638522427440633	0.019541016	0.004782001	0
ANKRD33B-AS1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
DAP	0.15840988	0.14950225	0.12526997840172785	0.16384752	0.13720316622691292	0.13210227	0.25443977	0
AC012629.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC012629.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CTNND2	0.0038895716	0.005195765	0.004319654427645789	0.0030916	0.002638522427440633	-0.7305591	0.20062573	0
AC106771.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC01194	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02220	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC016553.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
DNAH5	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC016576.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TRIO	0.16618623	0.15055682	0.12958963282937366	0.17572974	0.1517150395778364	0.22291309	0.5201251	0
AC016549.1	0.0020723494	4.5838533e-10	0.0	0.0033381768	0.002638522427440633	5.103565	0.8025054	0
OTULINL	0.058982156	0.0925218	0.07775377969762419	0.03849587	0.03430079155672823	-1.2629054	2.8301535	0
AC010491.1	0.0011805563	4.5838533e-10	0.0	0.00190166	0.0013192612137203166	4.323118	0.49807963	0
OTULIN	0.15574023	0.13120005	0.1101511879049676	0.17072701	0.14643799472295516	0.37966868	1.0274099	0
ANKH	0.036339622	0.03825915	0.032397408207343416	0.035167698	0.029023746701846966	-0.12122331	0.09455463	0
AC010491.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC016575.1	0.0023894035	4.5838533e-10	0.0	0.0038489106	0.002638522427440633	5.303376	0.7513581	0
AC016575.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02149	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC114964.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
FBXL7	0.058753405	0.040211808	0.03455723542116631	0.07007934	0.05804749340369393	0.7998439	1.3716334	0
AC010638.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
MARCH11	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC016650.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC092335.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02150	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC020980.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
ZNF622	0.1487932	0.13288599	0.1101511879049676	0.15850697	0.1345646437994723	0.25418192	0.56313336	0
RETREG1	0.0038733955	0.0032693795	0.0021598272138228943	0.004242329	0.00395778364116095	0.36598596	0.09044016	0
AC024588.1	0.0028171176	0.005485636	0.0064794816414686825	0.0011872434	0.0013192612137203166	-2.117437	0.6801681	0
AC022113.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
MYO10	0.27659902	0.32932416	0.2505399568034557	0.2443942	0.18997361477572558	-0.430146	1.8817968	0
BASP1	0.7920582	0.72252333	0.4816414686825054	0.83452636	0.525065963060686	0.20788671	1.648091	0
BASP1-AS1	0.011589919	0.0069880695	0.0064794816414686825	0.014400822	0.013192612137203167	1.0326701	0.6389471	0
AC026790.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC026785.2	0.001209417	0.0031893854	0.0021598272138228943	9.385985e-10	0.0	-5.0397325	0.49779752	0
AC026785.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02111	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02217	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02218	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106774.4	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L4	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L5	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L6	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L7	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L8	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L9	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L10	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L11	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L12	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L13	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TAF11L14	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
H3.Y	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02223	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02100	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106744.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106744.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CDH18	0.0060233357	4.5838533e-10	0.0	0.009702495	0.0079155672823219	6.6150703	1.6649035	0
CDH18-AS1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02146	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02241	0.0005826311	4.5838533e-10	0.0	0.00093851174	0.0013192612137203166	3.376439	0.4980817	0
AC140168.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC093274.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091946.2	0.0045391773	0.002807904	0.0021598272138228943	0.0055966047	0.00395778364116095	0.9701226	0.28793788	0
AC091946.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CDH12	0.0009723239	4.5838533e-10	0.0	0.0015662358	0.0013192612137203166	4.058514	0.4980783	0
AC139497.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC138854.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC091938.1	0.00094849087	4.5838533e-10	0.0	0.0015278452	0.0013192612137203166	4.024885	0.4980775	0
AC010445.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
PRDM9	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
C5orf17	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC114930.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010387.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC010387.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CDH10	0.051205877	0.05403546	0.047516198704103674	0.049477942	0.0395778364116095	-0.12687548	0.12184858	0
AC091885.2	0.0009845574	4.5838533e-10	0.0	0.0015859425	0.0013192612137203166	4.0754766	0.49808654	0
AC091893.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106821.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02239	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106821.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02228	0.0019346025	4.5838533e-10	0.0	0.003116291	0.002638522427440633	5.0073195	0.8023155	0
LINC02211	0.0021717048	0.0031967203	0.0021598272138228943	0.0015456636	0.0013192612137203166	-1.0023621	0.1924031	0
AC099499.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC099499.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC106754.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022140.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC113370.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025475.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025475.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC113347.4	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CDH9	0.0013121439	4.5838533e-10	0.0	0.0021136238	0.0013192612137203166	4.4683313	0.49807766	0
PURPL	0.009886193	0.014623154	0.01079913606911447	0.0069926945	0.005277044854881266	-1.053681	0.5097815	0
AC113355.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02103	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC008825.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC109472.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02109	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC112172.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02064	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC099517.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC026433.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC113386.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
CDH6	0.03995138	0.040627357	0.0367170626349892	0.03953888	0.032981530343007916	-0.039082002	0.030473122	0
DROSHA	0.062232602	0.056907963	0.047516198704103674	0.06548521	0.05672823218997362	0.20220709	0.23273042	0
C5orf22	0.048021715	0.060151383	0.04967602591792657	0.04061321	0.03562005277044855	-0.56549734	0.72986466	0
PDZD2	0.018849077	0.020937279	0.019438444924406047	0.017574124	0.0158311345646438	-0.25130942	0.15641624	0
AC022447.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022447.5	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022447.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022447.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022447.7	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC022447.6	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025178.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
GOLPH3	0.19058228	0.1867998	0.15550755939524838	0.19288892	0.16094986807387862	0.046253085	0.08722859	0
AC025181.2	0.018171802	0.020952193	0.017278617710583154	0.01647402	0.014511873350923483	-0.34504697	0.20931304	0
MTMR12	0.063352555	0.0648437	0.058315334773218146	0.06244208	0.055408970976253295	-0.054362386	0.05623122	0
ZFR	0.6252469	0.6145043	0.44924406047516197	0.6318042	0.470976253298153	0.040048033	0.16534254	0
SUB1	1.6748976	1.7702546	0.8920086393088553	1.6166525	0.8759894459102903	-0.13093957	3.2018478	0
LINC02061	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC008766.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
NPR3	0.021177854	0.01245916	0.008639308855291577	0.026503514	0.01978891820580475	1.0828768	0.84517115	0
AC010343.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02120	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034223.1	0.00089988805	0.0023731117	0.0021598272138228943	9.385985e-10	0.0	-4.628242	0.49780497	0
AC034223.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
LINC02160	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC034231.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
TARS	0.33894858	0.33824536	0.2634989200863931	0.33938217	0.27308707124010556	0.004839206	0.011535466	0
AC034232.2	0.00054914504	0.0014481503	0.0021598272138228943	9.385985e-10	0.0	-3.95246	0.49780002	0
ADAMTS12	0.048377797	0.06745075	0.06263498920086392	0.036728315	0.03562005277044855	-0.8751563	1.4894044	0
RXFP3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
SLC45A2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AMACR	0.05501967	0.048216306	0.04535637149028078	0.059175614	0.051451187335092345	0.2949285	0.35871848	0
C1QTNF3	0.0045765457	4.5838533e-10	0.0	0.0073719816	0.006596306068601583	6.2234125	1.5964147	0
AC139792.1	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC138409.3	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
AC025754.2	1.2223609e-09	4.5838533e-10	0.0	9.385985e-10	0.0	6.8792897e-06	30.978191	0
RAI14	0.25553277	0.25516066	0.20518358531317496	0.2557606	0.20844327176781002	0.0033868314	0.0067828638	0
