gene	mean	VO_mean	VO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
LINC01760	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01650	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL445218.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01761	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC02607	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL683887.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC02790	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01787	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
PTBP2	0.079880916	0.079460695	0.05847061216188733	0.08531162	0.0712401055408971	0.10237655	0.20550139	0
DPYD	0.009469731	0.008975509	0.007219849501728696	0.015882408	0.013192612137203167	0.8164344	0.71490836	0
DPYD-AS1	0.00015971196	0.00017203038	0.0001016880211511084	9.385985e-10	0.0	-1.4437543	0.4982363	0
DPYD-IT1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
DPYD-AS2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
MIR137HG	0.0015323138	0.0014452023	0.0012202562538133007	0.0026631602	0.002638522427440633	0.8385236	0.2763973	0
BX005019.1	0.0007007219	0.0007547228	0.0006101281269066504	9.385985e-10	0.0	-3.095443	1.6749603	0
AC104453.1	0.000100828714	0.00010860846	0.0001016880211511084	9.385985e-10	0.0	-1.0607842	0.49855265	0
LINC01776	0.00013695509	0.00014751943	0.0001016880211511084	9.385985e-10	0.0	-1.3075283	0.4984009	0
SNX7	0.17482686	0.17665417	0.12873703477730322	0.15110005	0.1266490765171504	-0.22528562	0.99720526	0
PLPPR5	0.0063252132	0.0039680838	0.0024405125076266015	0.036906075	0.029023746701846966	3.185341	4.4584727	0
AL445433.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
PLPPR4	0.0027550464	0.0019791063	0.0014236322961155175	0.012822639	0.010554089709762533	2.6358652	1.7046329	0
LINC01708	0.00042980403	0.00030001652	0.0002033760423022168	0.00211362	0.0013192612137203166	2.468276	0.40495867	0
PALMD	0.022343045	0.022707587	0.017490339637990644	0.017606957	0.014511873350923483	-0.36519757	0.43897206	0
FRRS1	0.01505514	0.014484906	0.01149074639007525	0.022446305	0.018469656992084433	0.6284149	0.6958502	0
AGL	0.1273607	0.125789	0.09243441122635754	0.14773177	0.12928759894459102	0.23180406	0.8498887	0
AC118553.1	0.0022398771	0.0018646211	0.0014236322961155175	0.0071091484	0.006596306068601583	1.8755778	0.97927964	0
SLC35A3	0.108982615	0.10894955	0.08175716900549115	0.10939114	0.09630606860158311	0.0058302823	0.011932287	0
MFSD14A	0.1465055	0.14562486	0.10809436648362823	0.15791033	0.1345646437994723	0.116771795	0.36623123	0
AC093019.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
SASS6	0.031115646	0.02970857	0.022066300589790522	0.049378097	0.04221635883905013	0.7310629	1.5387703	0
TRMT13	0.13660035	0.13469866	0.09985763677038845	0.16125263	0.13984168865435356	0.25941098	1.0597771	0
LRRC39	0.021527579	0.022322573	0.01779540370144397	0.01120692	0.010554089709762533	-0.9877458	1.9676051	0
DBT	0.10196809	0.10079821	0.07433394346146024	0.11712515	0.10290237467018469	0.2163816	0.64849406	0
AL445928.2	0.0006384919	0.0005593344	0.0004067520846044336	0.0016653261	0.0013192612137203166	1.4208524	0.28993255	0
RTCA-AS1	0.043946676	0.041576613	0.02989627821842587	0.074702226	0.06464379947229551	0.84384316	2.6315277	0
RTCA	0.17683591	0.17701016	0.13351637177140532	0.17455657	0.14907651715039577	-0.020126093	0.05542659	0
AC104457.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
CDC14A	0.0356488	0.034609724	0.02593044539353264	0.049137183	0.04353562005277045	0.5044083	1.0032542	0
AL589990.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
GPR88	0.00037315305	0.00040190504	0.0004067520846044336	9.385985e-10	0.0	-2.327401	1.3121954	0
LINC01349	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AC099670.3	0.0023139927	0.0023583507	0.0019320724018710596	0.0017393335	0.0013192612137203166	-0.41850767	0.13399105	0
VCAM1	0.0843976	0.08646062	0.059182428309945086	0.05761133	0.047493403693931395	-0.58485615	2.237716	0
EXTL2	0.22061618	0.21896768	0.1599552572706935	0.242082	0.20712401055408972	0.14471503	0.67892367	0
AC104506.1	0.006717751	0.006783981	0.004982713036404312	0.0058592684	0.005277044854881266	-0.20810792	0.109193854	0
SLC30A7	0.164598	0.16393028	0.12182224933902787	0.17324173	0.14511873350923482	0.07965682	0.2449711	0
DPH5	0.12796468	0.12701549	0.09263778726865975	0.1402597	0.12005277044854881	0.14298889	0.42596826	0
AC093157.2	0.0005767712	0.000621218	0.000508440105755542	9.385985e-10	0.0	-2.850422	1.4686422	0
AC093157.1	0.04300887	0.043568257	0.033251982916412445	0.035759546	0.029023746701846966	-0.28422776	0.48054093	0
AL109741.1	0.00052795187	0.0004433301	0.0003050640634533252	0.0016256759	0.0013192612137203166	1.6672606	0.32539532	0
S1PR1	0.007924727	0.0075197825	0.005796217205613179	0.013179184	0.010554089709762533	0.80134475	0.6188656	0
LINC01307	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01709	0.0002903279	0.00031269577	0.0003050640634533252	9.385985e-10	0.0	-2.0450652	1.0479857	0
OLFM3	0.023210062	0.022017475	0.014744763066910718	0.03867526	0.027704485488126648	0.8099498	1.2121708	0
AC114485.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AC099567.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
COL11A1	0.09298296	0.0764005	0.053792963188936345	0.30810252	0.22823218997361477	2.0103374	24.06325	1
AC095032.2	0.00013599463	0.00014648496	0.0001016880211511084	9.385985e-10	0.0	-1.3014861	0.49829897	0
AC095032.1	0.00092302385	0.0008651851	0.0006101281269066504	0.0016732821	0.0013192612137203166	0.87754446	0.19592486	0
RNPC3	0.14362548	0.138867	0.10189139719341062	0.20534095	0.16226912928759896	0.56398135	3.6189635	0
AMY2B	0.0029446373	0.0030344645	0.0022371364653243847	0.0017800846	0.0013192612137203166	-0.7374215	0.29338598	0
AMY2A	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AMY1A	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AMY1B	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AMY1C	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL591888.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01676	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01677	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL355306.2	0.00011675897	0.00012576662	0.0001016880211511084	9.385985e-10	0.0	-1.1748185	0.49843302	0
LINC01661	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
PRMT6	0.04733935	0.04637961	0.03477730323367907	0.059798308	0.051451187335092345	0.36591724	0.7537582	0
NTNG1	0.017526286	0.012780659	0.009355297945901973	0.07908751	0.06200527704485488	2.6200666	7.941275	1
VAV3	0.17160963	0.17148013	0.12782184258694326	0.17326915	0.1437994722955145	0.014964753	0.03917774	0
VAV3-AS1	0.0006976781	0.0007514443	0.000508440105755542	9.385985e-10	0.0	-3.0898986	1.5111498	0
LINC02785	0.00022714835	0.00024466476	0.0002033760423022168	9.385985e-10	0.0	-1.7851803	0.75059605	0
SLC25A24	0.42925975	0.4245392	0.2949969493593655	0.49057084	0.37730870712401055	0.20851792	2.0640233	0
AL359258.2	0.0073570507	0.007142595	0.0052877770998576365	0.010140153	0.009234828496042216	0.49965858	0.34735227	0
NBPF4	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL359258.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL390038.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
NBPF6	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
FAM102B	0.059262272	0.05956177	0.04433597722188326	0.05535524	0.04617414248021108	-0.105482966	0.1760173	0
HENMT1	0.022268942	0.022889182	0.017592027659141755	0.014215544	0.014511873350923483	-0.6833726	1.2085178	0
AL160171.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
PRPF38B	0.5920606	0.59172606	0.39139719341061624	0.59645915	0.45118733509234826	0.011491909	0.066075444	0
FNDC7	0.00013224804	0.00014244957	0.0001016880211511084	9.385985e-10	0.0	-1.2776712	0.49834886	0
AL591719.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
STXBP3	0.16784789	0.1656581	0.12131380923327233	0.19623943	0.1662269129287599	0.24427049	1.1292446	0
AKNAD1	0.0043770513	0.0043215603	0.0031523286556843604	0.0050977753	0.005277044854881266	0.23333865	0.11265545	0
SPATA42	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
GPSM2	0.10572373	0.10271137	0.07616432784218019	0.14478539	0.12137203166226913	0.4949122	2.3135781	0
CLCC1	0.08579356	0.08421013	0.06253813300793166	0.10631596	0.08970976253298153	0.33593673	1.0533818	0
WDR47	0.07034882	0.06955942	0.05308114704087859	0.080569066	0.06860158311345646	0.21169716	0.47874525	0
TAF13	0.09105843	0.090597786	0.06813097417124263	0.09701419	0.08839050131926121	0.098614775	0.22604291	0
AL356488.3	0.015977502	0.015899923	0.012609314622737441	0.016977362	0.0158311345646438	0.094020166	0.07918728	0
TMEM167B	0.12253459	0.118774995	0.0871466341264999	0.17129114	0.13984168865435356	0.5278473	2.8193312	0
AL356488.2	0.000568917	0.00061275845	0.0004067520846044336	9.385985e-10	0.0	-2.8333998	1.3404874	0
C1orf194	0.00010484162	0.000112930684	0.0001016880211511084	9.385985e-10	0.0	-1.0903704	0.4984535	0
KIAA1324	0.0043627643	0.0042562983	0.003355704697986577	0.005744803	0.005277044854881266	0.4240517	0.207617	0
SARS	0.47915852	0.47180712	0.3227577791336181	0.57458955	0.43271767810026385	0.2842799	3.998227	0
CELSR2	0.012987139	0.011942154	0.008846857840146431	0.02654016	0.022427440633245383	1.1455092	1.53668	0
PSRC1	0.017559826	0.016318617	0.012304250559284116	0.03365584	0.029023746701846966	1.0398046	1.7034856	0
MYBPHL	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
SORT1	0.13065661	0.12852646	0.0944681716493797	0.15827285	0.13324538258575197	0.30013746	1.2411742	0
PSMA5	0.57372946	0.5756345	0.3848891600569453	0.54907465	0.41952506596306066	-0.06813859	0.5171915	0
SYPL2	0.005069438	0.005138353	0.004067520846044336	0.0041761403	0.00395778364116095	-0.29280412	0.14696617	0
ATXN7L2	0.020995626	0.020568585	0.01525320317266626	0.026529113	0.025065963060686015	0.36556476	0.45277342	0
CYB561D1	0.02008627	0.019503351	0.01464307504575961	0.027641948	0.023746701846965697	0.50096875	0.63789415	0
AMIGO1	0.003636292	0.003916639	0.002847264592231035	9.385985e-10	0.0	-5.3279033	6.6610336	1
GPR61	0.000259157	0.00027914063	0.0002033760423022168	9.385985e-10	0.0	-1.9227196	0.77895254	0
AL355310.3	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
GNAI3	0.5529173	0.542044	0.3634329875940614	0.6940386	0.5065963060686016	0.35654774	7.263067	0
AL355310.1	0.0002644128	0.00028480156	0.0002033760423022168	9.385985e-10	0.0	-1.9441011	0.7979503	0
GNAT2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AMPD2	0.06421105	0.06377111	0.047895057962172055	0.0698977	0.06068601583113457	0.13214402	0.24567673	0
AL355310.2	0.0001452791	0.00015648504	0.0001016880211511084	9.385985e-10	0.0	-1.3588612	0.49828863	0
GSTM4	0.08361388	0.08092846	0.060097620500305066	0.11843285	0.09894459102902374	0.5487863	2.179916	0
GSTM2	0.06773321	0.062073343	0.044539353264185476	0.14114214	0.11741424802110818	1.1838026	6.9888897	1
GSTM1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AC000032.1	0.001875165	0.0017668109	0.0013219442749644091	0.0032816736	0.002638522427440633	0.8571617	0.28052422	0
GSTM5	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL158847.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
GSTM3	0.3809076	0.36632937	0.25676225340654873	0.5700968	0.4261213720316623	0.63792485	13.875972	1
EPS8L3	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01768	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL450468.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL450468.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
CSF1	0.088127375	0.09016355	0.06782591010778931	0.061689433	0.051451187335092345	-0.5467834	2.1590555	0
AHCYL1	0.46688664	0.46100175	0.31553792963188937	0.54329395	0.4129287598944591	0.23691346	2.832284	0
STRIP1	0.06654337	0.06631754	0.0496237543217409	0.06945204	0.06200527704485488	0.06652842	0.1153174	0
AL160006.1	0.009304117	0.008589517	0.006304657311368721	0.018575888	0.0158311345646438	1.1038289	1.1444098	0
ALX3	0.003314907	0.0034681624	0.002745576571079927	0.0013274646	0.0013192612137203166	-1.3217264	0.81866086	0
LINC01397	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
UBL4B	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
SLC6A17	0.000262789	0.00028305256	0.0002033760423022168	9.385985e-10	0.0	-1.9375288	0.7948934	0
AL355990.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL355990.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC02586	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
KCNC4	0.009226533	0.009440144	0.007524913565182021	0.006456097	0.006596306068601583	-0.54117376	0.46785957	0
RBM15-AS1	0.00031575045	0.00034007788	0.0002033760423022168	9.385985e-10	0.0	-2.1377454	0.7885156	0
RBM15	0.038487494	0.03748676	0.028879398006914785	0.05147825	0.04353562005277045	0.4565383	0.8830675	0
LAMTOR5-AS1	0.006741147	0.0060637407	0.004677648972950987	0.015530424	0.013192612137203167	1.3424789	1.2217557	0
SLC16A4	0.0397087	0.039796546	0.029591214154972543	0.038576994	0.0316622691292876	-0.044788215	0.054599553	0
AL355488.1	0.015074007	0.015064276	0.011694122432377467	0.015193619	0.013192612137203167	0.012253177	0.00901681	0
LAMTOR5	0.72021866	0.7138996	0.45912141549725444	0.8022477	0.5672823218997362	0.16830423	2.6722214	0
PROK1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL358215.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL358215.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
CYMP-AS1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
KCNA10	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
KCNA2	0.00057992054	0.00062461005	0.0004067520846044336	9.385985e-10	0.0	-2.8571913	1.3307601	0
AL365361.1	0.0004883078	0.00052593584	0.0003050640634533252	9.385985e-10	0.0	-2.6460013	1.0687891	0
KCNA3	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
CD53	0.000106564104	0.00011478592	0.0001016880211511084	9.385985e-10	0.0	-1.102886	0.49848184	0
AL360270.2	0.0039542005	0.0038489166	0.002847264592231035	0.0053209076	0.005277044854881266	0.4570775	0.22489452	0
AL360270.1	0.003895397	0.0041957153	0.0031523286556843604	9.385985e-10	0.0	-5.424813	7.389535	1
LRIF1	0.1893589	0.1871883	0.1368720764693919	0.2175014	0.1820580474934037	0.21642704	1.0385344	0
AL360270.3	0.0027381598	0.002630429	0.0019320724018710596	0.0041366313	0.002638522427440633	0.6337898	0.20520085	0
DRAM2	0.10737854	0.10488737	0.0798250966036201	0.13967769	0.12005277044854881	0.41291842	1.7581468	0
CEPT1	0.09240811	0.09304978	0.07057148667886923	0.084062286	0.0712401055408971	-0.14637843	0.3483414	0
AL355816.1	0.00011802701	0.0001271324	0.0001016880211511084	9.385985e-10	0.0	-1.18352	0.4983738	0
AL355816.2	0.0008167451	0.00049875036	0.0004067520846044336	0.00494209	0.00395778364116095	3.0739954	0.90285707	0
DENND2D	0.0018753618	0.0018988483	0.0013219442749644091	0.0015714841	0.0013192612137203166	-0.25803936	0.07385184	0
CHI3L2	0.00012784853	0.00013771094	0.0001016880211511084	9.385985e-10	0.0	-1.2491947	0.49832022	0
CHIA	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL356387.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
PIFO	0.009315433	0.008877881	0.007118161480577588	0.01499291	0.011873350923482849	0.74942416	0.6295824	0
OVGP1	0.0016140837	0.0015201475	0.0011185682326621924	0.00283307	0.002638522427440633	0.85628635	0.2812585	0
AL390195.2	0.008812503	0.0086967265	0.006609721374822046	0.010315342	0.009234828496042216	0.24367157	0.1598922	0
AL390195.1	0.0007800198	0.0008401329	0.0007118161480577588	9.385985e-10	0.0	-3.2328513	2.024824	0
WDR77	0.07983054	0.08058397	0.062131380923327234	0.070034854	0.06068601583113457	-0.2021504	0.4886543	0
ATP5PB	0.8207176	0.82427263	0.516880211511084	0.77463716	0.5435356200527705	-0.08958966	1.0612174	0
C1orf162	0.00401762	0.0040870938	0.0031523286556843604	0.0031170482	0.002638522427440633	-0.38021156	0.16955851	0
TMIGD3	0.00021524847	0.00023184763	0.0002033760423022168	9.385985e-10	0.0	-1.7305075	0.78507596	0
ADORA3	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
RAP1A	0.33665854	0.3390921	0.24120398617042912	0.3051641	0.24802110817941952	-0.1520447	0.97666126	0
LINC01160	0.0010851189	0.0011687488	0.0008135041692088672	9.385985e-10	0.0	-3.665321	2.2442737	0
INKA2	0.010208068	0.010277587	0.00762660158633313	0.009307007	0.009234828496042216	-0.14166331	0.09852557	0
INKA2-AS1	0.00056489586	0.0005250582	0.0004067520846044336	0.001081613	0.0013192612137203166	0.9186951	0.20902099	0
AL049557.1	0.0014026604	0.0015107662	0.001016880211511084	9.385985e-10	0.0	-4.0096617	2.761848	0
DDX20	0.06807489	0.06842646	0.05155582672361196	0.06349244	0.05672823218997362	-0.107805915	0.20210013	0
KCND3	0.0028093534	0.002891217	0.0024405125076266015	0.0017481174	0.0013192612137203166	-0.6946762	0.270345	0
KCND3-IT1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
KCND3-AS1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
LINC01750	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
AL445426.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
CTTNBP2NL	0.24303585	0.23752639	0.1706324994915599	0.31458956	0.25065963060686014	0.4052342	3.523877	0
WNT2B	0.022160428	0.021870783	0.016270083384177344	0.025911314	0.022427440633245383	0.24355303	0.27037126	0
AL354760.1	0.0011921467	0.0012840263	0.0011185682326621924	9.385985e-10	0.0	-3.7907858	2.8921254	0
ST7L	0.07041117	0.06838235	0.05114907463900752	0.09671167	0.08443271767810026	0.49944875	1.666069	0
CAPZA1	0.54324937	0.5408396	0.3665853162497458	0.5745733	0.4366754617414248	0.08727442	0.70542175	0
MOV10	0.06356558	0.06218751	0.04758999389871873	0.08142336	0.07387862796833773	0.38827053	1.0916827	0
AL603832.1	0.0012408186	0.0009852392	0.0007118161480577588	0.004556432	0.002638522427440633	2.1012118	0.56495357	0
RHOC	1.0716188	1.0653642	0.6211104331909701	1.1527939	0.7216358839050132	0.11377761	2.3483984	0
PPM1J	0.005557427	0.005052726	0.0036607687614399025	0.0121059995	0.011873350923482849	1.2441828	1.0472147	0
AL603832.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
TAFA3	0.00043551048	0.00046906894	0.0004067520846044336	9.385985e-10	0.0	-2.50859	1.3118268	0
LINC01356	0.0010442465	0.0010706449	0.0008135041692088672	0.0007016284	0.0013192612137203166	-0.5462979	0.18887429	0
LINC01357	0.004625783	0.0043594292	0.003559080740288794	0.008082203	0.0079155672823219	0.8756302	0.56527156	0
SLC16A1	0.11308892	0.11041991	0.08216392109009558	0.14769556	0.12137203166226913	0.4192966	1.8169767	0
SLC16A1-AS1	0.11266761	0.11171778	0.08297742525930446	0.124969795	0.10422163588390501	0.1615837	0.45167127	0
AL390242.1	0.00061793387	0.00055030186	0.0004067520846044336	0.0014952306	0.0013192612137203166	1.2945834	0.2719519	0
LRIG2-DT	0.014972509	0.013983182	0.010372178157413058	0.027800824	0.025065963060686015	0.9863345	1.4407763	0
LRIG2	0.10372088	0.100166656	0.07402887939800691	0.14981218	0.1279683377308707	0.5802757	3.0055866	0
MAGI3	0.10246412	0.10049763	0.07535082367297133	0.12795626	0.10686015831134564	0.34818134	1.2560587	0
PHTF1	0.0726071	0.07382601	0.05643685173886516	0.05677196	0.051451187335092345	-0.3783645	1.1276251	0
RSBN1	0.16788426	0.1618874	0.1185682326621924	0.24566866	0.20316622691292877	0.6014193	5.0029364	1
AL137856.1	0.0003355759	0.00023115298	0.0002033760423022168	0.001690421	0.0013192612137203166	2.434729	0.40834904	0
PTPN22	0.0002152659	0.0002318664	0.0002033760423022168	9.385985e-10	0.0	-1.730589	0.7613293	0
AP4B1-AS1	0.0028663883	0.0029165247	0.0023388244864754933	0.0022167694	0.002638522427440633	-0.38077295	0.1663832	0
BCL2L15	0.002707546	0.0028365043	0.002033760423022168	0.0010353195	0.0013192612137203166	-1.3710014	0.8543089	0
AP4B1	0.021517716	0.021910524	0.01606670734187513	0.016414985	0.014511873350923483	-0.4144178	0.5284782	0
DCLRE1B	0.029409287	0.029649913	0.021659548505186088	0.026295466	0.022427440633245383	-0.17259526	0.21140115	0
HIPK1-AS1	0.0025966112	0.0027968197	0.0021354484441732766	9.385985e-10	0.0	-4.8563843	5.0904045	1
HIPK1	0.14317401	0.1431354	0.10626398210290827	0.14365518	0.12269129287598944	0.005225848	0.012297277	0
OLFML3	0.2145691	0.21480697	0.14927801504982713	0.21156879	0.16886543535620052	-0.021903789	0.06453983	0
AL591742.2	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
SYT6	0.024908014	0.026704451	0.01982916412446614	0.0016101807	0.0013192612137203166	-3.970252	22.305746	1
AL121999.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
TRIM33	0.24247323	0.24087	0.17307301199918648	0.26335174	0.21635883905013192	0.12868506	0.59323454	0
BCAS2	0.25102496	0.24743208	0.1789709172259508	0.2977156	0.24274406332453827	0.26680368	1.836006	0
DENND2C	0.03282074	0.034331754	0.026337197478137075	0.013225914	0.011873350923482849	-1.3695052	4.68165	0
AMPD1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
NRAS	0.15413998	0.15568364	0.11551759202765914	0.13409342	0.11213720316622691	-0.21522978	0.8419141	0
CSDE1	1.0397655	1.035722	0.6178564165141346	1.0922601	0.7005277044854882	0.07667242	1.2253327	0
SIKE1	0.2164127	0.2108259	0.1525320317266626	0.28897047	0.23746701846965698	0.45468488	3.9577444	0
SYCP1	0.00026916256	0.0002899174	0.0002033760423022168	9.385985e-10	0.0	-1.963155	0.7691519	0
TSHB	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
TSPAN2	0.033637565	0.028776022	0.020235916209070573	0.09671642	0.07783641160949868	1.7453798	7.043191	1
LINC01765	0.0001185247	0.00012766843	0.0001016880211511084	9.385985e-10	0.0	-1.1869208	0.4984359	0
AL049825.1	0.0013940084	0.001196467	0.001016880211511084	0.0039567123	0.00395778364116095	1.6457256	0.6278951	0
NGF-AS1	9.536603e-05	0.00010272391	0.0001016880211511084	9.385985e-10	0.0	-1.0195028	0.4985719	0
NGF	0.07813136	0.079302035	0.057555419971527355	0.06292261	0.055408970976253295	-0.33330646	0.954684	0
AL512638.3	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
VANGL1	0.06888843	0.06893751	0.052979459019727476	0.06823078	0.06200527704485488	-0.014844866	0.024476083	0
CASQ2	0.00013276545	0.00014300688	0.0001016880211511084	9.385985e-10	0.0	-1.2809836	0.49829865	0
NHLH2	0.0003813714	0.00032423108	0.0002033760423022168	0.0011225586	0.0013192612137203166	1.5269812	0.31321606	0
LINC01649	0.00012925727	5.173206e-09	0.0	0.0018061682	0.0013192612137203166	4.2525287	0.49808192	0
SLC22A15	0.02702314	0.02614108	0.019422412039861704	0.038474336	0.03430079155672823	0.5558143	0.94728774	0
AL365318.1	0.0009123295	0.000982641	0.0007118161480577588	9.385985e-10	0.0	-3.4364696	2.0286531	0
MAB21L3	0.0003693656	0.00039782567	0.0003050640634533252	9.385985e-10	0.0	-2.315627	1.0647241	0
LINC01779	0.00029983127	0.00032293168	0.0002033760423022168	9.385985e-10	0.0	-2.0804112	0.7879953	0
AL355538.1	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
ATP1A1	0.21711569	0.21142198	0.153853976001627	0.2910608	0.23878627968337732	0.4610085	4.0408225	0
ATP1A1-AS1	0.013596943	0.012504609	0.008948545861297539	0.027763566	0.023746701846965697	1.1444285	1.6366482	0
LINC01762	5.980837e-09	5.173206e-09	0.0	9.385985e-10	0.0	-6.105513e-05	44.55244	0
