gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
TALDO1	0.8128477	0.6044318	0.6683673469387755	0.8988462	0.7578947368421053	0.5724166	9.224905	1
CD151	0.9556348	0.6759862	0.7295918367346939	1.0710263	0.8231578947368421	0.6638496	15.388787	1
CHID1	0.6907368	0.8855295	0.8061224489795918	0.6103618	0.6231578947368421	-0.5368022	8.180856	1
DUSP8	0.0447071	0.0064991745	0.015306122448979591	0.060472894	0.07789473684210527	3.198315	5.7608066	1
CDKN1C	0.45267636	0.6712568	0.6632653061224489	0.36248255	0.3726315789473684	-0.8887702	8.939076	1
PHLDA2	0.39737505	0.23286821	0.2857142857142857	0.4652552	0.44	0.99819916	8.1328125	1
CAVIN3	0.52455324	0.3539413	0.39285714285714285	0.5949548	0.4905263157894737	0.749105	6.247626	1
MRPL17	0.5624617	0.7797026	0.7397959183673469	0.47282293	0.5157894736842106	-0.7215039	9.689142	1
PPFIBP2	0.10818709	0.19513837	0.2755102040816326	0.072308615	0.09473684210526316	-1.4310033	5.1358995	1
ADM	0.14371292	0.37232956	0.37244897959183676	0.04937903	0.05473684210526316	-2.9120784	13.406203	1
DKK3	0.42895842	0.2573967	0.32142857142857145	0.49975118	0.5010526315789474	0.9569447	8.864321	1
MICAL2	0.49605745	0.2469834	0.3010204081632653	0.59883386	0.5431578947368421	1.2773986	16.420027	1
PARVA	0.51013094	0.37077263	0.45408163265306123	0.5676353	0.5936842105263158	0.61429477	5.8345866	1
CD59	1.4341407	1.092451	0.7908163265306123	1.5751325	0.9031578947368422	0.52786416	11.9236765	1
CREB3L1	0.24893822	0.14861731	0.22959183673469388	0.29033324	0.3263157894736842	0.96563387	5.6904955	1
FADS2	0.37253177	0.21823367	0.30612244897959184	0.43619922	0.45263157894736844	0.9987831	8.941146	1
AHNAK	0.98053765	0.6967759	0.6275510204081632	1.0976256	0.8021052631578948	0.6555438	11.507275	1
SLC3A2	0.66262233	0.9152087	0.7653061224489796	0.5584008	0.5368421052631579	-0.71269894	8.662179	1
STIP1	0.44573227	0.32346103	0.4387755102040816	0.4961856	0.5221052631578947	0.61713284	5.2395115	1
LRP5	0.20005774	0.3344088	0.413265306122449	0.14461964	0.1726315789473684	-1.2087833	6.8098783	1
LRRC32	0.110097356	0.042232454	0.0663265306122449	0.13810065	0.16421052631578947	1.7069284	5.872244	1
TAF1D	0.604381	0.7831562	0.7806122448979592	0.53061604	0.5326315789473685	-0.5615442	7.1130686	1
CEP57	0.41400796	0.6029645	0.6683673469387755	0.33603644	0.38526315789473686	-0.8432654	9.324049	1
GUCY1A2	0.20455796	0.08990891	0.1326530612244898	0.25186548	0.2694736842105263	1.4850862	8.276807	1
LAYN	0.33499324	0.49693176	0.5204081632653061	0.26816818	0.27578947368421053	-0.88966215	5.7570906	1
NNMT	0.059639186	0.002528946	0.00510204081632653	0.08320467	0.09894736842105263	4.9858413	8.654912	1
CADM1	0.19532394	0.34383044	0.40816326530612246	0.13404515	0.16	-1.3583218	7.0612736	1
TAGLN	1.1784369	0.1497883	0.18877551020408162	1.6028898	0.7663157894736842	3.4188056	44.25141	1
MCAM	0.22169614	0.06492873	0.09183673469387756	0.28638306	0.27578947368421053	2.1393006	13.482245	1
THY1	1.1265429	0.801945	0.6071428571428571	1.2604816	0.8147368421052632	0.6523345	10.36034	1
MIR100HG	0.4959918	0.6936996	0.6173469387755102	0.4144125	0.4231578947368421	-0.74310344	6.4282107	1
ESAM	0.16989292	0.072648525	0.09183673469387756	0.21001916	0.2063157894736842	1.5302178	5.987982	1
ETS1	0.44706511	0.30273196	0.37244897959183676	0.50662184	0.5073684210526316	0.7426766	5.9912868	1
NTM	0.50397366	0.30218568	0.32653061224489793	0.587239	0.5073684210526316	0.9582809	8.697946	1
ENO2	0.46386048	0.85054815	0.7142857142857143	0.3043006	0.3410526315789474	-1.4825913	20.476467	1
