gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
AC019171.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SOS1	0.19828592	0.21531586	0.2762836185819071	0.17651844	0.1875	-0.28648856	0.75236696	0
SOS1-IT1	0.00077434815	0.0013801822	0.0024449877750611247	-9.458745e-11	0.0	-3.8877044	0.49770847	0
CDKL4	0.0024999068	2.910383e-10	0.0	0.0056951	0.00625	5.8567576	0.78183115	0
MAP4K3	0.18299648	0.16654606	0.21271393643031786	0.20402204	0.215625	0.29264474	0.71743995	0
AC007684.2	0.0010095157	2.910383e-10	0.0	0.0022998017	0.003125	4.5848393	0.4974803	0
MAP4K3-DT	0.1532389	0.15845501	0.21271393643031786	0.14657232	0.153125	-0.11238686	0.19114928	0
TMEM178A	0.016610336	0.011507014	0.014669926650366748	0.023132904	0.025	1.0011727	0.64514244	0
THUMPD2	0.09945093	0.086243294	0.11246943765281174	0.116332345	0.125	0.4313359	0.73954266	0
SLC8A1-AS1	0.008546019	0.00623203	0.009779951100244499	0.011503511	0.0125	0.8738214	0.3502224	0
SLC8A1	0.07516867	0.08391371	0.097799511002445	0.06399201	0.0625	-0.39048034	0.4999857	0
AC007877.1	0.001344453	0.0023963347	0.0024449877750611247	-9.458745e-11	0.0	-4.641741	0.49770543	0
AC007317.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007317.2	0.0006918837	0.0012331979	0.0024449877750611247	-9.458745e-11	0.0	-3.7368205	0.497707	0
LINC01794	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009413.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01913	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01914	0.003000805	0.0029129784	0.004889975550122249	0.003113097	0.003125	0.092774235	0.018897913	0
C2orf91	0.0027081596	0.004827094	0.007334963325183374	-9.458745e-11	0.0	-5.6226664	1.0742315	0
AC013480.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
PKDCC	0.20508236	0.2163982	0.26405867970660146	0.19061819	0.184375	-0.18291262	0.39988637	0
AC083949.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
EML4	0.20695123	0.2545396	0.33251833740831294	0.14612494	0.153125	-0.80026734	3.9819133	0
COX7A2L	1.0395762	1.010247	0.8386308068459658	1.0770595	0.759375	0.092381	0.7542677	0
KCNG3	0.0016214239	2.910383e-10	0.0	0.0036938044	0.00625	5.245569	0.8011413	0
MTA3	0.26047593	0.2852888	0.37163814180929094	0.22875743	0.225	-0.31847954	1.1147194	0
OXER1	0.0042225304	0.0055668955	0.007334963325183374	0.002504379	0.003125	-1.1216191	0.3316316	0
HAAO	0.042281944	0.044722065	0.061124694376528114	0.039164025	0.04375	-0.19100109	0.1623342	0
AC016735.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01819	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC02590	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC02580	0.0009964108	0.0017759857	0.0024449877750611247	-9.458745e-11	0.0	-4.2295785	0.49770543	0
AC010883.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC010883.3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
ZFP36L2	0.15165173	0.16518863	0.20537897310513448	0.13435006	0.1375	-0.29791707	0.6215486	0
LINC01126	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC010883.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
THADA	0.09474301	0.07275743	0.10024449877750612	0.12284366	0.134375	0.7548493	1.6918021	0
PLEKHH2	0.041159805	0.036269855	0.04645476772616137	0.04741054	0.046875	0.38550448	0.33617097	0
C1GALT1C1L	0.0006749984	0.0012031016	0.0024449877750611247	-9.458745e-11	0.0	-3.703879	0.49771324	0
DYNC2LI1	0.131272	0.130087	0.17114914425427874	0.13278693	0.1375	0.029613795	0.039954357	0
ABCG5	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
ABCG8	0.0017423732	0.0031055862	0.004889975550122249	-9.458745e-11	0.0	-5.0025177	0.7694006	0
LRPPRC	0.3030915	0.29811206	0.3594132029339853	0.30945078	0.2875	0.053837407	0.1219331	0
AC019129.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
PPM1B	0.08338167	0.09018114	0.1271393643031785	0.07469165	0.0875	-0.27154738	0.38808116	0
SLC3A1	0.012967743	0.008898615	0.014669926650366748	0.018168574	0.01875	1.0215892	0.55448866	0
PREPL	0.23259136	0.19058114	0.2396088019559902	0.28628346	0.271875	0.586786	2.4562094	0
CAMKMT	0.023275884	0.02580036	0.04156479217603912	0.020049123	0.021875	-0.3622551	0.24008447	0
LINC01833	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SIX3-AS1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SIX3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC012354.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SIX2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC093702.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01121	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC093833.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009236.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009236.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SRBD1	0.14942901	0.14424045	0.21026894865525672	0.15606092	0.15625	0.11355778	0.1898877	0
PRKCE	0.070450306	0.0870469	0.1198044009779951	0.04923866	0.053125	-0.8207308	1.5567993	0
U51244.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC017006.2	0.0008902286	2.910383e-10	0.0	0.0020280504	0.003125	4.411456	0.49748188	0
AC017006.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
EPAS1	0.2215912	0.25046757	0.29584352078239606	0.18467984	0.1875	-0.43939233	1.4532605	0
LINC01820	0.000779047	0.0013885574	0.0024449877750611247	-9.458745e-11	0.0	-3.8958442	0.49770802	0
LINC02583	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
TMEM247	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
ATP6V1E2	0.029377403	0.03325515	0.0488997555012225	0.02442164	0.025	-0.44385403	0.34433398	0
AC018682.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
RHOQ	0.43019074	0.4493497	0.4792176039119804	0.4057022	0.378125	-0.14738297	0.5533451	0
AC018682.1	0.004148707	0.0047324453	0.004889975550122249	0.003402634	0.003125	-0.46431315	0.10761635	0
PIGF	0.1923599	0.18677333	0.2665036674816626	0.19949894	0.209375	0.09504331	0.18780279	0
CRIPT	0.2684736	0.282382	0.3545232273838631	0.2506918	0.240625	-0.17166883	0.47260326	0
LINC01118	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SOCS5	0.12637295	0.14181164	0.1980440097799511	0.10664085	0.121875	-0.4108805	0.92313105	0
LINC01119	0.0060875	0.006956437	0.009779951100244499	0.0049769823	0.00625	-0.4749688	0.15862058	0
AC016722.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC016722.2	0.0033326286	0.0035165194	0.004889975550122249	0.0030977034	0.003125	-0.17756571	0.038057502	0
MCFD2	0.7126544	0.71778536	0.687041564792176	0.706101	0.596875	-0.023674585	0.099566184	0
TTC7A	0.024671605	0.018731557	0.02689486552567237	0.03226381	0.034375	0.7812293	0.6289767	0
AC093732.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC093732.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
STPG4	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC073283.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
CALM2	1.5674698	1.5764191	0.9168704156479217	1.5560292	0.8875	-0.0187808	0.15276128	0
EPCAM-DT	0.02487192	0.027023101	0.039119804400977995	0.022122482	0.025	-0.2875022	0.19230258	0
AC073283.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
EPCAM	0.034316517	0.036669575	0.05134474327628362	0.03130982	0.03125	-0.2272968	0.1680764	0
MSH2	0.1142251	0.096571974	0.13691931540342298	0.1367883	0.140625	0.5018294	1.0370876	0
KCNK12	0.0027024753	0.002584146	0.004889975550122249	0.0028537994	0.003125	0.13810864	0.028346458	0
AC138655.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
MSH6	0.3335367	0.36810166	0.4254278728606357	0.28935292	0.275	-0.34716737	1.4909309	0
FBXO11	0.30375662	0.31723848	0.39364303178484106	0.28651944	0.275	-0.14688599	0.4239171	0
AC079807.1	0.0015623949	0.0017140369	0.0024449877750611247	0.0013685534	0.003125	-0.30480814	0.05804896	0
AC092650.1	0.0029613848	0.0038887484	0.007334963325183374	0.0017762003	0.003125	-1.0881224	0.32350966	0
FOXN2	0.09170147	0.07219693	0.10268948655256724	0.11663107	0.121875	0.6911823	1.4304947	0
AC093635.1	0.010788307	0.014954883	0.019559902200488997	0.0054627834	0.00625	-1.4363526	0.82279754	0
PPP1R21	0.08433116	0.09330531	0.1295843520782396	0.07286158	0.078125	-0.3563676	0.54317707	0
STON1	0.06896865	0.059346724	0.07579462102689487	0.081267275	0.090625	0.4528514	0.6276994	0
STON1-GTF2A1L	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
GTF2A1L	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LHCGR	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009975.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
FSHR	0.00077755144	0.0013858917	0.0024449877750611247	-9.458745e-11	0.0	-3.8932586	0.4977163	0
AC009975.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009971.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
NRXN1	0.085302345	0.07250291	0.08068459657701711	0.10166201	0.096875	0.4870997	0.70768774	0
AC068725.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009234.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007682.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007402.1	0.00062038034	0.0011057556	0.0024449877750611247	-9.458745e-11	0.0	-3.5918667	0.49770322	0
AC007402.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC079304.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01867	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC139712.3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC010967.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC010967.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
ASB3	0.09789458	0.11575855	0.15892420537897312	0.07506268	0.075	-0.62427616	1.2799277	0
CHAC2	0.011063711	0.017178517	0.02689486552567237	0.0032480995	0.003125	-2.3675652	1.5264708	0
ERLEC1	0.71968627	0.75244266	0.706601466992665	0.677823	0.559375	-0.15065189	0.9583255	0
GPR75	0.0013872504	0.0024726165	0.004889975550122249	-9.458745e-11	0.0	-4.685166	0.8013934	0
PSME4	0.13329129	0.14875728	0.2078239608801956	0.11352411	0.11875	-0.38966078	0.8545759	0
ACYP2	0.12451905	0.11455574	0.16625916870415647	0.1372538	0.1375	0.26058838	0.4573891	0
AC008280.3	0.004311374	0.005940545	0.009779951100244499	0.0022292007	0.003125	-1.3748437	0.49783635	0
TSPYL6	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
C2orf73	0.0008218216	0.0014647987	0.0024449877750611247	-9.458745e-11	0.0	-3.9679065	0.4977083	0
SPTBN1	1.6579449	1.5722007	0.921760391198044	1.7675384	0.91875	0.16894613	3.53083	0
AC092839.1	0.0013065496	2.910383e-10	0.0	0.0029764827	0.003125	4.943206	0.49748036	0
AC092839.2	0.00051875605	0.0009246391	0.0024449877750611247	-9.458745e-11	0.0	-3.3570454	0.49770507	0
AC093110.1	0.0087569505	0.0079504615	0.009779951100244499	0.009787637	0.009375	0.29655427	0.09912416	0
EML6	0.008650363	0.010068195	0.017114914425427872	0.0068379836	0.00625	-0.5514753	0.22166513	0
AC104781.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC104781.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
RTN4	1.5159993	1.5809276	0.9535452322738386	1.433011	0.840625	-0.14171217	2.3564568	0
CLHC1	0.04665456	0.046899214	0.06601466992665037	0.046342727	0.05	-0.017183939	0.013160849	0
AC012358.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
RPS27A	3.3667996	3.3526251	0.9975550122249389	3.384915	1.0	0.013827996	0.65745705	0
MTIF2	0.15430766	0.17555949	0.22982885085574573	0.12714545	0.13125	-0.46516743	1.2416093	0
AC012358.3	0.005429643	0.005823176	0.007334963325183374	0.0049267337	0.00625	-0.23674963	0.068188466	0
CCDC88A	0.6536564	0.6529703	0.6308068459657702	0.65453833	0.53125	0.003459751	0.0115105575	0
CFAP36	0.33412316	0.31401083	0.3740831295843521	0.3598241	0.340625	0.19641902	0.65748894	0
PPP4R3B	0.24098344	0.25277174	0.3080684596577017	0.22591244	0.215625	-0.16200355	0.38047624	0
AC015982.2	0.016018076	0.017103052	0.022004889975550123	0.014631127	0.015625	-0.22379671	0.10852267	0
PNPT1	0.0822929	0.087774664	0.1295843520782396	0.07528706	0.090625	-0.2211304	0.30818278	0
EFEMP1	0.012910668	0.017604902	0.02444987775061125	0.0069106324	0.00625	-1.3365325	0.7960393	0
AC011306.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
MIR217HG	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01813	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007743.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
CCDC85A	0.0036041548	0.0053533553	0.007334963325183374	0.0013685534	0.003125	-1.8927485	0.6005429	0
AC132153.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
VRK2	0.055033516	0.06130975	0.08801955990220049	0.047012582	0.046875	-0.3823553	0.42902094	0
AC068193.1	0.0039415346	0.0024492478	0.004889975550122249	0.005848876	0.00625	1.2225455	0.3474967	0
FANCL	0.08980311	0.08931202	0.13202933985330073	0.09043122	0.090625	0.017946607	0.019198375	0
AC007250.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01795	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01122	0.0011058573	2.910383e-10	0.0	0.0025192795	0.003125	4.711094	0.49748147	0
LINC01793	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007100.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007179.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007179.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007100.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007132.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007381.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007381.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
BCL11A	0.1356541	0.13981187	0.18337408312958436	0.13034022	0.140625	-0.10112962	0.15205382	0
AC009970.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
PAPOLG	0.08261397	0.06917669	0.10024449877750612	0.09978886	0.10625	0.52795386	0.9066071	0
LINC01185	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
REL	0.13393204	0.14639394	0.19315403422982885	0.11800454	0.125	-0.31077662	0.6217956	0
AC010733.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
PUS10	0.03339388	0.031902738	0.0488997555012225	0.035300057	0.0375	0.1455564	0.10493354	0
PEX13	0.10305538	0.10576277	0.15403422982885084	0.09959545	0.10625	-0.08659576	0.11047952	0
KIAA1841	0.08536756	0.09029503	0.12469437652811736	0.079070136	0.084375	-0.19128716	0.24247433	0
AC016747.1	0.1616604	0.1622549	0.2176039119804401	0.16090092	0.1625	-0.012082012	0.017840154	0
C2orf74	0.13443539	0.13315079	0.1687041564792176	0.13607761	0.140625	0.03134549	0.042648938	0
AC016747.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
USP34	0.41126215	0.4500425	0.5036674816625917	0.36169517	0.33125	-0.31520858	1.5812445	0
AC016747.3	0.0012434509	2.910383e-10	0.0	0.0028327343	0.003125	4.8741703	0.49747944	0
AC016727.1	0.01242979	0.013738314	0.019559902200488997	0.010757133	0.009375	-0.35002488	0.1469726	0
XPO1	0.60276514	0.6436644	0.6405867970660146	0.5504955	0.478125	-0.22553998	1.4342345	0
AC016727.3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
FAM161A	0.10010595	0.10859271	0.1466992665036675	0.089259274	0.090625	-0.2825658	0.43269795	0
CCT4	0.8621778	0.8476674	0.7481662591687042	0.88072217	0.6875	0.055182293	0.30670682	0
AC107081.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC107081.4	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
COMMD1	0.33493277	0.3957145	0.45965770171149145	0.25724062	0.2625	-0.6211453	4.1417265	0
AC018462.1	0.001993051	0.0012031016	0.0024449877750611247	0.0030027027	0.003125	1.2515761	0.23786455	0
B3GNT2	0.14929134	0.1517831	0.20537897310513448	0.14610702	0.15	-0.054948714	0.08362887	0
AC093159.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
TMEM17	0.027635643	0.025539821	0.03667481662591687	0.03031488	0.03125	0.24639109	0.16203961	0
AC092155.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
EHBP1	0.13951163	0.14326243	0.1980440097799511	0.13471812	0.140625	-0.08865263	0.13744919	0
AC092567.2	0.0010993163	2.910383e-10	0.0	0.002504379	0.003125	4.702863	0.49748465	0
AC092567.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007098.1	0.018181024	0.01753205	0.02689486552567237	0.019010393	0.01875	0.116157204	0.055697452	0
OTX1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC009501.3	0.0007030847	0.0012531625	0.0024449877750611247	-9.458745e-11	0.0	-3.7582645	0.49770835	0
WDPCP	0.08484389	0.07590094	0.10757946210268948	0.09627439	0.109375	0.34263247	0.5315974	0
MDH1	0.5011372	0.5217442	0.5647921760391198	0.4748024	0.428125	-0.13598818	0.58179736	0
UGP2	0.51987714	0.5216829	0.5525672371638142	0.51757205	0.446875	-0.011411258	0.034087155	0
VPS54	0.099639714	0.103037104	0.14425427872860636	0.09529778	0.103125	-0.11253579	0.14622839	0
AC012368.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
PELI1	0.09978802	0.11568418	0.15158924205378974	0.07947134	0.0875	-0.5411173	1.0913079	0
AC012368.1	0.019018475	0.019049538	0.02444987775061125	0.01897861	0.01875	-0.0053535076	0.0025046088	0
LINC00309	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC114752.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC114752.2	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LGALSL-DT	0.00083616754	2.910383e-10	0.0	0.0019048924	0.003125	4.3254485	0.49747986	0
LGALSL	0.10560456	0.12284516	0.16136919315403422	0.083569504	0.090625	-0.5552411	1.194624	0
LINC01805	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC008074.2	0.005313709	0.007026553	0.009779951100244499	0.0031245938	0.003125	-1.1440871	0.3892639	0
AFTPH	0.09540372	0.10980695	0.15403422982885084	0.076995194	0.084375	-0.5115697	1.0022631	0
LINC02579	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
SERTAD2	0.118055776	0.10311182	0.1491442542787286	0.13715626	0.15	0.41126376	0.86163306	0
AC007365.1	0.0032314549	0.0032784082	0.004889975550122249	0.003171488	0.003125	-0.046396676	0.00952637	0
AC007880.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01800	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC02245	0.0051032784	0.004855926	0.007334963325183374	0.005419541	0.00625	0.15539359	0.04207549	0
SLC1A4	0.045628443	0.04025833	0.06356968215158924	0.05249295	0.05	0.38200295	0.35847023	0
LINC02576	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
CEP68	0.06717321	0.045025565	0.06601466992665037	0.09548119	0.103125	1.0827817	2.130547	0
RAB1A	0.6794184	0.72479373	0.6968215158924206	0.62142783	0.53125	-0.22195056	1.6553218	0
ACTR2	0.806871	0.7952948	0.7212713936430318	0.8216678	0.628125	0.04705966	0.22914249	0
SPRED2	0.16194636	0.15549871	0.20293398533007334	0.17018732	0.175	0.13014098	0.23097017	0
AC012370.1	0.0018065975	2.910383e-10	0.0	0.0041156528	0.003125	5.39768	0.49747944	0
AC007389.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC012370.2	0.0008029991	0.0014312495	0.0024449877750611247	-9.458745e-11	0.0	-3.9366388	0.49770644	0
AC007389.3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007389.5	0.007929461	0.0076410687	0.012224938875305624	0.008298073	0.009375	0.11752564	0.038105424	0
AC118345.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC092669.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01873	0.0010551815	0.0018807383	0.0024449877750611247	-9.458745e-11	0.0	-4.3079677	0.49771142	0
MEIS1-AS3	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
MEIS1	0.051971767	0.049221948	0.08068459657701711	0.05548708	0.065625	0.17251983	0.17354986	0
MEIS1-AS2	0.0031353298	0.0055884803	0.009779951100244499	-9.458745e-11	0.0	-5.8299727	1.3319684	0
LINC01798	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01797	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01799	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01628	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007403.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01828	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01829	0.00078485924	0.001398917	0.0024449877750611247	-9.458745e-11	0.0	-3.90585	0.4977063	0
AC023115.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
ETAA1	0.09005891	0.10589981	0.14180929095354522	0.06981293	0.078125	-0.60043037	1.1820074	0
LINC02831	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC007422.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
AC010987.1	9.094947e-10	2.910383e-10	0.0	-9.458745e-11	0.0	-5.5894466e-06	29.995602	0
LINC01812	0.0045819776	0.0025577394	0.004889975550122249	0.007169221	0.00625	1.451601	0.40687063	0
C1D	0.34990677	0.34285608	0.4156479217603912	0.35891324	0.3375	0.06601329	0.17409948	0
WDR92	0.054944616	0.06640927	0.097799511002445	0.040292226	0.046875	-0.7194777	1.0720791	0
PNO1	0.11737405	0.13780543	0.1980440097799511	0.09126058	0.1	-0.5940355	1.4668123	0
PPP3R1	0.13976362	0.15209384	0.21026894865525672	0.124004476	0.140625	-0.29435486	0.62091416	0
