gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
AC051649.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PRR33	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01150	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TNNT3	0.0016796426	0.0027501506	0.00510204081632653	0.001166627	0.0024449877750611247	-1.1700464	0.22439028	0
MRPL23	0.18874337	0.17392707	0.2653061224489796	0.19584379	0.26405867970660146	0.17112806	0.36411873	0
MRPL23-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC01219	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
H19	1.271467	1.2965754	0.7040816326530612	1.2594317	0.6992665036674817	-0.04192994	0.15462708	0
IGF2	0.3438447	0.4236157	0.39285714285714285	0.30561352	0.29584352078239606	-0.47091618	1.6294618	0
AC132217.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC132217.1	0.02471276	0.040526155	0.061224489795918366	0.017134545	0.022004889975550123	-1.2371056	1.127125	0
IGF2-AS	0.0040891264	0.008587113	0.015306122448979591	0.0019336055	0.004889975550122249	-2.094837	0.691888	0
INS	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TH	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ASCL2	0.0075511527	0.014062482	0.02040816326530612	0.004430894	0.004889975550122249	-1.6442065	0.6584683	0
C11orf21	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TSPAN32	0.0022713859	0.007011131	0.01020408163265306	2.910383e-10	0.0	-6.152003	0.7987514	0
CD81-AS1	0.006499746	0.0046647224	0.00510204081632653	0.0073791416	0.009779951100244499	0.6504805	0.18445627	0
CD81	2.298444	2.1997035	0.9846938775510204	2.3457649	1.0	0.09274536	3.2968686	0
TSSC4	0.27642652	0.26607788	0.37244897959183676	0.28138453	0.35207823960880197	0.08066499	0.18811764	0
AC124057.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TRPM5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KCNQ1	0.03524043	0.056398887	0.09183673469387756	0.025101503	0.03178484107579462	-1.1647127	1.4099804	0
KCNQ1OT1	1.4068632	1.5143067	0.8928571428571429	1.3553735	0.8508557457212714	-0.15995581	1.555674	0
KCNQ1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KCNQ1DN	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CDKN1C	0.60769534	0.6712568	0.6632653061224489	0.5772375	0.5745721271393643	-0.21766481	1.1527019	0
SLC22A18AS	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SLC22A18	0.09600711	0.09611831	0.14285714285714285	0.095954254	0.13691931540342298	-0.0024619673	0.002613009	0
PHLDA2	0.2886361	0.23286821	0.2857142857142857	0.31535965	0.34474327628361856	0.43732235	1.5388776	0
NAP1L4	0.63993055	0.62421405	0.7040816326530612	0.6474636	0.6699266503667481	0.052749954	0.22530265	0
AC131971.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CARS	0.24745382	0.24847719	0.336734693877551	0.24696247	0.293398533007335	-0.008818045	0.015536332	0
CARS-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC108448.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OSBPL5	0.04452944	0.036691837	0.05612244897959184	0.048285622	0.06845965770171149	0.39519274	0.37376574	0
AC108448.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MRGPRG	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MRGPRG-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MRGPRE	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC109309.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC123788.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ZNF195	0.10746949	0.09842056	0.15306122448979592	0.111806095	0.16625916870415647	0.1837918	0.26283914	0
AC127526.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC127526.5	0.001095539	0.0033816034	0.00510204081632653	2.910383e-10	0.0	-5.121676	0.49682364	0
AC127526.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC127526.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ART5	0.0064225905	0.009966812	0.015306122448979591	0.004724218	0.004889975550122249	-1.0612398	0.36057693	0
ART1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CHRNA10	0.00082877366	-1.3096724e-10	0.0	0.0012259359	0.0024449877750611247	3.728941	0.49770835	0
NUP98	0.10675934	0.1401062	0.2193877551020408	0.09077923	0.13447432762836187	-0.62552756	1.4080387	0
PGAP2	0.13401152	0.14256436	0.1989795918367347	0.12991305	0.17603911980440098	-0.13396852	0.19871813	0
RHOG	0.28811538	0.2917254	0.413265306122449	0.2863833	0.3545232273838631	-0.026654372	0.057954967	0
AC090587.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
STIM1	0.12460919	0.13372864	0.20918367346938777	0.120239176	0.17359413202933985	-0.15328048	0.23777829	0
AC090587.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RRM1	0.13465293	0.1678334	0.2193877551020408	0.118752345	0.14425427872860636	-0.49871883	1.0334855	0
RRM1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02749	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSU72P5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSU72P2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSU72P4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSU72P3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSU72P7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52B4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TRIM21	0.07319165	0.08929078	0.14285714285714285	0.065477304	0.10024449877750612	-0.44692945	0.6570186	0
OR52K2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52K1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52M1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
C11orf40	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52I2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52I1	0.0034740698	0.0065191872	0.01020408163265306	0.002014843	0.0024449877750611247	-1.6461034	0.41079313	0
TRIM68	0.029675296	0.02815946	0.05102040816326531	0.03040191	0.0488997555012225	0.11016562	0.07308364	0
OR51D1	0.0018060204	-1.3096724e-10	0.0	0.0026714974	0.004889975550122249	4.792596	0.72983885	0
OR51E1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51E2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51C1P	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MMP26	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51F1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52R1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51F2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51S1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51T1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51A7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51G2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51G1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51A4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51A2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51L1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52J3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52E2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC113331.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52A5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52A1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51V1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104389.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HBB	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HBD	0.003923773	0.007407618	0.00510204081632653	0.0022542886	0.004889975550122249	-1.6730639	0.3032542	0
BGLT3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
HBG1	0.0016780393	-1.3096724e-10	0.0	0.0024821847	0.0024449877750611247	4.690522	0.49770492	0
HBG2	0.0011472013	0.003541071	0.00510204081632653	2.910383e-10	0.0	-5.186287	0.49682358	0
AC104389.5	0.012011191	0.0044907136	0.00510204081632653	0.015615167	0.019559902200488997	1.7753674	0.8682584	0
HBE1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51B4	0.00046046672	0.0014213662	0.00510204081632653	2.910383e-10	0.0	-3.9272914	0.49681967	0
OR51B5	0.0011587462	-1.3096724e-10	0.0	0.0017140369	0.0024449877750611247	4.1811337	0.49770582	0
OR51B2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51B6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51M1	0.0014354002	-1.3096724e-10	0.0	0.002123269	0.0024449877750611247	4.4746127	0.4977059	0
OR51Q1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51I1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR51I2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52D1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
UBQLN3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
UBQLNL	0.003953171	0.0029893343	0.00510204081632653	0.00441506	0.004889975550122249	0.5474491	0.12971045	0
OR52H1	0.005990786	0.006994979	0.01020408163265306	0.0055096727	0.007334963325183374	-0.33888182	0.09481787	0
OR52B6	0.00108288	-1.3096724e-10	0.0	0.0016018144	0.0024449877750611247	4.0890036	0.4977077	0
TRIM6	0.029261338	0.024870513	0.04591836734693878	0.031365544	0.04645476772616137	0.3335475	0.25297573	0
TRIM34	0.07182093	0.08303825	0.14285714285714285	0.066445924	0.09290953545232274	-0.321162	0.43315548	0
TRIM5	0.17328592	0.15166748	0.20918367346938777	0.18364595	0.2469437652811736	0.27584985	0.5862924	0
TRIM22	0.014616913	0.013758675	0.025510204081632654	0.01502822	0.02444987775061125	0.12645288	0.058698688	0
OR56B1	0.0010773194	-1.3096724e-10	0.0	0.001593589	0.0024449877750611247	4.0820136	0.49770567	0
OR52N4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52N5	0.0010654574	-1.3096724e-10	0.0	0.0015760426	0.0024449877750611247	4.066989	0.49770865	0
OR52N1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52N2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52E6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52E8	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52E4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52E5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR56A3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR56A5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52L1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR56A4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR56A1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR56B4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC022762.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52B2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR52W1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC022762.2	0.0033922496	0.0029893343	0.00510204081632653	0.0035853807	0.004889975550122249	0.2545177	0.055065032	0
C11orf42	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM160A2	0.08360931	0.08638515	0.1326530612244898	0.08227949	0.11735941320293398	-0.07016732	0.07495109	0
CNGA4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CCKBR	0.0023547458	-1.3096724e-10	0.0	0.0034831816	0.004889975550122249	5.1631713	0.7571853	0
CAVIN3	0.46396494	0.3539413	0.39285714285714285	0.5166895	0.44254278728606355	0.5456591	3.1684268	0
AC068733.3	0.0029476653	0.002183573	0.00510204081632653	0.0033138338	0.004889975550122249	0.5800998	0.14015724	0
AC068733.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SMPD1	0.13407224	0.10794565	0.18877551020408162	0.14659274	0.20048899755501223	0.4411565	1.0618666	0
APBB1	0.05901372	0.050967816	0.08673469387755102	0.062869795	0.08801955990220049	0.30224565	0.33578667	0
HPX	0.0010020791	0.0030931174	0.00510204081632653	2.910383e-10	0.0	-4.9968896	0.49682435	0
TRIM3	0.05238856	0.06104256	0.10204081632653061	0.048241932	0.07090464547677261	-0.33890182	0.36784288	0
ARFIP2	0.19432977	0.21642019	0.3163265306122449	0.18374388	0.254278728606357	-0.23602037	0.5758101	0
TIMM10B	0.17527677	0.21358937	0.3112244897959184	0.156917	0.21515892420537897	-0.4445943	1.2793308	0
DNHD1	0.015149963	0.030644929	0.05102040816326531	0.0077243736	0.012224938875305624	-1.9743013	1.5753335	0
RRP8	0.1391181	0.12492691	0.1989795918367347	0.14591892	0.1980440097799511	0.22391671	0.41042688	0
AC091564.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ILK	0.5301212	0.44698176	0.5561224489795918	0.56996316	0.5916870415647921	0.35058314	2.4759662	0
TAF10	0.6869583	0.71765876	0.7551020408163265	0.6722469	0.6625916870415648	-0.094293304	0.5079123	0
AC091564.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TPP1	0.21975023	0.23841058	0.34183673469387754	0.21080759	0.2567237163814181	-0.1774422	0.4136832	0
AC091564.6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DCHS1	0.23064308	0.2606652	0.3520408163265306	0.21625534	0.2787286063569682	-0.2693486	0.7487079	0
AC091564.4	0.0023127582	0.0028018458	0.00510204081632653	0.0020783725	0.0024449877750611247	-0.41372016	0.077892	0
AC091564.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MRPL17	0.6839958	0.7797026	0.7397959183673469	0.63813436	0.6577017114914425	-0.2890227	2.4286175	0
OR2AG2	0.0077354526	0.0028987234	0.00510204081632653	0.010053294	0.014669926650366748	1.7595273	0.80871826	0
OR2AG1	0.0039899517	0.002780556	0.00510204081632653	0.00456954	0.007334963325183374	0.6969331	0.19170672	0
OR6A2	0.0018268282	0.002202043	0.00510204081632653	0.0016470308	0.0024449877750611247	-0.39800984	0.075644866	0
AC087280.2	0.005257515	0.0047188406	0.01020408163265306	0.005515665	0.007334963325183374	0.2207708	0.063479744	0
OR10A5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR10A2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR10A4	0.0017481347	0.0053959936	0.01020408163265306	2.910383e-10	0.0	-5.7803044	0.75326395	0
OR2D2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR2D3	0.0011137666	-1.3096724e-10	0.0	0.0016475031	0.0024449877750611247	4.127225	0.497711	0
ZNF215	0.046947427	0.047680322	0.07653061224489796	0.04659672	0.06845965770171149	-0.033095296	0.025256183	0
ZNF214	0.02191351	0.03266793	0.04591836734693878	0.016759748	0.022004889975550123	-0.9587018	0.68731344	0
NLRP14	0.006041336	0.003197554	0.00510204081632653	0.007404149	0.012224938875305624	1.1862922	0.4388674	0
RBMXL2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC027804.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SYT9	0.037029695	0.012894095	0.02040816326530612	0.04859596	0.06845965770171149	1.9059461	2.7973187	0
AC107884.1	0.01109461	0.012314959	0.025510204081632654	0.01050977	0.014669926650366748	-0.2266861	0.095135435	0
OLFML1	0.0031614862	0.0024832305	0.00510204081632653	0.0034865094	0.004889975550122249	0.47340402	0.1103121	0
PPFIBP2	0.15599164	0.19513837	0.2755102040816326	0.13723212	0.1784841075794621	-0.50756747	1.3292305	0
AC107884.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CYB5R2	0.11565813	0.10336012	0.17346938775510204	0.1215517	0.16625916870415647	0.2336817	0.37449324	0
OVCH2	0.0020310145	0.006269169	0.01020408163265306	2.910383e-10	0.0	-5.993029	0.80101985	0
AC104237.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104237.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104237.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC044810.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR5P2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR5P3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR10A6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
OR10A3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NLRP10	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EIF3F	1.5181414	1.5113385	0.9591836734693877	1.5214016	0.9584352078239609	0.009573568	0.081961714	0
CASC23	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TUB	0.041056573	0.06201719	0.10714285714285714	0.031012304	0.044009779951100246	-0.9975074	1.3190452	0
AC116456.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TUB-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RIC3	0.010591204	0.019355662	0.030612244897959183	0.006391031	0.009779951100244499	-1.5836704	0.88685554	0
RIC3-DT	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LMO1	0.0038257886	0.007706409	0.015306122448979591	0.0019662362	0.0024449877750611247	-1.9176537	0.621312	0
STK33	0.025342679	0.023893047	0.04081632653061224	0.026037315	0.03667481662591687	0.12349453	0.07251676	0
TRIM66	0.02347748	0.020845948	0.03571428571428571	0.024738483	0.03667481662591687	0.24590589	0.15115838	0
AC091053.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RPL27A	3.239209	3.2316082	1.0	3.2428517	0.9975550122249389	0.0050106025	0.15140785	0
ST5	0.15052353	0.16790436	0.2653061224489796	0.1421945	0.21515892420537897	-0.23961882	0.5040629	0
AC091053.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC026894.1	0.0020970048	0.0064728633	0.01020408163265306	2.910383e-10	0.0	-6.038446	0.7996417	0
AKIP1	0.12591138	0.13546333	0.23469387755102042	0.12133422	0.1784841075794621	-0.15879194	0.26811612	0
C11orf16	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ASCL3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TMEM9B	0.23002654	0.24354355	0.37244897959183676	0.22354852	0.293398533007335	-0.123538874	0.2901851	0
TMEM9B-AS1	0.024333572	0.021765385	0.03571428571428571	0.025564244	0.03667481662591687	0.231111	0.14286655	0
NRIP3	0.059011225	0.042077165	0.05612244897959184	0.067126565	0.08801955990220049	0.6725693	0.8425513	0
AC079296.1	0.0048014573	0.0043020668	0.00510204081632653	0.00504078	0.007334963325183374	0.22380625	0.052120406	0
SCUBE2	0.005418614	0.016726037	0.030612244897959183	2.910383e-10	0.0	-7.3945475	1.6982906	0
AC079296.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DENND5A	0.16271797	0.1585556	0.25	0.16471292	0.2200488997555012	0.054931	0.088571005	0
AP006259.1	0.0019710225	0.0027250168	0.00510204081632653	0.0016096894	0.0024449877750611247	-0.7245252	0.1398072	0
TMEM41B	0.26722383	0.30170757	0.42857142857142855	0.25069633	0.32273838630806845	-0.2671128	0.8945938	0
IPO7	0.3096532	0.24742228	0.3469387755102041	0.33947396	0.43031784841075793	0.45616743	2.1495583	0
AC132192.1	0.004281933	0.004181473	0.00510204081632653	0.0043301126	0.007334963325183374	0.049236186	0.0104551315	0
AC132192.2	0.012139931	0.019304922	0.025510204081632654	0.008706131	0.012224938875305624	-1.1398424	0.5602233	0
ZNF143	0.15681355	0.17528903	0.2653061224489796	0.14796004	0.19559902200489	-0.24437626	0.49865276	0
WEE1	0.10007807	0.10688747	0.16326530612244897	0.09681526	0.13691931540342298	-0.14264606	0.18050669	0
SWAP70	0.13753262	0.14697757	0.22448979591836735	0.13300662	0.17603911980440098	-0.14399496	0.23304395	0
LINC02709	0.0063539064	0.0028261878	0.00510204081632653	0.008044442	0.012224938875305624	1.4767935	0.55511016	0
SBF2-AS1	0.029319	0.012119433	0.02040816326530612	0.03756139	0.0488997555012225	1.623909	1.7638985	0
SBF2	0.24417001	0.28939337	0.3826530612244898	0.22249766	0.30317848410757947	-0.3790918	1.3127879	0
AC011092.2	0.00798128	0.019102031	0.030612244897959183	0.0026519971	0.004889975550122249	-2.802708	1.3510753	0
AC011092.3	0.0005357702	-1.3096724e-10	0.0	0.0007925208	0.0024449877750611247	3.1578877	0.49769866	0
AC100763.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC080023.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ADM	0.28598166	0.37232956	0.37244897959183676	0.2445998	0.2567237163814181	-0.6059546	2.345676	0
AMPD3	0.023674758	0.032407455	0.04591836734693878	0.019489868	0.02689486552567237	-0.7306631	0.5118313	0
MTRNR2L8	0.0708245	0.05150039	0.09183673469387756	0.08008516	0.11246943765281174	0.6359532	1.0433391	0
RNF141	0.15760897	0.16265754	0.25510204081632654	0.15518995	0.20293398533007334	-0.06776001	0.10742666	0
MRVI1-AS1	0.0022384522	0.0069094733	0.01020408163265306	2.910383e-10	0.0	-6.13123	0.8014547	0
LYVE1	0.0020059922	0.0026590338	0.00510204081632653	0.0016930386	0.0024449877750611247	-0.6217566	0.11950431	0
MRVI1	0.020045094	0.018102331	0.030612244897959183	0.020976055	0.03178484107579462	0.21148168	0.115659505	0
CTR9	0.2580706	0.26010513	0.3622448979591837	0.25709414	0.3422982885085575	-0.016791612	0.03257024	0
EIF4G2	1.4190166	1.3694283	0.9285714285714286	1.4427798	0.9119804400977995	0.075272016	0.85639167	0
AC116535.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ZBED5	0.15563314	0.17076597	0.25510204081632654	0.14838155	0.20293398533007334	-0.20258139	0.38511944	0
ZBED5-AS1	0.025271956	0.03304781	0.05612244897959184	0.021545563	0.03178484107579462	-0.61484236	0.49044076	0
