gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
ECPAS	0.2073373	0.13116926	0.1375	0.25864905	0.3178947368421053	0.97902435	5.6095033	1
RGS3	0.28098577	0.14508791	0.15625	0.37253663	0.40210526315789474	1.359848	12.740455	1
ZNF618	0.20651148	0.1344059	0.140625	0.2550868	0.3178947368421053	0.9238843	5.0590987	1
TNC	0.18595855	0.097161576	0.1	0.24577898	0.21894736842105264	1.3380065	6.180423	1
PAPPA	0.52832794	0.22139591	0.175	0.73510385	0.5094736842105263	1.7308643	23.637983	1
TLR4	0.09533885	0.04673617	0.05625	0.12808192	0.16631578947368422	1.4524978	5.1925406	1
PHF19	0.23730569	0.14255607	0.153125	0.30113548	0.32842105263157895	1.0783505	7.134359	1
PTRH1	0.10686132	0.04662202	0.059375	0.14744374	0.19789473684210526	1.6589681	7.489041	1
ENG	0.7916838	0.60903615	0.478125	0.91473013	0.7178947368421053	0.5867391	7.9752603	1
SPTAN1	0.59476304	0.40919432	0.396875	0.71977925	0.6589473684210526	0.8146164	13.046608	1
WDR34	0.10306964	0.04484888	0.046875	0.14229214	0.18736842105263157	1.6635123	6.4993706	1
ASS1	0.07508544	0.14005058	0.128125	0.03132034	0.04	-2.1572068	5.7134075	1
SETX	0.40844366	0.2825913	0.271875	0.49322936	0.5221052631578947	0.8033236	7.9002357	1
SLC2A6	0.17146194	0.09927527	0.109375	0.2200927	0.2736842105263158	1.1478078	6.0694942	1
ADAMTSL2	0.26167357	0.3826819	0.328125	0.18014637	0.1936842105263158	-1.0865524	7.0410013	1
COL5A1	0.983196	0.6885841	0.503125	1.1816698	0.791578947368421	0.7790348	17.330187	1
SNHG7	0.802851	1.0316428	0.71875	0.6487167	0.5978947368421053	-0.66920054	12.114126	1
RABL6	0.80021244	0.6406701	0.534375	0.90769356	0.7452631578947368	0.5025574	7.6475306	1
PTGDS	0.52768564	0.96489614	0.515625	0.23315027	0.1957894736842105	-2.0486443	23.932583	1
SSNA1	0.4573354	0.33425122	0.309375	0.5402567	0.5768421052631579	0.69254774	6.9279385	1
TUBB4B	0.6938047	0.43462926	0.371875	0.8684072	0.6547368421052632	0.99842066	16.657534	1
MRPL41	0.8028155	0.60100937	0.525	0.93876827	0.7726315789473684	0.6432953	12.688793	1
IDI1	0.46771023	0.2997783	0.284375	0.5808449	0.5536842105263158	0.9540242	11.737492	1
KLF6	1.2127571	0.65987265	0.49375	1.5852256	0.9052631578947369	1.264301	44.55244	1
CCDC3	0.3154492	0.156363	0.146875	0.42262205	0.40421052631578946	1.4338878	13.452958	1
HACD1	0.14527246	0.05824328	0.059375	0.20390274	0.23157894736842105	1.80595	9.269537	1
PLXDC2	0.31933767	0.2111523	0.203125	0.3922187	0.4189473684210526	0.893059	6.836498	1
MSRB2	0.59862536	0.4735919	0.440625	0.6828608	0.6463157894736842	0.5278539	6.1358433	1
BAMBI	1.1906115	1.5033385	0.825	0.97992665	0.7431578947368421	-0.61737293	16.866066	1
FAM13C	0.09080814	0.036132276	0.040625	0.12764254	0.15578947368421053	1.8178917	6.3937564	1
RHOBTB1	0.17329541	0.10171868	0.109375	0.2215153	0.28	1.1220553	5.9704137	1
TET1	0.6499612	0.9290385	0.65625	0.46195576	0.4863157894736842	-1.0078268	18.24065	1
CCAR1	0.37793404	0.267778	0.253125	0.4521446	0.49894736842105264	0.7555271	6.404827	1
PPA1	0.3870599	0.27201113	0.25625	0.46456707	0.4884210526315789	0.7720015	6.839752	1
UNC5B-AS1	0.18396845	0.36263105	0.259375	0.06360289	0.061052631578947365	-2.5094695	12.486912	1
DDIT4	0.960821	1.4659111	0.825	0.6205431	0.5452631578947369	-1.2400602	40.206047	1
P4HA1	1.7557174	2.1829214	0.975	1.4679155	0.9073684210526316	-0.572459	36.64396	1
DNAJC9	0.21455206	0.11884604	0.134375	0.2790266	0.32	1.2306123	8.389951	1
VCL	0.99308413	0.7467238	0.590625	1.1590507	0.8147368421052632	0.63422835	14.817913	1
COMTD1	0.09641608	0.043609165	0.053125	0.1319914	0.17473684210526316	1.5955288	6.127414	1
PLAC9	0.35615307	0.1856534	0.153125	0.47101638	0.39789473684210525	1.3426948	11.388502	1
TSPAN14	0.17948294	0.11240571	0.128125	0.22467113	0.2694736842105263	0.99845845	5.0793343	1
NRG3	0.064437106	0.020574994	0.021875	0.09398643	0.12631578947368421	2.1860998	6.408269	1
PAPSS2	0.28621092	0.15380158	0.178125	0.3754119	0.4231578947368421	1.2868506	12.761273	1
ACTA2	0.9995674	0.6013082	0.465625	1.2678665	0.671578947368421	1.0761001	22.020285	1
LIPA	0.623983	0.43473965	0.359375	0.7514739	0.6357894736842106	0.7894316	10.479203	1
IFIT3	0.32512143	0.2014692	0.1875	0.40842277	0.4105263157894737	1.0191412	8.075377	1
SLC16A12	0.068072565	0.010051061	0.015625	0.10716074	0.12631578947368421	3.4014196	10.400857	1
IDE	0.09959446	0.044660185	0.04375	0.13660304	0.17894736842105263	1.6107575	5.9775376	1
MYOF	0.18385261	0.084511794	0.090625	0.2507762	0.29473684210526313	1.5680449	10.481104	1
PDLIM1	0.59163153	0.35259318	0.31875	0.75266856	0.6968421052631579	1.0937928	19.929703	1
ZDHHC16	0.15508558	0.08872276	0.09375	0.19979322	0.25684210526315787	1.1702282	5.6189165	1
ACTR1A	0.3273299	0.21704541	0.225	0.40162548	0.45473684210526316	0.88754845	7.84295	1
MXI1	0.3343235	0.5375094	0.46875	0.19743617	0.23578947368421052	-1.4444414	16.293144	1
DOCK1	0.28189185	0.17125109	0.175	0.35642728	0.4168421052631579	1.057057	8.643562	1
MKI67	0.1794984	0.07474871	0.04375	0.25006562	0.14526315789473684	1.7408341	5.575748	1
BNIP3	1.469069	2.0555558	0.94375	1.0739561	0.7705263157894737	-0.9365292	44.55244	1
HRAS	0.3900456	0.2891613	0.290625	0.45801035	0.49473684210526314	0.66332185	5.5465627	1
TMEM80	0.123780146	0.06619039	0.075	0.1625776	0.20210526315789473	1.295144	5.331319	1
TALDO1	0.7408017	0.5062027	0.446875	0.8988462	0.7578947368421053	0.8282346	17.266487	1
CD151	0.87899816	0.5939557	0.515625	1.0710263	0.8231578947368421	0.8504585	23.455454	1
POLR2L	0.83786684	0.5390835	0.471875	1.0391519	0.8294736842105264	0.9466971	27.135912	1
CDKN1C	0.45273313	0.5867025	0.453125	0.36248255	0.3726315789473684	-0.6945657	5.4380655	1
PHLDA2	0.36172724	0.20805289	0.196875	0.4652552	0.44	1.1606886	11.191802	1
RRM1	0.14714272	0.0839996	0.078125	0.18968137	0.2336842105263158	1.1741675	5.035244	1
CAVIN3	0.4624203	0.2656922	0.2375	0.5949548	0.4905263157894737	1.1627238	13.266425	1
ILK	0.48218945	0.34512106	0.3375	0.57453126	0.5578947368421052	0.7351161	8.199471	1
MRPL17	0.58553505	0.7528496	0.603125	0.47282293	0.5157894736842106	-0.67094827	8.993936	1
SYT9	0.036565416	0.0046735452	0.00625	0.05805057	0.07368421052631578	3.6066604	6.3376403	1
WEE1	0.13568187	0.063252665	0.06875	0.18447636	0.21473684210526317	1.5427406	7.0920506	1
ADM	0.19980225	0.42307678	0.3375	0.04937903	0.05473684210526316	-3.0963714	19.682009	1
DKK3	0.40384156	0.26147878	0.24375	0.49975118	0.5010526315789474	0.93425316	9.36987	1
MICAL2	0.44069728	0.20596439	0.203125	0.59883386	0.5431578947368421	1.5393015	24.184752	1
PARVA	0.43014815	0.22606668	0.23125	0.5676353	0.5936842105263158	1.3278321	21.741463	1
CD59	1.3341621	0.97647	0.665625	1.5751325	0.9031578947368422	0.6897694	23.37445	1
PSMC3	0.5440567	0.36161637	0.346875	0.66696405	0.6463157894736842	0.8829665	13.351906	1
MTCH2	0.366061	0.26613662	0.259375	0.43337843	0.4842105263157895	0.70325124	5.697316	1
SSRP1	0.41087347	0.3069927	0.3	0.48085672	0.52	0.6472328	5.6491537	1
CTNND1	0.28744727	0.20364422	0.209375	0.34390223	0.40210526315789474	0.7556588	5.079954	1
PRPF19	0.13424581	0.069964014	0.078125	0.17755154	0.2336842105263158	1.3423046	6.52621	1
FADS2	0.31202385	0.12769994	0.134375	0.43619922	0.45263157894736844	1.7714306	21.380022	1
FADS1	0.5742481	0.41149387	0.353125	0.6838941	0.6294736842105263	0.7327625	9.119709	1
AHNAK	0.8734725	0.54074395	0.44375	1.0976256	0.8021052631578948	1.0212332	27.684294	1
MTA2	0.06395064	0.023600994	0.03125	0.09113365	0.12842105263157894	1.9446185	5.841112	1
SLC3A2	0.66228527	0.81649697	0.6125	0.5584008	0.5368421052631579	-0.5480648	6.444531	1
MARK2	0.116431914	0.06281836	0.071875	0.15255067	0.20421052631578948	1.2786808	5.159345	1
STIP1	0.4112968	0.28529084	0.29375	0.4961856	0.5221052631578947	0.7982316	8.36247	1
NUDT22	0.2360645	0.14170496	0.153125	0.29963183	0.3473684210526316	1.0797642	7.5208826	1
CDC42EP2	0.10447425	0.04815246	0.05	0.14241748	0.17894736842105263	1.5624644	5.847292	1
FRMD8	0.16680661	0.09819426	0.10625	0.21302965	0.2463157894736842	1.1165522	5.3894033	1
RNASEH2C	0.48387393	0.34986016	0.33125	0.57415855	0.5873684210526315	0.7145099	7.952755	1
YIF1A	0.7649058	0.58509636	0.5125	0.88604057	0.7557894736842106	0.5986148	10.449182	1
CD248	0.2950809	0.16575743	0.1625	0.38220254	0.40210526315789474	1.2047709	10.250459	1
PPP1CA	0.7132165	0.5270345	0.4625	0.8386448	0.7347368421052631	0.6700607	11.373634	1
CORO1B	0.27555928	0.17789929	0.1875	0.34135017	0.391578947368421	0.93980354	6.9699006	1
CDK2AP2	0.29616323	0.16893761	0.178125	0.3818718	0.43157894736842106	1.1761217	11.221801	1
NDUFS8	0.62964237	0.49562892	0.440625	0.71992695	0.671578947368421	0.5384996	6.639165	1
CPT1A	0.10574579	0.05118746	0.05	0.14250103	0.17684210526315788	1.4753063	5.357983	1
CTTN	0.45965946	0.31082633	0.309375	0.5599261	0.5705263157894737	0.84892136	10.2636385	1
DHCR7	0.11933977	0.06059485	0.078125	0.15891539	0.20842105263157895	1.3895204	6.363574	1
PPME1	0.30008247	0.39954567	0.384375	0.23307052	0.29473684210526313	-0.777336	5.481895	1
LRRC32	0.10173378	0.04775193	0.05625	0.13810065	0.16421052631578947	1.5301155	5.3812485	1
PRCP	0.7499853	0.4878876	0.4	0.9265549	0.6631578947368421	0.92518777	15.271512	1
RAB30	0.11595184	0.044564612	0.04375	0.16404437	0.21263157894736842	1.8777611	8.932058	1
CASP4	0.18167268	0.107965425	0.10625	0.23132761	0.27578947368421053	1.0986559	5.487967	1
GUCY1A2	0.17972703	0.0726459	0.071875	0.25186548	0.2694736842105263	1.7922881	11.007906	1
DIXDC1	0.17931758	0.09998967	0.109375	0.23275886	0.27789473684210525	1.2181628	6.8231373	1
REXO2	0.68334156	0.49702302	0.4375	0.80886173	0.68	0.70246863	10.878499	1
TAGLN	1.024389	0.1656768	0.14375	1.6028898	0.7663157894736842	3.273451	44.55244	1
PHLDB1	0.32361245	0.20996504	0.209375	0.40017384	0.4378947368421053	0.9301512	7.9395366	1
MCAM	0.21065724	0.09824995	0.090625	0.28638306	0.27578947368421053	1.5424536	9.036288	1
RNF26	0.08658219	0.03716705	0.046875	0.11987253	0.15578947368421053	1.6867316	6.146286	1
THY1	1.0279157	0.68269926	0.434375	1.2604816	0.8147368421052632	0.88455606	19.385208	1
HSPA8	1.2417312	0.90781033	0.65625	1.4666876	0.8947368421052632	0.69203824	24.312641	1
ESAM	0.1585042	0.082036905	0.06875	0.21001916	0.2063157894736842	1.3551052	5.4398646	1
FEZ1	0.36451495	0.25811604	0.253125	0.4361931	0.48	0.7567191	6.1750255	1
EI24	0.57544786	0.44965467	0.4125	0.6601942	0.6273684210526316	0.5539708	6.22306	1
ETS1	0.40553856	0.2554936	0.2375	0.50662184	0.5073684210526316	0.98734236	10.184469	1
NTM	0.4479146	0.24110727	0.215625	0.587239	0.5073684210526316	1.2839202	16.188208	1
KDM5A	0.53158724	0.41386437	0.36875	0.6108964	0.6168421052631579	0.56165737	5.7019405	1
ERC1	0.34015465	0.24138603	0.25	0.406693	0.45473684210526316	0.7523551	6.019455	1
USP5	0.16814911	0.100464225	0.10625	0.21374704	0.25894736842105265	1.088462	5.0980525	1
ENO2	0.55607194	0.92980385	0.66875	0.3043006	0.3410526315789474	-1.6111104	32.27746	1
SLC2A3	0.5511082	0.85329574	0.6	0.3475359	0.36	-1.2956378	21.39608	1
AC022075.1	0.06472742	0.018108964	0.021875	0.0961336	0.11368421052631579	2.401892	6.6130285	1
SMIM10L1	0.38754845	0.29031715	0.28125	0.45305213	0.5052631578947369	0.6418688	5.1675844	1
EMP1	0.28247052	0.12466498	0.125	0.38878083	0.4105263157894737	1.640115	16.348185	1
H2AFJ	0.7673885	0.5537228	0.440625	0.9113306	0.7031578947368421	0.71870834	11.591606	1
MGP	1.4936353	1.1331462	0.5	1.7364856	0.7136842105263158	0.6157923	8.566239	1
ARHGDIB	0.7191266	0.42796165	0.3375	0.91528	0.7178947368421053	1.0965523	21.390312	1
PDE3A	0.22993663	0.114185765	0.115625	0.30791506	0.3368421052631579	1.4303551	10.514622	1
RECQL	0.40364468	0.29138952	0.290625	0.47927052	0.5136842105263157	0.71769714	6.64674	1
KRAS	0.4404127	0.2765589	0.278125	0.5508	0.5684210526315789	0.99368227	13.016549	1
ITPR2	0.16124281	0.05210132	0.059375	0.2347695	0.2905263157894737	2.169701	15.585198	1
STK38L	0.21183023	0.09696514	0.10625	0.28921217	0.33263157894736844	1.5756017	12.141869	1
PTHLH	0.07184127	0.0019370577	0.003125	0.118934646	0.12	5.868751	11.370733	1
BICD1	0.10579499	0.04930406	0.059375	0.14385219	0.17473684210526316	1.5428882	5.8939185	1
AMIGO2	0.20380138	0.10359565	0.109375	0.27130732	0.2968421052631579	1.3881042	8.984563	1
TUBA1B	1.8657095	1.4202971	0.840625	2.1657763	0.9557894736842105	0.6086564	30.198198	1
TUBA1A	1.7670808	1.0592606	0.675	2.2439282	0.9642105263157895	1.082897	44.55244	1
TUBA1C	0.5666719	0.33467242	0.290625	0.7229665	0.6021052631578947	1.1109477	16.618385	1
MCRS1	0.18113984	0.10762457	0.11875	0.23066528	0.29894736842105263	1.0990789	6.352269	1
FMNL3	0.19387178	0.12373779	0.140625	0.24111931	0.30526315789473685	0.9618938	5.3990717	1
LIMA1	0.69618136	0.38371584	0.3375	0.9066841	0.76	1.2403449	31.164557	1
KRT18	0.71929115	0.57042253	0.45	0.81958175	0.6294736842105263	0.52278	5.6750817	1
ITGA5	0.37377542	0.22261438	0.23125	0.475611	0.48210526315789476	1.0948907	12.119602	1
ORMDL2	0.2590388	0.1780995	0.190625	0.31356493	0.35368421052631577	0.81573087	5.1141467	1
ANKRD52	0.10267165	0.029497795	0.034375	0.15196773	0.20210526315789473	2.3611526	11.70974	1
DDIT3	0.20527391	0.3379805	0.284375	0.11586806	0.13052631578947368	-1.5436392	8.9045925	1
MSRB3	0.36618474	0.17715824	0.190625	0.4935297	0.5031578947368421	1.4775765	20.016644	1
GLIPR1	0.20638518	0.07260976	0.075	0.29650643	0.33263157894736844	2.028329	16.61013	1
BTG1	1.243364	1.5953864	0.89375	1.006207	0.7473684210526316	-0.66492575	23.428864	1
NUDT4	0.405961	0.28502098	0.265625	0.4874385	0.4863157894736842	0.77394193	6.6550064	1
UBE2N	0.445869	0.32314467	0.321875	0.528548	0.5389473684210526	0.7096809	7.2598767	1
FGD6	0.11456341	0.054150525	0.06875	0.15526275	0.2	1.5179316	6.859763	1
TMPO	0.41441065	0.2592714	0.24375	0.518927	0.4631578947368421	1.0007902	9.739152	1
ANO4	0.061608892	0.0064502116	0.009375	0.09876846	0.13263157894736843	3.915897	11.670318	1
TXNRD1	0.38484648	0.27463636	0.265625	0.45909357	0.47578947368421054	0.74105465	6.2115846	1
C12orf75	0.2743852	0.17992336	0.1875	0.3380212	0.3663157894736842	0.90935624	6.156885	1
CKAP4	1.4459461	1.1393878	0.734375	1.6524686	0.9431578947368421	0.53632456	20.004414	1
PWP1	0.4038885	0.29633722	0.28125	0.4763439	0.5010526315789474	0.6845798	5.8084135	1
KCTD10	0.18041834	0.09115137	0.10625	0.2405556	0.29894736842105263	1.3990518	9.147377	1
VPS29	0.5749277	0.4345184	0.40625	0.66952	0.6357894736842106	0.6235935	7.8449826	1
TAOK3	0.2134009	0.138267	0.14375	0.2640159	0.3031578947368421	0.93267125	5.0433493	1
MLEC	0.6940534	0.5389229	0.4625	0.79856324	0.6884210526315789	0.56724066	7.971238	1
ANAPC5	0.6001562	0.4647358	0.409375	0.6913884	0.6610526315789473	0.572984	6.9628496	1
SETD1B	0.047970414	0.01571711	0.01875	0.06969915	0.0968421052631579	2.1417236	5.0796947	1
MLXIP	0.3530448	0.23569511	0.234375	0.4321006	0.47368421052631576	0.87416726	7.7493663	1
CLIP1	0.30723765	0.21850221	0.225	0.3670156	0.42105263157894735	0.7479264	5.293793	1
CDK2AP1	0.94812346	0.64821315	0.534375	1.1501671	0.8442105263157895	0.82720613	23.454187	1
SNRNP35	0.16898732	0.10346264	0.115625	0.21312985	0.2673684210526316	1.0419058	5.131988	1
STX2	0.2842907	0.17728631	0.184375	0.3563762	0.40842105263157896	1.006911	8.130808	1
PXMP2	0.14095739	0.058045253	0.06875	0.1968141	0.24	1.7598331	10.049984	1
SACS	0.29001278	0.12766881	0.14375	0.39938048	0.4336842105263158	1.6445892	18.267113	1
GTF3A	0.557431	0.3881502	0.36875	0.6714737	0.6484210526315789	0.7905592	11.409539	1
HSPH1	0.2201471	0.13739555	0.146875	0.27589405	0.33052631578947367	1.0052522	6.066187	1
LHFPL6	0.46402267	0.27623972	0.271875	0.5905307	0.5452631578947369	1.0958134	14.07836	1
FOXO1	0.27081415	0.18392405	0.175	0.32934883	0.3473684210526316	0.8401601	5.086815	1
DNAJC15	0.3793576	0.25200626	0.25	0.4651525	0.48	0.883982	8.425121	1
EBPL	0.4098717	0.5212377	0.46875	0.33484662	0.3873684210526316	-0.63828707	5.502445	1
PCDH17	0.4308121	0.57499295	0.409375	0.3336804	0.28210526315789475	-0.784896	5.5799046	1
DIAPH3	0.08956514	0.032867856	0.03125	0.12776136	0.12210526315789473	1.9554484	5.4321713	1
PCDH20	0.13651559	0.21705626	0.184375	0.082257085	0.09473684210526316	-1.3987689	5.1719875	1
TBC1D4	0.20948787	0.13018225	0.13125	0.2629132	0.28	1.0134946	5.285966	1
UCHL3	0.22251952	0.1372315	0.146875	0.2799748	0.33052631578947367	1.0281494	6.5027127	1
SPRY2	0.428306	0.5982606	0.496875	0.31381026	0.35368421052631577	-0.930663	10.357062	1
DNAJC3	0.5041242	0.37694743	0.35	0.58980244	0.5957894736842105	0.64573044	6.9608893	1
EFNB2	0.29026237	0.09831791	0.090625	0.41957134	0.37684210526315787	2.092267	19.900621	1
COL4A1	2.3195994	1.685164	0.75625	2.7470076	0.9747368421052631	0.70493877	33.184776	1
COL4A2	2.060951	1.6033195	0.775	2.3692486	0.9705263157894737	0.56333846	23.378439	1
CARS2	0.20361638	0.12305414	0.134375	0.2578882	0.3178947368421053	1.0668399	6.5597525	1
RNASE1	0.2180512	0.12108163	0.1125	0.28337622	0.25684210526315787	1.2260567	6.018545	1
LRP10	0.41091368	0.28991815	0.275	0.4924273	0.52	0.76406044	7.1443324	1
ACIN1	0.4690802	0.3392152	0.31875	0.55656886	0.5789473684210527	0.7141935	7.5974483	1
EGLN3	0.27974623	0.43159038	0.359375	0.17744511	0.2	-1.2818112	9.659436	1
BAZ1A	0.24868484	0.13602893	0.140625	0.32457793	0.37473684210526315	1.2540356	9.866738	1
SEC23A	0.47790352	0.33986577	0.33125	0.57089883	0.5873684210526315	0.7480984	8.652936	1
NIN	0.21737185	0.13657986	0.14375	0.27179888	0.32421052631578945	0.9922695	5.9326615	1
ERO1A	0.7358139	1.1502364	0.7375	0.45662472	0.47578947368421054	-1.332659	33.654476	1
AL133453.1	0.35014048	0.5766163	0.45625	0.19756487	0.2294736842105263	-1.5448052	16.779247	1
FERMT2	0.7869349	0.60852444	0.50625	0.9071265	0.7578947368421053	0.57591045	9.6284075	1
CDKN3	0.098314434	0.03948415	0.0375	0.13794765	0.12842105263157894	1.8021715	5.312683	1
HIF1A	0.5048842	0.3438096	0.31875	0.61339796	0.5936842105263158	0.83502924	10.419479	1
HIF1A-AS3	0.096348844	0.21709882	0.190625	0.015002288	0.018947368421052633	-3.8461773	12.175467	1
SNAPC1	0.27632463	0.39705268	0.353125	0.19498628	0.23789473684210527	-1.0255812	7.120228	1
ARG2	0.36722648	0.65137815	0.459375	0.17579612	0.20421052631578948	-1.8889931	20.633823	1
ZFP36L1	1.6954371	2.0997293	0.9625	1.4230694	0.8989473684210526	-0.5611646	37.92112	1
ACTN1	0.821075	0.50564665	0.440625	1.0335734	0.7978947368421052	1.0312936	28.109203	1
NPC2	1.3358215	1.6281561	0.93125	1.138877	0.8442105263157895	-0.515589	21.293755	1
YLPM1	0.23095529	0.15067369	0.165625	0.28503808	0.3473684210526316	0.919276	5.8705983	1
VASH1	0.32069588	0.21151957	0.21875	0.394245	0.4231578947368421	0.8979853	7.1722326	1
DLK1	1.820056	2.4421473	0.80625	1.4009566	0.6189473684210526	-0.8016939	17.696692	1
CDC42BPB	0.5361794	0.40076146	0.365625	0.62740856	0.6231578947368421	0.6465316	7.3263392	1
KLC1	0.51152015	0.3900351	0.38125	0.59336394	0.5936842105263158	0.6051867	6.512037	1
CRIP2	0.55920506	0.40587974	0.36875	0.66249937	0.6189473684210526	0.70672923	8.58489	1
CYFIP1	0.2972202	0.19552669	0.196875	0.3657281	0.42526315789473684	0.90306264	7.0213027	1
TJP1	0.5475354	0.36070716	0.340625	0.67339957	0.6357894736842106	0.90044916	13.549059	1
AVEN	0.14938042	0.07009181	0.075	0.20279598	0.25894736842105265	1.5313658	8.465013	1
ZNF106	0.45882535	0.33630475	0.325	0.5413675	0.5578947368421052	0.6866766	6.9601655	1
MAP1A	0.27918252	0.16779673	0.165625	0.35422006	0.37684210526315787	1.077479	7.941512	1
EIF3J	0.43407536	0.3211257	0.315625	0.5101692	0.5305263157894737	0.6676714	6.244641	1
FBN1	1.3200492	1.0172147	0.675	1.5240641	0.92	0.5832522	18.085478	1
MYO5A	0.09659125	0.04167012	0.046875	0.13359088	0.17473684210526316	1.6783577	6.508095	1
RSL24D1	0.6938452	0.8645504	0.6625	0.57884747	0.5831578947368421	-0.57868457	8.64209	1
CGNL1	1.0376195	0.7927415	0.559375	1.2025884	0.7873684210526316	0.60115856	11.473068	1
ANXA2	1.9359003	1.5196773	0.859375	2.2163038	0.9831578947368421	0.5443608	35.709366	1
TPM1	2.592508	1.8845156	0.9125	3.0694714	0.9852631578947368	0.7037668	44.55244	1
HACD3	0.6486117	0.46926817	0.43125	0.76943344	0.6947368421052632	0.7132641	11.446666	1
UACA	0.53844094	0.33290586	0.2875	0.6769088	0.52	1.0236272	10.928973	1
COMMD4	0.30303407	0.197633	0.209375	0.37403965	0.43157894736842106	0.92002314	7.6413336	1
TBC1D2B	0.14737388	0.07797709	0.096875	0.19412555	0.24842105263157896	1.3147618	7.1148305	1
HOMER2	0.19727989	0.32107422	0.278125	0.11387925	0.13052631578947368	-1.4945848	8.430102	1
NMB	0.3963824	0.5384445	0.44375	0.3006774	0.32842105263157895	-0.8403696	6.9107933	1
AKAP13	0.8052506	0.6348698	0.48125	0.9200339	0.7473684210526316	0.5351558	7.573909	1
SEMA4B	0.23130594	0.42400667	0.346875	0.10148002	0.12210526315789473	-2.0618105	15.935847	1
IQGAP1	0.81431335	0.6478688	0.53125	0.9264431	0.751578947368421	0.51593363	8.0453825	1
LINC01578	0.7438806	0.9714678	0.715625	0.5905611	0.5978947368421053	-0.71798414	14.247148	1
NR2F2	0.437526	0.30674967	0.265625	0.52562845	0.4926315789473684	0.7767859	6.7371187	1
MEF2A	0.6836822	0.88687843	0.659375	0.54679656	0.5431578947368421	-0.69763106	11.078891	1
SNRNP25	0.27293283	0.18517289	0.2	0.33205402	0.37473684210526315	0.8422005	5.7394843	1
ANTKMT	0.23632441	0.15337655	0.1625	0.29220322	0.3431578947368421	0.9294474	5.7561517	1
PGP	0.39601508	0.2064076	0.215625	0.5237514	0.5494736842105263	1.3429627	19.487274	1
TNFRSF12A	0.26270717	0.12478917	0.115625	0.35561922	0.32210526315789473	1.5100905	10.663695	1
HCFC1R1	0.39679807	0.27648553	0.271875	0.4778515	0.4926315789473684	0.78913856	7.315527	1
VASN	0.085609324	0.14675479	0.14375	0.04441723	0.06947368421052631	-1.7219546	5.23228	1
PMM2	0.27865827	0.17541936	0.178125	0.34820732	0.40421052631578946	0.98873055	7.6100492	1
GSPT1	0.616257	0.45306832	0.415625	0.7261959	0.671578947368421	0.6805104	9.975743	1
ITPRIPL2	0.5068851	0.3815912	0.359375	0.5912955	0.5747368421052632	0.6317174	6.362882	1
ACSM3	0.08205103	0.006589473	0.00625	0.13288832	0.14105263157894737	4.313263	12.679015	1
NUPR1	0.43436447	0.64196676	0.403125	0.29450822	0.2463157894736842	-1.1239257	8.9599495	1
TUFM	0.55590796	0.4206712	0.39375	0.6470159	0.6463157894736842	0.6209883	7.5712132	1
MAZ	0.5132849	0.4009466	0.36875	0.58896655	0.5768421052631579	0.5546609	5.2385993	1
MVP	0.10733737	0.04572668	0.05	0.14884363	0.1957894736842105	1.7005067	7.2814097	1
BCL7C	0.5630662	0.42790198	0.403125	0.65412587	0.6505263157894737	0.6121714	7.6289706	1
TGFB1I1	0.67329746	0.4470416	0.396875	0.8257235	0.7305263157894737	0.88510185	17.221518	1
NUP93	0.107514605	0.057465598	0.071875	0.14123191	0.18947368421052632	1.2958084	5.0662394	1
CDH11	0.8681605	0.6153127	0.478125	1.0384983	0.7557894736842106	0.7550116	14.696111	1
NOL3	0.42009106	0.53682065	0.45625	0.34145308	0.36	-0.6525992	5.2845755	1
NUTF2	0.6843652	0.53795975	0.475	0.78299683	0.728421052631579	0.54142433	7.77761	1
SLC7A6	0.055093303	0.017740756	0.01875	0.08025722	0.12	2.171251	5.7971272	1
NQO1	0.37655774	0.18162327	0.16875	0.5078825	0.4694736842105263	1.4830356	16.250244	1
ZFHX3	0.32392272	0.23026599	0.2375	0.38701624	0.42736842105263156	0.748839	5.4609118	1
COTL1	1.0313172	0.7268031	0.509375	1.2364627	0.8357894736842105	0.7665004	18.090094	1
CYBA	1.1104736	0.852547	0.625	1.2842342	0.8526315789473684	0.5910001	15.175009	1
MVD	0.21895736	0.13032185	0.1375	0.27866808	0.3094736842105263	1.0958797	6.7002764	1
APRT	0.8414772	0.63384825	0.5375	0.9813522	0.783157894736842	0.630553	12.78603	1
TUBB3	0.82663655	0.51360154	0.38125	1.0375211	0.7642105263157895	1.0142775	21.177202	1
DEF8	0.25384167	0.12707888	0.140625	0.33923876	0.4063157894736842	1.4158671	13.375185	1
CRK	0.39423412	0.25845146	0.253125	0.4857093	0.5284210526315789	0.9099387	9.659929	1
MYO1C	0.391917	0.21394151	0.23125	0.51181716	0.5347368421052632	1.2580198	17.40347	1
PITPNA	0.22214246	0.14181973	0.159375	0.27625325	0.32210526315789473	0.9614383	5.9279666	1
TAX1BP3	0.54740137	0.35614714	0.34375	0.6762478	0.6505263157894737	0.9248869	14.902636	1
PSMB6	0.9849969	0.72529984	0.596875	1.15995	0.8547368421052631	0.67733866	18.761234	1
KIF1C	0.15614885	0.08048427	0.084375	0.207123	0.2631578947368421	1.3626139	7.234511	1
KDM6B	0.2356008	0.32663104	0.3	0.17427105	0.2168421052631579	-0.9059429	5.087828	1
