gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
ASB5	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC019163.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
SPCS3	0.72243714	0.68762094	0.6479217603911981	0.75241345	0.6926315789473684	0.12989408	0.9907149	0
AC093801.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
VEGFC	0.0302974	0.032331333	0.04645476772616137	0.02854663	0.04	-0.17902303	0.14290485	0
AC097518.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC092673.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02509	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC097518.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
NEIL3	0.018006636	0.013942411	0.019559902200488997	0.021506099	0.03368421052631579	0.6216479	0.51141924	0
AC027627.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AGA	0.06173148	0.06620676	0.08312958435207823	0.05787852	0.07789473684210527	-0.19363742	0.23828115	0
AC078881.1	0.002956658	0.0020247337	0.0024449877750611247	0.0037590803	0.004210526315789474	0.86097497	0.21457809	0
AC103879.1	0.0011823674	2.910383e-10	0.0	0.0022004463	0.002105263157894737	4.523838	0.4978176	0
LINC01098	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01099	0.008135199	0.0027422337	0.004889975550122249	0.012778793	0.016842105263157894	2.1799004	1.3627714	0
AC020551.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108169.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC096747.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC104803.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC00290	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02500	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC093840.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC084741.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
TEMN3-AS1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
TENM3-AS1	0.02480879	0.030846883	0.04156479217603912	0.019610308	0.023157894736842106	-0.6508438	0.6130584	0
TENM3	0.20159169	0.21055092	0.2665036674816626	0.19387412	0.24210526315789474	-0.11899006	0.29350907	0
AC108142.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC079226.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC079226.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC114798.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC079766.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
DCTD	0.32515562	0.34119838	0.4132029339853301	0.3113404	0.36210526315789476	-0.13207749	0.49130836	0
AC019193.4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC019193.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC019193.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
WWC2-AS2	0.0041015306	0.003159241	0.004889975550122249	0.004912956	0.00631578947368421	0.62112546	0.1996963	0
WWC2	0.20137145	0.17897998	0.2371638141809291	0.22064868	0.2673684210526316	0.3018008	1.0340091	0
WWC2-AS1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
CLDN22	0.0010955265	2.910383e-10	0.0	0.0020388318	0.004210526315789474	4.418747	0.79796195	0
CLDN24	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
CDKN2AIP	0.103526905	0.111917995	0.1491442542787286	0.09630196	0.12631578947368421	-0.21659616	0.39254048	0
AC107214.1	0.007063332	0.006600637	0.014669926650366748	0.0074616834	0.008421052631578947	0.17440915	0.0651838	0
ING2	0.23551764	0.24172077	0.30073349633251834	0.23017226	0.28421052631578947	-0.070597455	0.1764393	0
AC107214.2	0.0014160826	0.0017416528	0.0024449877750611247	0.0011357345	0.002105263157894737	-0.57563233	0.11304741	0
RWDD4	0.24638535	0.24787445	0.3154034229828851	0.24509905	0.3031578947368421	-0.016238062	0.037410818	0
TRAPPC11	0.103019394	0.088525735	0.1271393643031785	0.11549944	0.14526315789473684	0.38333672	0.84250635	0
AC108477.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108477.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
STOX2	0.026471745	0.020721905	0.03178484107579462	0.031423	0.042105263157894736	0.5983028	0.60409147	0
AC074194.1	0.0015968467	0.001681415	0.0024449877750611247	0.0015240132	0.002105263157894737	-0.1334603	0.024697727	0
ENPP6	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC107222.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02363	0.0034092981	0.002676688	0.0024449877750611247	0.0040402045	0.004210526315789474	0.576337	0.13416532	0
LINC02362	0.007066145	0.0050530154	0.007334963325183374	0.008799451	0.01263157894736842	0.78829956	0.3548164	0
IRF2	0.20188875	0.19199583	0.25183374083129584	0.21040389	0.25684210526315787	0.13202065	0.33857408	0
AC099343.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC099343.3	0.015276195	0.017094232	0.02689486552567237	0.013710684	0.018947368421052633	-0.3161399	0.19960533	0
AC099343.4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02427	0.00486972	0.006286311	0.007334963325183374	0.0036500613	0.00631578947368421	-0.76806855	0.27413714	0
LINC02365	0.00030059085	0.00064970314	0.0024449877750611247	4.8748916e-10	0.0	-2.9063125	0.49769112	0
CASP3	0.23078372	0.19199163	0.25183374083129584	0.26418278	0.3263157894736842	0.46028766	2.2782586	0
PRIMPOL	0.05147729	0.051463984	0.07334963325183375	0.05148935	0.07157894736842105	0.00070959784	0.0006747758	0
CENPU	0.05150651	0.047791928	0.06356968215158924	0.054705594	0.07789473684210527	0.1945406	0.22224766	0
ACSL1	0.032076523	0.027603274	0.039119804400977995	0.03592896	0.04842105263157895	0.37910068	0.35253158	0
AC084871.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC084871.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
MIR3945HG	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01093	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02437	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
HELT	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02436	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC093824.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
SLC25A4	0.3534246	0.38385406	0.43031784841075793	0.32722354	0.3726315789473684	-0.23021632	1.0722363	0
CFAP97	0.27227998	0.31278566	0.36185819070904646	0.23739709	0.2736842105263158	-0.39772555	1.9383172	0
SNX25	0.059788413	0.058829367	0.08312958435207823	0.060614772	0.08	0.043060835	0.0459365	0
LRP2BP	0.017920924	0.019042937	0.02689486552567237	0.016954774	0.021052631578947368	-0.16663659	0.10063298	0
AC112722.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
ANKRD37	0.2764112	0.4449715	0.4058679706601467	0.13126558	0.15578947368421053	-1.7604496	18.410809	1
UFSP2	0.305432	0.35756186	0.4156479217603912	0.26054156	0.32421052631578945	-0.45652917	2.8564324	0
C4orf47	0.041079916	0.059740067	0.08068459657701711	0.025013424	0.031578947368421054	-1.252653	2.2613475	0
CCDC110	0.03441303	0.047297515	0.05867970660146699	0.023319708	0.031578947368421054	-1.0170884	1.3698274	0
AC106897.1	0.077667855	0.06514198	0.09046454767726161	0.08845354	0.11789473684210526	0.44074935	0.8526315	0
PDLIM3	1.2562349	1.1793985	0.7946210268948656	1.3223919	0.8042105263157895	0.16508517	1.9295359	0
SORBS2	0.06838756	0.08385684	0.10268948655256724	0.05506814	0.06736842105263158	-0.6058126	1.0913452	0
AC093797.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108472.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC096659.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
TLR3	0.0062837093	0.0017080574	0.0024449877750611247	0.010223565	0.014736842105263158	2.513429	1.3461671	0
FAM149A	0.013445518	0.016646918	0.02689486552567237	0.010688792	0.01263157894736842	-0.6343623	0.40210006	0
CYP4V2	0.024422446	0.007901435	0.012224938875305624	0.038648006	0.05263157894736842	2.2757914	3.449926	0
KLKB1	0.006088979	0.005065184	0.007334963325183374	0.0069705783	0.008421052631578947	0.45300847	0.1663522	0
F11	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
F11-AS1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC109517.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
MTNR1A	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
FAT1	0.57501686	0.48846105	0.49877750611246946	0.6495491	0.6	0.41112202	4.2382197	0
AC107050.1	0.0023934133	0.003604857	0.004889975550122249	0.001350399	0.002105263157894737	-1.3529681	0.35936096	0
AC108865.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108865.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC110772.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC110772.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108046.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02374	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC097652.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02514	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02515	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC093763.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02492	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC097521.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC108073.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
ZFP42	0.00073497737	2.910383e-10	0.0	0.0013678304	0.002105263157894737	3.8756092	0.49782008	0
TRIML2	0.0015080995	0.0032595403	0.004889975550122249	4.8748916e-10	0.0	-5.0701847	0.645967	0
TRIML1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC138781.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02434	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01060	0.0055428194	0.005770575	0.009779951100244499	0.0053468	0.008421052631578947	-0.10809284	0.036792397	0
AC093909.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02508	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC093909.4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC122138.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC107391.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC105924.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01262	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AF250324.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
FRG1-DT	0.0052515413	0.004635981	0.007334963325183374	0.005781638	0.008421052631578947	0.3125548	0.110548	0
LINC01596	0.0007132575	2.910383e-10	0.0	0.0013274084	0.002105263157894737	3.8353221	0.49782094	0
FRG1	0.3322581	0.3287952	0.4083129584352078	0.33523905	0.40210526315789474	0.027992532	0.08222459	0
FRG2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
DBET	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
DUX4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
PLEKHG4B	0.017883394	0.025778795	0.034229828850855744	0.011084933	0.016842105263157894	-1.2102139	1.1586643	0
LRRC14B	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC021087.4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
CCDC127	0.17806105	0.14573619	0.20537897310513448	0.20589308	0.25684210526315787	0.49824712	2.0511513	0
SDHA	0.2592067	0.29714417	0.3765281173594132	0.22653568	0.28842105263157897	-0.39127344	2.042596	0
AC021087.1	0.0009787629	0.0021154482	0.0024449877750611247	4.8748916e-10	0.0	-4.4695196	0.49770835	0
PDCD6	0.8070077	0.7829135	0.7237163814180929	0.8277527	0.7621052631578947	0.08033693	0.6227935	0
AHRR	0.029956846	0.026592158	0.044009779951100246	0.032854427	0.04842105263157895	0.30405644	0.28515235	0
EXOC3-AS1	0.06929996	0.06357556	0.09535452322738386	0.07422938	0.10105263157894737	0.2231929	0.3247114	0
EXOC3	0.21313103	0.21698612	0.28117359413202936	0.2098083	0.25473684210526315	-0.048508238	0.108131476	0
AC010442.1	0.0005024305	0.0010859295	0.0024449877750611247	4.8748916e-10	0.0	-3.5679393	0.49770308	0
SLC9A3	0.0029149787	0.004693214	0.007334963325183374	0.0013838512	0.002105263157894737	-1.6916469	0.52461666	0
SLC9A3-AS1	0.030848311	0.027947092	0.04156479217603912	0.033346813	0.04421052631578947	0.25401768	0.2253824	0
AC106772.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC106772.1	0.0006254251	0.0013517552	0.0024449877750611247	4.8748916e-10	0.0	-3.8597193	0.49771056	0
CEP72	0.009155036	0.0055807354	0.009779951100244499	0.012232734	0.018947368421052633	1.1183431	0.7034648	0
TPPP	0.004086155	2.910383e-10	0.0	0.0076045482	0.008421052631578947	6.2676344	1.1616712	0
AC026740.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
ZDHHC11B	0.0009513115	0.002056116	0.0024449877750611247	4.8748916e-10	0.0	-4.430356	0.49770695	0
AC026740.3	0.0010680322	2.910383e-10	0.0	0.0019876626	0.002105263157894737	4.3838124	0.49781874	0
ZDHHC11	0.0036509763	0.0039827614	0.004889975550122249	0.0033653476	0.004210526315789474	-0.23654507	0.061944395	0
BRD9	0.23120132	0.20407628	0.2762836185819071	0.25455433	0.30736842105263157	0.31872496	1.286935	0
TRIP13	0.040620632	0.032930363	0.05378973105134474	0.047242925	0.06736842105263158	0.51935595	0.70908165	0
AC122719.3	0.0011580423	2.910383e-10	0.0	0.0021551768	0.002105263157894737	4.4951644	0.49782073	0
AC122719.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC122719.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC116351.1	0.0024503125	0.0028893081	0.004889975550122249	0.0020724016	0.002105263157894737	-0.46052083	0.10853666	0
AC116351.2	0.0007446617	0.0016094698	0.0024449877750611247	4.8748916e-10	0.0	-4.09547	0.4977088	0
NKD2	0.16052598	0.1868343	0.22493887530562348	0.13787188	0.16421052631578947	-0.43815714	1.3789465	0
SLC12A7	0.06820072	0.06711136	0.08801955990220049	0.06913912	0.08842105263157894	0.04288238	0.04683154	0
AC114291.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
SLC6A19	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
SLC6A18	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC114291.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
TERT	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
CLPTM1L	0.3101628	0.30262533	0.37897310513447435	0.31664997	0.37473684210526315	0.0653351	0.19795053	0
AC026748.3	0.013697054	0.005202416	0.007334963325183374	0.021011358	0.02736842105263158	1.9932977	1.724675	0
LINC01511	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
SLC6A3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LPCAT1	0.13333796	0.138638	0.19315403422982885	0.12877454	0.1726315789473684	-0.10639582	0.20220308	0
AC091849.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC026412.3	0.0012863375	0.0027802307	0.0024449877750611247	4.8748916e-10	0.0	-4.8481054	0.49770612	0
AC112176.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
MRPL36	0.406883	0.37956882	0.4474327628361858	0.43040293	0.47789473684210526	0.18128164	0.9469535	0
NDUFS6	0.9317484	0.87468183	0.7383863080684596	0.9808813	0.7936842105263158	0.16530235	1.9499699	0
AC025183.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02116	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
IRX4	0.017679552	0.029793931	0.034229828850855744	0.007248249	0.01263157894736842	-2.0243802	1.9393698	0
AC025183.1	0.00049341185	2.910383e-10	0.0	0.0009182493	0.002105263157894737	3.3480148	0.4978064	0
AC025183.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC126768.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC124852.1	0.003505442	0.0075766738	0.009779951100244499	4.8748916e-10	0.0	-6.2624025	1.3170359	0
AC126768.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC126768.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LSINCT5	0.00059034623	2.910383e-10	0.0	0.001098664	0.002105263157894737	3.5833511	0.49781796	0
AC091891.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
IRX2	0.009830408	0.010379187	0.014669926650366748	0.009357719	0.01263157894736842	-0.14796261	0.06262244	0
C5orf38	0.008224168	0.017775305	0.022004889975550123	4.8748916e-10	0.0	-7.4818172	2.3066838	0
AC094105.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC094105.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC091832.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01019	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02162	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01017	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
IRX1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC016595.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC025773.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC025187.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02063	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC106799.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC106799.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC106799.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010634.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02114	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC026719.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC026415.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010451.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010451.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC01020	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010451.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02121	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC022424.1	0.0006758816	2.910383e-10	0.0	0.0012578497	0.002105263157894737	3.7632477	0.49781933	0
ADAMTS16	0.002581309	2.910383e-10	0.0	0.004803952	0.00631578947368421	5.6158686	0.9996464	0
AC022424.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC091978.1	0.004326092	0.005887139	0.007334963325183374	0.002982066	0.004210526315789474	-0.95796895	0.32036638	0
ICE1	0.28442502	0.2738939	0.3471882640586797	0.29348904	0.33263157894736844	0.09965441	0.3022212	0
AC026736.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010266.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC010266.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02145	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
MED10	0.47322115	0.5149144	0.5647921760391198	0.43732488	0.4884210526315789	-0.23557757	1.6503236	0
AC093307.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
UBE2QL1	0.0026573143	0.0029931348	0.004889975550122249	0.0023681878	0.002105263157894737	-0.32561752	0.07222366	0
LINC01018	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
NSUN2	0.078821614	0.057186916	0.08557457212713937	0.097450465	0.12842105263157894	0.7679431	1.9891444	0
SRD5A1	0.103720136	0.117254935	0.15892420537897312	0.092066325	0.12421052631578948	-0.3485669	0.76433086	0
LINC02102	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
TENT4A	0.09582581	0.077628374	0.11246943765281174	0.111495025	0.15157894736842106	0.5217594	1.2834297	0
LINC02236	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC122710.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02196	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC122710.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC025756.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC091889.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC091951.4	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC027343.3	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02123	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC027343.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
AC027343.2	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
LINC02142	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
ADCY2	0.0060399296	0.0093392255	0.017114914425427872	0.0031990998	0.004210526315789474	-1.516596	0.7462081	0
AC093305.1	1.0477379e-09	2.910383e-10	0.0	4.8748916e-10	0.0	2.7517196e-06	12.794128	0
C5orf49	0.0073805386	0.011274135	0.014669926650366748	0.004027804	0.00631578947368421	-1.4623104	0.7662242	0
MTRR	0.045531325	0.04653967	0.07090464547677261	0.04466373	0.056842105263157895	-0.059227332	0.0549317	0
