id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EN_H	CM|EN_V	CM|EP	CM|FB_H	CM|FB_V	CM|PR	CM|UN	EN_H|CM	EN_H|EN_H	EN_H|EN_V	EN_H|EP	EN_H|FB_H	EN_H|FB_V	EN_H|PR	EN_H|UN	EN_V|CM	EN_V|EN_H	EN_V|EN_V	EN_V|EP	EN_V|FB_H	EN_V|FB_V	EN_V|PR	EN_V|UN	EP|CM	EP|EN_H	EP|EN_V	EP|EP	EP|FB_H	EP|FB_V	EP|PR	EP|UN	FB_H|CM	FB_H|EN_H	FB_H|EN_V	FB_H|EP	FB_H|FB_H	FB_H|FB_V	FB_H|PR	FB_H|UN	FB_V|CM	FB_V|EN_H	FB_V|EN_V	FB_V|EP	FB_V|FB_H	FB_V|FB_V	FB_V|PR	FB_V|UN	PR|CM	PR|EN_H	PR|EN_V	PR|EP	PR|FB_H	PR|FB_V	PR|PR	PR|UN	UN|CM	UN|EN_H	UN|EN_V	UN|EP	UN|FB_H	UN|FB_V	UN|PR	UN|UN
CPI-SS00C24ED50	CDH5_CDH5	simple:P33151	simple:P33151	CDH5	CDH5	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.005	0.629	0.761	0.0	0.008	0.004	0.006	0.011	0.629	1.253	1.385	0.0	0.632	0.628	0.63	0.635	0.761	1.385	1.517	0.0	0.764	0.76	0.762	0.767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.632	0.764	0.0	0.012	0.007	0.01	0.014	0.004	0.628	0.76	0.0	0.007	0.003	0.005	0.01	0.006	0.63	0.762	0.0	0.01	0.005	0.007	0.012	0.011	0.635	0.767	0.0	0.014	0.01	0.012	0.017
CPI-SS0C53F7672	CDH6_CDH6	simple:P55285	simple:P55285	CDH6	CDH6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.003	0.0	0.0	0.016	0.014	0.003	0.024	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.03	0.027	0.016	0.037	0.017	0.014	0.0	0.0	0.027	0.024	0.014	0.035	0.014	0.003	0.0	0.0	0.016	0.014	0.003	0.024	0.004	0.024	0.0	0.0	0.037	0.035	0.024	0.045	0.025	0.004	0.0	0.0	0.017	0.014	0.004	0.025	0.004
CPI-SS0BE3D537D	CDH7_CDH7	simple:Q9ULB5	simple:Q9ULB5	CDH7	CDH7	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.012	0.013	0.02	0.009	0.037	0.185	0.024	0.01	0.013	0.013	0.02	0.009	0.037	0.186	0.025	0.011	0.02	0.02	0.027	0.016	0.044	0.192	0.031	0.017	0.009	0.009	0.016	0.005	0.033	0.182	0.021	0.007	0.037	0.037	0.044	0.033	0.061	0.209	0.049	0.034	0.185	0.186	0.192	0.182	0.209	0.358	0.197	0.183	0.024	0.025	0.031	0.021	0.049	0.197	0.036	0.022	0.01	0.011	0.017	0.007	0.034	0.183	0.022	0.008
CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CEAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01A7DC3C1	CLSTN2_NRXN3	simple:Q9H4D0	simple:Q9HDB5	CLSTN2	NRXN3	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.005	0.004	0.007	0.0	0.005	0.009	0.025	0.005	0.004	0.002	0.006	0.0	0.003	0.008	0.023	0.003	0.009	0.007	0.011	0.0	0.008	0.013	0.028	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.006	0.0	0.003	0.008	0.023	0.003	0.029	0.027	0.031	0.0	0.028	0.033	0.048	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.006	0.0	0.003	0.008	0.023	0.003
CPI-SS026EC3854	LRRTM3_NRXN3	simple:Q86VH5	simple:Q9HDB5	LRRTM3	NRXN3	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.007	0.005	0.009	0.0	0.007	0.011	0.027	0.007	0.004	0.002	0.006	0.0	0.003	0.008	0.023	0.003	0.007	0.005	0.009	0.0	0.007	0.011	0.027	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.007	0.011	0.0	0.008	0.013	0.028	0.008	0.011	0.009	0.013	0.0	0.01	0.015	0.03	0.01	0.005	0.004	0.007	0.0	0.005	0.009	0.025	0.005	0.007	0.005	0.009	0.0	0.006	0.011	0.026	0.006
CPI-SS0F97A06CD	LRRTM4_NRXN3	simple:Q86VH4	simple:Q9HDB5	LRRTM4	NRXN3	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.006	0.004	0.008	0.0	0.005	0.01	0.025	0.005	0.005	0.003	0.006	0.0	0.004	0.008	0.024	0.004	0.018	0.016	0.02	0.0	0.017	0.022	0.037	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.006	0.01	0.0	0.008	0.012	0.028	0.008	0.028	0.026	0.03	0.0	0.028	0.032	0.048	0.028	0.01	0.008	0.012	0.0	0.009	0.014	0.029	0.009	0.004	0.002	0.006	0.0	0.003	0.007	0.023	0.003
CPI-SS0837C7966	NLGN4Y_NRXN3	simple:Q8NFZ3	simple:Q9HDB5	NLGN4Y	NRXN3	False	False	False	curated	False	Ligand-Receptor		0.017	0.015	0.019	0.0	0.016	0.021	0.036	0.016	0.058	0.056	0.06	0.0	0.057	0.062	0.077	0.057	0.067	0.065	0.069	0.0	0.066	0.071	0.086	0.066	0.009	0.008	0.011	0.0	0.009	0.013	0.029	0.009	0.027	0.025	0.029	0.0	0.027	0.031	0.047	0.027	0.12	0.118	0.122	0.0	0.119	0.124	0.139	0.119	0.048	0.046	0.05	0.0	0.047	0.052	0.067	0.047	0.006	0.004	0.008	0.0	0.005	0.01	0.025	0.005
CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.177	0.631	0.603	0.106	0.367	0.189	0.109	0.137	0.631	1.084	1.056	0.559	0.82	0.642	0.562	0.59	0.603	1.056	1.028	0.531	0.792	0.614	0.535	0.562	0.106	0.559	0.531	0.034	0.295	0.117	0.038	0.065	0.367	0.82	0.792	0.295	0.556	0.378	0.298	0.326	0.189	0.642	0.614	0.117	0.378	0.201	0.121	0.149	0.109	0.562	0.535	0.038	0.298	0.121	0.041	0.069	0.137	0.59	0.562	0.065	0.326	0.149	0.069	0.097
CPI-SS058209EC7	F2_F2R	simple:P00734	simple:P25116	F2	F2R	True	False	True	curated	False	Ligand-Receptor	Adhesion by Prothrombin	0.02	0.288	0.251	0.019	0.248	0.158	0.183	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.436	0.703	0.667	0.435	0.664	0.573	0.599	0.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	False	False	True	curated	False	Ligand-Receptor	Signaling by Thrombospondin precursor	0.019	0.017	0.023	0.017	0.016	0.02	0.232	0.022	0.113	0.112	0.117	0.111	0.11	0.115	0.326	0.116	0.215	0.214	0.219	0.213	0.212	0.217	0.428	0.218	0.01	0.008	0.014	0.008	0.007	0.011	0.223	0.013	0.112	0.111	0.117	0.11	0.109	0.114	0.325	0.115	0.102	0.101	0.107	0.1	0.099	0.104	0.315	0.105	0.025	0.024	0.03	0.023	0.022	0.027	0.239	0.028	0.011	0.009	0.015	0.009	0.008	0.012	0.224	0.014
CPI-SS05996C8FD	AGT_AGTR1	simple:P01019	simple:P30556	AGT	AGTR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Angiotensinogen	0.021	0.028	0.027	0.28	0.039	0.054	0.072	0.0	0.003	0.01	0.009	0.261	0.021	0.035	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522	0.529	0.528	0.781	0.54	0.554	0.573	0.0	0.013	0.02	0.019	0.272	0.031	0.045	0.064	0.0	0.002	0.009	0.008	0.261	0.02	0.035	0.053	0.0	0.004	0.011	0.01	0.262	0.022	0.036	0.054	0.0	0.008	0.015	0.014	0.266	0.026	0.04	0.058	0.0
CPI-SS069924427	AGT_AGTR2	simple:P01019	simple:P50052	AGT	AGTR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Angiotensinogen	0.0	0.0	0.0	0.022	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522	0.0	0.521	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.007	0.0	0.0
CPI-SS086CB298F	APLN_APLNR	simple:Q9ULZ1	simple:P35414	APLN	APLNR	True	False	True	curated	False	Ligand-Receptor	Signaling by Apelin	0.009	0.105	0.068	0.0	0.041	0.0	0.0	0.009	0.589	0.686	0.649	0.0	0.621	0.0	0.0	0.589	0.743	0.84	0.803	0.0	0.776	0.0	0.0	0.744	0.002	0.099	0.062	0.0	0.034	0.0	0.0	0.002	0.013	0.11	0.073	0.0	0.045	0.0	0.0	0.014	0.006	0.103	0.066	0.0	0.038	0.0	0.0	0.006	0.006	0.102	0.065	0.0	0.038	0.0	0.0	0.006	0.014	0.111	0.074	0.0	0.047	0.0	0.0	0.015
CPI-SS0E4E83C2E	BDNF_NGFR	simple:P23560	simple:P08138	BDNF	NGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Brain-derived neurotrophic factor	0.023	0.006	0.0	0.01	0.096	0.026	0.021	0.005	0.025	0.008	0.0	0.012	0.098	0.028	0.023	0.007	0.043	0.026	0.0	0.03	0.116	0.046	0.041	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.01	0.0	0.015	0.101	0.03	0.026	0.01	0.157	0.139	0.0	0.144	0.23	0.159	0.155	0.139	0.048	0.03	0.0	0.035	0.121	0.051	0.046	0.03	0.024	0.007	0.0	0.011	0.097	0.027	0.022	0.006
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Brain-derived neurotrophic factor	0.007	0.0	0.007	0.008	0.092	0.097	0.071	0.013	0.009	0.0	0.009	0.01	0.095	0.1	0.073	0.015	0.027	0.0	0.027	0.028	0.113	0.117	0.091	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.012	0.013	0.097	0.102	0.076	0.018	0.141	0.0	0.141	0.142	0.226	0.231	0.205	0.146	0.032	0.0	0.032	0.033	0.117	0.122	0.096	0.038	0.008	0.0	0.008	0.009	0.094	0.098	0.072	0.014
CPI-SS0E3AA6B7B	NTN4_NTRK2	simple:Q9HB63	simple:Q16620	NTN4	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	0.005	0.0	0.004	0.006	0.09	0.095	0.068	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.004	0.006	0.09	0.095	0.069	0.01	0.006	0.0	0.006	0.007	0.092	0.096	0.07	0.012	0.007	0.0	0.007	0.008	0.093	0.097	0.071	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09A6C048C	CLSTN2_NRXN1	simple:Q9H4D0	simple:Q9ULB1	CLSTN2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.255	0.025	0.032	0.038	0.054	0.322	0.108	0.074	0.254	0.023	0.03	0.036	0.053	0.32	0.107	0.073	0.259	0.028	0.035	0.041	0.058	0.325	0.111	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253	0.023	0.03	0.036	0.053	0.32	0.106	0.073	0.279	0.048	0.056	0.061	0.078	0.345	0.132	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.254	0.023	0.03	0.036	0.053	0.32	0.106	0.073
CPI-SS0626DF0EB	LRRTM3_NRXN1	simple:Q86VH5	simple:Q9ULB1	LRRTM3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.257	0.027	0.034	0.04	0.056	0.323	0.11	0.076	0.254	0.023	0.03	0.036	0.053	0.32	0.107	0.073	0.257	0.027	0.034	0.04	0.056	0.324	0.11	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259	0.028	0.035	0.041	0.058	0.325	0.112	0.078	0.261	0.03	0.037	0.043	0.06	0.327	0.113	0.08	0.255	0.025	0.032	0.038	0.054	0.322	0.108	0.074	0.257	0.026	0.033	0.039	0.056	0.323	0.109	0.076
CPI-SS03466C597	LRRTM4_NRXN1	simple:Q86VH4	simple:Q9ULB1	LRRTM4	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.255	0.025	0.032	0.038	0.055	0.322	0.108	0.075	0.254	0.024	0.031	0.037	0.054	0.321	0.107	0.074	0.268	0.037	0.044	0.05	0.067	0.334	0.121	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.258	0.028	0.035	0.041	0.057	0.325	0.111	0.077	0.278	0.048	0.055	0.061	0.077	0.344	0.131	0.097	0.26	0.029	0.037	0.042	0.059	0.326	0.113	0.079	0.253	0.023	0.03	0.036	0.053	0.32	0.106	0.073
CPI-SS0CCB5F46B	NLGN4Y_NRXN1	simple:Q8NFZ3	simple:Q9ULB1	NLGN4Y	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.267	0.036	0.043	0.049	0.066	0.333	0.119	0.086	0.308	0.077	0.085	0.091	0.107	0.374	0.161	0.127	0.317	0.086	0.093	0.099	0.116	0.383	0.17	0.136	0.259	0.029	0.036	0.042	0.058	0.326	0.112	0.078	0.277	0.047	0.054	0.06	0.076	0.344	0.13	0.096	0.37	0.139	0.146	0.152	0.169	0.436	0.223	0.189	0.298	0.067	0.074	0.08	0.097	0.364	0.151	0.117	0.256	0.025	0.033	0.039	0.055	0.322	0.109	0.075
CPI-SS093707FE0	CLSTN2_NRXN2	simple:Q9H4D0	simple:P58401	CLSTN2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.004	0.0	0.007	0.0	0.013	0.027	0.022	0.005	0.003	0.0	0.006	0.0	0.012	0.025	0.021	0.003	0.008	0.0	0.011	0.0	0.017	0.03	0.026	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.0	0.012	0.025	0.02	0.003	0.028	0.0	0.031	0.0	0.037	0.051	0.046	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.006	0.0	0.012	0.025	0.021	0.003
CPI-SS08D8F6957	LRRTM3_NRXN2	simple:Q86VH5	simple:P58401	LRRTM3	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.006	0.0	0.009	0.0	0.015	0.029	0.024	0.007	0.003	0.0	0.006	0.0	0.012	0.026	0.021	0.003	0.006	0.0	0.009	0.0	0.015	0.029	0.024	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.011	0.0	0.017	0.03	0.026	0.008	0.01	0.0	0.013	0.0	0.019	0.032	0.028	0.01	0.004	0.0	0.007	0.0	0.013	0.027	0.022	0.005	0.006	0.0	0.009	0.0	0.015	0.028	0.024	0.006
CPI-SS06157E5AF	LRRTM4_NRXN2	simple:Q86VH4	simple:P58401	LRRTM4	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.005	0.0	0.008	0.0	0.014	0.027	0.022	0.005	0.004	0.0	0.006	0.0	0.013	0.026	0.021	0.004	0.017	0.0	0.02	0.0	0.026	0.04	0.035	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.01	0.0	0.016	0.03	0.025	0.008	0.027	0.0	0.03	0.0	0.036	0.05	0.045	0.028	0.009	0.0	0.012	0.0	0.018	0.032	0.027	0.009	0.003	0.0	0.006	0.0	0.012	0.025	0.02	0.003
CPI-SS07C26C799	NLGN4Y_NRXN2	simple:Q8NFZ3	simple:P58401	NLGN4Y	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.016	0.0	0.019	0.0	0.025	0.038	0.034	0.016	0.057	0.0	0.06	0.0	0.066	0.08	0.075	0.057	0.066	0.0	0.069	0.0	0.075	0.088	0.084	0.066	0.008	0.0	0.011	0.0	0.017	0.031	0.026	0.009	0.026	0.0	0.029	0.0	0.035	0.049	0.044	0.027	0.119	0.0	0.122	0.0	0.128	0.142	0.137	0.119	0.047	0.0	0.05	0.0	0.056	0.069	0.065	0.047	0.005	0.0	0.008	0.0	0.014	0.028	0.023	0.005
CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	CXCL10	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.001	0.006	0.01	0.022	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.007	0.011	0.023	0.0	0.005	0.002	0.0	0.014	0.02	0.024	0.036	0.0	0.018	0.015	0.0	0.002	0.008	0.012	0.024	0.0	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B1B18F2D	CXCL12_DPP4	simple:P48061	simple:P27487	CXCL12	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.077	0.083	0.087	0.099	0.0	0.081	0.078	0.0	0.005	0.011	0.015	0.027	0.0	0.009	0.006	0.0	0.012	0.017	0.021	0.033	0.0	0.015	0.013	0.0	0.017	0.023	0.027	0.039	0.0	0.021	0.018	0.0	0.08	0.085	0.089	0.101	0.0	0.083	0.08	0.0	0.207	0.213	0.217	0.229	0.0	0.211	0.208	0.0	0.047	0.052	0.056	0.069	0.0	0.051	0.048	0.0	0.035	0.041	0.045	0.057	0.0	0.039	0.036	0.0
CPI-SS0315F51DD	CXCL8_CXCR2	simple:P10145	simple:P25025	CXCL8	CXCR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.02	0.0	0.0	0.0	0.022	0.0	0.0	0.022	0.018	0.0	0.0	0.0	0.02	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.083	0.389	0.525	0.079	0.158	0.084	0.116	0.085	0.011	0.317	0.453	0.007	0.086	0.012	0.044	0.014	0.017	0.323	0.459	0.013	0.092	0.019	0.051	0.02	0.023	0.329	0.465	0.019	0.097	0.024	0.056	0.025	0.085	0.391	0.527	0.081	0.16	0.087	0.118	0.088	0.213	0.519	0.655	0.209	0.288	0.214	0.246	0.216	0.052	0.359	0.494	0.049	0.127	0.054	0.086	0.055	0.041	0.347	0.483	0.037	0.116	0.042	0.074	0.044
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	0.01	0.316	0.452	0.006	0.085	0.011	0.043	0.012	0.007	0.314	0.449	0.004	0.082	0.009	0.041	0.01	0.015	0.321	0.457	0.011	0.089	0.016	0.048	0.017	0.034	0.34	0.476	0.03	0.109	0.036	0.068	0.037	0.017	0.323	0.459	0.013	0.092	0.018	0.05	0.02	0.013	0.32	0.455	0.01	0.088	0.015	0.047	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.328	0.464	0.018	0.097	0.023	0.055	0.025
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398		RORA	True	False	True	curated	False	Ligand-Receptor	Signaling by Cholesterol	0.151	0.142	0.133	0.172	0.14	0.139	0.093	0.123	0.522	0.513	0.504	0.543	0.511	0.51	0.464	0.494	0.675	0.667	0.658	0.696	0.664	0.664	0.618	0.648	0.192	0.183	0.175	0.213	0.181	0.181	0.135	0.164	0.354	0.346	0.337	0.375	0.343	0.343	0.297	0.327	0.191	0.182	0.173	0.212	0.18	0.179	0.133	0.163	0.238	0.229	0.221	0.259	0.227	0.227	0.18	0.21	0.153	0.145	0.136	0.174	0.142	0.142	0.096	0.126
CPI-SS0F62347D4	C1QL1_ADGRB3	simple:O75973	simple:O60242	C1QL1	ADGRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Complement	0.027	0.031	0.026	0.0	0.045	0.076	0.064	0.029	0.007	0.011	0.006	0.0	0.025	0.056	0.044	0.009	0.014	0.018	0.013	0.0	0.032	0.062	0.051	0.016	0.012	0.017	0.012	0.0	0.03	0.061	0.049	0.014	0.031	0.036	0.031	0.0	0.05	0.08	0.069	0.034	0.029	0.034	0.029	0.0	0.048	0.078	0.067	0.031	0.008	0.013	0.008	0.0	0.026	0.057	0.045	0.01	0.009	0.014	0.009	0.0	0.027	0.058	0.046	0.011
CPI-SC0037338E6	IHH_PTCH_BOC_transmembrane_receptor	simple:Q14623	complex:PTCH_BOC_transmembrane_receptor	IHH		True	False	True	curated	False	Ligand-Receptor	Signaling by Indian hedgehog	0.02	0.011	0.011	0.003	0.036	0.015	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.05	0.049	0.042	0.074	0.054	0.05	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0C3E862AA	IHH_PTCH_GAS1_transmembrane_receptor	simple:Q14623	complex:PTCH_GAS1_transmembrane_receptor	IHH		True	False	True	curated	False	Ligand-Receptor	Signaling by Indian hedgehog	0.005	0.008	0.011	0.0	0.036	0.015	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.046	0.049	0.0	0.074	0.054	0.05	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS055233B99	IHH_HHIP	simple:Q14623	simple:Q96QV1	IHH	HHIP	True	False	False	curated	False	Ligand-Ligand	Signaling by Indian hedgehog	0.001	0.012	0.0	0.0	0.009	0.0	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.051	0.0	0.0	0.047	0.0	0.039	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D8632EB4	EDN1_EDNRA	simple:P05305	simple:P25101	EDN1	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.062	0.006	0.045	0.004	0.084	0.478	0.597	0.022	0.082	0.025	0.065	0.024	0.104	0.498	0.617	0.042	0.13	0.073	0.112	0.071	0.151	0.545	0.665	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.016	0.055	0.014	0.094	0.488	0.607	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.007	0.046	0.005	0.086	0.479	0.599	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS056AA08CF	EDN2_EDNRA	simple:P20800	simple:P25101	EDN2	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.062	0.005	0.044	0.003	0.084	0.477	0.597	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03D5CBF55	EDN3_EDNRA	simple:P14138	simple:P25101	EDN3	EDNRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Endothelin	0.062	0.005	0.044	0.003	0.083	0.477	0.596	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.021	0.061	0.02	0.1	0.494	0.613	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
