Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	2/34	1.251248e-02	1.000998e-01	0	0	1.267092e+01	5.551166e+01	GATA3;FOS
GO_Biological_Process_2021	striated muscle tissue development (GO:0014706)	2/34	1.251248e-02	1.000998e-01	0	0	1.267092e+01	5.551166e+01	MEF2C;TBX2
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	4/180	1.273882e-02	1.002669e-01	0	0	4.669508e+00	2.037353e+01	SPARC;TMSB4X;FN1;PDGFA
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	4/180	1.273882e-02	1.002669e-01	0	0	4.669508e+00	2.037353e+01	PDGFRB;RPS4X;NPM1;RPL26
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	2/35	1.322798e-02	1.024644e-01	0	0	1.228633e+01	5.314356e+01	LINGO1;THY1
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	2/35	1.322798e-02	1.024644e-01	0	0	1.228633e+01	5.314356e+01	RPS3;THY1
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	3/100	1.382176e-02	1.048143e-01	0	0	6.314061e+00	2.703372e+01	COL3A1;FN1;THY1
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	3/100	1.382176e-02	1.048143e-01	0	0	6.314061e+00	2.703372e+01	RPS4X;NPM1;RPL26
GO_Biological_Process_2021	endoderm formation (GO:0001706)	2/36	1.396092e-02	1.048143e-01	0	0	1.192437e+01	5.093487e+01	COL4A2;FN1
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	2/36	1.396092e-02	1.048143e-01	0	0	1.192437e+01	5.093487e+01	ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	7/511	1.422012e-02	1.059453e-01	0	0	2.896655e+00	1.231975e+01	CDKN1C;NPM1;MEF2C;MECOM;NR2F2;GATA3;FOS
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	3/102	1.457218e-02	1.069357e-01	0	0	6.185879e+00	2.615786e+01	FN1;ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	3/102	1.457218e-02	1.069357e-01	0	0	6.185879e+00	2.615786e+01	RPS4X;NPM1;RPL26
GO_Biological_Process_2021	regulation of transport (GO:0051049)	2/37	1.471109e-02	1.071494e-01	0	0	1.158309e+01	4.887084e+01	ACTB;ACTG1
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	3/103	1.495591e-02	1.081257e-01	0	0	6.123711e+00	2.573581e+01	MEF2C;PDE3A;ACTB
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	2/38	1.547831e-02	1.086823e-01	0	0	1.126077e+01	4.693844e+01	TPM4;TPM2
GO_Biological_Process_2021	negative regulation of endothelial cell migration (GO:0010596)	2/38	1.547831e-02	1.086823e-01	0	0	1.126077e+01	4.693844e+01	MEF2C;NR2F2
GO_Biological_Process_2021	connective tissue development (GO:0061448)	2/38	1.547831e-02	1.086823e-01	0	0	1.126077e+01	4.693844e+01	ARID5B;SULF1
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	2/38	1.547831e-02	1.086823e-01	0	0	1.126077e+01	4.693844e+01	TPM4;TPM2
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	3/106	1.614127e-02	1.125277e-01	0	0	5.944450e+00	2.452904e+01	PDGFRB;FN1;PDGFA
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	6/408	1.662557e-02	1.150820e-01	0	0	3.095903e+00	1.268334e+01	PDGFRB;TMSB4X;PDGFA;THY1;SULF1;ACTG1
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	2/40	1.706318e-02	1.156505e-01	0	0	1.066702e+01	4.342367e+01	PDGFA;PLAT
GO_Biological_Process_2021	bone development (GO:0060348)	2/40	1.706318e-02	1.156505e-01	0	0	1.066702e+01	4.342367e+01	RPL13;SULF1
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	2/40	1.706318e-02	1.156505e-01	0	0	1.066702e+01	4.342367e+01	RPS7;RPS3
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	3/114	1.955421e-02	1.298929e-01	0	0	5.513792e+00	2.169437e+01	GATA3;THY1;SULF1
GO_Biological_Process_2021	heart looping (GO:0001947)	2/43	1.956379e-02	1.298929e-01	0	0	9.885017e+00	3.888840e+01	MEF2C;TBX2
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	2/43	1.956379e-02	1.298929e-01	0	0	9.885017e+00	3.888840e+01	PDGFRB;EDNRA
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	7/546	1.971048e-02	1.299826e-01	0	0	2.703673e+00	1.061625e+01	PDGFRB;RPS3;FN1;PDGFA;GATA3;RPL37;CXXC5
GO_Biological_Process_2021	cardiac ventricle morphogenesis (GO:0003208)	2/44	2.042948e-02	1.338200e-01	0	0	9.649174e+00	3.754278e+01	MEF2C;GATA3
GO_Biological_Process_2021	positive regulation of chemotaxis (GO:0050921)	2/45	2.131096e-02	1.342191e-01	0	0	9.424300e+00	3.626974e+01	PDGFRB;TMSB4X
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	2/46	2.220804e-02	1.342191e-01	0	0	9.209647e+00	3.506390e+01	FN1;PDGFA
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	5/323	2.310229e-02	1.342191e-01	0	0	3.240980e+00	1.221144e+01	MEF2C;RPS3;PDE3A;FOS;ACTB
GO_Biological_Process_2021	determination of heart left/right asymmetry (GO:0061371)	2/47	2.312056e-02	1.342191e-01	0	0	9.004535e+00	3.392038e+01	MEF2C;TBX2
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	2/47	2.312056e-02	1.342191e-01	0	0	9.004535e+00	3.392038e+01	MEF2C;TBX2
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	2/47	2.312056e-02	1.342191e-01	0	0	9.004535e+00	3.392038e+01	EFNB2;FOS
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	18/2206	2.467141e-02	1.342191e-01	0	0	1.776965e+00	6.578521e+00	DDX5;NPM1;MEF2C;RPL10;EBF1;NR2F1;ARID5B;NR2F2;GATA3;FOS;CXXC5;TBX2;RPS14;MECOM;ID1;ID3;RPS27A;HES4
GO_Biological_Process_2021	cardiac muscle cell myoblast differentiation (GO:0060379)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	TBX2
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	RPS3
GO_Biological_Process_2021	cellular response to antibiotic (GO:0071236)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	cellular response to cGMP (GO:0071321)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PDE3A
GO_Biological_Process_2021	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	TMSB4X
GO_Biological_Process_2021	regulation of germinal center formation (GO:0002634)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	regulation of glomerular mesangial cell proliferation (GO:0072124)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PDGFA
GO_Biological_Process_2021	negative regulation of vascular endothelial cell proliferation (GO:1905563)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	nephric duct development (GO:0072176)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	GATA3
GO_Biological_Process_2021	regulation of phosphatidylinositol biosynthetic process (GO:0010511)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PDGFA
GO_Biological_Process_2021	regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PTPN12
GO_Biological_Process_2021	regulation of ribonuclease activity (GO:0060700)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	NPM1
GO_Biological_Process_2021	regulation of skeletal muscle tissue development (GO:0048641)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	gastro-intestinal system smooth muscle contraction (GO:0014831)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	SULF1
GO_Biological_Process_2021	glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	SULF1
GO_Biological_Process_2021	positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	RPS3
GO_Biological_Process_2021	response to cGMP (GO:0070305)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PDE3A
GO_Biological_Process_2021	heart field specification (GO:0003128)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	retina vasculature development in camera-type eye (GO:0061298)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	PDGFRB
GO_Biological_Process_2021	rRNA transport (GO:0051029)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	NPM1
GO_Biological_Process_2021	secondary heart field specification (GO:0003139)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	tight junction organization (GO:0120193)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	ACTG1
GO_Biological_Process_2021	tonic smooth muscle contraction (GO:0014820)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	EDNRA
GO_Biological_Process_2021	ventricular cardiac muscle cell differentiation (GO:0055012)	1/5	2.475353e-02	1.342191e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2021	circulatory system development (GO:0072359)	3/126	2.536469e-02	1.367732e-01	0	0	4.972844e+00	1.827220e+01	COL3A1;MEF2C;FN1
GO_Biological_Process_2021	regulation of axonogenesis (GO:0050770)	2/51	2.692148e-02	1.428009e-01	0	0	8.267805e+00	2.988672e+01	LINGO1;THY1
GO_Biological_Process_2021	gonad development (GO:0008406)	2/51	2.692148e-02	1.428009e-01	0	0	8.267805e+00	2.988672e+01	GATA3;NR2F2
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	2/51	2.692148e-02	1.428009e-01	0	0	8.267805e+00	2.988672e+01	MEF2C;DDX5
GO_Biological_Process_2021	cartilage development (GO:0051216)	2/52	2.790858e-02	1.453115e-01	0	0	8.102041e+00	2.899576e+01	MEF2C;SULF1
GO_Biological_Process_2021	cardiac ventricle formation (GO:0003211)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	MEF2C
GO_Biological_Process_2021	negative regulation of neuron migration (GO:2001223)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	COL3A1
GO_Biological_Process_2021	nephric duct morphogenesis (GO:0072178)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	GATA3
GO_Biological_Process_2021	nephron tubule development (GO:0072080)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	MEF2C
GO_Biological_Process_2021	chondrocyte development (GO:0002063)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	SULF1
GO_Biological_Process_2021	norepinephrine biosynthetic process (GO:0042421)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	GATA3
GO_Biological_Process_2021	regulation of macrophage apoptotic process (GO:2000109)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	MEF2C
GO_Biological_Process_2021	ear development (GO:0043583)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	GATA3
GO_Biological_Process_2021	embryonic camera-type eye development (GO:0031076)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	TBX2
GO_Biological_Process_2021	embryonic camera-type eye morphogenesis (GO:0048596)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	TBX2
GO_Biological_Process_2021	epithelial tube formation (GO:0072175)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	GATA3
GO_Biological_Process_2021	positive regulation of animal organ morphogenesis (GO:0110110)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	GATA3
GO_Biological_Process_2021	retinal cone cell development (GO:0046549)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	THY1
GO_Biological_Process_2021	retinal cone cell differentiation (GO:0042670)	1/6	2.963096e-02	1.453115e-01	0	0	4.019192e+01	1.414328e+02	THY1
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	2.992584e-02	1.453115e-01	0	0	7.789639e+00	2.733410e+01	CDKN1C;ACTB
GO_Biological_Process_2021	regulation of focal adhesion assembly (GO:0051893)	2/54	2.992584e-02	1.453115e-01	0	0	7.789639e+00	2.733410e+01	THY1;ACTG1
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	3.095567e-02	1.488312e-01	0	0	7.642280e+00	2.655844e+01	MEF2C;TMSB4X
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	2/55	3.095567e-02	1.488312e-01	0	0	7.642280e+00	2.655844e+01	DDX5;RPS3
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	8/742	3.245169e-02	1.495850e-01	0	0	2.270584e+00	7.783569e+00	NPM1;MEF2C;RPL10;RPS6;RPS3;RPS3A;RPS27A;PTMA
GO_Biological_Process_2021	renal system development (GO:0072001)	2/57	3.305692e-02	1.495850e-01	0	0	7.363636e+00	2.510650e+01	GATA3;SULF1
GO_Biological_Process_2021	membrane organization (GO:0061024)	4/242	3.329421e-02	1.495850e-01	0	0	3.442227e+00	1.171174e+01	CLTA;RPS27A;ACTB;ACTG1
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	2/58	3.412802e-02	1.495850e-01	0	0	7.231778e+00	2.442632e+01	GATA3;SULF1
GO_Biological_Process_2021	regulation of neurotransmitter receptor activity (GO:0099601)	2/58	3.412802e-02	1.495850e-01	0	0	7.231778e+00	2.442632e+01	MEF2C;GRIA4
GO_Biological_Process_2021	muscle organ development (GO:0007517)	2/58	3.412802e-02	1.495850e-01	0	0	7.231778e+00	2.442632e+01	MEF2C;COL6A3
GO_Biological_Process_2021	negative regulation of DNA repair (GO:0045738)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	RPS3
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	norepinephrine metabolic process (GO:0042415)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	GATA3
GO_Biological_Process_2021	collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	COL4A2
GO_Biological_Process_2021	epithelial cell differentiation involved in kidney development (GO:0035850)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	MEF2C
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	TBX2
GO_Biological_Process_2021	positive regulation of epithelial tube formation (GO:1905278)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	GATA3
GO_Biological_Process_2021	response to host defenses (GO:0052200)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	RPS27A
GO_Biological_Process_2021	positive regulation of hormone metabolic process (GO:0032352)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	GATA3
GO_Biological_Process_2021	positive regulation of interleukin-5 production (GO:0032754)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	GATA3
GO_Biological_Process_2021	ribosomal large subunit export from nucleus (GO:0000055)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	NPM1
GO_Biological_Process_2021	skin morphogenesis (GO:0043589)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	COL1A2
GO_Biological_Process_2021	vascular wound healing (GO:0061042)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	MCAM
GO_Biological_Process_2021	modulation by symbiont of host defense response (GO:0052031)	1/7	3.448425e-02	1.495850e-01	0	0	3.349158e+01	1.127746e+02	RPS27A
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	6/485	3.486548e-02	1.499956e-01	0	0	2.587971e+00	8.685900e+00	NPM1;MEF2C;RPL10;RPS3A;RPS27A;PTMA
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	3.501366e-02	1.499956e-01	0	0	4.365243e+00	1.463237e+01	TMSB4X;ID1;ID3
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	4/246	3.503995e-02	1.499956e-01	0	0	3.384642e+00	1.134284e+01	NPM1;RPS3;ARID5B;RPS27A
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	2/59	3.521256e-02	1.500762e-01	0	0	7.104547e+00	2.377432e+01	RPS3;FOS
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	3/144	3.563256e-02	1.512060e-01	0	0	4.334064e+00	1.445192e+01	COL3A1;THY1;SULF1
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	2/61	3.742130e-02	1.580797e-01	0	0	6.863023e+00	2.254857e+01	COL3A1;THY1
GO_Biological_Process_2021	negative regulation of kinase activity (GO:0033673)	2/62	3.854520e-02	1.580797e-01	0	0	6.748299e+00	2.197195e+01	CDKN1C;THY1
GO_Biological_Process_2021	regulation of chaperone-mediated autophagy (GO:1904714)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	EEF1A1
GO_Biological_Process_2021	negative regulation of neuron projection regeneration (GO:0070571)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	THY1
GO_Biological_Process_2021	cell migration involved in heart development (GO:0060973)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	PDGFRB
GO_Biological_Process_2021	cellular response to interferon-alpha (GO:0035457)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	GATA3
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	RPS7
GO_Biological_Process_2021	cytoplasmic sequestering of NF-kappaB (GO:0007253)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	TMSB4X
GO_Biological_Process_2021	integrin activation (GO:0033622)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	FN1
GO_Biological_Process_2021	positive regulation of myeloid cell apoptotic process (GO:0033034)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	MEF2C
GO_Biological_Process_2021	lymphatic endothelial cell differentiation (GO:0060836)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	NR2F2
GO_Biological_Process_2021	vascular associated smooth muscle contraction (GO:0014829)	1/8	3.931350e-02	1.580797e-01	0	0	2.870563e+01	9.289679e+01	EDNRA
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	3/150	3.946427e-02	1.580797e-01	0	0	4.155902e+00	1.343337e+01	MEF2C;PDE3A;ACTB
GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)	2/63	3.968190e-02	1.580797e-01	0	0	6.637337e+00	2.141776e+01	RPS3;FOS
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	2/63	3.968190e-02	1.580797e-01	0	0	6.637337e+00	2.141776e+01	PDGFRB;RPS3
GO_Biological_Process_2021	actin filament organization (GO:0007015)	3/152	4.078632e-02	1.613414e-01	0	0	4.099702e+00	1.311662e+01	MARCKSL1;TPM4;TPM2
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	4.083127e-02	1.613414e-01	0	0	6.529954e+00	2.088480e+01	RPL30;RPL39
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	2/65	4.199313e-02	1.624905e-01	0	0	6.425980e+00	2.037196e+01	THY1;ACTG1
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	4/261	4.205422e-02	1.624905e-01	0	0	3.184663e+00	1.009155e+01	CALD1;PDGFA;ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3/155	4.281109e-02	1.624905e-01	0	0	4.018177e+00	1.266111e+01	NPM1;RPS3;RPS27A
GO_Biological_Process_2021	cell-cell junction assembly (GO:0007043)	2/66	4.316735e-02	1.624905e-01	0	0	6.325255e+00	1.987819e+01	ACTB;ACTG1
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	2/66	4.316735e-02	1.624905e-01	0	0	6.325255e+00	1.987819e+01	EFNB2;FOS
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	5/384	4.362512e-02	1.624905e-01	0	0	2.710873e+00	8.490787e+00	MEF2C;RPS7;RPS3;FN1;ACTG1
GO_Biological_Process_2021	regulation of cellular extravasation (GO:0002691)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	THY1
GO_Biological_Process_2021	negative regulation of ubiquitin protein ligase activity (GO:1904667)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	RPS7
GO_Biological_Process_2021	collagen-activated signaling pathway (GO:0038065)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	COL4A2
GO_Biological_Process_2021	regulation of mammary gland epithelial cell proliferation (GO:0033599)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	GATA3
GO_Biological_Process_2021	development of primary female sexual characteristics (GO:0046545)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	NR2F2
GO_Biological_Process_2021	regulation of nephron tubule epithelial cell differentiation (GO:0072182)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	GATA3
GO_Biological_Process_2021	endochondral ossification (GO:0001958)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2021	plasminogen activation (GO:0031639)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	PLAT
GO_Biological_Process_2021	positive regulation of ATP biosynthetic process (GO:2001171)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	regulation of transmembrane transporter activity (GO:0022898)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	ACTB
GO_Biological_Process_2021	positive regulation of ligase activity (GO:0051351)	1/9	4.411885e-02	1.624905e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2021	skeletal system development (GO:0001501)	3/158	4.488559e-02	1.646930e-01	0	0	3.939807e+00	1.222774e+01	COL1A2;RPL13;SULF1
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	4/267	4.506717e-02	1.647399e-01	0	0	3.111058e+00	9.643040e+00	NOTCH3;GATA3;PTPN12;SULF1
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	2/68	4.555225e-02	1.650766e-01	0	0	6.132962e+00	1.894408e+01	NPM1;EIF1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	3/161	4.700945e-02	1.650766e-01	0	0	3.864413e+00	1.181508e+01	PDGFRB;PDGFA;GATA3
GO_Biological_Process_2021	cellular response to light stimulus (GO:0071482)	2/70	4.798479e-02	1.650766e-01	0	0	5.951981e+00	1.807540e+01	NPM1;RPL26
GO_Biological_Process_2021	kidney development (GO:0001822)	2/70	4.798479e-02	1.650766e-01	0	0	5.951981e+00	1.807540e+01	GATA3;SULF1
GO_Biological_Process_2021	wound healing (GO:0042060)	2/70	4.798479e-02	1.650766e-01	0	0	5.951981e+00	1.807540e+01	COL3A1;PDGFA
GO_Biological_Process_2021	negative regulation of cAMP-mediated signaling (GO:0043951)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	PDE3A
GO_Biological_Process_2021	adherens junction assembly (GO:0034333)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	ACTB
GO_Biological_Process_2021	apical protein localization (GO:0045176)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	ACTB
GO_Biological_Process_2021	B cell homeostasis (GO:0001782)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	MEF2C
GO_Biological_Process_2021	cellular response to interleukin-4 (GO:0071353)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	GATA3
GO_Biological_Process_2021	negative regulation of transforming growth factor beta production (GO:0071635)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	FN1
GO_Biological_Process_2021	positive regulation of behavior (GO:0048520)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	MEF2C
GO_Biological_Process_2021	response to interleukin-4 (GO:0070670)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	GATA3
GO_Biological_Process_2021	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	PDGFA
GO_Biological_Process_2021	sequestering of actin monomers (GO:0042989)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	TMSB4X
GO_Biological_Process_2021	low-density lipoprotein particle receptor catabolic process (GO:0032802)	1/10	4.890039e-02	1.650766e-01	0	0	2.232435e+01	6.737423e+01	CLTA
