id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EN_H	CM|EN_V	CM|EP	CM|FB_H	CM|FB_V	CM|PR	CM|SM	CM|UN	EN_H|CM	EN_H|EN_H	EN_H|EN_V	EN_H|EP	EN_H|FB_H	EN_H|FB_V	EN_H|PR	EN_H|SM	EN_H|UN	EN_V|CM	EN_V|EN_H	EN_V|EN_V	EN_V|EP	EN_V|FB_H	EN_V|FB_V	EN_V|PR	EN_V|SM	EN_V|UN	EP|CM	EP|EN_H	EP|EN_V	EP|EP	EP|FB_H	EP|FB_V	EP|PR	EP|SM	EP|UN	FB_H|CM	FB_H|EN_H	FB_H|EN_V	FB_H|EP	FB_H|FB_H	FB_H|FB_V	FB_H|PR	FB_H|SM	FB_H|UN	FB_V|CM	FB_V|EN_H	FB_V|EN_V	FB_V|EP	FB_V|FB_H	FB_V|FB_V	FB_V|PR	FB_V|SM	FB_V|UN	PR|CM	PR|EN_H	PR|EN_V	PR|EP	PR|FB_H	PR|FB_V	PR|PR	PR|SM	PR|UN	SM|CM	SM|EN_H	SM|EN_V	SM|EP	SM|FB_H	SM|FB_V	SM|PR	SM|SM	SM|UN	UN|CM	UN|EN_H	UN|EN_V	UN|EP	UN|FB_H	UN|FB_V	UN|PR	UN|SM	UN|UN
CPI-SS0DE3B267F	GHRL_GHSR	simple:Q9UBU3	simple:Q92847	GHRL	GHSR	True	False	True	curated	False	Ligand-Receptor	Signaling by Growth hormone-releasing hormone	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
CPI-SS09F7A6011	PENK_GHSR	simple:P01210	simple:Q92847	PENK	GHSR	True	False	True	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0
CPI-CS0215886EA	LTC4_byLTC4S_CYSLTR1	complex:LTC4_byLTC4S	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Lipoxin/Leukotriene	0.017	0.211	0.102	0.019	0.019	0.028	0.049	0.0	0.02	0.002	0.196	0.087	0.004	0.004	0.013	0.034	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.237	0.128	0.045	0.045	0.054	0.075	0.0	0.046	0.007	0.201	0.092	0.009	0.009	0.018	0.039	0.0	0.01	0.003	0.197	0.088	0.005	0.006	0.014	0.035	0.0	0.007	0.004	0.197	0.088	0.005	0.006	0.014	0.036	0.0	0.007	0.01	0.204	0.095	0.012	0.012	0.021	0.042	0.0	0.013	0.015	0.209	0.1	0.017	0.017	0.026	0.047	0.0	0.018
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	MDK	PTPRZ1	True	False	False	curated	False	Ligand-Receptor	Signaling by Midkine	0.505	0.0	0.0	0.0	0.506	0.509	0.506	0.0	0.0	0.08	0.0	0.0	0.0	0.081	0.084	0.08	0.0	0.0	0.156	0.0	0.0	0.0	0.156	0.159	0.156	0.0	0.0	0.67	0.0	0.0	0.0	0.671	0.674	0.671	0.0	0.0	0.858	0.0	0.0	0.0	0.859	0.862	0.858	0.0	0.0	1.24	0.0	0.0	0.0	1.241	1.244	1.24	0.0	0.0	0.669	0.0	0.0	0.0	0.67	0.673	0.669	0.0	0.0	0.514	0.0	0.0	0.0	0.514	0.517	0.514	0.0	0.0	0.228	0.0	0.0	0.0	0.228	0.231	0.228	0.0	0.0
CPI-SS04E690D72	PTN_PTPRZ1	simple:P21246	simple:P23471	PTN	PTPRZ1	True	False	False	curated	False	Ligand-Receptor	Signaling by Pleiotrophin	0.252	0.0	0.0	0.0	0.253	0.256	0.253	0.0	0.0	0.017	0.0	0.0	0.0	0.018	0.021	0.018	0.0	0.0	0.041	0.0	0.0	0.0	0.042	0.045	0.042	0.0	0.0	0.026	0.0	0.0	0.0	0.027	0.03	0.026	0.0	0.0	0.476	0.0	0.0	0.0	0.477	0.48	0.477	0.0	0.0	0.624	0.0	0.0	0.0	0.625	0.628	0.625	0.0	0.0	0.158	0.0	0.0	0.0	0.159	0.162	0.158	0.0	0.0	0.253	0.0	0.0	0.0	0.253	0.256	0.253	0.0	0.0	0.113	0.0	0.0	0.0	0.114	0.117	0.114	0.0	0.0
CPI-SS0730D1EF3	CNTN1_MCAM	simple:Q12860	simple:P43121	CNTN1	MCAM	False	False	False	curated	False	Adhesion-Adhesion		0.116	0.64	0.641	0.018	0.142	0.078	0.607	0.848	0.092	0.109	0.633	0.634	0.011	0.135	0.071	0.6	0.841	0.085	0.112	0.636	0.637	0.014	0.138	0.074	0.603	0.844	0.088	0.108	0.633	0.633	0.01	0.134	0.07	0.599	0.841	0.084	0.113	0.638	0.638	0.015	0.139	0.076	0.605	0.846	0.089	0.185	0.709	0.71	0.087	0.211	0.147	0.676	0.917	0.16	0.123	0.648	0.649	0.026	0.15	0.086	0.615	0.856	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.044	0.035	0.053	0.03	0.167	0.111	0.354	0.417	0.044	0.087	0.077	0.096	0.072	0.209	0.153	0.397	0.459	0.086	0.084	0.074	0.093	0.069	0.206	0.15	0.394	0.456	0.083	1.341	1.331	1.35	1.326	1.463	1.407	1.651	1.713	1.34	0.719	0.71	0.728	0.705	0.842	0.786	1.029	1.092	0.719	0.471	0.462	0.48	0.457	0.594	0.538	0.781	0.844	0.471	0.203	0.194	0.212	0.189	0.326	0.27	0.513	0.576	0.203	0.176	0.166	0.185	0.161	0.298	0.242	0.486	0.548	0.175	0.098	0.088	0.107	0.083	0.22	0.164	0.408	0.47	0.097
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.123	0.114	0.132	0.109	0.246	0.19	0.433	0.496	0.123	0.198	0.188	0.207	0.183	0.32	0.264	0.508	0.57	0.197	0.162	0.153	0.171	0.147	0.284	0.229	0.472	0.535	0.162	0.081	0.072	0.09	0.067	0.204	0.148	0.391	0.454	0.081	0.28	0.271	0.289	0.266	0.403	0.347	0.59	0.653	0.28	0.126	0.116	0.135	0.111	0.248	0.192	0.436	0.498	0.125	0.273	0.264	0.282	0.259	0.396	0.34	0.583	0.646	0.273	0.484	0.474	0.493	0.469	0.606	0.55	0.794	0.856	0.483	0.089	0.08	0.098	0.074	0.211	0.156	0.399	0.462	0.089
CPI-SS0263EFDDF	JAG2_NOTCH3	simple:Q9Y219	simple:Q9UM47	JAG2	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.055	0.045	0.064	0.04	0.177	0.121	0.365	0.427	0.054	0.188	0.179	0.197	0.173	0.31	0.255	0.498	0.561	0.188	0.164	0.155	0.173	0.149	0.286	0.231	0.474	0.537	0.164	0.032	0.023	0.041	0.018	0.155	0.099	0.342	0.405	0.032	0.033	0.024	0.042	0.018	0.155	0.1	0.343	0.406	0.033	0.03	0.02	0.039	0.015	0.152	0.096	0.34	0.402	0.029	0.029	0.019	0.038	0.014	0.151	0.095	0.339	0.401	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.034	0.052	0.028	0.165	0.11	0.353	0.416	0.043
CPI-SS0D37C7C70	DLK1_NOTCH4	simple:P80370	simple:Q99466	DLK1	NOTCH4	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.026	0.383	0.369	0.024	0.026	0.023	0.023	0.0	0.036	0.069	0.426	0.411	0.066	0.068	0.065	0.065	0.0	0.078	0.066	0.423	0.408	0.063	0.065	0.062	0.062	0.0	0.075	1.323	1.68	1.665	1.32	1.322	1.319	1.32	0.0	1.332	0.701	1.058	1.044	0.698	0.701	0.698	0.698	0.0	0.711	0.453	0.81	0.796	0.451	0.453	0.45	0.45	0.0	0.463	0.185	0.542	0.528	0.182	0.184	0.182	0.182	0.0	0.195	0.158	0.515	0.5	0.155	0.157	0.154	0.155	0.0	0.167	0.08	0.437	0.422	0.077	0.079	0.076	0.076	0.0	0.089
CPI-SS0837E9F59	JAG1_NOTCH4	simple:P78504	simple:Q99466	JAG1	NOTCH4	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.106	0.462	0.448	0.103	0.105	0.102	0.102	0.0	0.115	0.18	0.537	0.522	0.177	0.179	0.176	0.177	0.0	0.189	0.144	0.501	0.487	0.141	0.143	0.14	0.141	0.0	0.153	0.063	0.42	0.406	0.061	0.063	0.06	0.06	0.0	0.073	0.262	0.619	0.605	0.259	0.261	0.259	0.259	0.0	0.272	0.108	0.465	0.45	0.105	0.107	0.104	0.104	0.0	0.117	0.255	0.612	0.598	0.252	0.254	0.252	0.252	0.0	0.265	0.466	0.823	0.808	0.463	0.465	0.462	0.462	0.0	0.475	0.071	0.428	0.414	0.068	0.07	0.067	0.068	0.0	0.08
CPI-SS096F3E0F2	JAG2_NOTCH4	simple:Q9Y219	simple:Q99466	JAG2	NOTCH4	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.037	0.394	0.379	0.034	0.036	0.033	0.033	0.0	0.046	0.17	0.527	0.513	0.167	0.169	0.167	0.167	0.0	0.18	0.146	0.503	0.489	0.143	0.145	0.142	0.143	0.0	0.155	0.014	0.371	0.357	0.012	0.014	0.011	0.011	0.0	0.024	0.015	0.372	0.358	0.012	0.014	0.011	0.012	0.0	0.024	0.012	0.369	0.354	0.009	0.011	0.008	0.009	0.0	0.021	0.011	0.368	0.353	0.008	0.01	0.007	0.008	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.382	0.368	0.022	0.024	0.022	0.022	0.0	0.035
CPI-SS0D1EF9598	PENK_OPRK1	simple:P01210	simple:P41145	PENK	OPRK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Opioid	0.0	0.0	0.003	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.199	0.0	0.0	0.214	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.034	0.0	0.0	0.0
CPI-SS0D97012FB	PENK_OPRM1	simple:P01210	simple:P35372	PENK	OPRM1	True	False	True	curated	False	Ligand-Receptor	Signaling by Opioid	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.017	0.0	0.0
CPI-SS0133239EA	ADCYAP1_ADCYAP1R1	simple:P18509	simple:P41586	ADCYAP1	ADCYAP1R1	True	False	True	curated	False	Ligand-Receptor	Signaling by Pituitary adenylate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.005	0.0	0.0	0.003	0.007	0.004	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06102CC06	VIP_ADCYAP1R1	simple:P01282	simple:P41586	VIP	ADCYAP1R1	True	False	True	curated	False	Ligand-Receptor	Signaling by Vasoactive Intestinal Peptide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.005	0.0	0.0	0.003	0.007	0.004	0.012	0.0	0.007	0.009	0.0	0.0	0.008	0.012	0.008	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.013	0.0	0.0	0.011	0.015	0.012	0.02	0.0	0.001	0.003	0.0	0.0	0.002	0.006	0.003	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07361522F	PGF_FLT1	simple:P49763	simple:P17948	PGF	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.036	1.571	1.332	0.035	0.315	0.102	0.457	0.438	0.047	0.26	1.795	1.556	0.259	0.539	0.327	0.681	0.662	0.272	0.503	2.038	1.799	0.502	0.782	0.569	0.924	0.905	0.514	0.034	1.569	1.329	0.033	0.312	0.1	0.454	0.435	0.045	0.085	1.62	1.381	0.084	0.364	0.151	0.506	0.487	0.096	0.093	1.628	1.388	0.092	0.372	0.159	0.514	0.495	0.104	0.263	1.798	1.558	0.262	0.542	0.329	0.684	0.665	0.274	0.209	1.744	1.505	0.209	0.488	0.276	0.63	0.611	0.221	0.054	1.589	1.349	0.053	0.333	0.12	0.475	0.456	0.065
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	VEGFA	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.327	1.862	1.622	0.326	0.606	0.393	0.747	0.728	0.338	0.094	1.629	1.389	0.093	0.373	0.16	0.515	0.496	0.105	0.065	1.6	1.36	0.064	0.344	0.131	0.485	0.466	0.076	0.471	2.006	1.767	0.47	0.75	0.537	0.892	0.873	0.482	0.256	1.79	1.551	0.255	0.534	0.322	0.676	0.657	0.267	0.172	1.707	1.468	0.171	0.451	0.238	0.593	0.574	0.183	0.15	1.685	1.445	0.149	0.429	0.216	0.571	0.552	0.161	0.074	1.609	1.369	0.073	0.353	0.14	0.494	0.475	0.085	0.364	1.899	1.659	0.363	0.643	0.43	0.785	0.766	0.375
CPI-SC0B51DC960	PGF_FLT1_complex	simple:P49763	complex:FLT1_complex	PGF		True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.036	0.948	0.904	0.021	0.097	0.045	0.013	0.0	0.047	0.26	1.172	1.128	0.245	0.321	0.269	0.238	0.0	0.272	0.503	1.415	1.371	0.488	0.564	0.512	0.48	0.0	0.514	0.034	0.946	0.901	0.018	0.095	0.042	0.011	0.0	0.045	0.085	0.997	0.953	0.07	0.146	0.094	0.062	0.0	0.096	0.093	1.005	0.961	0.078	0.154	0.102	0.07	0.0	0.104	0.263	1.175	1.13	0.247	0.324	0.272	0.24	0.0	0.274	0.209	1.122	1.077	0.194	0.27	0.218	0.187	0.0	0.221	0.054	0.966	0.921	0.038	0.115	0.063	0.031	0.0	0.065
CPI-SC0AFC650CD	VEGFA_FLT1_complex	simple:P15692	complex:FLT1_complex	VEGFA		True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.327	1.239	1.194	0.311	0.388	0.336	0.304	0.0	0.338	0.094	1.006	0.961	0.079	0.155	0.103	0.071	0.0	0.105	0.065	0.977	0.932	0.049	0.126	0.073	0.042	0.0	0.076	0.471	1.383	1.339	0.456	0.532	0.48	0.448	0.0	0.482	0.256	1.168	1.123	0.24	0.317	0.264	0.233	0.0	0.267	0.172	1.084	1.04	0.157	0.233	0.181	0.149	0.0	0.183	0.15	1.062	1.017	0.135	0.211	0.159	0.127	0.0	0.161	0.074	0.986	0.941	0.058	0.135	0.083	0.051	0.0	0.085	0.364	1.276	1.231	0.348	0.425	0.373	0.341	0.0	0.375
CPI-SS01790830C	PGF_NRP1	simple:P49763	simple:O14786	PGF	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.171	0.631	0.56	0.041	0.188	0.266	0.223	0.149	0.1	0.396	0.856	0.785	0.265	0.412	0.49	0.447	0.373	0.324	0.638	1.098	1.027	0.507	0.654	0.733	0.69	0.616	0.567	0.169	0.629	0.558	0.038	0.185	0.263	0.221	0.146	0.097	0.221	0.68	0.609	0.09	0.237	0.315	0.272	0.198	0.149	0.228	0.688	0.617	0.097	0.244	0.323	0.28	0.205	0.157	0.398	0.858	0.787	0.267	0.414	0.493	0.45	0.375	0.326	0.345	0.805	0.734	0.214	0.361	0.439	0.396	0.322	0.273	0.189	0.649	0.578	0.058	0.205	0.284	0.241	0.166	0.118
CPI-SS034083FFA	SEMA3A_NRP1	simple:Q14563	simple:O14786	SEMA3A	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.279	0.739	0.668	0.148	0.295	0.374	0.331	0.256	0.207	0.178	0.638	0.567	0.047	0.194	0.272	0.229	0.155	0.106	0.169	0.629	0.558	0.038	0.185	0.264	0.221	0.146	0.097	0.175	0.635	0.564	0.044	0.191	0.269	0.226	0.152	0.103	0.219	0.679	0.608	0.088	0.235	0.314	0.271	0.197	0.148	0.277	0.737	0.666	0.146	0.293	0.372	0.329	0.254	0.206	0.2	0.659	0.588	0.069	0.216	0.294	0.251	0.177	0.128	0.192	0.652	0.581	0.061	0.208	0.287	0.244	0.169	0.121	0.224	0.684	0.613	0.093	0.24	0.319	0.276	0.201	0.152
CPI-SS043E22BF5	VEGFA_NRP1	simple:P15692	simple:O14786	VEGFA	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.462	0.922	0.851	0.331	0.478	0.557	0.514	0.439	0.39	0.229	0.689	0.618	0.098	0.245	0.324	0.281	0.206	0.158	0.2	0.66	0.589	0.069	0.216	0.294	0.252	0.177	0.128	0.607	1.066	0.995	0.476	0.623	0.701	0.658	0.584	0.535	0.391	0.851	0.78	0.26	0.407	0.485	0.443	0.368	0.319	0.308	0.767	0.696	0.177	0.324	0.402	0.359	0.285	0.236	0.285	0.745	0.674	0.154	0.301	0.38	0.337	0.262	0.214	0.209	0.669	0.598	0.078	0.225	0.304	0.261	0.186	0.137	0.499	0.959	0.888	0.368	0.515	0.594	0.551	0.476	0.428
CPI-SS065D9259F	PGF_NRP2	simple:P49763	simple:O60462	PGF	NRP2	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	0.215	0.721	0.485	0.028	0.123	0.447	0.067	0.135	0.095	0.439	0.946	0.709	0.252	0.347	0.671	0.291	0.36	0.319	0.681	1.188	0.952	0.495	0.59	0.914	0.534	0.602	0.562	0.212	0.719	0.482	0.026	0.12	0.445	0.065	0.133	0.092	0.264	0.771	0.534	0.077	0.172	0.496	0.116	0.184	0.144	0.271	0.778	0.542	0.085	0.18	0.504	0.124	0.192	0.152	0.441	0.948	0.711	0.255	0.35	0.674	0.294	0.362	0.322	0.388	0.895	0.658	0.202	0.296	0.62	0.24	0.309	0.268	0.232	0.739	0.502	0.046	0.141	0.465	0.085	0.153	0.113
CPI-SS046F8AD8B	VEGFA_NRP2	simple:P15692	simple:O60462	VEGFA	NRP2	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.505	1.012	0.775	0.319	0.414	0.738	0.358	0.426	0.386	0.272	0.779	0.543	0.086	0.181	0.505	0.125	0.193	0.153	0.243	0.75	0.513	0.057	0.151	0.476	0.096	0.164	0.124	0.65	1.157	0.92	0.463	0.558	0.882	0.502	0.57	0.53	0.434	0.941	0.704	0.248	0.342	0.666	0.287	0.355	0.314	0.351	0.857	0.621	0.164	0.259	0.583	0.203	0.271	0.231	0.328	0.835	0.599	0.142	0.237	0.561	0.181	0.249	0.209	0.252	0.759	0.522	0.066	0.161	0.485	0.105	0.173	0.133	0.542	1.049	0.812	0.356	0.451	0.775	0.395	0.463	0.423
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	True	False	True	curated	False	Ligand-Receptor	Signaling by Platelet-derived growth factor	0.047	0.048	0.068	0.045	0.265	0.553	0.301	0.066	0.041	0.351	0.352	0.372	0.349	0.569	0.857	0.605	0.37	0.345	0.197	0.198	0.218	0.195	0.415	0.703	0.451	0.216	0.191	0.031	0.031	0.051	0.029	0.249	0.536	0.284	0.05	0.025	0.207	0.208	0.228	0.205	0.425	0.713	0.461	0.226	0.201	0.057	0.058	0.078	0.055	0.275	0.563	0.311	0.076	0.051	0.509	0.51	0.53	0.507	0.727	1.015	0.763	0.528	0.503	0.561	0.562	0.582	0.559	0.779	1.067	0.815	0.58	0.555	0.034	0.035	0.055	0.032	0.252	0.54	0.288	0.053	0.028
CPI-SS0666DE74B	NPY_NPY1R	simple:P01303	simple:P25929	NPY	NPY1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Pro-neuregulin	0.027	0.003	0.009	0.003	0.015	0.177	0.099	0.057	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.031	0.036	0.03	0.042	0.204	0.126	0.084	0.036	0.032	0.008	0.014	0.008	0.02	0.182	0.103	0.061	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS058DED3AA	ProstaglandinF2a_byAKR1B1_PTGFR	complex:ProstaglandinF2a_byAKR1B1	simple:P43088		PTGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.41	0.0	0.403	0.0	0.401	0.442	0.402	0.41	0.403	0.178	0.0	0.17	0.0	0.168	0.209	0.169	0.178	0.17	0.178	0.0	0.17	0.0	0.168	0.209	0.169	0.178	0.17	0.028	0.0	0.021	0.0	0.019	0.06	0.02	0.029	0.021	0.197	0.0	0.19	0.0	0.188	0.229	0.189	0.197	0.19	0.083	0.0	0.076	0.0	0.074	0.115	0.074	0.083	0.076	0.057	0.0	0.049	0.0	0.047	0.088	0.048	0.057	0.049	0.112	0.0	0.105	0.0	0.103	0.144	0.103	0.112	0.105	0.16	0.0	0.153	0.0	0.151	0.192	0.151	0.16	0.153
CPI-CS0D78DAC70	ProstaglandinD2_byAKR1C3_PTGFR	complex:ProstaglandinD2_byAKR1C3	simple:P43088		PTGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.057	0.0	0.05	0.0	0.048	0.089	0.049	0.057	0.05	0.014	0.0	0.007	0.0	0.005	0.046	0.005	0.014	0.007	0.024	0.0	0.017	0.0	0.015	0.056	0.015	0.024	0.017	0.247	0.0	0.239	0.0	0.237	0.278	0.238	0.247	0.24	0.024	0.0	0.016	0.0	0.014	0.055	0.015	0.024	0.016	0.048	0.0	0.041	0.0	0.039	0.08	0.039	0.048	0.041	0.041	0.0	0.034	0.0	0.032	0.073	0.032	0.041	0.034	0.045	0.0	0.038	0.0	0.036	0.076	0.036	0.045	0.038	0.027	0.0	0.02	0.0	0.018	0.059	0.018	0.027	0.02
CPI-CS09DCEBC2B	ProstaglandinE2_byPTGES_PTGER1	complex:ProstaglandinE2_byPTGES	simple:P34995		PTGER1	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.002	0.004	0.003	0.0	0.003	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.006	0.005	0.0	0.005	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.008	0.007	0.0	0.007	0.006	0.006	0.0	0.0	0.041	0.043	0.042	0.0	0.042	0.041	0.041	0.0	0.0	0.01	0.012	0.011	0.0	0.011	0.01	0.01	0.0	0.0	0.007	0.009	0.008	0.0	0.008	0.007	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0F0453B03	ProstaglandinE2_byPTGES_PTGER2	complex:ProstaglandinE2_byPTGES	simple:P43116		PTGER2	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.001	0.002	0.0	0.0	0.003	0.008	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0	0.005	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.0	0.0	0.007	0.012	0.026	0.0	0.0	0.04	0.041	0.0	0.0	0.042	0.047	0.061	0.0	0.0	0.009	0.01	0.0	0.0	0.011	0.016	0.03	0.0	0.0	0.006	0.007	0.0	0.0	0.008	0.013	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS080C76630	ProstaglandinE2_byPTGES_PTGER3	complex:ProstaglandinE2_byPTGES	simple:P43115		PTGER3	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.046	0.009	0.019	0.01	0.058	0.051	0.006	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.011	0.021	0.012	0.06	0.053	0.008	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.013	0.023	0.014	0.062	0.055	0.01	0.0	0.023	0.085	0.048	0.058	0.049	0.097	0.09	0.045	0.0	0.058	0.054	0.017	0.027	0.018	0.066	0.059	0.014	0.0	0.027	0.051	0.014	0.024	0.015	0.063	0.056	0.011	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
