gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
PDXP	0.045316245	0.045706607	0.05851413543721236	0.028099963	0.043478260869565216	-0.69986254	0.5332962	0
LGALS1	0.6503056	0.6338699	0.48717948717948717	1.3749019	0.7391304347826086	1.1169474	5.9629345	1
NOL12	0.16701321	0.16748406	0.1992110453648915	0.14623861	0.18840579710144928	-0.1955745	0.22356956	0
TRIOBP	0.9833218	0.99296516	0.7790927021696252	0.5582194	0.5072463768115942	-0.8307978	6.8654203	1
H1F0	0.1995321	0.19176222	0.21597633136094674	0.54206866	0.4782608695652174	1.498671	4.405872	0
GCAT	0.017359694	0.016439239	0.022353714661406968	0.057940494	0.07246376811594203	1.811167	0.94422	0
GALR3	0.00020376741	0.00020838898	0.0003287310979618672	-5.820766e-11	0.0	-1.6247522	0.49843028	0
ANKRD54	0.10808222	0.10797079	0.13149243918474687	0.11300185	0.14492753623188406	0.065645896	0.051169235	0
EIF3L	0.61547375	0.6118464	0.569362261669954	0.7753856	0.7391304347826086	0.3416947	1.7897736	0
AL022311.1	0.06206042	0.06260881	0.07988165680473373	0.037877146	0.043478260869565216	-0.7235367	0.56530523	0
MICALL1	0.1218083	0.12350714	0.14595660749506903	0.04691894	0.07246376811594203	-1.3944482	2.855504	0
C22orf23	0.0023100784	0.0023624734	0.0026298487836949377	-5.820766e-11	0.0	-4.622037	2.1219077	0
AL031587.3	0.0036380456	0.0037205622	0.004930966469428008	-5.820766e-11	0.0	-5.255714	3.6390092	0
POLR2F	0.55741405	0.5604083	0.5378040762656148	0.42539468	0.4492753623188406	-0.39759472	1.4766599	0
SOX10	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031587.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031587.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PICK1	0.050008945	0.05035382	0.0611439842209073	0.034798	0.057971014492753624	-0.5318192	0.37518993	0
AL031587.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SLC16A8	0.0024439916	0.0024994242	0.0029585798816568047	-5.820766e-11	0.0	-4.700121	2.3656225	0
BAIAP2L2	0.00026786316	0.00027393858	0.0003287310979618672	-5.820766e-11	0.0	-1.9028022	0.49843282	0
AL022322.1	0.0032006311	0.0032732263	0.004273504273504274	-5.820766e-11	0.0	-5.076058	3.2554307	0
PLA2G6	0.006554322	0.0067030084	0.008875739644970414	-5.820766e-11	0.0	-6.088102	6.223967	1
AL022322.2	0.004338574	0.0044369805	0.005259697567389875	-5.820766e-11	0.0	-5.503661	3.9589965	0
MAFF	0.22324726	0.21870911	0.23997370151216305	0.4233067	0.42028985507246375	0.9523712	2.6023686	0
TMEM184B	0.23894578	0.23529269	0.26429980276134124	0.39998534	0.4057971014492754	0.7652382	1.9027243	0
AL020993.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CSNK1E	0.66270006	0.65440524	0.5982905982905983	1.0283864	0.782608695652174	0.652046	4.7714605	0
Z98749.1	0.00013836849	0.00014150664	0.0003287310979618672	-5.820766e-11	0.0	-1.2720637	0.49846876	0
Z97056.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z97056.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KCNJ4	0.0002484641	0.00025409946	0.0003287310979618672	-5.820766e-11	0.0	-1.8241556	0.49841172	0
Z97056.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KDELR3	0.12726676	0.12523076	0.14891518737672585	0.21703477	0.2463768115942029	0.79285026	1.1924073	0
DDX17	1.3050865	1.3048353	0.8731097961867192	1.3161664	0.9130434782608695	0.012473142	0.05205702	0
DMC1	0.00049594784	0.00050719676	0.0006574621959237344	-5.820766e-11	0.0	-2.602165	0.8031174	0
FAM227A	0.025613986	0.025960425	0.03517422748191979	0.010341375	0.014492753623188406	-1.319549	0.83280814	0
CBY1	0.18848568	0.18977018	0.22090729783037474	0.13183625	0.15942028985507245	-0.52517223	0.84182686	0
AL021707.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL021707.2	0.012221754	0.012264423	0.01643655489809336	0.010341375	0.014492753623188406	-0.2438832	0.06795459	0
AL021707.9	0.00019864962	0.0002031551	0.0003287310979618672	-5.820766e-11	0.0	-1.600057	0.4984059	0
TOMM22	0.5666419	0.56718904	0.5378040762656148	0.54250956	0.5652173913043478	-0.06416952	0.15086067	0
JOSD1	0.31259876	0.3158556	0.3418803418803419	0.16899684	0.18840579710144928	-0.901872	2.82328	0
GTPBP1	0.06103351	0.059010677	0.07429322813938198	0.15020843	0.15942028985507245	1.3464353	1.4100924	0
AL021707.5	0.00078637805	0.00080421736	0.0009861932938856016	-5.820766e-11	0.0	-3.1766706	1.0385065	0
SUN2	0.12526003	0.124006	0.14365548980933596	0.18055265	0.21739130434782608	0.5416455	0.67459804	0
AL021707.3	0.00029452966	0.00030120995	0.0003287310979618672	-5.820766e-11	0.0	-2.0043583	0.49840954	0
AL021707.8	0.0006079579	0.0006217502	0.0006574621959237344	-5.820766e-11	0.0	-2.8515005	0.8019495	0
AL021707.1	0.0019089481	0.0019522446	0.0026298487836949377	-5.820766e-11	0.0	-4.359132	2.2933812	0
AL021707.6	0.006128396	0.0062674214	0.007560815253122946	-5.820766e-11	0.0	-5.992638	5.1451335	1
AL021707.7	0.0014318367	0.0014643113	0.0019723865877712033	-5.820766e-11	0.0	-3.9674566	1.7797667	0
DNAL4	0.066390365	0.064834565	0.07889546351084813	0.13497555	0.18840579710144928	1.056708	1.2229612	0
NPTXR	0.019881554	0.020259392	0.026298487836949377	0.003224644	0.014492753623188406	-2.6144226	4.48833	0
CBX6	0.31823495	0.3201473	0.3497698882314267	0.23390678	0.2608695652173913	-0.45263606	1.028218	0
AL022318.5	0.0004031909	0.0004123359	0.0006574621959237344	-5.820766e-11	0.0	-2.357091	0.7474843	0
AL022318.1	0.00020916859	0.00021391269	0.0003287310979618672	-5.820766e-11	0.0	-1.6503643	0.49840516	0
APOBEC3A	0.0010355791	0.0008448402	0.0013149243918474688	0.009444783	0.014492753623188406	3.3365703	0.43622246	0
APOBEC3B	0.0005612309	0.00057396333	0.0006574621959237344	-5.820766e-11	0.0	-2.752671	0.7540381	0
APOBEC3B-AS1	0.00019035334	0.00019467063	0.0003287310979618672	-5.820766e-11	0.0	-1.5591042	0.4984542	0
APOBEC3C	0.09214516	0.09063111	0.11176857330703485	0.15890184	0.18840579710144928	0.80937415	0.97288144	0
APOBEC3D	0.0024925813	0.002549116	0.003616042077580539	-5.820766e-11	0.0	-4.72744	2.7148995	0
APOBEC3F	0.02902264	0.02929031	0.03714661406969099	0.017222736	0.028985507246376812	-0.76267374	0.464751	0
APOBEC3G	0.0105430335	0.010782194	0.015779092702169626	-5.820766e-11	0.0	-6.7658267	10.271938	1
APOBEC3H	0.0007756846	0.0006460063	0.0006574621959237344	0.0064929016	0.014492753623188406	3.1436539	0.42925468	0
CBX7	0.008395956	0.008586415	0.011176857330703484	-5.820766e-11	0.0	-6.4406896	7.707746	1
AL031846.2	0.0031320113	0.002680764	0.003287310979618672	0.023025999	0.028985507246376812	3.0559623	0.665888	0
PDGFB	0.28491035	0.28017205	0.30111768573307035	0.49379456	0.43478260869565216	0.81737524	2.284138	0
AL031590.1	0.0012529521	0.0012813691	0.0009861932938856016	-5.820766e-11	0.0	-3.7880278	1.057633	0
AL022326.1	0.0020046756	0.0020501434	0.0023011176857330702	-5.820766e-11	0.0	-4.426362	1.9698545	0
RPL3	2.8335342	2.8251722	0.9980276134122288	3.2021968	1.0	0.18071716	11.575262	0
SYNGR1	0.043371186	0.043393396	0.05982905982905983	0.042385403	0.043478260869565216	-0.033829115	0.014134888	0
TAB1	0.040760152	0.0412129	0.05128205128205128	0.020800669	0.028985507246376812	-0.9830433	0.72185045	0
MGAT3	0.0067436304	0.006132325	0.008547008547008548	0.03369499	0.043478260869565216	2.438967	0.7628308	0
MGAT3-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MIEF1	0.15453564	0.15432723	0.18606180144641682	0.16373023	0.18840579710144928	0.08527453	0.08159997	0
AL022312.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ATF4	0.6411135	0.62875044	0.5818540433925049	1.1861628	0.8260869565217391	0.9156348	7.3949738	1
RPS19BP1	0.7182967	0.71435046	0.6403681788297173	0.89229107	0.7536231884057971	0.32084212	1.7901036	0
CACNA1I	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ENTHD1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
GRAP2	9.083743e-05	9.289747e-05	0.0003287310979618672	-5.820766e-11	0.0	-0.94783515	0.49840692	0
Z82206.1	0.0005676519	0.0005805299	0.0006574621959237344	-5.820766e-11	0.0	-2.7666595	0.7958501	0
FAM83F	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z83847.1	0.00021199594	0.00021680415	0.0003287310979618672	-5.820766e-11	0.0	-1.6635922	0.4984221	0
TNRC6B	0.83038664	0.83263654	0.6903353057199211	0.7312349	0.6811594202898551	-0.18732785	0.7580566	0
ADSL	0.37365493	0.37496305	0.39414858645627876	0.31596935	0.37681159420289856	-0.24689204	0.58288234	0
SGSM3	0.31903338	0.32023552	0.3428665351742275	0.26601943	0.30434782608695654	-0.2675099	0.51379865	0
AL022238.2	0.017534938	0.017668108	0.0210387902695595	0.0116647575	0.014492753623188406	-0.5948184	0.21102566	0
MRTFA	0.08228881	0.08268083	0.10059171597633136	0.06500317	0.08695652173913043	-0.34656885	0.2847523	0
AL022238.3	0.0002838534	0.00029029153	0.0003287310979618672	-5.820766e-11	0.0	-1.964553	0.49844345	0
MRTFA-AS1	0.006645803	0.006618751	0.007232084155161078	0.007839264	0.014492753623188406	0.24081229	0.056142043	0
MCHR1	0.0012389733	0.000666611	0.0006574621959237344	0.0264727	0.028985507246376812	5.1153064	0.77011037	0
SLC25A17	0.09055804	0.09038517	0.11308349769888232	0.09818756	0.13043478260869565	0.11932745	0.08749223	0
ST13	1.2846775	1.2876079	0.873767258382643	1.1554937	0.7971014492753623	-0.15617113	0.88998836	0
XPNPEP3	0.10828263	0.10794361	0.1301775147928994	0.12323617	0.17391304347826086	0.19098224	0.17454965	0
DNAJB7	0.005057882	0.005172626	0.006245890861275477	-5.820766e-11	0.0	-5.720451	4.6190953	0
RBX1	1.4203782	1.4240164	0.9168310322156475	1.2600173	0.855072463768116	-0.17650904	1.3713498	0
EP300	0.38701043	0.3887831	0.4099276791584484	0.30884415	0.37681159420289856	-0.3319905	0.9033524	0
AL035658.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
EP300-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
L3MBTL2	0.09463272	0.095324	0.11571334648257725	0.06416425	0.08695652173913043	-0.5703358	0.5668586	0
AL035681.1	0.04017289	0.03918634	0.04700854700854701	0.08366794	0.10144927536231885	1.0923704	0.7855271	0
CHADL	0.010273185	0.010256265	0.012491781722550954	0.011019956	0.014492753623188406	0.10264726	0.024288826	0
RANGAP1	0.15549849	0.15599698	0.18408941485864563	0.13352835	0.15942028985507245	-0.22421643	0.24221711	0
ZC3H7B	0.12982747	0.1302872	0.15285996055226825	0.109567486	0.14492753623188406	-0.24966633	0.26929778	0
TEF	0.008035958	0.008218252	0.010848126232741617	-5.820766e-11	0.0	-6.378209	7.653079	1
AL008582.1	0.00032848233	0.00033593274	0.0003287310979618672	-5.820766e-11	0.0	-2.1241064	0.4984221	0
TOB2	0.2675307	0.26793826	0.2975016436554898	0.24954723	0.2898550724637681	-0.10254798	0.1451491	0
PHF5A	0.21583097	0.21384837	0.2485207100591716	0.30322143	0.34782608695652173	0.5035847	0.94470066	0
ACO2	0.35886773	0.3628464	0.3796844181459566	0.18344139	0.21739130434782608	-0.9836511	3.6727898	0
POLR3H	0.12704626	0.1287915	0.15483234714003946	0.050111353	0.057971014492753624	-1.3600715	2.400325	0
AL023553.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CSDC2	0.00076606765	0.00078344624	0.0009861932938856016	-5.820766e-11	0.0	-3.1431432	1.0484725	0
PMM1	0.06211124	0.06240905	0.0811965811965812	0.048975375	0.057971014492753624	-0.34906584	0.22739828	0
DESI1	0.47407404	0.48123434	0.46614069690992765	0.15837695	0.2028985507246377	-1.6027663	10.994411	1
XRCC6	0.66303456	0.66599905	0.6025641025641025	0.53235805	0.5507246376811594	-0.32306886	1.3347436	0
SNU13	0.9221911	0.91950804	0.7458908612754767	1.040501	0.8115942028985508	0.17832597	0.9627571	0
MEI1	0.008449331	0.008641001	0.01051939513477975	-5.820766e-11	0.0	-6.4497275	7.0383453	1
CCDC134	0.0091854045	0.009393771	0.012163050624589087	-5.820766e-11	0.0	-6.56891	8.439886	1
SREBF2-AS1	0.010110234	0.009969748	0.011505588428665352	0.016304666	0.028985507246376812	0.70407873	0.2320859	0
SREBF2	0.2096957	0.21100144	0.24326101249178173	0.15211037	0.17391304347826086	-0.47186974	0.750196	0
SHISA8	0.0026456304	0.0027056367	0.0039447731755424065	-5.820766e-11	0.0	-4.810257	3.0121913	0
TNFRSF13C	0.006803492	0.0069578304	0.00953320184089415	-5.820766e-11	0.0	-6.141154	6.5254173	1
CENPM	0.017105684	0.01728681	0.022353714661406968	0.009121281	0.014492753623188406	-0.91495407	0.41223934	0
LINC00634	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SEPTIN3	0.00092712994	0.0009481619	0.0013149243918474688	-5.820766e-11	0.0	-3.3897905	1.287557	0
Z99716.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
WBP2NL	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
NAGA	0.085564524	0.08413717	0.10355029585798817	0.14849913	0.18840579710144928	0.8188967	0.97921807	0
Z99716.2	0.00054681965	0.00055922515	0.0006574621959237344	-5.820766e-11	0.0	-2.7207723	0.7976651	0
PHETA2	0.0028834397	0.00294884	0.003616042077580539	-5.820766e-11	0.0	-4.930189	2.7288456	0
SMDT1	0.77945584	0.7757912	0.6699539776462854	0.94103533	0.7681159420289855	0.2785477	1.4428679	0
NDUFA6	0.7484844	0.74956244	0.6617357001972387	0.7009864	0.6666666666666666	-0.09664887	0.32108927	0
AL021878.2	0.0031891416	0.0030115165	0.0046022353714661405	0.011019956	0.014492753623188406	1.8374612	0.32682252	0
NDUFA6-DT	0.014062038	0.014055648	0.017422748191978962	0.014344514	0.014492753623188406	0.029143972	0.006940048	0
CYP2D6	0.00086718396	0.00088685605	0.0013149243918474688	-5.820766e-11	0.0	-3.3028405	1.2442373	0
AC254562.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC254562.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TCF20	0.06539637	0.064539365	0.08185404339250493	0.10317321	0.13043478260869565	0.67598116	0.5583667	0
OGFRP1	0.004602472	0.004706864	0.005588428665351742	-5.820766e-11	0.0	-5.5870247	4.2063885	0
LINC01315	0.0005086304	0.000520167	0.0006574621959237344	-5.820766e-11	0.0	-2.6326575	0.8025689	0
NFAM1	0.0011036282	0.00095085014	0.0013149243918474688	0.007839264	0.014492753623188406	2.9174483	0.41621518	0
AL022316.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RRP7A	0.3198214	0.31804043	0.3454963839579224	0.39832187	0.42028985507246375	0.32463312	0.7414928	0
SERHL2	0.004533451	0.0040071993	0.006245890861275477	0.027734188	0.028985507246376812	2.7606313	0.642199	0
POLDIP3	0.11420059	0.11434034	0.1383957922419461	0.108046554	0.13043478260869565	-0.08160804	0.06581945	0
Z93241.1	0.0008599374	0.0008794452	0.0009861932938856016	-5.820766e-11	0.0	-3.2919657	1.069132	0
CYB5R3	1.0061939	1.0089564	0.7807363576594346	0.8844279	0.7391304347826086	-0.19002733	0.98503566	0
ATP5MGL	0.004743036	0.004850616	0.005917159763313609	-5.820766e-11	0.0	-5.629537	4.2448797	0
A4GALT	0.03879972	0.038923956	0.044707429322813935	0.033323243	0.057971014492753624	-0.22350833	0.12066419	0
ARFGAP3	0.34532508	0.34123313	0.368836291913215	0.52571744	0.5217391304347826	0.6233816	2.043174	0
PACSIN2	0.19536878	0.19547553	0.22452333990795528	0.19064528	0.2318840579710145	-0.036078576	0.03973279	0
AL022476.1	0.0002484641	0.00025409946	0.0003287310979618672	-5.820766e-11	0.0	-1.8241556	0.49841172	0
TTLL1	0.071852304	0.07212977	0.08777120315581854	0.05961372	0.10144927536231885	-0.2745312	0.23043501	0
BIK	0.005325973	0.0054467977	0.006574621959237344	-5.820766e-11	0.0	-5.793584	4.719943	0
MCAT	0.07963897	0.0800301	0.0973044049967127	0.062389143	0.08695652173913043	-0.35873872	0.29491863	0
TSPO	0.6383117	0.6360818	0.551939513477975	0.73661005	0.6521739130434783	0.2116578	0.70484525	0
TTLL12	0.04724691	0.046770353	0.05818540433925049	0.06825071	0.08695652173913043	0.5442806	0.3486895	0
SCUBE1	0.000452212	0.00023002885	0.0003287310979618672	0.010247576	0.014492753623188406	4.9705567	0.47902158	0
Z82214.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z82214.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z99756.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01639	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MPPED1	0.0003996219	0.00040868588	0.0003287310979618672	-5.820766e-11	0.0	-2.346776	0.4984274	0
BX546033.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
EFCAB6-AS1	0.00042496278	0.00043460156	0.0006574621959237344	-5.820766e-11	0.0	-2.418465	0.80314076	0
EFCAB6	0.0043141237	0.0044119754	0.006245890861275477	-5.820766e-11	0.0	-5.495688	4.658614	0
Z97055.2	0.00062020414	0.0006342742	0.0009861932938856016	-5.820766e-11	0.0	-2.87632	1.0238239	0
SULT4A1	0.0050372714	0.004919086	0.006574621959237344	0.010247576	0.014492753623188406	1.0437963	0.21679337	0
PNPLA5	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PNPLA3	0.018839555	0.0192669	0.026298487836949377	-5.820766e-11	0.0	-7.5974503	16.96607	1
SAMM50	0.280894	0.28152817	0.31328073635765946	0.25291905	0.2898550724637681	-0.15454565	0.2366813	0
PARVB	0.10394728	0.10220933	0.11669953977646286	0.18057466	0.21739130434782608	0.82045645	1.1196787	0
AL033543.1	0.0018097435	0.0018507898	0.0023011176857330702	-5.820766e-11	0.0	-4.2859874	2.0824754	0
AL031595.3	0.008862146	0.00906318	0.011505588428665352	-5.820766e-11	0.0	-6.5177774	7.833888	1
PARVG	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031595.2	0.0010196606	0.0010427913	0.0013149243918474688	-5.820766e-11	0.0	-3.5144908	1.3122299	0
SHISAL1	0.0011308639	0.001156517	0.0009861932938856016	-5.820766e-11	0.0	-3.651359	1.0777144	0
Z85994.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01656	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RTL6	0.090055406	0.09096042	0.10848126232741617	0.050163746	0.07246376811594203	-0.857306	1.0787637	0
LINC00207	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC00229	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRR5	0.14910138	0.14974257	0.17685733070348456	0.12083954	0.14492753623188406	-0.30916148	0.32336196	0
ARHGAP8	0.0025048244	0.0014700311	0.0026298487836949377	0.048125528	0.057971014492753624	4.9409323	1.2784362	0
PHF21B	0.0029050778	0.0026862053	0.0039447731755424065	0.012554378	0.014492753623188406	2.183263	0.36101735	0
AL079301.1	0.00048141927	0.0004923387	0.0006574621959237344	-5.820766e-11	0.0	-2.5664232	0.75710666	0
NUP50-DT	0.030466378	0.030922882	0.04142011834319527	0.010341375	0.014492753623188406	-1.571021	1.2318016	0
Z82243.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
NUP50	0.20341012	0.20325021	0.23504273504273504	0.2104416	0.2608695652173913	0.05013877	0.057131726	0
AL008718.3	0.00020590861	0.00021057873	0.0003287310979618672	-5.820766e-11	0.0	-1.6349599	0.49847734	0
KIAA0930	0.12096729	0.12168255	0.14266929651545035	0.08944096	0.11594202898550725	-0.4436877	0.5030761	0
AL008718.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
UPK3A	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM118A	0.03918198	0.038739704	0.048980933596318214	0.05868159	0.07246376811594203	0.59783214	0.33920327	0
SMC1B	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RIBC2	0.0010314896	0.0010548886	0.0013149243918474688	-5.820766e-11	0.0	-3.5296826	1.1593058	0
AL021391.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FBLN1	0.07759974	0.07648464	0.09533201840894148	0.12675542	0.13043478260869565	0.72805804	0.62915736	0
LINC01589	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z95331.1	0.058107242	0.05891564	0.07297830374753451	0.02246087	0.043478260869565216	-1.3872746	1.836213	0
ATXN10	0.5392048	0.53973275	0.5332018408941486	0.51591265	0.5072463768115942	-0.06510607	0.13740689	0
BX324167.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX324167.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
WNT7B	0.0005163771	0.00052808947	0.0006574621959237344	-5.820766e-11	0.0	-2.650971	0.8019183	0
BX537318.1	0.015562501	0.015915515	0.0210387902695595	-5.820766e-11	0.0	-7.323327	14.039769	1
LINC00899	0.0015398422	0.0015747666	0.0023011176857330702	-5.820766e-11	0.0	-4.065889	2.030632	0
PRR34	0.00097146904	0.0009935068	0.0013149243918474688	-5.820766e-11	0.0	-3.450891	1.2736027	0
AL121672.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRR34-AS1	0.0004260873	0.00043575163	0.0006574621959237344	-5.820766e-11	0.0	-2.4215653	0.8030028	0
MIRLET7BHG	0.00747773	0.0074331313	0.00953320184089415	0.009444783	0.014492753623188406	0.3414628	0.07890501	0
AL121672.1	0.00024657688	0.00025216947	0.0003287310979618672	-5.820766e-11	0.0	-1.8162707	0.49845704	0
AL121672.2	0.0009038905	0.00092439534	0.0013149243918474688	-5.820766e-11	0.0	-3.3567016	1.2860763	0
PPARA	0.089779586	0.087864146	0.10683760683760683	0.17423232	0.21739130434782608	0.9868526	1.3675902	0
FP325332.1	0.00031588832	0.00032305307	0.0003287310979618672	-5.820766e-11	0.0	-2.0808396	0.49841475	0
CDPF1	0.035208214	0.035704657	0.0440499671268902	0.0133223375	0.014492753623188406	-1.4155115	0.9737279	0
PKDREJ	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TTC38	0.048920527	0.04949027	0.06180144641683103	0.023795724	0.028985507246376812	-1.0533047	0.75746906	0
GTSE1-DT	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
GTSE1	0.031838443	0.031822518	0.03155818540433925	0.03254143	0.043478260869565216	0.032129828	0.012652952	0
TRMU	0.09225653	0.09284585	0.11308349769888232	0.066282466	0.10144927536231885	-0.48558825	0.5130834	0
CELSR1	0.0011866142	0.0012135297	0.0019723865877712033	-5.820766e-11	0.0	-3.7153778	1.4846581	0
AL021392.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
GRAMD4	0.020835873	0.020649234	0.02564102564102564	0.029065082	0.043478260869565216	0.49118412	0.18454294	0
CERK	0.24866888	0.24481964	0.2758053911900066	0.41835597	0.43478260869565216	0.7727673	2.1560102	0
AL118516.1	0.06344162	0.06281664	0.07659434582511505	0.09098881	0.10144927536231885	0.5338321	0.39496788	0
TBC1D22A	0.1419842	0.14259814	0.16699539776462854	0.11492463	0.14492753623188406	-0.31102365	0.3646462	0
TBC1D22A-AS1	0.0011181858	0.0011435513	0.001643655489809336	-5.820766e-11	0.0	-3.636395	1.5861416	0
Z82186.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01644	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC00898	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL117329.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FP325330.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FP325330.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FP325330.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX284656.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX284656.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL008720.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z72006.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z82249.1	0.00028140628	0.00028778886	0.0003287310979618672	-5.820766e-11	0.0	-1.9552722	0.49840426	0
Z84468.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
