gene	mean	VO_mean	VO_positive_frac	HO_mean	HO_positive_frac	log2FC	-log10 p-val	is_significant
IGLON5	0.03558752	0.03462464	0.04799474030243261	0.07412876	0.13157894736842105	1.0960186	1.0543008	0
VSIG10L	0.012528478	0.012841505	0.01643655489809336	-7.2759576e-11	0.0	-7.0158625	10.950637	1
AC008750.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC008750.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ETFB	0.68685925	0.6899971	0.6268902038132808	0.5612939	0.6447368421052632	-0.29778588	1.6012827	0
AC008750.5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CLDND2	0.006401295	0.0063598333	0.00821827744904668	0.008061662	0.013157894736842105	0.33736616	0.07807247	0
NKG7	0.00017665885	0.00018107201	0.0003287310979618672	-7.2759576e-11	0.0	-1.4909409	0.49847534	0
LIM2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C19orf84	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC008750.7	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC10	0.0003087834	0.0003164975	0.0003287310979618672	-7.2759576e-11	0.0	-2.0583088	0.49841526	0
AC008750.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC008750.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CEACAM18	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC12	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC020914.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF175	0.041426804	0.041385267	0.05193951347797501	0.04308607	0.039473684210526314	0.05796694	0.022039594	0
AC018755.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC5	0.0009157756	0.0005864222	0.0006574621959237344	0.014098688	0.013157894736842105	4.3705177	0.46705973	0
AC018755.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SIGLEC14	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SPACA6P-AS	0.00119207	0.0012218488	0.0013149243918474688	-7.2759576e-11	0.0	-3.7244864	1.2715175	0
SPACA6	0.019918498	0.018994806	0.024983563445101907	0.056891162	0.09210526315789473	1.577558	1.066337	0
HAS1	0.00043874903	0.00044971018	0.0006574621959237344	-7.2759576e-11	0.0	-2.4586723	0.8008138	0
FPR1	0.0007400814	0.0007585738	0.0009861932938856016	-7.2759576e-11	0.0	-3.1019433	1.0645324	0
FPR2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC018755.5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FPR3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF577	0.029231131	0.029772084	0.0381328073635766	0.007579614	0.013157894736842105	-1.9596922	2.140513	0
AC006272.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF649-AS1	0.0003118973	0.0003196892	0.0003287310979618672	-7.2759576e-11	0.0	-2.0693223	0.49841577	0
ZNF649	0.030302547	0.030191107	0.03944773175542406	0.034763847	0.05263157894736842	0.20283751	0.09992431	0
ZNF613	0.02083388	0.020788739	0.026298487836949377	0.022641392	0.05263157894736842	0.12259516	0.054895747	0
ZNF350-AS1	0.0015916071	0.0016313677	0.0019723865877712033	-7.2759576e-11	0.0	-4.113841	1.7033854	0
ZNF350	0.031090496	0.031867266	0.0391190006574622	-7.2759576e-11	0.0	-8.320453	25.14957	1
ZNF615	0.017265894	0.016941555	0.022353714661406968	0.030248713	0.039473684210526314	0.8325784	0.33627495	0
ZNF614	0.031749483	0.032000188	0.040105193951347796	0.021715537	0.039473684210526314	-0.5572259	0.37484598	0
ZNF432	0.041409194	0.041279122	0.050953320184089414	0.0466122	0.07894736842105263	0.17489628	0.09971085	0
AC011468.5	0.0057629417	0.005683904	0.007560815253122946	0.00892733	0.013157894736842105	0.6422558	0.14267235	0
AC011468.1	0.005432365	0.004983899	0.006574621959237344	0.023383187	0.039473684210526314	2.2076209	0.73813885	0
ZNF841	0.023732638	0.023496779	0.029585798816568046	0.033174023	0.039473684210526314	0.4958065	0.2042749	0
ZNF616	0.028121196	0.027291551	0.034845496383957925	0.061329786	0.07894736842105263	1.1652074	0.73172325	0
AC011468.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF836	0.036744475	0.036351826	0.043721236028928336	0.052461453	0.09210526315789473	0.52801406	0.37417057	0
AC010320.1	0.0009829821	0.0010075431	0.0013149243918474688	-7.2759576e-11	0.0	-3.469292	1.2873979	0
PPP2R1A	0.6086836	0.6108667	0.5733070348454964	0.5212885	0.5789473684210527	-0.22873501	0.90159976	0
AC010320.2	0.00046815583	0.00047985162	0.0006574621959237344	-7.2759576e-11	0.0	-2.5356848	0.7963645	0
ZNF766	0.08593626	0.08426703	0.10256410256410256	0.1527562	0.21052631578947367	0.8574239	1.1269631	0
AC010320.3	0.00040334347	0.00041342003	0.0003287310979618672	-7.2759576e-11	0.0	-2.3601406	0.4984264	0
ZNF480	0.1647519	0.16043313	0.1873767258382643	0.3376193	0.40789473684210525	1.0729535	3.0699477	0
AC010320.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF610	0.015413057	0.015011047	0.018408941485864562	0.031504855	0.06578947368421052	1.0645427	0.5756372	0
ZNF880	0.02612286	0.026500328	0.03155818540433925	0.011015044	0.013157894736842105	-1.2589304	0.7533917	0
ZNF528-AS1	0.0054481323	0.0055842665	0.007232084155161078	-7.2759576e-11	0.0	-5.828903	5.044101	1
ZNF528	0.00515035	0.005279044	0.007560815253122946	-7.2759576e-11	0.0	-5.749279	5.213514	1
ZNF534	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF578	0.0026577085	0.0027241043	0.003616042077580539	-7.2759576e-11	0.0	-4.8197227	2.8433075	0
AC010332.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC022150.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF808	0.03635555	0.036492106	0.045364891518737675	0.030890692	0.05263157894736842	-0.2396975	0.13979581	0
ZNF701	0.058264777	0.058149703	0.07199211045364892	0.0628644	0.06578947368421052	0.11228566	0.053684417	0
AC022150.1	0.0002772722	0.00028419902	0.0003287310979618672	-7.2759576e-11	0.0	-1.941855	0.49845296	0
ZNF83	0.15920337	0.15817069	0.18671926364234057	0.20054363	0.27631578947368424	0.3422413	0.5072531	0
AC022150.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC022150.4	0.029818898	0.03030238	0.036817882971729124	0.0104677705	0.013157894736842105	-1.5245131	1.1459652	0
ZNF611	0.039639316	0.03959745	0.049967126890203814	0.041315682	0.06578947368421052	0.0611307	0.032388106	0
ZNF600	0.01610029	0.016245129	0.0190664036817883	0.010303751	0.02631578947368421	-0.651757	0.3591372	0
ZNF28	0.025880365	0.02602716	0.031229454306377382	0.020005435	0.039473684210526314	-0.37796474	0.20161386	0
ZNF468	0.03542647	0.03539884	0.04437869822485207	0.03653315	0.06578947368421052	0.0453779	0.02397949	0
ZNF320	0.0040757945	0.004177619	0.004930966469428008	-7.2759576e-11	0.0	-5.418737	3.7408872	0
ZNF888	0.008552215	0.008353739	0.010190664036817882	0.016497266	0.02631578947368421	0.9732841	0.3046575	0
AC010487.2	0.002355152	0.0024139888	0.003287310979618672	-7.2759576e-11	0.0	-4.6519074	2.5274928	0
ZNF816	0.012747991	0.013066501	0.017094017094017096	-7.2759576e-11	0.0	-7.0407295	11.145531	1
AC010328.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ERVV-1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ERVV-2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF160	0.119779825	0.11612368	0.1393819855358317	0.2661284	0.34210526315789475	1.1957603	2.6274326	0
ZNF415	0.02977209	0.029244764	0.03714661406969099	0.050879665	0.07894736842105263	0.7968188	0.5056673	0
ZNF347	0.057992797	0.05855759	0.07100591715976332	0.035379913	0.06578947368421052	-0.72531533	0.8047449	0
ZNF665	0.010886321	0.010611851	0.012491781722550954	0.021873118	0.039473684210526314	1.0365318	0.399374	0
AC092070.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF677	0.21055368	0.21062121	0.23471400394477318	0.2078353	0.2631578947368421	-0.01920077	0.02240089	0
AC092070.3	0.0011140312	0.0011418662	0.0013149243918474688	-7.2759576e-11	0.0	-3.6344388	1.3331143	0
VN1R2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
VN1R4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC092070.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF845	0.022601062	0.02232183	0.02827087442472058	0.033778366	0.06578947368421052	0.5954603	0.33036688	0
ZNF525	0.008922974	0.009145922	0.011834319526627219	-7.2759576e-11	0.0	-6.5307465	7.8463845	1
ZNF765	0.045151986	0.045611188	0.055226824457593686	0.026765341	0.039473684210526314	-0.7668012	0.62031096	0
AC022137.4	0.025558857	0.025183095	0.030900723208415515	0.0406	0.06578947368421052	0.6868559	0.37452832	0
ZNF761	0.052582886	0.052356012	0.0631163708086785	0.061657634	0.10526315789473684	0.23550929	0.17181349	0
ZNF813	0.030059213	0.029786628	0.03616042077580539	0.040970393	0.06578947368421052	0.45859876	0.2629116	0
ZNF331	0.0485126	0.048265293	0.062458908612754764	0.05840534	0.07894736842105263	0.2745961	0.16057608	0
DPRX	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC011453.1	0.00036581044	0.00037494928	0.0003287310979618672	-7.2759576e-11	0.0	-2.2477746	0.49842516	0
AC008753.3	0.0002370897	0.00024301262	0.0003287310979618672	-7.2759576e-11	0.0	-1.7782627	0.49841577	0
AC008753.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP12	0.011535286	0.011823499	0.014792899408284023	-7.2759576e-11	0.0	-6.897665	9.942797	1
AC008440.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MYADM	1.0472065	1.0562899	0.7827087442472058	0.6836781	0.6447368421052632	-0.6275423	5.9439197	1
AC008440.2	0.008039344	0.0079788035	0.009861932938856016	0.010463379	0.013157894736842105	0.38685793	0.0889266	0
PRKCG	0.00053867575	0.00055213337	0.0006574621959237344	-7.2759576e-11	0.0	-2.705168	0.77959406	0
CACNG7	0.0008136512	0.0005010945	0.0006574621959237344	0.013324165	0.013157894736842105	4.4810967	0.46965775	0
CACNG8	0.32876617	0.333122	0.3333333333333333	0.15440243	0.19736842105263158	-1.1088539	4.276979	0
CACNG6	0.00024731088	0.00025348915	0.0003287310979618672	-7.2759576e-11	0.0	-1.8216671	0.49843416	0
VSTM1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TARM1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
OSCAR	0.002970695	0.002831601	0.003616042077580539	0.008537995	0.013157894736842105	1.5590075	0.29397327	0
NDUFA3	0.60469633	0.6090308	0.5749506903353058	0.43118596	0.47368421052631576	-0.4981073	2.3950672	0
TFPT	0.19664234	0.19760734	0.22518080210387903	0.15800062	0.23684210526315788	-0.32252336	0.5748486	0
PRPF31	0.31849095	0.3184795	0.3435239973701512	0.3189367	0.4342105263157895	0.0020690148	0.0033225606	0
AC245052.4	0.0011333566	0.0011616745	0.001643655489809336	-7.2759576e-11	0.0	-3.657269	1.592606	0
CNOT3	0.13352123	0.13392635	0.16173570019723865	0.11731264	0.17105263157894737	-0.19092894	0.21785907	0
LENG1	0.14306113	0.14240234	0.16863905325443787	0.16943724	0.25	0.2506166	0.3384062	0
TMC4	0.009726718	0.00968612	0.012491781722550954	0.011352524	0.02631578947368421	0.22685681	0.07536999	0
MBOAT7	0.58847606	0.59197223	0.5571992110453649	0.44852498	0.5526315789473685	-0.40026328	2.0099194	0
TSEN34	0.33556417	0.33075878	0.3596318211702827	0.5278965	0.6447368421052632	0.674313	3.2492456	0
AC245052.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RPS9	2.7475717	2.7410564	0.9967126890203813	3.0083067	1.0	0.13421494	8.261614	0
LILRB3	0.0015525038	0.0014035446	0.001643655489809336	0.0075146663	0.013157894736842105	2.340413	0.376396	0
AC245052.7	0.00013908083	0.00014255516	0.0003287310979618672	-7.2759576e-11	0.0	-1.2783139	0.49840194	0
LILRA6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRB5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRB2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRA5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRA4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LAIR1	0.00360788	0.0036980144	0.004930966469428008	-7.2759576e-11	0.0	-5.2471747	3.601283	0
TTYH1	0.024327677	0.024768462	0.03155818540433925	0.006685456	0.013157894736842105	-1.8737997	1.8759172	0
AC245884.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC245884.9	0.00014195757	0.00014550376	0.0003287310979618672	-7.2759576e-11	0.0	-1.2957462	0.49848986	0
AC245884.10	0.00086690293	0.00088856387	0.0013149243918474688	-7.2759576e-11	0.0	-3.3053353	1.2473031	0
AC245884.8	0.0017752233	0.0018195714	0.0023011176857330702	-7.2759576e-11	0.0	-4.2627134	2.0221233	0
LENG8-AS1	0.030707333	0.031053137	0.03977646285338593	0.016866796	0.02631578947368421	-0.8766634	0.59529185	0
LENG8	0.27825212	0.27913064	0.3060486522024984	0.24307331	0.34210526315789475	-0.19947222	0.39463106	0
LENG9	0.04793999	0.045881823	0.05456936226166995	0.1303159	0.18421052631578946	1.5039841	1.797263	0
CDC42EP5	0.5735934	0.57747287	0.5292570677186061	0.4182979	0.4473684210526316	-0.4651274	1.9844487	0
LAIR2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRA2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC245036.5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRA1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRB1	0.00030997416	0.00031771802	0.0003287310979618672	-7.2759576e-11	0.0	-2.0625305	0.49841443	0
LILRB1-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LILRB4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR3DL3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR2DL3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR2DL1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR2DL4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR3DL1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KIR3DL2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FCAR	0.00087811024	0.00090005115	0.0013149243918474688	-7.2759576e-11	0.0	-3.322003	1.2845947	0
AC245128.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NCR1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP7	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC011476.3	0.0002555322	0.0002619159	0.0003287310979618672	-7.2759576e-11	0.0	-1.8556556	0.4984039	0
GP6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RDH13	0.04481665	0.045293547	0.05391190006574622	0.025721742	0.039473684210526314	-0.813901	0.6545977	0
EPS8L1	0.15591234	0.1585369	0.1794871794871795	0.050869204	0.07894736842105263	-1.6380305	5.7030897	1
PPP1R12C	0.12739232	0.1280937	0.15187376725838264	0.09932627	0.14473684210526316	-0.36662647	0.44085473	0
AC010327.8	0.00043492008	0.00044578552	0.0006574621959237344	-7.2759576e-11	0.0	-2.4483352	0.80253136	0
TNNT1	0.0006207362	0.000636247	0.0009861932938856016	-7.2759576e-11	0.0	-2.880191	1.0567181	0
TNNI3	0.0005407385	0.00031855734	0.0003287310979618672	0.009433818	0.013157894736842105	4.509557	0.47198385	0
DNAAF3	0.0046504475	0.0047666286	0.005917159763313609	-7.2759576e-11	0.0	-5.6048517	4.4858747	0
AC010327.4	0.00017175355	0.00017604415	0.0003287310979618672	-7.2759576e-11	0.0	-1.4649001	0.49843106	0
SYT5	0.0012194839	0.0012499475	0.0013149243918474688	-7.2759576e-11	0.0	-3.7548323	1.2755305	0
PTPRH	0.0014649185	0.0015015139	0.0019723865877712033	-7.2759576e-11	0.0	-4.001365	1.7327124	0
AC010327.7	0.0026703933	0.0027371058	0.003616042077580539	-7.2759576e-11	0.0	-4.8263493	2.8546708	0
AC010327.5	0.00014045392	0.00014396253	0.0003287310979618672	-7.2759576e-11	0.0	-1.2866607	0.49847764	0
TMEM86B	0.0058194133	0.005851858	0.007560815253122946	0.0045215734	0.013157894736842105	-0.36495593	0.10927631	0
PPP6R1	0.21486494	0.21677972	0.24753451676528598	0.13820705	0.21052631578947367	-0.6490205	1.649935	0
HSPBP1	0.091538616	0.091235906	0.1111111111111111	0.103662066	0.15789473684210525	0.18402511	0.1673457	0
BRSK1	0.011921825	0.012219695	0.016107823800131493	-7.2759576e-11	0.0	-6.9448237	10.859829	1
AC020922.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TMEM150B	0.00010087295	0.000103392704	0.0003287310979618672	-7.2759576e-11	0.0	-1.024269	0.4984626	0
AC020922.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KMT5C	0.030184552	0.030656932	0.0391190006574622	0.011277711	0.02631578947368421	-1.4347012	1.6177126	0
COX6B2	0.000621008	0.0006365255	0.0009861932938856016	-7.2759576e-11	0.0	-2.8807366	1.0393183	0
FAM71E2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
IL11	0.0013866394	0.0014212793	0.0023011176857330702	-7.2759576e-11	0.0	-3.9272141	1.938305	0
TMEM190	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC020922.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TMEM238	0.01809403	0.018430678	0.0220249835634451	0.00462004	0.013157894736842105	-1.9730448	2.0625398	0
RPL28	3.2727034	3.2632072	0.9996712689020382	3.6528156	1.0	0.16271354	13.056359	0
UBE2S	0.34066576	0.3411805	0.3537146614069691	0.32004806	0.39473684210526316	-0.092218675	0.15841784	0
SHISA7	0.000162304	0.00016635851	0.0003287310979618672	-7.2759576e-11	0.0	-1.4133705	0.49842742	0
ISOC2	0.3250507	0.3267747	0.35404339250493094	0.256031	0.3157894736842105	-0.35185573	0.8381843	0
C19orf85	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC008735.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF628	0.024976281	0.02446032	0.032215647600262985	0.045628954	0.07894736842105263	0.89677864	0.5679916	0
NAT14	0.11837445	0.11493926	0.13609467455621302	0.25587788	0.32894736842105265	1.1538928	2.6337433	0
SSC5D	0.010218044	0.009789676	0.014792899408284023	0.027364817	0.039473684210526314	1.4735894	0.56963074	0
SBK2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SBK3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF579	0.13230261	0.13015127	0.16009204470742933	0.21841933	0.3026315789473684	0.7464635	1.430617	0
FIZ1	0.049253527	0.049436163	0.0650887573964497	0.041937176	0.07894736842105263	-0.23681642	0.1778325	0
ZNF524	0.1280369	0.12685046	0.14694280078895464	0.1755314	0.23684210526315788	0.4682852	0.60410947	0
ZNF865	0.033344306	0.03281528	0.043721236028928336	0.05451974	0.10526315789473684	0.7306649	0.56479496	0
AC008735.4	0.00023645221	0.00024235921	0.0003287310979618672	-7.2759576e-11	0.0	-1.7755119	0.49842262	0
ZNF784	0.013595812	0.013738354	0.017422748191978962	0.007891173	0.013157894736842105	-0.79219323	0.32401618	0
ZNF580	0.41840857	0.41445243	0.4237343852728468	0.57674605	0.6447368421052632	0.47663188	2.2329607	0
ZNF581	0.14274527	0.13413043	0.16272189349112426	0.48756865	0.5263157894736842	1.8611894	6.537354	1
CCDC106	0.118125685	0.11783779	0.14299802761341224	0.1296557	0.21052631578947367	0.13777198	0.15004759	0
U2AF2	0.1513911	0.1503608	0.18080210387902695	0.1926361	0.3026315789473684	0.35723922	0.6103425	0
AC008735.2	0.011423597	0.01067091	0.01282051282051282	0.041551657	0.07894736842105263	1.9512339	1.1080073	0
AC008735.1	0.0094968565	0.009734143	0.012491781722550954	-7.2759576e-11	0.0	-6.6197286	8.346888	1
EPN1	0.49005687	0.48941842	0.4898093359631821	0.5155954	0.5921052631578947	0.075156115	0.18574642	0
AC010525.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP9	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RFPL4A	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RFPL4AL1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP11	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP13	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP8	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NLRP5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01864	0.00080251106	0.0008225632	0.0009861932938856016	-7.2759576e-11	0.0	-3.205649	1.0111042	0
ZNF787	0.1504783	0.14943163	0.1761998685075608	0.19237824	0.2894736842105263	0.3642446	0.5799469	0
ZNF444	0.13630831	0.13412891	0.16173570019723865	0.22354715	0.2894736842105263	0.7365289	1.3510983	0
GALP	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZSCAN5B	0.0005135149	0.00052634394	0.0006574621959237344	-7.2759576e-11	0.0	-2.6469562	0.7835968	0
ZSCAN5C	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZSCAN5A	0.03300908	0.032336313	0.041748849441157136	0.059938215	0.09210526315789473	0.8882712	0.6137623	0
EDDM13	0.0071812165	0.0063689235	0.007232084155161078	0.039695013	0.06578947368421052	2.6209903	1.2074242	0
AC006116.5	0.0022909883	0.0023482218	0.003287310979618672	-7.2759576e-11	0.0	-4.6136637	2.5869012	0
AC006116.8	0.0007791119	0.0007985795	0.0013149243918474688	-7.2759576e-11	0.0	-3.1676471	1.1856527	0
AC006116.6	0.0009520469	0.00097583496	0.0013149243918474688	-7.2759576e-11	0.0	-3.4273858	1.2917527	0
AC006116.9	0.0003816388	0.00039117306	0.0003287310979618672	-7.2759576e-11	0.0	-2.2962325	0.4984546	0
ZNF582	0.043550227	0.04357442	0.05489809335963182	0.04257555	0.06578947368421052	-0.033378817	0.018085908	0
AC006116.10	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC006116.11	0.0007303115	0.00074855983	0.0009861932938856016	-7.2759576e-11	0.0	-3.0850174	1.073798	0
AC006116.4	0.00034209352	0.00035063984	0.0003287310979618672	-7.2759576e-11	0.0	-2.171976	0.4984377	0
ZNF582-AS1	0.011756535	0.011277573	0.015450361604207758	0.030928306	0.039473684210526314	1.4473921	0.5380247	0
ZNF583	0.08230137	0.08312442	0.10157790927021697	0.04935913	0.06578947368421052	-0.7507701	0.8536068	0
ZNF667	0.04082793	0.040941004	0.04963839579224195	0.03630271	0.06578947368421052	-0.17302012	0.09742561	0
ZNF667-AS1	0.18051781	0.18196815	0.2084155161078238	0.12244863	0.19736842105263158	-0.5711242	1.2180794	0
