gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
LRMDA	0.07857544	-5.820766e-11	0.0	0.08825705	0.12142857142857143	9.787202	15.391668	1
LIPA	0.78722006	0.37263379	0.4057971014492754	0.83830327	0.7339285714285714	1.1694989	9.849283	1
MYOF	0.112742975	-5.820766e-11	0.0	0.12663452	0.16071428571428573	10.307595	20.326092	1
ENTPD1	0.4482811	0.1236508	0.14492753623188406	0.4882804	0.525	1.9805675	12.195615	1
SEC31B	0.031139562	-5.820766e-11	0.0	0.034976397	0.04642857142857143	8.454358	6.167178	1
MXI1	0.31021032	0.7559662	0.6376811594202898	0.25528458	0.30357142857142855	-1.5658412	6.9311867	1
CPXM2	0.9639262	0.5951541	0.5217391304347826	1.0093644	0.7660714285714286	0.7620124	5.179046	1
TALDO1	1.0740056	0.72212595	0.6231884057971014	1.1173621	0.8160714285714286	0.62970376	5.308167	1
GATD1	0.13459226	0.029705025	0.043478260869565216	0.14751588	0.19464285714285715	2.3082204	6.4771395	1
IFITM10	0.025259392	-5.820766e-11	0.0	0.028371708	0.04285714285714286	8.153386	5.925174	1
TRIM68	0.035201304	-5.820766e-11	0.0	0.039538607	0.055357142857142855	8.630763	7.2118945	1
CAVIN3	0.99154	0.3881309	0.34782608695652173	1.0658882	0.7303571428571428	1.4572046	13.182629	1
STK33	0.028338067	-5.820766e-11	0.0	0.031829722	0.04107142857142857	8.318757	5.560615	1
LYVE1	0.7197398	0.13058892	0.11594202898550725	0.7923314	0.525	2.6001492	18.915264	1
CHST1	0.69734025	0.12615201	0.13043478260869565	0.76771873	0.6214285714285714	2.6044595	23.597744	1
LINC02716	0.03304591	-5.820766e-11	0.0	0.037117634	0.05178571428571429	8.539844	7.0493093	1
LRRC55	0.041499432	-5.820766e-11	0.0	0.046612754	0.0625	8.867674	7.921484	1
VWCE	0.024532225	-5.820766e-11	0.0	0.027554946	0.04107142857142857	8.111395	5.478971	1
AHNAK	1.6757206	1.1898819	0.782608695652174	1.7355828	0.9642857142857143	0.5445637	6.8522744	1
MEN1	0.07778639	0.015723629	0.028985507246376812	0.08543345	0.1125	2.4344084	5.0619884	1
EMSY	0.10475665	0.020154694	0.028985507246376812	0.11518083	0.15357142857142858	2.5088243	6.0164084	1
PRCP	1.0171518	1.5892311	0.855072463768116	0.946663	0.7017857142857142	-0.74734455	6.9906425	1
GRIA4	0.031100731	-5.820766e-11	0.0	0.034932785	0.044642857142857144	8.452562	5.808012	1
CUL5	0.44616058	0.2144634	0.2608695652173913	0.47470888	0.5303571428571429	1.1459429	5.90908	1
LAYN	0.29086944	0.68543905	0.6231884057971014	0.24225104	0.2714285714285714	-1.5001407	6.593361	1
TAGLN	0.16822761	0.038278595	0.043478260869565216	0.18423916	0.18392857142857144	2.2639887	5.621253	1
PCSK7	0.32168004	0.141437	0.18840579710144928	0.3438884	0.39285714285714285	1.2811806	5.285396	1
MPZL2	0.10916398	0.0069653043	0.014492753623188406	0.12175632	0.14642857142857144	4.1082854	13.123646	1
MCAM	1.2116276	0.7990999	0.6231884057971014	1.2624573	0.8321428571428572	0.6597205	5.742412	1
SIAE	0.15071149	0.037707247	0.057971014492753624	0.16463524	0.22142857142857142	2.1234145	6.122881	1
NRGN	0.49054033	0.9224561	0.7536231884057971	0.4373229	0.4357142857142857	-1.0766078	7.2214885	1
TIRAP	0.035884194	-5.820766e-11	0.0	0.04030564	0.055357142857142855	8.658414	6.987577	1
VWF	0.06652157	0.003224644	0.014492753623188406	0.07432066	0.09821428571428571	4.4844313	10.604032	1
CD9	1.6537187	1.2004924	0.7536231884057971	1.7095621	0.9357142857142857	0.50996476	5.024598	1
ENO2	0.46844742	0.97666514	0.7391304347826086	0.40582833	0.43214285714285716	-1.2667867	7.725949	1
SLC2A3	0.9856955	1.387259	0.8695652173913043	0.93621653	0.7553571428571428	-0.56727296	5.4212003	1
MANSC1	0.23898609	0.07293417	0.10144927536231885	0.25944597	0.32321428571428573	1.8293464	7.012101	1
PLBD1	0.032156166	-5.820766e-11	0.0	0.036118265	0.05	8.500574	6.726763	1
TM7SF3	0.30435655	0.0856611	0.10144927536231885	0.33130288	0.38571428571428573	1.9501908	9.10052	1
ARF3	0.5178815	0.25785118	0.3188405797101449	0.549921	0.5892857142857143	1.0923887	6.4161077	1
ACVRL1	0.5736165	0.3071897	0.3333333333333333	0.6064441	0.6303571428571428	0.98101324	5.445262	1
GRASP	0.37545142	0.7335869	0.6521739130434783	0.33132294	0.3892857142857143	-1.1464912	6.2563047	1
TARBP2	0.112869956	0.024015285	0.028985507246376812	0.12381811	0.16964285714285715	2.3613672	5.447297	1
HOXC9	0.05275456	-5.820766e-11	0.0	0.059254672	0.07678571428571429	9.213219	9.896437	1
AC009779.2	0.037965894	0.003224644	0.014492753623188406	0.042246513	0.055357142857142855	3.6709714	5.5732756	1
CPM	0.23786019	0.08970347	0.13043478260869565	0.25611496	0.30357142857142855	1.5125116	5.3083816	1
CDK17	0.45299813	0.22769366	0.2753623188405797	0.48075905	0.5196428571428572	1.0778863	5.140258	1
UHRF1BP1L	0.07102257	0.0088490965	0.028985507246376812	0.07868328	0.10357142857142858	3.1380756	7.8089566	1
GNPTAB	0.3853348	0.15681238	0.2028985507246377	0.41349187	0.46964285714285714	1.3982486	6.783387	1
PMCH	0.054430287	-5.820766e-11	0.0	0.061136875	0.04642857142857143	9.258258	5.3838162	1
ACAD10	0.033036493	-5.820766e-11	0.0	0.03710706	0.048214285714285716	8.5394335	6.194427	1
TRAFD1	0.07843941	0.011019956	0.014492753623188406	0.08674646	0.11785714285714285	2.965316	5.8879895	1
VSIG10	0.06985397	0.009666181	0.014492753623188406	0.07726998	0.10892857142857143	2.9859076	5.830479	1
AC002070.1	0.10221649	0.012709134	0.014492753623188406	0.113245085	0.14285714285714285	3.145477	7.360841	1
VPS33A	0.13104892	0.024826491	0.043478260869565216	0.14413705	0.18571428571428572	2.53269	7.8024774	1
SHISA2	0.026881615	-5.820766e-11	0.0	0.030193819	0.039285714285714285	8.242881	5.264115	1
POMP	1.7126206	1.0835247	0.7536231884057971	1.7901336	0.9785714285714285	0.7242827	10.355702	1
SLC46A3	0.28726017	0.049347207	0.07246376811594203	0.31657445	0.3625	2.6790395	15.351606	1
FRY	0.02485277	-5.820766e-11	0.0	0.027914986	0.0375	8.130055	5.0480113	1
N4BP2L2-IT2	0.029740483	-5.820766e-11	0.0	0.03340493	0.04642857142857143	8.38823	6.2595825	1
RGCC	0.79253405	0.41476902	0.37681159420289856	0.83908033	0.6321428571428571	1.0163249	6.603042	1
LCP1	0.058267858	0.003224644	0.014492753623188406	0.06504996	0.08571428571428572	4.2924924	9.13199	1
ATP7B	0.024316154	-5.820766e-11	0.0	0.02731225	0.039285714285714285	8.098678	5.357785	1
DOCK9	0.357238	0.1029103	0.11594202898550725	0.3885746	0.4142857142857143	1.9157741	8.368562	1
AL390755.3	0.021311728	-5.820766e-11	0.0	0.023937637	0.0375	7.909152	5.119282	1
CCNB1IP1	0.24655427	0.62563294	0.5942028985507246	0.1998448	0.2517857142857143	-1.6459453	6.7777386	1
RNASE6	0.039407015	-5.820766e-11	0.0	0.04426252	0.05892857142857143	8.793199	7.6272845	1
RNASE1	0.6740625	0.3684015	0.391304347826087	0.7117242	0.6464285714285715	0.9498507	5.794438	1
PRMT5	0.096012026	0.01842405	0.028985507246376812	0.10557197	0.14285714285714285	2.5121212	5.9243436	1
ZFHX2	0.02241633	-5.820766e-11	0.0	0.025178343	0.0375	7.981759	5.1244226	1
LTB4R	0.024960054	-5.820766e-11	0.0	0.028035492	0.04107142857142857	8.136249	5.5676255	1
CLEC14A	0.7460139	0.17785971	0.17391304347826086	0.8160185	0.6303571428571428	2.1972282	19.963875	1
CDKL1	0.04266498	-5.820766e-11	0.0	0.047921915	0.060714285714285714	8.90755	7.9299326	1
ATL1	0.1824141	0.046121724	0.07246376811594203	0.19920726	0.25	2.1083512	6.728654	1
PSMA3	0.90057075	0.59674215	0.5797101449275363	0.9380063	0.7839285714285714	0.6524019	5.110396	1
ARG2	0.16158979	0.57703453	0.5362318840579711	0.11040129	0.13392857142857142	-2.3848445	8.1134615	1
LTBP2	0.06372059	0.003224644	0.014492753623188406	0.071174555	0.09285714285714286	4.4221153	9.925142	1
FOS	0.39878878	0.9241034	0.6666666666666666	0.33406106	0.30892857142857144	-1.4676667	6.8846116	1
VASH1	0.39771828	0.19263464	0.2463768115942029	0.42298746	0.475	1.1343399	5.3312235	1
SPTLC2	0.4145874	0.20020086	0.2318840579710145	0.44100285	0.4928571428571429	1.1389464	5.171552	1
GPR68	0.04748617	-5.820766e-11	0.0	0.053337142	0.07142857142857142	9.0617	8.980072	1
CCDC88C	0.15215768	0.04151243	0.057971014492753624	0.16579077	0.20714285714285716	1.9951471	5.400189	1
ITPK1	0.04056321	0.003224644	0.014492753623188406	0.045163862	0.0625	3.767088	6.0975304	1
MEG3	0.16868302	-5.820766e-11	0.0	0.18946716	0.1625	10.8884945	19.011662	1
MEG8	0.0505557	-5.820766e-11	0.0	0.056784883	0.06428571428571428	9.151902	8.179667	1
MOK	0.027310107	-5.820766e-11	0.0	0.030675104	0.04285714285714286	8.265621	5.908404	1
TNFAIP2	0.32526466	0.10531686	0.13043478260869565	0.35236526	0.3982142857142857	1.7413753	7.9357533	1
THBS1	0.35521358	0.08832533	0.08695652173913043	0.388098	0.3482142857142857	2.1342611	9.749127	1
AC037198.1	0.025799843	-5.820766e-11	0.0	0.028978752	0.04285714285714286	8.183823	5.7111764	1
CHAC1	0.030375987	-5.820766e-11	0.0	0.034118738	0.04107142857142857	8.418644	5.2462645	1
MAP1A	0.32904667	0.07990018	0.10144927536231885	0.35974494	0.34285714285714286	2.1693	10.642342	1
MYO5A	0.1494539	0.0377789	0.043478260869565216	0.16321385	0.21071428571428572	2.1081808	5.4494514	1
ARPP19	0.67992795	0.37806252	0.42028985507246375	0.7171224	0.6946428571428571	0.9234142	6.5513315	1
C2CD4B	0.11938296	0.022584304	0.028985507246376812	0.13130994	0.15714285714285714	2.5343082	5.6410093	1
IGDCC3	0.14162754	0.021283632	0.028985507246376812	0.15645564	0.18571428571428572	2.8720965	8.84857	1
PEAK1	0.4941912	0.20465061	0.2318840579710145	0.52986676	0.5410714285714285	1.3720341	7.9397936	1
ADAMTS7	0.3473116	0.13174348	0.15942028985507245	0.37387258	0.41964285714285715	1.5041063	6.60604	1
IL16	0.118978	0.023091968	0.028985507246376812	0.13079256	0.175	2.496686	6.315547	1
BLM	0.026208576	-5.820766e-11	0.0	0.029437847	0.04107142857142857	8.206422	5.659787	1
SV2B	0.028841669	-5.820766e-11	0.0	0.032395374	0.04285714285714286	8.344091	5.727816	1
IL32	0.54796743	0.16041844	0.15942028985507245	0.59571916	0.4982142857142857	1.8921355	11.416385	1
ZNF213-AS1	0.022601483	-5.820766e-11	0.0	0.025386307	0.0375	7.9935794	5.196788	1
ACSM3	0.06828748	-5.820766e-11	0.0	0.07670148	0.05714285714285714	9.584991	6.906311	1
ZKSCAN2	0.040291313	-5.820766e-11	0.0	0.045255776	0.0625	8.825144	8.352601	1
ZNF771	0.1465104	0.028316509	0.043478260869565216	0.1610736	0.21071428571428572	2.5038142	8.382795	1
ZNF747	0.030634983	-5.820766e-11	0.0	0.03440965	0.048214285714285716	8.430857	6.4606767	1
AMFR	0.09774249	0.012975664	0.014492753623188406	0.10818698	0.14642857142857144	3.0499036	6.9015145	1
NLRC5	0.024777878	-5.820766e-11	0.0	0.027830865	0.0375	8.125717	5.0706844	1
ARL2BP	0.64544904	0.36514136	0.4057971014492754	0.6799871	0.6607142857142857	0.8968694	5.7370553	1
CDH5	1.5539614	1.0686271	0.7681159420289855	1.6137619	0.9517857142857142	0.59462357	7.7143097	1
CES2	0.16690664	0.035700195	0.057971014492753624	0.18307318	0.2392857142857143	2.3551688	8.454574	1
NQO1	0.8505862	0.46621457	0.42028985507246375	0.8979461	0.7053571428571429	0.94548607	6.3298078	1
PSMD7	1.1556327	0.80100846	0.6811594202898551	1.199327	0.8732142857142857	0.5822758	5.4868817	1
SYCE1L	0.034758765	-5.820766e-11	0.0	0.03904155	0.055357142857142855	8.612558	7.339966	1
SLC43A2	0.034172896	-5.820766e-11	0.0	0.038383488	0.05	8.588097	6.2523594	1
HIC1	0.029802123	-5.820766e-11	0.0	0.033474166	0.048214285714285716	8.391209	6.521818	1
CAMKK1	0.032736477	-5.820766e-11	0.0	0.036770076	0.05178571428571429	8.526307	7.0377793	1
MYBBP1A	0.06423706	0.008465418	0.014492753623188406	0.071108945	0.10178571428571428	3.055463	6.018511	1
PSMB6	1.2421694	0.83084226	0.6666666666666666	1.2928507	0.8857142857142857	0.6378471	6.1308722	1
CLDN7	0.25204545	0.07379489	0.10144927536231885	0.27400842	0.34285714285714286	1.8912001	7.667792	1
CTC1	0.026669642	-5.820766e-11	0.0	0.029955724	0.04107142857142857	8.231497	5.6664333	1
GRAP	0.08490781	-5.820766e-11	0.0	0.09536967	0.11964285714285715	9.898899	15.202129	1
CCL2	0.078104354	-5.820766e-11	0.0	0.08772793	0.0875	9.778537	9.6706705	1
TMEM106A	0.039249286	-5.820766e-11	0.0	0.04408536	0.0625	8.787426	8.365659	1
ARL17A	0.05749681	0.003224644	0.014492753623188406	0.06418391	0.08392857142857142	4.2731857	8.965897	1
MYL4	0.1786182	0.45025933	0.4782608695652174	0.1451483	0.18214285714285713	-1.6325551	5.057323	1
PNPO	0.039998416	-5.820766e-11	0.0	0.044926796	0.0625	8.814641	8.0292	1
HOXB7	0.5592823	0.22917877	0.2608695652173913	0.5999557	0.5892857142857143	1.3879936	8.714331	1
ATP5MC1	0.8097978	0.47234413	0.43478260869565216	0.85137737	0.7517857142857143	0.84982455	5.5476847	1
SEPTIN4	0.028637258	-5.820766e-11	0.0	0.032165773	0.044642857142857144	8.333861	5.6595354	1
AC025048.2	0.0559611	0.003224644	0.014492753623188406	0.062458977	0.08571428571428572	4.233945	8.906256	1
ICAM2	0.84066385	0.43471798	0.4057971014492754	0.89068216	0.7125	1.0346612	7.3781805	1
PECAM1	2.0166512	1.216989	0.782608695652174	2.1151812	0.9714285714285714	0.79741466	13.278554	1
PSMD12	0.7605034	0.4429957	0.4492753623188406	0.799625	0.7357142857142858	0.8518857	5.9508157	1
SLC16A6	0.043334324	-5.820766e-11	0.0	0.048673734	0.05714285714285714	8.929961	7.255977	1
TMEM104	0.025682893	-5.820766e-11	0.0	0.02884739	0.044642857142857144	8.17729	6.1602364	1
SLC25A19	0.027459605	-5.820766e-11	0.0	0.03084302	0.04107142857142857	8.273471	5.5213733	1
UNK	0.074360296	0.012345925	0.028985507246376812	0.08200138	0.1125	2.721733	5.9869604	1
EXOC7	0.22172014	0.060995594	0.08695652173913043	0.24152358	0.3125	1.983621	7.678284	1
BAHCC1	0.04399802	-5.820766e-11	0.0	0.049419206	0.06964285714285715	8.951845	8.974856	1
METRNL	0.19954139	0.60537696	0.5652173913043478	0.14953676	0.1767857142857143	-2.0166075	7.3832526	1
APCDD1	0.13871641	0.0056244447	0.014492753623188406	0.15511526	0.19285714285714287	4.760991	20.436426	1
SS18	0.24749297	0.0938641	0.14492753623188406	0.26642203	0.325	1.5040731	5.922649	1
RNF125	0.039603375	-5.820766e-11	0.0	0.044483077	0.060714285714285714	8.800353	7.9367228	1
AC007998.3	0.10007353	-5.820766e-11	0.0	0.11240401	0.13214285714285715	10.135761	15.986988	1
GALNT1	0.9783242	0.6533118	0.6231884057971014	1.0183694	0.8017857142857143	0.6403383	5.5429454	1
TPGS2	0.6546537	0.37844706	0.42028985507246375	0.68868667	0.6714285714285714	0.86358464	5.6474233	1
KIAA1328	0.061524287	-5.820766e-11	0.0	0.06910496	0.09464285714285714	9.434732	11.997476	1
CXXC1	0.0821196	0.0064929016	0.014492753623188406	0.0914379	0.125	3.7953837	10.616195	1
RTTN	0.024074085	-5.820766e-11	0.0	0.027040357	0.04107142857142857	8.084296	5.501797	1
DUS3L	0.023770254	-5.820766e-11	0.0	0.026699089	0.039285714285714285	8.066041	5.377412	1
NDUFA11	1.3356587	0.97049564	0.7391304347826086	1.3806516	0.9357142857142857	0.5085115	5.1718016	1
INSR	0.60984856	0.23564121	0.2608695652173913	0.6559567	0.5678571428571428	1.4766166	10.326722	1
PEX11G	0.03325267	-5.820766e-11	0.0	0.037349876	0.05178571428571429	8.548818	6.942909	1
JUNB	0.59040815	0.96821016	0.7391304347826086	0.54385835	0.5392857142857143	-0.83197314	5.104771	1
GCDH	0.035530306	-5.820766e-11	0.0	0.039908152	0.05892857142857143	8.644151	7.769335	1
AC008569.2	0.029378176	-5.820766e-11	0.0	0.032997984	0.04285714285714286	8.370601	5.9556856	1
WIZ	0.1986404	0.05629422	0.08695652173913043	0.21617955	0.28214285714285714	1.939278	7.443736	1
AC010618.3	0.02419082	-5.820766e-11	0.0	0.027171478	0.04107142857142857	8.091249	5.658442	1
MAST3	0.026803205	-5.820766e-11	0.0	0.030105744	0.039285714285714285	8.23868	5.310222	1
ARMC6	0.0398877	0.003224644	0.014492753623188406	0.044405114	0.060714285714285714	3.7426994	6.028492	1
NDUFA13	1.5254055	1.1073009	0.7391304347826086	1.5769216	0.9553571428571429	0.5100248	5.5230284	1
ZNF565	0.023871819	-5.820766e-11	0.0	0.026813166	0.0375	8.072169	5.182217	1
ZNF790-AS1	0.030038802	-5.820766e-11	0.0	0.033740006	0.05	8.402587	6.55455	1
ZNF420	0.05187523	-5.820766e-11	0.0	0.058266997	0.07857142857142857	9.18901	10.053718	1
C19orf47	0.033620883	-5.820766e-11	0.0	0.037763454	0.05714285714285714	8.564663	7.6524673	1
AC243960.1	0.034144416	-5.820766e-11	0.0	0.0383515	0.05	8.586897	6.511617	1
ZNF284	0.032865446	-5.820766e-11	0.0	0.036914937	0.055357142857142855	8.531965	7.280019	1
SELENOW	2.1106126	1.5403999	0.8840579710144928	2.1808722	0.9892857142857143	0.5015727	9.644655	1
TEAD2	0.08684495	-5.820766e-11	0.0	0.09754549	0.12857142857142856	9.931411	16.051628	1
FUZ	0.031649526	-5.820766e-11	0.0	0.0355492	0.05	8.477727	6.407481	1
CLEC11A	0.5109107	0.98238343	0.6811594202898551	0.45281947	0.4232142857142857	-1.1171786	6.4349093	1
ZNF577	0.031331483	-5.820766e-11	0.0	0.035191968	0.048214285714285716	8.463197	6.65316	1
ZNF614	0.040780436	0.003224644	0.014492753623188406	0.045407847	0.05714285714285714	3.7748435	5.614586	1
EPS8L1	0.16301294	0.051982652	0.08695652173913043	0.17669347	0.22678571428571428	1.76319	5.2787714	1
ZFP28	0.042902045	-5.820766e-11	0.0	0.048188187	0.06428571428571428	8.915527	8.213554	1
ZNF17	0.028071554	-5.820766e-11	0.0	0.031530373	0.04107142857142857	8.305167	5.711421	1
ZIK1	0.027443346	-5.820766e-11	0.0	0.030824756	0.044642857142857144	8.272619	6.077961	1
ZNF671	0.027330652	-5.820766e-11	0.0	0.03069818	0.048214285714285716	8.266703	6.546108	1
ZNF587B	0.040810347	-5.820766e-11	0.0	0.045838766	0.06607142857142857	8.843569	8.783013	1
SIRPA	0.077345096	0.010247576	0.014492753623188406	0.08561248	0.11071428571428571	3.0502126	6.2058306	1
PRND	0.11481457	-5.820766e-11	0.0	0.12896135	0.11785714285714285	10.333842	14.40438	1
CD93	1.812324	0.9122467	0.6956521739130435	1.9232267	0.9678571428571429	1.0759498	17.910114	1
ID1	0.9658869	1.7035521	0.8840579710144928	0.8749944	0.575	-0.9611202	9.067023	1
MMP24	0.029057072	-5.820766e-11	0.0	0.032637317	0.04107142857142857	8.354794	5.633719	1
ROMO1	0.9258847	0.5981203	0.5652173913043478	0.9662693	0.825	0.6918978	5.3363786	1
SAMHD1	0.13590087	0.030889347	0.043478260869565216	0.14883982	0.18928571428571428	2.2648852	6.368235	1
TGM2	0.17772874	0.034969807	0.07246376811594203	0.19531871	0.2357142857142857	2.4782672	10.750405	1
SULF2	0.5408929	0.19109407	0.2463768115942029	0.58399343	0.5553571428571429	1.6111614	11.807133	1
ZFAS1	1.201046	1.7712082	1.0	1.1307933	0.85	-0.6473524	10.602387	1
ATP9A	0.046821542	-5.820766e-11	0.0	0.052590623	0.07142857142857142	9.041404	9.248598	1
ZNF512B	0.0980423	0.019513894	0.028985507246376812	0.107718125	0.14642857142857144	2.458652	5.510892	1
AP000459.2	0.033216078	-5.820766e-11	0.0	0.03730877	0.044642857142857144	8.547234	5.9082704	1
LINC00323	0.024730057	-5.820766e-11	0.0	0.027777154	0.04107142857142857	8.12294	5.598689	1
BACE2	0.59720004	0.14731227	0.17391304347826086	0.6526327	0.5892857142857143	2.1466358	18.59935	1
UFD1	0.7875381	0.42694333	0.4492753623188406	0.83196884	0.7357142857142858	0.9623205	7.3737683	1
CLDN5	1.0733206	0.19367345	0.15942028985507245	1.1817055	0.7232142857142857	2.6085498	26.536104	1
PPM1F	0.59353554	0.31493333	0.37681159420289856	0.6278634	0.6321428571428571	0.9951761	6.25501	1
ASPHD2	0.024345223	-5.820766e-11	0.0	0.027344903	0.039285714285714285	8.100395	5.2821307	1
TCN2	0.16085613	0.05160256	0.08695652173913043	0.17431775	0.21607142857142858	1.7542392	5.261575	1
EIF3D	0.6013466	1.0042913	0.8260869565217391	0.55169845	0.5821428571428572	-0.864108	7.339319	1
CSF2RB	0.07094696	0.0088490965	0.028985507246376812	0.078598335	0.11071428571428571	3.1365192	8.25825	1
TRIOBP	1.015361	0.5582194	0.5072463768115942	1.0716873	0.8553571428571428	0.94085616	8.536938	1
ATF4	0.68112224	1.1861628	0.8260869565217391	0.6188948	0.6142857142857143	-0.93842447	7.420056	1
PNPLA3	0.034316864	-5.820766e-11	0.0	0.03854519	0.055357142857142855	8.594146	7.25382	1
RABL2B	0.04506394	-5.820766e-11	0.0	0.05061646	0.06785714285714285	8.986311	8.773617	1
SMPX	0.027864898	-5.820766e-11	0.0	0.031298246	0.04285714285714286	8.294541	5.8296304	1
APOO	0.088597305	0.019311234	0.043478260869565216	0.09713434	0.1357142857142857	2.324574	5.627234	1
DIPK2B	0.48633468	0.21111588	0.2608695652173913	0.52024573	0.525	1.3007522	7.5555	1
USP27X	0.026648303	-5.820766e-11	0.0	0.029931752	0.04107142857142857	8.230346	5.4920225	1
SPIN4	0.04235622	-5.820766e-11	0.0	0.047575112	0.0625	8.897094	7.99066	1
AR	0.06503839	-5.820766e-11	0.0	0.073052056	0.09285714285714286	9.514755	12.027727	1
ITM2A	0.7413819	1.4520553	0.8840579710144928	0.6538171	0.6	-1.1510161	11.360091	1
ARMCX1	0.0824839	-5.820766e-11	0.0	0.09264709	0.125	9.857159	15.891964	1
Z68871.1	0.025301239	-5.820766e-11	0.0	0.02841871	0.039285714285714285	8.155766	5.292274	1
DANT2	0.025147697	-5.820766e-11	0.0	0.028246252	0.04107142857142857	8.147015	5.630923	1
APLN	1.4194444	0.759778	0.5507246376811594	1.5007249	0.8303571428571429	0.9819159	9.847003	1
FLNA	1.0884235	0.60997146	0.5652173913043478	1.1473756	0.8732142857142857	0.9114133	9.328027	1
MT-ND1	2.4942672	1.6115842	0.8260869565217391	2.6030257	0.9928571428571429	0.6916758	10.149417	1
MT-ND2	2.6572952	1.799111	0.7971014492753623	2.7630363	0.9982142857142857	0.61894226	8.411573	1
MT-CO1	3.7419367	2.5870688	0.8840579710144928	3.8842337	0.9964285714285714	0.58629304	10.458375	1
MT-CO2	3.2916327	2.2038713	0.8840579710144928	3.4256601	0.9910714285714286	0.63631874	9.816603	1
MT-CO3	3.2488713	2.3049815	0.9130434782608695	3.3651736	0.9964285714285714	0.5459061	8.726887	1
MT-ND3	2.2037773	1.3226866	0.782608695652174	2.3123407	0.9839285714285714	0.805836	11.503296	1
MT-ND5	1.8615355	1.2124498	0.6811594202898551	1.9415122	0.9357142857142857	0.6792111	6.7847815	1
MT-ND6	0.49180302	0.19401172	0.2318840579710145	0.5284953	0.5321428571428571	1.4452765	8.184081	1
MT-CYB	2.9886107	1.9934807	0.8695652173913043	3.1112242	0.9875	0.6421666	9.148545	1
