gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
PIP5K1B	0.0073888632	0.0075564794	0.008547008547008548	-5.820766e-11	0.0	-6.2586102	6.1381297	1
SMC5-AS1	0.011194629	0.011448569	0.01413543721236029	-5.820766e-11	0.0	-6.851571	9.458596	1
TRPM3	0.026252214	0.026847696	0.03517422748191979	-5.820766e-11	0.0	-8.074019	22.658535	1
ANXA1	1.4903791	1.5051227	0.886259040105194	0.8404284	0.7101449275362319	-0.8406084	11.98984	1
TRPM6	0.006857218	0.007012775	0.008875739644970414	-5.820766e-11	0.0	-6.1523414	6.230993	1
PCSK5	0.14184622	0.14506385	0.16469428007889547	-5.820766e-11	0.0	-10.503468	44.55244	1
PRUNE2	0.015266744	0.015613051	0.01972386587771203	-5.820766e-11	0.0	-7.29582	13.15893	1
GNA14-AS1	0.0064166966	0.006562262	0.00821827744904668	-5.820766e-11	0.0	-6.057941	5.589109	1
NTRK2	0.0324889	0.033225846	0.04437869822485207	-5.820766e-11	0.0	-8.380499	28.205153	1
GAS1	0.15214217	0.1555933	0.1702827087442472	-5.820766e-11	0.0	-10.604492	44.55244	1
CTSL	0.55930316	0.5664193	0.5332018408941486	0.24556053	0.2753623188405797	-1.2054591	7.1278815	1
CDK20	0.006366615	0.006511044	0.008547008547008548	-5.820766e-11	0.0	-6.0468073	6.031389	1
S1PR3	0.18773039	0.19058959	0.20315581854043394	0.06165535	0.08695652173913043	-1.62659	5.383628	1
SHC3	0.0725272	0.07417214	0.09171597633136094	-5.820766e-11	0.0	-9.536678	44.55244	1
SEMA4D	0.006811252	0.006965766	0.008875739644970414	-5.820766e-11	0.0	-6.142775	6.136223	1
SYK	0.02416952	0.024717761	0.03287310979618672	-5.820766e-11	0.0	-7.95523	20.067318	1
ASPN	0.0058382098	0.005970653	0.007560815253122946	-5.820766e-11	0.0	-5.923781	5.1019325	1
WNK2	0.015444873	0.01579522	0.020381328073635765	-5.820766e-11	0.0	-7.31245	13.270865	1
ZNF367	0.007562292	0.0077338414	0.010190664036817882	-5.820766e-11	0.0	-6.291649	6.945315	1
AL589843.1	0.0053822333	0.005504334	0.007560815253122946	-5.820766e-11	0.0	-5.8084717	5.5374136	1
ZNF782	0.021437708	0.021923985	0.028928336620644313	-5.820766e-11	0.0	-7.7829328	18.267927	1
AL590705.1	0.008998819	0.0092029525	0.011834319526627219	-5.820766e-11	0.0	-6.5396175	8.005248	1
CCDC180	0.014915138	0.015253468	0.01972386587771203	-5.820766e-11	0.0	-7.2624216	12.922226	1
TDRD7	0.05207098	0.053093933	0.0650887573964497	0.0069653043	0.014492753623188406	-2.9124382	7.2434354	1
CAVIN4	0.021775382	0.02226932	0.028599605522682446	-5.820766e-11	0.0	-7.8053784	18.695301	1
PALM2-AKAP2	1.1295543	1.1397264	0.8113083497698882	0.68113136	0.6231884057971014	-0.74259734	7.211791	1
SVEP1	0.02720411	0.027821183	0.03977646285338593	-5.820766e-11	0.0	-8.125217	24.838123	1
LPAR1	0.00793986	0.008119974	0.011176857330703484	-5.820766e-11	0.0	-6.361063	7.983263	1
AL160272.1	0.005645752	0.00577383	0.009204470742932281	-5.820766e-11	0.0	-5.8762302	6.16747	1
BRINP1	0.026002945	0.026592774	0.03418803418803419	-5.820766e-11	0.0	-8.060307	22.269514	1
GSN	1.7113031	1.7233068	0.9434582511505588	1.1821474	0.855072463768116	-0.54373133	8.198957	1
TTLL11	0.015905589	0.016266385	0.021696252465483234	-5.820766e-11	0.0	-7.354593	14.206454	1
PDCL	0.32563102	0.33004144	0.35634451019066404	0.13117082	0.15942028985507245	-1.3305379	5.5495367	1
PSMB7	1.1198281	1.1313184	0.8109796186719264	0.61329806	0.6086956521739131	-0.88323706	10.31481	1
MIR181A2HG	0.0063934783	0.0065385164	0.00821827744904668	-5.820766e-11	0.0	-6.0527897	5.6889157	1
RABEPK	0.06728633	0.06856241	0.08349769888231427	0.011020843	0.014492753623188406	-2.6262543	5.3039513	1
MVB12B	0.023331828	0.02386107	0.03057199211045365	-5.820766e-11	0.0	-7.9045496	19.78662	1
GARNL3	0.009263904	0.00947405	0.012163050624589087	-5.820766e-11	0.0	-6.581058	8.429627	1
ENG	0.8120626	0.7979496	0.680802103879027	1.434264	0.8695652173913043	0.8458608	8.446751	1
PKN3	0.007936344	0.0081163775	0.009204470742932281	-5.820766e-11	0.0	-6.360431	6.4332175	1
PHYHD1	0.040622577	0.04139674	0.054240631163708086	0.0064929016	0.014492753623188406	-2.6540127	5.264434	1
GTF3C4	0.1550568	0.1576281	0.18474687705456935	0.04170387	0.07246376811594203	-1.9157314	6.7913995	1
ABO	0.009246231	0.009455977	0.011505588428665352	-5.820766e-11	0.0	-6.5783324	7.9982853	1
PPP1R26-AS1	0.008155605	0.008340612	0.01051939513477975	-5.820766e-11	0.0	-6.3992767	7.37889	1
AL355574.1	0.013774937	0.014087405	0.018080210387902695	-5.820766e-11	0.0	-7.1484675	11.555857	1
DNLZ	0.008630006	0.008825773	0.010848126232741617	-5.820766e-11	0.0	-6.479906	7.6414676	1
EGFL7	1.7320181	1.7097262	0.9539776462853385	2.7147925	1.0	0.66704524	26.775267	1
SNHG7	0.5716743	0.5545296	0.5358316896778436	1.3275222	0.8405797101449275	1.259248	10.363409	1
ENTPD2	0.013618956	0.013927886	0.01775147928994083	-5.820766e-11	0.0	-7.1321545	11.300807	1
SAPCD2	0.0069936463	0.0071522975	0.009861932938856016	-5.820766e-11	0.0	-6.180367	6.6421857	1
NDOR1	0.0047321077	0.004839441	0.007232084155161078	-5.820766e-11	0.0	-5.6262765	5.181887	1
PFKP	0.42001584	0.40747127	0.41946088099934253	0.973058	0.782608695652174	1.2556218	9.676121	1
MANCR	0.18572964	0.18994194	0.20907297830374755	-5.820766e-11	0.0	-10.892103	44.55244	1
AKR1C3	0.019673862	0.02012013	0.02695595003287311	-5.820766e-11	0.0	-7.6596494	16.848848	1
IL15RA	0.013643382	0.013952866	0.018408941485864562	-5.820766e-11	0.0	-7.1347213	11.912088	1
PRKCQ-AS1	0.020563163	0.021029603	0.02564102564102564	-5.820766e-11	0.0	-7.7231226	16.98917	1
AL392086.3	0.008074261	0.0082574235	0.009861932938856016	-5.820766e-11	0.0	-6.3849874	6.7159805	1
GATA3	0.23746541	0.2419388	0.2606837606837607	0.04022666	0.043478260869565216	-2.5854323	11.910179	1
CELF2	0.25340557	0.2581248	0.28303747534516766	0.04532859	0.043478260869565216	-2.506955	10.795418	1
CCDC3	0.020887174	0.021360965	0.029585798816568046	-5.820766e-11	0.0	-7.745572	17.778618	1
FAM107B	0.7837983	0.7724819	0.6479289940828402	1.2827289	0.7971014492753623	0.731569	5.7693534	1
RSU1	0.5233212	0.53101695	0.5164365548980934	0.184022	0.2028985507246377	-1.5283675	9.042464	1
CUBN	0.055759285	0.056772936	0.06903353057199212	0.011063908	0.028985507246376812	-2.3489003	5.449192	1
MRC1	0.025377106	0.02595274	0.029585798816568046	-5.820766e-11	0.0	-8.025292	18.596926	1
PLXDC2	0.094760984	0.09655802	0.11505588428665352	0.015543636	0.014492753623188406	-2.6273136	5.412599	1
PRTFDC1	0.133171	0.13604456	0.16370808678500987	0.0064929016	0.014492753623188406	-4.368082	34.184776	1
PDSS1	0.028746111	0.029398162	0.0381328073635766	-5.820766e-11	0.0	-8.204482	24.312922	1
AL353796.1	0.009267736	0.009477969	0.012163050624589087	-5.820766e-11	0.0	-6.581649	8.177274	1
AL353796.2	0.006266102	0.0064082514	0.008547008547008548	-5.820766e-11	0.0	-6.024199	6.1990647	1
MACORIS	0.011463948	0.011723997	0.014792899408284023	-5.820766e-11	0.0	-6.885575	9.933347	1
CREM	1.307344	1.317	0.8691650230111768	0.8816654	0.7101449275362319	-0.57889813	6.1804476	1
AL117336.2	0.009758912	0.0099802865	0.012163050624589087	-5.820766e-11	0.0	-6.6553936	8.096128	1
FZD8	0.20149393	0.2045947	0.2353714661406969	0.064769655	0.08695652173913043	-1.657858	5.168129	1
CXCL12	0.049648505	0.0507745	0.06081525312294543	-5.820766e-11	0.0	-8.9908	36.539703	1
DEPP1	0.49127862	0.5011849	0.4072978303747535	0.05451898	0.043478260869565216	-3.1981566	22.392218	1
GDF10	0.0051966873	0.0053145792	0.007232084155161078	-5.820766e-11	0.0	-5.758778	5.358043	1
VSTM4	0.010780269	0.011024811	0.015450361604207758	-5.820766e-11	0.0	-6.797638	10.146844	1
SGMS1-AS1	0.013154184	0.013452573	0.017422748191978962	-5.820766e-11	0.0	-7.0824237	11.656317	1
DKK1	0.006727512	0.006880127	0.009204470742932281	-5.820766e-11	0.0	-6.125182	5.686952	1
CISD1	0.46757156	0.47494096	0.46778435239973704	0.14265975	0.18840579710144928	-1.7344625	11.937698	1
PHYHIPL	0.018898522	0.019327207	0.02564102564102564	-5.820766e-11	0.0	-7.6019354	16.331806	1
SLC16A9	0.12843132	0.13116561	0.1393819855358317	0.007893946	0.014492753623188406	-4.0374374	24.57726	1
RTKN2	0.009520375	0.009736339	0.015121630506245891	-5.820766e-11	0.0	-6.6200504	9.936989	1
EGR2	0.02464881	0.025207924	0.03550295857988166	-5.820766e-11	0.0	-7.983446	22.658413	1
DNA2	0.019693907	0.020140633	0.025312294543063774	-5.820766e-11	0.0	-7.6611114	16.089594	1
AIFM2	0.12978943	0.13240494	0.15548980933596318	0.014487675	0.014492753623188406	-3.1832242	10.495758	1
PALD1	0.32414025	0.32907498	0.3458251150558843	0.10656384	0.13043478260869565	-1.6257836	7.511726	1
PCBD1	0.63272667	0.64056164	0.5808678500986193	0.28728968	0.2898550724637681	-1.1565545	6.9292393	1
VSIR	0.074813254	0.07627271	0.09335963182117028	0.010463704	0.014492753623188406	-2.8539414	7.008302	1
PSAP	1.5215887	1.5329763	0.9115713346482577	1.0195881	0.8115942028985508	-0.58830154	8.792113	1
DDIT4	0.12173738	0.111491755	0.12590401051939515	0.573441	0.4782608695652174	2.3616664	6.046693	1
OIT3	0.022978462	0.0070381146	0.007560815253122946	0.72573996	0.5652173913043478	6.6679645	10.540937	1
P4HA1	0.60860157	0.5864289	0.5516107823800132	1.5861251	0.9710144927536232	1.4353235	22.166092	1
AL731563.3	0.006418313	0.0065639145	0.00821827744904668	-5.820766e-11	0.0	-6.0582986	6.05747	1
NUDT13	0.0067375377	0.0068903803	0.00953320184089415	-5.820766e-11	0.0	-6.1273	6.4660335	1
AC016394.1	0.011438878	0.011698359	0.014792899408284023	-5.820766e-11	0.0	-6.8824434	9.548816	1
CFAP70	0.012923802	0.013216964	0.01643655489809336	-5.820766e-11	0.0	-7.057122	11.068854	1
ZSWIM8-AS1	0.0062083458	0.006349185	0.00821827744904668	-5.820766e-11	0.0	-6.011046	5.843341	1
PLAU	0.82511693	0.84085333	0.6545036160420776	0.13143219	0.14492753623188406	-2.6766098	26.985746	1
VCL	0.8232356	0.83360803	0.6867192636423406	0.36600563	0.37681159420289856	-1.1872823	10.068748	1
ADK	0.11134009	0.113631174	0.13971071663379356	0.010341375	0.014492753623188406	-3.445244	13.787873	1
ZNF503-AS1	0.0064785364	0.006625504	0.007560815253122946	-5.820766e-11	0.0	-6.0715714	5.537784	1
LRMDA	0.10587736	0.10827912	0.1242603550295858	-5.820766e-11	0.0	-10.081872	44.55244	1
AL450306.1	0.007780608	0.007957109	0.011176857330703484	-5.820766e-11	0.0	-6.332191	6.787192	1
EIF5AL1	0.005861199	0.005994164	0.007889546351084813	-5.820766e-11	0.0	-5.929357	5.790686	1
PLAC9	0.0513925	0.052558053	0.06377383300460224	-5.820766e-11	0.0	-9.040511	39.419567	1
GHITM	0.9333185	0.9409571	0.7501643655489809	0.59660345	0.5652173913043478	-0.6572681	5.258305	1
ADIRF	0.007526971	0.0076977196	0.009204470742932281	-5.820766e-11	0.0	-6.2849813	6.19973	1
AL157394.3	0.00876706	0.008965937	0.011176857330703484	-5.820766e-11	0.0	-6.502385	7.3614435	1
FAS	0.25791156	0.26259634	0.28895463510848124	0.051353604	0.07246376811594203	-2.352052	10.99366	1
CH25H	0.044278488	0.045282677	0.05029585798816568	-5.820766e-11	0.0	-8.825999	31.33327	1
LIPA	0.8171027	0.82718563	0.6890203813280736	0.37263379	0.4057971014492754	-1.1502401	9.937719	1
IFIT2	0.07339236	0.075056925	0.09270216962524655	-5.820766e-11	0.0	-9.553763	44.55244	1
TNKS2-AS1	0.014622075	0.014953758	0.01972386587771203	-5.820766e-11	0.0	-7.2339807	12.633433	1
IDE	0.18322334	0.18649727	0.2123602892833662	0.038864598	0.043478260869565216	-2.259692	7.6594024	1
MYOF	0.12994693	0.13289464	0.1581196581196581	-5.820766e-11	0.0	-10.377153	44.55244	1
LGI1	0.010730855	0.010974276	0.015779092702169626	-5.820766e-11	0.0	-6.7910695	10.32784	1
ENTPD1	0.48010713	0.488192	0.4714003944773176	0.1236508	0.14492753623188406	-1.9803063	12.8955765	1
AVPI1	0.006347075	0.006491061	0.009204470742932281	-5.820766e-11	0.0	-6.0424395	6.5152726	1
HPSE2	0.009059951	0.009265471	0.013149243918474688	-5.820766e-11	0.0	-6.5492806	9.119335	1
CNNM1	0.01616571	0.016532406	0.02465483234714004	-5.820766e-11	0.0	-7.377854	15.487451	1
SEC31B	0.018021343	0.01843013	0.023668639053254437	-5.820766e-11	0.0	-7.53373	15.253206	1
KAZALD1	0.005170734	0.0052880375	0.006903353057199211	-5.820766e-11	0.0	-5.751689	5.0182257	1
PSD	0.015375027	0.01572379	0.023668639053254437	-5.820766e-11	0.0	-7.305952	15.540096	1
AL391121.1	0.009149581	0.009357135	0.011176857330703484	-5.820766e-11	0.0	-6.563332	7.386859	1
SFXN2	0.011433939	0.011693307	0.015121630506245891	-5.820766e-11	0.0	-6.8818254	10.446981	1
INA	0.0056779017	0.005806709	0.007560815253122946	-5.820766e-11	0.0	-5.8842835	5.209724	1
ATP5MD	1.5810616	1.5925641	0.9424720578566732	1.0739721	0.8115942028985508	-0.56835115	8.300628	1
SH3PXD2A-AS1	0.009477096	0.0096920775	0.012491781722550954	-5.820766e-11	0.0	-6.613544	8.537014	1
GSTO1	1.0420073	1.0309995	0.772189349112426	1.5273122	0.9130434782608695	0.5669058	7.16931	1
MXI1	0.14847201	0.1346926	0.15844838921762	0.7559662	0.6376811594202898	2.4877713	9.624194	1
PDCD4-AS1	0.010691608	0.010934139	0.013477975016436555	-5.820766e-11	0.0	-6.785831	9.170526	1
ADRA2A	0.014492545	0.01482129	0.01873767258382643	-5.820766e-11	0.0	-7.2212296	12.36723	1
AL157786.1	0.006378965	0.006523674	0.007889546351084813	-5.820766e-11	0.0	-6.0495605	5.7469287	1
AL158212.3	0.012922594	0.013215729	0.0190664036817883	-5.820766e-11	0.0	-7.0569887	12.807507	1
AL158212.2	0.01123124	0.011486011	0.01413543721236029	-5.820766e-11	0.0	-6.8562407	9.542575	1
DCLRE1A	0.01965467	0.020100504	0.025969756738987507	-5.820766e-11	0.0	-7.6582484	16.998707	1
EDRF1-DT	0.016165758	0.016532455	0.0220249835634451	-5.820766e-11	0.0	-7.377858	14.452149	1
UROS	0.465257	0.47116262	0.47337278106508873	0.20488133	0.21739130434782608	-1.2010387	6.140874	1
C10orf143	0.011194112	0.011448041	0.013806706114398421	-5.820766e-11	0.0	-6.8515053	9.576983	1
BNIP3	0.59975106	0.5741312	0.5358316896778436	1.7292503	0.927536231884058	1.5905265	17.336018	1
AL162274.2	0.008075672	0.008258867	0.011505588428665352	-5.820766e-11	0.0	-6.3852363	7.898194	1
CFAP46	0.009417629	0.009631262	0.01413543721236029	-5.820766e-11	0.0	-6.6045556	9.34497	1
IFITM2	1.2890012	1.2746894	0.8612754766600921	1.9199651	0.9130434782608695	0.5908963	8.72491	1
AC136475.5	0.017490184	0.017886924	0.022353714661406968	-5.820766e-11	0.0	-7.4908056	14.470413	1
MIR210HG	0.049434137	0.040979534	0.047337278106508875	0.42216823	0.4057971014492754	3.3616679	6.521489	1
TALDO1	1.2370849	1.2487661	0.8214990138067061	0.72212595	0.6231884057971014	-0.7900966	8.676267	1
POLR2L	1.3916776	1.4043345	0.9030243261012492	0.8337215	0.6811594202898551	-0.75217897	9.167897	1
IFITM10	0.0164002	0.016772214	0.021696252465483234	-5.820766e-11	0.0	-7.398506	14.570121	1
H19	0.30429316	0.28065836	0.2593688362919132	1.3462707	0.6811594202898551	2.261675	9.416191	1
TRIM68	0.026100993	0.026693046	0.03517422748191979	-5.820766e-11	0.0	-8.065716	22.476894	1
CAVIN3	0.9736932	0.98697656	0.6988823142669297	0.3881309	0.34782608695652173	-1.3462471	11.48597	1
ZNF214	0.008562855	0.0087571	0.011176857330703484	-5.820766e-11	0.0	-6.4687634	7.6562624	1
OLFML1	0.0064317975	0.006577705	0.008547008547008548	-5.820766e-11	0.0	-6.061281	5.7491555	1
PPFIBP2	0.02410859	0.024655452	0.03517422748191979	-5.820766e-11	0.0	-7.9516034	22.174255	1
TUB	0.0055210614	0.005646311	0.00821827744904668	-5.820766e-11	0.0	-5.844565	5.875298	1
RIC3	0.03106304	0.031767644	0.03977646285338593	-5.820766e-11	0.0	-8.315949	25.781746	1
STK33	0.038842764	0.039723832	0.04799474030243261	-5.820766e-11	0.0	-8.637489	30.995975	1
SCUBE2	0.00607497	0.0062127835	0.00821827744904668	-5.820766e-11	0.0	-5.980205	6.0037637	1
MTRNR2L8	0.075534664	0.07696306	0.08908612754766601	0.012554378	0.014492753623188406	-2.6064029	5.202475	1
LYVE1	1.2654127	1.2911552	0.6988823142669297	0.13058892	0.11594202898550725	-3.3045654	35.58305	1
AC104031.1	0.017175566	0.01756517	0.0210387902695595	-5.820766e-11	0.0	-7.4647646	14.121879	1
NCR3LG1	0.011855768	0.012124704	0.014792899408284023	-5.820766e-11	0.0	-6.9336567	9.978819	1
KCNC1	0.00606502	0.006202608	0.007560815253122946	-5.820766e-11	0.0	-5.977878	5.509332	1
LDHA	1.1642085	1.1337216	0.7836949375410914	2.508271	0.9855072463768116	1.145557	24.730522	1
SPTY2D1OS	0.013575149	0.013883085	0.016765285996055226	-5.820766e-11	0.0	-7.1275396	11.029451	1
E2F8	0.0061787423	0.00631891	0.00953320184089415	-5.820766e-11	0.0	-6.004257	6.732056	1
GAS2	0.010293758	0.010527264	0.014464168310322156	-5.820766e-11	0.0	-6.7316275	9.704312	1
FIBIN	0.032643896	0.033384357	0.043721236028928336	-5.820766e-11	0.0	-8.387344	26.99014	1
LGR4	0.21165222	0.21494025	0.24293228139381987	0.066671416	0.08695652173913043	-1.6873041	5.666597	1
BDNF	0.02882328	0.02947708	0.040105193951347796	-5.820766e-11	0.0	-8.208337	25.10815	1
KIF18A	0.013367885	0.01367112	0.018408941485864562	-5.820766e-11	0.0	-7.105503	11.616554	1
LDLRAD3	0.1151587	0.11732044	0.13872452333990795	0.019862378	0.028985507246376812	-2.556328	8.231721	1
RAG1	0.014494918	0.014823717	0.016765285996055226	-5.820766e-11	0.0	-7.2214637	11.205944	1
LRRC4C	0.054112244	0.05533949	0.07001972386587771	-5.820766e-11	0.0	-9.114771	43.033928	1
SYT13	0.010614922	0.010855713	0.014464168310322156	-5.820766e-11	0.0	-6.7755404	9.8752	1
CHST1	1.0496638	1.0706133	0.7744904667981591	0.12615201	0.13043478260869565	-3.084194	34.068104	1
LINC02716	0.061411813	0.062804624	0.0762656147271532	-5.820766e-11	0.0	-9.297023	44.55244	1
MAPK8IP1	0.011823024	0.012091218	0.015450361604207758	-5.820766e-11	0.0	-6.9296994	10.3261175	1
MDK	0.48991692	0.49603844	0.39447731755424065	0.22002172	0.2318840579710145	-1.1724411	5.665723	1
AC127035.1	0.0071936594	0.007356848	0.00953320184089415	-5.820766e-11	0.0	-6.2204947	6.9110847	1
NR1H3	0.015831936	0.016191062	0.023011176857330704	-5.820766e-11	0.0	-7.3479376	14.723269	1
AC090559.2	0.012941756	0.013235325	0.016765285996055226	-5.820766e-11	0.0	-7.05911	11.320412	1
C1QTNF4	0.007629513	0.007802588	0.010190664036817882	-5.820766e-11	0.0	-6.304254	6.9672685	1
LRRC55	0.009526755	0.0097428635	0.011505588428665352	-5.820766e-11	0.0	-6.621007	7.6086526	1
APLNR	0.0477159	0.03626314	0.03780407626561473	0.5526321	0.5072463768115942	3.9260316	8.80479	1
AP000662.1	0.005595741	0.005722685	0.007560815253122946	-5.820766e-11	0.0	-5.8636136	5.331653	1
LPXN	0.013207166	0.013506756	0.017094017094017096	-5.820766e-11	0.0	-7.08818	11.095048	1
VWCE	0.030520268	0.031212559	0.03648915187376726	-5.820766e-11	0.0	-8.290599	24.01454	1
DAGLA	0.012838817	0.013130051	0.017094017094017096	-5.820766e-11	0.0	-7.0476756	11.464691	1
LBHD1	0.0057480084	0.0058784056	0.007232084155161078	-5.820766e-11	0.0	-5.90169	5.290711	1
ZBTB3	0.013417747	0.013722113	0.017094017094017096	-5.820766e-11	0.0	-7.110835	10.977352	1
AP001160.3	0.0068719825	0.0070278742	0.008875739644970414	-5.820766e-11	0.0	-6.1554008	6.23487	1
NRXN2	0.006716363	0.006868725	0.010190664036817882	-5.820766e-11	0.0	-6.1228237	7.03685	1
AP001462.1	0.007918804	0.00809844	0.010190664036817882	-5.820766e-11	0.0	-6.3572783	7.1214585	1
MEN1	0.08218609	0.08369347	0.1061801446416831	0.015723629	0.028985507246376812	-2.4047573	6.787351	1
MUS81	0.14520583	0.14765464	0.17422748191978962	0.03725361	0.043478260869565216	-1.9838837	5.2427387	1
AP001107.2	0.0060647405	0.006202322	0.007889546351084813	-5.820766e-11	0.0	-5.9778123	5.3669834	1
PC	0.015783023	0.016141038	0.0210387902695595	-5.820766e-11	0.0	-7.343501	13.699122	1
CLCF1	0.009212314	0.009421291	0.01282051282051282	-5.820766e-11	0.0	-6.5730863	8.742114	1
AP002807.1	0.015484703	0.015835952	0.0190664036817883	-5.820766e-11	0.0	-7.316142	12.7593	1
GAL	0.007605993	0.0077785347	0.00953320184089415	-5.820766e-11	0.0	-6.299856	6.6041627	1
CPT1A	0.19449484	0.19751523	0.2235371466140697	0.06131408	0.08695652173913043	-1.6860528	5.5299134	1
CCND1	2.1810966	2.1977756	0.9585798816568047	1.4457928	0.7101449275362319	-0.6041491	6.286756	1
AP002495.1	0.020219283	0.020677924	0.027942143326758713	-5.820766e-11	0.0	-7.6989083	18.16491	1
IL18BP	0.019869782	0.020320496	0.02465483234714004	-5.820766e-11	0.0	-7.673875	16.163979	1
LINC01537	0.016556757	0.016932324	0.0220249835634451	-5.820766e-11	0.0	-7.4121323	14.633884	1
UCP2	0.014279565	0.014603479	0.01972386587771203	-5.820766e-11	0.0	-7.2000146	12.847513	1
KLHL35	0.007866817	0.008045274	0.009861932938856016	-5.820766e-11	0.0	-6.3478923	6.895655	1
EMSY	0.10999104	0.112028934	0.13675213675213677	0.020154694	0.028985507246376812	-2.4688306	7.299725	1
AQP11	0.006608786	0.006758708	0.00953320184089415	-5.820766e-11	0.0	-6.099866	6.713448	1
TENM4	0.015685506	0.01604131	0.022353714661406968	-5.820766e-11	0.0	-7.3346148	14.513065	1
PRCP	0.569421	0.5462891	0.49441157133464825	1.5892311	0.855072463768116	1.5404191	14.159037	1
PCF11-AS1	0.012907817	0.013200616	0.017094017094017096	-5.820766e-11	0.0	-7.0553503	10.920455	1
TMEM126A	0.299442	0.3034377	0.3336620644312952	0.12326316	0.15942028985507245	-1.2989641	5.0876017	1
HIKESHI	0.5863072	0.59296256	0.5631163708086785	0.2928768	0.3333333333333333	-1.017398	6.2024174	1
CCDC81	0.005656347	0.0057846652	0.00821827744904668	-5.820766e-11	0.0	-5.878889	5.911083	1
NAALAD2	0.023799643	0.024339497	0.03155818540433925	-5.820766e-11	0.0	-7.9330716	20.663057	1
FAT3	0.028721469	0.02937296	0.04076265614727153	-5.820766e-11	0.0	-8.203249	25.043152	1
SESN3	0.19293296	0.19694154	0.21597633136094674	0.016186053	0.028985507246376812	-3.596791	21.052624	1
TRPC6	0.00425011	0.00434651	0.006903353057199211	-5.820766e-11	0.0	-5.474602	5.016389	1
MMP1	2.155854	2.1907423	0.8790269559500329	0.61781204	0.37681159420289856	-1.8260121	20.67844	1
MMP13	0.10567593	0.10807311	0.08941485864562787	-5.820766e-11	0.0	-10.079127	44.55244	1
GRIA4	0.21484049	0.21971309	0.2294543063773833	-5.820766e-11	0.0	-11.102062	44.55244	1
RAB39A	0.008156876	0.008341912	0.009861932938856016	-5.820766e-11	0.0	-6.399499	6.7885857	1
CUL5	0.43259072	0.43753797	0.4516765285996055	0.2144634	0.2608695652173913	-1.0283338	5.027681	1
AP002433.1	0.008908918	0.009111013	0.011505588428665352	-5.820766e-11	0.0	-6.525289	7.816158	1
ARHGAP20	0.0067574265	0.0069107204	0.008875739644970414	-5.820766e-11	0.0	-6.1314917	6.0305333	1
LAYN	0.19284596	0.1816725	0.20578566732412887	0.68543905	0.6231884057971014	1.9151049	8.13937	1
C11orf52	0.006315089	0.006458349	0.007560815253122946	-5.820766e-11	0.0	-6.0352616	5.443993	1
PIH1D2	0.008226872	0.008413496	0.010190664036817882	-5.820766e-11	0.0	-6.4116807	7.012024	1
TIMM8B	0.8292333	0.83785176	0.7172912557527942	0.44932806	0.4782608695652174	-0.898777	7.5342236	1
NNMT	0.00929355	0.0095043685	0.010848126232741617	-5.820766e-11	0.0	-6.5856194	6.556186	1
REXO2	0.89532155	0.90388805	0.725180802103879	0.51769286	0.5217391304347826	-0.8039286	6.7333856	1
CADM1	0.29402485	0.29832676	0.30999342537804075	0.1043455	0.11594202898550725	-1.5146265	5.925876	1
TAGLN	0.20885858	0.21272726	0.18671926364234057	0.038278595	0.043478260869565216	-2.4713092	9.394806	1
JAML	0.005587271	0.0057140226	0.006903353057199211	-5.820766e-11	0.0	-5.8614655	5.015482	1
MPZL2	0.09205112	0.09398126	0.10552268244575937	0.0069653043	0.014492753623188406	-3.7350838	17.932863	1
AP004609.3	0.008125904	0.008310238	0.01051939513477975	-5.820766e-11	0.0	-6.3940754	7.0007515	1
NLRX1	0.025136787	0.02570697	0.031229454306377382	-5.820766e-11	0.0	-8.011618	20.077244	1
MCAM	1.5023422	1.5182942	0.8504273504273504	0.7990999	0.6231884057971014	-0.925918	11.432949	1
SCN3B	0.53655493	0.5429984	0.4921104536489152	0.25246495	0.2753623188405797	-1.1045592	6.2177253	1
SIAE	0.14278518	0.14516878	0.16995397764628534	0.037707247	0.057971014492753624	-1.9419899	5.586637	1
NRGN	0.24271247	0.22729401	0.25509533201840895	0.9224561	0.7536231884057971	2.0204422	12.351031	1
TIRAP	0.056376386	0.057654988	0.07199211045364892	-5.820766e-11	0.0	-9.173802	44.55244	1
TMEM45B	0.011488215	0.011748815	0.014464168310322156	-5.820766e-11	0.0	-6.8886	9.684565	1
PRDM10	0.027169447	0.027785735	0.03451676528599606	-5.820766e-11	0.0	-8.123384	22.470535	1
AP003486.1	0.016099054	0.016464239	0.020381328073635765	-5.820766e-11	0.0	-7.371929	13.823932	1
IQSEC3	0.0050778086	0.0051930044	0.008875739644970414	-5.820766e-11	0.0	-5.7260156	6.0713024	1
AC007406.3	0.00530566	0.0054260236	0.007232084155161078	-5.820766e-11	0.0	-5.788171	5.0858507	1
NINJ2	0.014234832	0.014557731	0.0190664036817883	-5.820766e-11	0.0	-7.195519	12.644397	1
ITFG2-AS1	0.014600723	0.014931921	0.018080210387902695	-5.820766e-11	0.0	-7.2318864	12.1503105	1
NRIP2	0.0143705765	0.014696555	0.01972386587771203	-5.820766e-11	0.0	-7.2091184	12.294178	1
FOXM1	0.021894021	0.02239065	0.026298487836949377	-5.820766e-11	0.0	-7.8131824	17.110218	1
VWF	0.060386334	0.06168275	0.07330703484549639	0.003224644	0.014492753623188406	-4.2159324	24.66107	1
