gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
SLC25A37	0.5613779	0.9480518	0.8289473684210527	0.50890106	0.5339285714285714	-0.8974493	8.166517	1
CLU	0.10310949	0.01398276	0.02631578947368421	0.115205325	0.12142857142857143	3.033457	7.9427614	1
TACC1	1.063894	0.55732197	0.618421052631579	1.1326427	0.8607142857142858	1.0229784	13.329066	1
TM2D2	0.69155824	0.41167888	0.5	0.72954214	0.6875	0.8253193	6.4108877	1
SPIDR	0.06918943	0.0066341534	0.013157894736842105	0.077679075	0.10178571428571428	3.5298138	7.980521	1
RP1	0.15433894	0.021636706	0.039473684210526314	0.17234853	0.21964285714285714	2.9879606	12.577893	1
CA8	0.043222103	-7.2759576e-11	0.0	0.049087957	0.05892857142857143	8.9421625	7.501149	1
PREX2	0.1507859	0.048933618	0.07894736842105263	0.16460872	0.2125	1.7480738	5.4236917	1
CA2	0.8782241	1.4477663	0.8026315789473685	0.80092824	0.6160714285714286	-0.85400337	6.299145	1
MTDH	1.3934156	0.98828495	0.8421052631578947	1.4483972	0.9464285714285714	0.55141187	9.174315	1
RNF19A	0.680639	0.33884907	0.42105263157894735	0.72702515	0.65	1.1011353	8.722728	1
BAALC	0.5216602	0.23863769	0.2894736842105263	0.5600706	0.5589285714285714	1.2304399	7.463027	1
KCNQ3	0.094024874	0.017907077	0.02631578947368421	0.10435523	0.12142857142857143	2.536249	5.461998	1
NDRG1	0.45821851	0.9620094	0.8026315789473685	0.38984743	0.4	-1.3029213	9.612459	1
SLC45A4	0.11235623	0.024838429	0.039473684210526314	0.12423366	0.14464285714285716	2.3177745	5.8143387	1
LY6E	0.2562774	0.7255261	0.7236842105263158	0.19259147	0.21785714285714286	-1.9129336	10.741871	1
BOP1	0.075895354	0.015526319	0.02631578947368421	0.08408834	0.11428571428571428	2.4296424	5.01012	1
NFIB	0.80657	0.51778895	0.5921052631578947	0.8457618	0.7428571428571429	0.7077791	5.7103934	1
SLC24A2	0.027526421	-7.2759576e-11	0.0	0.03126215	0.04107142857142857	8.292882	5.3286138	1
DCTN3	0.7322405	0.46523514	0.5526315789473685	0.76847696	0.7125	0.72391963	5.8513675	1
VCP	1.2207559	0.65958285	0.618421052631579	1.2969152	0.8928571428571429	0.97535086	12.352132	1
ANXA1	1.3233447	0.76606524	0.618421052631579	1.398975	0.8857142857142857	0.8687458	9.361664	1
PCSK5	0.10868571	0.008788034	0.013157894736842105	0.12224328	0.15714285714285714	3.7829266	12.2354355	1
TMEM246	0.32037127	0.13715698	0.19736842105263158	0.34523585	0.4017857142857143	1.3311206	6.4427996	1
PALM2-AKAP2	1.0582575	0.6134615	0.618421052631579	1.1186222	0.8482142857142857	0.86657196	9.233572	1
GSN	1.6790969	1.0719577	0.8157894736842105	1.7614945	0.9589285714285715	0.7164993	12.7820835	1
PSMB7	1.0216596	0.6984478	0.6973684210526315	1.0655237	0.8303571428571429	0.60926735	6.4301257	1
HSPA5	1.4415284	1.0291119	0.7763157894736842	1.4974988	0.9196428571428571	0.5411111	5.8475833	1
AK1	1.0619578	0.4958524	0.5394736842105263	1.1387866	0.8446428571428571	1.1993505	15.639844	1
GLE1	0.03149139	-7.2759576e-11	0.0	0.035765223	0.048214285714285716	8.486443	6.2168975	1
SNHG7	0.76905745	1.522904	0.9736842105263158	0.6667504	0.6553571428571429	-1.1914847	19.019922	1
TUBB4B	0.9269856	0.59742516	0.5657894736842105	0.9717116	0.775	0.70167714	5.6670046	1
NRARP	0.28240493	0.07753123	0.10526315789473684	0.31020924	0.35	1.9989974	10.084182	1
MRPL41	0.95881236	0.6560382	0.618421052631579	0.99990225	0.8357142857142857	0.60793155	5.2921934	1
KLF6	1.5874351	1.0787543	0.8421052631578947	1.6564704	0.9446428571428571	0.6186995	11.051496	1
LINC00702	0.033796757	-7.2759576e-11	0.0	0.03838346	0.05178571428571429	8.588096	6.6723676	1
MANCR	0.03348433	-7.2759576e-11	0.0	0.03802863	0.05178571428571429	8.574732	6.773334	1
GATA3	0.10958365	0.01898846	0.02631578947368421	0.12187873	0.12857142857142856	2.6758568	6.330402	1
CELF2	0.19285278	0.06741019	0.09210526315789473	0.20987718	0.2571428571428571	1.6370552	5.4629526	1
CUBN	0.067931764	-7.2759576e-11	0.0	0.077151075	0.09464285714285714	9.593412	11.738691	1
TRDMT1	0.1267009	0.041039154	0.07894736842105263	0.1383264	0.18035714285714285	1.7505351	5.053634	1
MSRB2	0.624335	0.37948892	0.47368421052631576	0.6575645	0.6357142857142857	0.7929141	5.5404797	1
CREM	1.2108583	0.7637407	0.6973684210526315	1.2715386	0.8678571428571429	0.735345	8.771816	1
CXCL12	0.02741962	-7.2759576e-11	0.0	0.03114085	0.04107142857142857	8.287292	5.0940766	1
FAM13C	0.035499796	-7.2759576e-11	0.0	0.04031763	0.055357142857142855	8.658842	7.371818	1
KIF1BP	0.32835642	0.13528965	0.19736842105263158	0.35455808	0.4089285714285714	1.3893113	6.9601216	1
AIFM2	0.07709305	0.010530021	0.013157894736842105	0.08612658	0.11964285714285715	3.0199883	6.2320504	1
PCBD1	0.53908443	0.30129758	0.3684210526315789	0.5713557	0.5696428571428571	0.92297393	5.1476407	1
PSAP	1.2427675	0.88774097	0.8157894736842105	1.2909492	0.8732142857142857	0.54017085	7.0394154	1
SPOCK2	0.117110565	0.018351477	0.039473684210526314	0.1305136	0.15714285714285714	2.8234968	9.536199	1
DDIT4	0.44235337	0.98388577	0.7631578947368421	0.36885843	0.4089285714285714	-1.4151793	9.3321495	1
OIT3	0.23765887	0.9151751	0.6578947368421053	0.14570805	0.12321428571428572	-2.650135	10.91003	1
P4HA1	1.187317	1.6743947	0.9605263157894737	1.1212126	0.8464285714285714	-0.5785372	10.286765	1
VCL	0.7844693	0.4229018	0.47368421052631576	0.8335394	0.7410714285714286	0.97875977	8.626999	1
LIPA	0.77610457	0.31779924	0.40789473684210525	0.83830327	0.7339285714285714	1.3990749	15.421371	1
IDE	0.13093026	0.04203777	0.07894736842105263	0.14299427	0.18214285714285713	1.76378	5.308147	1
ENTPD1	0.45454964	0.20600808	0.2631578947368421	0.4882804	0.525	1.2446041	7.464665	1
ZDHHC16	0.17408834	0.06457394	0.10526315789473684	0.18895106	0.23214285714285715	1.5475194	5.1230936	1
MXI1	0.30740014	0.69139314	0.6710526315789473	0.25528458	0.30357142857142855	-1.4370437	7.991085	1
ABLIM1	0.16738325	0.033701345	0.05263157894736842	0.1855258	0.23392857142857143	2.4572446	9.85807	1
GRK5	0.39839867	0.174904	0.23684210526315788	0.4287297	0.46964285714285714	1.2930169	7.0282187	1
PTPRE	0.5365898	0.29561806	0.3815789473684211	0.569293	0.5696428571428571	0.9452026	6.013665	1
BNIP3	1.3385469	2.0282755	0.9868421052631579	1.24494	0.8589285714285714	-0.7041326	15.654742	1
TALDO1	1.0581634	0.6219619	0.618421052631579	1.1173621	0.8160714285714286	0.84509593	8.963632	1
POLR2L	1.1393198	0.7337612	0.6842105263157895	1.1943595	0.8821428571428571	0.7027789	7.983229	1
H19	0.85097164	1.9205798	0.8552631578947368	0.70581037	0.45535714285714285	-1.44406	12.2863865	1
IGF2	0.22236598	0.64925885	0.5131578947368421	0.16442963	0.15892857142857142	-1.9806685	6.314858	1
KCNQ1	0.15747975	0.048481725	0.07894736842105263	0.17227235	0.2125	1.8270428	5.8417315	1
TRIM22	0.03001534	-7.2759576e-11	0.0	0.034088846	0.04285714285714286	8.417383	5.7700744	1
CAVIN3	0.97799045	0.33032054	0.34210526315789475	1.0658882	0.7303571428571428	1.6898162	19.617645	1
LYVE1	0.7125466	0.124658294	0.13157894736842105	0.7923314	0.525	2.6671503	23.244816	1
PARVA	0.42740732	0.22578296	0.35526315789473684	0.4547709	0.5107142857142857	1.0098816	6.3621163	1
ABTB2	0.027695768	-7.2759576e-11	0.0	0.031454477	0.04285714285714286	8.3017025	5.657228	1
TRIM44	0.47028154	0.27591583	0.39473684210526316	0.49666008	0.5339285714285714	0.8477983	5.0167065	1
CHST1	0.67864954	0.022350349	0.02631578947368421	0.76771873	0.6214285714285714	5.095956	43.51105	1
LINC02716	0.032682195	-7.2759576e-11	0.0	0.037117634	0.05178571428571429	8.539844	7.0493093	1
PSMC3	0.7501219	0.42841443	0.5	0.7937825	0.725	0.88958174	7.9230094	1
CDK2AP2	0.38686043	0.19564505	0.27631578947368424	0.4128108	0.4625	1.0768542	5.512702	1
ANAPC15	0.22672987	0.079778194	0.10526315789473684	0.24667326	0.30714285714285716	1.6273124	6.015325	1
LRRC32	0.21044037	0.05069869	0.09210526315789473	0.23211953	0.26607142857142857	2.192626	9.852326	1
PRCP	1.0216652	1.5743079	0.9078947368421053	0.946663	0.7017857142857142	-0.7337342	9.14781	1
NOX4	0.37569183	0.1739526	0.23684210526315788	0.40307045	0.44642857142857145	1.2118665	6.3156395	1
TAF1D	0.58228576	1.0300212	0.8421052631578947	0.52152264	0.5589285714285714	-0.98173565	8.110517	1
CEP57	0.28814375	0.58118695	0.5657894736842105	0.24837181	0.31607142857142856	-1.2261684	5.135683	1
LAYN	0.32583526	0.9416971	0.7763157894736842	0.24225104	0.2714285714285714	-1.9583181	13.493495	1
TAGLN	0.16358861	0.011426502	0.013157894736842105	0.18423916	0.18392857142857144	3.999336	13.374013	1
MPZL2	0.10720682	-7.2759576e-11	0.0	0.12175632	0.14642857142857144	10.250966	18.13654	1
FGF23	0.11444889	0.6164287	0.34210526315789475	0.04632349	0.030357142857142857	-3.7312412	5.1843204	1
VWF	0.065439574	-7.2759576e-11	0.0	0.07432066	0.09821428571428571	9.53956	12.506585	1
ENO2	0.47676888	0.9994949	0.8026315789473685	0.40582833	0.43214285714285716	-1.3001186	9.680374	1
SLC2A3	0.98575103	1.3507392	0.9078947368421053	0.93621653	0.7553571428571428	-0.5287877	5.2171693	1
CLEC1A	0.041987162	-7.2759576e-11	0.0	0.047685422	0.05892857142857143	8.900428	7.854824	1
ARHGDIB	1.2954472	0.906248	0.7236842105263158	1.3482673	0.8964285714285715	0.5730766	6.523005	1
ARF3	0.51770097	0.28028998	0.3815789473684211	0.549921	0.5892857142857143	0.972052	6.227277	1
TUBA1A	1.7430307	1.2145687	0.8289473684210527	1.81475	0.9678571428571429	0.5792874	8.534076	1
FMNL3	0.63668406	0.29457217	0.3815789473684211	0.6831138	0.675	1.2132264	10.303692	1
AC008147.2	0.024327418	-7.2759576e-11	0.0	0.027628997	0.0375	8.1152525	5.0969276	1
ACVRL1	0.57374257	0.33278453	0.4342105263157895	0.6064441	0.6303571428571428	0.8655909	5.6741643	1
NR4A1	0.20087034	0.55838263	0.5657894736842105	0.15235102	0.18035714285714285	-1.8731667	6.8545113	1
HOXC9	0.052608084	0.0036332444	0.013157894736842105	0.059254672	0.07678571428571429	3.9908597	7.756815	1
B4GALNT1	0.049497426	0.006291407	0.013157894736842105	0.055361137	0.075	3.117272	5.2072687	1
AC079866.2	0.021389585	-7.2759576e-11	0.0	0.02429246	0.0375	7.9302926	5.1686907	1
MSRB3	0.22277066	0.06477545	0.11842105263157894	0.24421261	0.3125	1.9129837	9.62224	1
CPM	0.23701611	0.09628585	0.17105263157894737	0.25611496	0.30357142857142855	1.4104613	5.893541	1
NUDT4	0.43408722	0.1812558	0.23684210526315788	0.46840015	0.48214285714285715	1.3692266	8.161478	1
CDK17	0.44947058	0.21892524	0.3026315789473684	0.48075905	0.5196428571428572	1.1345168	6.861109	1
GNPTAB	0.38363898	0.16366933	0.23684210526315788	0.41349187	0.46964285714285714	1.3365425	7.642822	1
PARPBP	0.026977276	-7.2759576e-11	0.0	0.030638477	0.04642857142857143	8.263903	6.1856713	1
PMCH	0.053831216	-7.2759576e-11	0.0	0.061136875	0.04642857142857143	9.258258	5.3838162	1
UBE3B	0.14857292	0.05012164	0.09210526315789473	0.1619342	0.20714285714285716	1.6899173	5.403484	1
MMAB	0.35539618	0.13141592	0.2236842105263158	0.3857932	0.44107142857142856	1.5529642	10.611472	1
VPS29	0.8647252	0.6031261	0.6578947368421053	0.9002281	0.7821428571428571	0.577752	5.209746	1
PEBP1	0.84640443	0.49002823	0.5394736842105263	0.8947699	0.7803571428571429	0.8685188	8.417413	1
AC002070.1	0.10299367	0.027457282	0.05263157894736842	0.113245085	0.14285714285714285	2.0402162	5.0640516	1
DYNLL1	2.2159574	1.505341	0.881578947368421	2.312398	0.9910714285714286	0.6192658	12.757724	1
NRAV	0.05648188	-7.2759576e-11	0.0	0.06414728	0.08214285714285714	9.327493	10.4269285	1
POP5	0.202153	0.08246922	0.14473684210526316	0.21839577	0.275	1.4039294	5.1831846	1
MLEC	0.42341754	0.18011606	0.23684210526315788	0.4564372	0.4982142857142857	1.3410048	7.995679	1
BRI3BP	0.023409806	-7.2759576e-11	0.0	0.026586853	0.039285714285714285	8.059986	5.323953	1
ATP8A2	0.0566962	-7.2759576e-11	0.0	0.06439068	0.09285714285714286	9.332948	11.9755745	1
SHISA2	0.02658575	-7.2759576e-11	0.0	0.030193819	0.039285714285714285	8.242881	5.264115	1
POLR1D	0.64403504	0.9634704	0.8289473684210527	0.60068405	0.6125	-0.6815435	6.001156	1
POMP	1.7161665	1.1711386	0.8157894736842105	1.7901336	0.9785714285714285	0.6121128	10.002782	1
SLC46A3	0.28329232	0.038055293	0.07894736842105263	0.31657445	0.3625	3.0530453	24.79463	1
KL	0.024073323	-7.2759576e-11	0.0	0.027340416	0.039285714285714285	8.10016	5.2662926	1
KBTBD7	0.09149467	0.024271864	0.05263157894736842	0.10061776	0.1392857142857143	2.0470295	5.1373377	1
RGCC	0.76151437	0.18997684	0.19736842105263158	0.83908033	0.6321428571428571	2.142398	20.593166	1
LCP1	0.057276692	-7.2759576e-11	0.0	0.06504996	0.08571428571428572	9.347622	11.023929	1
PHF11	0.23041713	0.07416019	0.11842105263157894	0.25162306	0.32142857142857145	1.7611765	7.2135024	1
FAM124A	0.037333228	-7.2759576e-11	0.0	0.04239988	0.05357142857142857	8.731317	7.069179	1
THSD1	0.24158533	0.08649003	0.10526315789473684	0.2626339	0.32321428571428573	1.6013294	5.937382	1
KCTD12	0.22040252	0.08014892	0.13157894736842105	0.23943675	0.2767857142857143	1.5776931	6.110624	1
DOCK9	0.34799498	0.048987065	0.09210526315789473	0.3885746	0.4142857142857143	2.985148	27.08878	1
EFNB2	0.78415066	0.3537619	0.40789473684210525	0.8425608	0.7053571428571429	1.2517657	11.13031	1
ARHGEF7	0.5868938	0.23834957	0.3157894736842105	0.63419634	0.6017857142857143	1.4114729	11.892274	1
TMEM255B	0.94668317	0.6426591	0.6842105263157895	0.9879433	0.8053571428571429	0.620296	5.9422865	1
CCNB1IP1	0.24279271	0.5592399	0.5526315789473685	0.1998448	0.2517857142857143	-1.4841236	5.7545114	1
PNP	1.0351089	0.63893783	0.5789473684210527	1.0888746	0.825	0.76899695	6.7126956	1
RNASE6	0.03897329	-7.2759576e-11	0.0	0.04426252	0.05892857142857143	8.793199	7.6272845	1
RNASE1	0.656623	0.25061363	0.32894736842105265	0.7117242	0.6464285714285715	1.5054808	13.112491	1
PPP1R3E	0.027866764	-7.2759576e-11	0.0	0.03164868	0.04642857142857143	8.310554	6.212984	1
MYH7	0.046223104	-7.2759576e-11	0.0	0.052496243	0.06428571428571428	9.038817	8.425607	1
NOP9	0.04659838	-7.2759576e-11	0.0	0.052922446	0.07142857142857142	9.050461	9.419418	1
ADCY4	0.34432504	0.15658452	0.2236842105263158	0.3698039	0.4107142857142857	1.2392877	5.9329166	1
CLEC14A	0.73849213	0.16724485	0.15789473684210525	0.8160185	0.6303571428571428	2.2859545	20.190205	1
AL049828.1	0.025587104	-7.2759576e-11	0.0	0.029059641	0.04285714285714286	8.18783	5.684875	1
ATL1	0.18242161	0.05873784	0.09210526315789473	0.19920726	0.25	1.760178	5.8770137	1
FRMD6-AS1	0.028298194	-7.2759576e-11	0.0	0.03213866	0.04285714285714286	8.332649	5.7337446	1
PSMA3	0.9010598	0.6288194	0.6842105263157895	0.9380063	0.7839285714285714	0.5768762	5.086207	1
HIF1A	0.7980589	0.42853495	0.47368421052631576	0.84820884	0.7589285714285714	0.98484015	8.934264	1
ARG2	0.1666758	0.5813319	0.5263157894736842	0.11040129	0.13392857142857142	-2.3955472	7.269879	1
TTC9	0.27608645	0.111767	0.15789473684210525	0.29838672	0.35535714285714287	1.4158821	5.4942904	1
LIN52	0.025463795	-7.2759576e-11	0.0	0.028919594	0.04107142857142857	8.180884	5.5208626	1
PGF	0.5534212	0.24650139	0.2894736842105263	0.5950749	0.4982142857142857	1.2711328	7.735465	1
SPTLC2	0.41184673	0.1970118	0.27631578947368424	0.44100285	0.4928571428571429	1.1621008	6.0042715	1
STON2	0.033461835	-7.2759576e-11	0.0	0.038003087	0.05	8.573766	6.851774	1
GPR68	0.046963524	-7.2759576e-11	0.0	0.053337142	0.07142857142857142	9.0617	8.980072	1
CCDC88C	0.15159374	0.046984255	0.06578947368421052	0.16579077	0.20714285714285716	1.816917	5.017449	1
BTBD7	0.40953195	0.18063259	0.23684210526315788	0.4405969	0.4928571428571429	1.28593	7.21244	1
DLK1	0.19970077	0.808823	0.42105263157894735	0.11703437	0.10357142857142858	-2.787838	5.8046055	1
MEG3	0.16682644	-7.2759576e-11	0.0	0.18946716	0.1625	10.8884945	19.011662	1
MEG8	0.049999267	-7.2759576e-11	0.0	0.056784883	0.06428571428571428	9.151903	8.179667	1
TNFAIP2	0.32417822	0.116483286	0.17105263157894737	0.35236526	0.3982142857142857	1.59612	8.510524	1
SPRED1	0.8589336	1.2075971	0.8947368421052632	0.81161445	0.7017857142857142	-0.5732144	5.7845197	1
THBS1	0.35710725	0.12875387	0.15789473684210525	0.388098	0.3482142857142857	1.5910567	7.0760355	1
SPTBN5	0.026325047	-7.2759576e-11	0.0	0.02989773	0.04285714285714286	8.228711	5.6396074	1
MAP1A	0.3262062	0.07907785	0.09210526315789473	0.35974494	0.34285714285714286	2.1842065	9.335989	1
SHC4	0.06736287	0.008061662	0.013157894736842105	0.075410895	0.10178571428571428	3.20975	6.4516144	1
SCG3	0.03080742	-7.2759576e-11	0.0	0.03498843	0.048214285714285716	8.454853	6.602223	1
TMOD2	0.79575443	0.4731063	0.4868421052631579	0.8395426	0.7196428571428571	0.8273063	6.0988946	1
MYO5C	0.03645377	-7.2759576e-11	0.0	0.041401066	0.05357142857142857	8.697005	6.970469	1
MYO5A	0.14737627	0.030678302	0.05263157894736842	0.16321385	0.21071428571428572	2.4076617	8.618723	1
RSL24D1	0.4809319	0.77843374	0.7368421052631579	0.4405572	0.4875	-0.82110286	5.172106	1
DNAAF4	0.10219396	0.010973726	0.02631578947368421	0.114573844	0.15535714285714286	3.3723238	12.081706	1
TEX9	0.11166499	0.00462004	0.013157894736842105	0.12619251	0.15892857142857142	4.741826	17.095661	1
LINC00926	0.033575427	-7.2759576e-11	0.0	0.038132094	0.05178571428571429	8.578642	6.9442806	1
SNAPC5	0.18085515	0.05265496	0.10526315789473684	0.1982538	0.24821428571428572	1.9106973	7.788446	1
LOXL1	0.1507672	0.04287968	0.07894736842105263	0.1654091	0.19642857142857142	1.945184	6.5475836	1
ADAMTS7	0.34609914	0.14145184	0.19736842105263158	0.37387258	0.41964285714285715	1.4016019	7.0965385	1
IL16	0.11730043	0.017884862	0.039473684210526314	0.13079256	0.175	2.8635283	10.454571	1
FES	0.15870146	0.05252046	0.11842105263157894	0.1731118	0.21964285714285714	1.7188414	6.5339456	1
SV2B	0.02852423	-7.2759576e-11	0.0	0.032395374	0.04285714285714286	8.344091	5.727816	1
IL32	0.5381618	0.11405598	0.13157894736842105	0.59571916	0.4982142857142857	2.383868	20.340963	1
SLX4	0.039789118	-7.2759576e-11	0.0	0.04518907	0.06607142857142857	8.82302	8.563965	1
ROGDI	0.11507351	0.031141367	0.05263157894736842	0.12646434	0.16964285714285715	2.0183415	5.2215853	1
SNX29	0.19599222	0.07516123	0.11842105263157894	0.21239078	0.275	1.4974214	5.041295	1
NOMO1	0.04487897	0.00578217	0.013157894736842105	0.050185	0.07321428571428572	3.0957077	5.2388024	1
XYLT1	0.041632425	0.0036332444	0.013157894736842105	0.04678946	0.06428571428571428	3.6507618	6.145859	1
IQCK	0.10066994	0.021109397	0.039473684210526314	0.11146745	0.14821428571428572	2.3951406	6.4021792	1
GPRC5B	0.10879002	0.010339554	0.013157894736842105	0.122151166	0.15535714285714286	3.5497162	10.4978895	1
ACSM3	0.067535885	-7.2759576e-11	0.0	0.07670148	0.05714285714285714	9.584991	6.906311	1
HSD3B7	0.031177083	-7.2759576e-11	0.0	0.035408255	0.05	8.472012	6.7585754	1
PHKB	0.5884546	0.34984228	0.42105263157894735	0.6208383	0.6232142857142857	0.82733303	5.143688	1
MMP2	0.46702802	0.21955045	0.27631578947368424	0.5006142	0.5125	1.188778	6.847279	1
NLRC5	0.024505164	-7.2759576e-11	0.0	0.027830865	0.0375	8.125717	5.0706844	1
ARL2BP	0.6437317	0.37658918	0.4605263157894737	0.6799871	0.6607142857142857	0.852345	5.935554	1
CDH5	1.5149587	0.7869371	0.6973684210526315	1.6137619	0.9517857142857142	1.0360136	17.434662	1
LRRC36	0.02500272	-7.2759576e-11	0.0	0.028395945	0.039285714285714285	8.1546135	5.456183	1
NQO1	0.83384615	0.3615309	0.40789473684210525	0.8979461	0.7053571428571429	1.3122717	13.161427	1
HSBP1	1.3670518	0.9688611	0.8157894736842105	1.4210918	0.9428571428571428	0.55259067	8.393552	1
MIR22HG	0.23474555	0.0594271	0.09210526315789473	0.2585387	0.3142857142857143	2.1193194	10.274327	1
ITGAE	0.45041457	0.18618482	0.25	0.4862745	0.5035714285714286	1.3845575	8.671427	1
CYB5D2	0.3884443	0.18442933	0.27631578947368424	0.41613182	0.4785714285714286	1.173537	6.5356383	1
PSMB6	1.243882	0.8830574	0.7631578947368421	1.2928507	0.8857142857142857	0.54992485	6.918535	1
WSCD1	0.15029007	0.041289844	0.05263157894736842	0.16508296	0.19464285714285715	1.9967161	5.4385357	1
FBXO39	0.028880212	-7.2759576e-11	0.0	0.03279967	0.04642857142857143	8.361931	6.3031015	1
TMEM256	0.57585883	0.8725899	0.8552631578947368	0.53558904	0.5571428571428572	-0.70407337	6.4911413	1
BORCS6	0.08763738	0.007963044	0.013157894736842105	0.09845035	0.13035714285714287	3.6114645	9.857203	1
ELAC2	0.19210544	0.06768296	0.10526315789473684	0.20899135	0.26607142857142857	1.6251389	5.7010055	1
NLK	0.30062756	0.14037152	0.23684210526315788	0.32237643	0.3732142857142857	1.1989161	5.816711	1
CCL2	0.07724472	-7.2759576e-11	0.0	0.08772793	0.0875	9.778537	9.6706705	1
PSMB3	0.9986971	0.69773567	0.7236842105263158	1.039541	0.8107142857142857	0.5751262	6.0048413	1
ACLY	0.49108234	0.27369595	0.3684210526315789	0.52058476	0.5535714285714286	0.9273092	5.6064873	1
CAVIN1	1.5842998	1.1163096	0.881578947368421	1.647813	0.9482142857142857	0.56177354	10.280209	1
HEXIM1	0.21537538	0.0838526	0.13157894736842105	0.23322476	0.29285714285714287	1.4746926	5.608216	1
KANSL1-AS1	0.02268653	-7.2759576e-11	0.0	0.025765413	0.0375	8.014881	5.1187005	1
PNPO	0.039558183	-7.2759576e-11	0.0	0.044926796	0.0625	8.814641	8.0292	1
SEPTIN4	0.028322067	-7.2759576e-11	0.0	0.032165773	0.044642857142857144	8.333862	5.6595354	1
CLTC	1.1003946	0.7716781	0.7236842105263158	1.1450068	0.8732142857142857	0.5692242	5.975121	1
CYB561	0.11404608	0.014265066	0.02631578947368421	0.1275878	0.16607142857142856	3.1519842	10.898587	1
PSMC5	0.8888371	0.51928896	0.5526315789473685	0.9389898	0.7767857142857143	0.85444784	8.248331	1
ICAM2	0.8451893	0.5099776	0.5394736842105263	0.89068216	0.7125	0.804356	6.5406275	1
PECAM1	2.0205872	1.3235818	0.881578947368421	2.1151812	0.9714285714285714	0.67629296	13.444134	1
ABCA9-AS1	0.03599999	-7.2759576e-11	0.0	0.040885706	0.044642857142857144	8.678978	5.728063	1
CASKIN2	0.13978398	0.03837392	0.06578947368421052	0.1535468	0.2	1.9976648	6.34276	1
SNHG16	0.7610813	1.0805001	0.8552631578947368	0.71773195	0.6892857142857143	-0.5901147	6.038106	1
GAA	0.2454635	0.096867345	0.14473684210526316	0.26563	0.32857142857142857	1.4543902	5.823669	1
METRNL	0.19003795	0.48846853	0.5657894736842105	0.14953676	0.1767857142857143	-1.7070962	6.382696	1
USP14	0.7444597	0.48590705	0.5394736842105263	0.7795491	0.7089285714285715	0.6818478	5.042095	1
ENOSF1	0.2528099	0.11087992	0.18421052631578946	0.2720714	0.33214285714285713	1.2942168	5.3340335	1
APCDD1	0.13657947	-7.2759576e-11	0.0	0.15511526	0.19285714285714287	10.600056	24.618624	1
ABHD3	0.048275113	0.006291407	0.013157894736842105	0.053972915	0.07321428571428572	3.0807009	5.1529174	1
AC007998.3	0.10003888	0.00892733	0.013157894736842105	0.11240401	0.13214285714285715	3.6395333	9.734664	1
GALNT1	0.96442455	0.56692916	0.618421052631579	1.0183694	0.8017857142857143	0.8449078	9.393471	1
TPGS2	0.647142	0.34102607	0.47368421052631576	0.68868667	0.6714285714285714	1.0137523	9.675503	1
LIPG	0.040091135	-7.2759576e-11	0.0	0.045532078	0.060714285714285714	8.833905	7.7919607	1
SEC11C	0.3035554	0.13368745	0.18421052631578946	0.32660875	0.39464285714285713	1.2880621	5.4932985	1
INSR	0.6180423	0.33867764	0.42105263157894735	0.6559567	0.5678571428571428	0.9534819	6.4476094	1
ANGPTL4	0.43700755	0.95468336	0.6973684210526315	0.36675104	0.35892857142857143	-1.3799791	7.1169605	1
TMEM205	0.60917544	0.37368768	0.47368421052631576	0.64113474	0.6428571428571429	0.77863365	5.4968314	1
WDR83OS	1.210671	0.8776397	0.8157894736842105	1.2558683	0.9017857142857143	0.516935	6.770078	1
HAUS8	0.029785149	-7.2759576e-11	0.0	0.03382742	0.048214285714285716	8.406309	6.0361886	1
DDA1	0.49115837	0.28263155	0.42105263157894735	0.5194585	0.5571428571428572	0.8778534	5.61643	1
BST2	0.144261	0.45084265	0.47368421052631576	0.102653906	0.10714285714285714	-2.1337507	6.4098115	1
REX1BD	0.68557346	0.39383268	0.5131578947368421	0.7251674	0.6803571428571429	0.880564	7.669295	1
TBCB	0.86134636	0.5892708	0.6447368421052632	0.89827037	0.7982142857142858	0.60813475	5.3261433	1
CAPNS1	1.2238493	0.8644188	0.7894736842105263	1.2726293	0.9053571428571429	0.5579563	7.235693	1
LINC01534	0.02288067	-7.2759576e-11	0.0	0.025985904	0.0375	8.027127	5.1125975	1
ZNF585B	0.025280956	-7.2759576e-11	0.0	0.028711945	0.04107142857142857	8.170525	5.583224	1
PSMC4	0.6710545	0.33414403	0.4605263157894737	0.71677816	0.6553571428571429	1.1008263	9.819859	1
C19orf47	0.033250842	-7.2759576e-11	0.0	0.037763454	0.05714285714285714	8.564664	7.6524673	1
BLVRB	0.62542593	0.39077586	0.5131578947368421	0.65727156	0.6107142857142858	0.7499987	5.172595	1
LINC01480	0.22682482	0.018718736	0.02631578947368421	0.2550676	0.2517857142857143	3.7612033	18.412668	1
ZNF222	0.046821665	-7.2759576e-11	0.0	0.053176034	0.075	9.057344	9.567905	1
GPR4	0.45894173	0.24073482	0.35526315789473684	0.48855588	0.5392857142857143	1.0207748	6.546687	1
PNMA8A	0.04162572	-7.2759576e-11	0.0	0.04727493	0.06428571428571428	8.887981	8.309656	1
NOP53	0.72514147	1.0467794	0.881578947368421	0.6814914	0.6892857142857143	-0.6191162	6.307538	1
SELENOW	2.0874553	1.3991288	0.881578947368421	2.1808722	0.9892857142857143	0.6403394	15.273025	1
