gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
HIVEP1	0.10431039	0.0639689	0.08695652173913043	0.11105033	0.13075060532687652	0.79481614	0.9347256	0
EDN1	0.06428176	0.084192455	0.07246376811594203	0.060955327	0.05084745762711865	-0.46528628	0.22394899	0
LINC02530	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PHACTR1	0.1876664	0.097072355	0.11594202898550725	0.20280199	0.24455205811138014	1.062165	2.0259273	0
AL008729.1	0.006517396	-5.820766e-11	0.0	0.0076062586	0.007263922518159807	6.2679596	1.0770432	0
TBC1D7	0.1570432	0.09044692	0.11594202898550725	0.16816954	0.19612590799031476	0.89403665	1.4430629	0
AL008729.2	0.005665928	-5.820766e-11	0.0	0.006612536	0.009685230024213076	6.0687866	1.2598438	0
GFOD1	0.26831192	0.16464743	0.17391304347826086	0.28563115	0.3050847457627119	0.7944023	1.7345272	0
GFOD1-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SIRT5	0.045966063	-5.820766e-11	0.0	0.05364562	0.07021791767554479	9.070004	7.0097103	1
AL441883.1	0.0066468585	-5.820766e-11	0.0	0.007757351	0.009685230024213076	6.295972	1.2522588	0
NOL7	0.77834296	0.68095064	0.6086956521739131	0.7946142	0.6658595641646489	0.22267404	0.79858506	0
RANBP9	0.17361476	0.20876558	0.2608695652173913	0.16774227	0.19854721549636803	-0.3154687	0.39982095	0
Z93020.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MCUR1	0.38210472	0.31044224	0.34782608695652173	0.39407676	0.4043583535108959	0.34405327	0.76168686	0
AL023583.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RNF182	0.0035874303	-5.820766e-11	0.0	0.0041867835	0.004842615012106538	5.4218245	0.7883996	0
AL022396.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CD83	0.048539948	0.033258263	0.028985507246376812	0.051093146	0.05811138014527845	0.6179065	0.30152816	0
AL133259.1	0.002078929	-5.820766e-11	0.0	0.0024262557	0.002421307506053269	4.65893	0.49771413	0
AL353152.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL353152.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01108	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL080313.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL080313.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL009177.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL109914.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL138720.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL136162.1	0.0045259786	-5.820766e-11	0.0	0.005282135	0.004842615012106538	5.750108	0.7889993	0
JARID2	0.33420974	0.33669022	0.36231884057971014	0.33379453	0.36077481840193704	-0.012457795	0.016224202	0
JARID2-AS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DTNBP1	0.25918534	0.15745085	0.18840579710144928	0.27618217	0.288135593220339	0.8103248	1.8039551	0
AL021978.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC02543	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MYLIP	0.21728544	0.12010951	0.14492753623188406	0.23352069	0.22518159806295399	0.958617	1.8629386	0
GMPR	0.020448975	0.018262811	0.014492753623188406	0.020814184	0.026634382566585957	0.18769474	0.04805372	0
AL009031.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ATXN1	0.33705348	0.29034254	0.34782608695652173	0.34485713	0.36319612590799033	0.24816427	0.47857985	0
AL137003.1	0.0012566019	-5.820766e-11	0.0	0.0014665424	0.002421307506053269	3.9695127	0.49771345	0
AL137003.2	0.008362512	-5.820766e-11	0.0	0.009759639	0.012106537530266344	6.6234636	1.5777657	0
AL133405.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL133405.1	0.001468831	-5.820766e-11	0.0	0.0017142289	0.002421307506053269	4.1812854	0.49771613	0
AL138740.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
STMND1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL136305.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RBM24	0.025156612	0.037436783	0.043478260869565216	0.023104854	0.026634382566585957	-0.69387853	0.2617989	0
CAP2	0.02020219	0.02818961	0.028985507246376812	0.018867686	0.029055690072639227	-0.57672864	0.17786299	0
AL138824.1	0.0013254113	-5.820766e-11	0.0	0.0015468476	0.002421307506053269	4.041636	0.49771532	0
FAM8A1	0.10147156	0.07638389	0.11594202898550725	0.10566297	0.13559322033898305	0.4676068	0.46818483	0
NUP153	0.1293421	0.1621744	0.18840579710144928	0.12385689	0.14769975786924938	-0.388597	0.4026802	0
AL138724.1	0.014498769	0.031123212	0.043478260869565216	0.011721228	0.01694915254237288	-1.401239	0.5269644	0
KIF13A	0.14343041	0.13072608	0.17391304347826086	0.14555296	0.1791767554479419	0.15488485	0.14148866	0
NHLRC1	0.005888916	-5.820766e-11	0.0	0.0068727783	0.007263922518159807	6.1236625	1.0278978	0
TPMT	0.09029207	0.09249425	0.13043478260869565	0.08992427	0.11138014527845036	-0.04060866	0.027141115	0
KDM1B	0.044536322	0.058267035	0.07246376811594203	0.042242534	0.05569007263922518	-0.46304613	0.2461539	0
DEK	0.7430997	0.758249	0.6521739130434783	0.7405686	0.6610169491525424	-0.034033805	0.07915939	0
RNF144B	0.01565359	-5.820766e-11	0.0	0.018268839	0.021791767554479417	7.5211177	2.2054148	0
MIR548A1HG	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL357052.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL022068.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ID4	0.07699583	0.049706496	0.057971014492753624	0.08155513	0.07506053268765134	0.71320957	0.5373091	0
AL022726.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MBOAT1	0.0032414566	0.011790991	0.014492753623188406	0.0018130835	0.002421307506053269	-2.6358972	0.39176762	0
AL158198.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL158198.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL132775.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL132775.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
E2F3	0.17804755	0.04996907	0.07246376811594203	0.19944571	0.23002421307506055	1.9947277	5.896535	1
E2F3-IT1	0.011109614	0.016668996	0.028985507246376812	0.010180739	0.014527845036319613	-0.70585245	0.18495426	0
CDKAL1	0.06757087	0.046402242	0.07246376811594203	0.07110758	0.08716707021791767	0.61473054	0.5090507	0
AL513188.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL451080.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL031767.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL031767.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC00581	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL512380.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL512380.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SOX4	1.0579684	1.4168987	0.8985507246376812	0.99800223	0.7360774818401937	-0.50557894	4.585819	0
CASC15	0.1536394	0.24694742	0.2608695652173913	0.13805062	0.1694915254237288	-0.8385461	1.2397716	0
NBAT1	0.005255549	-5.820766e-11	0.0	0.0061335955	0.004842615012106538	5.9619937	0.8025709	0
PRL	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HDGFL1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL033539.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL033539.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL035401.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL139231.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
NRSN1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DCDC2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
KAAG1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MRS2	0.13518135	0.17230812	0.2028985507246377	0.12897882	0.15738498789346247	-0.4175754	0.45521274	0
GPLD1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ALDH5A1	0.010921072	0.01672354	0.014492753623188406	0.009951603	0.012106537530266344	-0.7430558	0.15596467	0
KIAA0319	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TDP2	0.16996302	0.07008199	0.08695652173913043	0.18665022	0.2179176755447942	1.4119372	2.9889646	0
ACOT13	0.4987619	0.42327112	0.4492753623188406	0.51137376	0.4794188861985472	0.2727374	0.6803915	0
AL031775.1	0.0075149704	-5.820766e-11	0.0	0.008770498	0.012106537530266344	6.470944	1.5705967	0
C6orf62	0.43238753	0.39364937	0.43478260869565216	0.4388588	0.4406779661016949	0.15680802	0.32127494	0
AL031775.2	0.0020209851	-5.820766e-11	0.0	0.0023586317	0.002421307506053269	4.619785	0.49772003	0
LINC02828	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GMNN	0.1281899	0.20942901	0.2463768115942029	0.1146175	0.13801452784503632	-0.8690645	1.169265	0
ARMH2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
RIPOR2	0.0013237522	-5.820766e-11	0.0	0.0015449118	0.002421307506053269	4.039939	0.49771667	0
AL160400.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL133268.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL133268.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL133268.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CARMIL1	0.013581703	-5.820766e-11	0.0	0.015850803	0.01694915254237288	7.317486	2.0550618	0
AL022170.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SCGN	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2AA	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BA	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC17A4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC17A1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC17A3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SLC17A2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TRIM38	0.25389865	0.22218059	0.2608695652173913	0.25919792	0.2784503631961259	0.22222859	0.31086525	0
U91328.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
U91328.1	0.00748588	-5.820766e-11	0.0	0.008736548	0.012106537530266344	6.4654117	1.5724257	0
U91328.3	0.0032065427	-5.820766e-11	0.0	0.0037422606	0.004842615012106538	5.2638845	0.7969681	0
HIST1H1A	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3A	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H4A	0.0020438188	-5.820766e-11	0.0	0.0023852799	0.002421307506053269	4.6353374	0.4977133	0
HIST1H4B	0.002393386	0.008082681	0.014492753623188406	0.0014428626	0.002421307506053269	-2.406964	0.37537187	0
HIST1H3B	0.0040207845	0.003224644	0.014492753623188406	0.004153796	0.004842615012106538	0.35555086	0.079975896	0
HIST1H2AB	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BB	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3C	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H1C	0.37928668	0.34686288	0.37681159420289856	0.38470325	0.36561743341404357	0.14933966	0.25541705	0
HFE	0.019345997	-5.820766e-11	0.0	0.022578137	0.026634382566585957	7.825159	2.9220536	0
HIST1H4C	0.27330518	0.39101958	0.42028985507246375	0.25363868	0.24939467312348668	-0.6242664	1.4028563	0
HIST1H1T	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BC	0.048541963	0.022428803	0.028985507246376812	0.05290482	0.06537530266343826	1.234353	0.9657128	0
HIST1H2AC	0.19507185	0.053948358	0.057971014492753624	0.21864937	0.23728813559322035	2.016956	5.1663876	1
HIST1H1E	0.11951874	0.19932713	0.2318840579710145	0.10618539	0.12106537530266344	-0.9079183	1.2237368	0
HIST1H2BD	0.10191759	0.10856216	0.11594202898550725	0.10080779	0.1089588377723971	-0.106811985	0.07053703	0
AL353759.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BE	0.0030058366	-5.820766e-11	0.0	0.0035080228	0.004842615012106538	5.173137	0.7925457	0
HIST1H4D	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3D	0.012126824	-5.820766e-11	0.0	0.014152856	0.01937046004842615	7.155108	2.2491062	0
HIST1H2AD	0.0011498377	-5.820766e-11	0.0	0.0013419413	0.002421307506053269	3.8499413	0.49772415	0
HIST1H2BF	0.0024117553	-5.820766e-11	0.0	0.0028146876	0.002421307506053269	4.86527	0.49771622	0
HIST1H4E	0.020436144	0.03895954	0.043478260869565216	0.017341392	0.026634382566585957	-1.1631598	0.43586448	0
HIST1H2BG	0.022241974	0.031884238	0.028985507246376812	0.020631075	0.024213075060532687	-0.62556636	0.19836788	0
HIST1H2AE	0.028816791	0.04462378	0.043478260869565216	0.026175894	0.03631961259079903	-0.7673024	0.3083467	0
HIST1H3E	0.009181499	-5.820766e-11	0.0	0.010715454	0.014527845036319613	6.7569513	1.7967585	0
HIST1H1D	0.06552491	0.06951918	0.10144927536231885	0.064857654	0.07021791767554479	-0.09998526	0.05806257	0
HIST1H4F	0.0019647898	-5.820766e-11	0.0	0.0022930475	0.002421307506053269	4.580778	0.49771464	0
HIST1H4G	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3F	0.0041892403	-5.820766e-11	0.0	0.0048891376	0.007263922518159807	5.6407194	1.0485661	0
HIST1H2BH	0.006841195	-5.820766e-11	0.0	0.007984156	0.009685230024213076	6.337026	1.2749292	0
HIST1H3G	0.0016010676	-5.820766e-11	0.0	0.0018685582	0.002421307506053269	4.2990685	0.49771297	0
HIST1H2BI	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H4H	0.0330299	-5.820766e-11	0.0	0.038548212	0.05084745762711865	8.594259	5.126028	1
AL021917.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
BTN3A2	0.0962507	0.059962835	0.07246376811594203	0.10231333	0.1234866828087167	0.769859	0.7739243	0
BTN2A2	0.07469436	0.104297005	0.14492753623188406	0.06974892	0.09200968523002422	-0.5797705	0.49705032	0
BTN3A1	0.043607455	0.045252	0.057971014492753624	0.043332778	0.05811138014527845	-0.06238193	0.027678363	0
BTN3A3	0.013972927	0.007893946	0.014492753623188406	0.014988512	0.01694915254237288	0.91647077	0.32103553	0
BTN2A1	0.25238097	0.2633465	0.2753623188405797	0.25054905	0.27602905569007263	-0.07184121	0.07908205	0
BTN1A1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HCG11	0.07656625	0.058055032	0.10144927536231885	0.07965901	0.09685230024213075	0.45574334	0.3978336	0
HMGN4	0.31441247	0.35871086	0.4057971014492754	0.3070107	0.3389830508474576	-0.22446476	0.41294712	0
AL121936.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ABT1	0.22911908	0.12510376	0.15942028985507245	0.24649693	0.2687651331719128	0.97787696	2.2511086	0
AL513548.3	0.0048896195	0.010913787	0.014492753623188406	0.003883154	0.004842615012106538	-1.4673275	0.27247888	0
ZNF322	0.21014322	0.18878055	0.2028985507246377	0.2137124	0.2469733656174334	0.17887135	0.19556287	0
AL513548.4	0.0066706766	0.010913787	0.014492753623188406	0.005961881	0.004842615012106538	-0.8614732	0.17026168	0
AL513548.1	0.011321362	0.015543636	0.014492753623188406	0.010615836	0.014527845036319613	-0.5458315	0.11856073	0
LINC00240	0.010727183	0.0353248	0.043478260869565216	0.006617694	0.007263922518159807	-2.3987217	0.7703046	0
AL133255.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL590062.1	0.0075599905	-5.820766e-11	0.0	0.00882304	0.009685230024213076	6.479464	1.3354256	0
AL021807.1	0.0053968835	-5.820766e-11	0.0	0.0062985416	0.004842615012106538	5.999672	0.7455031	0
HIST1H2BJ	0.023490775	0.03058772	0.043478260869565216	0.022305066	0.026634382566585957	-0.4538365	0.17497043	0
HIST1H2AG	0.005148195	0.008082681	0.014492753623188406	0.0046579894	0.004842615012106538	-0.7822217	0.15666164	0
HIST1H4I	0.004967643	-5.820766e-11	0.0	0.0057975887	0.007263922518159807	5.8820543	1.0682013	0
HIST1H2BK	0.01377978	0.014621622	0.028985507246376812	0.013639091	0.01694915254237288	-0.0996501	0.027126484	0
HIST1H2AH	0.0017306715	-5.820766e-11	0.0	0.0020198147	0.002421307506053269	4.405867	0.49771386	0
PRSS16	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
POM121L2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF391	0.014306743	0.024414478	0.028985507246376812	0.01261803	0.01937046004842615	-0.94675887	0.2882401	0
AL031118.1	0.006755952	-5.820766e-11	0.0	0.00788467	0.007263922518159807	6.319162	1.0671554	0
ZNF184	0.033539854	0.013820953	0.014492753623188406	0.036834348	0.04600484261501211	1.4077053	0.79915756	0
AL021918.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL021918.5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL021918.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL009179.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL009179.1	0.0040279375	0.010925009	0.014492753623188406	0.0028756398	0.004842615012106538	-1.8895079	0.32682705	0
AL009179.2	0.0012052691	-5.820766e-11	0.0	0.0014066338	0.002421307506053269	3.9132576	0.49771893	0
HIST1H2BL	0.001378216	-5.820766e-11	0.0	0.0016084745	0.002421307506053269	4.094638	0.49771312	0
HIST1H2AI	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3H	0.010289821	-5.820766e-11	0.0	0.012008944	0.01694915254237288	6.91993	2.0143847	0
HIST1H2AJ	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BM	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H4J	0.002204618	0.0154002765	0.014492753623188406	3.0559022e-10	0.0	-7.276146	0.49369	0
HIST1H4K	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BN	0.02598364	0.036676593	0.043478260869565216	0.024197081	0.031476997578692496	-0.59800494	0.23906355	0
HIST1H2AK	0.0009985334	-5.820766e-11	0.0	0.0011653585	0.002421307506053269	3.6614752	0.49771658	0
HIST1H2AL	0.0016010676	-5.820766e-11	0.0	0.0018685582	0.002421307506053269	4.2990685	0.49771297	0
HIST1H1B	0.011165151	-5.820766e-11	0.0	0.013030515	0.01694915254237288	7.0367804	1.9538352	0
HIST1H3I	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H4L	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H3J	0.0029519359	-5.820766e-11	0.0	0.003445116	0.004842615012106538	5.147762	0.7984821	0
HIST1H2AM	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HIST1H2BO	0.0028041962	-5.820766e-11	0.0	0.0032726936	0.002421307506053269	5.07583	0.49771303	0
OR2B2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR2B6	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZSCAN16-AS1	0.1689093	0.17580234	0.21739130434782608	0.1677578	0.19854721549636803	-0.06753507	0.06387546	0
AL121944.1	0.0043629864	-5.820766e-11	0.0	0.0050919116	0.004842615012106538	5.698195	0.77908266	0
ZNF165	0.004589084	-5.820766e-11	0.0	0.0053557833	0.004842615012106538	5.7697153	0.73553926	0
ZSCAN16	0.02480143	0.011019956	0.014492753623188406	0.027103905	0.031476997578692496	1.2906626	0.63226014	0
AL358933.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZKSCAN8	0.06738682	0.051473092	0.057971014492753624	0.070045605	0.08232445520581114	0.44373417	0.29058298	0
ZSCAN9	0.047825225	0.03996947	0.043478260869565216	0.04913784	0.05569007263922518	0.2972639	0.13619384	0
ZKSCAN4	0.054756746	0.03651451	0.043478260869565216	0.057804577	0.07263922518159806	0.66126186	0.43755335	0
NKAPL	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZSCAN26	0.06729573	0.08102785	0.11594202898550725	0.065001704	0.07263922518159806	-0.3175019	0.21006349	0
PGBD1	0.07264925	0.02496738	0.043478260869565216	0.080615476	0.09200968523002422	1.6870341	2.2936718	0
ZSCAN31	0.0031113832	0.011396978	0.014492753623188406	0.0017270931	0.002421307506053269	-2.6536326	0.39324954	0
ZKSCAN3	0.015829688	0.0069653043	0.014492753623188406	0.01731067	0.021791767554479417	1.3011482	0.56549203	0
ZSCAN12	0.033954367	0.0271968	0.028985507246376812	0.035083383	0.043583535108958835	0.3661625	0.15067275	0
ZSCAN23	0.004348579	0.0116647575	0.014492753623188406	0.0031263046	0.004842615012106538	-1.8665171	0.32387346	0
Z98745.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
Z98745.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GPX6	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GPX5	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZBED9	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL049543.1	0.0024222108	0.011019956	0.014492753623188406	0.0009857569	0.002421307506053269	-3.356378	0.43462753	0
AL121932.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC00533	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL662890.1	0.0013220898	-5.820766e-11	0.0	0.0015429714	0.002421307506053269	4.038236	0.49771377	0
LINC01623	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HCG14	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TRIM27	0.29226708	0.39174846	0.43478260869565216	0.27564618	0.31234866828087166	-0.506955	1.1493171	0
LINC01556	0.0014501059	-5.820766e-11	0.0	0.0016923754	0.002421307506053269	4.1638017	0.49771708	0
HCG15	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL662791.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF311	0.00088262704	-5.820766e-11	0.0	0.0010300878	0.002421307506053269	3.4983637	0.4977069	0
AL662791.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR2W1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR2B3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR2J1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
OR2J3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL645937.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AL645937.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
