gene	mean	VO_mean	VO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
COL25A1	0.07387162	0.069640554	0.08448389217619987	0.096851684	0.12321428571428572	0.47526813	1.5593256	0
ZCCHC23	0.00039189274	0.000464033	0.0006574621959237344	6.693881e-10	0.0	-2.49577	0.77357155	0
SEC24B-AS1	0.020439321	0.019688182	0.025312294543063774	0.024520475	0.03214285714285714	0.31521964	0.3527294	0
SEC24B	0.1340919	0.13394547	0.16173570019723865	0.1348938	0.175	0.01017072	0.023568831	0
MCUB	0.13260022	0.122287564	0.13708086785009863	0.18862595	0.22142857142857142	0.62483585	3.9607334	0
CASP6	0.25334042	0.26072237	0.289612097304405	0.21322352	0.2625	-0.29002455	2.0859368	0
AC004067.1	0.00018012227	-1.1568773e-09	0.0	0.001158582	0.0017857142857142857	3.653744	0.49793172	0
PLA2G12A	0.24147065	0.23687512	0.26594345825115057	0.2664198	0.325	0.16950698	0.9083635	0
CFI	0.0032892309	0.0029238851	0.003287310979618672	0.005273672	0.007142857142857143	0.8295048	0.38146737	0
AC126283.1	0.00069848937	0.00060873176	0.0009861932938856016	0.001186177	0.0017857142857142857	0.8597775	0.1932002	0
GAR1	0.22388396	0.22501838	0.2564102564102564	0.21770486	0.275	-0.047647722	0.17194681	0
RRH	0.0019090722	0.0017646297	0.0026298487836949377	0.0026935753	0.0035714285714285713	0.58322364	0.18832558	0
LRIT3	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
EGF	0.024478579	0.023950383	0.028928336620644313	0.02734866	0.039285714285714285	0.19067591	0.22184667	0
ELOVL6	0.07511448	0.07611284	0.09040105193951348	0.06969112	0.1	-0.1269905	0.27591157	0
ENPEP	0.009509007	0.007059374	0.008875739644970414	0.022816645	0.033928571428571426	1.6784905	2.3619542	0
AC098798.1	0.021671062	0.019040069	0.023011176857330704	0.035963602	0.044642857142857144	0.91394764	1.5593158	0
PANCR	0.056410853	0.050709624	0.05752794214332676	0.087374024	0.11071428571428571	0.7837528	2.7310815	0
PITX2	0.084682584	0.08518973	0.10486522024983563	0.081934564	0.10892857142857143	-0.056140147	0.11126584	0
LINC01438	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC083795.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC139718.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC139718.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC004704.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
FAM241A	0.30442354	0.31667957	0.3408941485864563	0.23783158	0.3	-0.41293246	4.603341	0
AC109347.1	0.002744411	0.0032496029	0.004273504273504274	6.693881e-10	0.0	-5.0659084	3.2867706	0
AP1AR	0.20323098	0.21041384	0.23931623931623933	0.16419429	0.20892857142857144	-0.35763282	2.399266	0
AC109347.2	0.00053627894	0.00063502113	0.0006574621959237344	6.693881e-10	0.0	-2.8777761	0.79256254	0
TIFA	0.031802896	0.03340645	0.0430637738330046	0.023093047	0.030357142857142857	-0.53074664	0.9612708	0
ALPK1	0.015397313	0.017017294	0.022353714661406968	0.006598099	0.008928571428571428	-1.353631	2.3411348	0
NEUROG2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC023886.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
ZGRF1	0.025643714	0.025926393	0.03451676528599606	0.02410896	0.0375	-0.10443433	0.11921556	0
LARP7	0.4727635	0.47922963	0.4799474030243261	0.43763033	0.4767857142857143	-0.13097583	1.1077569	0
MIR302CHG	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC106864.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
ANK2	0.019804211	0.02147107	0.030243261012491782	0.010750385	0.01607142857142857	-0.9913515	1.7841078	0
AC017007.5	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093879.1	0.0007081093	0.0008384836	0.0006574621959237344	6.693881e-10	0.0	-3.230322	0.79614747	0
AC093879.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
CAMK2D	0.14590462	0.1518961	0.18080210387902695	0.11335804	0.15357142857142858	-0.42187542	2.3861036	0
ARSJ	0.019524518	0.02170591	0.03385930309007232	0.007675639	0.0125	-1.487686	3.7491791	0
AC104779.1	0.00015798444	0.00018706464	0.0003287310979618672	6.693881e-10	0.0	-1.521366	0.49846345	0
UGT8	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
NDST4	0.0014243614	0.0014001583	0.001643655489809336	0.0015557136	0.0017857142857142857	0.14233848	0.03318217	0
MTRNR2L13	0.00021017555	0.0002488636	0.0003287310979618672	6.693881e-10	0.0	-1.8026534	0.4984501	0
AC106892.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093765.5	0.0012343668	0.001068367	0.0019723865877712033	0.0021361888	0.0035714285714285713	0.93654853	0.28309774	0
AC093765.4	0.0033291574	0.003941995	0.005259697567389875	6.693881e-10	0.0	-5.336986	3.8834355	0
AC093765.3	0.0021252364	0.0022744464	0.0029585798816568047	0.0013145859	0.0017857142857142857	-0.74721146	0.2727062	0
AC093765.2	0.0001254938	0.00014859281	0.0003287310979618672	6.693881e-10	0.0	-1.313775	0.4984302	0
TRAM1L1	0.030126084	0.03283894	0.04142011834319527	0.015390289	0.023214285714285715	-1.0884302	3.005143	0
LINC02262	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02263	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC01378	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC092661.1	0.0001709249	-1.1568773e-09	0.0	0.0010994335	0.0017857142857142857	3.584298	0.49792498	0
LINC02264	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
NDST3	0.012949345	0.014493136	0.018408941485864562	0.004564052	0.005357142857142857	-1.6456343	2.4710906	0
SNHG8	0.33192074	0.34007174	0.3530571992110454	0.28762951	0.3410714285714286	-0.24155006	1.9657648	0
PRSS12	0.005415517	0.0058247503	0.007889546351084813	0.003193332	0.005357142857142857	-0.84720623	0.62048966	0
METTL14-DT	0.0013089824	0.0009856019	0.001643655489809336	0.0030656077	0.0035714285714285713	1.5439875	0.44732857	0
METTL14	0.143394	0.1405007	0.16469428007889547	0.15911473	0.20535714285714285	0.1793702	0.64525056	0
SEC24D	0.35214028	0.35646844	0.3708086785009862	0.32861644	0.39107142857142857	-0.117335394	0.7407729	0
SYNPO2	0.006258346	0.0055696787	0.007889546351084813	0.010000113	0.0125	0.8330326	0.5408711	0
MYOZ2	0.017618135	0.015390219	0.01873767258382643	0.029721247	0.04285714285714286	0.944983	1.581442	0
USP53	0.14428927	0.14488755	0.1673241288625904	0.14104451	0.1875	-0.038756017	0.10133676	0
C4orf3	1.1952138	1.1228728	0.8159105851413544	1.5881871	0.9446428571428571	0.5001487	44.55244	1
FABP2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093752.3	0.0027443129	0.002205008	0.0029585798816568047	0.0056737144	0.007142857142857143	1.324728	0.60857093	0
AC093752.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
PDE5A	0.02373953	0.024121387	0.033201840894148585	0.021666072	0.03214285714285714	-0.15420036	0.17559938	0
AC080089.2	0.0002500407	0.0002960675	0.0003287310979618672	6.693881e-10	0.0	-1.9857367	0.49842453	0
LINC01365	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02502	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC097173.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
MAD2L1	0.057453483	0.058446683	0.06936226166995398	0.05205162	0.0625	-0.16687539	0.27914134	0
AC073475.1	0.0026960527	0.0024412554	0.0029585798816568047	0.0040800045	0.005357142857142857	0.71796304	0.2897739	0
AC025741.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
PRDM5	0.019923147	0.020076511	0.026627218934911243	0.019090902	0.025	-0.072254226	0.06411332	0
NDNF	0.0026945134	0.0013520428	0.0013149243918474688	0.00998683	0.010714285714285714	2.796317	1.3489568	0
AC105254.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
TNIP3	0.005777618	0.005224565	0.007232084155161078	0.008782688	0.010714285714285714	0.73833257	0.4415668	0
QRFPR	0.00016410535	0.00019431236	0.0003287310979618672	6.693881e-10	0.0	-1.5573385	0.49843717	0
ANXA5	1.7248019	1.7494396	0.9559500328731098	1.5909696	0.9535714285714286	-0.1369784	9.279582	0
TMEM155	0.0005474719	0.00036177336	0.0003287310979618672	0.001556207	0.0017857142857142857	1.8426261	0.34200066	0
AC079341.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
EXOSC9	0.1485268	0.14600918	0.1755424063116371	0.1622034	0.21785714285714286	0.1516465	0.55504847	0
CCNA2	0.03347711	0.03376624	0.03648915187376726	0.03190734	0.03571428571428571	-0.08144508	0.080831915	0
BBS7	0.14591046	0.14212792	0.17159763313609466	0.1664594	0.22321428571428573	0.22783214	0.97570735	0
AC079341.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
TRPC3	0.000461597	0.000546578	0.0009861932938856016	6.693881e-10	0.0	-2.6928148	1.0112864	0
KIAA1109	0.28591895	0.27654937	0.30210387902695596	0.33680287	0.3875	0.28427413	2.3521795	0
ADAD1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
IL2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
IL21	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
IL21-AS1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC053545.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
BBS12	0.025521627	0.02371089	0.030243261012491782	0.03535854	0.048214285714285716	0.57451177	0.93678015	0
FGF2	0.019501692	0.020118207	0.02465483234714004	0.01615354	0.023214285714285715	-0.31490102	0.35603482	0
AC021205.3	0.0015646737	0.0018526886	0.0023011176857330702	6.693881e-10	0.0	-4.28738	2.0328717	0
NUDT6	0.040989503	0.041087292	0.05062458908612755	0.040453635	0.05892857142857143	-0.022368073	0.029203616	0
SPATA5	0.05443742	0.05254411	0.0670611439842209	0.064715385	0.0875	0.30006412	0.6638603	0
AC026402.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
SPRY1	0.56944185	0.5274744	0.4888231426692965	0.79740983	0.6928571428571428	0.59612775	18.625673	1
AC093821.1	0.00018118921	0.00021454119	0.0003287310979618672	6.693881e-10	0.0	-1.6532393	0.4984138	0
LINC02435	0.0001114049	0.00013191032	0.0003287310979618672	6.693881e-10	0.0	-1.2135574	0.49842477	0
LINC01091	0.0066207764	0.006145572	0.007560815253122946	0.009202942	0.014285714285714285	0.5748535	0.3962996	0
AC096732.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC108075.1	0.0011559455	0.0013687178	0.0019723865877712033	6.693881e-10	0.0	-3.8764756	1.6964784	0
AC121154.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC133530.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02516	0.0018851737	0.0017517835	0.0023011176857330702	0.002609644	0.0035714285714285713	0.54918796	0.1784017	0
ANKRD50	0.27975935	0.2720948	0.2988165680473373	0.3213819	0.3892857142857143	0.24009809	1.8559825	0
FAT4	0.07718033	0.07880254	0.09467455621301775	0.068371706	0.0875	-0.20456383	0.46365574	0
AC104664.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02379	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC097528.1	0.0004520765	0.000535296	0.0006574621959237344	6.693881e-10	0.0	-2.6674192	0.7973242	0
AC096773.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093772.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093772.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC097462.3	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
INTU	0.09088296	0.09310503	0.11768573307034845	0.078819506	0.10714285714285714	-0.24002591	0.7119551	0
SLC25A31	0.00015578442	-1.1568773e-09	0.0	0.0010020434	0.0017857142857142857	3.4621258	0.49792615	0
HSPA4L	0.042821463	0.04467573	0.05555555555555555	0.032742236	0.044642857142857144	-0.44716468	0.9325152	0
AC093591.2	0.0023294021	0.002358339	0.0026298487836949377	0.0021720917	0.0035714285714285713	-0.1136628	0.038295206	0
PLK4	0.009517014	0.009096775	0.011176857330703484	0.011800687	0.01607142857142857	0.37184483	0.26826477	0
MFSD8	0.105319	0.10710306	0.13214990138067062	0.09563456	0.125	-0.1632344	0.4500843	0
ABHD18	0.056655675	0.057317797	0.06837606837606838	0.053052314	0.075	-0.11136552	0.19423342	0
LARP1B	0.10301289	0.09994369	0.1203155818540434	0.11969178	0.15714285714285714	0.2598988	0.85191536	0
PGRMC2	0.35737857	0.33795112	0.3635765943458251	0.4629016	0.5035714285714286	0.4537758	7.00801	0
LINC02615	0.0074201985	0.006345544	0.00821827744904668	0.013258756	0.01607142857142857	1.0514116	0.849719	0
AC110609.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC078850.1	0.0005077869	0.00060128403	0.0006574621959237344	6.693881e-10	0.0	-2.8099892	0.80012065	0
AC078850.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
JADRR	0.00025296822	0.00029953392	0.0003287310979618672	6.693881e-10	0.0	-1.9983083	0.49840748	0
JADE1	0.10243309	0.102330096	0.12491781722550953	0.10299944	0.1357142857142857	0.009396904	0.018443547	0
SCLT1	0.12414834	0.12442431	0.15055884286653518	0.12265569	0.16607142857142856	-0.020637522	0.048644215	0
C4orf33	0.09361973	0.09701333	0.1203155818540434	0.07519252	0.10178571428571428	-0.36716285	1.3090014	0
AC082650.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC082650.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02466	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02465	0.00039697753	-1.1568773e-09	0.0	0.002553426	0.0035714285714285713	4.729801	0.7836809	0
LINC02479	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093831.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02377	0.0004002484	0.00047392683	0.0006574621959237344	6.693881e-10	0.0	-2.5208573	0.8002068	0
SNHG27	0.0004016983	0.00021161922	0.0003287310979618672	0.0014342243	0.0017857142857142857	2.2996533	0.39859736	0
AC096711.2	0.0016457279	0.0012755573	0.001643655489809336	0.0036563906	0.005357142857142857	1.4493309	0.5521523	0
AC093916.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC096711.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC114741.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC01256	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC115622.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC110751.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC105383.1	0.029901225	0.02811597	0.03385930309007232	0.039599597	0.05	0.4926125	0.7930064	0
PCDH10	0.38051385	0.38731474	0.3777120315581854	0.3435573	0.3464285714285714	-0.17290825	1.1285883	0
AC108052.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC079380.1	0.0006741922	0.00048829924	0.0006574621959237344	0.0016840943	0.0017857142857142857	1.6005698	0.31081328	0
AC015631.1	0.0026192658	0.0017998974	0.0023011176857330702	0.0070700548	0.008928571428571428	1.9160626	0.92232335	0
AC096763.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
PABPC4L	0.0498659	0.044987604	0.055226824457593686	0.076358765	0.1	0.7619511	2.4300492	0
LINC02462	0.00012762132	-1.1568773e-09	0.0	0.00082089717	0.0017857142857142857	3.2030568	0.4979268	0
AC093722.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC104619.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC107463.1	0.00025961842	0.00030740837	0.0003287310979618672	6.693881e-10	0.0	-2.026466	0.49840978	0
LINC02485	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC105362.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC00613	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC073429.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC018680.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC073429.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02511	0.0019113411	0.001898033	0.0029585798816568047	0.001983502	0.0017857142857142857	0.06043009	0.014432364	0
LINC02510	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
PCDH18	0.13178186	0.15007621	0.16995397764628534	0.032412287	0.05357142857142857	-2.2075994	38.7313	1
LINC02172	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC116563.1	0.00017485433	0.00020704011	0.0003287310979618672	6.693881e-10	0.0	-1.6184176	0.49846977	0
AC131956.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC131956.3	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC131956.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC097511.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC00616	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
SLC7A11-AS1	0.0046904297	0.003794017	0.0046022353714661405	0.009559894	0.0125	1.3107481	0.893805	0
SLC7A11	0.14494064	0.14555357	0.16074950690335305	0.1416148	0.16785714285714284	-0.039550703	0.09620302	0
AC093903.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC00498	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC00499	0.00032193767	0.00012411439	0.0003287310979618672	0.0013965265	0.0017857142857142857	2.7393105	0.43830138	0
LINC00500	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC098859.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093766.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC109927.1	0.00026526127	0.00031409	0.0003287310979618672	6.693881e-10	0.0	-2.0499346	0.4984171	0
AC109927.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
NOCT	0.022950064	0.023242371	0.027942143326758713	0.021363068	0.03571428571428571	-0.1210948	0.13661225	0
ELF2	0.29178032	0.2834103	0.30999342537804075	0.33723575	0.3964285714285714	0.250784	2.0086012	0
MGARP	0.0013824899	0.0005394479	0.0006574621959237344	0.0059618633	0.007142857142857143	3.2448626	1.1055796	0
NDUFC1	0.9375914	0.9560174	0.7606837606837606	0.8375195	0.7607142857142857	-0.19089271	5.020602	0
NAA15	0.21260028	0.20899695	0.23701512163050625	0.23215757	0.2892857142857143	0.1515536	0.7114305	0
AC097376.3	0.076204464	0.07539165	0.09401709401709402	0.080618925	0.10892857142857143	0.09658986	0.19276966	0
RAB33B	0.09539791	0.0924517	0.10848126232741617	0.11140866	0.15178571428571427	0.26882437	0.8701499	0
SETD7	0.16149211	0.16021696	0.1913214990138067	0.16840623	0.2125	0.07187492	0.21671309	0
AC112236.2	0.0017945205	0.0019172257	0.0023011176857330702	0.0011278447	0.0017857142857142857	-0.7162444	0.24951169	0
AC112236.3	0.0012684086	0.0015018842	0.001643655489809336	6.693881e-10	0.0	-4.0016885	1.4985641	0
AC112236.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
MGST2	1.1850754	1.2208459	0.8523997370151216	0.99078447	0.8071428571428572	-0.30121055	14.435234	0
MAML3	0.25944868	0.24361174	0.2669296515450362	0.34546494	0.40714285714285714	0.5037811	6.1054144	1
AC108053.1	0.011699251	0.009737915	0.011834319526627219	0.022354405	0.030357142857142857	1.190574	1.5650431	0
AC131182.1	0.0001674731	-1.1568773e-09	0.0	0.0010772182	0.0017857142857142857	3.5573266	0.4979331	0
SCOC	0.43287224	0.42786923	0.43951347797501644	0.46004063	0.5	0.10456772	0.76596177	0
SCOC-AS1	0.020039264	0.018895559	0.023997370151216304	0.02625289	0.03571428571428571	0.47229904	0.60949564	0
CLGN	0.00979369	0.0103779035	0.01282051282051282	0.006620938	0.008928571428571428	-0.6406156	0.54713976	0
MGAT4D	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
ELMOD2	0.13381542	0.13306853	0.15384615384615385	0.13787937	0.18035714285714285	0.051199313	0.13357808	0
UCP1	0.00017120232	0.0002027158	0.0003287310979618672	6.693881e-10	0.0	-1.5979544	0.49840516	0
AC108019.2	0.00025573964	0.00030281555	0.0003287310979618672	6.693881e-10	0.0	-2.0101097	0.49840844	0
TBC1D9	0.25352314	0.2557617	0.28303747534516766	0.2413478	0.30714285714285716	-0.08365289	0.3706973	0
AC096733.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC096733.2	0.012543533	0.013507695	0.016765285996055226	0.007306864	0.010714285714285714	-0.87748796	1.0528138	0
RNF150	0.0425806	0.042745896	0.05917159763313609	0.04167619	0.05357142857142857	-0.036476098	0.045304876	0
ZNF330	0.15492126	0.15336336	0.18376068376068377	0.1633788	0.21964285714285714	0.09120938	0.29941514	0
AC107220.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02432	0.00021843621	0.00025864496	0.0003287310979618672	6.693881e-10	0.0	-1.8425467	0.49842232	0
AC097504.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
LINC02276	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
IL15	0.006264858	0.006329093	0.00821827744904668	0.0059167054	0.007142857142857143	-0.09564155	0.046394415	0
INPP4B	0.07277414	0.071072415	0.09072978303747535	0.08201407	0.11071428571428571	0.20631118	0.49319622	0
AC139720.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC139720.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC104596.1	0.0013550641	0.0011032198	0.001643655489809336	0.0027230459	0.0035714285714285713	1.2303524	0.38047653	0
USP38	0.17654122	0.17832239	0.205456936226167	0.16684707	0.21071428571428572	-0.09590594	0.32415387	0
AC097658.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
GAB1	0.16363014	0.16585389	0.19197896120973043	0.15153301	0.18571428571428572	-0.13019861	0.44455487	0
AC097658.3	0.0009208561	0.00061322	0.0006574621959237344	0.0025920873	0.0035714285714285713	1.9163061	0.51527554	0
SMARCA5-AS1	0.003024492	0.003303136	0.0039447731755424065	0.0015107335	0.0017857142857142857	-1.0791471	0.4890511	0
SMARCA5	0.85247815	0.853766	0.7087442472057857	0.84550625	0.7607142857142857	-0.014023642	0.12013437	0
AC107223.1	0.007895371	0.007248222	0.010190664036817882	0.011411631	0.01607142857142857	0.6476251	0.5161251	0
FREM3	0.0009650016	0.0006243212	0.0006574621959237344	0.0028157444	0.0035714285714285713	2.0091627	0.5331105	0
GYPE	0.00022291369	0.0002639467	0.0003287310979618672	6.693881e-10	0.0	-1.8637176	0.49844536	0
GYPB	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC093890.2	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
GYPA	0.00048646954	0.0005760423	0.0006574621959237344	6.693881e-10	0.0	-2.757104	0.80282444	0
AC098588.3	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
AC106871.1	-3.0267984e-09	-1.1568773e-09	0.0	6.693881e-10	0.0	2.6313106e-05	44.55244	0
HHIP-AS1	0.006102836	0.0057675806	0.006903353057199211	0.007924761	0.0125	0.45169258	0.28244108	0
HHIP	0.005885198	0.003946219	0.005588428665351742	0.016418474	0.01607142857142857	2.0294342	1.4345647	0
ANAPC10	0.19452606	0.19757526	0.22781065088757396	0.1779451	0.2357142857142857	-0.1508895	0.6693279	0
