gene	mean	VO_mean	VO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
AC024581.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02219	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
PIK3R1	0.45303994	0.43495256	0.4362261669953978	0.5862565	0.513317191283293	0.43058845	5.1480947	0
AC024579.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010280.2	0.00044549786	0.00028012326	0.0003287310979618672	0.0016635719	0.002421307506053269	2.2139611	0.38444516	0
AC010280.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010280.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC093523.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC093248.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02198	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010273.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SLC30A5	0.17503226	0.17853692	0.210387902695595	0.14919998	0.1791767554479419	-0.25881633	0.9877304	0
AC010273.2	0.000980116	0.0011131963	0.0013149243918474688	3.0559022e-10	0.0	-3.6007366	1.2978915	0
CCNB1	0.07876982	0.08227957	0.09138724523339908	0.052923273	0.05569007263922518	-0.63566077	1.7176232	0
CENPH	0.025789669	0.02379989	0.029914529914529916	0.040446457	0.043583535108958835	0.76257193	1.0078267	0
MRPS36	0.5098402	0.5142478	0.5059171597633136	0.4773653	0.4745762711864407	-0.10734843	0.69011444	0
CDK7	0.09888416	0.100104176	0.12064431295200526	0.0899051	0.10411622276029056	-0.15486404	0.31461498	0
CCDC125	0.026840834	0.025673797	0.033201840894148585	0.035437696	0.043583535108958835	0.46344507	0.55761725	0
AK6	0.297175	0.30844238	0.3330046022353715	0.21416682	0.24939467312348668	-0.5260602	5.0125985	1
TAF9	0.4601398	0.46766743	0.46811308349769887	0.40468267	0.4213075060532688	-0.20864391	1.6891155	0
RAD17	0.15377915	0.15338863	0.1844181459566075	0.15665609	0.18159806295399517	0.030389642	0.066172	0
MARVELD2	0.005440267	0.005713555	0.007232084155161078	0.0034281483	0.004842615012106538	-0.7205094	0.39023155	0
AC145146.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
OCLN	0.005793223	0.0054987	0.006903353057199211	0.007963308	0.009685230024213076	0.52628005	0.2480554	0
GTF2H2C	0.034968488	0.036173355	0.046351084812623275	0.026094746	0.03389830508474576	-0.4696328	0.7211243	0
SERF1B	0.0030312007	0.003442716	0.0039447731755424065	3.0559022e-10	0.0	-5.1467795	3.1471248	0
SMN2	0.015350562	0.01493305	0.018408941485864562	0.018426616	0.021791767554479417	0.30146173	0.21857202	0
AC140134.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC146944.4	0.007783562	0.0074089724	0.00953320184089415	0.010543474	0.012106537530266344	0.5032818	0.26547226	0
SERF1A	0.01528397	0.016659867	0.021367521367521368	0.0051504564	0.007263922518159807	-1.6744959	2.7005649	0
SMN1	0.029885221	0.029077325	0.03714661406969099	0.035836764	0.0387409200968523	0.300613	0.3093155	0
AC139834.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
NAIP	0.06221346	0.06245163	0.07955292570677186	0.060452506	0.07263922518159806	-0.04686083	0.061501168	0
GTF2H2	0.07547834	0.07830157	0.09566074950690336	0.054680265	0.07021791767554479	-0.5172263	1.4251829	0
LINC02197	0.00016761199	-1.1568773e-09	0.0	0.0014021936	0.002421307506053269	3.9090154	0.4977168	0
AC145141.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC145141.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
BDP1	0.6510108	0.64965504	0.5907297830374754	0.6610221	0.5980629539951574	0.02502091	0.13966343	0
MCCC2	0.16030179	0.16923988	0.19756738987508218	0.094447464	0.1162227602905569	-0.8408111	6.1890306	1
CARTPT	0.033041272	0.037020314	0.026627218934911243	0.0037339819	0.004842615012106538	-3.2752936	9.220534	1
AC025774.1	0.0019080295	0.0011656695	0.001643655489809336	0.007375856	0.009685230024213076	2.562338	0.99679	0
MAP1B	1.9288394	1.9554734	0.9664694280078896	1.7326759	0.8910411622276029	-0.17450662	7.0596085	0
MRPS27	0.12623152	0.1257452	0.15417488494411571	0.12981997	0.15254237288135594	0.04597291	0.0920308	0
PTCD2	0.047830805	0.048282314	0.0611439842209073	0.044498764	0.05811138014527845	-0.11747607	0.15652105	0
AC093278.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ZNF366	0.06568962	0.06720487	0.07988165680473373	0.054522328	0.06779661016949153	-0.3012201	0.59424824	0
LINC02056	0.0002237272	0.00025409946	0.0003287310979618672	3.0559022e-10	0.0	-1.8241503	0.49841088	0
AC063979.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC035140.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TNPO1	0.6104701	0.61372536	0.5749506903353058	0.58649653	0.5690072639225182	-0.06545974	0.4361791	0
AC008972.1	0.0004388283	0.00049840397	0.0006574621959237344	3.0559022e-10	0.0	-2.5811155	0.8003614	0
AC008972.2	0.0016722853	0.001586232	0.0019723865877712033	0.0023059996	0.002421307506053269	0.5128335	0.116483696	0
FCHO2	0.23730083	0.22860423	0.25509533201840895	0.30134138	0.3171912832929782	0.39839447	2.4904015	0
TMEM171	0.00067990366	0.0007722254	0.0006574621959237344	3.0559022e-10	0.0	-3.1246965	0.7787057	0
AC116345.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TMEM174	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC116345.4	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC116345.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02230	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
FOXD1	0.012155924	0.008857983	0.011834319526627219	0.036448155	0.03631961259079903	2.0285528	2.2254646	0
FOXD1-AS1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01385	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01386	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC099522.2	0.0029736501	0.0021416268	0.003287310979618672	0.009101826	0.009685230024213076	2.037374	0.8714892	0
BTF3	2.089129	2.0754256	0.9842209072978304	2.1900566	0.9757869249394673	0.07755719	4.191743	0
ANKRA2	0.088086724	0.088028856	0.10749506903353057	0.08852033	0.1089588377723971	0.00802334	0.012383246	0
UTP15	0.054712266	0.05743055	0.07232084155161078	0.034684043	0.048426150121065374	-0.7259026	2.0133238	0
ARHGEF28	0.16299687	0.15753691	0.1761998685075608	0.20320627	0.22518159806295399	0.36704928	1.5378116	0
AC091868.2	0.00024824773	0.00028194906	0.0003287310979618672	3.0559022e-10	0.0	-1.9333758	0.49847093	0
AC093283.1	0.000295807	0.00033596525	0.0003287310979618672	3.0559022e-10	0.0	-2.1242087	0.49841365	0
LINC02122	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01331	0.00022102185	0.00025102682	0.0003287310979618672	3.0559022e-10	0.0	-1.8115768	0.49842295	0
LINC01335	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01333	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01332	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ENC1	0.3659944	0.38654283	0.3888888888888889	0.21462423	0.23002421307506055	-0.8485164	12.756157	1
HEXB	0.40154046	0.4060337	0.4181459566074951	0.36843055	0.3922518159806295	-0.14017045	0.81730956	0
GFM2	0.0871684	0.08920182	0.10782380013149244	0.07219819	0.09443099273607748	-0.30473006	0.7619456	0
NSA2	0.65915024	0.6600313	0.6012491781722551	0.65269315	0.585956416464891	-0.016127098	0.084255815	0
FAM169A	0.0044201305	0.0050202156	0.006574621959237344	3.0559022e-10	0.0	-5.6781282	4.6698704	0
AC010501.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC116337.4	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC116337.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
GCNT4	0.0056758453	0.006446543	0.009204470742932281	3.0559022e-10	0.0	-6.032657	6.3991127	1
ANKRD31	0.000276042	0.00031351685	0.0006574621959237344	3.0559022e-10	0.0	-2.0479417	0.73685163	0
AC008897.2	0.00011541934	0.00013108709	0.0003287310979618672	3.0559022e-10	0.0	-1.2084323	0.49841365	0
HMGCR	0.40408283	0.41613314	0.4174884944115713	0.31530872	0.3365617433414044	-0.4001693	4.10219	0
CERT1	0.36519235	0.36594686	0.3879026955950033	0.3596219	0.38256658595641646	-0.02514634	0.09276618	0
AC008897.3	0.0015133099	0.00096092996	0.0009861932938856016	0.0055818115	0.007263922518159807	2.4210215	0.78708476	0
POLK	0.24448821	0.24023032	0.27087442472057854	0.27583376	0.3050847457627119	0.19930315	0.8907216	0
AC010245.1	0.003258829	0.003022272	0.003287310979618672	0.005000998	0.004842615012106538	0.70818317	0.22811915	0
AC010245.2	0.009059044	0.009788652	0.012491781722550954	0.0036858583	0.004842615012106538	-1.3851534	1.328512	0
ANKDD1B	0.002409423	0.0023583525	0.003287310979618672	0.0027854587	0.004842615012106538	0.2311088	0.0755866	0
POC5	0.060415328	0.06274323	0.08021038790269559	0.043262362	0.05084745762711865	-0.535314	1.2212633	0
AC026774.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SV2C	0.00086061115	0.000767458	0.0009861932938856016	0.0015468476	0.002421307506053269	0.9248412	0.20119445	0
AC113404.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
IQGAP2	0.2564314	0.25780264	0.27514792899408286	0.24631508	0.27602905569007263	-0.06573593	0.21553575	0
AC026725.1	0.0011647188	0.0011307065	0.0013149243918474688	0.001415179	0.002421307506053269	0.3000014	0.069549926	0
F2RL2	0.05083481	0.050216973	0.05752794214332676	0.05537912	0.06295399515738499	0.1408998	0.17708533	0
AC025188.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
F2R	0.5877006	0.5914582	0.5502958579881657	0.5600137	0.5278450363196125	-0.07880038	0.5029735	0
F2RL1	0.013051838	0.014292315	0.018080210387902695	0.0039157886	0.004842615012106538	-1.8415434	2.617028	0
S100Z	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
CRHBP	0.014955347	0.0040236358	0.003287310979618672	0.09547445	0.05811138014527845	4.5346365	4.028415	0
AGGF1	0.3157563	0.32337058	0.3520710059171598	0.25965628	0.29539951573849876	-0.3164759	2.3316412	0
ZBED3	0.11042004	0.11341062	0.1383957922419461	0.08839974	0.10653753026634383	-0.35908222	1.0942339	0
AC008581.1	0.0003603898	0.0004093162	0.0006574621959237344	3.0559022e-10	0.0	-2.3485572	0.8031948	0
ZBED3-AS1	0.019815076	0.020491395	0.024983563445101907	0.014834398	0.01694915254237288	-0.4634025	0.43547633	0
PDE8B	0.009933163	0.011281859	0.014792899408284023	3.0559022e-10	0.0	-6.830588	9.622067	1
WDR41	0.16823629	0.1707869	0.205456936226167	0.14943117	0.1791767554479419	-0.19259556	0.64401555	0
OTP	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TBCA	1.5553337	1.5761094	0.9286653517422748	1.4023093	0.8837772397094431	-0.16855174	6.0147734	0
AC108482.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC108482.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AP3B1	0.34242097	0.34470883	0.3724523339907955	0.32555452	0.3486682808716707	-0.08245446	0.3515591	0
SCAMP1-AS1	0.047488976	0.04668124	0.060486522024983565	0.053431932	0.06779661016949153	0.19446966	0.279599	0
SCAMP1	0.2013265	0.19447249	0.22386587771203156	0.25179425	0.27602905569007263	0.37251028	1.9296614	0
LHFPL2	0.058934703	0.06246922	0.07955292570677186	0.03289437	0.043583535108958835	-0.92323333	3.0585675	0
ARSB	0.056247443	0.059774123	0.07396449704142012	0.030264871	0.04116222760290557	-0.9795295	3.0947857	0
DMGDH	0.0014504855	0.0016473937	0.0019723865877712033	3.0559022e-10	0.0	-4.127128	1.7067274	0
BHMT2	0.0003179555	0.00012902281	0.0003287310979618672	0.0017095566	0.002421307506053269	2.982073	0.44720155	0
BHMT	0.00073807634	0.0008382959	0.0006574621959237344	3.0559022e-10	0.0	-3.2300386	0.6926565	0
JMY	0.08270786	0.08790082	0.1091387245233399	0.044466555	0.05811138014527845	-0.98155546	4.343501	0
HOMER1	0.10419299	0.10914196	0.13182117028270873	0.06774806	0.08716707021791767	-0.6871477	3.1282501	0
TENT2	0.15980248	0.15499504	0.18178829717291256	0.19520842	0.22518159806295399	0.33260152	1.3616514	0
CMYA5	0.013780759	0.0132065555	0.01873767258382643	0.018010896	0.01937046004842615	0.44472075	0.30207208	0
AC008496.2	0.000531239	0.0006033771	0.0006574621959237344	3.0559022e-10	0.0	-2.8142939	0.75649077	0
AC008496.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01455	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
MTX3	0.057397682	0.05864211	0.07199211045364892	0.048225183	0.06295399515738499	-0.28161994	0.50716907	0
THBS4	0.006668947	0.0070001655	0.008547008547008548	0.00423013	0.007263922518159807	-0.7134424	0.47306454	0
AC012636.1	0.00024528577	0.00027858498	0.0003287310979618672	3.0559022e-10	0.0	-1.9206129	0.49841255	0
SERINC5	0.13478605	0.13754353	0.15187376725838264	0.114482574	0.13075060532687652	-0.26454914	0.8004675	0
AC010260.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
SPZ1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ZFYVE16	0.50950813	0.5113929	0.4980276134122288	0.495614	0.4721549636803874	-0.045206334	0.2205116	0
AC008771.1	0.07465906	0.07386375	0.09138724523339908	0.08051238	0.09443099273607748	0.12418301	0.19875073	0
FAM151B	0.010985429	0.012038086	0.014464168310322156	0.0032327862	0.004842615012106538	-1.8647403	2.5463533	0
ANKRD34B	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01337	7.349939e-05	8.347586e-05	0.0003287310979618672	3.0559022e-10	0.0	-0.87558585	0.49842286	0
DHFR	0.14327154	0.1483208	0.17455621301775148	0.10608764	0.1234866828087167	-0.48307744	2.0747142	0
AC008434.1	0.00026578447	0.0003018667	0.0003287310979618672	3.0559022e-10	0.0	-2.0067127	0.49840876	0
MSH3	0.12551256	0.127326	0.14760026298487838	0.1121623	0.13801452784503632	-0.1827861	0.46581128	0
RASGRF2-AS1	0.013205728	0.01347071	0.017094017094017096	0.011254746	0.014527845036319613	-0.25720087	0.17899667	0
RASGRF2	0.18138555	0.16786402	0.1903353057199211	0.28096423	0.3026634382566586	0.74274755	5.8090167	1
AC026427.1	0.000871386	0.000732513	0.0009861932938856016	0.0018943752	0.002421307506053269	1.2603921	0.2598332	0
CKMT2-AS1	0.02949564	0.027496511	0.035831689677843524	0.044221178	0.05569007263922518	0.6835104	1.0971345	0
CKMT2	0.00078171765	0.00033121379	0.0006574621959237344	0.0040999604	0.004842615012106538	3.2839005	0.7092098	0
ZCCHC9	0.17707753	0.17471999	0.20381328073635765	0.19442473	0.2324455205811138	0.15408352	0.50433534	0
ACOT12	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010623.1	0.009034021	0.008090722	0.011176857330703484	0.01598281	0.021791767554479417	0.973457	0.81417006	0
SSBP2	0.23867974	0.23240218	0.2596975673898751	0.28490195	0.3026634382566586	0.29372743	1.5325918	0
AC026726.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026726.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ATG10	0.097273305	0.10326381	0.1291913214990138	0.053157236	0.06779661016949153	-0.9566816	4.93626	0
ATG10-IT1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ATG10-AS1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
RPS23	3.129236	3.1127737	0.9990138067061144	3.2504985	1.0	0.062458433	8.51822	0
ATP6AP1L	0.009487503	0.008441347	0.011176857330703484	0.017193934	0.01937046004842615	1.0177307	0.7828026	0
AC026782.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026782.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC008885.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01338	0.0005588204	0.0006347031	0.0009861932938856016	3.0559022e-10	0.0	-2.877157	1.0361788	0
AC108174.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC027338.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC027338.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC104118.1	0.002656668	0.0028320588	0.003616042077580539	0.0013646723	0.002421307506053269	-1.0013361	0.43868622	0
TMEM167A	0.865501	0.87221766	0.7166337935568705	0.8160593	0.6828087167070218	-0.0960028	1.0350573	0
XRCC4	0.05731955	0.053929362	0.07067718606180144	0.08228383	0.08716707021791767	0.6086176	1.320374	0
VCAN	0.37384173	0.39176485	0.3175542406311637	0.24180815	0.22760290556900725	-0.69589674	7.490624	1
VCAN-AS1	0.00023392198	0.00026567836	0.0003287310979618672	3.0559022e-10	0.0	-1.8705709	0.49844134	0
HAPLN1	1.0324298	1.0570334	0.6653517422748192	0.85125166	0.5835351089588378	-0.31233034	5.127899	0
EDIL3	0.2644704	0.25283456	0.27087442472057854	0.35016155	0.36319612590799033	0.4696685	3.6673284	0
AC113383.1	0.014071899	0.013402596	0.018080210387902695	0.019002492	0.01937046004842615	0.50052404	0.34018472	0
AC114928.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC117522.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010486.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010486.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010486.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC010595.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026414.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC016550.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC016550.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC016550.3	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
COX7C	1.8193583	1.8090092	0.9687705456936226	1.8955833	0.9709443099273608	0.06743847	2.5403535	0
LINC02059	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC008539.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC109492.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01949	0.0006484823	0.0005694337	0.0006574621959237344	0.0012308335	0.002421307506053269	0.991317	0.21398762	0
RASA1	0.23160632	0.23162076	0.25805391190006577	0.23148282	0.24939467312348668	-0.000859051	0.0021504336	0
CCNH	0.14505394	0.14647453	0.1765285996055227	0.13459696	0.1549636803874092	-0.12191708	0.30503032	0
AC018754.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02488	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02144	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC020930.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC114971.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
TMEM161B	0.07026079	0.06737438	0.084155161078238	0.09151454	0.1162227602905569	0.44123682	1.1256572	0
TMEM161B-AS1	0.18260184	0.17463283	0.2064431295200526	0.24128208	0.27602905569007263	0.46616787	2.7214782	0
LINC02060	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC091826.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC00461	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
MEF2C-AS2	0.005604472	0.0047626556	0.006245890861275477	0.011805445	0.01694915254237288	1.2918053	0.9012142	0
AC008525.1	0.0008469552	0.00052197225	0.0006574621959237344	0.003240754	0.004842615012106538	2.4252517	0.5972186	0
AC008525.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
MEF2C	1.0616401	1.0044698	0.76232741617357	1.4827441	0.9031476997578692	0.5617891	35.66624	1
MEF2C-AS1	0.010251733	0.009243648	0.01051939513477975	0.017677702	0.024213075060532687	0.9280111	0.8058433	0
AC074131.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02161	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC113167.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC01339	0.00044917292	0.000510153	0.0003287310979618672	3.0559022e-10	0.0	-2.6091669	0.49842176	0
AC099554.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC093510.2	0.0005250376	0.00059633376	0.0006574621959237344	3.0559022e-10	0.0	-2.7997746	0.7929051	0
CETN3	0.11066654	0.103734225	0.1252465483234714	0.16173401	0.1864406779661017	0.6402328	2.747894	0
AC093510.1	0.0022743633	0.0021802096	0.0023011176857330702	0.0029677323	0.004842615012106538	0.4280061	0.13777779	0
MBLAC2	0.032311995	0.031467993	0.03879026955950033	0.038529515	0.043583535108958835	0.29124096	0.32779473	0
POLR3G	0.028436074	0.028200898	0.03353057199211045	0.03016911	0.03631961259079903	0.09699851	0.08881549	0
LYSMD3	0.16448335	0.16574204	0.19165023011176857	0.15519764	0.1864406779661017	-0.094773866	0.2501832	0
ADGRV1	0.031605188	0.03094493	0.03517422748191979	0.036469296	0.04600484261501211	0.23627527	0.2663661	0
LUCAT1	0.14536558	0.13358255	0.15285996055226825	0.23216102	0.23486682808716708	0.7969359	4.612359	0
AC074132.1	0.0008644768	0.00049760845	0.0006574621959237344	0.003566683	0.002421307506053269	2.617203	0.4063722	0
AC093281.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC093281.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC123595.1	0.001143974	0.0012992683	0.001643655489809336	3.0559022e-10	0.0	-3.8065963	1.5655708	0
AC123595.2	0.00055015966	0.0006248665	0.0006574621959237344	3.0559022e-10	0.0	-2.8577108	0.80298406	0
AC008799.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
ARRDC3	0.45961204	0.41322315	0.4017094017094017	0.80128735	0.6319612590799032	0.9552297	23.38402	1
ARRDC3-AS1	0.007923893	0.008678834	0.011505588428665352	0.0023641079	0.002421307506053269	-1.8329638	1.5922742	0
AC093298.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC114316.1	0.0005072846	0.0005761705	0.0006574621959237344	3.0559022e-10	0.0	-2.7573829	0.79428476	0
AC124854.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026780.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026780.2	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC008517.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
LINC02058	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC012625.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
AC026408.1	-2.5975169e-09	-1.1568773e-09	0.0	3.0559022e-10	0.0	2.115371e-05	44.55244	0
NR2F1-AS1	0.067431755	0.072256215	0.09664694280078895	0.031890288	0.043583535108958835	-1.177483	5.396863	1
NR2F1	0.21076196	0.23544393	0.22813938198553582	0.028942646	0.03631961259079903	-3.0197513	44.55244	1
FAM172A	0.15072815	0.15064749	0.17981591058514135	0.15132546	0.17675544794188863	0.0064738425	0.0132833645	0
AC106818.2	0.0010617556	0.0008915163	0.0013149243918474688	0.0023157375	0.002421307506053269	1.2847553	0.26236975	0
