gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
HAS2	0.0101870345	0.016339434	0.014492753623188406	0.009428896	0.01607142857142857	-0.7867796	0.1674884	0
HAS2-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC02855	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC037486.1	0.0009521762	-5.820766e-11	0.0	0.0010694978	0.0017857142857142857	3.547818	0.49793044	0
SMILR	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01151	0.0028648872	0.010341375	0.014492753623188406	0.001943672	0.0017857142857142857	-2.3530762	0.36914623	0
AC108136.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC100872.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC016405.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC016405.2	0.0020217851	-5.820766e-11	0.0	0.0022708976	0.0035714285714285713	4.5673623	0.79112434	0
ZHX2	0.022146609	0.011396978	0.014492753623188406	0.023471108	0.03214285714285714	1.0357648	0.46112987	0
AC016405.1	0.0019431944	-5.820766e-11	0.0	0.0021826236	0.0035714285714285713	4.512622	0.7881452	0
AC104316.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104316.1	0.0010091272	-5.820766e-11	0.0	0.0011334661	0.0017857142857142857	3.624647	0.49792936	0
DERL1	0.3916822	0.28467682	0.3188405797101449	0.40486634	0.48214285714285715	0.5079703	1.4190004	0
TBC1D31	0.01148684	-5.820766e-11	0.0	0.0129021825	0.019642857142857142	7.0226107	2.9098425	0
AC068228.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM83A	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC068228.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM83A-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
C8orf76	0.14720176	0.15247527	0.2028985507246377	0.14655204	0.19285714285714287	-0.057124015	0.053116877	0
ZHX1	0.22004628	0.2537225	0.3188405797101449	0.21589634	0.2767857142857143	-0.23281302	0.32570443	0
ATAD2	0.030610017	0.044776354	0.057971014492753624	0.028864602	0.03214285714285714	-0.6316647	0.26786536	0
WDYHV1	0.049829	0.11849283	0.15942028985507245	0.041368846	0.055357142857142855	-1.515917	1.457765	0
FBXO32	0.023138963	0.042960074	0.057971014492753624	0.020696713	0.02857142857142857	-1.0499953	0.48334852	0
AC090193.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC135166.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KLHL38	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ANXA13	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM91A1	0.29586387	0.27024096	0.3188405797101449	0.29902077	0.3482142857142857	0.145948	0.21626577	0
FER1L6	0.016214117	-5.820766e-11	0.0	0.018211927	0.025	7.5166407	3.449659	0
AC090753.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FER1L6-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC100871.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FER1L6-AS2	0.0011574604	-5.820766e-11	0.0	0.001300076	0.0017857142857142857	3.807434	0.497936	0
AC090921.1	0.0007433055	-5.820766e-11	0.0	0.00083488843	0.0017857142857142857	3.224795	0.49792698	0
AC090192.2	0.012843836	-5.820766e-11	0.0	0.014426381	0.02142857142857143	7.1825323	3.1929455	0
TMEM65	0.47613874	0.4476419	0.4782608695652174	0.47965017	0.5160714285714286	0.09961589	0.20337616	0
TRMT12	0.052140113	0.055580202	0.08695652173913043	0.051716264	0.06964285714285715	-0.103759445	0.05750899	0
RNF139-AS1	0.00551264	-5.820766e-11	0.0	0.0061918763	0.007142857142857143	5.975419	1.2536162	0
RNF139	0.13095453	0.055227008	0.08695652173913043	0.14028527	0.18928571428571428	1.3433357	2.9034495	0
TATDN1	0.18012048	0.1494022	0.17391304347826086	0.18390548	0.23035714285714284	0.29958197	0.36579347	0
AC090198.1	0.009835951	0.029490061	0.043478260869565216	0.0074142045	0.010714285714285714	-1.9774203	0.67147976	0
NDUFB9	0.73259294	0.7464942	0.6811594202898551	0.7308802	0.7035714285714286	-0.03049192	0.07931435	0
MTSS1	0.81209064	0.80275756	0.7101449275362319	0.81324065	0.7375	0.018715682	0.04991341	0
AC100858.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00964	0.020391725	0.007839264	0.014492753623188406	0.021938384	0.030357142857142857	1.4729412	0.85545295	0
AC100858.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC100858.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF572	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC009908.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SQLE	1.1323252	1.1676644	0.7681159420289855	1.1279696	0.8071428571428572	-0.049893122	0.15874122	0
WASHC5	0.09700917	0.07110618	0.08695652173913043	0.100200824	0.1392857142857143	0.49425903	0.4540754	0
WASHC5-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NSMCE2	0.16177082	0.106222145	0.13043478260869565	0.1686153	0.21607142857142858	0.6661487	0.99796605	0
AC084083.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TRIB1	0.08881702	0.09269646	0.11594202898550725	0.08833911	0.11607142857142858	-0.069385186	0.04589098	0
AC091114.1	0.0004046433	-5.820766e-11	0.0	0.00045450096	0.0017857142857142857	2.471191	0.49791428	0
AC016074.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC016074.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00861	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC024681.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC087667.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC084116.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC084116.1	0.0017864176	0.007893946	0.014492753623188406	0.0010338811	0.0017857142857142857	-2.8176386	0.40693918	0
AC084116.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LRATD2	0.021376008	0.013820953	0.014492753623188406	0.0223069	0.03214285714285714	0.6866852	0.24502239	0
PCAT1	0.020599652	0.017302822	0.014492753623188406	0.021005852	0.02857142857142857	0.2783218	0.0765135	0
AC024382.1	0.0012631022	-5.820766e-11	0.0	0.0014187344	0.0017857142857142857	3.9247985	0.4979269	0
CASC19	0.0028518473	-5.820766e-11	0.0	0.0032032356	0.005357142857142857	5.045809	1.0651252	0
PRNCR1	0.0145008825	0.012554378	0.014492753623188406	0.014740718	0.023214285714285715	0.22992425	0.061046887	0
AC018714.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CASC8	0.0012601449	-5.820766e-11	0.0	0.0014154128	0.0017857142857142857	3.9216397	0.49792436	0
POU5F1B	0.0015873755	-5.820766e-11	0.0	0.0017829625	0.0017857142857142857	4.2349334	0.49792632	0
CCAT2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104370.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC108925.1	0.0011420826	-5.820766e-11	0.0	0.0012828034	0.0017857142857142857	3.7895248	0.49792403	0
CASC11	0.0017127898	-5.820766e-11	0.0	0.0019238297	0.0017857142857142857	4.339017	0.4979268	0
MYC	0.062864356	0.008082681	0.014492753623188406	0.06961424	0.09285714285714286	3.090808	5.7052407	1
PVT1	0.06675218	0.117099844	0.10144927536231885	0.0605489	0.07857142857142857	-0.95041716	0.67197657	0
AC100822.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00824	0.0041525266	-5.820766e-11	0.0	0.004664177	0.005357142857142857	5.574156	1.0573417	0
CCDC26	0.0021210962	-5.820766e-11	0.0	0.0023824454	0.0035714285714285713	4.633691	0.7975623	0
AC103833.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC011257.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC103718.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GSDMC	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC022973.5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM49B	0.29538703	0.1886298	0.2318840579710145	0.3085409	0.3678571428571429	0.7096069	1.9570041	0
AC022973.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC022973.3	0.00876617	-5.820766e-11	0.0	0.009846287	0.014285714285714285	6.636087	2.2222393	0
AC131568.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ASAP1	0.6246752	0.67486	0.6376811594202898	0.61849225	0.6196428571428572	-0.12581325	0.3621568	0
ASAP1-IT2	0.033807505	-5.820766e-11	0.0	0.037973076	0.05714285714285714	8.572628	7.5793586	1
AC009682.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC139019.1	0.0022858707	0.011019956	0.014492753623188406	0.0012097022	0.0017857142857142857	-3.0858405	0.42107508	0
AC090987.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ADCY8	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC103726.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC103726.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC087341.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104257.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
EFR3A	0.36265278	0.21406244	0.2753623188405797	0.38096127	0.4392857142857143	0.8313175	3.0593975	0
OC90	0.0010948082	-5.820766e-11	0.0	0.0012297044	0.0017857142857142857	3.7330344	0.4979279	0
HHLA1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KCNQ3	0.092907675	-5.820766e-11	0.0	0.10435523	0.12142857142857143	10.02867	15.048346	1
HPYR1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LRRC6	0.03548367	0.012117363	0.028985507246376812	0.038362805	0.05357142857142857	1.6545311	1.7246085	0
TMEM71	0.0040311273	-5.820766e-11	0.0	0.00452782	0.005357142857142857	5.532262	1.05298	0
AF228727.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PHF20L1	0.70820606	0.57980424	0.5217391304347826	0.7240271	0.6892857142857143	0.32042816	1.1478589	0
AF230666.2	0.002578471	-5.820766e-11	0.0	0.0028961753	0.005357142857142857	4.905051	1.0784515	0
AF230666.1	0.0065874876	-5.820766e-11	0.0	0.0073991595	0.010714285714285714	6.2286577	1.7773421	0
TG	0.0022392545	-5.820766e-11	0.0	0.0025151623	0.0035714285714285713	4.7088294	0.7631986	0
SLA	0.0015635404	-5.820766e-11	0.0	0.0017561909	0.0035714285714285713	4.214274	0.7878022	0
AF305872.2	0.0029177929	-5.820766e-11	0.0	0.0032773067	0.005357142857142857	5.077802	1.0330064	0
CCN4	0.0070926757	0.017218493	0.014492753623188406	0.005845043	0.010714285714285714	-1.5425543	0.2877886	0
NDRG1	0.41784966	0.64511293	0.5507246376811594	0.38984743	0.4	-0.7264958	2.56013	0
ST3GAL1	0.22745188	0.27251148	0.3188405797101449	0.22189924	0.2767857142857143	-0.29629156	0.43304828	0
AC103706.1	0.006532018	0.01911143	0.028985507246376812	0.0049820603	0.008928571428571428	-1.9184794	0.51134086	0
AC133634.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC090821.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC110741.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105180.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105180.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZFAT	0.03276295	0.033285864	0.057971014492753624	0.032698616	0.044642857142857144	-0.025602391	0.010780083	0
ZFAT-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC087045.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC083843.3	0.007293726	0.010913787	0.014492753623188406	0.006847661	0.008928571428571428	-0.6647115	0.14214276	0
AC083843.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC083843.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC103764.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01591	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC040914.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KHDRBS3	0.07701202	0.083214395	0.10144927536231885	0.07624803	0.09642857142857143	-0.12597491	0.08063318	0
LINC02055	0.0012185967	-5.820766e-11	0.0	0.0013687449	0.0017857142857142857	3.8765128	0.49792993	0
AC103955.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC023781.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105213.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC046195.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC046195.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC079015.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM135B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
COL22A1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC027541.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC100807.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC087354.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KCNK9	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TRAPPC9	0.074504666	0.08387631	0.10144927536231885	0.07334999	0.09642857142857143	-0.19322011	0.1267756	0
AC021744.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PEG13	0.0031724898	-5.820766e-11	0.0	0.0035633862	0.005357142857142857	5.195107	1.0485127	0
AC107375.1	0.009912378	-5.820766e-11	0.0	0.011133725	0.014285714285714285	6.8116937	2.2744853	0
CHRAC1	0.28470856	0.22868147	0.2608695652173913	0.2916114	0.35535714285714287	0.3505714	0.6258738	0
AGO2	0.38177502	0.3449288	0.391304347826087	0.38631472	0.44107142857142856	0.16343333	0.31293616	0
ERICD	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PTK2	0.8362657	0.66168845	0.5942028985507246	0.85777605	0.775	0.37439904	1.9560413	0
AC100860.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DENND3	0.2932511	0.2196073	0.2608695652173913	0.3023248	0.3482142857142857	0.46099362	0.9713604	0
AC040970.1	0.007418633	-5.820766e-11	0.0	0.008332714	0.0125	6.397926	2.060422	0
SLC45A4	0.11179306	0.010825818	0.014492753623188406	0.12423366	0.14464285714285716	3.5084038	9.621875	1
AC011676.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC011676.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC011676.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC011676.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01300	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC100803.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GPR20	0.005204963	-5.820766e-11	0.0	0.005846289	0.007142857142857143	5.8939185	1.1784818	0
AC100803.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PTP4A3	0.6746163	0.615649	0.5652173913043478	0.68188214	0.6464285714285715	0.14739159	0.4092376	0
AC100803.4	0.04480175	0.038227085	0.043478260869565216	0.045611817	0.0625	0.25420284	0.124834545	0
AC138647.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC138647.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC025839.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC104417.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC103758.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC00051	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TSNARE1	0.004504747	-5.820766e-11	0.0	0.005059797	0.007142857142857143	5.6892433	1.3257332	0
AC134682.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ADGRB1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ARC	0.015500908	0.0128887715	0.014492753623188406	0.015822759	0.017857142857142856	0.29382536	0.079453826	0
AP006547.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC108002.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
JRK	0.05785191	0.061159905	0.07246376811594203	0.05744446	0.07857142857142857	-0.09026611	0.046109434	0
PSCA	0.0011753584	-5.820766e-11	0.0	0.0013201794	0.0017857142857142857	3.8280022	0.4979365	0
LY6K	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LNCOC1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
THEM6	0.100043	0.20352808	0.2318840579710145	0.08729238	0.11071428571428571	-1.2203571	1.7941436	0
AC108002.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SLURP1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LYPD2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC083841.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SLURP2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LYNX1	0.0011148576	-5.820766e-11	0.0	0.0012522239	0.0017857142857142857	3.757263	0.49792454	0
LY6D	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC083841.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC083841.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GML	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CYP11B1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CYP11B2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LY6E-DT	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LY6E	0.23367894	0.56713194	0.5507246376811594	0.19259147	0.21785714285714286	-1.557646	5.491231	1
C8orf31	0.015404482	0.014144345	0.014492753623188406	0.01555977	0.02142857142857143	0.13667373	0.034120195	0
LY6L	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LY6H	0.13841514	0.05690146	0.057971014492753624	0.14845885	0.14285714285714285	1.3819637	1.9954299	0
GPIHBP1	0.007149103	-5.820766e-11	0.0	0.008029973	0.008928571428571428	6.3451796	1.5064586	0
ZFP41	0.016096426	0.012499093	0.014492753623188406	0.016539633	0.02142857142857143	0.4013038	0.11694266	0
GLI4	0.106506035	0.07186773	0.10144927536231885	0.11077405	0.14821428571428572	0.62349975	0.7160935	0
MINCR	0.025714688	0.065044366	0.08695652173913043	0.020868655	0.02857142857142857	-1.6354061	0.8999421	0
ZNF696	0.02653255	0.028805846	0.028985507246376812	0.026252497	0.039285714285714285	-0.13342163	0.04290431	0
AC138696.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
TOP1MT	0.032787837	0.09324484	0.11594202898550725	0.025338903	0.0375	-1.8755339	1.3082746	0
RHPN1-AS1	0.0011148576	-5.820766e-11	0.0	0.0012522239	0.0017857142857142857	3.757263	0.49792454	0
RHPN1	0.031145863	0.010341375	0.014492753623188406	0.033709276	0.04642857142857143	1.6951076	1.2287678	0
AC105118.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAFA-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAFA	0.0038870152	-5.820766e-11	0.0	0.0043659504	0.005357142857142857	5.480896	1.0466263	0
ZC3H3	0.038598996	0.051362418	0.07246376811594203	0.03702661	0.05178571428571429	-0.47106555	0.24723637	0
AC067930.8	0.002065675	-5.820766e-11	0.0	0.0023201955	0.0035714285714285713	4.5970526	0.8000514	0
AC067930.3	0.0013607746	-5.820766e-11	0.0	0.0015284413	0.0017857142857142857	4.0254207	0.49792805	0
GSDMD	0.14010783	0.07664356	0.08695652173913043	0.14792754	0.19642857142857142	0.94774806	1.4233476	0
MROH6	0.015434228	0.02185577	0.028985507246376812	0.014642979	0.02142857142857143	-0.57457197	0.18319637	0
AC067930.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NAPRT	0.08725678	0.1133695	0.14492753623188406	0.084039465	0.11428571428571428	-0.43145004	0.3785117	0
AC067930.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
EEF1D	1.4623294	1.6669195	0.9565217391304348	1.4371207	0.95	-0.21398938	2.4082267	0
TIGD5	0.050280288	0.024765898	0.043478260869565216	0.05342411	0.07678571428571429	1.1060203	1.0543871	0
PYCR3	0.014696718	0.01267597	0.014492753623188406	0.014945662	0.02142857142857143	0.23591475	0.06243342	0
TSTA3	0.24957158	0.15548204	0.18840579710144928	0.26116452	0.3267857142857143	0.7478356	1.6966506	0
AC067930.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF623	0.046685148	0.022968376	0.043478260869565216	0.04960742	0.06607142857142857	1.1075448	0.92422616	0
ZNF707	0.011010924	0.01904921	0.028985507246376812	0.010020501	0.01607142857142857	-0.92000425	0.27901676	0
AC105219.1	0.0031362092	-5.820766e-11	0.0	0.0035226352	0.005357142857142857	5.1789684	1.0662128	0
CCDC166	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105219.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAPK15	0.0009616097	-5.820766e-11	0.0	0.0010800936	0.0017857142857142857	3.56083	0.497926	0
AC105219.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM83H	0.011334622	-5.820766e-11	0.0	0.012731209	0.02142857142857143	7.0035143	3.0852706	0
IQANK1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC105219.4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SCRIB	0.05765404	0.09330392	0.13043478260869565	0.05326167	0.08035714285714286	-0.8076792	0.6392385	0
PUF60	0.5084515	0.44237673	0.4927536231884058	0.5165931	0.5607142857142857	0.22370613	0.6295431	0
AC234917.3	0.007694297	-5.820766e-11	0.0	0.008642344	0.008928571428571428	6.4499493	1.5046191	0
AC234917.1	0.001017685	-5.820766e-11	0.0	0.0011430783	0.0017857142857142857	3.6358461	0.4979305	0
NRBP2	0.094140776	0.09865316	0.13043478260869565	0.093584865	0.12678571428571428	-0.07601094	0.053841393	0
AC234917.2	0.0010749558	-5.820766e-11	0.0	0.0012074058	0.0017857142857142857	3.7086358	0.4979285	0
EPPK1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC109322.2	0.010284716	-5.820766e-11	0.0	0.011551941	0.01607142857142857	6.8644276	2.5029774	0
PLEC	0.7092069	0.5771347	0.5507246376811594	0.72548014	0.6839285714285714	0.32997683	1.2756367	0
PARP10	0.0061293473	-5.820766e-11	0.0	0.00688457	0.010714285714285714	6.1261	1.7554177	0
