gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
SPA17	0.057217035	0.034549847	0.05263157894736842	0.08218375	0.10144927536231885	1.2477585	0.7563474	0
NRGN	0.83134663	0.74862915	0.6710526315789473	0.9224561	0.7536231884057971	0.30119264	0.95150864	0
AP000866.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
VSIG2	0.022636157	0.022282263	0.039473684210526314	0.023025999	0.028985507246376812	0.0471597	0.0123881195	0
ESAM	1.6585999	1.5360812	0.9605263157894737	1.7935477	0.9710144927536232	0.22354822	2.2900817	0
AP000866.2	0.0421536	0.006685456	0.013157894736842105	0.081219964	0.10144927536231885	3.583092	1.682609	0
MSANTD2	0.09456774	0.12678082	0.21052631578947367	0.059086576	0.07246376811594203	-1.1001321	1.0469227	0
AP000866.6	0.021634279	0.011346768	0.02631578947368421	0.032965478	0.043478260869565216	1.5303856	0.52040225	0
AP000866.1	0.018603483	0.009887508	0.013157894736842105	0.028203685	0.028985507246376812	1.5027932	0.3744612	0
ROBO3	0.04307916	0.033215974	0.05263157894736842	0.053942896	0.07246376811594203	0.697891	0.3065899	0
AP003501.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ROBO4	0.43312296	0.4209296	0.4868421052631579	0.44655368	0.4492753623188406	0.08523498	0.11356234	0
AP003501.2	0.00577341	0.011015044	0.013157894736842105	-5.820766e-11	0.0	-6.7963705	0.49413684	0
HEPACAM	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HEPN1	0.0024215316	0.00462004	0.013157894736842105	-5.820766e-11	0.0	-5.560728	0.49413544	0
CCDC15-DT	0.00537932	-7.2759576e-11	0.0	0.011304368	0.014492753623188406	6.8334436	0.49369055	0
CCDC15	0.034911335	0.05803217	0.09210526315789473	0.009444783	0.014492753623188406	-2.6065524	1.2758058	0
SLC37A2	0.004136071	0.007891173	0.013157894736842105	-5.820766e-11	0.0	-6.3203363	0.49413693	0
TMEM218	0.13370039	0.13561305	0.17105263157894737	0.13159403	0.15942028985507245	-0.04336949	0.027339973	0
AP001007.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PKNOX2-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PKNOX2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001007.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001007.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FEZ1	0.27543905	0.26166743	0.34210526315789475	0.29060838	0.3188405797101449	0.15128711	0.16057175	0
AP000708.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
EI24	0.68971014	0.5900859	0.5657894736842105	0.79944116	0.7101449275362319	0.43800282	1.5090897	0
STT3A	0.32613394	0.3800984	0.5	0.26669538	0.30434782608695654	-0.51101875	0.95694995	0
CHEK1	0.058866575	0.06268404	0.07894736842105263	0.054661687	0.07246376811594203	-0.19723094	0.082677476	0
ACRV1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PATE1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PATE2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PATE3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PATE4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP000842.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HYLS1	0.030152766	0.023716625	0.039473684210526314	0.037241798	0.043478260869565216	0.64882255	0.20919724	0
PUS3	0.14499	0.14300507	0.23684210526315788	0.1471767	0.17391304347826086	0.04145429	0.029209431	0
AP000842.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DDX25	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP000842.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
VSIG10L2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CDON	0.011826536	0.012289641	0.02631578947368421	0.011316447	0.014492753623188406	-0.11802077	0.024271004	0
AP000821.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP000821.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001893.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RPUSD4	0.088873714	0.11328732	0.17105263157894737	0.061983217	0.07246376811594203	-0.8689841	0.65627086	0
AP001893.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FAM118B	0.08813328	0.0720802	0.10526315789473684	0.10581483	0.14492753623188406	0.55322945	0.3828245	0
SRPRA	0.42046052	0.45924085	0.5394736842105263	0.37774608	0.43478260869565216	-0.28176647	0.4955266	0
FOXRED1	0.050288476	0.03990372	0.07894736842105263	0.061726768	0.07246376811594203	0.6280974	0.30168387	0
TIRAP	0.014252425	0.02719222	0.05263157894736842	-5.820766e-11	0.0	-8.092347	1.3027711	0
AP001318.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001318.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DCPS	0.15035199	0.13238473	0.21052631578947367	0.1701424	0.18840579710144928	0.36176428	0.30413538	0
GSEC	0.051301125	0.048661124	0.07894736842105263	0.05420877	0.07246376811594203	0.15545382	0.06713467	0
ST3GAL4	0.18151873	0.21204393	0.3026315789473684	0.14789754	0.17391304347826086	-0.5194701	0.5990662	0
KIRREL3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KIRREL3-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001783.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP002833.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KIRREL3-AS2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP002833.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KIRREL3-AS3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001993.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003121.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02712	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02725	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02098	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ETS1	1.0761713	0.9985736	0.8289473684210527	1.1616405	0.8695652173913043	0.21820268	0.98850894	0
ETS1-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001122.1	0.0035318001	0.0067382883	0.013157894736842105	-5.820766e-11	0.0	-6.0955644	0.49413693	0
FLI1	0.35778064	0.37200275	0.4473684210526316	0.34211603	0.37681159420289856	-0.12079369	0.15461962	0
SENCR	0.074366115	0.08797031	0.14473684210526316	0.059381634	0.08695652173913043	-0.56621146	0.3810527	0
KCNJ1	0.0051467675	0.009819475	0.013157894736842105	-5.820766e-11	0.0	-6.6321926	0.49413675	0
KCNJ5	0.0045289835	0.008640809	0.013157894736842105	-5.820766e-11	0.0	-6.4496956	0.49413818	0
C11orf45	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TP53AIP1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ARHGAP32	0.019187478	0.019093663	0.02631578947368421	0.019290924	0.028985507246376812	0.014751467	0.0035404232	0
BARX2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003500.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01395	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003327.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMEM45B	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NFRKB	0.13667995	0.1288732	0.19736842105263158	0.14527905	0.18840579710144928	0.1727481	0.12892506	0
PRDM10	0.003824806	0.007297313	0.013157894736842105	-5.820766e-11	0.0	-6.20893	0.49413767	0
LINC00167	0.011455226	0.009013776	0.013157894736842105	0.0141443545	0.014492753623188406	0.64426947	0.119056284	0
APLP2	2.140668	1.9846511	0.9736842105263158	2.3125134	0.9565217391304348	0.22056593	2.4469314	0
ST14	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ZBTB44	0.20681995	0.18446346	0.25	0.23144506	0.2608695652173913	0.32717597	0.33418524	0
ZBTB44-DT	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ADAMTS8	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ADAMTS15	0.024531256	0.046803147	0.05263157894736842	-5.820766e-11	0.0	-8.873542	1.1471919	0
C11orf44	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003486.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02551	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003486.1	0.0023699217	0.0045215734	0.013157894736842105	-5.820766e-11	0.0	-5.530313	0.49413538	0
SNX19	0.04610311	0.059468202	0.07894736842105263	0.031382002	0.043478260869565216	-0.92001516	0.44505414	0
AP002856.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP002856.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP002856.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP002856.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NTM	0.03298137	0.034065478	0.039473684210526314	0.031787325	0.043478260869565216	-0.09955621	0.028267825	0
AP003025.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003025.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NTM-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP000844.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP000844.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NTM-IT	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
OPCML	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
OPCML-IT2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
OPCML-IT1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP004606.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02743	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SPATA19	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
IGSF9B	0.05685919	0.04603458	0.06578947368421052	0.06878179	0.10144927536231885	0.57827425	0.2920837	0
LINC02730	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02731	0.0026764595	-7.2759576e-11	0.0	0.0056244447	0.014492753623188406	5.839065	0.49368906	0
AP000911.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
JAM3	0.86720395	0.85940325	0.7631578947368421	0.87579656	0.7391304347826086	0.027257415	0.061158054	0
NCAPD3	0.093711145	0.10311652	0.15789473684210525	0.083351485	0.11594202898550725	-0.30666426	0.19935694	0
AP001775.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
VPS26B	0.16101791	0.18223342	0.27631578947368424	0.1376507	0.17391304347826086	-0.4045194	0.40243128	0
THYN1	0.35870948	0.31356212	0.4605263157894737	0.40843734	0.4782608695652174	0.38125658	0.7414353	0
ACAD8	0.06563488	0.050708313	0.06578947368421052	0.08207556	0.10144927536231885	0.69364476	0.34414184	0
GLB1L3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
GLB1L2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
B3GAT1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP004608.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP004550.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001999.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001999.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP001999.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02706	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02714	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP003062.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02697	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02717	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02684	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FAM138D	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
IQSEC3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC026369.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC026369.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC026369.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC007406.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SLC6A12	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC007406.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC007406.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SLC6A13	0.0060882187	0.011615665	0.013157894736842105	-5.820766e-11	0.0	-6.872296	0.49413684	0
AC007406.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC007406.5	0.034269508	0.05322608	0.09210526315789473	0.013389686	0.014492753623188406	-1.9829845	0.9901605	0
KDM5A	0.45720577	0.4892322	0.5657894736842105	0.4219305	0.42028985507246375	-0.21346703	0.3463905	0
CCDC77	0.09289475	0.1265423	0.15789473684210525	0.055833478	0.07246376811594203	-1.1789755	0.9158577	0
B4GALNT3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NINJ2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006205.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006205.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC021054.1	0.006730757	-7.2759576e-11	0.0	0.014144345	0.014492753623188406	7.1542463	0.49369037	0
LINC02455	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
WNK1	0.43391195	0.44260973	0.4868421052631579	0.42433196	0.43478260869565216	-0.060827762	0.08050059	0
AC004765.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RAD52	0.033717703	0.017462786	0.02631578947368421	0.05162162	0.07246376811594203	1.5582458	0.67006713	0
AC004803.1	0.0072025917	0.013741772	0.013157894736842105	-5.820766e-11	0.0	-7.1128855	0.49413684	0
ERC1	0.30141497	0.29904255	0.40789473684210525	0.3040285	0.3333333333333333	0.023847904	0.024339335	0
AC004672.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC004672.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC00942	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
WNT5B	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FBXL14	0.026258415	0.032668337	0.05263157894736842	0.019198315	0.028985507246376812	-0.7638277	0.25495732	0
ADIPOR2	0.15200822	0.16557993	0.25	0.1370601	0.17391304347826086	-0.27253795	0.23524633	0
AC005343.1	0.0029815293	0.0056884564	0.013157894736842105	-5.820766e-11	0.0	-5.855108	0.4941357	0
CACNA2D4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005343.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LRTM2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005342.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC00940	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DCP1B	0.064448915	0.061973706	0.10526315789473684	0.06717512	0.07246376811594203	0.11609072	0.051914603	0
CACNA1C	0.11103047	0.15425341	0.2236842105263158	0.06342249	0.057971014492753624	-1.2808979	1.2381846	0
AC005342.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-IT1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-IT2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005344.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-AS4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-IT3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005293.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005414.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-AS3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CACNA1C-AS2	0.005989071	0.011426502	0.013157894736842105	-5.820766e-11	0.0	-6.8488116	0.49413675	0
CACNA1C-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02371	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FKBP4	0.23479678	0.27864015	0.35526315789473684	0.18650626	0.2318840579710145	-0.5789234	0.8124167	0
ITFG2-AS1	0.0060316827	0.011507801	0.02631578947368421	-5.820766e-11	0.0	-6.8589516	0.7862733	0
AC005841.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ITFG2	0.037771583	0.04703878	0.06578947368421052	0.02756422	0.028985507246376812	-0.76889324	0.30599442	0
NRIP2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TEX52	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FOXM1	0.0025544558	0.004873645	0.013157894736842105	-5.820766e-11	0.0	-5.6362324	0.49413636	0
RHNO1	0.076416485	0.045292567	0.07894736842105263	0.110697806	0.14492753623188406	1.2874012	1.0227801	0
TULP3	0.18302774	0.17497279	0.25	0.19190022	0.21739130434782608	0.13315319	0.108053885	0
AC005911.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TEAD4	0.16311105	0.16156039	0.23684210526315788	0.16481952	0.2028985507246377	0.028796058	0.020904297	0
AC125807.2	0.029115872	0.025345664	0.05263157894736842	0.03326864	0.043478260869565216	0.39107323	0.12740181	0
TSPAN9	0.1593384	0.14574566	0.21052631578947367	0.17431054	0.21739130434782608	0.25804463	0.21081862	0
TSPAN9-IT1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005912.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005865.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02827	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC02417	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PRMT8	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005908.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005908.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CRACR2A	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006207.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PARP11	0.08442515	0.080943555	0.13157894736842105	0.08825991	0.10144927536231885	0.1246945	0.065734364	0
AC005842.1	0.001534486	-7.2759576e-11	0.0	0.003224644	0.014492753623188406	5.055129	0.49369037	0
AC084375.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CCND2-AS1	0.015796479	0.016947234	0.039473684210526314	0.014529012	0.028985507246376812	-0.22070536	0.058531243	0
CCND2	0.7447921	0.7678215	0.6973684210526315	0.71942675	0.6376811594202898	-0.09391047	0.20046228	0
TIGAR	0.30167302	0.32751358	0.39473684210526316	0.27321157	0.30434782608695654	-0.26144868	0.3370287	0
FGF23	0.6231748	0.6164287	0.34210526315789475	0.6306054	0.2753623188405797	0.03279825	0.028288627	0
FGF6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
C12orf4	0.08409737	0.064762875	0.10526315789473684	0.105393216	0.13043478260869565	0.70168525	0.4936741	0
RAD51AP1	0.045386344	0.040959917	0.07894736842105263	0.050261717	0.07246376811594203	0.29459676	0.13128644	0
DYRK4	0.220683	0.22889873	0.3157894736842105	0.2116344	0.2898550724637681	-0.113083936	0.1122389	0
AKAP3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005832.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NDUFA9	0.3171791	0.29704437	0.3815789473684211	0.33935696	0.391304347826087	0.19206461	0.25013968	0
GAU1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
GALNT8	0.007993789	0.0062388126	0.013157894736842105	0.009926812	0.014492753623188406	0.6615785	0.1228214	0
AC005833.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KCNA6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006063.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006063.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006063.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC005906.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KCNA1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC006063.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KCNA5	0.04552358	0.07534564	0.09210526315789473	0.01267597	0.014492753623188406	-2.5620048	1.0918401	0
