Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1/16	7.709643e-02	1.580866e-01	0	0	1.339057e+01	3.431600e+01	LAPTM5
GO_Biological_Process_2021	positive regulation of vasoconstriction (GO:0045907)	1/16	7.709643e-02	1.580866e-01	0	0	1.339057e+01	3.431600e+01	CAV1
GO_Biological_Process_2021	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/92	7.756530e-02	1.585143e-01	0	0	4.492063e+00	1.148457e+01	PECAM1;ITGA5
GO_Biological_Process_2021	T cell activation (GO:0042110)	2/92	7.756530e-02	1.585143e-01	0	0	4.492063e+00	1.148457e+01	FKBP1A;MSN
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	2/93	7.902008e-02	1.609473e-01	0	0	4.442476e+00	1.127524e+01	GRN;LIMS1
GO_Biological_Process_2021	regulation of heart contraction (GO:0008016)	2/93	7.902008e-02	1.609473e-01	0	0	4.442476e+00	1.127524e+01	CALM1;APLN
GO_Biological_Process_2021	aorta morphogenesis (GO:0035909)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	ADAMTS9
GO_Biological_Process_2021	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	CALM1
GO_Biological_Process_2021	negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	CALM1
GO_Biological_Process_2021	regulation of establishment of endothelial barrier (GO:1903140)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	CDH5
GO_Biological_Process_2021	negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	APLN
GO_Biological_Process_2021	epithelial cell morphogenesis (GO:0003382)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	STC1
GO_Biological_Process_2021	regulation of receptor recycling (GO:0001919)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	ANXA2
GO_Biological_Process_2021	positive regulation of collagen metabolic process (GO:0010714)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	VIM
GO_Biological_Process_2021	regulation of transferase activity (GO:0051338)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	LDB2
GO_Biological_Process_2021	gliogenesis (GO:0042063)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	CD9
GO_Biological_Process_2021	positive regulation of positive chemotaxis (GO:0050927)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	KDR
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	S100A11
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	PLXND1
GO_Biological_Process_2021	vasculature development (GO:0001944)	1/17	8.171463e-02	1.626281e-01	0	0	1.255303e+01	3.143934e+01	CDH5
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	3/206	8.448178e-02	1.649840e-01	0	0	3.000914e+00	7.415917e+00	CDH5;GRN;TMSB4X
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	8/908	8.457504e-02	1.649840e-01	0	0	1.835749e+00	4.534513e+00	WWTR1;KLF6;PLXND1;LMO2;TCF4;ITGA6;LDB2;APLN
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	2/97	8.492374e-02	1.649840e-01	0	0	4.254565e+00	1.049176e+01	UCHL1;FLT1
GO_Biological_Process_2021	negative regulation of cation transmembrane transport (GO:1904063)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CAV1
GO_Biological_Process_2021	regulation of catabolic process (GO:0009894)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	ITGB1
GO_Biological_Process_2021	negative regulation of interleukin-8 production (GO:0032717)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	TMSB4X
GO_Biological_Process_2021	negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	LAPTM5
GO_Biological_Process_2021	regulation of cellular protein catabolic process (GO:1903362)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	MSN
GO_Biological_Process_2021	cell migration involved in sprouting angiogenesis (GO:0002042)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	KDR
GO_Biological_Process_2021	regulation of early endosome to late endosome transport (GO:2000641)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	MSN
GO_Biological_Process_2021	regulation of establishment or maintenance of cell polarity (GO:0032878)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CDH5
GO_Biological_Process_2021	cellular response to dsRNA (GO:0071359)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CAV1
GO_Biological_Process_2021	regulation of fatty acid metabolic process (GO:0019217)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CAV1
GO_Biological_Process_2021	nucleotide biosynthetic process (GO:0009165)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	PNP
GO_Biological_Process_2021	regulation of platelet aggregation (GO:0090330)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CD9
GO_Biological_Process_2021	endothelial cell proliferation (GO:0001935)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CD34
GO_Biological_Process_2021	positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	KDR
GO_Biological_Process_2021	regulation of transforming growth factor beta production (GO:0071634)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CD34
GO_Biological_Process_2021	positive regulation of extracellular matrix organization (GO:1903055)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	FSCN1
GO_Biological_Process_2021	glycoprotein catabolic process (GO:0006516)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	ADAMTS9
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	HLA-E
GO_Biological_Process_2021	rRNA transcription (GO:0009303)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CAVIN1
GO_Biological_Process_2021	intermediate filament organization (GO:0045109)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	VIM
GO_Biological_Process_2021	leukocyte tethering or rolling (GO:0050901)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	ITGB1
GO_Biological_Process_2021	positive regulation of phosphoprotein phosphatase activity (GO:0032516)	1/18	8.630996e-02	1.649840e-01	0	0	1.181402e+01	2.894211e+01	CALM1
GO_Biological_Process_2021	negative regulation of neuron death (GO:1901215)	2/98	8.642019e-02	1.649840e-01	0	0	4.210034e+00	1.030841e+01	GRN;CD34
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	4/335	8.734536e-02	1.664893e-01	0	0	2.463369e+00	6.005410e+00	PNP;LAPTM5;CD34;HLA-E
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	9/1079	9.056148e-02	1.681117e-01	0	0	1.740474e+00	4.180143e+00	CDH5;WWTR1;RAMP2;AHNAK;KDR;MSN;CD34;APLN;LIMS1
GO_Biological_Process_2021	negative regulation of calcium ion transport (GO:0051926)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	STC1
GO_Biological_Process_2021	atrioventricular valve morphogenesis (GO:0003181)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	TGFBR2
GO_Biological_Process_2021	carbohydrate derivative catabolic process (GO:1901136)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	ADAMTS9
GO_Biological_Process_2021	regulation of centriole replication (GO:0046599)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	PLK2
GO_Biological_Process_2021	regulation of collagen biosynthetic process (GO:0032965)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	VIM
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	CAV1
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	LAPTM5
GO_Biological_Process_2021	regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	IGFBP2
GO_Biological_Process_2021	endocardial cushion morphogenesis (GO:0003203)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	TGFBR2
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	SEC14L1
GO_Biological_Process_2021	establishment or maintenance of apical/basal cell polarity (GO:0035088)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	FSCN1
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	MSN
GO_Biological_Process_2021	response to cholesterol (GO:0070723)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	TGFBR2
GO_Biological_Process_2021	heart trabecula morphogenesis (GO:0061384)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	FKBP1A
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	KDR
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	ITGB1
GO_Biological_Process_2021	sphingosine metabolic process (GO:0006670)	1/19	9.088251e-02	1.681117e-01	0	0	1.115713e+01	2.675688e+01	PLPP3
GO_Biological_Process_2021	epithelial cell differentiation (GO:0030855)	2/101	9.095699e-02	1.681117e-01	0	0	4.081839e+00	9.785672e+00	KDR;TAGLN2
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	2/101	9.095699e-02	1.681117e-01	0	0	4.081839e+00	9.785672e+00	ITGB1;YWHAH
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	2/102	9.248469e-02	1.706763e-01	0	0	4.040816e+00	9.620021e+00	MSN;VIM
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	4/345	9.477316e-02	1.719478e-01	0	0	2.389907e+00	5.631264e+00	WWTR1;CAV1;CFL1;TGFBR2
GO_Biological_Process_2021	protein targeting to lysosome (GO:0006622)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	LAPTM5
GO_Biological_Process_2021	regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	APLN
GO_Biological_Process_2021	nucleobase-containing compound biosynthetic process (GO:0034654)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	PNP
GO_Biological_Process_2021	organic cation transport (GO:0015695)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	SEC14L1
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	ACTB
GO_Biological_Process_2021	positive regulation of activated T cell proliferation (GO:0042104)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	IGFBP2
GO_Biological_Process_2021	establishment of epithelial cell polarity (GO:0090162)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	MSN
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	S100A11
GO_Biological_Process_2021	regulation of smooth muscle contraction (GO:0006940)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	CAV1
GO_Biological_Process_2021	positive regulation of embryonic development (GO:0040019)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	CFL1
GO_Biological_Process_2021	positive regulation of heart contraction (GO:0045823)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	APLN
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	HLA-E
GO_Biological_Process_2021	mesoderm formation (GO:0001707)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	ITGB1
GO_Biological_Process_2021	modulation by symbiont of entry into host (GO:0052372)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	CAV1
GO_Biological_Process_2021	myeloid cell development (GO:0061515)	1/20	9.543242e-02	1.719478e-01	0	0	1.056938e+01	2.483103e+01	ANXA2
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	2/105	9.711250e-02	1.747164e-01	0	0	3.922528e+00	9.146885e+00	ANXA2;TGFBR2
GO_Biological_Process_2021	regulation of cell cycle process (GO:0010564)	2/106	9.866964e-02	1.756869e-01	0	0	3.884615e+00	8.996684e+00	PLK2;CALM1
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/106	9.866964e-02	1.756869e-01	0	0	3.884615e+00	8.996684e+00	FLT1;KDR
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	2/106	9.866964e-02	1.756869e-01	0	0	3.884615e+00	8.996684e+00	FLT1;CALM1
GO_Biological_Process_2021	actin nucleation (GO:0045010)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	ARPC1B
GO_Biological_Process_2021	beta-catenin destruction complex disassembly (GO:1904886)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CAV1
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CALM1
GO_Biological_Process_2021	calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	KDR
GO_Biological_Process_2021	negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CAV1
GO_Biological_Process_2021	negative regulation of reproductive process (GO:2000242)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	ARHGDIB
GO_Biological_Process_2021	regulation of fibroblast migration (GO:0010762)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	ITGB1
GO_Biological_Process_2021	response to progesterone (GO:0032570)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CAV1
GO_Biological_Process_2021	hydrogen peroxide catabolic process (GO:0042744)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	PXDN
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CALM1
GO_Biological_Process_2021	sterol transport (GO:0015918)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	CAV1
GO_Biological_Process_2021	long-term synaptic potentiation (GO:0060291)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	PLK2
GO_Biological_Process_2021	vacuolar acidification (GO:0007035)	1/21	9.995977e-02	1.756869e-01	0	0	1.004040e+01	2.312292e+01	GRN
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	5/496	1.031231e-01	1.802238e-01	0	0	2.080502e+00	4.726550e+00	SNRK;FLT1;PLK2;KDR;TGFBR2
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	LAPTM5
GO_Biological_Process_2021	regulation of adenylate cyclase activity (GO:0045761)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	GNAI2
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	LAPTM5
GO_Biological_Process_2021	negative regulation of protein dephosphorylation (GO:0035308)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	FKBP1A
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	TIMP3
GO_Biological_Process_2021	osteoclast differentiation (GO:0030316)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	ANXA2
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	CALM1
GO_Biological_Process_2021	regulation of vacuole organization (GO:0044088)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	ANXA2
GO_Biological_Process_2021	regulation of voltage-gated calcium channel activity (GO:1901385)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	AHNAK
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	CD99
GO_Biological_Process_2021	positive regulation of peptidase activity (GO:0010952)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	GRN
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	1/22	1.044647e-01	1.802238e-01	0	0	9.561809e+00	2.159923e+01	GRN
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	2/110	1.049680e-01	1.808359e-01	0	0	3.739985e+00	8.430299e+00	WWTR1;IQGAP1
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	2/111	1.065595e-01	1.832843e-01	0	0	3.705486e+00	8.296775e+00	CALM1;ACTB
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	2/112	1.081575e-01	1.832843e-01	0	0	3.671614e+00	8.166281e+00	FSCN1;IQGAP1
GO_Biological_Process_2021	regulation of macroautophagy (GO:0016241)	2/112	1.081575e-01	1.832843e-01	0	0	3.671614e+00	8.166281e+00	UCHL1;KDR
GO_Biological_Process_2021	negative regulation of phosphoprotein phosphatase activity (GO:0032515)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	FKBP1A
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	HLA-E
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	MYO10
GO_Biological_Process_2021	nucleotide metabolic process (GO:0009117)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	PNP
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	MSN
GO_Biological_Process_2021	ERK1 and ERK2 cascade (GO:0070371)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	KDR
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	CALM1
GO_Biological_Process_2021	regulation of SMAD protein signal transduction (GO:0060390)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	WWTR1
GO_Biological_Process_2021	positive regulation of cholesterol efflux (GO:0010875)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	CAV1
GO_Biological_Process_2021	positive regulation of epithelial cell apoptotic process (GO:1904037)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	ECSCR
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	HLA-E
GO_Biological_Process_2021	positive regulation of protein autophosphorylation (GO:0031954)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	CALM1
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	APLN
GO_Biological_Process_2021	mitotic cell cycle checkpoint signaling (GO:0007093)	1/23	1.089473e-01	1.832843e-01	0	0	9.126722e+00	2.023295e+01	PLK2
GO_Biological_Process_2021	cellular amide metabolic process (GO:0043603)	2/115	1.129900e-01	1.869155e-01	0	0	3.573596e+00	7.792068e+00	CPXM2;PLPP3
GO_Biological_Process_2021	purine nucleotide metabolic process (GO:0006163)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	PNP
GO_Biological_Process_2021	purine ribonucleotide catabolic process (GO:0009154)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	PNP
GO_Biological_Process_2021	regulation of cell size (GO:0008361)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	MSN
GO_Biological_Process_2021	negative regulation of NIK/NF-kappaB signaling (GO:1901223)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	TMSB4X
GO_Biological_Process_2021	regulation of cytokine production involved in immune response (GO:0002718)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	LAPTM5
GO_Biological_Process_2021	negative regulation of synaptic transmission (GO:0050805)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	PLK2
GO_Biological_Process_2021	dendritic cell differentiation (GO:0097028)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	TGFBR2
GO_Biological_Process_2021	establishment of mitotic spindle orientation (GO:0000132)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	ITGB1
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	CAV1
GO_Biological_Process_2021	positive regulation of lamellipodium assembly (GO:0010592)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	FSCN1
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	GRN
GO_Biological_Process_2021	positive regulation of phospholipase activity (GO:0010518)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	FLT1
GO_Biological_Process_2021	wound healing, spreading of cells (GO:0044319)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	ITGA5
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	1/24	1.134077e-01	1.869155e-01	0	0	8.729469e+00	1.900201e+01	KDR
GO_Biological_Process_2021	protein transport (GO:0015031)	4/369	1.137690e-01	1.872577e-01	0	0	2.230023e+00	4.847144e+00	RAMP2;CALCRL;LAPTM5;YWHAH
GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	2/117	1.162426e-01	1.910708e-01	0	0	3.511091e+00	7.556137e+00	PLXND1;ITGA6
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	LAPTM5
GO_Biological_Process_2021	negative regulation of endocytosis (GO:0045806)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	CAV1
GO_Biological_Process_2021	regulation of calcium ion import (GO:0090279)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	STC1
GO_Biological_Process_2021	negative regulation of ion transport (GO:0043271)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	STC1
GO_Biological_Process_2021	regulation of mitochondrial fission (GO:0090140)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	KDR
GO_Biological_Process_2021	outflow tract septum morphogenesis (GO:0003148)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	TGFBR2
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	CAV1
GO_Biological_Process_2021	regulation of rhodopsin mediated signaling pathway (GO:0022400)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	CALM1
GO_Biological_Process_2021	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	1.178460e-01	1.911786e-01	0	0	8.365320e+00	1.788821e+01	CALM1
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	2/118	1.178778e-01	1.911786e-01	0	0	3.480647e+00	7.441996e+00	CDH5;FSCN1
GO_Biological_Process_2021	negative regulation of cell development (GO:0010721)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	RFLNB
GO_Biological_Process_2021	purine-containing compound biosynthetic process (GO:0072522)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	PNP
GO_Biological_Process_2021	regulation of potassium ion transmembrane transporter activity (GO:1901016)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	ITGB1
GO_Biological_Process_2021	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	YWHAH
GO_Biological_Process_2021	positive regulation of filopodium assembly (GO:0051491)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	FSCN1
GO_Biological_Process_2021	hippo signaling (GO:0035329)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	WWTR1
GO_Biological_Process_2021	positive regulation of interleukin-2 production (GO:0032743)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	PNP
GO_Biological_Process_2021	lamellipodium assembly (GO:0030032)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	ITGB1
GO_Biological_Process_2021	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	1/26	1.222622e-01	1.954271e-01	0	0	8.030303e+00	1.687638e+01	YWHAH
