gene	mean	EC_1_mean	EC_1_positive_frac	EC_2_mean	EC_2_positive_frac	log2FC	-log10 p-val	is_significant
SATB1	0.119841486	0.08847119	0.09502487562189055	0.16969001	0.233201581027668	0.93884224	12.150222	1
AC061958.1	0.034801096	0.022841612	0.02437810945273632	0.053804137	0.0766798418972332	1.2324293	5.736902	1
ZNF385D	0.008811726	0.0013336523	0.0009950248756218905	0.02069398	0.028458498023715414	3.858399	6.1858945	1
UBE2E2	0.21940035	0.1823396	0.18855721393034827	0.2782813	0.3541501976284585	0.6096434	10.476672	1
TOP2B	0.28615642	0.24090585	0.23980099502487562	0.3580433	0.4205533596837945	0.5714688	11.840012	1
OSBPL10	0.34602004	0.39129853	0.3661691542288557	0.27406085	0.34782608695652173	-0.51361585	11.449814	1
TRANK1	0.025012044	0.014315242	0.014925373134328358	0.042008787	0.06403162055335969	1.5465263	6.338406	1
ZNF445	0.08919163	0.06898926	0.07611940298507462	0.1212902	0.16600790513833993	0.8131186	6.9279594	1
ZKSCAN7	0.0131331	0.0059705623	0.006965174129353234	0.024514252	0.03873517786561265	2.0195918	5.482744	1
CCR1	0.010731535	0.0003075877	0.0004975124378109452	0.02729451	0.043478260869565216	6.0706325	11.178203	1
PTH1R	0.0122547215	0.0016884262	0.001990049751243781	0.029043907	0.042687747035573126	4.0264316	9.929107	1
SMARCC1	0.56210494	0.48298866	0.44228855721393034	0.68780935	0.6798418972332015	0.5099306	23.051	1
IP6K2	0.36740187	0.30843335	0.3004975124378109	0.4610901	0.5351778656126482	0.5799351	17.306175	1
ARIH2	0.18570618	0.1564444	0.16666666666666666	0.23220137	0.30513833992094863	0.5694257	7.870475	1
IMPDH2	0.24459036	0.16997722	0.1771144278606965	0.36313862	0.4434782608695652	1.0947276	34.83448	1
APEH	0.09919531	0.07838089	0.0845771144278607	0.13226806	0.18735177865612648	0.7541417	6.708405	1
MAPKAPK3	0.03255707	0.021641256	0.022388059701492536	0.049901824	0.07351778656126483	1.2015455	5.218127	1
RBM15B	0.19577257	0.16535445	0.17064676616915422	0.24410258	0.31620553359683795	0.56164443	7.7966022	1
NISCH	0.18680443	0.15796359	0.16069651741293534	0.23263074	0.2972332015810277	0.5581568	7.205335	1
PTPRG	0.29386932	0.2208197	0.22338308457711442	0.4099289	0.47035573122529645	0.89220345	28.647177	1
PRICKLE2	0.008333509	0.0016281748	0.001990049751243781	0.018987942	0.028458498023715414	3.4653406	6.150211	1
FOXP1	0.2835899	0.16669288	0.16865671641791044	0.4693256	0.5233201581027668	1.4928387	44.25141	1
PDZRN3	0.03454053	0.0044316985	0.004975124378109453	0.08238154	0.12094861660079051	4.1859474	28.201735	1
ROBO2	0.024751747	0.0066843964	0.006965174129353234	0.05345973	0.0774703557312253	2.9808564	14.426102	1
EPHA3	0.032407843	0.0028008698	0.003482587064676617	0.07945138	0.11620553359683794	4.7773294	28.64577	1
RIOX2	0.075572245	0.056252252	0.06318407960199005	0.106265076	0.1533596837944664	0.91647935	7.7211766	1
DCBLD2	0.13455334	0.046239547	0.050248756218905476	0.2748794	0.3359683794466403	2.5690076	44.25141	1
COL8A1	0.006526631	0.0015881156	0.001990049751243781	0.014373723	0.02450592885375494	3.0999506	5.3107815	1
CMSS1	0.12948427	0.10764912	0.11492537313432835	0.16418472	0.21976284584980238	0.6085222	5.9090767	1
FILIP1L	0.07632771	0.014757911	0.015422885572139304	0.1741572	0.21818181818181817	3.5519152	44.25141	1
TMEM45A	0.099381156	0.08097949	0.08358208955223881	0.12862155	0.17470355731225296	0.66684467	5.215114	1
NFKBIZ	0.082487725	0.030146284	0.03034825870646766	0.16565372	0.2150197628458498	2.4542115	36.69529	1
DZIP3	0.097409494	0.073488824	0.07960199004975124	0.13541864	0.1841897233201581	0.8809327	8.738609	1
NECTIN3	0.17044473	0.12616974	0.1338308457711443	0.24079776	0.30513833992094863	0.931912	16.755867	1
CCDC80	0.15114799	0.019520711	0.021393034825870648	0.36029541	0.4031620553359684	4.1991315	44.25141	1
BOC	0.043957643	0.022229718	0.024875621890547265	0.07848073	0.10909090909090909	1.8152105	13.306396	1
CFAP44	0.029478371	0.015521536	0.01791044776119403	0.051655017	0.07430830039525692	1.7281625	8.45205	1
SPICE1	0.058328595	0.04453558	0.049253731343283584	0.080240585	0.11462450592885376	0.8479348	5.0236	1
ZBTB20	0.14972131	0.11344511	0.11890547263681592	0.20736891	0.26798418972332017	0.8696296	12.853895	1
LSAMP	0.09465118	0.039818887	0.04228855721393035	0.18177633	0.23478260869565218	2.1878142	36.319996	1
FSTL1	0.4315485	0.30349523	0.2945273631840796	0.6350112	0.6466403162055336	1.0648602	44.25141	1
SEMA5B	0.051094774	0.007939405	0.008955223880597015	0.11966534	0.16758893280632411	3.8969781	37.997723	1
ADCY5	0.014798099	0.0021687537	0.0024875621890547263	0.034865394	0.0458498023715415	3.945956	10.597914	1
CCDC14	0.16874696	0.13095644	0.1338308457711443	0.22879732	0.2948616600790514	0.80451226	12.68385	1
IFT122	0.053864103	0.040209264	0.04378109452736319	0.075557694	0.11067193675889328	0.9083753	5.3612733	1
MRPL3	0.2894069	0.24600868	0.2512437810945274	0.35835135	0.44031620553359685	0.5424818	11.670592	1
TMEM108	0.011592187	0.0026245583	0.0029850746268656717	0.025841257	0.037944664031620556	3.2511542	8.075042	1
TFDP2	0.20121358	0.14603393	0.15323383084577114	0.28888825	0.3691699604743083	0.9837196	22.964931	1
PCOLCE2	0.00643815	0.0007226911	0.0009950248756218905	0.015519663	0.02450592885375494	4.2468686	6.1116524	1
CHST2	0.22203945	0.13792136	0.1427860696517413	0.35569236	0.425296442687747	1.3661438	44.25141	1
PLSCR4	0.017810108	0.009343339	0.010945273631840797	0.03126364	0.048221343873517786	1.731724	5.6211715	1
AGTR1	0.042609837	0.009451457	0.009950248756218905	0.09529558	0.12964426877470356	3.3201296	27.030952	1
SUCNR1	0.012178155	0.00047073304	0.0004975124378109452	0.030780477	0.04110671936758893	5.7577353	10.241093	1
GMPS	0.24582511	0.21165827	0.21890547263681592	0.3001037	0.37628458498023715	0.50352335	8.274883	1
KCNAB1	0.0111075835	0.0042574946	0.004975124378109453	0.02199227	0.03241106719367589	2.341971	5.5020704	1
C3orf80	0.009959121	0.002128122	0.0024875621890547263	0.022402193	0.03162055335968379	3.3361654	6.610906	1
SMC4	0.20286798	0.17038138	0.15771144278606966	0.25448474	0.30039525691699603	0.5785316	7.3815536	1
PPM1L	0.097174585	0.069487356	0.0736318407960199	0.14116824	0.18735177865612648	1.02154	11.124718	1
SLITRK3	0.006078279	1.4042598e-09	0.0	0.015736252	0.022134387351778657	7.307067	6.348242	1
SERPINI1	0.25501984	0.1173728	0.1208955223880597	0.4737278	0.4458498023715415	2.0120358	44.25141	1
SKIL	0.41323578	0.3420234	0.3243781094527363	0.5263799	0.5754940711462451	0.62186176	21.735699	1
RPL22L1	0.4271955	0.30531594	0.3024875621890547	0.6208478	0.6237154150197628	1.0236968	44.25141	1
TNIK	0.09916941	0.07812699	0.08109452736318408	0.1326056	0.1826086956521739	0.7624908	6.769028	1
PLD1	0.23111302	0.27078566	0.2691542288557214	0.16806044	0.22450592885375495	-0.68784565	12.4310665	1
GNB4	0.23706494	0.19522196	0.19900497512437812	0.30354276	0.38023715415019765	0.63652074	12.257179	1
PARL	0.20883694	0.17951912	0.1890547263681592	0.2554167	0.3264822134387352	0.50847656	7.158965	1
ABCC5	0.19239876	0.16359164	0.1746268656716418	0.23816843	0.3201581027667984	0.54160726	7.475222	1
EPHB3	0.026988579	0.00591906	0.006467661691542288	0.06046677	0.09011857707509881	3.3309164	18.64003	1
MAGEF1	0.22066106	0.17716476	0.18009950248756218	0.28976887	0.3652173913043478	0.7094946	13.678677	1
RPL39L	0.061928757	0.033247717	0.03631840796019901	0.10749812	0.14940711462450593	1.6899929	16.519283	1
CLDN1	0.1700115	0.19631846	0.1890547263681592	0.12821265	0.17470355731225296	-0.6142671	7.0493627	1
MELTF-AS1	0.007503158	0.001224204	0.0014925373134328358	0.01747999	0.025296442687747035	3.730737	6.160031	1
DLG1	0.2509338	0.20253277	0.20945273631840797	0.32782918	0.4015810276679842	0.6945168	15.214303	1
SPON2	0.10391964	0.018391332	0.01890547263681592	0.23981883	0.2150197628458498	3.6976254	43.707344	1
GRK4	0.06915485	0.05414959	0.05870646766169154	0.09299159	0.1359683794466403	0.7790386	5.1945558	1
CYTL1	0.036788125	0.020419665	0.019402985074626865	0.062796615	0.09011857707509881	1.6159753	8.90284	1
CC2D2A	0.120717525	0.10059543	0.10895522388059702	0.15269415	0.20869565217391303	0.60159117	5.541089	1
QDPR	0.17096059	0.14302593	0.14975124378109453	0.21535099	0.2845849802371542	0.5900746	7.4838734	1
SLIT2	0.103496924	0.052740257	0.05373134328358209	0.18414727	0.23873517786561266	1.8019338	29.29422	1
KCNIP4	0.012095048	0.0025765211	0.0029850746268656717	0.027219526	0.045059288537549404	3.3515015	9.164906	1
AC096576.6	0.012905104	0.0015847508	0.0014925373134328358	0.030892441	0.0466403162055336	4.201309	10.6682625	1
KCNIP4-IT1	0.022953078	0.002384489	0.0024875621890547263	0.05563522	0.07272727272727272	4.4875684	16.721512	1
ADGRA3	0.042397767	0.022237618	0.023383084577114428	0.07443036	0.1067193675889328	1.738353	12.217263	1
LGI2	0.025518246	0.014562989	0.015920398009950248	0.042925745	0.052964426877470355	1.5530211	5.4552836	1
PCDH7	0.15568084	0.018377868	0.01890547263681592	0.37384653	0.41185770750988143	4.3389616	44.25141	1
TBC1D1	0.24167849	0.18537605	0.19154228855721392	0.33113074	0.41027667984189725	0.83660364	20.980154	1
KLF3-AS1	0.016209554	0.007667898	0.007960199004975124	0.029782047	0.042687747035573126	1.9436828	5.6128907	1
UGDH	0.16149527	0.12748806	0.13582089552238805	0.21553592	0.28695652173913044	0.7571042	11.232146	1
GABRA2	0.015978362	0.0021397735	0.001990049751243781	0.037966967	0.05454545454545454	4.087115	12.979655	1
GABRB1	0.0068474123	0.0005291943	0.0009950248756218905	0.016886605	0.02608695652173913	4.754748	6.6775465	1
AC107398.3	0.008002782	0.00040466618	0.0004975124378109452	0.020075668	0.0308300395256917	5.321143	8.277879	1
ATP10D	0.2112528	0.14892952	0.16218905472636816	0.3102764	0.3778656126482213	1.0584205	27.119978	1
CORIN	0.008960539	0.001934308	0.001990049751243781	0.020124784	0.025296442687747035	3.3135142	5.644739	1
NIPAL1	0.013385548	0.0063692657	0.006965174129353234	0.024534298	0.03873517786561265	1.9289945	5.1110735	1
USP46	0.21191709	0.17757598	0.18606965174129353	0.2664778	0.33992094861660077	0.5853079	9.185409	1
PDGFRA	0.30425808	0.05921825	0.06318407960199005	0.6936082	0.5857707509881422	3.547781	44.25141	1
KIT	0.1364301	0.15723246	0.1562189054726368	0.10338329	0.1367588932806324	-0.6044185	5.50774	1
IGFBP7	0.5583466	0.17529348	0.16766169154228855	1.1669916	0.8173913043478261	2.7342508	44.25141	1
SULT1E1	0.029095074	0.0038634662	0.004477611940298508	0.069186464	0.08616600790513834	4.127739	19.222984	1
STBD1	0.0163169	0.008362081	0.010447761194029851	0.028956925	0.043478260869565216	1.7797977	5.153707	1
SHROOM3	0.038298137	0.015343052	0.01791044776119403	0.074772395	0.1067193675889328	2.277476	16.29722	1
SEPTIN11	0.9213992	0.7050031	0.5920398009950248	1.2652458	0.8909090909090909	0.8436256	44.25141	1
CCNG2	0.15965816	0.12541966	0.12935323383084577	0.21406792	0.2758893280632411	0.770829	10.887956	1
FRAS1	0.03642225	0.024433836	0.027860696517412936	0.055471234	0.08142292490118577	1.1795655	5.8000555	1
ANXA3	0.20083176	0.22837196	0.22587064676616916	0.15706171	0.2150197628458498	-0.5397674	6.9569526	1
ARHGAP24	0.10892548	0.08383526	0.09353233830845771	0.14879507	0.20711462450592885	0.8269471	8.9850645	1
MAPK10	0.040172048	0.020831555	0.022885572139303482	0.07090248	0.10118577075098814	1.76219	11.697301	1
PTPN13	0.13982797	0.021647517	0.023383084577114428	0.32760924	0.3786561264822134	3.9134936	44.25141	1
SPARCL1	0.026190989	0.0050401837	0.004477611940298508	0.059798308	0.07035573122529644	3.5426235	14.319044	1
PKD2	0.15056476	0.12335191	0.13084577114427862	0.19381227	0.2600790513833992	0.6514549	8.000204	1
PPM1K	0.10609488	0.08570978	0.09154228855721393	0.13848713	0.19130434782608696	0.69157934	6.145431	1
HERC5	0.024052497	0.012758073	0.014427860696517412	0.04199883	0.06640316205533597	1.7111057	7.3685865	1
FAM13A	0.07099625	0.03379103	0.03781094527363184	0.13011056	0.17865612648221343	1.9418709	23.58707	1
UNC5C	0.0730591	0.010281391	0.010945273631840797	0.17280805	0.22924901185770752	4.0579333	44.25141	1
AC106881.1	0.009763001	0.0017077647	0.001990049751243781	0.022562277	0.03636363636363636	3.648014	8.323941	1
BDH2	0.25991613	0.21017997	0.2099502487562189	0.33893394	0.41106719367588934	0.6891182	15.309374	1
CENPE	0.0513098	0.035241608	0.03233830845771144	0.076839335	0.08695652173913043	1.1223536	5.3950377	1
HADH	0.12355893	0.08717559	0.09402985074626866	0.18137388	0.2450592885375494	1.0561118	15.482283	1
LEF1	0.03481764	0.010363302	0.010447761194029851	0.07367406	0.1075098814229249	2.8177755	19.20792	1
COL25A1	0.06826685	0.042900465	0.045771144278606964	0.10856822	0.1422924901185771	1.3375059	11.844502	1
PITX2	0.08200697	0.054708485	0.05970149253731343	0.12537888	0.16758893280632411	1.1949733	12.410414	1
ALPK1	0.016793326	0.008753021	0.00945273631840796	0.02956921	0.042687747035573126	1.7447248	5.1788135	1
ANK2	0.020974442	0.011599705	0.013432835820895522	0.035870563	0.05612648221343874	1.6203446	5.96229	1
CAMK2D	0.15091284	0.109835126	0.11343283582089553	0.21618946	0.28616600790513835	0.9763109	16.381075	1
ARSJ	0.021049006	0.0024944553	0.0029850746268656717	0.050531007	0.08063241106719368	4.2865176	19.072062	1
SNHG8	0.34099826	0.26688066	0.2626865671641791	0.4587559	0.5043478260869565	0.78130597	25.989553	1
PDE5A	0.023588974	0.013688331	0.014925373134328358	0.039320722	0.06086956521739131	1.5155065	6.0238595	1
PCDH18	0.14347751	0.023281263	0.025373134328358207	0.33446196	0.383399209486166	3.8388486	44.25141	1
RNF150	0.04288055	0.017361136	0.01791044776119403	0.08342829	0.1241106719367589	2.2581177	18.85103	1
INPP4B	0.07010941	0.05223636	0.05771144278606965	0.09850337	0.1422924901185771	0.91382337	6.904287	1
ZNF827	0.13542695	0.10994552	0.11741293532338308	0.17592098	0.23636363636363636	0.677647	7.5913796	1
LSM6	0.3425549	0.2941189	0.29502487562189056	0.4195045	0.4964426877470356	0.51214015	12.760235	1
EDNRA	0.22117941	0.024057735	0.023880597014925373	0.53439194	0.5462450592885375	4.4676113	44.25141	1
ARHGAP10	0.06120977	0.044803675	0.04875621890547264	0.08727418	0.1233201581027668	0.96037346	6.498164	1
DCLK2	0.070565	0.04923753	0.051741293532338306	0.104448214	0.14703557312252966	1.083411	9.018539	1
MAB21L2	0.008861042	0.0008306637	0.0009950248756218905	0.021620853	0.0308300395256917	4.544677	7.0304885	1
TMEM131L	0.12630586	0.102413	0.10945273631840796	0.16427508	0.22529644268774704	0.6811848	7.2504053	1
SFRP2	0.03250807	0.0054685907	0.005472636815920398	0.075472124	0.07430830039525692	3.7624702	15.525693	1
MAP9	0.15115525	0.10088998	0.1054726368159204	0.2310287	0.2956521739130435	1.1944842	22.802591	1
GUCY1A1	0.091421835	0.007927197	0.00945273631840796	0.2240897	0.2774703557312253	4.80368	44.25141	1
AC104083.1	0.012897093	0.0009078838	0.0014925373134328358	0.031947248	0.0458498023715415	4.9907994	11.951439	1
GUCY1B1	0.09241554	0.016724812	0.018407960199004977	0.21268402	0.27035573122529644	3.6607275	44.25141	1
TDO2	0.05456505	0.005949732	0.006467661691542288	0.13181119	0.14861660079051384	4.446552	33.902447	1
PDGFC	0.03173125	0.011360434	0.011940298507462687	0.064099304	0.09407114624505929	2.485896	15.095425	1
GRIA2	0.030088156	0.011445674	0.010447761194029851	0.059709996	0.0774703557312253	2.3730342	11.738523	1
FSTL5	0.010964573	0.0015107522	0.001990049751243781	0.025986059	0.03320158102766799	4.0174723	7.7536263	1
NAF1	0.07525933	0.058557153	0.06368159203980099	0.10179168	0.14861660079051384	0.79665726	5.8668575	1
NPY1R	0.05709766	0.011430565	0.013432835820895522	0.12965874	0.15889328063241107	3.4922965	33.9205	1
CPE	0.16890469	0.10247923	0.10995024875621891	0.27445263	0.32252964426877473	1.420344	31.549877	1
PALLD	0.3820576	0.32178155	0.30696517412935326	0.47782305	0.5201581027667984	0.5702484	16.26389	1
HMGB2	0.15624702	0.107904196	0.0945273631840796	0.23306654	0.23794466403162054	1.1102735	14.195113	1
SAP30	0.16443998	0.13837682	0.14378109452736318	0.20585936	0.2758893280632411	0.5727153	6.8361983	1
SCRG1	0.009756658	0.0021156757	0.0024875621890547263	0.021897756	0.0308300395256917	3.3115377	7.0472426	1
HAND2	0.06768211	0.013671723	0.014925373134328358	0.15350002	0.19130434782608696	3.4793973	41.44659	1
HAND2-AS1	0.024531549	0.0073122904	0.00845771144278607	0.051891897	0.07035573122529644	2.8102956	13.032066	1
TENM3	0.029307948	0.0050079967	0.005472636815920398	0.06791899	0.09090909090909091	3.7351084	19.95878	1
STOX2	0.033017114	0.012149521	0.013432835820895522	0.06617447	0.09249011857707509	2.435728	14.942149	1
CFAP97	0.111504465	0.07585803	0.08159203980099503	0.16814694	0.22608695652173913	1.1473058	16.011967	1
FAT1	0.13805042	0.07155859	0.07512437810945273	0.24370353	0.30513833992094863	1.7665075	39.328194	1
SEMA5A	0.2193697	0.13608441	0.12437810945273632	0.3517004	0.39288537549407115	1.3691956	38.18519	1
SNHG18	0.111291975	0.07834404	0.08009950248756219	0.16364694	0.21739130434782608	1.061732	13.371198	1
OTULINL	0.06246098	0.039921403	0.044278606965174126	0.09827058	0.13201581027667983	1.2974551	10.769295	1
BASP1	0.5881148	0.44789827	0.3875621890547264	0.81090665	0.7122529644268775	0.8562206	44.25141	1
CDH10	0.012154233	0.0051209573	0.005472636815920398	0.023329912	0.03320158102766799	2.1659653	5.1007476	1
CDH6	0.008283195	1.4042598e-09	0.0	0.021444637	0.030039525691699605	7.751165	8.221836	1
NPR3	0.07591839	0.09721587	0.0791044776119403	0.04207115	0.05375494071146245	-1.2064188	7.607343	1
ADAMTS12	0.021415694	0.004802827	0.005472636815920398	0.04781255	0.07193675889328063	3.288718	14.637233	1
PRLR	0.0072116363	0.001100446	0.0009950248756218905	0.016921904	0.02608695652173913	3.82575	6.338755	1
IL7R	0.09891802	0.023631541	0.02437810945273632	0.21854426	0.25375494071146243	3.2037077	44.25141	1
C7	0.042825237	0.009334106	0.009950248756218905	0.09603964	0.1241106719367589	3.3491738	25.159452	1
GHR	0.031930313	0.0211599	0.022388059701492536	0.049043946	0.07351778656126483	1.208879	5.348386	1
SELENOP	0.5368421	0.3962648	0.3661691542288557	0.7602072	0.7098814229249012	0.9397537	44.25141	1
NNT-AS1	0.1400621	0.11641804	0.12039800995024875	0.17763826	0.23715415019762845	0.60920095	6.4039545	1
PARP8	0.0497512	0.029803567	0.03283582089552239	0.08144468	0.11620553359683794	1.4472733	10.679426	1
ISL1	0.035868023	0.020833502	0.021890547263681594	0.05975709	0.08379446640316206	1.5157086	8.16474	1
SNX18	0.14908622	0.1077225	0.1154228855721393	0.21481647	0.28063241106719367	0.9951178	16.852842	1
MAP3K1	0.17429255	0.1382981	0.14477611940298507	0.23148881	0.2948616600790514	0.74274147	11.247327	1
IPO11	0.63801044	0.72015494	0.6009950248756218	0.5074829	0.558102766798419	-0.5048643	24.457409	1
RNF180	0.06744241	0.04932209	0.05472636815920398	0.09622951	0.1383399209486166	0.9628217	7.2323856	1
RGS7BP	0.014225387	0.0009874098	0.0009950248756218905	0.035259698	0.05454545454545454	5.0231385	13.812239	1
ADAMTS6	0.115626454	0.08449305	0.08656716417910448	0.16509895	0.22055335968379447	0.96559346	11.890093	1
AC092353.2	0.008375917	0.0007239319	0.0009950248756218905	0.020534527	0.03162055335968379	4.6463914	8.363587	1
ARHGEF28	0.1578006	0.18183418	0.1855721393034826	0.119619094	0.16600790513833993	-0.6037633	6.6110573	1
ZBED3	0.11147327	0.08995897	0.09601990049751244	0.14566104	0.2015810276679842	0.6946632	6.5876203	1
ZBED3-AS1	0.020053003	0.011017121	0.011442786069651741	0.034410764	0.0466403162055336	1.6342633	5.16627	1
WDR41	0.16910604	0.14237866	0.15572139303482588	0.21157913	0.28300395256916994	0.57113326	7.165297	1
JMY	0.08575806	0.066979155	0.07213930348258707	0.115593635	0.16521739130434782	0.786373	6.385131	1
CMYA5	0.014171173	0.006498019	0.006467661691542288	0.026363665	0.039525691699604744	2.003908	5.502833	1
RASGRF2	0.17141208	0.19808063	0.20398009950248755	0.12903726	0.18023715415019761	-0.61791056	7.72317	1
ZCCHC9	0.17685583	0.1483789	0.1572139303482587	0.22210574	0.2885375494071146	0.5816383	7.5643053	1
SSBP2	0.23486595	0.17913601	0.18059701492537314	0.3234097	0.3952569169960474	0.8519484	20.152914	1
VCAN	0.3858468	0.060259547	0.05771144278606965	0.90318227	0.7162055335968379	3.903523	44.25141	1
TMEM161B-AS1	0.17921497	0.14057423	0.1472636815920398	0.24061373	0.31620553359683795	0.77496034	13.204096	1
LUCAT1	0.14223744	0.16278607	0.16666666666666666	0.109593794	0.15573122529644268	-0.5703812	5.501709	1
NR2F1-AS1	0.06904977	0.015955461	0.019402985074626865	0.1534123	0.20948616600790515	3.2572181	44.25141	1
NR2F1	0.22269286	0.020305585	0.021890547263681594	0.5442716	0.5288537549407115	4.737556	44.25141	1
RHOBTB3	0.47773394	0.3469537	0.3318407960199005	0.6855293	0.6656126482213439	0.98227	44.25141	1
EFNA5	0.099983536	0.075346634	0.08109452736318408	0.13913034	0.19130434782608696	0.8839452	8.873414	1
CAMK4	0.03961146	0.0019175612	0.001990049751243781	0.09950437	0.14387351778656127	5.6255245	36.969433	1
EPB41L4A	0.1394014	0.15896986	0.1681592039800995	0.10831508	0.1549407114624506	-0.55309504	5.2674546	1
EPB41L4A-AS1	0.24661928	0.19052644	0.1935323383084577	0.3357388	0.39288537549407115	0.8170206	19.609055	1
PRR16	0.013748642	0.0016777026	0.001990049751243781	0.03292859	0.0466403162055336	4.2156296	10.781737	1
LOX	0.012301052	0.002611045	0.0029850746268656717	0.027697932	0.03873517786561265	3.3580565	7.900161	1
PRDM6	0.020914318	0.0032685697	0.003482587064676617	0.048952334	0.06877470355731226	3.8641138	15.373018	1
ZNF608	0.120857656	0.08705651	0.08855721393034825	0.17457011	0.22845849802371543	1.0029525	13.086733	1
MEGF10	0.025082752	0.0054920716	0.005970149253731343	0.056211155	0.08142292490118577	3.3319662	17.03981	1
FBN2	0.092999086	0.044996344	0.04626865671641791	0.16927208	0.20869565217391303	1.9091136	27.194565	1
ISOC1	0.089419045	0.071596086	0.07562189054726368	0.11773687	0.16363636363636364	0.7168247	5.5626135	1
ADAMTS19	0.053919524	0.033081736	0.03631840796019901	0.08702646	0.11620553359683794	1.3927215	10.136604	1
PITX1	0.014596143	0.0016464462	0.001990049751243781	0.03517236	0.05138339920948617	4.3360443	12.18994	1
TGFBI	0.07504521	0.038913522	0.041791044776119404	0.13245326	0.17470355731225296	1.764526	20.23448	1
FAM13B	0.15526195	0.1284454	0.13681592039800994	0.19787987	0.26324110671936757	0.6230757	7.5264926	1
EGR1	0.38186482	0.18802673	0.15870646766169155	0.689857	0.6007905138339921	1.8748016	44.25141	1
CXXC5	0.5971391	0.4744092	0.42786069651741293	0.7921456	0.7233201581027668	0.7395118	44.25141	1
JAKMIP2	0.0079444945	0.0012239297	0.0014925373134328358	0.018623063	0.02924901185770751	3.8219182	6.9498925	1
ADRB2	0.01427594	0.00570948	0.005970149253731343	0.027887689	0.039525691699604744	2.2683115	6.290203	1
CARMN	0.29271656	0.049723964	0.04975124378109453	0.6788141	0.6039525691699604	3.7683172	44.25141	1
AC131025.2	0.007437794	1.4042598e-09	0.0	0.019255947	0.02608695652173913	7.596613	7.788182	1
PDGFRB	0.37102053	0.03979245	0.041791044776119404	0.8973188	0.7383399209486166	4.491594	44.25141	1
TCOF1	0.12592062	0.100951664	0.10895522388059702	0.16559927	0.22845849802371543	0.7134742	7.8178234	1
CD74	0.010299882	0.0034778544	0.003980099502487562	0.021139838	0.0308300395256917	2.569606	5.7548213	1
SMIM3	0.04542094	0.026176129	0.028855721393034824	0.075998865	0.11146245059288537	1.5341222	10.851445	1
ZNF300	0.031980105	0.01810725	0.01990049751243781	0.05402336	0.0766798418972332	1.5717385	7.9860888	1
GALNT10	0.073496774	0.050041355	0.05572139303482587	0.11076155	0.1541501976284585	1.1446862	10.537741	1
THG1L	0.074806646	0.047701363	0.05323383084577114	0.117871135	0.1691699604743083	1.3033103	13.734851	1
EBF1	0.28821987	0.192597	0.1900497512437811	0.44014955	0.4782608695652174	1.1919874	44.07532	1
PTTG1	0.06605134	0.047008637	0.03880597014925373	0.09630463	0.10039525691699605	1.0331109	5.1805162	1
SLIT3	0.041941755	0.007890343	0.008955223880597015	0.096046776	0.1241106719367589	3.5889091	27.120039	1
KCNMB1	0.015975947	0.004647395	0.004975124378109453	0.0339765	0.05059288537549407	2.8435693	9.526778	1
N4BP3	0.3053141	0.35079893	0.33781094527363187	0.23302682	0.29802371541501976	-0.5899405	12.683077	1
ADAMTS2	0.007383772	0.0018598464	0.001990049751243781	0.0161611	0.02766798418972332	3.0526123	5.668404	1
FOXC1	0.1936704	0.045981027	0.05223880597014925	0.4283367	0.46877470355731227	3.2168372	44.25141	1
GMDS	0.12967703	0.1080074	0.11741293532338308	0.16411434	0.22608695652173913	0.6031148	5.9945145	1
AL031058.1	0.038518682	0.026361711	0.028358208955223882	0.057835534	0.08537549407114625	1.1305422	5.594743	1
DSP	0.30199134	0.24858321	0.2417910447761194	0.38684055	0.433201581027668	0.6378027	14.549783	1
PAK1IP1	0.18280283	0.15565914	0.1626865671641791	0.22593334	0.2956521739130435	0.53721875	6.853051	1
NEDD9	0.21535051	0.24614331	0.23980099502487562	0.16640837	0.22213438735177865	-0.56448984	7.9634705	1
ID4	0.100564666	0.015489721	0.016417910447761194	0.2357437	0.2719367588932806	3.9191642	44.25141	1
SOX4	1.1954291	0.9436414	0.6845771144278607	1.5955122	0.9573122529644269	0.75764644	44.25141	1
DCDC2	0.010238665	0.0019503693	0.001990049751243781	0.023408247	0.03399209486166008	3.5192113	7.462669	1
RIPOR2	0.015139209	0.0026361584	0.003482587064676617	0.035005756	0.05138339920948617	3.681484	11.508402	1
HIST1H4C	0.27655908	0.15699139	0.13532338308457711	0.4665391	0.45770750988142295	1.570703	44.25141	1
ZNF322	0.22734965	0.17775905	0.18606965174129353	0.30613956	0.3865612648221344	0.7839261	17.380007	1
GABBR1	0.09687905	0.07656045	0.08059701492537313	0.12916313	0.18023715415019761	0.7537564	6.631881	1
ZNRD1	0.2886915	0.24416237	0.2427860696517413	0.35943267	0.43715415019762843	0.5576912	11.999088	1
IER3	0.07770803	0.058627553	0.05870646766169154	0.10802	0.14387351778656127	0.880524	6.3254457	1
AIF1	0.023058696	0.0056387167	0.006467661691542288	0.050738014	0.0766798418972332	3.1471076	14.502556	1
SNHG32	0.5288283	0.43507326	0.4099502487562189	0.6777965	0.666403162055336	0.63947517	32.066223	1
NOTCH4	0.46904132	0.5297925	0.4626865671641791	0.372498	0.4426877470355731	-0.50807977	15.587585	1
RING1	0.14655215	0.12536106	0.13582089552238805	0.1802309	0.2450592885375494	0.523407	5.2568493	1
SCUBE3	0.027455708	0.006897401	0.006965174129353234	0.060121614	0.07984189723320158	3.1053903	15.418255	1
