gene	mean	EC_1_mean	EC_1_positive_frac	EC_3_mean	EC_3_positive_frac	log2FC	-log10 p-val	is_significant
MSRA	0.18750499	0.21739642	0.2228855721393035	0.1196144	0.15932203389830507	-0.86139494	12.209793	1
GATA4	0.013949676	0.00034830903	0.0004975124378109452	0.044840913	0.05649717514124294	6.6473923	10.597959	1
DLC1	0.47031742	0.3972508	0.373134328358209	0.6362568	0.6169491525423729	0.67942274	24.620762	1
MSR1	0.046987224	0.06568578	0.07064676616915423	0.004512612	0.006779661016949152	-3.83412	24.835735	1
ASAH1	0.5780977	0.6439872	0.5522388059701493	0.42843816	0.45649717514124294	-0.58783245	20.831743	1
PDLIM2	0.67524946	0.5505771	0.4855721393034826	0.95840055	0.7649717514124293	0.79957265	44.55244	1
C8orf58	0.1534993	0.11886071	0.12587064676616916	0.23217559	0.27005649717514124	0.9653524	12.3442	1
LOXL2	0.4127908	0.34702632	0.33432835820895523	0.56214285	0.5548022598870056	0.6957327	20.871462	1
SLC25A37	0.36374813	0.24844314	0.25223880597014925	0.62561744	0.6011299435028249	1.332015	44.55244	1
STC1	1.9888837	2.1852212	0.9447761194029851	1.5429862	0.823728813559322	-0.5020266	44.55244	1
NEFL	0.03352946	0.045331266	0.046766169154228855	0.00672614	0.006779661016949152	-2.7345436	11.017967	1
BNIP3L	0.96059924	0.82276976	0.6611940298507463	1.2736417	0.8847457627118644	0.63033664	44.55244	1
CLU	0.19614977	0.25009057	0.20746268656716418	0.07362324	0.08135593220338982	-1.7628359	31.234312	1
ZNF395	0.055502687	0.030193692	0.03233830845771144	0.112982646	0.13559322033898305	1.9002882	13.085408	1
RBPMS	0.6345566	0.5604192	0.5014925373134328	0.80292875	0.7242937853107345	0.51868784	22.259748	1
GSR	0.19071445	0.2152481	0.2218905472636816	0.13499264	0.1694915254237288	-0.67272145	7.8222	1
PLEKHA2	0.051311396	0.0346202	0.039303482587064675	0.08921831	0.10621468926553672	1.3631806	7.4628234	1
TCIM	0.44811708	0.3054262	0.27412935323383086	0.77218586	0.56045197740113	1.337839	44.55244	1
SFRP1	0.2683136	0.16597636	0.16368159203980098	0.50073826	0.44180790960451977	1.5924981	42.56567	1
PLAT	0.06456859	0.040723596	0.04378109452736319	0.11872145	0.12203389830508475	1.5413201	8.710067	1
ATP6V1H	0.27743918	0.30508444	0.3049751243781095	0.21463618	0.2677966101694915	-0.5071161	7.3163314	1
MRPL15	0.7036859	0.7759412	0.636318407960199	0.53956896	0.5627118644067797	-0.5240586	23.494335	1
RP1	0.10373562	0.08195017	0.08606965174129354	0.1532135	0.18870056497175142	0.90190643	7.379532	1
PLAG1	0.15519492	0.13148549	0.13880597014925372	0.20905049	0.2542372881355932	0.66854095	6.561456	1
MSC-AS1	0.010935155	0.015244382	0.015920398009950248	0.0011489191	0.0022598870056497176	-3.6189587	6.06243	1
JPH1	0.101359	0.07824815	0.08308457711442786	0.15384643	0.1807909604519774	0.9744572	8.0807495	1
STMN2	0.108663306	0.051604062	0.04626865671641791	0.23825401	0.17062146892655367	2.2047563	18.483013	1
ZBTB10	0.17074342	0.14257275	0.14975124378109453	0.23473221	0.27231638418079096	0.7189206	7.9008265	1
FABP5	1.0048649	1.2137711	0.7467661691542289	0.53044933	0.48700564971751414	-1.1940564	44.55244	1
CA3	0.019339245	0.0028503297	0.0024875621890547263	0.05678868	0.059887005649717516	4.2691936	9.606089	1
CA2	0.70183295	0.46817207	0.382089552238806	1.2325189	0.7604519774011299	1.396308	44.55244	1
RUNX1T1	0.040323958	0.026891628	0.02935323383084577	0.07083158	0.08813559322033898	1.3939162	5.9357295	1
SPAG1	0.062448323	0.07703927	0.08258706467661692	0.029302696	0.03954802259887006	-1.391517	8.978376	1
RNF19A	0.8515372	0.9633851	0.7039800995024875	0.5975366	0.559322033898305	-0.68899375	41.727013	1
AC027031.2	0.037357546	0.020250008	0.021890547263681594	0.076212175	0.096045197740113	1.906884	9.267797	1
OXR1	0.27365592	0.24269758	0.2472636815920398	0.34395668	0.38757062146892657	0.50289214	7.1915097	1
CCN3	0.039074544	0.05460503	0.04875621890547264	0.0038026804	0.004519774011299435	-3.8091364	15.891502	1
DEPTOR	0.114710405	0.13349372	0.13930348258706468	0.07205719	0.08813559322033898	-0.8886371	7.319656	1
SNTB1	0.14658533	0.10403504	0.11393034825870647	0.24323066	0.28926553672316385	1.2244625	18.69135	1
AC104958.2	0.022846974	0.013566485	0.013930348258706468	0.0439251	0.05649717514124294	1.687684	5.1350603	1
FER1L6	0.04063217	0.05015597	0.056716417910447764	0.019002572	0.02711864406779661	-1.3955282	6.279811	1
MTSS1	0.6297507	0.534742	0.4761194029850746	0.8455284	0.7367231638418079	0.6609111	33.9998	1
NDRG1	0.3182511	0.20765373	0.21393034825870647	0.5694282	0.49265536723163844	1.4548929	44.55244	1
DENND3	0.21586631	0.17225681	0.1761194029850746	0.3149112	0.35480225988700564	0.87000465	14.875032	1
LY6E	0.14308518	0.06921987	0.0736318407960199	0.31084958	0.3107344632768362	2.1653397	37.23386	1
LY6H	0.19267264	0.22067066	0.1880597014925373	0.12907922	0.12316384180790961	-0.77317435	7.0560083	1
RHPN1	0.052322783	0.06323114	0.06716417910447761	0.027541382	0.03728813559322034	-1.1960855	6.0467763	1
COMMD5	0.25236964	0.27811238	0.27860696517412936	0.19388679	0.24632768361581922	-0.52022815	6.8155766	1
ZNF250	0.035948154	0.024384758	0.02736318407960199	0.06221102	0.07796610169491526	1.3476036	5.1669645	1
DOCK8	0.10149739	0.120385386	0.12686567164179105	0.05860177	0.07457627118644068	-1.0373822	8.667159	1
VLDLR	0.06548176	0.038834848	0.04228855721393035	0.12599859	0.15028248587570622	1.6954182	13.481448	1
PLGRKT	0.12629837	0.14535652	0.1517412935323383	0.083020754	0.11638418079096045	-0.8073073	7.3820705	1
FREM1	0.055005994	0.07051701	0.07562189054726368	0.019771034	0.024858757062146894	-1.8293489	11.831471	1
SNAPC3	0.2738398	0.24270661	0.24825870646766168	0.34453768	0.3943502824858757	0.5052727	7.3980207	1
PLIN2	0.26834658	0.22215156	0.2218905472636816	0.37325493	0.3672316384180791	0.7483541	11.957703	1
CDKN2A	0.2641862	0.3100603	0.25422885572139303	0.15997845	0.1672316384180791	-0.95423484	15.226671	1
AL162231.2	0.020824283	0.0098629845	0.011442786069651741	0.04571969	0.05649717514124294	2.201318	6.512652	1
TOMM5	1.0477886	1.1637969	0.7980099502487562	0.7843448	0.6915254237288135	-0.5692194	44.55244	1
TJP2	0.323565	0.36391696	0.3492537313432836	0.23190399	0.27796610169491526	-0.6498561	12.891068	1
MAMDC2	0.031620573	0.040060133	0.04378109452736319	0.012453652	0.01694915254237288	-1.677657	6.431088	1
PCSK5	0.13697965	0.16066281	0.16567164179104477	0.0831976	0.10734463276836158	-0.94858694	10.120687	1
GAS1	0.09034798	0.12472607	0.12288557213930348	0.012271148	0.014689265536723164	-3.334868	37.810894	1
DAPK1	0.07666743	0.090769544	0.09900497512437811	0.044632133	0.06327683615819209	-1.0224853	6.7074327	1
CTSL	0.5026789	0.55478644	0.4925373134328358	0.3843197	0.42033898305084744	-0.52951044	14.384552	1
SHC3	0.05611909	0.06845358	0.07512437810945273	0.028098471	0.03954802259887006	-1.2816151	7.471231	1
CKS2	0.20495962	0.23558024	0.23681592039800994	0.13540483	0.1694915254237288	-0.7984866	10.860914	1
NFIL3	0.071404494	0.042757228	0.04626865671641791	0.13646312	0.1638418079096045	1.6719575	13.896778	1
MFSD14B	0.20161216	0.2222966	0.23184079601990049	0.15462779	0.19887005649717515	-0.5234024	5.5405083	1
TMEFF1	0.07791709	0.09128325	0.09601990049751244	0.04755325	0.062146892655367235	-0.9393552	5.689991	1
SLC44A1	0.44749174	0.3936743	0.3646766169154229	0.5697088	0.5638418079096045	0.53310907	13.624551	1
CTNNAL1	0.08753637	0.06502457	0.07064676616915423	0.13865872	0.16836158192090395	1.0913047	8.377621	1
UGCG	0.17893192	0.15478623	0.16069651741293534	0.23377836	0.28135593220338984	0.5945494	6.2955666	1
STOM	0.13780892	0.10148053	0.11044776119402985	0.22032191	0.25536723163841807	1.1176437	14.162995	1
PTGS1	0.027567321	0.0064734546	0.006965174129353234	0.075475566	0.09378531073446328	3.5231962	14.831883	1
NEK6	0.19840547	0.16616555	0.1761194029850746	0.27163023	0.3152542372881356	0.70868576	9.418751	1
PBX3	0.14900196	0.12929015	0.1383084577114428	0.19377795	0.24180790960451978	0.58342093	5.099255	1
ANGPTL2	0.26109704	0.29796007	0.2835820895522388	0.17735751	0.21581920903954802	-0.7481295	12.615866	1
TOR2A	0.11555599	0.097023666	0.10199004975124377	0.15764716	0.192090395480226	0.69971925	5.296228	1
DNM1	0.07289987	0.090194836	0.09601990049751244	0.033613052	0.04632768361581921	-1.4213362	10.6271715	1
SLC27A4	0.07112371	0.08764297	0.0955223880597015	0.033598673	0.04745762711864407	-1.3805918	10.448405	1
IER5L	0.24325413	0.18738589	0.19054726368159203	0.3701363	0.38757062146892657	0.98166424	19.62378	1
FNBP1	0.31956136	0.278942	0.2810945273631841	0.41180283	0.4406779661016949	0.56182176	10.390107	1
TTF1	0.23464656	0.19738984	0.2009950248756219	0.31926003	0.3536723163841808	0.6934053	10.409993	1
ADAMTSL2	0.011997028	0.00023453412	0.0004975124378109452	0.038711898	0.04745762711864407	6.858202	9.21639	1
COL5A1	0.13110927	0.092765	0.09402985074626866	0.2181992	0.2327683615819209	1.2330999	14.338844	1
MRPS2	0.2318878	0.19313696	0.20149253731343283	0.31989497	0.35706214689265536	0.72767806	11.62412	1
SNHG7	0.6403613	0.5233491	0.47761194029850745	0.90611035	0.7186440677966102	0.7917966	39.49277	1
TOR4A	0.11511215	0.09256238	0.10348258706467661	0.1663277	0.19887005649717515	0.84483993	7.4324446	1
ADARB2	0.015547166	0.0068350667	0.006467661691542288	0.035334397	0.04293785310734463	2.353169	5.3378515	1
PFKP	0.5994116	0.478473	0.4338308457711443	0.8740799	0.7367231638418079	0.8691912	44.55244	1
PITRM1	0.16361152	0.19228047	0.2009950248756219	0.09850576	0.13559322033898305	-0.96421856	13.138793	1
MANCR	0.14695929	0.2016893	0.20398009950248755	0.022665264	0.030508474576271188	-3.1479437	44.55244	1
PFKFB3	0.08508854	0.06843339	0.07512437810945273	0.1229091	0.1423728813559322	0.8438861	5.1678276	1
GATA3	0.12171234	0.1508479	0.15422885572139303	0.055547483	0.06327683615819209	-1.4396622	16.303936	1
CELF2	0.2284573	0.25983056	0.2582089552238806	0.15718538	0.19322033898305085	-0.72474164	10.502329	1
PROSER2	0.0566803	0.036256127	0.039303482587064675	0.10306477	0.12768361581920903	1.5046798	9.895333	1
FAM107B	0.93756926	0.80274314	0.6169154228855721	1.2437879	0.8564971751412429	0.6316664	44.55244	1
HSPA14-1	0.12820816	0.14568403	0.15422885572139303	0.08852413	0.11751412429378531	-0.7180612	5.975346	1
ITGA8	0.18807916	0.12488714	0.12736318407960198	0.33160326	0.3525423728813559	1.4081135	28.088963	1
RSU1	0.45737633	0.53153276	0.48059701492537316	0.28893992	0.34011299435028247	-0.8791613	33.092453	1
HACD1	0.12386131	0.14365083	0.15223880597014924	0.07892293	0.1016949152542373	-0.86322707	7.789219	1
NEBL	0.015805088	0.0061655072	0.006965174129353234	0.03769876	0.05084745762711865	2.592836	6.962303	1
PIP4K2A	0.14443766	0.12439148	0.1338308457711443	0.18997248	0.2305084745762712	0.61050254	5.271762	1
BAMBI	0.10512251	0.065399684	0.06716417910447761	0.19533965	0.21468926553672316	1.5771633	16.814766	1
FZD8	0.13102809	0.1633162	0.16766169154228855	0.057703044	0.07344632768361582	-1.4993336	20.379639	1
DEPP1	0.40941826	0.5290715	0.3935323383084577	0.13764347	0.13898305084745763	-1.9417514	44.55244	1
ZNF22	0.2908104	0.25270045	0.25223880597014925	0.37735194	0.4180790960451977	0.57829404	9.975172	1
LINC02672	0.036080446	0.012966254	0.012935323383084577	0.08857728	0.103954802259887	2.762719	13.857328	1
CISD1	0.42459902	0.47249007	0.42587064676616915	0.31581536	0.36610169491525424	-0.5810512	14.052878	1
FAM13C	0.06047461	0.07434519	0.07512437810945273	0.0289651	0.0384180790960452	-1.3568907	8.115038	1
SLC16A9	0.08829204	0.12570134	0.11940298507462686	0.0033216618	0.004519774011299435	-5.2003064	44.55244	1
ARID5B	0.30650163	0.24599828	0.2383084577114428	0.44390494	0.4485875706214689	0.8513411	19.516417	1
TET1	0.087023675	0.053776696	0.05522388059701493	0.16252881	0.1807909604519774	1.5938495	14.106972	1
DDX50	0.20523019	0.17216212	0.18407960199004975	0.2803351	0.3231638418079096	0.7030614	9.673712	1
FAM241B	0.12382267	0.14623097	0.1562189054726368	0.07293609	0.096045197740113	-1.0025537	10.106489	1
COL13A1	0.4094064	0.25048158	0.23184079601990049	0.77034664	0.5898305084745763	1.6204149	44.55244	1
AIFM2	0.115706906	0.13995959	0.14676616915422885	0.06063181	0.08248587570621468	-1.2055165	13.336515	1
PALD1	0.28587806	0.33571285	0.3238805970149254	0.17267716	0.21242937853107344	-0.95874494	22.07166	1
PCBD1	0.60118836	0.6697956	0.5666666666666667	0.4453558	0.4553672316384181	-0.588654	21.283815	1
UNC5B-AS1	0.5389	0.4749493	0.345273631840796	0.68413085	0.48700564971751414	0.526406	9.606333	1
SPOCK2	0.067500874	0.045197546	0.044278606965174126	0.11815177	0.14124293785310735	1.384357	9.480217	1
ASCC1	0.12921935	0.108939745	0.11641791044776119	0.17528225	0.2192090395480226	0.6856487	5.8927097	1
DDIT4	0.25202656	0.117088094	0.11691542288557213	0.5584927	0.49830508474576274	2.252971	44.55244	1
OIT3	0.11707436	0.01183569	0.011940298507462687	0.35609078	0.26666666666666666	4.8992963	44.55244	1
P4HA1	0.8222858	0.6235268	0.536318407960199	1.2737075	0.8734463276836159	1.0303923	44.55244	1
FUT11	0.27657795	0.22627684	0.23134328358208955	0.39081147	0.4327683615819209	0.7881155	16.868944	1
PLAU	0.72925335	0.8625762	0.6263681592039801	0.4264592	0.42033898305084744	-1.0160732	44.55244	1
LDB3	0.008708874	0.0013440399	0.001990049751243781	0.02543585	0.030508474576271188	4.1443415	5.691922	1
BMPR1A	0.016618622	0.007420544	0.00845771144278607	0.03750963	0.05084745762711865	2.3221934	6.235006	1
PAPSS2	0.26274294	0.20785125	0.21393034825870647	0.3874033	0.42824858757062145	0.8979632	20.157312	1
FAS	0.23207626	0.26413095	0.26417910447761195	0.15925688	0.19548022598870057	-0.72953814	10.844571	1
IDE	0.16638364	0.19397664	0.2	0.10372153	0.1344632768361582	-0.9025208	11.451141	1
MYOF	0.12155509	0.13769418	0.14875621890547264	0.08490725	0.10282485875706214	-0.6968572	5.180057	1
PDLIM1	0.41891912	0.32354113	0.3044776119402985	0.63553035	0.5898305084745763	0.97379315	37.462738	1
SORBS1	0.11016595	0.06679025	0.07462686567164178	0.2086799	0.24519774011299436	1.6421149	21.846672	1
HPS1	0.13805602	0.16383444	0.1691542288557214	0.07951562	0.1016949152542373	-1.0419955	11.745073	1
BLOC1S2	0.5929066	0.6676088	0.5646766169154229	0.42323104	0.4406779661016949	-0.6574329	25.916027	1
ITPRIP	0.076801546	0.058402367	0.0626865671641791	0.11858409	0.15141242937853108	1.0205597	7.051538	1
MXI1	0.20470668	0.12426683	0.12935323383084577	0.38740614	0.3807909604519774	1.6396173	36.340954	1
CASP7	0.2483079	0.28078055	0.27761194029850744	0.17453977	0.2214689265536723	-0.68557453	10.772076	1
ABLIM1	0.18137428	0.20607853	0.21293532338308457	0.12526694	0.15480225988700566	-0.7177372	8.164477	1
SHTN1	0.13106011	0.14728391	0.15671641791044777	0.09421968	0.12203389830508475	-0.64394844	5.0552773	1
HTRA1	0.793469	0.64641815	0.5039800995024876	1.1274511	0.7265536723163842	0.80243	44.55244	1
ADAM12	0.3043034	0.23856324	0.2373134328358209	0.4536001	0.43615819209039547	0.92676264	21.188982	1
MGMT	0.29917216	0.264006	0.25323383084577117	0.37902808	0.39887005649717516	0.5215683	7.914783	1
EBF3	0.023818145	0.0306873	0.030845771144278607	0.008217869	0.012429378531073447	-1.8880495	5.6345377	1
BNIP3	0.89006716	0.63480175	0.527363184079602	1.4698256	0.8836158192090395	1.2111379	44.55244	1
IFITM2	1.5165629	1.3363951	0.8487562189054726	1.9257654	0.9661016949152542	0.5270523	44.55244	1
IFITM1	0.0226185	0.005703471	0.004975124378109453	0.061035894	0.07796610169491526	3.3970318	11.662015	1
B4GALNT4	0.042026434	0.023706006	0.024875621890547265	0.08363581	0.103954802259887	1.814519	9.571237	1
SIGIRR	0.37060714	0.2978115	0.2870646766169154	0.53592855	0.5423728813559322	0.84742606	26.325369	1
RASSF7	0.03332361	0.022151412	0.025870646766169153	0.058697976	0.07231638418079096	1.4018697	5.188835	1
MIR210HG	0.1314137	0.053426564	0.05522388059701493	0.30853775	0.3310734463276836	2.5275874	44.55244	1
H19	0.3487247	0.12839334	0.09751243781094528	0.8491332	0.4711864406779661	2.7244673	44.55244	1
IGF2	0.09485754	0.03386366	0.03034825870646766	0.23338307	0.19096045197740114	2.781254	24.760036	1
KCNQ1	0.11211776	0.08773286	0.09004975124378109	0.16750188	0.20225988700564973	0.9322057	8.435816	1
KCNQ1OT1	0.31416437	0.267608	0.24676616915422886	0.41988894	0.39887005649717516	0.6496912	10.61948	1
CDKN1C	0.1482104	0.113523744	0.11691542288557213	0.22699527	0.23728813559322035	0.99903333	10.933438	1
PHLDA2	0.59465265	0.6676908	0.5472636815920398	0.42875627	0.4406779661016949	-0.63890207	23.453865	1
RIC3	0.02363954	0.032429483	0.03582089552238806	0.0036767374	0.004519774011299435	-3.1065354	10.733601	1
ADM	0.29937118	0.2613944	0.25472636815920396	0.38560992	0.376271186440678	0.5607362	8.115401	1
LYVE1	1.1415478	1.3587198	0.682089552238806	0.64837056	0.42033898305084744	-1.0672412	44.55244	1
LDHA	1.4989629	1.1852655	0.7597014925373134	2.211429	0.9672316384180791	0.89971215	44.55244	1
HTATIP2	0.39990094	0.43989807	0.39104477611940297	0.30904576	0.3423728813559322	-0.50920993	9.754803	1
SVIP	0.5888407	0.68134844	0.5746268656716418	0.3787255	0.4214689265536723	-0.84707123	41.495155	1
LGR4	0.18714128	0.22018467	0.22238805970149253	0.11209256	0.13898305084745763	-0.97339195	14.09661	1
WT1	0.012533721	0.004445865	0.005472636815920398	0.03090301	0.04067796610169491	2.7697816	5.7954354	1
CD44	0.19418904	0.1498842	0.14676616915422885	0.29481912	0.29717514124293787	0.9755088	13.706324	1
LDLRAD3	0.09893988	0.11462731	0.12288557213930348	0.06331211	0.08022598870056497	-0.85537845	6.0707097	1
C11orf96	0.20678966	0.17916083	0.1761194029850746	0.2695401	0.28700564971751413	0.58897465	6.165238	1
CHST1	0.9396713	1.1592895	0.7810945273631841	0.44093654	0.384180790960452	-1.3943952	44.55244	1
LINC02716	0.050816935	0.06270956	0.07164179104477612	0.023800302	0.0327683615819209	-1.3939553	7.8851037	1
APLNR	0.13147639	0.04332453	0.039303482587064675	0.3316855	0.3254237288135593	2.9336686	44.55244	1
UBE2L6	0.17090817	0.14346866	0.14875621890547264	0.23323585	0.2745762711864407	0.70066714	7.7175007	1
STX3	0.24417073	0.27038065	0.27313432835820894	0.18462707	0.23163841807909605	-0.55012995	7.169009	1
FADS3	0.19031677	0.23015709	0.23383084577114427	0.09982416	0.12994350282485875	-1.2043401	21.509201	1
BSCL2	0.22628362	0.25778234	0.25323383084577117	0.15472646	0.192090395480226	-0.7360609	10.637705	1
SNHG1	0.105478525	0.0755953	0.08208955223880597	0.17334925	0.18305084745762712	1.196238	10.435924	1
RCOR2	0.01596845	0.0058643	0.005970149253731343	0.038917106	0.04519774011299435	2.7096822	6.22778	1
MACROD1	0.034492403	0.022738626	0.024875621890547265	0.061187617	0.07570621468926554	1.4241198	5.4657545	1
FERMT3	0.070184834	0.054927733	0.059203980099502486	0.10483121	0.1344632768361582	0.9312131	5.456207	1
DNAJC4	0.14623165	0.11692246	0.12388059701492538	0.21280444	0.2598870056497175	0.86342055	10.080464	1
VEGFB	0.2413155	0.20060033	0.20348258706467662	0.33378252	0.37175141242937854	0.7342975	12.232476	1
ESRRA	0.13899946	0.11800029	0.12388059701492538	0.1866975	0.2248587570621469	0.6614626	5.716416	1
EFEMP2	0.2846259	0.2417162	0.24328358208955222	0.38207024	0.41468926553672314	0.6603044	12.148824	1
FOSL1	0.12312226	0.13958344	0.1482587064676617	0.08574285	0.1096045197740113	-0.702391	5.4366407	1
CD248	0.053184837	0.027121346	0.029850746268656716	0.11237831	0.13898305084745763	2.0468364	14.7457	1
RIN1	0.07304143	0.058071792	0.06318407960199005	0.10703479	0.1344632768361582	0.8810353	5.129638	1
DPP3	0.20034678	0.2289075	0.236318407960199	0.13547362	0.18192090395480226	-0.7563183	10.6788	1
GRK2	0.19386066	0.17167147	0.17860696517412936	0.24426013	0.288135593220339	0.50851846	5.048487	1
POLD4	0.4950362	0.43804604	0.40945273631840795	0.6244622	0.6124293785310735	0.5114335	15.222789	1
AIP	0.22481471	0.19236062	0.19751243781094527	0.29852167	0.34576271186440677	0.63375545	8.926359	1
UNC93B1	0.024583263	0.015383465	0.016417910447761194	0.045478135	0.06327683615819209	1.5576136	5.049733	1
CPT1A	0.18391962	0.2074557	0.21293532338308457	0.13046515	0.1615819209039548	-0.6687286	7.309579	1
STARD10	0.07068508	0.04871448	0.054228855721393035	0.12058	0.15593220338983052	1.3058054	9.842702	1
PAK1	0.03551761	0.023214588	0.0263681592039801	0.063460395	0.07570621468926554	1.4468952	5.593134	1
PRCP	0.72885853	0.5652129	0.4666666666666667	1.1005254	0.7310734463276836	0.96120197	44.55244	1
TMEM126B	0.35163653	0.38697022	0.37213930348258706	0.27137396	0.32090395480225986	-0.5117816	9.297339	1
AP001528.1	0.14752108	0.12681492	0.13233830845771144	0.19455591	0.23389830508474577	0.61706454	5.444933	1
RAB38	0.19649656	0.16579096	0.17512437810945275	0.26623765	0.3016949152542373	0.68302107	8.548935	1
CTSC	0.6417234	0.5430259	0.472636815920398	0.86588	0.7028248587570621	0.673047	31.413347	1
NOX4	0.25353733	0.20765425	0.21144278606965175	0.3577384	0.3887005649717514	0.78443015	14.524267	1
TAF1D	0.49484083	0.42997205	0.39950248756218903	0.6421602	0.6067796610169491	0.57857955	17.372456	1
AMOTL1	0.19054317	0.15188697	0.15422885572139303	0.2783433	0.32994350282485874	0.87343574	13.4562235	1
CEP57	0.23830651	0.19445068	0.20248756218905473	0.3379053	0.3728813559322034	0.7968998	13.948247	1
MAML2	0.24803755	0.21877714	0.2253731343283582	0.31448567	0.3480225988700565	0.52333164	6.707661	1
MMP10	0.09724766	0.1210673	0.09601990049751244	0.04315079	0.03954802259887006	-1.4862019	8.951814	1
MMP1	1.8485097	2.211236	0.8502487562189055	1.024734	0.5751412429378531	-1.109528	44.55244	1
MMP13	0.0073903315	0.010644644	0.011442786069651741	1.0477379e-09	0.0	-6.747459	5.331914	1
CASP4	0.2211434	0.19401433	0.1935323383084577	0.2827554	0.3231638418079096	0.5431581	6.2350297	1
ACAT1	0.24615906	0.27037776	0.2721393034825871	0.1911374	0.2305084745762712	-0.50014514	6.0085588	1
LAYN	0.25562143	0.1871984	0.19054726368159203	0.4110186	0.3898305084745763	1.1342161	23.77839	1
DLAT	0.10858044	0.12585296	0.13532338308457711	0.06935778	0.09491525423728814	-0.8586768	7.078967	1
TIMM8B	0.7350429	0.81609446	0.6661691542288557	0.5509599	0.5683615819209039	-0.5667038	28.920261	1
NCAM1	0.01480988	0.0040669786	0.004477611940298508	0.039209142	0.04858757062146893	3.2377915	7.513898	1
REXO2	0.8208967	0.9172272	0.6935323383084577	0.6021282	0.5898305084745763	-0.6071262	35.42527	1
APOA1	0.011526965	0.00411512	0.004975124378109453	0.028360859	0.03728813559322034	2.7553337	5.301126	1
FXYD6	0.22825707	0.18189919	0.18159203980099503	0.33354107	0.3649717514124294	0.87436473	15.526012	1
HYOU1	0.2590569	0.2881405	0.2865671641791045	0.19298643	0.2327683615819209	-0.57802624	8.086739	1
SORL1	0.042091176	0.025897738	0.03034825870646766	0.07886965	0.09378531073446328	1.6029122	7.678876	1
SCN3B	0.46262428	0.56859434	0.4736318407960199	0.22193114	0.26101694915254237	-1.3568914	44.55244	1
NRGN	0.31707865	0.21631524	0.21940298507462686	0.5459221	0.5028248587570622	1.3351573	43.32199	1
SNX19	0.09882333	0.11326963	0.1208955223880597	0.06601322	0.09265536723163842	-0.77802354	5.540652	1
IGSF9B	0.011483191	0.0024001466	0.0024875621890547263	0.03211274	0.04180790960451977	3.687547	6.9800515	1
NINJ2	0.013503281	0.018293278	0.021890547263681594	0.0026251106	0.003389830508474576	-2.754792	6.0034714	1
TSPAN9	0.25645554	0.28896877	0.2900497512437811	0.18259522	0.22824858757062147	-0.66197383	10.417719	1
FGF23	0.077605926	0.0013974012	0.0014925373134328358	0.25068963	0.12655367231638417	7.387873	22.73689	1
CD4	0.0107208565	0.0035038816	0.003482587064676617	0.027112175	0.03728813559322034	2.9166286	5.409628	1
TPI1	1.9166108	1.6929848	0.9258706467661691	2.4245045	0.992090395480226	0.5180951	44.55244	1
ENO2	0.26015675	0.10312179	0.10845771144278607	0.6168087	0.536723163841808	2.5793095	44.55244	1
GDF3	0.008529223	0.012284986	0.011940298507462687	1.0477379e-09	0.0	-6.952433	5.549641	1
SLC2A3	0.6327855	0.41487888	0.38855721393034826	1.1276903	0.8271186440677966	1.4423891	44.55244	1
A2M	0.6391679	0.46296525	0.40298507462686567	1.0393527	0.7344632768361582	1.1665367	44.55244	1
CLEC2B	0.38420472	0.43751782	0.40248756218905474	0.26310754	0.29152542372881357	-0.7334707	17.608175	1
CDKN1B	0.14610375	0.11531512	0.12238805970149254	0.21603654	0.24745762711864408	0.9051108	10.05114	1
APOLD1	0.24296601	0.21388732	0.20348258706467662	0.30900118	0.31412429378531076	0.5305537	5.8524823	1
EPS8	0.054211088	0.031396348	0.03383084577114428	0.10602571	0.12768361581920903	1.7525177	11.565328	1
MGST1	0.10992521	0.13452493	0.13582089552238805	0.054062013	0.06666666666666667	-1.3135922	13.170616	1
PLEKHA5	0.10624174	0.08556986	0.09303482587064676	0.15318999	0.18305084745762712	0.8394038	6.567487	1
PDE3A	0.031446647	0.019636208	0.020895522388059702	0.058270805	0.07570621468926554	1.5644021	5.860066	1
ST8SIA1	0.019007176	0.009243046	0.00945273631840796	0.041183937	0.04632768361581921	2.1436157	5.228459	1
SOX5	0.1802536	0.15435672	0.16019900497512438	0.23907667	0.29152542372881357	0.6308741	7.1316504	1
TM7SF3	0.3447926	0.38768637	0.36517412935323385	0.24735855	0.2937853107344633	-0.6480751	13.515454	1
TMTC1	0.027065588	0.034286994	0.03781094527363184	0.010665304	0.01694915254237288	-1.6754739	5.8701224	1
DDX11	0.028909054	0.010531594	0.011442786069651741	0.0706479	0.08700564971751412	2.7343295	11.645272	1
SINHCAF	0.22024205	0.18688905	0.19203980099502488	0.29599127	0.3333333333333333	0.66308814	9.05305	1
SLC2A13	0.09667728	0.07236805	0.07711442786069651	0.15188369	0.1864406779661017	1.0684994	9.214421	1
SLC38A1	0.47376862	0.5862591	0.49950248756218907	0.21826607	0.23615819209039549	-1.4250358	44.55244	1
AMIGO2	0.030601628	0.017882558	0.019402985074626865	0.059489373	0.07344632768361582	1.7284569	6.5920825	1
AC008147.2	0.034394503	0.04371431	0.04825870646766169	0.0132283345	0.01807909604519774	-1.7169057	7.1336217	1
LARP4	0.29634732	0.33208773	0.32338308457711445	0.21515894	0.25536723163841807	-0.6259255	10.542421	1
LETMD1	0.08035232	0.06442838	0.07014925373134329	0.116512224	0.15028248587570622	0.8537132	5.48377	1
