gene	mean	EC_1_mean	EC_1_positive_frac	EC_2_mean	EC_2_positive_frac	log2FC	-log10 p-val	is_significant
CD86	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CASR	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CSTA	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CCDC58	0.12923868	0.11932537	0.12686567164179105	0.14499766	0.1976284584980237	0.28091487	1.6223823	0
FAM162A	0.39344966	0.38385317	0.36019900497512436	0.4086848	0.4766798418972332	0.090411134	0.77202046	0
WDR5B	0.031023491	0.030406252	0.034328358208955224	0.032004543	0.048221343873517786	0.07367269	0.11121935	0
AC083798.2	0.0066104685	0.0040947646	0.004477611940298508	0.010608218	0.017391304347826087	1.3520566	1.7429215	0
KPNA1	0.30659294	0.31643033	0.32039800995024875	0.29094818	0.3707509881422925	-0.121085726	0.9702687	0
AC096861.2	0.0017360342	0.0013450731	0.0014925373134328358	0.0023571532	0.0023715415019762848	0.7658454	0.27879634	0
PARP9	0.063639745	0.0560362	0.06069651741293532	0.07571527	0.1067193675889328	0.43355703	1.7522862	0
DTX3L	0.06277565	0.061505485	0.06616915422885572	0.06478751	0.0932806324110672	0.074881986	0.16653949	0
PARP15	0.0014802768	0.000574467	0.0004975124378109452	0.0029194753	0.0047430830039525695	2.1624782	1.1053884	0
PARP14	0.3604016	0.34994727	0.33781094527363187	0.37699986	0.4490118577075099	0.10739684	0.92184615	0
HSPBAP1	0.044519134	0.03877731	0.04129353233830846	0.05364052	0.07509881422924901	0.46708187	1.4504342	0
SLC49A4	0.08623883	0.086128026	0.09353233830845771	0.08641227	0.12727272727272726	0.0047480147	0.0109048495	0
LINC02035	0.016521305	0.014767272	0.017412935323383085	0.019308941	0.030039525691699605	0.38458142	0.55778	0
SEMA5B	0.051094774	0.007939405	0.008955223880597015	0.11966534	0.16758893280632411	3.8969781	37.997723	1
PDIA5	0.09913288	0.102810495	0.1109452736318408	0.093290836	0.1359683794466403	-0.14003722	0.48204318	0
SEC22A	0.06897386	0.063989036	0.07064676616915423	0.07688767	0.10988142292490119	0.26454982	0.8975906	0
AC112503.2	0.0012409711	1.4042598e-09	0.0	0.0032127881	0.003952569169960474	5.049954	1.3905557	0
ADCY5	0.014798099	0.0021687537	0.0024875621890547263	0.034865394	0.0458498023715415	3.945956	10.597914	1
AC112503.1	0.00137005	0.0018777122	0.001990049751243781	0.0005633324	0.0007905138339920949	-1.5760286	0.6025092	0
HACD2	0.12516762	0.11560022	0.12587064676616916	0.1403766	0.19209486166007905	0.27993822	1.5861886	0
MYLK-AS1	0.011261798	0.010721712	0.011442786069651741	0.012120834	0.018972332015810278	0.17541386	0.16661896	0
MYLK	0.49131128	0.4892359	0.44676616915422884	0.49459878	0.5375494071146245	0.015725212	0.10572169	0
MYLK-AS2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC020634.2	0.0008652587	0.0014098767	0.0014925373134328358	1.2369128e-09	0.0	-3.916341	1.0407381	0
CCDC14	0.16874696	0.13095644	0.1338308457711443	0.22879732	0.2948616600790514	0.80451226	12.68385	1
ROPN1	0.00030907706	0.00050358527	0.0004975124378109452	1.2369128e-09	0.0	-2.5935397	0.49836442	0
KALRN	0.1764587	0.15276226	0.15870646766169155	0.21411246	0.28221343873517785	0.48681012	5.510259	0
AC022336.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
UMPS	0.1371463	0.1340153	0.14577114427860696	0.14212899	0.19683794466403162	0.08474158	0.3229481	0
ITGB5	0.33043283	0.30303043	0.3004975124378109	0.37395984	0.44664031620553357	0.30333036	4.5479174	0
ITGB5-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
MUC13	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
HEG1	0.3732532	0.37888166	0.3646766169154229	0.3642964	0.4458498023715415	-0.056619342	0.4011204	0
AC117488.1	0.00019717216	1.4042598e-09	0.0	0.0005104628	0.0007905138339920949	2.609883	0.49826238	0
SLC12A8	0.0061924253	0.0053978413	0.005970149253731343	0.0074553476	0.011067193675889328	0.45863292	0.3630342	0
ZNF148	0.4714771	0.4494837	0.42139303482587065	0.5064145	0.5675889328063242	0.17201388	2.6095717	0
SNX4	0.3627317	0.37074733	0.36318407960199006	0.3499819	0.42371541501976284	-0.08313285	0.6503592	0
OSBPL11	0.17609534	0.16041657	0.17114427860696518	0.20101067	0.26877470355731226	0.32526743	2.7866852	0
AC092902.4	0.0013938298	0.00048933155	0.0004975124378109452	0.0028309152	0.0031620553359683794	2.3142	0.90047157	0
AC092902.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC092902.6	0.0001929274	1.4042598e-09	0.0	0.00049947866	0.0007905138339920949	2.5836883	0.49826172	0
LINC02614	0.0074536437	0.0032289953	0.003482587064676617	0.014166525	0.018972332015810278	2.0994751	3.0982213	0
AC092903.2	0.0022823808	0.0003089551	0.0004975124378109452	0.0054180217	0.0071146245059288534	3.7541368	2.1422718	0
ALG1L	0.00044048007	1.4042598e-09	0.0	0.0011403731	0.0023715415019762848	3.6326818	0.9871544	0
ROPN1B	0.00021706196	1.4042598e-09	0.0	0.00056195643	0.0007905138339920949	2.726716	0.49828312	0
SLC41A3	0.12605304	0.11041893	0.11641791044776119	0.15090041	0.20790513833992094	0.45025894	3.4449012	0
AC117422.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC079848.1	0.0018714919	0.0014110957	0.0014925373134328358	0.002602912	0.0047430830039525695	0.8389196	0.3936934	0
ALDH1L1	0.0003363485	1.4042598e-09	0.0	0.0008707809	0.0015810276679841897	3.2791255	0.72569036	0
ALDH1L1-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ALDH1L1-AS2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC079848.2	0.0007821137	1.4042598e-09	0.0	0.002024844	0.0031620553359683794	4.409265	1.2901134	0
AC016924.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC063919.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC063919.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
KLF15	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CCDC37-DT	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CFAP100	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ZXDC	0.057655692	0.05923072	0.06567164179104477	0.055147123	0.08063241106719368	-0.102879934	0.22793588	0
UROC1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CHST13	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
C3orf22	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC024558.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
TXNRD3	0.015064138	0.010433745	0.011442786069651741	0.022422103	0.03162055335968379	1.0963231	2.299646	0
CHCHD6	0.06692031	0.052531008	0.05870646766169154	0.0897789	0.12964426877470356	0.77206945	4.944395	0
PLXNA1	0.14749414	0.14693822	0.15671641791044777	0.14838547	0.20790513833992094	0.014130494	0.044978514	0
AC112482.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
C3orf56	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC133681.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
PRR20G	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC02016	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC01471	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC016968.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC02034	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC084035.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
TPRA1	0.10316151	0.10626045	0.1109452736318408	0.09824028	0.14466403162055336	-0.113107376	0.37639937	0
MCM2	0.017470183	0.012091587	0.013432835820895522	0.026016856	0.039525691699604744	1.0990952	2.709494	0
AC023593.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
PODXL2	0.03178273	0.024125692	0.0263681592039801	0.043949526	0.06561264822134387	0.86258876	2.977076	0
ABTB1	0.07051323	0.06882825	0.07412935323383085	0.073183835	0.10513833992094862	0.088399574	0.21793236	0
MGLL	0.41364866	0.43301347	0.39054726368159204	0.3828668	0.4426877470355731	-0.17752574	2.1555774	0
AC117480.1	0.0002971869	1.4042598e-09	0.0	0.00076940114	0.0007905138339920949	3.1200018	0.49825513	0
KBTBD12	0.00018258515	1.4042598e-09	0.0	0.00047270034	0.0007905138339920949	2.5177603	0.49827108	0
SEC61A1	0.48500267	0.47545967	0.44228855721393034	0.5001573	0.5660079051383399	0.07304404	0.7214182	0
RUVBL1	0.2986038	0.30792314	0.30149253731343284	0.28378195	0.3652173913043478	-0.11774765	0.88605434	0
RUVBL1-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
EEFSEC	0.056219444	0.051254183	0.05771144278606965	0.06410517	0.0932806324110672	0.32220763	1.0495485	0
AL449214.1	0.00019457884	0.0003170272	0.0004975124378109452	1.2369128e-09	0.0	-2.0601237	0.4983802	0
DNAJB8	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
DNAJB8-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
GATA2	0.090397336	0.10196914	0.10646766169154229	0.07201117	0.09723320158102766	-0.50125194	2.7992065	0
GATA2-AS1	0.03526015	0.038484834	0.042786069651741296	0.030136587	0.042687747035573126	-0.35173863	0.78683126	0
AC080005.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC01565	0.0010759953	0.0014020795	0.0014925373134328358	0.00055798196	0.0007905138339920949	-1.1908412	0.4077862	0
RPN1	0.628139	0.6223658	0.5472636815920398	0.63730544	0.6553359683794466	0.03421679	0.3342358	0
RAB7A	0.76021403	0.7507395	0.6238805970149254	0.7752782	0.7407114624505929	0.046395652	0.61283463	0
AC112484.3	0.0012814959	0.0014606584	0.0014925373134328358	0.0009968355	0.0023715415019762848	-0.5088076	0.18039322	0
AC112484.1	0.00022620594	0.00036855895	0.0004975124378109452	1.2369128e-09	0.0	-2.2282128	0.4983809	0
AC112484.5	0.0006686755	0.0008429186	0.0009950248756218905	0.00039186398	0.0007905138339920949	-0.93887377	0.2752798	0
ACAD9	0.09624127	0.09232356	0.10199004975124377	0.10246605	0.14782608695652175	0.15022065	0.5291222	0
KIAA1257	0.011943947	0.014759072	0.015422885572139304	0.0074717756	0.011857707509881422	-0.9726405	1.4957947	0
EFCC1	0.006895168	0.0075249695	0.00845771144278607	0.0058951853	0.008695652173913044	-0.3469272	0.26945847	0
GP9	0.000546626	0.00041020755	0.0004975124378109452	0.000763377	0.0007905138339920949	0.7589064	0.16515887	0
RAB43	0.035130948	0.033848584	0.03781094527363184	0.037168827	0.05454545454545454	0.13461807	0.23460594	0
AC108673.2	0.004936024	0.0050743963	0.005970149253731343	0.004716077	0.008695652173913044	-0.10353214	0.06255691	0
ISY1	0.25686035	0.2399696	0.24825870646766168	0.28368577	0.36205533596837947	0.24134953	2.4376633	0
AC108673.3	0.010223649	0.006518597	0.006965174129353234	0.016111288	0.022134387351778657	1.2924016	2.0640285	0
CNBP	0.6450944	0.6010852	0.53681592039801	0.71501917	0.6924901185770751	0.25037417	7.5518494	0
COPG1	0.30467916	0.3082618	0.31293532338308455	0.29897264	0.3778656126482213	-0.044128153	0.2533477	0
AC137695.3	0.001186408	0.0003924222	0.0004975124378109452	0.002447974	0.003952569169960474	2.371383	1.04987	0
HMCES	0.108817466	0.10831215	0.11293532338308458	0.109622225	0.15177865612648223	0.017329386	0.045946885	0
H1FX	0.6774274	0.6319652	0.536318407960199	0.7496657	0.71699604743083	0.2463663	7.346526	0
H1FX-AS1	0.012543526	0.0110712545	0.011940298507462687	0.014883634	0.02292490118577075	0.42359632	0.52586544	0
EFCAB12	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
MBD4	0.23020913	0.20730026	0.21691542288557214	0.26660067	0.3422924901185771	0.36280358	4.341263	0
IFT122	0.053864103	0.040209264	0.04378109452736319	0.075557694	0.11067193675889328	0.9083753	5.3612733	1
RHO	0.00025134394	1.4042598e-09	0.0	0.00065070996	0.0007905138339920949	2.9082353	0.49826524	0
H1FOO	0.0012526964	0.0017283302	0.001990049751243781	0.0004970107	0.0007905138339920949	-1.6146979	0.64913505	0
PLXND1	1.1967143	1.288507	0.8477611940298507	1.0508765	0.8458498023715415	-0.29408184	24.428246	0
TMCC1	0.17783599	0.18056552	0.1845771144278607	0.17349944	0.233201581027668	-0.057558965	0.23232657	0
AC083799.1	0.03937151	0.041291665	0.04626865671641791	0.036320545	0.05375494071146245	-0.18458778	0.36860156	0
TMCC1-AS1	0.012955219	0.009379848	0.009950248756218905	0.0186368	0.02766798418972332	0.9829388	1.7869315	0
AC083906.3	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
TRH	0.0051302644	0.0046677	0.004975124378109453	0.0058652675	0.005533596837944664	0.32329342	0.17025015	0
ALG1L2	0.0031796568	0.001423602	0.0014925373134328358	0.005969843	0.008695652173913044	1.994173	1.5627239	0
LINC02014	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC02021	0.0011045901	0.0012144598	0.0014925373134328358	0.00093013135	0.0015810276679841897	-0.35164165	0.11174393	0
AC130888.1	0.00084786	0.00085684867	0.0009950248756218905	0.0008336377	0.0015810276679841897	-0.03542795	0.009390122	0
COL6A5	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
COL6A6	0.002472004	0.00040410715	0.0004975124378109452	0.005757725	0.009486166007905139	3.538538	2.571732	0
PIK3R4	0.05663461	0.055328704	0.059203980099502486	0.05870404	0.08695652173913043	0.08528199	0.18403986	0
AC097105.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ATP2C1	0.31983766	0.34570545	0.33781094527363187	0.2787215	0.3525691699604743	-0.31061876	4.4263377	0
AC055733.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ASTE1	0.035458546	0.031618275	0.03631840796019901	0.041560765	0.0616600790513834	0.39337504	0.9900716	0
NEK11	0.020969182	0.018893158	0.021393034825870648	0.024268277	0.03557312252964427	0.35952437	0.5897902	0
AC116424.1	0.0004019644	0.0006549316	0.0004975124378109452	1.2369128e-09	0.0	-2.9163282	0.49835086	0
AC010210.1	0.004937909	0.0032953063	0.003482587064676617	0.0075479615	0.011857707509881422	1.1715335	1.1473236	0
NUDT16	0.14030997	0.13734418	0.14626865671641792	0.14503004	0.20316205533596837	0.07850038	0.2938433	0
AC107027.3	0.0022666908	0.0020943806	0.001990049751243781	0.002540319	0.003952569169960474	0.26689845	0.10910909	0
MRPL3	0.2894069	0.24600868	0.2512437810945274	0.35835135	0.44031620553359685	0.5424818	11.670592	1
AC107027.1	0.00027079167	0.00044120481	0.0004975124378109452	1.2369128e-09	0.0	-2.436157	0.49837446	0
CPNE4	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ACPP	0.0002815815	0.00045878527	0.0004975124378109452	1.2369128e-09	0.0	-2.4822762	0.49835092	0
DNAJC13	0.26721317	0.2750192	0.27860696517412936	0.25479507	0.3233201581027668	-0.110153325	0.73144674	0
ACAD11	0.047773488	0.04434512	0.04875621890547264	0.053217903	0.08221343873517786	0.262595	0.69731665	0
ACKR4	0.0014927215	0.0017285387	0.001990049751243781	0.0011180917	0.0015810276679841897	-0.5860683	0.2184459	0
UBA5	0.22011316	0.20969298	0.21890547263681592	0.23666184	0.30513833992094863	0.1744701	1.2468195	0
NPHP3	0.27298868	0.2506095	0.2527363184079602	0.30853376	0.38735177865612647	0.29987928	3.7159438	0
NPHP3-AS1	0.00066762883	0.00047494262	0.0004975124378109452	0.00097385194	0.0007905138339920949	0.9013052	0.1902825	0
AC079942.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
TMEM108	0.011592187	0.0026245583	0.0029850746268656717	0.025841257	0.037944664031620556	3.2511542	8.075042	1
TMEM108-AS1	0.00028374148	1.4042598e-09	0.0	0.000734585	0.0007905138339920949	3.0610387	0.49826536	0
BFSP2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
BFSP2-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC022296.4	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CDV3	1.074804	1.0847147	0.7825870646766169	1.0590729	0.8426877470355731	-0.034510553	0.60844743	0
TOPBP1	0.14793807	0.13303222	0.1383084577114428	0.1716307	0.2339920948616601	0.36728823	2.8682098	0
TF	0.00316046	0.0022979195	0.0029850746268656717	0.004530861	0.006324110671936759	0.94949716	0.6174462	0
SRPRB	0.24308391	0.2376576	0.245273631840796	0.25169346	0.33359683794466405	0.082749225	0.4759904	0
AC080128.2	0.00024920682	0.00040603545	0.0004975124378109452	1.2369128e-09	0.0	-2.3392205	0.49835953	0
RAB6B	0.013558686	0.010938069	0.012437810945273632	0.017723298	0.026877470355731226	0.69127655	1.0940071	0
SLCO2A1	0.000591886	1.4042598e-09	0.0	0.0015323507	0.0023715415019762848	4.0288587	0.96363884	0
LINC02000	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
RYK	0.32654566	0.2938973	0.29203980099502486	0.37840843	0.449802371541502	0.3645225	6.237833	0
LINC02004	0.00060802686	0.00035891176	0.0004975124378109452	0.0010038877	0.0015810276679841897	1.2663047	0.37944344	0
AC010207.1	0.0002527107	0.00041174458	0.0004975124378109452	1.2369128e-09	0.0	-2.355406	0.4983511	0
AMOTL2	0.04860754	0.053814366	0.05870646766169154	0.04033051	0.06324110671936758	-0.41522533	1.33149	0
ANAPC13	0.3597852	0.3411977	0.3328358208955224	0.3893067	0.46561264822134385	0.19024698	2.2692657	0
CEP63	0.1958241	0.1823829	0.1890547263681592	0.21717797	0.2893280632411067	0.2517807	1.9980965	0
EPHB1	0.1293421	0.13828275	0.1427860696517413	0.11514313	0.16442687747035573	-0.26398337	1.4406652	0
KY	0.00033542662	0.000546518	0.0004975124378109452	1.2369128e-09	0.0	-2.6926727	0.49834168	0
AC016931.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC092969.1	0.010702996	0.010621951	0.011940298507462687	0.010832668	0.01818181818181818	0.028078048	0.023191683	0
PPP2R3A	0.12715216	0.12946555	0.13681592039800994	0.123483874	0.1715415019762846	-0.06819169	0.23012607	0
AC072039.2	0.001060643	0.0008067501	0.0009950248756218905	0.0014641647	0.0023715415019762848	0.78661555	0.28368267	0
MSL2	0.07660855	0.075611934	0.08308457711442786	0.078185484	0.11699604743083004	0.048224095	0.11606004	0
PCCB	0.10173604	0.10311006	0.10845771144278607	0.099553525	0.1383399209486166	-0.050590836	0.14031807	0
STAG1	0.2780107	0.26329604	0.27064676616915423	0.30137715	0.3739130434782609	0.19481501	1.8280421	0
AC117382.2	0.00076161086	0.0012409978	0.0014925373134328358	1.2369128e-09	0.0	-3.745217	1.0794349	0
AC096992.3	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
SLC35G2	0.22969848	0.24238573	0.24328358208955222	0.20952684	0.2719367588932806	-0.21007638	1.6470648	0
NCK1-DT	0.050474256	0.045800824	0.051741293532338306	0.057896335	0.08142292490118577	0.3374417	0.9995842	0
AC096992.2	0.016026445	0.011786248	0.012935323383084577	0.022764262	0.03399209486166008	0.94380105	1.9605377	0
NCK1	0.3110198	0.29544967	0.291044776119403	0.3357453	0.4126482213438735	0.18439625	1.8543754	0
IL20RB	0.0041119657	0.0033901217	0.003980099502487562	0.005258864	0.0071146245059288534	0.6186498	0.38923422	0
IL20RB-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
SOX14	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
LINC01210	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC007159.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CLDN18	0.0003211819	0.0005233083	0.0004975124378109452	1.2369128e-09	0.0	-2.639928	0.498371	0
AC016252.1	0.0009805678	0.0009803813	0.0009950248756218905	0.0009809795	0.0015810276679841897	0.0007986383	0.000204884	0
DZIP1L	0.018146055	0.01727294	0.019402985074626865	0.019533996	0.0308300395256917	0.17651193	0.22276357	0
A4GNT	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
DBR1	0.099512234	0.09337312	0.09800995024875622	0.10926723	0.1541501976284585	0.22655699	0.9402431	0
ARMC8	0.14359462	0.13208093	0.14129353233830846	0.16189726	0.22292490118577074	0.29345536	1.9232423	0
NME9	0.00093758764	0.0015277261	0.0014925373134328358	1.2369128e-09	0.0	-4.0247684	1.0254076	0
MRAS	0.048762295	0.048872255	0.0527363184079602	0.048583385	0.07035573122529644	-0.008535157	0.014285393	0
ESYT3	0.00013932356	1.4042598e-09	0.0	0.00036069282	0.0007905138339920949	2.203785	0.4982615	0
CEP70	0.023979975	0.015508293	0.015422885572139304	0.037441153	0.05375494071146245	1.2661602	4.1195273	0
FAIM	0.14482063	0.14420092	0.1537313432835821	0.14581284	0.2015810276679842	0.01602629	0.050047938	0
PIK3CB	0.07191685	0.07486277	0.08258706467661692	0.06722933	0.09802371541501977	-0.15493919	0.44393033	0
LINC01391	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
FOXL2	0.0007403618	0.00065221835	0.0004975124378109452	0.0008804595	0.0015810276679841897	0.38230646	0.09681262	0
FOXL2NB	0.00046902825	0.00045878527	0.0004975124378109452	0.00048528926	0.0007905138339920949	0.066855855	0.013969812	0
PRR23A	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
MRPS22	0.25896072	0.2394983	0.23980099502487562	0.28987244	0.3652173913043478	0.275298	2.9500759	0
PRR23B	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
PRR23C	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
BPESC1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
PISRT1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC024933.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC024933.1	0.0019471772	0.0017069667	0.001990049751243781	0.0023286554	0.003952569169960474	0.42658803	0.18295603	0
COPB2	0.67149585	0.6577291	0.5651741293532339	0.69337076	0.6940711462450593	0.07612224	1.084158	0
AC046134.2	0.028321046	0.026961042	0.030845771144278607	0.030482408	0.04743083003952569	0.17648469	0.29506668	0
RBP2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC097103.1	0.00054056104	1.4042598e-09	0.0	0.0013994948	0.0015810276679841897	3.9063845	0.7894934	0
RBP1	0.18135163	0.1581803	0.154726368159204	0.21817069	0.27430830039525694	0.46363673	4.792878	0
NMNAT3	0.0056439005	0.0036902127	0.003980099502487562	0.008748465	0.014229249011857707	1.2231483	1.383227	0
AC110716.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC110716.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC016933.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CLSTN2	0.003951272	0.0013792103	0.0014925373134328358	0.008038073	0.011067193675889328	2.45986	2.2401762	0
AC010181.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC010181.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
CLSTN2-AS1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
TRIM42	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC121333.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
SLC25A36	0.38859347	0.35631865	0.34776119402985073	0.43986467	0.509090909090909	0.3038149	5.541145	0
AC108727.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
SPSB4	0.0036463013	0.0008833195	0.0009950248756218905	0.008036488	0.011857707509881422	3.0486739	2.9420595	0
AC108727.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
PXYLP1	0.005414409	0.0030458237	0.0029850746268656717	0.009178019	0.014229249011857707	1.560379	1.7892596	0
AC022215.2	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
AC117383.1	-2.0154403e-09	1.4042598e-09	0.0	1.2369128e-09	0.0	-2.407759e-06	3.4487138	0
ZBTB38	0.3478434	0.33982655	0.3338308457711443	0.36056823	0.433201581027668	0.085449286	0.6464037	0
RASA2	0.16690563	0.15093307	0.1562189054726368	0.19229016	0.2545454545454545	0.34917054	2.866569	0
