gene	mean	EC_2_mean	EC_2_positive_frac	EC_3_mean	EC_3_positive_frac	log2FC	-log10 p-val	is_significant
TUBA1C	0.7033839	0.74916506	0.6956521739130435	0.63793594	0.5909604519774011	-0.2318385	4.4999933	0
AC010173.1	0.0054184007	0.002885702	0.0047430830039525695	0.009038547	0.012429378531073447	1.6138946	1.339886	0
AC125611.3	0.0006093597	0.0005561406	0.0007905138339920949	0.00068542745	0.0011299435028248588	0.25947303	0.053763017	0
AC125611.4	0.00029949986	1.2369128e-09	0.0	0.0007275964	0.0011299435028248588	3.0489094	0.49814776	0
PRPH	0.0008380851	0.0014244178	0.0015810276679841897	1.0477379e-09	0.0	-3.9301713	0.8025605	0
TROAP	0.016925799	0.02195792	0.02924901185770751	0.0097338725	0.013559322033898305	-1.1654652	1.9827486	0
C1QL4	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
DNAJC22	0.0036407253	0.003932255	0.006324110671936759	0.00322386	0.004519774011299435	-0.2787271	0.12449207	0
SPATS2	0.55597395	0.5659875	0.5952569169960474	0.54165035	0.5514124293785311	-0.06339692	0.5204922	0
AC020612.4	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KCNH3	0.00063240173	0.0010748215	0.0015810276679841897	1.0477379e-09	0.0	-3.5543544	0.795774	0
MCRS1	0.18930733	0.208168	0.2735177865612648	0.16235578	0.20112994350282487	-0.35839406	2.5350885	0
PRPF40B	0.04719528	0.052011248	0.0766798418972332	0.04031175	0.05084745762711865	-0.36681995	0.8076327	0
AC020612.3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
FAM186B	0.0009701006	0.0016488594	0.0023715415019762848	1.0477379e-09	0.0	-4.1283274	1.0430641	0
FMNL3	0.58923465	0.6091176	0.633201581027668	0.5608025	0.5570621468926553	-0.11920757	1.3442243	0
TMBIM6	1.6550665	1.7169392	0.9707509881422924	1.5666276	0.9446327683615819	-0.1321686	9.751526	0
NCKAP5L	0.106952384	0.11512072	0.16047430830039525	0.09527035	0.12655367231638417	-0.27278736	1.0281157	0
BCDIN3D-AS1	0.0009863303	0.0016764435	0.0023715415019762848	1.0477379e-09	0.0	-4.1509047	1.022619	0
BCDIN3D	0.04420649	0.05185558	0.0766798418972332	0.033273447	0.04406779661016949	-0.638578	1.8530098	0
AC131157.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
FAIM2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
LINC02395	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
LINC02396	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AQP2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC025154.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC025154.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AQP5	0.00030073198	0.0005111139	0.0007905138339920949	1.0477379e-09	0.0	-2.611426	0.49826506	0
AQP6	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
RACGAP1	0.02626683	0.029280819	0.0466403162055336	0.021959322	0.02937853107344633	-0.41348624	0.65314174	0
ASIC1	0.0059191952	0.0062583694	0.009486166007905139	0.0054342384	0.007909604519774011	-0.20027205	0.1132422	0
SMARCD1	0.38765082	0.38994777	0.4679841897233202	0.38435593	0.42033898305084744	-0.020832581	0.10254955	0
GPD1	0.00039272115	1.2369128e-09	0.0	0.0009540662	0.0011299435028248588	3.3978758	0.49815413	0
COX14	0.5525674	0.6245541	0.6458498023715415	0.44965732	0.480225988700565	-0.4739108	13.488676	0
AC074032.1	0.07407291	0.07981775	0.11620553359683794	0.065858155	0.08700564971751412	-0.2769649	0.7933429	0
CERS5	0.19533849	0.20604421	0.28221343873517785	0.18004315	0.22824858757062147	-0.19451019	1.0502003	0
LIMA1	0.69569165	0.83441657	0.7652173913043478	0.49738833	0.5073446327683616	-0.746278	41.620476	1
AC008147.2	0.048136394	0.072558835	0.10592885375494071	0.0132283345	0.01807909604519774	-2.4466417	15.403008	1
AC008147.1	0.00044329435	0.00075341354	0.0007905138339920949	1.0477379e-09	0.0	-3.09323	0.49825385	0
FAM186A	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
LARP4	0.25978523	0.29100734	0.3675889328063241	0.21515894	0.25536723163841807	-0.43547797	4.711649	0
DIP2B	0.1560237	0.15979688	0.22371541501976286	0.1506305	0.19887005649717515	-0.08517037	0.29269364	0
ATF1	0.099101156	0.10120773	0.14150197628458497	0.09608359	0.12655367231638417	-0.0748816	0.1807714	0
TMPRSS12	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
METTL7A	0.028428214	0.04631589	0.06798418972332015	0.0028607443	0.004519774011299435	-3.970587	15.276702	1
AC008121.2	0.00027287696	0.00046377134	0.0007905138339920949	1.0477379e-09	0.0	-2.495095	0.4982817	0
HIGD1C	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC008121.3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
SLC11A2	0.0708943	0.07422891	0.10988142292490119	0.066124745	0.08700564971751412	-0.1665531	0.38699773	0
LETMD1	0.11372399	0.1117689	0.16126482213438736	0.116512224	0.15028248587570622	0.059909984	0.15322408	0
CSRNP2	0.09000439	0.10279317	0.14703557312252966	0.071717724	0.09717514124293786	-0.5187354	2.4315224	0
TFCP2	0.10171065	0.10756015	0.15177865612648223	0.093343064	0.12655367231638417	-0.20432484	0.67060226	0
POU6F1	0.01553854	0.016657105	0.02292490118577075	0.013940578	0.01807909604519774	-0.25517055	0.2410865	0
AC139768.1	0.020684756	0.022547927	0.03162055335968379	0.018022394	0.02711864406779661	-0.3216054	0.40407196	0
DAZAP2	0.53729326	0.52117157	0.5723320158102767	0.5603257	0.5774011299435028	0.1044879	1.0351565	0
SMAGP	0.4487677	0.41147557	0.46877470355731227	0.5020603	0.5163841807909605	0.2869907	4.1556296	0
BIN2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
CELA1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
GALNT6	0.046395876	0.044381794	0.06403162055335969	0.049275022	0.06779661016949153	0.15056635	0.2609919	0
SLC4A8	0.014707379	0.017554644	0.02766798418972332	0.010638419	0.01694915254237288	-0.7172662	1.0243217	0
AC107031.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
SCN8A	0.029707026	0.035626467	0.05059288537549407	0.021246633	0.030508474576271188	-0.74298483	1.6743405	0
AC068987.1	0.013623653	0.016078146	0.02450592885375494	0.010116119	0.01694915254237288	-0.6631991	0.8577211	0
C12orf81	0.0015822719	0.0026893085	0.003952569169960474	1.0477379e-09	0.0	-4.8018208	1.5675223	0
AC068987.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
FIGNL2	0.080005325	0.072831646	0.10592885375494071	0.090256	0.11864406779661017	0.30907536	1.0011913	0
AC068987.3	0.037611507	0.027396435	0.039525691699604744	0.052213065	0.06666666666666667	0.9279268	2.7420037	0
FIGNL2-DT	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
ANKRD33	0.0032916046	0.0017866698	0.0031620553359683794	0.0054427483	0.007909604519774011	1.5547595	0.9619282	0
ACVRL1	0.46388295	0.45566872	0.5225296442687747	0.4756116	0.4994350282485876	0.061785325	0.42750964	0
ACVR1B	0.055792935	0.05387778	0.0774703557312253	0.05853067	0.0768361581920904	0.11928992	0.21528614	0
GRASP	0.3068186	0.2086928	0.27430830039525694	0.44707742	0.4598870056497175	1.0987754	28.526056	1
NR4A1	0.20002143	0.13117874	0.17786561264822134	0.29842982	0.3073446327683616	1.1852417	18.052973	1
AC025259.3	0.0042571938	0.0012872494	0.0015810276679841897	0.00850227	0.011299435028248588	2.6324904	1.8707347	0
ATG101	0.28001153	0.31890222	0.4015810276679842	0.2244197	0.27231638418079096	-0.5067244	6.9840417	1
AC025259.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
SMIM41	0.00042802206	1.2369128e-09	0.0	0.0010398251	0.0011299435028248588	3.5107229	0.49814627	0
AC078864.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
LINC00592	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT80	0.0031955726	0.0054311156	0.007905138339920948	1.0477379e-09	0.0	-5.7894835	2.6627336	0
C12orf80	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT7	0.00032061644	1.2369128e-09	0.0	0.00077889627	0.0011299435028248588	3.1356752	0.4981454	0
KRT7-AS	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT86	0.0008223492	0.0013976571	0.0015810276679841897	1.0477379e-09	0.0	-3.9046204	0.64001095	0
AC021066.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT81	0.002829199	0.004808425	0.007905138339920948	1.0477379e-09	0.0	-5.617173	2.6155741	0
AC121757.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC121757.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT83	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT85	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT84	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC078865.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT82	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC055736.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT75	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT6B	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT6C	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT6A	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT5	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT71	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT74	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT72	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT73-AS1	0.00010809153	0.00018372212	0.0007905138339920949	1.0477379e-09	0.0	-1.5044636	0.49824718	0
KRT73	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT1	0.00028526806	0.00048483134	0.0007905138339920949	1.0477379e-09	0.0	-2.5480056	0.49825794	0
KRT77	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC055716.3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT76	0.00020601513	0.00035013267	0.0007905138339920949	1.0477379e-09	0.0	-2.1703353	0.49827248	0
KRT3	0.002555474	0.004343201	0.0071146245059288534	1.0477379e-09	0.0	-5.473512	2.2658117	0
KRT4	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
KRT79	0.0006892669	0.0011714698	0.0023715415019762848	1.0477379e-09	0.0	-3.66841	1.0353056	0
KRT78	0.0006112677	0.001038902	0.0015810276679841897	1.0477379e-09	0.0	-3.5095565	0.7961091	0
KRT8	0.42054674	0.40156814	0.46877470355731227	0.44766206	0.47570621468926555	0.15672825	1.435992	0
KRT18	0.7493965	0.8277351	0.7367588932806324	0.63741297	0.607909604519774	-0.37688878	12.608336	0
EIF4B	0.88256997	0.81136185	0.7494071146245059	0.984349	0.8067796610169492	0.27879325	10.386129	0
AC068888.2	0.012608815	0.01388744	0.020553359683794466	0.010782044	0.014689265536723164	-0.36218226	0.33891776	0
AC068888.1	0.027835818	0.022872915	0.03241106719367589	0.034930117	0.04971751412429379	0.60866195	1.2017835	0
TNS2	0.27974987	0.31705698	0.3897233201581028	0.22642113	0.2711864406779661	-0.4855514	6.234339	0
SPRYD3	0.07883068	0.071126655	0.10592885375494071	0.089839466	0.12203389830508475	0.33653706	1.1457835	0
IGFBP6	0.12077418	0.048112158	0.07430830039525692	0.2246344	0.23954802259887006	2.220752	27.041756	1
SOAT2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
CSAD	0.13057184	0.13598824	0.18102766798418973	0.122827105	0.15932203389830507	-0.14673927	0.49384454	0
AC073573.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
ZNF740	0.068874955	0.076773055	0.11304347826086956	0.057582904	0.07344632768361582	-0.41433415	1.3435856	0
ITGB7	0.0007721656	0.00051186176	0.0007905138339920949	0.0011442231	0.0011299435028248588	1.0239675	0.21182193	0
RARG	0.05256935	0.036538824	0.052964426877470355	0.07548326	0.096045197740113	1.0446936	4.546374	0
AC021072.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
MFSD5	0.11745819	0.13821685	0.19604743083003953	0.087779745	0.11977401129943503	-0.65437436	4.692322	0
ESPL1	0.0043545743	0.0034949312	0.006324110671936759	0.0055832076	0.006779661016949152	0.66074115	0.35260546	0
PFDN5	2.032956	2.074099	0.9905138339920949	1.9741548	0.9898305084745763	-0.07124607	6.398801	0
AC073611.1	0.03573168	0.049728073	0.07193675889328063	0.015726397	0.022598870056497175	-1.654626	6.6539445	1
C12orf10	0.34987584	0.3545909	0.4300395256916996	0.34312743	0.3954802259887006	-0.04739746	0.249655	0
AAAS	0.094669	0.100931525	0.1399209486166008	0.08571099	0.11073446327683616	-0.23557128	0.74710774	0
SP7	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
SP1	0.1828809	0.18690851	0.25375494071146243	0.1771289	0.21807909604519773	-0.07749009	0.2809344	0
AMHR2	0.0015702776	1.2369128e-09	0.0	0.0038147962	0.003389830508474576	5.2908473	0.9862889	0
PRR13	0.4633087	0.46153408	0.5272727272727272	0.4658328	0.4937853107344633	0.01337209	0.07184986	0
PCBP2	1.5775677	1.6370827	0.9636363636363636	1.4925065	0.9423728813559322	-0.13338144	9.0106945	0
PCBP2-OT1	0.0046422714	0.0061227097	0.009486166007905139	0.0025260365	0.003389830508474576	-1.2446558	0.90496415	0
MAP3K12	0.12712266	0.119113855	0.16363636363636364	0.13856561	0.16836158192090395	0.2180581	0.80494946	0
AC023509.3	0.0068077287	0.007737143	0.010276679841897233	0.0054790475	0.006779661016949152	-0.49030897	0.30160126	0
TARBP2	0.115807205	0.13151127	0.1865612648221344	0.093353644	0.12090395480225989	-0.49396023	2.787895	0
NPFF	0.017179485	0.020525258	0.03241106719367589	0.012397986	0.015819209039548022	-0.72271657	1.0585341	0
ATF7	0.31614828	0.3369072	0.4126482213438735	0.28647044	0.3333333333333333	-0.23388961	2.0524387	0
AC023509.2	0.018540347	0.011159258	0.015810276679841896	0.029091176	0.03615819209039548	1.3744205	2.607807	0
AC023509.6	0.0005784588	0.0005038312	0.0007905138339920949	0.0006851265	0.0011299435028248588	0.37877986	0.08028892	0
ATP5MC2	1.8141673	1.8629857	0.9897233201581027	1.7443899	0.9740112994350283	-0.09488884	7.2689543	0
CALCOCO1	0.23417152	0.22588497	0.30434782608695654	0.24602354	0.29265536723163843	0.1231557	0.61457497	0
AC076968.2	0.0067904154	0.0004297695	0.0007905138339920949	0.01588218	0.021468926553672316	4.9149556	4.398549	0
CISTR	0.006835165	0.0040953285	0.005533596837944664	0.010751346	0.014689265536723164	1.3710183	1.2719277	0
AC076968.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
HOXC13-AS	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
HOXC13	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
HOXC12	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
HOTAIR	0.004124604	0.006118694	0.009486166007905139	0.0012741621	0.0022598870056497176	-2.1780596	1.6230202	0
HOXC11	0.0023100998	0.0039261617	0.0071146245059288534	1.0477379e-09	0.0	-5.331318	2.3484006	0
HOXC-AS3	0.00050855667	0.0008643337	0.0015810276679841897	1.0477379e-09	0.0	-3.2695174	0.7942454	0
HOXC10	0.012254386	0.017609423	0.026877470355731226	0.0046008597	0.005649717514124294	-1.9135207	3.1547372	0
HOXC6	0.014516291	0.022075612	0.03557312252964427	0.0037119163	0.005649717514124294	-2.5403855	5.8584795	1
HOXC-AS2	0.0010886703	0.001850381	0.0031620553359683794	1.0477379e-09	0.0	-4.285669	1.2911663	0
HOXC9	0.13403946	0.19617991	0.25296442687747034	0.0452223	0.05423728813559322	-2.1146195	32.853004	1
HOXC-AS1	0.002310452	0.0027071952	0.0047430830039525695	0.0017432793	0.0022598870056497176	-0.6068548	0.24982435	0
HOXC8	0.013786197	0.021564562	0.03320158102766799	0.002668744	0.003389830508474576	-2.9680336	6.1362066	1
HOXC4	0.0046815127	0.007615542	0.011857707509881422	0.00048753945	0.0011299435028248588	-3.71501	3.0200696	0
AC012531.1	0.00055617414	0.00094526465	0.0015810276679841897	1.0477379e-09	0.0	-3.3857813	0.7948854	0
HOXC5	0.0005209522	0.00034947132	0.0007905138339920949	0.00076605246	0.0011299435028248588	0.9462253	0.2070066	0
AC023794.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC023794.3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
FAM242C	0.0003967852	0.0006743664	0.0007905138339920949	1.0477379e-09	0.0	-2.9530013	0.49825615	0
SMUG1	0.09517279	0.09830244	0.14150197628458497	0.09069344	0.12090395480225989	-0.11610606	0.30014628	0
LINC02381	0.0043637836	0.0041712336	0.0071146245059288534	0.0046388377	0.005649717514124294	0.14988044	0.06622973	0
AC023794.6	0.00021113607	0.00035883626	0.0007905138339920949	1.0477379e-09	0.0	-2.1979644	0.49825427	0
AC023794.5	0.00023833124	0.00040505728	0.0007905138339920949	1.0477379e-09	0.0	-2.336432	0.49825537	0
AC023794.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
CBX5	0.6328311	0.7124389	0.6980237154150197	0.5190298	0.5254237288135594	-0.4568734	14.71441	0
SCAT2	0.0007572894	0.00082940125	0.0007905138339920949	0.0006542075	0.0011299435028248588	-0.30134016	0.06133436	0
AC078778.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
HNRNPA1	1.5185133	1.6303849	0.9628458498023715	1.3586154	0.8847457627118644	-0.26305777	21.960112	0
NFE2	0.00018003493	0.0003059766	0.0007905138339920949	1.0477379e-09	0.0	-2.0213816	0.4982466	0
COPZ1	0.59025866	0.6300747	0.6592885375494071	0.53333455	0.5480225988700564	-0.2404405	4.4750185	0
AC079313.2	0.011631007	0.012483849	0.017391304347826087	0.010412501	0.013559322033898305	-0.25946736	0.20798282	0
AC079313.1	0.00072860566	0.00037888868	0.0007905138339920949	0.0012284756	0.0022598870056497176	1.4720094	0.43055317	0
GPR84	0.00034970732	1.2369128e-09	0.0	0.000849569	0.0011299435028248588	3.247255	0.49814475	0
ZNF385A	0.038957376	0.052340735	0.07588932806324111	0.019828305	0.02711864406779661	-1.3958689	5.6798916	1
ITGA5	0.8662276	0.7319621	0.7035573122529645	1.0581406	0.8067796610169492	0.5316298	32.3806	1
LINC01154	0.0016930562	0.00055426575	0.0007905138339920949	0.003320821	0.004519774011299435	2.386394	0.8996755	0
GTSF1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
NCKAP1L	0.005104665	0.005344548	0.008695652173913044	0.0047616065	0.006779661016949152	-0.16337913	0.08473074	0
AC068789.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
PDE1B	0.038640406	0.06510389	0.091699604743083	0.0008148994	0.0011299435028248588	-6.155201	24.106743	1
PPP1R1A	0.007967975	0.011063736	0.017391304347826087	0.0035433422	0.004519774011299435	-1.6154854	1.8237233	0
LACRT	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
DCD	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC079310.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
MUCL1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
TESPA1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC027287.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
NEUROD4	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR9K2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR10A7	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C74	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C6	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C75	0.0019871942	0.002105904	0.0023715415019762848	0.0018175149	0.0022598870056497176	-0.20213231	0.05916034	0
OR6C65	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C76	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC122685.1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C70	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C68	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR6C4	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR2AP1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
OR10P1	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
AC009779.5	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
METTL7B	0.00061189564	0.00036069282	0.0007905138339920949	0.0009709509	0.0011299435028248588	1.2170153	0.25503582	0
ITGA7	0.0047804643	0.007193723	0.011067193675889328	0.0013308786	0.0022598870056497176	-2.349754	2.1037211	0
BLOC1S1	0.9239929	1.02569	0.841106719367589	0.77862304	0.6983050847457627	-0.39755315	20.385038	0
RDH5	0.021571448	0.02693458	0.042687747035573126	0.013906386	0.01807909604519774	-0.94872135	1.8980969	0
CD63	2.9663742	3.043813	1.0	2.8556871	0.9988700564971752	-0.092038654	26.65339	0
AC009779.2	0.02868433	0.02440205	0.037944664031620556	0.034805827	0.04858757062146893	0.51056546	0.9696576	0
GDF11	0.2156154	0.23844944	0.3098814229249012	0.18298432	0.2271186440677966	-0.3817801	3.2015946	0
SARNP	0.6362801	0.66228884	0.6758893280632411	0.5990941	0.5932203389830508	-0.144655	2.0580502	0
AC073487.1	0.00059001707	0.0010027842	0.0015810276679841897	1.0477379e-09	0.0	-3.4630635	0.7867859	0
ORMDL2	0.38509035	0.40760416	0.4766798418972332	0.35289627	0.39322033898305087	-0.20786972	2.0755715	0
DNAJC14	0.06485769	0.06409447	0.09881422924901186	0.065947056	0.08700564971751412	0.041045308	0.073848866	0
MMP19	0.00576082	0.0064737834	0.008695652173913044	0.004741598	0.007909604519774011	-0.44124064	0.28088427	0
PYM1	0.20622763	0.24460335	0.3256916996047431	0.15138072	0.18983050847457628	-0.6918997	8.818892	1
DGKA	0.08407556	0.06845354	0.09723320158102766	0.106402226	0.13220338983050847	0.6355804	3.0814412	0
AC025162.2	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
PMEL	0.00478992	0.0042749518	0.005533596837944664	0.0055258344	0.007909604519774011	0.36279997	0.18707027	0
CDK2	0.044392362	0.04342036	0.0616600790513834	0.045782078	0.0655367231638418	0.07624019	0.11765235	0
AC025162.1	0.00030906647	1.2369128e-09	0.0	0.00075083703	0.0011299435028248588	3.088865	0.4981471	0
RAB5B	0.24985412	0.31318644	0.38735177865612647	0.15933067	0.207909604519774	-0.97455305	20.156239	1
SUOX	0.042126775	0.057360128	0.08695652173913043	0.0203533	0.02937853107344633	-1.4902276	7.1208344	1
IKZF4	0.04416002	0.057998557	0.08458498023715415	0.024380201	0.03389830508474576	-1.246887	5.3108616	1
AC034102.8	0.0009075503	0.0007812904	0.0015810276679841897	0.0010880993	0.0011299435028248588	0.430966	0.09603842	0
AC034102.3	1.4260877e-09	1.2369128e-09	0.0	1.0477379e-09	0.0	-2.751725e-06	3.8628373	0
RPS26	2.4394283	2.372406	0.9984189723320158	2.5352273	0.9977401129943503	0.0957603	19.707775	0
ERBB3	0.0006607924	0.0011230743	0.0015810276679841897	1.0477379e-09	0.0	-3.612425	0.8030283	0
PA2G4	0.7936549	0.85188496	0.7762845849802371	0.71041596	0.6745762711864407	-0.26196095	7.9322495	0
