Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	calcium ion transport into cytosol (GO:0060402)	2/21	4.885387e-03	3.399273e-02	0	0	2.135446e+01	1.136379e+02	RYR2;SLC8A1
GO_Biological_Process_2021	calcium-mediated signaling using intracellular calcium source (GO:0035584)	2/21	4.885387e-03	3.399273e-02	0	0	2.135446e+01	1.136379e+02	RYR2;VCAM1
GO_Biological_Process_2021	cellular response to decreased oxygen levels (GO:0036294)	3/69	5.004401e-03	3.434054e-02	0	0	9.294283e+00	4.923588e+01	FAM162A;BNIP3;PGK1
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	3/69	5.004401e-03	3.434054e-02	0	0	9.294283e+00	4.923588e+01	MYOM1;EZR;TTN
GO_Biological_Process_2021	regulation of vacuole organization (GO:0044088)	2/22	5.356497e-03	3.633539e-02	0	0	2.028571e+01	1.060830e+02	ENO1;ENO3
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	4/140	5.368142e-03	3.633539e-02	0	0	6.055147e+00	3.165191e+01	ACTN2;PKP2;ATP1B1;EZR
GO_Biological_Process_2021	response to gamma radiation (GO:0010332)	2/24	6.358547e-03	4.217836e-02	0	0	1.843970e+01	9.326719e+01	MAP3K20;CRYAB
GO_Biological_Process_2021	positive regulation of p38MAPK cascade (GO:1900745)	2/24	6.358547e-03	4.217836e-02	0	0	1.843970e+01	9.326719e+01	BMP2;EMC10
GO_Biological_Process_2021	potassium ion homeostasis (GO:0055075)	2/24	6.358547e-03	4.217836e-02	0	0	1.843970e+01	9.326719e+01	ATP1A1;ATP1B1
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	3/77	6.789055e-03	4.393993e-02	0	0	8.286152e+00	4.136815e+01	BMP2;BNIP3;ALPK2
GO_Biological_Process_2021	inorganic cation import across plasma membrane (GO:0098659)	3/77	6.789055e-03	4.393993e-02	0	0	8.286152e+00	4.136815e+01	ATP1A1;ATP1B1;SLC8A1
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential (GO:0098901)	2/25	6.889074e-03	4.393993e-02	0	0	1.763709e+01	8.779423e+01	RYR2;PKP2
GO_Biological_Process_2021	negative regulation of ion transport (GO:0043271)	2/25	6.889074e-03	4.393993e-02	0	0	1.763709e+01	8.779423e+01	PLN;ACTN2
GO_Biological_Process_2021	in utero embryonic development (GO:0001701)	2/25	6.889074e-03	4.393993e-02	0	0	1.763709e+01	8.779423e+01	BMP2;MYH6
GO_Biological_Process_2021	positive regulation of release of cytochrome c from mitochondria (GO:0090200)	2/25	6.889074e-03	4.393993e-02	0	0	1.763709e+01	8.779423e+01	FAM162A;BNIP3
GO_Biological_Process_2021	regulation of neuron differentiation (GO:0045664)	3/79	7.286866e-03	4.618110e-02	0	0	8.067282e+00	3.970459e+01	BMP2;NREP;NKX2-5
GO_Biological_Process_2021	regulation of potassium ion transmembrane transporter activity (GO:1901016)	2/26	7.438995e-03	4.623409e-02	0	0	1.690136e+01	8.283390e+01	ACTN2;ATP1B1
GO_Biological_Process_2021	endothelial cell development (GO:0001885)	2/26	7.438995e-03	4.623409e-02	0	0	1.690136e+01	8.283390e+01	COL18A1;EZR
GO_Biological_Process_2021	positive regulation of ion transmembrane transporter activity (GO:0032414)	2/26	7.438995e-03	4.623409e-02	0	0	1.690136e+01	8.283390e+01	ACTN2;ATP1B1
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	8/566	7.481094e-03	4.623409e-02	0	0	3.014181e+00	1.475555e+01	COL18A1;MYOCD;BMP2;FABP3;BNIP3;ENO1;CRYAB;RTN4
GO_Biological_Process_2021	regulation of organelle organization (GO:0033043)	3/80	7.543674e-03	4.633306e-02	0	0	7.962110e+00	3.891120e+01	NEXN;PDE4DIP;EZR
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	6/351	8.391946e-03	5.122691e-02	0	0	3.617946e+00	1.729553e+01	TMOD1;COL18A1;ACTC1;TPM1;MYH6;TRDN
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	2/28	8.596207e-03	5.152546e-02	0	0	1.559969e+01	7.419888e+01	PLN;TRDN
GO_Biological_Process_2021	cytosolic calcium ion transport (GO:0060401)	2/28	8.596207e-03	5.152546e-02	0	0	1.559969e+01	7.419888e+01	RYR2;SLC8A1
GO_Biological_Process_2021	leukocyte cell-cell adhesion (GO:0007159)	2/28	8.596207e-03	5.152546e-02	0	0	1.559969e+01	7.419888e+01	VCAM1;EZR
GO_Biological_Process_2021	sodium ion transmembrane transport (GO:0035725)	3/87	9.491120e-03	5.654889e-02	0	0	7.296024e+00	3.398049e+01	ATP1A1;ATP1B1;SLC8A1
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	2/30	9.828578e-03	5.821092e-02	0	0	1.448397e+01	6.695156e+01	VCAM1;PKP2
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	5/261	1.003999e-02	5.911116e-02	0	0	4.038651e+00	1.858256e+01	PKP2;CHCHD10;EZR;SH3BGR;RTN4
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	7/482	1.058383e-02	6.194654e-02	0	0	3.078098e+00	1.400051e+01	ACTA2;MYOM1;BMP2;ACTC1;EZR;GAPDH;TTN
GO_Biological_Process_2021	metal ion export (GO:0070839)	2/32	1.113452e-02	6.441192e-02	0	0	1.351701e+01	6.079551e+01	ATP1A1;ATP1B1
GO_Biological_Process_2021	mitochondrial membrane organization (GO:0007006)	2/32	1.113452e-02	6.441192e-02	0	0	1.351701e+01	6.079551e+01	BNIP3;SLC25A4
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	4/175	1.158603e-02	6.663643e-02	0	0	4.807261e+00	2.143055e+01	BNIP3;CHCHD10;CYCS;SLC25A4
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	2/33	1.181460e-02	6.717442e-02	0	0	1.308032e+01	5.805593e+01	CNN1;TPM1
GO_Biological_Process_2021	very long-chain fatty acid metabolic process (GO:0000038)	2/33	1.181460e-02	6.717442e-02	0	0	1.308032e+01	5.805593e+01	HACD1;TECRL
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	6/381	1.223226e-02	6.915396e-02	0	0	3.323404e+00	1.463520e+01	PRDX2;BNIP3;FHL2;HSPB1;NKX2-5;CRYAB
GO_Biological_Process_2021	protein stabilization (GO:0050821)	4/179	1.250263e-02	7.028315e-02	0	0	4.696429e+00	2.057889e+01	ATP1B1;CRYAB;GAPDH;RTN4
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	6/384	1.267452e-02	7.084915e-02	0	0	3.296521e+00	1.439974e+01	ACTA2;MYOM1;BMP2;ACTC1;EZR;TTN
GO_Biological_Process_2021	muscle cell differentiation (GO:0042692)	2/35	1.322798e-02	7.352985e-02	0	0	1.228633e+01	5.314356e+01	MYOCD;NEBL
GO_Biological_Process_2021	positive regulation of stress-activated MAPK cascade (GO:0032874)	3/99	1.345504e-02	7.437649e-02	0	0	6.380155e+00	2.748827e+01	BMP2;ARL6IP5;EMC10
GO_Biological_Process_2021	aortic valve development (GO:0003176)	2/36	1.396092e-02	7.590771e-02	0	0	1.192437e+01	5.093487e+01	BMP2;NKX2-5
GO_Biological_Process_2021	cyclic-nucleotide-mediated signaling (GO:0019935)	2/36	1.396092e-02	7.590771e-02	0	0	1.192437e+01	5.093487e+01	NUDT4;CAP2
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	2/36	1.396092e-02	7.590771e-02	0	0	1.192437e+01	5.093487e+01	HSPB1;MYL9
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	5/286	1.444655e-02	7.812131e-02	0	0	3.674658e+00	1.557063e+01	BMP2;FAM162A;BNIP3;ARL6IP5;MAP3K20
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	3/102	1.457218e-02	7.837469e-02	0	0	6.185879e+00	2.615786e+01	BNIP3;ARL6IP5;PDK1
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	2/37	1.471109e-02	7.869641e-02	0	0	1.158309e+01	4.887084e+01	CNN1;TPM1
GO_Biological_Process_2021	regulation of intracellular transport (GO:0032386)	2/39	1.626241e-02	8.652992e-02	0	0	1.095587e+01	4.512614e+01	MYBPC3;CRYAB
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	3/107	1.654781e-02	8.754209e-02	0	0	5.886994e+00	2.414552e+01	RYR2;TNNT2;TTN
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	4/195	1.662860e-02	8.754209e-02	0	0	4.299520e+00	1.761355e+01	ACTN2;PKP2;ATP1B1;EZR
GO_Biological_Process_2021	positive regulation of cation channel activity (GO:2001259)	2/40	1.706318e-02	8.935719e-02	0	0	1.066702e+01	4.342367e+01	ACTN2;TRDN
GO_Biological_Process_2021	regulation of release of cytochrome c from mitochondria (GO:0090199)	2/41	1.788046e-02	9.314690e-02	0	0	1.039299e+01	4.182187e+01	FAM162A;BNIP3
GO_Biological_Process_2021	calcium ion transmembrane import into cytosol (GO:0097553)	2/42	1.871406e-02	9.647920e-02	0	0	1.013265e+01	4.031256e+01	RYR2;SLC8A1
GO_Biological_Process_2021	potassium ion import across plasma membrane (GO:1990573)	2/42	1.871406e-02	9.647920e-02	0	0	1.013265e+01	4.031256e+01	ATP1A1;ATP1B1
GO_Biological_Process_2021	positive regulation of neuron differentiation (GO:0045666)	2/43	1.956379e-02	1.003401e-01	0	0	9.885017e+00	3.888840e+01	BMP2;NKX2-5
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	5/310	1.975391e-02	1.007956e-01	0	0	3.381363e+00	1.326983e+01	BMP2;FAM162A;BNIP3;ARL6IP5;MAP3K20
GO_Biological_Process_2021	embryonic organ morphogenesis (GO:0048562)	2/44	2.042948e-02	1.018131e-01	0	0	9.649174e+00	3.754278e+01	FBN2;RYR2
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	2/44	2.042948e-02	1.018131e-01	0	0	9.649174e+00	3.754278e+01	HSPB1;MYL9
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	2/44	2.042948e-02	1.018131e-01	0	0	9.649174e+00	3.754278e+01	FBN2;BMP2
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	2/44	2.042948e-02	1.018131e-01	0	0	9.649174e+00	3.754278e+01	ACTN2;ATP1B1
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	3/116	2.046495e-02	1.018131e-01	0	0	5.415656e+00	2.106171e+01	PKM;HSPB1;EMC10
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3/119	2.187430e-02	1.030188e-01	0	0	5.274796e+00	2.016260e+01	FAM162A;ARL6IP5;CYCS
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	3/121	2.284271e-02	1.030188e-01	0	0	5.184868e+00	1.959426e+01	VCAM1;NCAM1;GAPDH
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	2/47	2.312056e-02	1.030188e-01	0	0	9.004535e+00	3.392038e+01	RYR2;NKX2-5
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	4/216	2.321203e-02	1.030188e-01	0	0	3.869497e+00	1.456124e+01	FBN2;COL18A1;VCAN;VCAM1
GO_Biological_Process_2021	epithelium development (GO:0060429)	3/122	2.333557e-02	1.030188e-01	0	0	5.141038e+00	1.931887e+01	BMP2;PGK1;NKX2-5
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	4/217	2.355975e-02	1.030188e-01	0	0	3.851135e+00	1.443488e+01	FBN2;COL18A1;VCAN;VCAM1
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	3/123	2.383420e-02	1.030188e-01	0	0	5.097938e+00	1.904913e+01	BMP2;EMC10;RTN4
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	2/48	2.404833e-02	1.030188e-01	0	0	8.808341e+00	3.283476e+01	MAP3K20;CRYAB
GO_Biological_Process_2021	negative regulation of anion transmembrane transport (GO:1903960)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	ARL6IP5
GO_Biological_Process_2021	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process (GO:1901911)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	adenosine 5'-(hexahydrogen pentaphosphate) metabolic process (GO:1901910)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	ADP transport (GO:0015866)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	SLC25A4
GO_Biological_Process_2021	atrial cardiac muscle tissue morphogenesis (GO:0055009)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	MYH6
GO_Biological_Process_2021	negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	BMP2
GO_Biological_Process_2021	regulation of cardioblast differentiation (GO:0051890)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NKX2-5
GO_Biological_Process_2021	BMP signaling pathway involved in heart development (GO:0061312)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	BMP2
GO_Biological_Process_2021	regulation of cyclase activity (GO:0031279)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	CAP2
GO_Biological_Process_2021	negative regulation of skeletal muscle cell differentiation (GO:2001015)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	MYOCD
GO_Biological_Process_2021	regulation of lyase activity (GO:0051339)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	CAP2
GO_Biological_Process_2021	regulation of mitophagy (GO:1901524)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	SLC25A4
GO_Biological_Process_2021	regulation of morphogenesis of a branching structure (GO:0060688)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	RTN4
GO_Biological_Process_2021	oxaloacetate metabolic process (GO:0006107)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	MDH1
GO_Biological_Process_2021	diadenosine hexaphosphate catabolic process (GO:1901909)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	diadenosine hexaphosphate metabolic process (GO:1901908)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	diadenosine pentaphosphate catabolic process (GO:1901907)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	diadenosine pentaphosphate metabolic process (GO:1901906)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	diphosphoinositol polyphosphate metabolic process (GO:0071543)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NUDT4
GO_Biological_Process_2021	peptidyl-cysteine S-nitrosylation (GO:0018119)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	GAPDH
GO_Biological_Process_2021	positive regulation of amino acid transport (GO:0051957)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	TRH
GO_Biological_Process_2021	positive regulation of cardioblast differentiation (GO:0051891)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NKX2-5
GO_Biological_Process_2021	forebrain regionalization (GO:0021871)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	BMP2
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	HSPB1
GO_Biological_Process_2021	maintenance of animal organ identity (GO:0048496)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	PKP2
GO_Biological_Process_2021	positive regulation of smooth muscle cell differentiation (GO:0051152)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	MYOCD
GO_Biological_Process_2021	positive regulation of toll-like receptor 9 signaling pathway (GO:0034165)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	RTN4
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901228)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	MYOCD
GO_Biological_Process_2021	ventricular cardiac muscle cell differentiation (GO:0055012)	1/5	2.475353e-02	1.030188e-01	0	0	5.024242e+01	1.858360e+02	NKX2-5
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	3/125	2.484876e-02	1.030188e-01	0	0	5.013858e+00	1.852594e+01	PRDX2;TPM1;CYCS
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	3/125	2.484876e-02	1.030188e-01	0	0	5.013858e+00	1.852594e+01	ACTN2;PCDH7;TTN
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	3/125	2.484876e-02	1.030188e-01	0	0	5.013858e+00	1.852594e+01	MYOM1;EZR;TTN
GO_Biological_Process_2021	response to unfolded protein (GO:0006986)	2/49	2.499119e-02	1.031794e-01	0	0	8.620495e+00	3.180301e+01	HSPB7;HSPB1
GO_Biological_Process_2021	negative regulation of transport (GO:0051051)	2/51	2.692148e-02	1.106896e-01	0	0	8.267805e+00	2.988672e+01	ARL6IP5;CRYAB
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	3/131	2.803072e-02	1.112559e-01	0	0	4.777384e+00	1.707654e+01	FAM162A;BNIP3;PGK1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	4/231	2.876253e-02	1.112559e-01	0	0	3.611050e+00	1.281447e+01	FAM162A;BNIP3;GAPDH;RTN4
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	4/231	2.876253e-02	1.112559e-01	0	0	3.611050e+00	1.281447e+01	BNIP3;EEF1A2;HSPB1;GAPDH
GO_Biological_Process_2021	positive regulation of macroautophagy (GO:0016239)	2/53	2.891008e-02	1.112559e-01	0	0	7.942777e+00	2.814575e+01	BNIP3;SLC25A4
GO_Biological_Process_2021	negative regulation of anion transport (GO:1903792)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	TRH
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	CYCS
GO_Biological_Process_2021	negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	NKX2-5
GO_Biological_Process_2021	negative regulation of cardiac muscle cell differentiation (GO:2000726)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	BMP2
GO_Biological_Process_2021	negative regulation of cellular response to hypoxia (GO:1900038)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	ENO1
GO_Biological_Process_2021	negative regulation of cytosolic calcium ion concentration (GO:0051481)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	SLC8A1
GO_Biological_Process_2021	bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	PKP2
GO_Biological_Process_2021	diadenosine polyphosphate catabolic process (GO:0015961)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	NUDT4
GO_Biological_Process_2021	regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	SNTA1
GO_Biological_Process_2021	positive regulation of animal organ morphogenesis (GO:0110110)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	BMP2
GO_Biological_Process_2021	positive regulation of anion transport (GO:1903793)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	TRH
GO_Biological_Process_2021	regulation of relaxation of cardiac muscle (GO:1901897)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	PLN
GO_Biological_Process_2021	glandular epithelial cell differentiation (GO:0002067)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	BMP2
GO_Biological_Process_2021	positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	TPM1
GO_Biological_Process_2021	histamine metabolic process (GO:0001692)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	TRH
GO_Biological_Process_2021	positive regulation of osteoblast proliferation (GO:0033690)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	BMP2
GO_Biological_Process_2021	positive regulation of plasminogen activation (GO:0010756)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	ENO1
GO_Biological_Process_2021	mitochondrial protein catabolic process (GO:0035694)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	BNIP3
GO_Biological_Process_2021	ventricular cardiac muscle cell development (GO:0055015)	1/6	2.963096e-02	1.112559e-01	0	0	4.019192e+01	1.414328e+02	NKX2-5
GO_Biological_Process_2021	cytoplasmic microtubule organization (GO:0031122)	2/54	2.992584e-02	1.119406e-01	0	0	7.789639e+00	2.733410e+01	EZR;TRDN
GO_Biological_Process_2021	mitochondrial transport (GO:0006839)	2/56	3.199942e-02	1.147553e-01	0	0	7.500378e+00	2.581658e+01	BNIP3;SLC25A4
GO_Biological_Process_2021	negative regulation of cardiocyte differentiation (GO:1905208)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	BMP2
GO_Biological_Process_2021	aldehyde biosynthetic process (GO:0046184)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	TPI1
GO_Biological_Process_2021	angiotensin-activated signaling pathway (GO:0038166)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	ACTN2
GO_Biological_Process_2021	regulation of aldosterone biosynthetic process (GO:0032347)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	BMP2
GO_Biological_Process_2021	negative regulation of heart rate (GO:0010459)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PLN
GO_Biological_Process_2021	cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PKP2
GO_Biological_Process_2021	regulation of cortisol biosynthetic process (GO:2000064)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	BMP2
GO_Biological_Process_2021	negative regulation of p38MAPK cascade (GO:1903753)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	EZR
GO_Biological_Process_2021	negative regulation of steroid metabolic process (GO:0045939)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	BMP2
GO_Biological_Process_2021	creatine metabolic process (GO:0006600)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	CKM
GO_Biological_Process_2021	desmosome organization (GO:0002934)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PKP2
GO_Biological_Process_2021	detection of muscle stretch (GO:0035995)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	TTN
GO_Biological_Process_2021	oxygen transport (GO:0015671)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MB
GO_Biological_Process_2021	endothelial cell morphogenesis (GO:0001886)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	COL18A1
GO_Biological_Process_2021	regulation of relaxation of muscle (GO:1901077)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PLN
GO_Biological_Process_2021	establishment of centrosome localization (GO:0051660)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	EZR
GO_Biological_Process_2021	positive regulation of blood circulation (GO:1903524)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	NKX2-5
GO_Biological_Process_2021	positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MYOCD
GO_Biological_Process_2021	regulation of smooth muscle cell differentiation (GO:0051150)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MYOCD
GO_Biological_Process_2021	positive regulation of cytoplasmic translation (GO:2000767)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PKM
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MYOCD
GO_Biological_Process_2021	gland morphogenesis (GO:0022612)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	EZR
GO_Biological_Process_2021	glyceraldehyde-3-phosphate metabolic process (GO:0019682)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	TPI1
GO_Biological_Process_2021	response to alkaloid (GO:0043279)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	RYR2
GO_Biological_Process_2021	intermediate filament bundle assembly (GO:0045110)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	PKP2
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	EZR
GO_Biological_Process_2021	positive regulation of phospholipid biosynthetic process (GO:0071073)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	FABP3
GO_Biological_Process_2021	positive regulation of potassium ion import across plasma membrane (GO:1903288)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	ATP1B1
GO_Biological_Process_2021	maintenance of protein location in extracellular region (GO:0071694)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	FBN2
GO_Biological_Process_2021	maintenance of synapse structure (GO:0099558)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	CHCHD10
GO_Biological_Process_2021	malate metabolic process (GO:0006108)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MDH1
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	1/7	3.448425e-02	1.147553e-01	0	0	3.349158e+01	1.127746e+02	MYOCD
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	6/485	3.486548e-02	1.156372e-01	0	0	2.587971e+00	8.685900e+00	PRDX2;BNIP3;FHL2;HSPB1;NKX2-5;CRYAB
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	2/60	3.631037e-02	1.178221e-01	0	0	6.981703e+00	2.314890e+01	BMP2;SORBS2
