gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
AC092944.3	0.0003733522	0.00012558448	0.00017503938386136881	0.0006733027	0.0006357279084551812	1.7773654	0.72183883	0
VEPH1	0.0034436216	0.0006907959	0.0012252756870295817	0.0067763547	0.008052553507098962	3.1202667	5.885167	1
PTX3	0.003860392	0.0033093947	0.005426220899702433	0.0045280843	0.00572155117609663	0.44089946	0.5782872	0
SLC66A1L	0.001094935	0.0011226762	0.0019254332224750569	0.0010612683	0.00169527442254715	-0.07434107	0.042682607	0
AC084212.1	5.6179844e-05	0.00010257129	0.00017503938386136881	-5.4351403e-09	0.0	-1.0185082	0.49863395	0
AC079943.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC079943.1	4.466947e-05	8.155322e-05	0.00017503938386136881	-5.4351403e-09	0.0	-0.86047095	0.49858996	0
SHOX2	0.0014164372	0.001458787	0.001750393838613688	0.0013650224	0.0012714558169103624	-0.08950109	0.04408696	0
RSRC1	0.23739643	0.24517359	0.3183966392438299	0.2280118	0.23034541216359397	-0.104650766	1.4013934	0
AC106707.1	0.019042127	0.020691065	0.031157010327323646	0.017039694	0.018648018648018648	-0.2786224	0.8405569	0
MLF1	0.7098632	0.75100774	0.680553124453002	0.6600821	0.5467260012714558	-0.1861558	12.00343	0
GFM1	0.23145519	0.23955058	0.3148958515666025	0.22168036	0.23140495867768596	-0.11180078	1.5581671	0
LXN	0.048336785	0.047741383	0.07194118676702257	0.049068213	0.05467260012714558	0.039466802	0.12965503	0
AC080013.4	0.00013689275	0.00014384763	0.00017503938386136881	0.00012858165	0.00021190930281839374	-0.093270294	0.028291639	0
AC080013.6	0.0016092226	0.001779398	0.0024505513740591634	0.0014031813	0.0014833651197287562	-0.32225153	0.2108529	0
RARRES1	0.0055003497	0.0056963046	0.0077017328899002275	0.0052637164	0.006357279084551812	-0.111900404	0.1231805	0
MFSD1	0.065026365	0.062729865	0.09557150358830736	0.06780085	0.07819453273998729	0.111979194	0.59152067	0
AC080013.1	0.0056905434	0.006269557	0.0077017328899002275	0.004990201	0.005297732570459843	-0.32347038	0.36773098	0
AC080013.3	0.0010414326	0.0010517144	0.0019254332224750569	0.0010288346	0.0012714558169103624	-0.028948903	0.014758484	0
AC080013.5	0.0016646554	0.001630098	0.0024505513740591634	0.0017067944	0.0019071837253655435	0.062578656	0.037787393	0
IQCJ-SCHIP1	0.019144256	0.014865689	0.023105198669700684	0.024319543	0.029879211697393517	0.70637745	3.7037022	0
IQCJ	0.00048279215	0.00035558396	0.0005251181515841065	0.0006366791	0.0006357279084551812	0.6933193	0.29450247	0
AC092943.2	0.00067773386	0.0005858568	0.000875196919306844	0.00078885065	0.0010595465140919686	0.3740336	0.18429303	0
IQCJ-SCHIP1-AS1	0.0001660203	9.3178875e-05	0.00017503938386136881	0.00025423104	0.00021190930281839374	0.87475336	0.2580594	0
SCHIP1	0.047828566	0.04586708	0.0651146507964292	0.050213918	0.05679169315532952	0.13035642	0.5602907	0
IL12A-AS1	0.0011712833	0.0017267115	0.0014003150708909505	0.00049868383	0.0006357279084551812	-1.6093825	0.9007425	0
IL12A	0.00010057934	-3.0704541e-09	0.0	0.00022237023	0.00021190930281839374	1.6887629	0.49856442	0
LINC01100	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
C3orf80	0.001123175	0.001021966	0.0015753544547523193	0.0012456088	0.0014833651197287562	0.26223007	0.14918312	0
IFT80	0.15991376	0.16499291	0.22317521442324523	0.15375032	0.16020343293070566	-0.10175078	0.95039505	0
SMC4	0.2751998	0.23898408	0.2525818309119552	0.31908834	0.24920534011443102	0.4168898	12.286963	0
TRIM59	0.109832	0.095596544	0.1284789077542447	0.1270474	0.1279932189023098	0.40996334	6.131791	0
KPNA4	0.470296	0.46629205	0.5317696481708385	0.47520146	0.44098325916507736	0.027299605	0.39117098	0
ARL14	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC069224.1	0.0028890988	0.0038503378	0.004901102748118327	0.0017261875	0.0019071837253655435	-1.1131412	1.354602	0
PPM1L	0.04606849	0.047522504	0.07159110799929984	0.044318385	0.049374867556685735	-0.10048652	0.39498696	0
B3GALNT1	0.06809732	0.055638216	0.08314370733415018	0.083173625	0.08984954439499894	0.57919276	8.065687	1
NMD3	0.1732839	0.1883	0.25345702783126206	0.15509014	0.16613689340962068	-0.27976212	5.536275	0
SPTSSB	0.00053832156	0.00060265634	0.001050236303168213	0.00046026404	0.0006357279084551812	-0.3267124	0.1271121	0
LINC02067	0.0019132992	0.0022208893	0.0029756695256432696	0.0015413418	0.0014833651197287562	-0.4998022	0.38618356	0
AC112491.1	0.00011987726	0.00021894483	0.00035007876772273763	-5.4351403e-09	0.0	-1.6733854	0.8027722	0
OTOL1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC112770.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC131211.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC128685.1	0.000146076	0.00016601494	0.00035007876772273763	0.000122009464	0.00021190930281839374	-0.2608862	0.0969103	0
LINC01192	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC079910.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC01323	0.00028594473	0.00012351814	0.00017503938386136881	0.00048257352	0.0004238186056367875	1.3820482	0.48105866	0
LINC01324	0.005143342	0.005041821	0.0075266935060388585	0.0052667167	0.005509641873278237	0.061760444	0.06343049	0
SI	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC02023	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SLITRK3	0.0008175499	0.00093818625	0.0014003150708909505	0.0006712881	0.000847637211273575	-0.42872345	0.2243961	0
LINC01322	0.00036177537	0.000531419	0.0005251181515841065	0.0001563481	0.00021190930281839374	-1.3004935	0.4638808	0
BCHE	0.23682326	0.25273252	0.2889900227551199	0.2175921	0.20809493536766263	-0.2158929	4.1784573	0
LINC01326	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC069439.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
ZBBX	0.011263151	0.013053597	0.018029056537720987	0.009095852	0.009535918626827717	-0.5164022	1.3287466	0
LINC01327	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SERPINI2	0.00093843	0.0010931874	0.0015753544547523193	0.0007509211	0.000847637211273575	-0.48772332	0.27230296	0
WDR49	0.00074954535	0.0007504563	0.0012252756870295817	0.0007482289	0.0010595465140919686	-0.0037834155	0.001714858	0
PDCD10	0.46719918	0.49331	0.5490985471731139	0.43565547	0.4132231404958678	-0.17926817	7.1588883	0
SERPINI1	0.67165154	0.7988819	0.6261158760721163	0.51767945	0.38927738927738925	-0.62582505	44.55244	1
AC079822.1	0.0057747387	0.007087547	0.0075266935060388585	0.0041860957	0.0042381860563678745	-0.7458354	1.2181208	0
AC026353.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
GOLIM4	1.0825574	1.1661688	0.8162086469455627	0.9813509	0.6993006993006993	-0.24891232	35.58038	0
AC069243.1	0.022164663	0.026569316	0.036933309994748816	0.016824923	0.01822420004238186	-0.65603155	3.4021611	0
AC124893.1	0.00084000453	0.0008764169	0.0014003150708909505	0.00079575257	0.0010595465140919686	-0.124397054	0.060343243	0
LINC02082	0.12908936	0.1367355	0.17048835988097322	0.119811654	0.11676202585293495	-0.1904707	1.8345366	0
AC092954.1	0.02642658	0.032440484	0.04463504288464905	0.019141747	0.020131383767747403	-0.757996	4.912079	0
AC092954.2	0.015046323	0.015434604	0.02205496236653247	0.014572831	0.016317016317016316	-0.0823382	0.15100276	0
LINC01997	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
MECOM	0.03448836	0.03183326	0.043234727813758096	0.037706707	0.03941513032422123	0.24358223	0.9329617	0
AC074033.1	6.122875e-05	-3.0704541e-09	0.0	0.00013533811	0.00021190930281839374	1.2347792	0.49844006	0
AC007849.1	0.00027845468	0.00027403218	0.00035007876772273763	0.00028392603	0.0004238186056367875	0.03766592	0.012237125	0
TERC	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
ACTRT3	0.009617031	0.008732473	0.014178190092770873	0.010688235	0.012926467471922018	0.28856957	0.5853734	0
AC078802.1	0.0025155356	0.0029196914	0.0038508664449501137	0.002027113	0.00169527442254715	-0.50550437	0.4041425	0
MYNN	0.10192635	0.106892996	0.15508489410117277	0.09589186	0.10383555838101292	-0.15653233	1.2991444	0
AC078795.1	0.00089787523	0.00090163836	0.0012252756870295817	0.0008932079	0.0010595465140919686	-0.012194052	0.0052971733	0
LRRC34	0.0031463124	0.0033160646	0.004901102748118327	0.002941692	0.003602458147912693	-0.1674612	0.1487947	0
AC078795.3	0.0005763568	0.0006674389	0.001050236303168213	0.00046595064	0.0004238186056367875	-0.4393756	0.1918766	0
AC078795.2	0.00094485964	0.00092549046	0.001750393838613688	0.0009681464	0.0012714558169103624	0.058795393	0.0304962	0
LRRIQ4	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LRRC31	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SAMD7	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC008040.1	0.00068033085	0.00084280054	0.0012252756870295817	0.00048349646	0.0004238186056367875	-0.69222873	0.35249412	0
SEC62	0.86074996	0.94920486	0.8001050236303168	0.7536839	0.6187751642297097	-0.3327205	44.55244	0
SEC62-AS1	0.0010093002	0.0012546254	0.001050236303168213	0.000712089	0.000847637211273575	-0.7381841	0.34387517	0
GPR160	0.0031815623	0.0032502513	0.005076142131979695	0.0030992688	0.004026276753549481	-0.06652707	0.057778638	0
PHC3	0.19390221	0.21412228	0.26851041484333976	0.16940963	0.1760966306420852	-0.33774126	7.8184867	0
PRKCI	0.17177378	0.17573348	0.23945387712235253	0.16696666	0.1763085399449036	-0.07378591	0.65376717	0
AC073288.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SKIL	0.48861834	0.44984144	0.5062138981270786	0.5356105	0.47446492901038356	0.2517164	13.596508	0
AC073288.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
CLDN11	0.0035408626	0.00324312	0.004901102748118327	0.0039019922	0.004026276753549481	0.25952333	0.23243894	0
SLC7A14-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SLC7A14	0.00076729007	0.0010088468	0.0014003150708909505	0.00047472125	0.0004238186056367875	-0.9481256	0.55467236	0
AC026316.3	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC026316.5	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC026316.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
RPL22L1	0.45701134	0.481154	0.5224925608261859	0.42785373	0.39351557533375714	-0.16934371	5.9667974	0
EIF5A2	0.09299334	0.09107249	0.13005426220899702	0.095297694	0.1048951048951049	0.065355815	0.3593483	0
AC061708.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SLC2A2	0.006324931	0.0031272925	0.004551023980395589	0.010196465	0.01144310235219326	1.6737528	5.099033	1
TNIK	0.3435459	0.3462336	0.4136180640644145	0.34036523	0.32845941936851025	-0.024654917	0.2594927	0
AC092919.1	0.0019978173	0.0016328105	0.002800630141781901	0.00244014	0.0029667302394575123	0.5517942	0.49902326	0
PLD1	0.058190193	0.06109942	0.0875196919306844	0.054667946	0.059546514091968636	-0.16018622	0.8505364	0
TMEM212-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
TMEM212	0.00011916912	0.00021765017	0.00035007876772273763	-5.4351403e-09	0.0	-1.6675173	0.79525083	0
TMEM212-IT1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC055714.1	5.0590177e-05	9.2364506e-05	0.00017503938386136881	-5.4351403e-09	0.0	-0.94392097	0.49862045	0
FNDC3B	0.36537302	0.36911088	0.4270960966217399	0.36092317	0.343928798474253	-0.03235367	0.37335452	0
GHSR	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
TNFSF10	0.0021223722	0.00035409056	0.00017503938386136881	0.004263253	0.004873913964823055	3.264352	4.046148	0
LINC02068	0.000105206265	-3.0704541e-09	0.0	0.00023258003	0.00021190930281839374	1.7337458	0.49846512	0
NCEH1	0.021908687	0.027674166	0.03990897952039209	0.0149214715	0.017800381436745075	-0.88671744	6.3005857	1
AC108667.2	8.7588145e-05	-3.0704541e-09	0.0	0.00019362182	0.00021190930281839374	1.5540035	0.49846604	0
ECT2	0.1131874	0.10025788	0.12305268685454228	0.12882169	0.12396694214876033	0.36134106	4.6678224	0
SPATA16	7.172484e-05	0.00013095664	0.00017503938386136881	-5.4351403e-09	0.0	-1.2077004	0.49857697	0
AC068759.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
NLGN1	0.03322627	0.03888784	0.053737090845440226	0.026374875	0.028819665183301545	-0.55840045	3.8636863	0
NLGN1-AS1	7.971614e-05	-3.0704541e-09	0.0	0.00017622189	0.00021190930281839374	1.465872	0.4984573	0
NAALADL2	0.010637106	0.011848188	0.0162786626991073	0.009171162	0.00974782792964611	-0.3659698	0.7368758	0
NAALADL2-AS3	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
NAALADL2-AS2	8.741793e-05	0.00015961236	0.00035007876772273763	-5.4351403e-09	0.0	-1.3764375	0.7415448	0
AC008180.2	5.0244656e-05	9.1733564e-05	0.00017503938386136881	-5.4351403e-09	0.0	-0.9391814	0.498509	0
NAALADL2-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC104640.1	9.582958e-05	0.0001749811	0.00035007876772273763	-5.4351403e-09	0.0	-1.459411	0.7944102	0
LINC01208	0.00013274016	0.00024246064	0.00035007876772273763	-5.4351403e-09	0.0	-1.7760166	0.77090687	0
LINC01209	0.0026294328	0.0021679439	0.003325748293366007	0.0031888331	0.003178639542275906	0.53619087	0.4640649	0
TBL1XR1	0.6305535	0.59540343	0.6191143007176615	0.6731351	0.5600762873490146	0.17700064	9.873033	0
TBL1XR1-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC00501	0.00057995814	0.00054083805	0.000875196919306844	0.00062731997	0.0006357279084551812	0.1826303	0.07215672	0
AC117465.1	7.222099e-05	-3.0704541e-09	0.0	0.0001596545	0.00021190930281839374	1.3766376	0.4985653	0
LINC00578	0.00042060245	7.6309785e-05	0.00017503938386136881	0.00083729596	0.000847637211273575	2.410392	1.1103524	0
AC026355.3	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC026355.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC02015	6.893933e-05	3.9821905e-05	0.00017503938386136881	0.00010417846	0.00021190930281839374	0.54624027	0.24878632	0
AC007953.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC007953.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC110992.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC117453.1	0.00090719847	0.00060624944	0.001050236303168213	0.0012714348	0.0014833651197287562	0.95743626	0.6379529	0
KCNMB2	0.0032134561	0.0025545126	0.003675827061088745	0.0040119174	0.004873913964823055	0.6313642	0.767918	0
LINC01014	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
KCNMB2-AS1	0.009428423	0.0093217725	0.014003150708909505	0.009557834	0.01144310235219326	0.035701223	0.04879112	0
ZMAT3	0.3445711	0.3658882	0.4115175914580781	0.3188444	0.30091121000211907	-0.19849224	5.530762	0
AC076966.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
PIK3CA	0.12115969	0.123165466	0.172763871871171	0.11871134	0.1279932189023098	-0.053096138	0.32718182	0
KCNMB3	0.020769129	0.01860023	0.027131104498512165	0.023389228	0.026276753549480822	0.3289433	1.0820006	0
ZNF639	0.15239762	0.15448037	0.212147733239979	0.14986111	0.15956770502225048	-0.04376867	0.30211896	0
AC007823.1	0.00082637847	0.00050522276	0.000875196919306844	0.001215065	0.0012714558169103624	1.119596	0.7102195	0
MFN1	0.23000954	0.22645384	0.30229301592858393	0.23433454	0.23903369357914814	0.04933126	0.47456983	0
GNB4	0.3097994	0.31016338	0.38403640819184315	0.3094205	0.3079042169951261	-0.0034584997	0.028839387	0
AC007620.2	0.011183154	0.010888831	0.018029056537720987	0.011539664	0.0135621953803772	0.08301146	0.1371472	0
AC007620.3	0.00018815871	0.00034366458	0.0005251181515841065	-5.4351403e-09	0.0	-2.1495478	1.0337138	0
ACTL6A	0.13903582	0.1394247	0.19674426746017853	0.13854843	0.15066751430387795	-0.009089219	0.04947512	0
AC090425.3	0.0001111415	7.939815e-05	0.00017503938386136881	0.00014961677	0.00021190930281839374	0.47654983	0.16848522	0
AC090425.2	5.613565e-05	0.0001024906	0.00017503938386136881	-5.4351403e-09	0.0	-1.0179334	0.49851856	0
MRPL47	0.50948656	0.5231845	0.58568177840014	0.492958	0.4568764568764569	-0.08583818	2.2752488	0
NDUFB5	1.1568508	1.2308391	0.8662699107299142	1.0672886	0.7673235855054037	-0.20567387	35.106365	0
USP13	0.2606656	0.24723119	0.3197969543147208	0.27696872	0.27760118669209577	0.16379952	3.1769907	0
PEX5L	0.004424599	0.005895207	0.006476457202870646	0.0026451088	0.0029667302394575123	-1.1269462	1.8430042	0
AC007687.1	0.00093800336	0.001167163	0.0014003150708909505	0.0006603823	0.000847637211273575	-0.7368052	0.38071752	0
PEX5L-AS1	7.374815e-05	-3.0704541e-09	0.0	0.00016302959	0.00021190930281839374	1.3952695	0.4985559	0
PEX5L-AS2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC092939.1	5.890814e-05	0.0001075532	0.00017503938386136881	-5.4351403e-09	0.0	-1.0535595	0.49858564	0
LINC02053	0.00025058558	0.00045765674	0.0007001575354454753	-5.4351403e-09	0.0	-2.479456	1.2918832	0
AC125618.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
TTC14	0.35235757	0.3667303	0.41816908804481007	0.33503383	0.3276117821572367	-0.13037546	2.7540474	0
CCDC39	0.0027862275	0.0036190618	0.004200945212672852	0.0017788375	0.0019071837253655435	-0.9850984	1.0965431	0
CCDC39-AS1	0.000111831505	0.00020423566	0.00017503938386136881	-5.4351403e-09	0.0	-1.6052678	0.49857888	0
AC108734.4	0.000111478446	0.0002035902	0.00035007876772273763	-5.4351403e-09	0.0	-1.6022037	0.72081316	0
FXR1	1.0978677	1.1199013	0.8445650271311045	1.071204	0.7641449459631278	-0.06413257	3.6682208	0
DNAJC19	0.464002	0.50139165	0.5729039033782601	0.4188071	0.3983894892985802	-0.2595955	14.54632	0
SOX2-OT	0.004198248	0.004457732	0.006651496586732014	0.0038848722	0.003602458147912693	-0.19378269	0.17436087	0
AC068308.1	6.872191e-05	0.00012547325	0.00017503938386136881	-5.4351403e-09	0.0	-1.1730347	0.49859723	0
AC125613.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
SOX2	0.00039545243	0.0002300716	0.00035007876772273763	0.00059553224	0.000847637211273575	1.0753382	0.54575104	0
LINC01206	0.00060497964	0.000568828	0.000875196919306844	0.0006486468	0.000847637211273575	0.16264994	0.07114156	0
AC012081.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC012081.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC109131.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC084211.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC01994	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC01995	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC021055.1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC02031	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC083801.2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC069431.1	5.3943244e-05	9.848725e-05	0.00017503938386136881	-5.4351403e-09	0.0	-0.98912483	0.49865565	0
ATP11B	0.13788012	0.14899623	0.21249781200770174	0.12440376	0.13625768171222716	-0.2600545	4.001463	0
AC092953.2	0.0007760694	0.0007827579	0.0012252756870295817	0.00076782936	0.0010595465140919686	-0.02460637	0.011183174	0
DCUN1D1	0.31569096	0.32673383	0.40871696131629615	0.30239102	0.3034541216359398	-0.11166494	2.0995574	0
MCCC1	0.118731566	0.122927636	0.1732889900227551	0.11363141	0.12269548633184997	-0.11335162	0.9143519	0
MCCC1-AS1	4.4341934e-05	8.095515e-05	0.00017503938386136881	-5.4351403e-09	0.0	-0.8557105	0.49859947	0
LAMP3	0.0011535133	0.0021062156	0.0029756695256432696	-5.4351403e-09	0.0	-4.46358	4.203647	0
MCF2L2	0.016058987	0.019205429	0.02923157710484859	0.012244813	0.013986013986013986	-0.6451016	2.6454325	0
B3GNT5	0.0040175132	0.0027211322	0.004025905828811483	0.0055875294	0.007628734901462174	1.0115278	1.8658268	0
KLHL6	0.0009838956	0.0005473046	0.001050236303168213	0.0015124469	0.002331002331002331	1.3167349	1.1341646	0
KLHL6-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
KLHL24	0.25745606	0.27825916	0.3339751444074917	0.23231843	0.22759059122695485	-0.260223	6.645906	0
YEATS2	0.14334759	0.14791335	0.19709434622790128	0.13780393	0.14664123755032846	-0.102063805	0.86479414	0
YEATS2-AS1	0.0011858467	0.0018620252	0.001750393838613688	0.00036710524	0.0006357279084551812	-2.070524	1.2755454	0
MAP6D1	0.02502209	0.025561333	0.03745842814633293	0.024362648	0.027548209366391185	-0.06901548	0.17138036	0
PARL	0.31832972	0.3408731	0.4291965692280763	0.2911113	0.2934943844034753	-0.22759159	7.3863277	0
ABCC5	0.1986369	0.20968087	0.2777875021879923	0.18525928	0.1917779190506463	-0.17855872	2.819671	0
ABCC5-AS1	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
HTR3D	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
HTR3C	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
HTR3E-AS1	6.634488e-05	-3.0704541e-09	0.0	0.00014666698	0.00021190930281839374	1.302609	0.49850357	0
HTR3E	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
AC131235.3	0.0007721845	0.00077918713	0.0012252756870295817	0.0007635127	0.000847637211273575	-0.025952907	0.011288131	0
AC131235.2	0.0015348686	0.0018847409	0.002625590757920532	0.0011113551	0.0012714558169103624	-0.7123288	0.56326467	0
EIF2B5	0.13937542	0.13608187	0.1930684403990898	0.14334619	0.1519389701207883	0.074974895	0.57046974	0
DVL3	0.27516195	0.27603132	0.3544547523192718	0.27416006	0.2803560076287349	-0.0098099755	0.08040908	0
AP2M1	1.0340277	0.9828619	0.7980045510239804	1.0959822	0.7649925831744013	0.1571486	16.985106	0
ABCF3	0.09214141	0.09127423	0.13530544372483808	0.093169965	0.10192837465564739	0.029625252	0.14044188	0
VWA5B2	0.00011230719	9.07251e-05	0.00017503938386136881	0.00013848647	0.00021190930281839374	0.32241273	0.111842915	0
ALG3	0.11365633	0.12312532	0.17836513215473482	0.10217146	0.11125238397965671	-0.2688952	3.5322473	0
EEF1AKMT4	0.047828805	0.052791893	0.07684228951514091	0.041830108	0.04619622801440983	-0.33506003	2.331847	0
CAMK2N2	0.005040202	0.004240001	0.00735165412217749	0.0060093803	0.007204916295825386	0.49333066	0.7641819	0
ECE2	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
PSMD2	0.7643963	0.7209366	0.6942061963941887	0.8170287	0.646959101504556	0.1804909	14.01166	0
EIF4G1	0.566055	0.5540678	0.5895326448450902	0.5806075	0.5136681500317863	0.067488685	1.69494	0
FAM131A	0.052955884	0.06018278	0.08716961316296166	0.04421101	0.04831532104259377	-0.44408062	3.9775069	0
CLCN2	0.01024491	0.011968529	0.016453702082968667	0.008158749	0.008688281415554142	-0.5472546	1.2878265	0
POLR2H	0.46929803	0.4961916	0.5522492560826185	0.43680874	0.40771349862258954	-0.18385607	7.485484	0
THPO	0.00040414813	0.00033637026	0.0007001575354454753	0.00048616738	0.0006357279084551812	0.42575988	0.18208061	0
CHRD	0.004779314	0.0060472228	0.008576929809207072	0.0032452117	0.0033905488450943	-0.87783724	1.502618	0
LINC02054	0.00028841925	-3.0704541e-09	0.0	0.00063756434	0.00021190930281839374	2.8828132	0.49842116	0
LINC01839	5.820766e-09	-3.0704541e-09	0.0	-5.4351403e-09	0.0	-3.413896e-05	44.55244	0
LINC01840	0.0007058381	0.00050479075	0.000875196919306844	0.0009491009	0.0010595465140919686	0.79464537	0.43985158	0
EPHB3	0.3504336	0.38819796	0.4400490110274812	0.30479458	0.29667302394575124	-0.34885368	16.57323	0
MAGEF1	0.88461787	0.9334207	0.7876772273761596	0.82555014	0.6584022038567493	-0.17715147	16.611927	0
AC107294.2	0.25884703	0.29321077	0.3294241204270961	0.21729375	0.21445221445221446	-0.43211943	16.383093	0
LINC02069	0.0005685231	0.0002452996	0.00035007876772273763	0.00095973694	0.000847637211273575	1.6177856	0.7638846	0
AC107294.3	0.012083279	0.015798481	0.023805356205146157	0.007586009	0.008052553507098962	-1.0485824	4.612394	0
