gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
AC012668.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC00607	0.00040253345	0.00053065823	0.0006838074398249453	0.00030488463	0.00041610319359201083	-0.63934755	0.35318583	0
LINC01614	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC122136.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC093382.1	8.568791e-05	1.2296368e-09	0.0	0.00015087915	0.00020805159679600541	1.3269749	0.80318975	0
MREG	0.003242228	0.0031489974	0.00437636761487965	0.0033137023	0.003952980339124103	0.07134272	0.07543103	0
PECR	0.026770303	0.023684762	0.03186542669584245	0.029122237	0.031727868511390825	0.29702902	1.6886038	0
TMEM169	0.004506394	0.0037610498	0.005196936542669584	0.0050737183	0.005513367315094143	0.4222083	0.74877226	0
XRCC5	1.2371668	1.2986418	0.8681619256017505	1.1904126	0.7806095911786123	-0.12553169	22.950085	0
LINC01963	0.005834046	0.008118657	0.011077680525164113	0.004096578	0.005305315718298138	-0.9696893	3.4625762	0
MARCH4	0.00031259167	8.0110876e-05	0.00013676148796498905	0.00048939337	0.0009362321855820243	1.7103456	1.4994782	0
AC012513.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC069155.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC098820.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SMARCAL1	0.04953657	0.051962048	0.06632932166301969	0.04767717	0.05190887340060335	-0.12391064	0.71366286	0
AC098820.1	0.0028125395	0.0028685264	0.004102844638949671	0.002770496	0.0030167481535420784	-0.048446875	0.046899997	0
AC098820.3	0.0036527948	0.0034438958	0.004649890590809628	0.003812106	0.004161031935920108	0.14260927	0.16637842	0
RPL37A	2.6127641	2.4699333	0.9658096280087527	2.7214134	0.9714969312389473	0.1398787	44.55244	0
LINC01280	0.00040982856	0.00042965118	0.0005470459518599562	0.0003946625	0.0005201289919900135	-0.09859805	0.04403983	0
AC073321.1	0.000717014	0.00051555387	0.0005470459518599562	0.00087018596	0.0008322063871840217	0.6563762	0.41870686	0
IGFBP2	0.9884521	0.98180634	0.6810722100656456	0.99352366	0.6127119525642359	0.01711407	0.40575892	0
IGFBP5	1.8692675	2.0098815	0.837527352297593	1.7623217	0.7627171538541558	-0.18962292	35.997437	0
AC007563.2	0.02306505	0.025831971	0.03323304157549234	0.020966237	0.02194944346197857	-0.29979917	1.5011266	0
AC007563.1	0.00038235242	0.00046744721	0.0006838074398249453	0.0003174978	0.00041610319359201083	-0.44271767	0.2314734	0
AC007563.4	0.001215366	0.0011087984	0.0013676148796498905	0.0012968449	0.0011442837823780298	0.20859815	0.12854262	0
AC007557.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TNP1	0.0012001246	0.000869355	0.0012308533916849016	0.0014518788	0.0011442837823780298	0.67891884	0.51120836	0
LINC01921	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC007557.4	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC007557.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC007557.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC007749.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC007749.2	0.0009122892	0.0011979009	0.0012308533916849016	0.0006953899	0.0007281805887860189	-0.706446	0.43535587	0
DIRC3-AS1	0.0015604297	0.0010927796	0.0013676148796498905	0.0019164857	0.0019764901695620515	0.7575157	0.7239311	0
DIRC3	0.01619347	0.014096726	0.017778993435448576	0.017785657	0.018516592114844483	0.33324492	1.2431549	0
TNS1	0.23827402	0.27257764	0.30456783369803064	0.21227098	0.20982003536877145	-0.3606097	17.433552	0
AC010136.1	0.0063025206	0.0072998954	0.009163019693654267	0.0055442285	0.005825444710288151	-0.39072847	0.8203279	0
RUFY4	7.407647e-05	0.00012129271	0.00013676148796498905	3.8222242e-05	0.00010402579839800271	-0.6789661	0.28935355	0
CXCR2	0.00087345473	0.0011069496	0.0016411378555798686	0.0006958135	0.0006241547903880162	-0.60086316	0.40835002	0
CXCR1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ARPC2	1.3190482	1.4532614	0.8987964989059081	1.2169679	0.7774888172266722	-0.2559837	44.55244	0
AC021016.2	0.0036923382	0.0038566461	0.004923413566739606	0.0035678078	0.004057006137522106	-0.10935998	0.12083876	0
GPBAR1	0.00503947	0.006179511	0.009436542669584245	0.004172813	0.00499323832310413	-0.55546606	1.312574	0
AAMP	0.2652222	0.2885733	0.3367067833698031	0.24753514	0.24758140018724645	-0.2212215	8.429467	0
PNKD	0.9965277	1.0755271	0.8152352297592997	0.9364487	0.6801206699261417	-0.19975208	38.71277	0
TMBIM1	0.07495683	0.07745926	0.09928884026258206	0.07303729	0.07791532300010402	-0.084691904	0.5737515	0
CATIP-AS2	3.9065002e-05	1.2296368e-09	0.0	6.882194e-05	0.00010402579839800271	0.7554847	0.4986598	0
CATIP	0.001397442	0.0012126951	0.0016411378555798686	0.0015382316	0.0015603869759700407	0.31960747	0.25754264	0
CATIP-AS1	0.010840987	0.010426713	0.01312910284463895	0.011152667	0.011650889420576302	0.096211985	0.19393384	0
SLC11A1	0.020472238	0.017474193	0.023522975929978117	0.022755416	0.024446062623530634	0.3790777	1.9661031	0
CTDSP1	0.21067038	0.2314374	0.27571115973741794	0.19494812	0.1959846041818371	-0.24741518	7.8267345	0
AC021016.3	0.010309801	0.010120035	0.013265864332603938	0.010451214	0.0115468636221783	0.046008892	0.08488918	0
VIL1	0.0038170845	0.003103554	0.004239606126914661	0.0043601277	0.004265057734318111	0.4774117	0.7567677	0
USP37	0.12529832	0.13021572	0.16260940919037198	0.12155468	0.12379070009362322	-0.09921931	1.0581948	0
CNOT9	0.07034798	0.072593145	0.09669037199124726	0.06862262	0.07541870383855197	-0.08103434	0.52638847	0
PLCD4	0.007835868	0.0085462	0.011898249452954049	0.0072950684	0.008426089670238219	-0.22550267	0.48012596	0
AC012510.1	0.001353579	0.0016748761	0.002188183807439825	0.0011096899	0.0012483095807760325	-0.55308104	0.50712603	0
ZNF142	0.025525337	0.027316095	0.03706236323851204	0.024171745	0.0269426817850827	-0.1757453	0.7444275	0
BCS1L	0.071620144	0.078278646	0.10421225382932166	0.06653684	0.0733381878705919	-0.23414072	2.6661654	0
RNF25	0.055013306	0.061915353	0.08164660831509847	0.04974317	0.05461354415895142	-0.31522954	3.4603846	0
STK36	0.028682187	0.028587287	0.0387035010940919	0.028762508	0.031415791116196815	0.008785074	0.02542503	0
TTLL4	0.038407512	0.03590003	0.04827680525164114	0.040311977	0.043378757931967125	0.16678478	0.90842986	0
CYP27A1	0.06904389	0.06392803	0.07822757111597374	0.07292023	0.076667013419328	0.18959264	1.682651	0
AC009974.2	0.0010551736	0.00097087835	0.0013676148796498905	0.0011195807	0.0012483095807760325	0.18759054	0.12513049	0
AC009974.1	0.00045535062	0.00039349234	0.0005470459518599562	0.000502282	0.0007281805887860189	0.2874114	0.15258709	0
PRKAG3	4.0876483e-05	9.465722e-05	0.00013676148796498905	4.9112714e-09	0.0	-0.9608651	0.4985472	0
WNT6	0.0003516504	0.00041965971	0.0005470459518599562	0.00029980988	0.00041610319359201083	-0.37825307	0.1765189	0
WNT10A	0.00010853368	1.2296368e-09	0.0	0.00019111583	0.00020805159679600541	1.5415756	0.7986684	0
LINC01494	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC097468.2	0.0001312457	0.000103044054	0.00013676148796498905	0.00015275375	0.00020805159679600541	0.31593975	0.12820037	0
CDK5R2	0.0020777208	0.0025106205	0.0031455142231947486	0.0017492648	0.0019764901695620515	-0.49744105	0.5713896	0
LINC00608	0.00013268943	1.2296368e-09	0.0	0.0002336617	0.00020805159679600541	1.7383685	0.7628399	0
FEV	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
CRYBA2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC097468.1	4.959369e-05	1.2296368e-09	0.0	8.732954e-05	0.00010402579839800271	0.90556073	0.4985164	0
CFAP65	0.00025730862	0.0004508774	0.0005470459518599562	0.000109949375	0.00010402579839800271	-1.3916899	0.7424896	0
IHH	0.0001219671	0.00016221366	0.00013676148796498905	9.146073e-05	0.00020805159679600541	-0.4536944	0.16120839	0
AC097468.4	9.568333e-05	0.00022161199	0.0002735229759299781	4.9112714e-09	0.0	-1.6852504	0.8015848	0
AC097468.3	0.0030458483	0.0034718805	0.004239606126914661	0.002722368	0.0033288255487360866	-0.33977762	0.41197416	0
NHEJ1	0.032708675	0.027159382	0.03637855579868709	0.036931925	0.040674087173619054	0.44201672	3.7738168	0
SLC23A3	0.0001853634	0.0001143177	0.00013676148796498905	0.00023936798	0.0003120773951940081	0.6630995	0.30827764	0
CNPPD1	0.11051477	0.120023385	0.15522428884026257	0.103270695	0.10985124310829085	-0.21668978	3.4381218	0
RETREG2	0.21059519	0.22088249	0.26942013129102843	0.20284219	0.20493082284406533	-0.12286323	2.366668	0
ZFAND2B	0.13555817	0.13973565	0.174917943107221	0.1323946	0.13752210548215957	-0.07779872	0.7929851	0
AC068946.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ABCB6	0.19898456	0.22243257	0.2586159737417943	0.18122007	0.1813169666077187	-0.29547787	10.0462885	0
ATG9A	0.15045048	0.16733192	0.21143326039387308	0.13764226	0.14334755019244771	-0.2816033	7.285962	0
ANKZF1	0.26849473	0.27435946	0.30566192560175054	0.26410177	0.24955789035680848	-0.054952916	0.7951083	0
GLB1L	0.014586502	0.014043572	0.018189277899343544	0.014994257	0.015603869759700406	0.09385322	0.2184986	0
STK16	0.21345186	0.22916359	0.2787199124726477	0.20157301	0.2073234162072194	-0.18498921	4.941152	0
TUBA4A	0.03391153	0.041866925	0.05278993435448578	0.027862895	0.03235202330177884	-0.585739	6.2919197	1
TUBA4B	6.124008e-05	0.00014184887	0.00013676148796498905	4.9112714e-09	0.0	-1.2740349	0.4985022	0
DNAJB2	0.29579487	0.32259214	0.3561269146608315	0.27547815	0.2624570893581608	-0.22769691	9.201348	0
PTPRN	0.009310005	0.009330923	0.011761487964989058	0.009290891	0.010298554041402268	-0.006136906	0.009383456	0
AC114803.1	0.020555964	0.020824064	0.025711159737417943	0.020354323	0.020909185477998544	-0.03275729	0.08212863	0
RESP18	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
DNPEP	0.23739792	0.2557819	0.300191466083151	0.22349077	0.22230313117653178	-0.19461724	5.753929	0
AC053503.2	0.006256806	0.0051049134	0.006564551422319475	0.0071332273	0.007593883283054197	0.4747654	1.0791311	0
DES	0.051510617	0.06396799	0.07959518599562364	0.042015944	0.045667325496723185	-0.6052372	9.879111	1
AC053503.4	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SPEG	0.50922	0.54070985	0.5311816192560175	0.48529723	0.421616560907105	-0.15595564	8.608555	0
AC053503.1	0.0001022726	6.837828e-05	0.00013676148796498905	0.00012805458	0.00010402579839800271	0.43767312	0.16683757	0
SPEGNB	0.02884868	0.03161492	0.04198577680525164	0.026754983	0.029439300946634765	-0.23997188	1.2846904	0
AC053503.5	0.011372715	0.01157882	0.01477024070021882	0.011210997	0.011858941017372308	-0.046168383	0.08612037	0
GMPPA	0.07826898	0.08792635	0.11487964989059081	0.0709059	0.07968376157287008	-0.3099965	4.6953783	0
ASIC4	0.0461026	0.034997713	0.041712253829321665	0.054541618	0.05575782794132945	0.6386232	8.835624	1
CHPF	0.2900253	0.30211335	0.33725382932166303	0.28089428	0.26838655986684695	-0.10502667	2.3855014	0
TMEM198	0.015754484	0.018402586	0.02475382932166302	0.013735404	0.015603869759700406	-0.4193621	1.9519858	0
AC009955.3	0.014577048	0.013673286	0.016548140043763676	0.01525935	0.0153958181629044	0.15724438	0.3972213	0
OBSL1	0.69059557	0.73130816	0.661515317286652	0.6596425	0.53906168729845	-0.14877367	12.108994	0
AC009955.4	0.0017473316	0.001971873	0.002735229759299781	0.0015773567	0.0016644127743680433	-0.3047461	0.29102054	0
INHA	0.23761919	0.22282492	0.22606673960612692	0.24893479	0.21897430562779568	0.15978944	3.3757563	0
STK11IP	0.026120722	0.028420841	0.036925601750547044	0.024378952	0.02652657859149069	-0.22047481	1.0382987	0
AC009955.1	8.327091e-05	0.00019288107	0.0002735229759299781	4.9112714e-09	0.0	-1.5502442	0.78304404	0
SLC4A3	0.16127214	0.19515206	0.23468271334792123	0.13554905	0.1416831374180797	-0.52545875	24.33649	1
AC009955.2	0.0016388908	0.0024424565	0.002735229759299781	0.0010286059	0.0012483095807760325	-1.1716815	1.3948439	0
LINC02832	0.00010165964	1.2296368e-09	0.0	0.00017902764	0.00020805159679600541	1.4803903	0.7921585	0
LINC01803	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC008281.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC019211.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC093083.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC067956.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC093843.1	4.6501e-05	0.00010769176	0.00013676148796498905	4.9112714e-09	0.0	-1.0543731	0.49845764	0
AC093843.2	0.001004409	0.0011515517	0.0015043763676148797	0.000892791	0.0006241547903880162	-0.3341559	0.19883743	0
AC011233.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
EPHA4	0.3226545	0.32032046	0.300328227571116	0.324488	0.2615208571725788	0.018643528	0.19461285	0
AC079834.2	0.027903557	0.030504692	0.03979759299781182	0.025933975	0.02839904296265474	-0.23335727	1.1937295	0
AC068489.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PAX3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
CCDC140	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC010980.1	0.063206695	0.06557891	0.08438183807439825	0.061383728	0.06616040778112972	-0.09522547	0.60507613	0
SGPP2	0.09684763	0.0901701	0.11064004376367614	0.10191514	0.10308956621242069	0.17646323	1.997529	0
FARSB	0.11652586	0.13426338	0.17341356673960612	0.10302284	0.11068344949547487	-0.38177606	9.957291	0
MOGAT1	0.0015729109	0.0015670188	0.002188183807439825	0.00157795	0.0019764901695620515	0.009429368	0.0068389513	0
ACSL3	0.6782243	0.6734774	0.6196663019693655	0.68185383	0.5488401123478622	0.017830249	0.3965722	0
AC013476.1	9.95387e-05	6.914349e-05	0.00013676148796498905	0.00012266441	0.00010402579839800271	0.39662337	0.15250748	0
KCNE4	0.0064475886	0.0043056402	0.0053336980306345734	0.008077035	0.009466347654218246	0.89222616	2.7041118	0
AC013448.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC013448.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCG2	0.0061434796	0.0056983484	0.005060175054704595	0.0064823176	0.006241547903880163	0.18295364	0.22031707	0
AP1S3	0.0074961833	0.008852948	0.011351203501094092	0.0064642606	0.00728180588786019	-0.4477303	1.0458958	0
WDFY1	0.12948376	0.12386879	0.15713894967177242	0.13375832	0.14022677624050764	0.110729896	1.2849625	0
MRPL44	0.24654031	0.2592136	0.3114059080962801	0.23697352	0.23946738791220223	-0.12936324	3.0740387	0
AC073641.1	0.000994724	0.0008775489	0.0012308533916849016	0.0010840984	0.0011442837823780298	0.27654812	0.18466161	0
SERPINE2	0.123247646	0.11337767	0.11816192560175055	0.13074824	0.11588473941537501	0.20548618	2.5947485	0
FAM124B	0.00040499837	8.1347236e-05	0.00013676148796498905	0.0006512157	0.001040257983980027	2.0504725	1.7737044	0
AC073052.2	0.00040168344	0.0004468682	0.0005470459518599562	0.00036714764	0.00041610319359201083	-0.22731453	0.10389592	0
CUL3	0.5380003	0.5703622	0.5644146608315098	0.51340926	0.4511598876521377	-0.15174107	9.326575	0
CCDC195	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
DOCK10	0.00072886195	0.00014846734	0.00013676148796498905	0.0011703155	0.001768438572766046	2.3540587	2.0418181	0
NYAP2	0.00035122078	0.00040151319	0.00041028446389496716	0.00031282793	0.0003120773951940081	-0.2807471	0.11647168	0
AC016717.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC062015.1	0.00015920776	1.2296368e-09	0.0	0.00028020138	0.00010402579839800271	1.926746	0.49835423	0
IRS1	0.35744494	0.3832264	0.39442013129102843	0.337885	0.30874856964527203	-0.18161413	7.3024583	0
AC010735.2	0.0037172784	0.0036471072	0.004649890590809628	0.0037711875	0.004161031935920108	0.0469989	0.04946511	0
AC010735.1	0.00037077419	0.00039297406	0.0005470459518599562	0.00035384184	0.00041610319359201083	-0.119322084	0.049741305	0
RHBDD1	0.037289865	0.03768984	0.04991794310722101	0.036985014	0.041090190367211066	-0.027162071	0.09667545	0
COL4A4	0.0011310431	0.0010384069	0.0012308533916849016	0.0012020073	0.0014563611775720378	0.19372131	0.11599258	0
COL4A3	0.00017460654	0.0002302507	0.0002735229759299781	0.00013238378	0.00010402579839800271	-0.50705224	0.19239885	0
AC097662.1	0.009228882	0.009903724	0.012582056892778994	0.00871372	0.009674399251014251	-0.18271418	0.3820983	0
MFF	0.39621872	0.4054107	0.44529540481400437	0.38926697	0.3616977010298554	-0.05860953	1.3230201	0
TM4SF20	0.00020726639	0.00047957856	0.00041028446389496716	4.9112714e-09	0.0	-2.5349336	0.9586	0
SCYGR1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AGFG1	0.23819028	0.25120497	0.29608862144420134	0.22836582	0.22584000832206388	-0.13746072	3.1326165	0
SCYGR2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
C2orf83	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCYGR3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC064853.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCYGR4	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCYGR5	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SLC19A3	0.0005717789	1.2296368e-09	0.0	0.0010066619	0.0012483095807760325	3.4681249	3.0469697	0
SCYGR6	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCYGR7	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SCYGR8	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
CCL20	0.0017479176	0.0010037761	0.0015043763676148797	0.0023143967	0.002392593363154062	1.1292152	1.5718486	0
DAW1	8.720706e-05	5.9415986e-05	0.00013676148796498905	0.00010844517	0.00010402579839800271	0.38687158	0.16008131	0
SPHKAP	0.66751313	0.6971269	0.588484682713348	0.6450056	0.500780193487985	-0.11209296	5.8165245	0
AC009410.1	0.0004960651	0.00020343426	0.00041028446389496716	0.00071861444	0.0005201289919900135	1.4318	0.78444797	0
LINC01807	0.00012440816	6.695749e-05	0.00013676148796498905	0.00016813457	0.00020805159679600541	0.68347657	0.33479083	0
AC012070.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PID1	0.023926832	0.024106268	0.03036105032822757	0.02379669	0.025590346405908664	-0.018569816	0.04832659	0
DNER	0.0050935866	0.005129655	0.0061542669584245075	0.005066358	0.005617393113492146	-0.017568104	0.020554831	0
AC008273.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TRIP12	0.43974584	0.4987264	0.5113512035010941	0.39492247	0.36221783002184543	-0.33660313	32.64664	0
FBXO36	0.030103574	0.028118178	0.036515317286652076	0.031620637	0.034328513471340895	0.16879697	0.77005976	0
FBXO36-IT1	7.068256e-05	6.656044e-05	0.00013676148796498905	7.386495e-05	0.00010402579839800271	0.06192126	0.026210716	0
SLC16A14	0.0110691115	0.011594313	0.01449671772428884	0.010665226	0.011234786226984293	-0.11942857	0.24559319	0
AC009950.1	0.0022956014	0.0018268082	0.002188183807439825	0.0026527843	0.002808696556746073	0.51467866	0.5363199	0
SP110	0.034662295	0.032746907	0.04362691466083151	0.036120273	0.04004993238323104	0.14103986	0.67371666	0
SP140	0.00065647456	0.00036217092	0.0005470459518599562	0.00088025635	0.0009362321855820243	1.0847327	0.84672344	0
SP140L	0.008885768	0.005836323	0.008068927789934354	0.011204129	0.013315302194944346	0.9292084	4.079889	0
SP100	0.013216206	0.010606838	0.013539387308533917	0.015197474	0.017996463122854467	0.51476085	2.0659084	0
AC010149.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
LINC01907	8.144808e-05	0.0001886618	0.0002735229759299781	4.9112714e-09	0.0	-1.5293094	0.7646062	0
CAB39	0.18452014	0.2003057	0.24411925601750548	0.17257102	0.1813169666077187	-0.2148976	5.515391	0
ITM2C	0.8539895	0.81545043	0.7091083150984683	0.8833143	0.6465203370435868	0.11531613	9.999941	0
GCSIR	0.00024859392	0.00019566013	0.0002735229759299781	0.00028885202	0.00041610319359201083	0.39528152	0.18005833	0
GPR55	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC012507.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC012507.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SPATA3-AS1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
SPATA3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
C2orf72	0.00961775	0.0075245574	0.009573304157549234	0.011207828	0.0115468636221783	0.5685964	1.9023993	0
AC009407.1	0.0011113276	0.0013613089	0.0016411378555798686	0.0009215627	0.0009362321855820243	-0.51648325	0.36904588	0
PSMD1	0.7040429	0.8304942	0.7082877461706784	0.60787874	0.5084781025694373	-0.45012298	44.55244	0
HTR2B	0.0014342712	0.0016013278	0.0017778993435448578	0.0013077765	0.0014563611775720378	-0.2732428	0.19303524	0
ARMC9	0.057273407	0.061134867	0.07986870897155361	0.054317363	0.05887860189326953	-0.17028636	1.2908044	0
AC017104.1	0.00052324333	0.00017292364	0.0002735229759299781	0.00078971783	0.0009362321855820243	1.7048504	1.3371521	0
B3GNT7	0.0024608711	0.0022023965	0.0031455142231947486	0.0026581115	0.0031207739519400813	0.26054445	0.29263288	0
AC017104.3	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
NCL	2.010034	2.068935	0.9537746170678337	1.9652327	0.925309476750234	-0.07418436	21.152594	0
LINC00471	0.009268304	0.008066883	0.010804157549234136	0.010179696	0.010610631436596275	0.33194008	0.8418647	0
AC017104.6	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
NMUR1	8.830218e-05	1.2296368e-09	0.0	0.00015550642	0.00020805159679600541	1.3533419	0.774296	0
AC104634.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
TEX44	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
PTMA	2.7454545	2.676907	0.9729212253829321	2.7976053	0.9711848538437533	0.06362302	27.541262	0
PDE6D	0.100539714	0.10189704	0.1310175054704595	0.09949544	0.10704254655154478	-0.03437563	0.22640878	0
COPS7B	0.11742346	0.12030599	0.15330962800875272	0.11522073	0.12077395194008114	-0.062255327	0.5267629	0
AC073476.3	0.003665544	0.0039981613	0.005060175054704595	0.0034128905	0.004161031935920108	-0.22231807	0.2801138	0
NPPC	0.0015354897	0.0011514147	0.0010940919037199124	0.0018282357	0.001768438572766046	0.6237214	0.47253555	0
DIS3L2	0.091541305	0.1020943	0.12937636761487964	0.08349954	0.08925413502548632	-0.28974774	4.526814	0
AC019130.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ALPP	6.207078e-05	1.2296368e-09	0.0	0.00010936574	0.00010402579839800271	1.0660077	0.49856615	0
AC068134.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ALPG	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
AC068134.2	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ALPI	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
ECEL1	0.0020585891	0.0019420808	0.002598468271334792	0.002147884	0.002808696556746073	0.13852774	0.12710759	0
PRSS56	0.00029112416	0.00012224363	0.00013676148796498905	0.00041940738	0.00020805159679600541	1.2247245	0.40290645	0
CHRND	0.00014854455	0.00013905772	0.00013676148796498905	0.00015574621	0.00020805159679600541	0.09735384	0.03383593	0
CHRNG	0.00015591303	6.3726526e-05	0.00013676148796498905	0.0002259588	0.00020805159679600541	0.9934015	0.4522542	0
TIGD1	0.031832922	0.02770637	0.0350109409190372	0.034973852	0.035992926245708934	0.33498055	2.1966197	0
EIF4E2	0.3565833	0.3709535	0.4101477024070022	0.34570074	0.3264329553729325	-0.101686284	2.8494895	0
AC073254.1	0.0006470022	0.0006768866	0.0006838074398249453	0.0006241664	0.0007281805887860189	-0.10138275	0.04132149	0
EFHD1	0.018447103	0.025044529	0.03596827133479212	0.0134281665	0.016019972953292418	-0.89427817	8.507719	1
GIGYF2	0.38501605	0.43205604	0.45692013129102843	0.3492836	0.3311141163008426	-0.30674043	23.199081	0
AC064852.1	9.95351e-09	1.2296368e-09	0.0	4.9112714e-09	0.0	5.314166e-05	44.55244	0
KCNJ13	0.0013436556	0.001277305	0.0010940919037199124	0.0013947514	0.0013523353791740351	0.11805756	0.06180864	0
SNORC	0.012037521	0.0087398	0.011214442013129104	0.014542368	0.0153958181629044	0.7280632	3.507039	0
NGEF	0.0060978485	0.005123002	0.006701312910284464	0.00683958	0.0074898574846561945	0.40996915	0.865137	0
