gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
CARTPT	0.00015660835	4.9112714e-09	0.0	0.00047565688	0.0006357279084551812	2.5251384	1.0677074	0
AC025774.1	0.004406228	0.00447817	0.004265057734318111	0.0042602494	0.004450095359186269	-0.07036043	0.064811625	0
MAP1B	1.5029064	1.4618113	0.8198273171746593	1.5866195	0.8707353252807798	0.1181913	17.744305	0
MRPS27	0.14140588	0.14037551	0.1458441693539998	0.14348854	0.1517270608179699	0.03162196	0.20351894	0
PTCD2	0.06769422	0.06784784	0.07188182669301987	0.067361556	0.0743801652892562	-0.010362103	0.039129272	0
AC093278.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ZNF366	0.0008282552	0.000804574	0.0012483095807760325	0.0008763589	0.0014833651197287562	0.11017295	0.061023887	0
LINC02056	0.0002754789	0.00021357561	0.00020805159679600541	0.0004013977	0.0004238186056367875	0.6771421	0.24490635	0
AC063979.2	0.00028007664	0.00034044456	0.0003120773951940081	0.00015698108	0.00021190930281839374	-0.7772983	0.33032635	0
AC035140.1	0.00015709971	0.00023426997	0.00020805159679600541	-5.4351403e-09	0.0	-1.7410923	0.8026546	0
TNPO1	0.34316134	0.33015153	0.31519816914594817	0.3697371	0.3564314473405383	0.16332474	4.5320263	0
AC008972.1	0.00033504868	0.0004435815	0.00041610319359201083	0.0001138233	0.00021190930281839374	-1.3460773	0.69349384	0
AC008972.2	0.00062040717	0.0006994916	0.0008322063871840217	0.00045912317	0.0006357279084551812	-0.51591676	0.27676648	0
FCHO2	0.098775856	0.10297407	0.10600228856756476	0.09020252	0.09535918626827718	-0.19084334	1.7494172	0
TMEM171	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC116345.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
TMEM174	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC116345.4	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC116345.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02230	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
FOXD1	0.013362916	0.016854191	0.017580359929262455	0.0062438464	0.006357279084551812	-1.4182122	7.866782	1
FOXD1-AS1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01385	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01386	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC099522.2	0.007733739	0.008567075	0.008426089670238219	0.006036634	0.00572155117609663	-0.49809775	0.9568091	0
BTF3	1.9249828	1.9618251	0.9282221991053782	1.8499345	0.9376986649713922	-0.08471781	20.087881	0
ANKRA2	0.12311269	0.13074261	0.1387704150629356	0.10754856	0.11676202585293495	-0.2815035	4.2162523	0
UTP15	0.034995187	0.03445166	0.03817746801206699	0.03611159	0.040686586141131596	0.06769645	0.2137336	0
ARHGEF28	0.0036237785	0.0037234079	0.004785186726308124	0.0034215434	0.005297732570459843	-0.11865121	0.1259035	0
AC091868.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC093283.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02122	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01331	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01335	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01333	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01332	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ENC1	0.04684225	0.03474124	0.03796941641527099	0.07148677	0.07204916295825387	1.0388969	15.742317	1
HEXB	0.08072583	0.08924674	0.0962238635181525	0.063348815	0.07628734901462174	-0.49382183	8.069279	0
GFM2	0.116089925	0.11214852	0.11817330698013108	0.12410014	0.1349862258953168	0.14597039	1.3852905	0
NSA2	0.71171176	0.7284564	0.576927077915323	0.6776339	0.5660097478279297	-0.10432173	4.6202235	0
FAM169A	0.028293604	0.026969502	0.030479558930614794	0.030999605	0.03644840008476372	0.20022798	0.756965	0
AC010501.2	0.0006659646	0.0004953426	0.0006241547903880162	0.001013393	0.0012714558169103624	0.9031709	0.5657679	0
AC116337.4	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC116337.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
GCNT4	0.0007629978	0.0007230192	0.0008322063871840217	0.0008443331	0.000847637211273575	0.1983698	0.09079416	0
ANKRD31	0.0027053123	0.0030347074	0.0030167481535420784	0.0020352232	0.0021190930281839372	-0.55394393	0.5890684	0
AC008897.2	0.0001429109	0.00021311588	0.00020805159679600541	-5.4351403e-09	0.0	-1.6467752	0.7968698	0
HMGCR	0.14753282	0.13466294	0.13908249245812962	0.17374758	0.1792752701843611	0.36739916	7.9718413	0
CERT1	0.27204335	0.27470627	0.269114740455633	0.2667011	0.26933672388217844	-0.042650294	0.46288583	0
AC008897.3	0.00048322376	0.0005502051	0.0005201289919900135	0.00034662025	0.0004238186056367875	-0.5418462	0.2515763	0
POLK	0.18255103	0.1794181	0.18110891501092272	0.18898354	0.19643992371265098	0.074894555	0.72472835	0
AC010245.1	0.0035819972	0.0045997202	0.004161031935920108	0.0015096907	0.00169527442254715	-1.5457915	2.9795654	0
AC010245.2	0.0012145455	0.0011384796	0.0015603869759700407	0.0013696932	0.0014833651197287562	0.24694496	0.1505682	0
ANKDD1B	0.00021406205	0.00015104076	0.00020805159679600541	0.00034238095	0.0004238186056367875	0.8173676	0.32817963	0
POC5	0.040633433	0.040143043	0.04462706751274316	0.04163248	0.04789150243695698	0.052431237	0.17345579	0
AC026774.1	0.0012168533	0.0017288285	0.0018724643711640486	0.00017474638	0.00021190930281839374	-2.7347474	3.056671	0
SV2C	0.10377628	0.09849098	0.09383127015499844	0.11452177	0.1084975630430176	0.21735354	2.03803	0
AC113404.1	0.00020459862	0.00030499548	0.0003120773951940081	-5.4351403e-09	0.0	-2.0179844	1.0753586	0
IQGAP2	0.014810945	0.014744859	0.01664412774368043	0.014938242	0.016105107014197925	0.01867256	0.030213187	0
AC026725.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
F2RL2	0.0011050103	0.0008528498	0.0014563611775720378	0.0016187916	0.0021190930281839372	0.85107386	0.61611515	0
AC025188.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
F2R	0.04553323	0.044228174	0.04899615104545928	0.048184186	0.05128205128205128	0.12332685	0.5127257	0
F2RL1	0.00036997074	0.00020200014	0.00041610319359201083	0.0007120064	0.000847637211273575	1.4269419	0.63026094	0
S100Z	0.0053304937	0.0068139746	0.007073754291064184	0.0023094516	0.0025429116338207248	-1.5208105	4.252402	0
CRHBP	0.15542392	0.13877329	0.09487152813897846	0.18934704	0.1114642932824751	0.44802544	6.225706	0
AGGF1	0.3502737	0.34004387	0.32268802663060436	0.37118626	0.3564314473405383	0.12638687	2.9712791	0
ZBED3	0.18379378	0.16841146	0.17008218038073442	0.21517406	0.21847849120576393	0.35332778	9.441278	0
AC008581.1	0.00051247084	0.0004927012	0.0005201289919900135	0.0005525622	0.0006357279084551812	0.13881049	0.054332722	0
ZBED3-AS1	0.084541865	0.08189844	0.08301258712160615	0.08990469	0.09408773045136681	0.1344036	0.89948934	0
PDE8B	0.00845756	0.008934312	0.009362321855820243	0.0074868132	0.008052553507098962	-0.2519206	0.4275719	0
WDR41	0.23056932	0.219309	0.2225111827733278	0.25359	0.2595888959525323	0.20944385	4.7103243	0
OTP	6.9661655e-05	4.9112714e-09	0.0	0.00021155828	0.00021190930281839374	1.6394312	0.4984233	0
TBCA	1.2629337	1.315658	0.8199313429730574	1.1555403	0.8005933460478915	-0.18720165	35.798134	0
AC108482.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC108482.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AP3B1	0.26810846	0.25734878	0.25309476750234056	0.2901069	0.29455393091756726	0.17279631	3.923982	0
SCAMP1-AS1	0.17500685	0.17608504	0.18017268282534069	0.17285624	0.18033481669845305	-0.026684329	0.19152664	0
SCAMP1	0.47400233	0.47917622	0.42733797981899513	0.46352026	0.4356855265946175	-0.04791376	0.87975836	0
LHFPL2	0.17149176	0.17046238	0.1694580255903464	0.17362663	0.17546090273363002	0.026519392	0.18187043	0
ARSB	0.04426578	0.047250587	0.05430146676375741	0.03817481	0.043017588472133925	-0.306987	2.0346415	0
DMGDH	0.014239062	0.017321004	0.017580359929262455	0.007953717	0.008900190718372537	-1.113101	6.3114223	1
BHMT2	0.0022190958	0.0030164574	0.0030167481535420784	0.000595608	0.0006357279084551812	-2.1635606	3.3691044	0
BHMT	0.0011604824	0.0013833182	0.0014563611775720378	0.00070686644	0.0006357279084551812	-0.8784263	0.63609636	0
JMY	0.20952676	0.21075477	0.20628315822323937	0.20710869	0.21339266793812248	-0.025165152	0.19973768	0
HOMER1	0.23044653	0.21530269	0.2115884739415375	0.26137912	0.26467471922017377	0.27965945	7.7603908	0
TENT2	0.12415338	0.13005897	0.1308644543846874	0.11210173	0.11994066539521085	-0.2141798	2.5799356	0
CMYA5	0.4510708	0.41620973	0.3431811089150109	0.52214146	0.42699724517906334	0.32705986	18.45703	0
AC008496.2	0.00021059136	0.00019339973	0.00020805159679600541	0.0002456691	0.0004238186056367875	0.23652418	0.08966498	0
AC008496.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01455	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
MTX3	0.114705645	0.11917445	0.12275044210964318	0.10558056	0.11570247933884298	-0.17457505	1.755576	0
THBS4	0.10770606	0.106810786	0.10860293352751482	0.109508224	0.11337147700784064	0.03594868	0.19247772	0
AC012636.1	0.00026607173	0.00023654362	0.0003120773951940081	0.0003261162	0.0004238186056367875	0.34045336	0.13103119	0
SERINC5	0.07167766	0.077147104	0.08249245812961614	0.060516838	0.06611570247933884	-0.34976226	3.6437113	0
AC010260.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
SPZ1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ZFYVE16	0.42796108	0.40731037	0.3671070425465515	0.4700885	0.4261496079677898	0.20675655	8.514009	0
AC008771.1	0.17897496	0.17771609	0.1806928118173307	0.18158755	0.1892350074168256	0.031073682	0.22977522	0
FAM151B	0.009165267	0.009393615	0.010818683033392281	0.008699948	0.009535918626827717	-0.109462485	0.16509485	0
ANKRD34B	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01337	0.00048538926	0.0004526088	0.0003120773951940081	0.00055199896	0.000847637211273575	0.23861116	0.08855609	0
DHFR	0.34626165	0.30096537	0.27566836575470716	0.43860397	0.38313201949565584	0.543171	39.10923	1
AC008434.1	0.0004238843	0.00054994057	0.0006241547903880162	0.00016697022	0.00021190930281839374	-1.283629	0.7542268	0
MSH3	0.15689035	0.13974935	0.14428378237802975	0.19181725	0.20279720279720279	0.45661086	13.181031	0
RASGRF2-AS1	0.00021095146	0.00031444433	0.0003120773951940081	-5.4351403e-09	0.0	-2.051257	0.7947912	0
RASGRF2	0.0034517008	0.0032312835	0.0044731093311141164	0.0039014507	0.0042381860563678745	0.26444504	0.23162146	0
AC026427.1	0.00036565217	0.00035040738	0.00020805159679600541	0.00039653707	0.0004238186056367875	0.14067097	0.044019118	0
CKMT2-AS1	0.054269034	0.056810245	0.060230937272443566	0.049073577	0.0540368722186904	-0.21080509	1.291102	0
CKMT2	0.22985812	0.2313097	0.22802455008842193	0.22698648	0.2261072261072261	-0.027207464	0.22953525	0
ZCCHC9	0.14914702	0.15246417	0.1569749297825861	0.14238867	0.14706505615596524	-0.09856895	0.8950675	0
ACOT12	0.0001504311	9.8873184e-05	0.00010402579839800271	0.00025554956	0.00021190930281839374	0.83820194	0.24604596	0
AC010623.1	0.013207419	0.01316249	0.01341932799334235	0.013291889	0.01419792328883238	0.014007866	0.021651091	0
SSBP2	0.5515168	0.5805571	0.49048163944658274	0.4924151	0.4490358126721763	-0.23751861	14.979345	0
AC026726.2	3.240075e-05	4.8298047e-05	0.00010402579839800271	-5.4351403e-09	0.0	-0.568578	0.49874216	0
AC026726.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ATG10	0.17374752	0.16457675	0.1690419223967544	0.19246921	0.20046620046620048	0.22574008	4.007203	0
ATG10-IT1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ATG10-AS1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
RPS23	3.421528	3.4769628	0.9789867887236035	3.308606	0.9790209790209791	-0.07160208	44.55244	0
ATP6AP1L	0.074356295	0.06848618	0.07084156870903985	0.086292565	0.09514727696545879	0.33298936	3.5497622	0
AC026782.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC026782.2	0.0001236744	0.00010241416	0.00010402579839800271	0.00016707354	0.00021190930281839374	0.3999268	0.12993214	0
AC008885.2	0.00026353795	4.9112714e-09	0.0	0.00080034696	0.0010595465140919686	3.1704104	1.4493295	0
LINC01338	0.048536	0.045442626	0.04753978986788723	0.054828275	0.05530832803560076	0.27033156	1.6509101	0
AC108174.1	6.132629e-05	3.7986603e-05	0.00010402579839800271	0.00010890912	0.00021190930281839374	0.5983472	0.26872212	0
AC027338.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC027338.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC104118.1	0.0015258803	0.0015697061	0.0018724643711640486	0.0014374531	0.00169527442254715	-0.11905179	0.07695656	0
TMEM167A	0.7741055	0.7657354	0.6028295017164257	0.79117733	0.6372112735749099	0.047149047	1.4543924	0
XRCC4	0.19330908	0.14865358	0.14886091750754188	0.28431958	0.25068870523415976	0.9350963	44.55244	1
VCAN	2.9651525	2.8021288	0.9473629460106107	3.2972636	0.9718160627251536	0.2347382	44.55244	0
VCAN-AS1	0.012757738	0.011120192	0.011338812025382295	0.016088637	0.01758847213392668	0.5288841	1.7324859	0
HAPLN1	0.035578426	0.037443478	0.03682513263289296	0.031788286	0.02733630006357279	-0.23553576	0.85996395	0
EDIL3	0.035283968	0.034522604	0.036305003640902944	0.036844578	0.040262767535494806	0.09364839	0.29922068	0
AC113383.1	0.0034168686	0.00306221	0.0032247997503380837	0.0041400157	0.004873913964823055	0.42313632	0.47479093	0
AC114928.1	0.00014354938	4.9112714e-09	0.0	0.00043596304	0.0004238186056367875	2.4220626	0.7986301	0
AC117522.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC010486.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC010486.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC010486.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC010595.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC026414.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC016550.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC016550.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC016550.3	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
COX7C	2.6611078	2.6884193	0.9676479766982211	2.6054654	0.9677897859716041	-0.045215387	12.712152	0
LINC02059	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC008539.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC109492.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01949	0.00030037752	0.00017170396	0.00020805159679600541	0.0005624793	0.0006357279084551812	1.2858397	0.57708985	0
RASA1	0.11800003	0.11632939	0.12181420992406117	0.12138377	0.1309599491417673	0.06130839	0.40790397	0
CCNH	0.1581006	0.16364115	0.1688338707999584	0.14683585	0.15448188175460903	-0.15623054	1.9161845	0
AC018754.1	0.00019291672	0.0002876204	0.00020805159679600541	-5.4351403e-09	0.0	-1.9547229	0.6774925	0
LINC02488	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02144	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC020930.1	6.226998e-05	9.287045e-05	0.00010402579839800271	-5.4351403e-09	0.0	-0.9477106	0.4985627	0
AC114971.1	0.00023041607	0.00018803804	0.00020805159679600541	0.00031668748	0.00021190930281839374	0.5327063	0.14871758	0
TMEM161B	0.08727993	0.08873726	0.09112659939665037	0.08429031	0.0881542699724518	-0.0740875	0.4080541	0
TMEM161B-AS1	0.4455725	0.4692575	0.40091542702590244	0.39739808	0.3577029031574486	-0.23973933	10.68031	0
LINC02060	0.00054870336	0.00034544218	0.0003120773951940081	0.0009626423	0.0006357279084551812	1.254346	0.45183423	0
AC091826.2	4.229531e-05	6.305472e-05	0.00010402579839800271	-5.4351403e-09	0.0	-0.7054347	0.4986016	0
LINC00461	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
MEF2C-AS2	0.002865885	0.0036356298	0.002808696556746073	0.0012987326	0.0012714558169103624	-1.4172313	1.7847071	0
AC008525.1	0.00010587944	5.285808e-05	0.00010402579839800271	0.00021390597	0.00021190930281839374	1.0381397	0.33269125	0
AC008525.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
MEF2C	0.6140094	0.62611103	0.5079579735774472	0.58939886	0.5060394151303242	-0.0871599	2.774705	0
MEF2C-AS1	0.021489004	0.026431121	0.028815146156246748	0.011429057	0.012290739563466836	-1.202411	10.181061	1
AC074131.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC02161	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC113167.1	7.36303e-05	0.00010982561	0.00010402579839800271	-5.4351403e-09	0.0	-1.0692693	0.49854547	0
LINC01339	0.00015602095	0.00017932212	0.00020805159679600541	0.00010866782	0.00021190930281839374	-0.4207217	0.16562799	0
AC099554.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC093510.2	0.00070804666	0.0007865686	0.0009362321855820243	0.0005479544	0.0006357279084551812	-0.45233998	0.23907427	0
CETN3	0.18970051	0.2156796	0.21408509310308957	0.13686694	0.1424030514939606	-0.6557308	29.389044	1
AC093510.1	0.0031090283	0.0031598276	0.0033288255487360866	0.0030064548	0.003178639542275906	-0.06952658	0.054072592	0
MBLAC2	0.028213402	0.030716285	0.032143971704982836	0.023122367	0.026064844246662427	-0.40817797	2.1509454	0
POLR3G	0.012124439	0.012671695	0.01456361177572038	0.0110033965	0.012714558169103624	-0.20194902	0.43380845	0
LYSMD3	0.14598267	0.1431034	0.1462602725475918	0.15183951	0.161474888747616	0.08543129	0.74460715	0
ADGRV1	0.046955705	0.04875819	0.050556538021429315	0.043271355	0.0472557745285018	-0.1718579	0.8230409	0
LUCAT1	0.16877884	0.20555387	0.18329345677728076	0.09393617	0.09684255138800593	-1.1289306	44.55244	1
AC074132.1	0.0020976714	0.002736863	0.0030167481535420784	0.0007963901	0.000847637211273575	-1.6620979	2.3333764	0
AC093281.1	6.4801694e-05	4.9112714e-09	0.0	0.00019686492	0.00021190930281839374	1.5697359	0.49844167	0
AC093281.2	0.00026557283	0.00017937412	0.00020805159679600541	0.00044105214	0.00021190930281839374	0.95356923	0.24518664	0
AC123595.1	0.00067877286	0.00085119903	0.0008322063871840217	0.00032739772	0.0006357279084551812	-1.154168	0.8115911	0
AC123595.2	0.00094301865	0.0010934006	0.0011442837823780298	0.0006364909	0.000847637211273575	-0.69633883	0.46703842	0
AC008799.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ARRDC3	0.30646166	0.35766396	0.32268802663060436	0.20224509	0.2032210214028396	-0.8221901	44.55244	1
ARRDC3-AS1	0.018447341	0.01619913	0.018724643711640485	0.023021363	0.0271243907607544	0.5044314	2.2902303	0
AC093298.2	0.000233142	0.00017894077	0.00020805159679600541	0.00034365852	0.0004238186056367875	0.6694909	0.25611934	0
AC114316.1	0.011051833	0.008189989	0.008530115468636221	0.016879655	0.019707565162110616	1.034365	4.7216077	0
AC124854.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC026780.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC026780.2	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC008517.1	6.760787e-05	4.9112714e-09	0.0	0.00020542034	0.00021190930281839374	1.6107254	0.49845117	0
LINC02058	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
AC012625.1	5.6842626e-05	4.9112714e-09	0.0	0.00017268659	0.00021190930281839374	1.4471729	0.49842128	0
AC026408.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
NR2F1-AS1	0.0066697244	0.006366716	0.0076979090814522	0.007287328	0.0074168255986437805	0.19201928	0.23957634	0
NR2F1	0.013662497	0.013437862	0.014771663372516385	0.014112714	0.01186692095783005	0.07018221	0.10687797	0
FAM172A	0.14128089	0.13591044	0.1417871632164777	0.15220585	0.16105107014197922	0.1632541	1.9455167	0
AC106818.2	0.0002470443	0.00027083367	0.0003120773951940081	0.00019865704	0.00021190930281839374	-0.3122825	0.1103694	0
POU5F2	0.012356442	0.011837005	0.013003224799750338	0.0134092225	0.01419792328883238	0.17850378	0.34365234	0
AC108102.1	0.00021450195	0.0003197338	0.0003120773951940081	-5.4351403e-09	0.0	-2.0695531	1.0773824	0
AC099501.1	0.0004962056	0.00043678388	0.00041610319359201083	0.00061705546	0.0004238186056367875	0.41774336	0.12933087	0
AC114980.1	0.005739859	0.0064836284	0.006969728492666181	0.004225513	0.004873913964823055	-0.6060116	1.1348397	0
AC117528.1	0.00030885445	0.00022154575	0.00020805159679600541	0.000486736	0.00021190930281839374	0.86768746	0.21892984	0
KIAA0825	0.017147569	0.0153664835	0.017164256735670447	0.020768456	0.023098114007204917	0.43217868	1.5700343	0
AC025766.1	0.0002304294	0.00034348003	0.00041610319359201083	-5.4351403e-09	0.0	-2.1489477	1.2874992	0
SLF1	0.09269456	0.08412108	0.08894205763029231	0.11013805	0.11888111888111888	0.38836908	5.601993	0
MCTP1	0.0018446516	0.0020976567	0.002392593363154062	0.0013301158	0.0019071837253655435	-0.61983407	0.623013	0
AC008534.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
MCTP1-AS1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
FAM81B	0.00037059694	0.00041650166	0.0006241547903880162	0.00027694972	0.0004238186056367875	-0.45440084	0.21686707	0
TTC37	0.33972022	0.31750455	0.3011546863622178	0.38504574	0.37380801017164655	0.2781729	11.921076	0
ARSK	0.08336462	0.08687456	0.09112659939665037	0.07619452	0.08370417461326553	-0.18901405	1.5556966	0
GPR150	0.0013931944	0.0017956911	0.002184541766358057	0.0005740429	0.0006357279084551812	-1.4918115	1.7063053	0
RFESD	0.018173447	0.020581087	0.022573598252366586	0.0132632265	0.015257469802924348	-0.6300437	3.1055193	0
SPATA9	0.0023928774	0.0031035892	0.0032247997503380837	0.000945945	0.0012714558169103624	-1.6148822	2.6802928	0
AC008840.1	0.000840139	0.0009152112	0.0009362321855820243	0.000687012	0.000847637211273575	-0.36732244	0.19597326	0
RHOBTB3	1.228729	1.242046	0.7788411526058463	1.2016135	0.7952956134774316	-0.047741674	2.5847974	0
GLRX	0.30434105	0.3196733	0.29803391241027777	0.27318966	0.2725153634244543	-0.2266186	6.88157	0
AC008592.4	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
LINC01554	0.0023321277	0.0025946347	0.002600644959950068	0.0017982195	0.0019071837253655435	-0.505443	0.46126017	0
AC008592.5	0.00027274026	0.0004065612	0.00041610319359201083	-5.4351403e-09	0.0	-2.340815	1.3076692	0
AC008592.1	8.752977e-09	4.9112714e-09	0.0	-5.4351403e-09	0.0	-0.00014928867	44.55244	0
ELL2	0.084571406	0.09431599	0.09757619889732654	0.064701185	0.07162534435261708	-0.54301095	9.132913	1
AC104123.1	0.0009860648	0.00082196883	0.001040257983980027	0.0013202545	0.0012714558169103624	0.62335956	0.3842876	0
AC008592.2	0.00011536669	0.00017205029	0.00020805159679600541	-5.4351403e-09	0.0	-1.4439518	0.7983283	0
MIR583HG	0.0003970834	0.00052622997	0.0006241547903880162	0.00013386126	0.00021190930281839374	-1.4210397	0.885782	0
AC099509.1	0.00013332919	0.00019883056	0.0003120773951940081	-5.4351403e-09	0.0	-1.5794061	0.94684803	0
AC099509.2	0.00013130845	9.483126e-05	0.00010402579839800271	0.00020569173	0.00021190930281839374	0.6498524	0.20444922	0
PCSK1	0.0011414076	0.00094245764	0.0007281805887860189	0.0015466555	0.0012714558169103624	0.65955	0.36948267	0
CAST	0.8692714	0.86442417	0.6476646208259649	0.8791601	0.6745073108709473	0.024383714	0.61947286	0
AC020900.1	0.0002658839	0.0002810475	0.00020805159679600541	0.0002348767	0.00021190930281839374	-0.18634091	0.055168424	0
ERAP1	0.040914796	0.040037237	0.042962654738375114	0.04270132	0.0472557745285018	0.09271392	0.33933705	0
AC008906.1	0.0028318497	0.0024571354	0.002496619161552065	0.0035959485	0.004450095359186269	0.53141606	0.63113403	0
AC008906.2	0.00078626606	0.0006236872	0.0006241547903880162	0.0011173427	0.0012714558169103624	0.7502971	0.43798	0
AC009126.1	0.014820903	0.0149335265	0.01612399875169042	0.014584175	0.016740834922653103	-0.0339212	0.060535762	0
