gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
RGS18	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL390957.1	0.002998415	0.0033789258	0.004513129102844639	0.0024097073	0.0029667302394575123	-0.47112274	0.5132943	0
RGS21	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL136987.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
RGS1	0.00023151297	0.00038099245	0.0002735229759299781	-5.4351403e-09	0.0	-2.2660928	0.73046845	0
RGS13	0.008330876	0.01024994	0.012855579868708972	0.00535782	0.00572155117609663	-0.92322564	2.7631497	0
AL136454.1	0.0031327563	0.002324088	0.0031455142231947486	0.004386395	0.004450095359186269	0.8881146	1.207916	0
RGS2	0.02992771	0.03460023	0.044447483588621446	0.022694917	0.02394575121847849	-0.6062331	3.8593574	0
UCHL5	0.21954188	0.2298985	0.275027352297593	0.20354666	0.21318075863530409	-0.17555629	3.2103643	0
RO60	0.6299146	0.64241755	0.6144693654266958	0.6105766	0.5331638058910786	-0.07332722	2.2682416	0
GLRX2	0.19030651	0.20512366	0.24945295404814005	0.16736093	0.18181818181818182	-0.29337257	6.9372087	0
CDC73	0.4238367	0.43293813	0.46430525164113784	0.4098038	0.385886840432295	-0.07920866	1.649264	0
B3GALT2	0.067753375	0.06245733	0.07439824945295405	0.07594278	0.07607543971180335	0.28163224	2.2378855	0
LINC01031	0.00038728103	0.0003699071	0.0005470459518599562	0.00041405245	0.0004238186056367875	0.12954007	0.04632051	0
AL138778.1	0.0022518674	0.0018426182	0.002324945295404814	0.0028867654	0.003814367450731087	0.6205816	0.659098	0
AL136456.1	0.0009920874	0.0007955547	0.0012308533916849016	0.001296498	0.0014833651197287562	0.6409599	0.41578376	0
AL357793.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL357793.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL513348.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL353072.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL353709.1	0.00056315085	0.0005945875	0.0005470459518599562	0.00051429676	0.0006357279084551812	-0.1772206	0.06590425	0
LINC01724	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
KCNT2	0.017781174	0.018385647	0.022975929978118162	0.016837206	0.01822420004238186	-0.12620962	0.27678037	0
CFH	0.002563564	0.0028010828	0.002598468271334792	0.0021964007	0.0027548209366391185	-0.33721712	0.28150752	0
CFHR3	0.001226344	0.0012179582	0.0015043763676148797	0.0012392488	0.0010595465140919686	0.023119472	0.011066507	0
CFHR1	0.0039629824	0.0044212043	0.005607221006564552	0.00325386	0.003602458147912693	-0.4308846	0.5176035	0
CFHR4	0.00034555336	0.0005684781	0.0006838074398249453	-5.4351403e-09	0.0	-2.7409587	1.5649396	0
CFHR2	0.00026189044	0.00043085963	0.0005470459518599562	-5.4351403e-09	0.0	-2.4084089	1.1968745	0
CFHR5	3.701493e-05	6.089283e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.6861785	0.49860364	0
F13B	0.00019925964	0.00032792357	0.00013676148796498905	-5.4351403e-09	0.0	-2.0974317	0.4984553	0
ASPM	0.17134884	0.15864491	0.11829868708971554	0.1910224	0.13265522356431447	0.26778653	2.9305596	0
ZBTB41	0.12766801	0.13409051	0.16862691466083152	0.117696546	0.1279932189023098	-0.1879854	2.1510873	0
CRB1	0.0033185347	0.003762901	0.004786652078774617	0.0026309022	0.0027548209366391185	-0.500307	0.56546336	0
AL136322.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
DENND1B	0.13639909	0.1405606	0.175054704595186	0.12993327	0.14091968637423183	-0.11333748	1.0627807	0
AL365258.1	4.8878042e-05	8.041213e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.8513748	0.4985363	0
C1orf53	0.05500852	0.056229267	0.07521881838074398	0.053111058	0.05827505827505827	-0.08215858	0.3519055	0
LHX9	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
NEK7	0.428852	0.43317983	0.4574671772428884	0.4222156	0.3979656706929434	-0.036977474	0.5501457	0
AL450352.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
ATP6V1G3	0.00017475872	0.00028761028	0.00041028446389496716	-5.4351403e-09	0.0	-1.9546852	1.0171267	0
AL157402.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
PTPRC	0.00025915305	0.0003013273	0.00013676148796498905	0.00019376064	0.00021190930281839374	-0.45013815	0.11690379	0
AL157402.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
MIR181A1HG	0.045544103	0.0439168	0.054294310722100655	0.048070554	0.05191777919050646	0.13009728	0.52513057	0
AC096631.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC01222	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC01221	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AC105941.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC02789	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
NR5A2	0.0007152045	0.00030105014	0.0005470459518599562	0.0013568429	0.0014833651197287562	1.8609908	1.0162677	0
LINC00862	0.00028120025	6.186666e-05	0.00013676148796498905	0.0006211062	0.000847637211273575	2.155406	1.0887527	0
AC097065.2	7.1889495e-05	1.2296368e-09	0.0	0.00018329569	0.00021190930281839374	1.502291	0.49844646	0
AC104461.1	0.019482959	0.021659235	0.028719912472647702	0.016103636	0.01928374655647383	-0.42531013	1.7863897	0
ZNF281	0.20994668	0.20414455	0.24794857768052517	0.21897031	0.2299215935579572	0.10109646	1.281518	0
AL359834.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
KIF14	0.06922744	0.06583179	0.061269146608315096	0.074470975	0.06357279084551812	0.17764004	0.915367	0
DDX59	0.06405978	0.06699005	0.08739059080962801	0.05950286	0.06675143038779402	-0.17071722	1.0676187	0
DDX59-AS1	0.0040888903	0.004922666	0.006427789934354486	0.0027978558	0.003178639542275906	-0.79346746	1.3660731	0
CAMSAP2	0.31568253	0.32517636	0.3636487964989059	0.30105186	0.2994278448823903	-0.11117482	2.1280384	0
GPR25	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
INAVA	0.002814519	0.0028914076	0.0038293216630196935	0.0026962839	0.003178639542275906	-0.09731364	0.080499865	0
KIF21B	0.0036332896	0.0035024916	0.004513129102844639	0.003836773	0.0042381860563678745	0.12801856	0.11372029	0
AL358473.1	0.0007141177	0.00071560306	0.0009573304157549234	0.00071165623	0.000847637211273575	-0.0069984104	0.0029983697	0
AL358473.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CACNA1S	0.000471759	0.000432748	0.0006838074398249453	0.0005320818	0.0006357279084551812	0.24665798	0.09979775	0
ASCL5	0.00032432727	0.00032521476	0.00041028446389496716	0.00032292772	0.0004238186056367875	-0.0077805417	0.0026606168	0
TMEM9	0.42682865	0.4456674	0.4764770240700219	0.3977095	0.3812248357702903	-0.16421336	5.815484	0
IGFN1	0.0002948008	0.0003327796	0.0002735229759299781	0.00023599245	0.00021190930281839374	-0.36520368	0.109520085	0
AC103925.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
PKP1	0.00035646276	0.00047225325	0.0006838074398249453	0.00017691526	0.00021190930281839374	-1.0472091	0.5178061	0
TNNT2	3.6964493	3.65291	0.9890590809628009	3.7639122	0.9830472557745285	0.04318552	19.086977	0
LAD1	0.007805459	0.0095908865	0.012582056892778994	0.005039575	0.005933460478915025	-0.9149795	2.834029	0
AC119427.1	0.00042240106	0.0003918439	0.0005470459518599562	0.000469646	0.0006357279084551812	0.21186513	0.08718384	0
TNNI1	3.2927523	3.2854352	0.9704595185995624	3.3040915	0.9694850603941513	0.008168879	0.75000596	0
PHLDA3	0.4130691	0.45120373	0.4532275711159737	0.35405666	0.336935791481246	-0.3497111	20.819754	0
AC096677.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CSRP1	0.38448876	0.39560685	0.3860776805251641	0.36733904	0.33015469379105744	-0.1069271	2.1523836	0
AC096677.1	0.0031859644	0.003752431	0.005196936542669584	0.00230908	0.0025429116338207248	-0.6772868	0.92362654	0
NAV1	0.76512146	0.6503591	0.5698851203501094	0.9429628	0.6605212968849332	0.5358955	44.55244	1
AC092800.1	5.2414885e-05	8.623157e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.8971761	0.49852458	0
IPO9-AS1	0.0093123745	0.008178346	0.010393873085339168	0.011069833	0.012078830260648443	0.43219322	0.953805	0
AL645504.1	0.0053110984	0.003312045	0.004239606126914661	0.008408946	0.00911210002119093	1.3183436	3.3820336	0
IPO9	0.35393253	0.3368437	0.37541028446389496	0.3804847	0.36745073108709475	0.17571004	5.236969	0
SHISA4	0.08406146	0.09003435	0.11665754923413567	0.074786216	0.0845518118245391	-0.26737678	2.8065207	0
AL513217.1	0.00082226534	0.0012539291	0.0013676148796498905	0.00015328598	0.00021190930281839374	-2.418313	1.7134597	0
LMOD1	0.26997516	0.26392654	0.2945842450765864	0.2794216	0.2710319983047256	0.082276896	1.1012536	0
TIMM17A	0.42127773	0.45836186	0.48167396061269147	0.36389074	0.3543123543123543	-0.33290005	21.046925	0
RNPEP	0.10387389	0.11172035	0.1425054704595186	0.0916945	0.10214028395846578	-0.28470322	3.714751	0
ELF3-AS1	0.013564009	0.01383885	0.016137855579868708	0.013134243	0.014621741894469168	-0.07483586	0.12598488	0
ELF3	0.005916676	0.0072788107	0.00861597374179431	0.0038068725	0.004450095359186269	-0.917374	2.0267189	0
AL691482.3	5.1509203e-05	1.2296368e-09	0.0	0.00013131878	0.00021190930281839374	1.2098647	0.49846965	0
GPR37L1	8.4959924e-05	1.2296368e-09	0.0	0.00021665846	0.00021190930281839374	1.66291	0.4985604	0
ARL8A	0.19633606	0.20696487	0.2536925601750547	0.17989567	0.1928374655647383	-0.20212063	3.7561285	0
PTPN7	0.0008931505	0.00095156784	0.0012308533916849016	0.0008024722	0.000847637211273575	-0.22058752	0.10970079	0
LGR6	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
UBE2T	0.19416408	0.19547424	0.20199671772428884	0.19215363	0.1750370841279932	-0.024705477	0.162808	0
PPP1R12B	0.7188564	0.677428	0.5972374179431073	0.78306997	0.5961008688281415	0.20904486	15.131679	0
SYT2	0.0016050759	0.001343824	0.0016411378555798686	0.0020102835	0.0019071837253655435	0.5475421	0.3530367	0
AC104463.2	0.0027165024	0.003008409	0.0032822757111597373	0.00226507	0.0021190930281839372	-0.39429343	0.32371888	0
AC104463.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
KDM5B	1.0037497	1.046452	0.7954048140043763	0.9375981	0.6923076923076923	-0.15844862	15.761955	0
AC098934.4	0.00033635882	0.0005533496	0.0006838074398249453	-5.4351403e-09	0.0	-2.7079337	1.5617399	0
PCAT6	0.20747358	0.23290408	0.2586159737417943	0.16811427	0.16465352828989194	-0.47005504	16.653381	0
RABIF	0.09928359	0.104581855	0.13826586433260393	0.09105233	0.10192837465564739	-0.19965994	1.98318	0
KLHL12	0.09029641	0.098414496	0.1288293216630197	0.07769676	0.08730663276117821	-0.34062585	4.538141	0
ADIPOR1	0.24298982	0.26626182	0.31564551422319476	0.20700487	0.21657130748039838	-0.36302564	13.462672	0
CYB5R1	0.3151158	0.34768882	0.38088074398249455	0.2647273	0.26933672388217844	-0.39315972	20.23228	0
TMEM183A	0.3153305	0.3193245	0.3650164113785558	0.3092209	0.3076923076923077	-0.046370566	0.58318675	0
PPFIA4	0.19469842	0.1935096	0.22278446389496717	0.1965609	0.19029455393091757	0.02255966	0.15418081	0
MYOG	0.0010592297	0.0009289622	0.0012308533916849016	0.0012609148	0.0014833651197287562	0.4033867	0.24633755	0
ADORA1	0.028951284	0.032794856	0.04321663019693654	0.02300103	0.02733630006357279	-0.5099049	3.2612336	0
AC105940.2	0.003532851	0.0046830205	0.006701312910284464	0.0017515883	0.002331002331002331	-1.3691586	3.1060455	0
AC105940.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
MYBPH	0.0016324351	0.0026864996	0.0038293216630196935	-5.4351403e-09	0.0	-4.8004603	6.398375	1
CHI3L1	0.00065188925	0.0010725163	0.0009573304157549234	-5.4351403e-09	0.0	-3.5516145	1.6654297	0
CHIT1	9.691818e-05	6.377797e-05	0.00013676148796498905	0.00014827578	0.00021190930281839374	0.60020226	0.22138111	0
LINC01353	0.0010603344	0.0015151962	0.002324945295404814	0.00035537593	0.0004238186056367875	-1.8265793	1.9521348	0
LINC01136	0.00029836682	0.0004908384	0.0006838074398249453	-5.4351403e-09	0.0	-2.5628421	1.5479498	0
BTG2	0.11379163	0.11577854	0.13785557986870897	0.110691614	0.11570247933884298	-0.0647648	0.39967078	0
FMOD	0.0014375922	0.001670258	0.002188183807439825	0.001077544	0.0010595465140919686	-0.5881787	0.38626024	0
PRELP	0.0023140626	0.0027504836	0.0034190371991247265	0.0016386714	0.00169527442254715	-0.71322143	0.7491737	0
OPTC	0.00018638198	0.00030673493	0.0005470459518599562	-5.4351403e-09	0.0	-2.0241673	1.2851716	0
ATP2B4	0.99250305	0.9988605	0.7699671772428884	0.9826658	0.7113795295613478	-0.023580005	0.6543773	0
LAX1	0.00011219724	1.2296368e-09	0.0	0.00028606554	0.00021190930281839374	1.9488281	0.4984411	0
ZC3H11A	0.0030875772	0.003412482	0.004786652078774617	0.002585044	0.003178639542275906	-0.3875452	0.41236228	0
ZBED6	0.0060094222	0.005741019	0.00738512035010941	0.0064258664	0.0074168255986437805	0.15994939	0.19074073	0
SNRPE	0.8087284	0.8063956	0.700355579868709	0.81236625	0.6456876456876457	0.010641297	0.20309195	0
AC096645.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC00303	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL592146.2	0.00023098852	1.2296368e-09	0.0	0.0005888943	0.0006357279084551812	2.7842648	1.0743539	0
SOX13	0.019010874	0.019339249	0.02639496717724289	0.018494736	0.020343293070565798	-0.06407818	0.13600032	0
AL592146.1	8.283968e-05	0.00013632444	0.00013676148796498905	-5.4351403e-09	0.0	-1.2408472	0.49857584	0
ETNK2	0.032294445	0.03385671	0.044173960612691465	0.02988129	0.03538885357067175	-0.17963433	0.71082765	0
ERLNC1	0.00011530688	0.00018978957	0.0002735229759299781	-5.4351403e-09	0.0	-1.5350841	0.79004854	0
REN	0.0023677682	1.2296368e-09	0.0	0.0060365815	0.004873913964823055	5.9393454	4.340094	0
KISS1	0.0017238933	0.0012775932	0.0013676148796498905	0.002415717	0.0027548209366391185	0.8688199	0.7081228	0
GOLT1A	0.0025231089	0.0022922016	0.0032822757111597373	0.0028817465	0.0033905488450943	0.3178186	0.30028504	0
PLEKHA6	0.10860977	0.10761841	0.13717177242888404	0.11012389	0.11930493748675566	0.03317209	0.18138635	0
AL592114.3	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC00628	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL606489.1	0.0002832281	0.00031170508	0.00013676148796498905	0.00023904318	0.00021190930281839374	-0.28014225	0.068922445	0
PPP1R15B	0.115003265	0.11917572	0.15180525164113787	0.1085162	0.12036448400084764	-0.13506104	1.2079946	0
PIK3C2B	0.042169362	0.04227657	0.05538840262582057	0.042013116	0.04789150243695698	-0.00899715	0.02648637	0
MDM4	0.38216946	0.3755765	0.39975382932166303	0.3924564	0.36554354736172917	0.063409075	0.98762983	0
AL512306.3	4.5991015e-05	7.5661876e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.8128795	0.49866235	0
LRRN2	0.0018770926	0.0025473111	0.0034190371991247265	0.00083936646	0.0012714558169103624	-1.4947678	2.1373456	0
AL512306.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL161793.1	6.611004e-05	1.2296368e-09	0.0	0.00016854343	0.00021190930281839374	1.4251378	0.4985683	0
AC096675.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
NFASC	0.0047990717	0.0036430273	0.004786652078774617	0.006590791	0.007628734901462174	0.83797115	1.6243834	0
CNTN2	0.0012106079	0.0008001322	0.0009573304157549234	0.001846586	0.0019071837253655435	1.1127372	0.8182181	0
TMEM81	0.003207627	0.0030813725	0.004102844638949671	0.0034041447	0.0042381860563678745	0.13941301	0.12720095	0
RBBP5	0.09302403	0.094222985	0.12185448577680526	0.09114515	0.10002119093028183	-0.047861494	0.2550466	0
DSTYK	0.17195636	0.16604795	0.20582603938730853	0.18110216	0.18626827717736807	0.1251317	1.446887	0
TMCC2	0.012136845	0.013049093	0.016958424507658644	0.010722028	0.012714558169103624	-0.2809924	0.65850174	0
AC093422.2	7.269174e-05	0.00011960732	0.00013676148796498905	-5.4351403e-09	0.0	-1.1350045	0.4985108	0
NUAK2	0.0028180024	0.002795404	0.0035557986870897156	0.0028539258	0.003602458147912693	0.028868884	0.021771971	0
KLHDC8A	0.002159549	0.0021597436	0.0031455142231947486	0.0021601324	0.0029667302394575123	0.00024814962	0.00017774354	0
LEMD1-AS1	0.00028395987	0.00036654904	0.00041028446389496716	0.00015589403	0.00021190930281839374	-0.86648226	0.34848538	0
LEMD1	0.0014108778	0.0018584979	0.0020514223194748357	0.00071750296	0.0006357279084551812	-1.2604517	1.0823402	0
BLACAT1	0.0013637715	0.0016662015	0.0019146608315098468	0.0008952625	0.0010595465140919686	-0.82750094	0.61784005	0
LEMD1-DT	0.0003480385	0.00035756282	0.0005470459518599562	0.0003332699	0.0004238186056367875	-0.078703746	0.029015139	0
CDK18	0.039164066	0.043370157	0.056345733041575495	0.0326557	0.03581267217630854	-0.4082793	2.8351967	0
MFSD4A	0.0059055695	0.0068943594	0.0087527352297593	0.0043740966	0.004662004662004662	-0.6445955	1.243333	0
ELK4	0.12634781	0.1259883	0.1576859956236324	0.12688664	0.13562195380377198	0.010242272	0.053548057	0
SLC45A3	0.0044909557	0.004855344	0.006427789934354486	0.003927012	0.004450095359186269	-0.2992755	0.3783782	0
NUCKS1	2.0192037	2.0162694	0.950902625820569	2.0237286	0.9497774952320407	0.0053271186	0.24539548	0
RAB29	0.11405222	0.13142432	0.16096827133479213	0.08711294	0.0979020979020979	-0.5927155	15.048948	1
AC119673.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
SLC41A1	0.1584815	0.16239947	0.20199671772428884	0.15239634	0.16401780038143673	-0.09166044	0.8779566	0
AC119673.2	0.0012777712	0.0012507084	0.0016411378555798686	0.0013196527	0.0014833651197287562	0.07182174	0.039265092	0
PM20D1	5.213773e-05	8.577553e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.89363897	0.4986642	0
SLC26A9	0.023003204	0.026627628	0.035831509846827134	0.017384654	0.020131383767747403	-0.6122426	3.66727	0
AL713965.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
RAB7B	0.008437085	0.0077303946	0.009846827133479213	0.0095324125	0.009324009324009324	0.29881212	0.48229867	0
CTSE	0.00010919004	1.2296368e-09	0.0	0.00027836466	0.00021190930281839374	1.9197598	0.4984319	0
RHEX	0.0032114799	0.003557206	0.005196936542669584	0.0026766986	0.0029667302394575123	-0.39737123	0.459169	0
AVPR1B	0.0007354912	0.0011066356	0.0013676148796498905	0.00016029083	0.00021190930281839374	-2.2127936	1.6389616	0
AC244035.1	0.00057204353	0.00094113994	0.0015043763676148797	-5.4351403e-09	0.0	-3.3801706	2.760731	0
AC244035.4	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AC244035.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
FAM72A	0.004612715	0.0045024045	0.0057439824945295405	0.0047842907	0.006145369781733418	0.08576127	0.089809954	0
SRGAP2	0.08300322	0.09112903	0.11706783369803063	0.07039294	0.08179699088789998	-0.37201422	4.7570186	0
IKBKE	0.07102681	0.08958416	0.1150164113785558	0.042253703	0.04852723034541216	-1.082365	28.22012	1
C1orf147	0.00060415006	0.000508527	0.0008205689277899343	0.0007520996	0.0004238186056367875	0.48570088	0.14796801	0
AC244034.2	0.000501737	0.000521932	0.0008205689277899343	0.00047027564	0.0006357279084551812	-0.12509733	0.05418407	0
RASSF5	0.21325631	0.23203318	0.26928336980306344	0.18420897	0.18775164229709684	-0.33282638	9.457116	0
EIF2D	0.10907533	0.11597012	0.14619803063457332	0.09836994	0.1078618351345624	-0.23724136	2.8053362	0
AL591846.2	0.002676902	0.0024112512	0.0035557986870897156	0.0030894207	0.003178639542275906	0.34488806	0.31591552	0
DYRK3	0.089415394	0.09631615	0.12472647702407003	0.07870237	0.08645899554990465	-0.2910358	3.3334205	0
MAPKAPK2	0.33995906	0.36326304	0.4050875273522976	0.30392814	0.3045136681500318	-0.25720683	10.175527	0
IL10	4.436225e-05	7.298194e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.79069984	0.49854112	0
IL19	0.00039887294	0.0005301067	0.0008205689277899343	0.00019540568	0.00021190930281839374	-1.0928986	0.59293973	0
IL20	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
IL24	2.1985958e-05	3.6164485e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.44542897	0.49879944	0
FCMR	0.010369888	0.009869361	0.01312910284463895	0.011145704	0.013138376774740411	0.1738011	0.3154444	0
PIGR	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
FCAMR	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
C1orf116	0.00066486036	0.0006713559	0.0010940919037199124	0.00065456703	0.0004238186056367875	-0.031747617	0.010359761	0
PFKFB2	0.01930543	0.024032116	0.030634573304157548	0.011974261	0.013774104683195593	-0.9990195	6.928894	1
YOD1	0.047078915	0.047406346	0.0637308533916849	0.046574295	0.052129688493324854	-0.025492018	0.08294325	0
C4BPB	6.938354e-05	0.000114157556	0.00013676148796498905	-5.4351403e-09	0.0	-1.098751	0.49861127	0
C4BPA	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL445493.3	0.00024339659	0.0004005027	0.0005470459518599562	-5.4351403e-09	0.0	-2.3234563	1.3057741	0
AL445493.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL596218.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CD55	0.06495424	0.075265914	0.0949124726477024	0.048958126	0.05573214664123755	-0.61942005	9.415176	1
AL391597.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CR2	0.0001628728	0.00010950046	0.00013676148796498905	0.0002455698	0.00021190930281839374	0.7220238	0.21265921	0
CR1	0.00013209594	9.151702e-05	0.00013676148796498905	0.00019499057	0.00021190930281839374	0.6231963	0.19999614	0
AL137789.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CR1L	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL137789.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CD46	0.45008737	0.47727972	0.49193107221006566	0.4080247	0.38270820089001906	-0.22612725	10.595357	0
MIR29B2CHG	0.0029807047	0.0025989367	0.0030087527352297594	0.0035730381	0.0029667302394575123	0.44458273	0.36110938	0
CD34	0.0030258265	0.0002524035	0.00041028446389496716	0.0073231966	0.0065691883873702055	4.3967404	5.7017736	1
AL356275.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC02767	0.00043253636	0.0005825155	0.0008205689277899343	0.00020001599	0.00021190930281839374	-1.1858224	0.6433249	0
PLXNA2	0.30427614	0.33016232	0.34928884026258206	0.26424995	0.2574698029243484	-0.32116327	12.273813	0
AL590138.1	0.00019497878	4.3684842e-05	0.00013676148796498905	0.00042943092	0.0006357279084551812	1.8815346	0.8404394	0
AL606753.2	0.00029577033	9.834489e-05	0.00013676148796498905	0.0006016695	0.0006357279084551812	1.8227804	0.78601915	0
LINC01735	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC02769	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC01717	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC01774	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AC092810.4	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AC092810.3	5.3181087e-05	1.2296368e-09	0.0	0.00013557854	0.00021190930281839374	1.2361903	0.49846923	0
LINC01696	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
LINC01698	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
MIR205HG	2.3328255e-05	3.837306e-05	0.00013676148796498905	-5.4351403e-09	0.0	-0.46864152	0.49876368	0
AL023754.1	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
AL023754.2	7.2541297e-09	1.2296368e-09	0.0	-5.4351403e-09	0.0	-9.61415e-05	44.55244	0
CAMK1G	0.023181807	0.024151765	0.031044857768052516	0.021675127	0.023521932612841703	-0.15540859	0.4452659	0
LAMB3	0.0026597497	0.00305894	0.004102844638949671	0.0020421022	0.0027548209366391185	-0.5604132	0.65092045	0
HSD11B1-AS1	0.012221951	0.014896323	0.020514223194748358	0.0080751	0.009324009324009324	-0.87530047	3.9638376	0
G0S2	0.46000057	0.5092576	0.4206783369803063	0.3837556	0.30875185420639967	-0.4081153	23.255905	0
