gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
TRMT9B	0.03977013	0.029763082	0.03815645514223195	0.055283576	0.05679169315532952	0.8910952	9.985014	1
PEBP4	0.03813517	0.04590631	0.057166301969365424	0.02610151	0.029455393091756727	-0.8121819	9.052682	1
TNFRSF10B	0.112704076	0.12931131	0.15891684901531727	0.08695036	0.09663064208518754	-0.5720414	13.49991	1
STC1	0.17150883	0.19546148	0.21047592997811815	0.13438052	0.12756940029667302	-0.5402251	16.224558	1
NEFM	0.100223735	0.11369174	0.11706783369803063	0.07933468	0.06844670481034118	-0.5185548	7.681811	1
SCARA3	0.016349971	0.010167485	0.014359956236323851	0.025925789	0.030514939605848695	1.3418591	9.4929695	1
PNOC	0.009950082	0.015028557	0.011761487964989058	0.0020819772	0.0025429116338207248	-2.7935665	9.010209	1
GINS4	0.04172348	0.03494285	0.048960612691466086	0.05224082	0.059970332697605426	0.5788163	5.3889613	1
MCM4	0.15879397	0.1342174	0.14578774617067833	0.19686402	0.1763085399449036	0.55228597	14.857469	1
MTFR1	0.062265705	0.070560485	0.09586980306345733	0.04939495	0.0574274210637847	-0.51362234	6.729939	1
AC083967.1	0.0031736102	0.0002163329	0.00013676148796498905	0.0077559156	0.006145369781733418	4.634264	5.5493484	1
SULF1	0.018123455	0.008375202	0.007111597374179431	0.033224918	0.0271243907607544	1.9752817	11.418302	1
RDH10	0.23422234	0.18823786	0.21403172866520787	0.3055184	0.2833227378681924	0.69840825	38.852432	1
PAG1	0.16290101	0.18576641	0.22264770240700218	0.1274541	0.13731722822631914	-0.5431568	17.852068	1
MMP16	0.041461255	0.03407218	0.04184901531728665	0.052921243	0.055944055944055944	0.63374823	5.78453	1
PIP4P2	0.3512606	0.39931473	0.43066192560175054	0.27688363	0.2803560076287349	-0.5280868	40.53876	1
ERICH5	0.013724782	0.009169462	0.012855579868708972	0.020780923	0.025852934943844035	1.1716279	7.0235157	1
ABRA	0.0132746	0.016741104	0.022428884026258207	0.007897575	0.010171646535282899	-1.0743523	5.9456944	1
ANGPT1	0.06926375	0.05666179	0.06578227571115974	0.08877423	0.08730663276117821	0.6468451	9.161181	1
KCNV1	0.02421948	0.018608604	0.02324945295404814	0.03291163	0.03305785123966942	0.8192725	5.5256653	1
AARD	0.029686889	0.024283212	0.03487417943107221	0.038063023	0.04577240940877304	0.6462873	5.0852294	1
HAS2	0.5554078	0.6621086	0.4974015317286652	0.39015576	0.31299004026276755	-0.7628659	44.55244	1
LRATD2	0.18756628	0.16081023	0.19023522975929977	0.22903407	0.22420004238186056	0.5099359	17.54117	1
NDRG1	0.11854849	0.15109958	0.15891684901531727	0.0680913	0.06569188387370206	-1.1487944	43.438496	1
LY6E-DT	0.019909538	0.024063801	0.031591903719912474	0.013465298	0.01419792328883238	-0.83292663	5.058201	1
FREM1	0.108427316	0.092234686	0.11720459518599563	0.13349949	0.14113159567705022	0.5329699	11.327605	1
ENHO	0.021216692	0.02534615	0.03487417943107221	0.014811192	0.017376562831108285	-0.7710519	5.110412	1
CCL21	0.18535289	0.22887704	0.1814824945295405	0.11792408	0.09408773045136681	-0.9561216	33.998867	1
RECK	0.058997612	0.06704839	0.08766411378555798	0.04650816	0.05149396058486968	-0.5267703	6.305148	1
BANCR	0.27460077	0.31114876	0.2825492341356674	0.21805944	0.1854206399660945	-0.51268524	20.601608	1
ANXA1	0.33129185	0.37666613	0.3350656455142232	0.2610722	0.2294977749523204	-0.528668	27.968342	1
PRUNE2	0.023227727	0.028357953	0.03815645514223195	0.015275468	0.018012290739563466	-0.8882016	6.944168	1
PSAT1	0.072742626	0.09607903	0.09805798687089716	0.036563244	0.039627039627039624	-1.3913879	35.901794	1
AL354733.3	0.05086521	0.041794118	0.04786652078774617	0.06491934	0.06484424666242848	0.6341212	6.1478915	1
GADD45G	0.13590056	0.1592749	0.17956783369803064	0.099660225	0.10362364907819453	-0.6758878	20.13963	1
NFIL3	0.13560121	0.15437517	0.18640590809628008	0.10648877	0.11697393515575334	-0.5353194	14.805811	1
FBP1	0.0068204133	0.009128635	0.01312910284463895	0.0032447786	0.003602458147912693	-1.4642065	5.5855174	1
CTSV	0.10710591	0.08536661	0.10776805251641138	0.14077441	0.1449459631277813	0.7209768	19.018068	1
CAVIN4	0.018577121	0.014067068	0.019283369803063458	0.025559776	0.030514939605848695	0.85696733	5.043701	1
CYLC2	0.01951839	0.01267439	0.015590809628008753	0.030118572	0.031150667514303877	1.2421811	8.811782	1
BSPRY	0.03538932	0.042762067	0.05443107221006564	0.02397294	0.026912481457936004	-0.8322892	8.919141	1
IER5L	0.17761223	0.20731665	0.23536652078774617	0.13158445	0.1351981351981352	-0.6554467	26.288914	1
ADAMTSL2	0.034403406	0.04192242	0.053610503282275714	0.02276044	0.025217207035388853	-0.8783062	9.370867	1
SARDH	0.01154694	0.01532994	0.02024070021881838	0.0056829145	0.006145369781733418	-1.4158638	7.8879147	1
GPSM1	0.07055195	0.08023079	0.09915207877461707	0.05553683	0.06039415130324221	-0.52991277	7.352765	1
NALT1	0.016077863	0.01971256	0.02475382932166302	0.0104387505	0.012290739563466836	-0.91071147	5.1578097	1
PTGDS	0.21230227	0.28094348	0.2512308533916849	0.10603273	0.09069718160627252	-1.4049237	44.55244	1
AKR1C3	0.11819059	0.1364389	0.14688183807439825	0.08989337	0.08963763509218055	-0.6014215	13.426976	1
GATA3	0.0071858917	0.0011790766	0.0013676148796498905	0.016493384	0.01419792328883238	3.6974337	10.504336	1
MAP3K8	0.025876615	0.030591855	0.04020787746170678	0.018572371	0.02097902097902098	-0.71695065	5.1123204	1
CXCL12	0.25574207	0.21022704	0.22469912472647702	0.3263224	0.28247510065691883	0.6341057	32.4763	1
GDF2	0.1058709	0.12653963	0.15084792122538293	0.0738244	0.07967789785971605	-0.77660644	21.939644	1
AC013287.1	0.028105104	0.033753846	0.04608862144420131	0.019357719	0.021826658190294553	-0.7989772	6.8324285	1
COL13A1	0.40880367	0.5045575	0.4801695842450766	0.26051846	0.24856961220597584	-0.9533654	44.55244	1
UNC5B-AS1	0.35766366	0.4388447	0.35393873085339167	0.23196244	0.20703538885357067	-0.9195261	44.55244	1
DDIT4	0.7537197	0.876824	0.6587800875273523	0.5630193	0.4530620894257258	-0.6390114	44.55244	1
MCU	0.07520956	0.08688148	0.11487964989059081	0.0571056	0.06463233735961009	-0.6045519	10.344793	1
OIT3	0.10283633	0.14851323	0.1273249452954048	0.03204041	0.030514939605848695	-2.2091024	44.55244	1
P4HA1	0.8885674	1.0238059	0.7471280087527352	0.6790495	0.5443949989404535	-0.59228206	44.55244	1
MSS51	0.08510475	0.06917407	0.0862964989059081	0.10976748	0.1148548421275694	0.665377	12.832187	1
GRID1	0.006482637	0.0028817565	0.003966083150984683	0.012062348	0.014833651197287561	2.0281873	8.099125	1
MYOF	0.059888616	0.07205421	0.09327133479212253	0.0410191	0.04767959313413859	-0.81127477	14.165449	1
HELLS	0.14207438	0.12088347	0.12076039387308533	0.17489617	0.15469379105742742	0.5325134	11.536841	1
SORBS1	0.0697746	0.08301897	0.10831509846827134	0.04923492	0.05679169315532952	-0.7525686	14.597448	1
SCD	0.29545948	0.34396577	0.3710339168490153	0.22038577	0.22038567493112948	-0.64199865	44.55244	1
OLMALINC	0.100501716	0.11484145	0.1423687089715536	0.07826172	0.08582326764144946	-0.55267805	11.353471	1
ARMH3	0.040112723	0.0463969	0.06044857768052517	0.030383663	0.03560076287349015	-0.6090983	5.8490973	1
SORCS3	0.035245273	0.028279994	0.03419037199124726	0.046044156	0.04831532104259377	0.7012738	5.91406	1
SORCS1	0.20876911	0.24620852	0.2796772428884026	0.15080969	0.15744861199406654	-0.7067811	37.03396	1
FANK1	0.04455182	0.05115862	0.06482494529540482	0.034319535	0.037084127993218904	-0.574567	5.6081843	1
PTPRE	0.10582786	0.084118515	0.10284463894967177	0.13945018	0.14049586776859505	0.7285746	18.438719	1
DPYSL4	0.09906538	0.11498169	0.13977024070021882	0.0743828	0.07967789785971605	-0.62767917	14.026044	1
FUOM	0.12062787	0.13887015	0.17314004376367614	0.09234012	0.10044500953591863	-0.588184	15.478516	1
EPS8L2	0.09307114	0.10852532	0.12349562363238512	0.06910522	0.06929434202161475	-0.6504076	12.997883	1
TNNT3	0.041301094	0.05313525	0.057166301969365424	0.022971848	0.02225047679593134	-1.2062484	16.467268	1
SLC22A18	0.09311128	0.10588389	0.13129102844638948	0.07329938	0.07904216995126086	-0.5300053	9.81624	1
LYVE1	0.0028123842	0.00032109514	0.0005470459518599562	0.006672715	0.006145369781733418	4.0075164	5.768922	1
GALNT18	0.041974377	0.02920022	0.036105032822757115	0.061774082	0.06993006993006994	1.0784239	15.850701	1
SPON1	0.103333384	0.0842971	0.08916849015317287	0.1328124	0.12142403051493961	0.6552104	13.189245	1
FIBIN	0.068645015	0.057867944	0.07152625820568928	0.0853288	0.08624708624708624	0.5594672	7.343285	1
BBOX1-AS1	0.08710514	0.056052875	0.07029540481400437	0.13520762	0.1381648654375927	1.2688112	41.01324	1
CCDC34	0.5427415	0.44125602	0.40823304157549234	0.7000231	0.521508794236067	0.66566586	44.55244	1
LGR4	0.3698806	0.31195158	0.33150984682713347	0.4597045	0.40962068234795507	0.5592361	43.950382	1
WT1	0.013633348	0.017766047	0.022292122538293217	0.0072225505	0.008476372112735749	-1.2868024	7.4721875	1
WT1-AS	0.0049227527	0.0067654443	0.008889496717724288	0.002068422	0.0027548209366391185	-1.6627074	5.0921254	1
CD44	0.017921656	0.021968324	0.027489059080962802	0.011644101	0.013138376774740411	-0.91004074	5.0881605	1
CHST1	0.0066934894	0.0020507593	0.002324945295404814	0.013887448	0.012714558169103624	2.7012148	8.354406	1
CREB3L1	0.0249279	0.030159261	0.04061816192560175	0.016823228	0.020131383767747403	-0.838372	6.6781554	1
PACSIN3	0.12201058	0.13926804	0.17519146608315098	0.095248595	0.10447128628946811	-0.5476162	13.912045	1
DDB2	0.0969478	0.11004343	0.13402625820568928	0.07663572	0.08603517694426785	-0.52141327	9.579901	1
FAM111A	0.059262574	0.050571077	0.06386761487964988	0.0727213	0.0777707141343505	0.52319807	5.791988	1
AP001160.2	0.032177072	0.037634738	0.048413566739606125	0.023728013	0.026276753549480822	-0.66323465	5.399007	1
SLC3A2	0.2572732	0.29108605	0.31673960612691465	0.20496698	0.21106166560712014	-0.505846	24.544373	1
PPP2R5B	0.08198824	0.09687557	0.12335886214442013	0.05890161	0.06505615596524687	-0.71686697	15.222805	1
EHBP1L1	0.08335688	0.096329466	0.12527352297592997	0.06323721	0.07141343504979869	-0.60642064	11.259498	1
FAM181B	0.016143233	0.011215235	0.015043763676148797	0.023774942	0.02542911633820725	1.0772307	6.161727	1
SMCO4	0.25001794	0.28888056	0.32029540481400437	0.18988866	0.1962280144098326	-0.605059	34.17777	1
SESN3	0.25389335	0.21140867	0.2476750547045952	0.319772	0.3076923076923077	0.5967778	33.47146	1
CNTN5	0.020638397	0.012762216	0.01600109409190372	0.032837722	0.03221021402839585	1.3566017	10.3792305	1
GUCY1A2	0.17774877	0.14159103	0.15919037199124728	0.23377448	0.2193261284170375	0.72298604	29.15219	1
THY1	0.020503199	0.011891252	0.010804157549234136	0.033842783	0.028819665183301545	1.5011226	9.074613	1
NECTIN1	0.05273092	0.045096353	0.05812363238512035	0.0645581	0.0707777071413435	0.51662487	5.452965	1
SORL1	0.10773195	0.12610728	0.15289934354485776	0.079238705	0.08497563043017589	-0.66969824	16.757881	1
ESAM	0.010109839	0.0042982884	0.00437636761487965	0.019114815	0.015257469802924348	2.127205	7.6556473	1
CHEK1	0.09145724	0.07832571	0.09641684901531729	0.11178313	0.11782157236702691	0.51259387	8.62767	1
CD9	0.19076574	0.2232075	0.24411925601750548	0.14052367	0.13731722822631914	-0.6671923	27.961634	1
PIANP	0.022326373	0.028435756	0.03801969365426696	0.012855499	0.015045560500105954	-1.1392062	10.294183	1
ENO2	0.7787347	0.93150234	0.6861323851203501	0.54207295	0.4564526382708201	-0.78096104	44.55244	1
SLC2A3	1.0463246	1.2159948	0.7958150984682714	0.7834458	0.5969485060394152	-0.6341663	44.55244	1
PRR4	0.06266311	0.07168364	0.09080962800875274	0.04866803	0.0542487815215088	-0.55771935	7.4477577	1
EMP1	0.009142851	0.0049977135	0.00437636761487965	0.015565744	0.012714558169103624	1.619691	5.156412	1
ABCC9	0.013452105	0.01699354	0.022155361050328226	0.007958788	0.010171646535282899	-1.0848163	6.0382605	1
BHLHE41	0.043148816	0.05625271	0.06714989059080963	0.022849873	0.0237338419156601	-1.2959988	21.719866	1
ITPR2	0.044982232	0.037056368	0.048687089715536105	0.057271685	0.06039415130324221	0.62672937	5.9691863	1
AMN1	0.047289826	0.053860858	0.0711159737417943	0.037108216	0.04259376986649714	-0.5362921	5.5119457	1
FGD4	0.115306586	0.1303716	0.15891684901531727	0.091942176	0.09832591650773469	-0.5033688	10.911344	1
SLC2A13	0.07071001	0.08342814	0.10571663019693654	0.050985478	0.058910786183513454	-0.70934904	12.870354	1
SCN8A	0.05608898	0.04800965	0.06140590809628009	0.06860245	0.07141343504979869	0.51403517	5.3985767	1
TNS2	0.041124716	0.03207098	0.04116520787746171	0.055162877	0.056155965246874336	0.7805508	7.971854	1
IGFBP6	0.28750968	0.33092555	0.34067286652078776	0.22032404	0.21657130748039838	-0.5866609	34.804394	1
PMEL	0.011731982	0.015960423	0.019830415754923413	0.0051763617	0.006357279084551812	-1.6058946	9.419116	1
DDIT3	0.17133592	0.20388426	0.21444201312910285	0.12088762	0.12396694214876033	-0.75359833	30.470352	1
PTPRR	0.02736235	0.033090197	0.04225929978118162	0.018492082	0.02161474888747616	-0.8360689	7.314252	1
RASSF9	0.03148404	0.02256618	0.03036105032822757	0.045305844	0.050222504767959315	1.0023367	10.58733	1
DUSP6	0.20499213	0.26226136	0.25300875273522977	0.11631708	0.12205975842339478	-1.1722524	44.55244	1
MYL2	0.31318042	0.21939701	0.1976203501094092	0.4585573	0.2826870099597372	1.0632154	44.55244	1
LINC01405	0.26076362	0.20216385	0.21280087527352298	0.35161394	0.29434202161474887	0.79816395	44.55244	1
CUX2	0.017556643	0.012792808	0.017368708971553612	0.024933178	0.02839584657766476	0.957275	5.7239923	1
IL17D	0.088066585	0.10322577	0.1286925601750547	0.06455839	0.06950625132443314	-0.6762907	14.398844	1
BRCA2	0.06589466	0.05666394	0.0661925601750547	0.08018277	0.08349226531044712	0.50011563	5.63298	1
AL161891.1	0.012377025	0.008054116	0.010393873085339168	0.019073408	0.02119093028183937	1.2335064	5.586741	1
FREM2	0.05138542	0.05843136	0.07303063457330415	0.04046127	0.04428904428904429	-0.5291071	5.437702	1
RGCC	0.0049813623	0.0012392661	0.0015043763676148797	0.010779864	0.009535918626827717	3.022146	5.893741	1
WDFY2	0.16430907	0.19356097	0.22907549234135668	0.11896426	0.12650985378258106	-0.70179284	28.664421	1
PCDH9	0.113377325	0.09097414	0.10585339168490153	0.14807513	0.13583386310659037	0.70219004	16.051685	1
GPR183	0.037639134	0.04482123	0.060585339168490154	0.026518175	0.028819665183301545	-0.75498575	7.7355556	1
IRS2	0.0513911	0.060253263	0.07713347921225383	0.037652552	0.040686586141131596	-0.67685753	8.5517845	1
F10	0.025655208	0.033481266	0.04212253829321663	0.013533809	0.014833651197287561	-1.300468	13.78754	1
ANG	0.028177714	0.033262253	0.04335339168490153	0.020305838	0.02394575121847849	-0.70923483	5.545724	1
PCK2	0.025507947	0.031293873	0.036925601750547044	0.016543992	0.018012290739563466	-0.91548157	7.000764	1
EGLN3	0.6005287	0.68079686	0.5984682713347921	0.47621492	0.4195804195804196	-0.51552063	44.55244	1
CLEC14A	0.0023860147	6.0229133e-05	0.00013676148796498905	0.0059897834	0.005509641873278237	5.2481823	5.48667	1
NID2	0.5254208	0.60074526	0.5510120350109409	0.40877578	0.3835558381012926	-0.555331	44.55244	1
ERO1A	0.48935902	0.5680819	0.5222921225382933	0.36745468	0.3418097054460691	-0.6283941	44.55244	1
AL133453.1	0.15930203	0.188956	0.21403172866520787	0.113332435	0.11697393515575334	-0.73698044	29.099623	1
AL049838.1	0.09153325	0.105766885	0.13662472647702406	0.06945879	0.07671116762025854	-0.6059466	12.550487	1
ARMH4	0.4634258	0.5348575	0.49849562363238514	0.35281858	0.3269760542487815	-0.60008895	44.55244	1
PRKCH	0.07844534	0.09233074	0.12199124726477024	0.05691201	0.06632761178215724	-0.6971069	14.425246	1
HIF1A-AS3	0.20684224	0.23502983	0.23905908096280087	0.1632167	0.14748887476160202	-0.5257853	17.608734	1
ARG2	0.1872213	0.23629889	0.23905908096280087	0.11119893	0.11739775376139013	-1.0867835	44.55244	1
AC005476.2	0.041260142	0.028689262	0.03952407002188184	0.0607458	0.06632761178215724	1.079627	15.54646	1
AL049775.1	0.007619683	0.0043099504	0.004786652078774617	0.012748312	0.013986013986013986	1.5427446	5.4314694	1
FLRT2	0.119430505	0.06571378	0.07918490153172866	0.20265445	0.19665183301546937	1.6232721	44.55244	1
LGMN	0.3540523	0.40154997	0.43408096280087527	0.28053614	0.28417037507946596	-0.51723796	39.40079	1
CLMN	0.04542591	0.03079489	0.038566739606126915	0.06810098	0.06717524899343082	1.1424243	17.196404	1
TUNAR	0.023385286	0.029164203	0.036788840262582057	0.0144297285	0.01652892561983471	-1.0101292	8.485366	1
MEG3	0.013441169	1.2296368e-09	0.0	0.034267955	0.02670057215511761	8.424903	21.140953	1
PWRN1	0.014533089	0.008638928	0.012308533916849015	0.023663046	0.026064844246662427	1.4431916	9.520735	1
CHAC1	0.022238558	0.03281485	0.0325492341356674	0.005849289	0.005933460478915025	-2.4679496	25.564669	1
CAPN3	0.23284195	0.28120297	0.30470459518599563	0.15799443	0.16613689340962068	-0.83133817	44.55244	1
WDR76	0.054803707	0.046303652	0.05730306345733042	0.0679691	0.07374443738080101	0.5527616	6.033841	1
LRRC49	0.22555318	0.18769065	0.2163566739606127	0.28425792	0.27145581691036236	0.5985826	28.590336	1
NEO1	0.104844324	0.08996863	0.11734135667396062	0.12787539	0.13710531892350075	0.5067698	10.149825	1
ARID3B	0.06908694	0.07867487	0.1024343544857768	0.054212764	0.058910786183513454	-0.53644407	7.511931	1
RPP25	0.11592706	0.13529551	0.16630196936542668	0.08589457	0.09218054672600128	-0.6548624	17.379711	1
LINGO1	0.0643068	0.0738602	0.09163019693654267	0.049485344	0.053189235007416825	-0.57683533	7.8682775	1
IDH3A	0.33911762	0.3837049	0.4209518599562363	0.27011147	0.2742106378470015	-0.50628424	36.04681	1
FAH	0.04508206	0.0527165	0.06961159737417943	0.033255678	0.037719855901674086	-0.6630563	7.5115495	1
CPEB1	0.029011466	0.03725121	0.04690919037199125	0.016251776	0.01822420004238186	-1.1917077	13.4420185	1
HOMER2	0.12611513	0.14743192	0.1725929978118162	0.093063675	0.09832591650773469	-0.6631877	18.774302	1
TM6SF1	0.02983649	0.038090635	0.048413566739606125	0.017054476	0.01991947446492901	-1.1546339	13.689961	1
NMB	0.2020694	0.24918303	0.26189824945295404	0.12911636	0.1290527654164018	-0.9479959	44.55244	1
HAGHL	0.1567755	0.1838423	0.2173140043763676	0.11481589	0.12078830260648442	-0.67867494	25.75768	1
TMEM204	0.017722314	0.012899437	0.01586433260393873	0.025189336	0.026912481457936004	0.9600801	5.3999043	1
SYNGR3	0.03244317	0.03976339	0.05032822757111598	0.021108164	0.02394575121847849	-0.9104448	9.704899	1
LINC00514	0.032529175	0.02073554	0.02475382932166302	0.050806932	0.052129688493324854	1.2888156	15.379543	1
AC004233.2	0.04307746	0.03432045	0.04458424507658643	0.05665561	0.062301335028607754	0.72149706	8.112487	1
GRIN2A	0.0078012478	0.011100922	0.013265864332603938	0.0026893623	0.0027548209366391185	-2.0056102	7.469306	1
RMI2	0.08387008	0.071976215	0.08944201312910284	0.102277756	0.10680228862047043	0.5063071	7.6370363	1
NUPR1	0.03736088	0.05266655	0.047592997811816196	0.013652796	0.01144310235219326	-1.9398988	25.915712	1
COX6A2	0.020484196	0.025597505	0.03049781181619256	0.01255396	0.014621741894469168	-1.0220394	7.364662	1
IRX5	0.16091518	0.18478629	0.21471553610503283	0.12390798	0.12566221657130747	-0.5762052	18.635574	1
SLC6A2	0.49732292	0.39626905	0.35216083150984684	0.65394014	0.48548421275694004	0.7225349	44.55244	1
GNAO1	0.026786538	0.03151105	0.04184901531728665	0.019469887	0.02161474888747616	-0.6917936	5.065514	1
MT1E	0.020635203	0.0120754335	0.0162746170678337	0.033894144	0.03941513032422123	1.4813131	14.305377	1
CDH5	0.007356954	0.0017672979	0.0013676148796498905	0.016018074	0.01186692095783005	3.1096554	8.72863	1
FBXL8	0.06578968	0.079270616	0.0987417943107221	0.0448824	0.04767959313413859	-0.8192443	15.394155	1
NOL3	0.36007884	0.40976164	0.412199124726477	0.28317946	0.26785335876244964	-0.53291094	37.550114	1
GFOD2	0.035352476	0.028611047	0.038840262582056896	0.045806162	0.05107014197923289	0.67708194	6.0432286	1
NQO1	0.33571324	0.39119202	0.3888129102844639	0.24983509	0.23945751218478492	-0.64669216	44.55244	1
VAT1L	0.03209905	0.039774068	0.04964442013129103	0.020214329	0.02288620470438652	-0.9729532	10.063609	1
SLC7A5	0.014875279	0.019002898	0.023933260393873085	0.008472424	0.01080737444373808	-1.1560163	7.109677	1
CDT1	0.039471507	0.032807887	0.04184901531728665	0.04980652	0.05530832803560076	0.6007949	5.194529	1
AC137932.2	0.004749039	0.006581867	0.008342450765864333	0.0019099602	0.002331002331002331	-1.7330844	5.0751724	1
SLC2A4	0.045445647	0.0560575	0.06797045951859956	0.02900298	0.029879211697393517	-0.9483119	13.076261	1
NLGN2	0.047058985	0.054563064	0.0711159737417943	0.03543156	0.040050858232676415	-0.62146527	6.8869514	1
TMEM88	0.17507647	0.14711799	0.1739606126914661	0.21839489	0.21339266793812248	0.5696456	19.737656	1
NT5M	0.09460999	0.108689554	0.1352571115973742	0.072773926	0.080737444373808	-0.5780654	11.9577265	1
RASD1	0.030364908	0.037298504	0.04540481400437637	0.019629069	0.020343293070565798	-0.9226578	7.936849	1
MFAP4	0.04785732	0.030537294	0.034737417943107224	0.0746956	0.07565162110616656	1.2876647	22.29889	1
DHRS13	0.0794316	0.08976097	0.10995623632385121	0.06340707	0.06929434202161475	-0.5007773	7.5500035	1
SLC6A4	0.06608614	0.043235812	0.05484135667396061	0.10148143	0.10362364907819453	1.2290051	29.323847	1
ATAD5	0.07187848	0.06157536	0.07658643326039387	0.08782557	0.09239245602881967	0.51158845	6.591127	1
CCL3L1	0.004494033	0.0066645197	0.006564551422319475	0.0011317077	0.00169527442254715	-2.4573276	5.0156536	1
ARHGAP23	0.03528198	0.028558968	0.0387035010940919	0.045707665	0.053189235007416825	0.6766024	6.163976	1
EPOP	0.015935132	0.019924501	0.025574398249452953	0.009746443	0.011231193049374867	-1.0240918	6.2800207	1
CDC6	0.052535705	0.043577112	0.0474562363238512	0.066413455	0.0639966094511549	0.60676867	6.002399	1
NAGLU	0.08408225	0.097656466	0.12472647702407003	0.06303028	0.06802288620470438	-0.63086	12.331789	1
CNTNAP1	0.044780526	0.052716438	0.06783369803063458	0.032486256	0.03835558381012927	-0.6967234	8.2519045	1
BRCA1	0.06528673	0.052803725	0.06591903719912473	0.08461579	0.08878999788090697	0.67926157	9.848449	1
ARL4D	0.15053399	0.1738277	0.20185995623632386	0.11442025	0.12566221657130747	-0.6028848	19.513678	1
ETV4	0.027493443	0.038454622	0.05224288840262582	0.010517097	0.012926467471922018	-1.8605145	27.955368	1
AC103702.2	0.005428587	0.0025560716	0.003692560175054705	0.009879665	0.01144310235219326	1.9096974	5.1191945	1
NXPH3	0.012934495	0.016467743	0.021061269146608316	0.0074547892	0.008688281415554142	-1.1329137	6.009306	1
NOG	0.07926601	0.10463998	0.13047045951859956	0.0399303	0.043653316380589106	-1.3876479	44.55244	1
TBX2	0.2551685	0.28889492	0.31113238512035013	0.20299819	0.19855901674083493	-0.50886667	23.64528	1
ICAM2	0.0037877618	0.00024809453	0.00041028446389496716	0.009272464	0.007840644204280567	4.7508774	6.693637	1
PECAM1	0.01125599	0.0026936315	0.002735229759299781	0.024522576	0.015469379105742743	3.1397681	10.900031	1
AXIN2	0.047394264	0.054212835	0.07056892778993436	0.036828354	0.040050858232676415	-0.55656415	5.629468	1
SLC9A3R1	0.06552256	0.07684509	0.10065645514223195	0.04796005	0.052765416401780035	-0.678991	11.227773	1
FDXR	0.0809395	0.10428186	0.125136761487965	0.044751715	0.05191777919050646	-1.2186359	38.56861	1
TK1	0.07205461	0.06120582	0.06701312910284464	0.08884721	0.08730663276117821	0.53692544	6.6118016	1
TMEM200C	0.09570557	0.11260618	0.13908643326039388	0.06949808	0.0775588048315321	-0.6954473	16.542583	1
PIEZO2	0.0085622035	0.003548819	0.004102844638949671	0.016330438	0.016952744225471498	2.1708694	7.935675	1
LDLRAD4	0.06269548	0.04973465	0.06482494529540482	0.08276539	0.0911210002119093	0.7336205	11.859206	1
MOCOS	0.026869765	0.017562235	0.024070021881838075	0.041292153	0.046408137317228225	1.2286896	13.333817	1
CELF4	0.019436777	0.02351022	0.029403719912472648	0.013117686	0.015045560500105954	-0.8369419	5.171746	1
RNF165	0.06263138	0.07259136	0.09245076586433261	0.04717973	0.04810341173977538	-0.620562	8.404598	1
ST8SIA5	0.008916414	0.012588088	0.016411378555798686	0.003228119	0.003814367450731087	-1.9306958	9.570125	1
RAB27B	0.03733818	0.049400516	0.05949124726477024	0.018655455	0.020131383767747403	-1.4001334	20.76609	1
CCDC68	0.07853497	0.09596378	0.11570021881838075	0.051511515	0.056367874549692734	-0.89629966	20.046694	1
CDH7	0.008316057	0.0037824954	0.004923413566739606	0.01534091	0.016317016317016316	1.9917017	8.662691	1
PRTN3	0.0062389495	0.008660115	0.010804157549234136	0.0024883044	0.002331002331002331	-1.7589425	6.075367	1
KISS1R	0.07265009	0.08820083	0.09477571115973742	0.048535734	0.043865225683407505	-0.8604103	15.489439	1
REEP6	0.01436969	0.018448224	0.024070021881838075	0.008042782	0.008688281415554142	-1.1876874	7.047378	1
STAP2	0.041576724	0.050808724	0.06605579868708972	0.027279487	0.028607755880483154	-0.89481753	11.661178	1
SEMA6B	0.04827052	0.055373125	0.06920131291028446	0.037261877	0.04195804195804196	-0.570222	5.9526653	1
UHRF1	0.025346521	0.019298874	0.026531728665207876	0.034715768	0.03983894892985802	0.843768	6.382399	1
CDKN2D	0.13691242	0.1550625	0.18544857768052517	0.10876691	0.11782157236702691	-0.5112144	13.241524	1
LDLR	0.25117677	0.28860193	0.3161925601750547	0.19327448	0.19792328883237975	-0.57818323	30.822037	1
MAST1	0.020082276	0.024040664	0.03077133479212254	0.013941573	0.01822420004238186	-0.7817608	5.0639386	1
CPAMD8	0.033748604	0.04160715	0.05333698030634573	0.021579508	0.02267429540156813	-0.9439628	10.083711	1
PLVAP	0.009181695	0.0016324996	0.0020514223194748357	0.020879067	0.017164653528289893	3.5980237	12.606911	1
RAB3A	0.05517736	0.06674245	0.08328774617067834	0.03724125	0.041110404746768386	-0.83999425	13.787983	1
ZNF66	0.028538425	0.02255934	0.03172866520787746	0.037805952	0.043441407077770715	0.7423187	5.6048207	1
FXYD5	0.06499492	0.07405169	0.08588621444201312	0.050942764	0.05191777919050646	-0.5387731	6.2558417	1
KCNK6	0.02329078	0.028145552	0.036515317286652076	0.01576702	0.01758847213392668	-0.83199257	5.82555	1
RAB4B	0.09681371	0.10949902	0.14086433260393874	0.07713719	0.08624708624708624	-0.50486743	9.739342	1
APOC1	0.051542707	0.05916563	0.07398796498905907	0.039724365	0.04556050010595465	-0.57354426	6.357437	1
